dates,satname,nzd0328-0000,nzd0328-0001,nzd0328-0002,nzd0328-0003,nzd0328-0004,nzd0328-0005,nzd0328-0006,nzd0328-0007,nzd0328-0008,nzd0328-0009,nzd0328-0010,nzd0328-0011,nzd0328-0012,nzd0328-0013,nzd0328-0014,nzd0328-0015,nzd0328-0016,nzd0328-0017,nzd0328-0018,nzd0328-0019,nzd0328-0020,nzd0328-0021,nzd0328-0022,nzd0328-0023,nzd0328-0024,nzd0328-0025,nzd0328-0026,nzd0328-0027,nzd0328-0028,nzd0328-0029,nzd0328-0030,nzd0328-0031
2003-10-16 21:50:55.996000,L5,,,,,,,,,,,,,,,,,228.19,216.23,257.22,278.22,222.92,234.45,248.41,246.87,247.00,234.21,202.73,227.61,246.06,227.25,185.02,
2003-10-16 21:51:19.969000,L5,,,,,,,,,,,,,,,,,228.98,216.47,258.82,281.51,224.58,236.54,249.48,249.65,247.90,235.97,203.56,227.72,247.47,228.87,190.70,
2003-12-03 21:51:55.424000,L5,259.31,246.35,205.70,206.30,234.57,228.82,190.47,,180.60,234.03,233.54,231.43,231.49,,,201.96,199.45,214.74,264.01,268.53,213.48,220.46,231.37,203.08,225.11,228.02,212.06,213.66,231.65,219.21,194.09,
2004-01-04 21:51:46.048000,L5,269.49,263.94,209.82,212.63,249.12,237.31,181.41,,,,,,,,,171.81,188.46,219.35,276.71,277.51,204.93,207.51,219.09,181.11,213.89,218.23,189.71,215.56,246.57,233.80,201.15,
2004-01-04 21:52:10.021000,L5,268.03,265.12,212.51,217.89,249.40,238.08,186.10,,,,,,,,,181.13,220.77,240.09,276.44,279.96,209.61,214.60,220.25,187.42,214.80,217.69,190.86,216.76,246.31,234.02,202.19,
2004-01-27 21:58:02.115000,L5,239.58,232.92,177.91,201.56,242.42,236.94,161.01,,,,,,,,,,180.36,211.60,254.95,284.71,189.64,200.40,203.45,,,,,,,,,
2004-11-10 22:04:11.885000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,226.11,245.05,254.33,246.94,246.90,227.44,198.20
2005-01-29 22:05:29.709000,L5,,,,,,,,,194.93,229.88,218.35,209.23,217.22,,,,,,,,,,,,,,,,,,,
2005-02-14 22:05:45.214000,L5,,,,,,,,,,,,,,,,,,,,,,,,195.04,230.82,228.87,174.16,211.11,238.85,212.41,,
2005-09-19 22:01:08.704000,L5,,,,,,,,,,,,,,,,,,,,,,,,215.60,231.51,230.35,177.66,212.00,241.37,197.17,,
2005-11-22 22:01:34.747000,L5,253.64,249.37,218.01,220.64,239.12,247.59,214.80,,234.65,237.70,233.83,222.52,222.90,218.85,218.79,207.75,222.07,242.16,262.20,285.49,,239.29,242.65,221.49,234.36,218.97,212.64,207.12,231.17,216.92,196.37,
2005-11-22 22:01:58.720000,L5,257.26,255.21,225.83,223.70,241.12,254.15,223.38,,221.66,242.61,235.76,226.57,228.07,223.58,224.89,216.44,227.40,245.06,268.93,288.85,253.87,246.65,249.09,233.70,241.92,223.99,195.90,212.05,233.79,219.78,199.27,170.96
2006-01-25 22:03:05.026000,L5,248.78,221.57,180.35,195.37,,,,,,,,,,,,,169.75,184.30,251.45,278.36,214.00,213.86,223.68,197.88,213.42,215.86,178.20,204.48,234.20,219.55,190.86,
2006-01-25 22:03:29.142000,L5,,,,,,,,,,,,,,,,,164.26,174.16,240.34,273.79,208.67,207.07,218.75,191.83,,212.00,174.63,200.96,232.05,214.31,184.02,
2006-10-24 22:07:14.438000,L5,260.18,260.54,198.68,223.34,242.08,238.05,186.63,,,,,,,222.95,209.78,228.96,233.88,215.82,261.35,289.99,237.80,227.77,224.90,218.12,224.47,223.08,209.41,212.06,239.76,223.02,184.86,
2006-10-24 22:07:38.411000,L5,258.28,254.98,193.22,216.70,240.94,234.37,,,,,,,,218.19,187.66,200.16,227.81,197.62,251.24,287.75,225.07,220.66,221.58,212.68,219.58,220.36,180.36,210.60,238.30,218.68,176.54,
2006-10-31 22:13:29.135000,L5,260.44,251.25,222.89,250.82,255.23,252.02,197.57,175.64,203.59,227.12,224.65,219.01,227.55,219.56,218.40,216.05,253.57,248.75,289.39,298.37,257.72,254.61,229.57,219.19,223.19,221.67,206.00,212.72,233.74,242.61,199.39,172.74
2008-10-29 21:56:36.227000,L5,,259.37,172.84,212.04,241.85,229.21,,,,,,,,,,,,,193.18,273.56,212.23,210.60,213.40,187.99,214.35,231.39,191.07,220.27,248.32,230.04,181.80,
2008-10-29 21:57:00.343000,L5,,242.20,171.92,208.40,238.65,223.83,,,,,,,,,,,,189.56,195.52,266.94,208.45,204.90,208.11,186.38,212.89,228.12,187.97,216.65,243.90,226.66,179.99,
2009-01-24 22:04:30.805000,L5,258.99,244.59,183.54,214.47,238.37,232.03,222.92,,,,,,,,,193.51,181.62,200.27,244.66,282.25,211.82,210.97,211.62,199.78,228.54,215.27,178.21,202.42,230.58,214.88,165.57,
2010-02-05 22:03:53.684000,L5,,,,,,,,,,,,,,,,,,180.25,251.03,276.13,204.85,204.60,216.71,178.07,219.88,217.19,176.12,209.13,236.68,221.52,174.25,
2010-02-05 22:04:17.799000,L5,,,,,,,,,,,,,,,,,,178.65,246.44,279.94,207.08,209.27,218.10,179.74,220.66,218.89,179.34,209.35,237.74,225.84,177.24,
2010-02-21 22:03:56.549000,L5,,,,,,,,,,,,,,,,200.01,225.63,214.15,238.52,278.08,231.99,229.71,226.82,206.20,233.36,234.40,187.50,212.01,238.44,224.09,172.62,
2010-02-21 22:04:20.664000,L5,,,,,,,,,,,,,,,,188.33,226.19,209.85,208.13,278.35,228.30,228.72,225.65,206.44,231.46,234.29,186.35,211.79,238.21,224.13,170.98,
2010-10-03 22:03:04.727000,L5,,,,,,,,,,,,,,,,,,,203.51,215.53,238.04,,,,,,,,,,,
2010-10-10 22:09:11.852000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,206.30,167.75,206.36,233.23,185.06,,
2010-10-26 22:09:02.853000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,219.17,178.19,202.71,234.70,227.34,186.90,
2011-01-07 22:02:56.182000,L5,258.91,254.62,178.92,200.55,236.60,229.55,164.34,,,,,,,,,,223.26,208.52,237.87,269.40,187.19,220.36,219.00,177.19,217.70,223.94,176.83,207.91,236.99,219.27,173.37,
2011-01-07 22:03:20.155000,L5,259.11,251.45,178.74,196.06,236.82,229.45,168.62,,,,,,,,,,219.34,198.73,236.58,270.24,192.22,220.41,219.30,175.80,220.05,221.33,175.91,206.87,236.58,218.63,175.62,
2011-01-23 22:02:56.734000,L5,264.79,250.98,199.00,222.30,243.20,233.40,221.87,,183.12,233.30,227.02,221.25,223.54,,209.37,205.73,222.48,215.51,267.67,276.78,224.19,221.75,224.65,194.71,220.18,222.08,186.52,212.72,237.62,221.12,196.15,
2011-01-23 22:03:20.850000,L5,269.13,256.46,202.94,220.31,245.40,236.01,222.13,,184.12,235.51,230.57,224.46,222.35,,210.58,207.32,221.91,217.91,267.02,281.86,228.22,221.77,227.32,196.57,220.00,227.62,188.57,215.05,239.77,224.05,200.69,
2011-02-08 22:02:59.125000,L5,,,,,,,,,,,,,,,,,,,,,,,,180.93,226.64,226.31,177.66,212.03,241.24,222.43,,
2011-02-08 22:03:23.241000,L5,,,,,,,,,,,,,,,,,,,,,,198.94,198.38,184.08,228.28,227.30,179.71,211.71,241.25,223.49,165.55,
2011-02-15 22:09:10.419000,L5,,,,,,,,,,,,,,,,,,195.91,173.85,287.27,206.69,215.20,207.82,190.77,186.88,,,,,,,
2013-09-16 22:21:09.463000,L8,,,,,,,,,180.56,257.24,250.50,,,,,,,,,315.62,282.18,229.58,204.94,,,,,,,,,
2013-10-18 22:21:01.576000,L8,297.65,282.18,270.58,257.89,268.07,264.92,250.47,258.57,263.48,257.74,252.42,253.66,257.59,255.61,255.53,238.08,264.21,267.11,292.23,309.24,276.26,268.60,264.50,262.72,247.08,256.26,256.34,218.74,255.78,238.37,195.16,171.08
2013-10-27 22:14:43.714000,L8,288.55,280.12,188.17,259.92,267.53,265.84,210.96,174.16,255.86,256.82,247.00,251.95,257.45,251.99,254.45,224.28,254.65,242.66,278.98,302.76,,,,170.53,199.31,233.29,254.80,249.24,259.08,234.24,198.32,184.42
2013-11-03 22:20:56.205000,L8,319.34,309.92,303.93,296.18,290.54,294.33,278.48,288.00,287.64,281.03,284.86,278.14,282.98,284.39,284.71,283.58,285.69,296.94,327.60,337.46,315.60,297.55,295.69,296.61,290.80,288.84,291.17,298.03,287.88,269.46,279.97,263.87
2013-11-19 22:20:49.563000,L8,,,,,,,,,,,,,185.82,281.79,283.98,282.91,283.93,297.19,327.38,337.58,310.81,295.18,293.40,296.64,291.48,287.41,290.54,296.10,290.50,270.38,278.67,265.95
2013-12-14 22:14:33.459000,L8,312.24,306.59,302.29,296.94,291.03,294.13,276.16,285.78,286.28,278.72,279.39,277.32,281.90,282.41,284.26,282.45,282.01,296.19,326.97,333.87,309.50,293.81,292.01,293.66,287.19,284.46,289.43,294.58,283.99,267.92,275.20,258.82
2013-12-14 22:14:57.422000,L8,312.52,307.47,302.80,297.53,291.80,294.76,276.31,286.18,286.98,279.20,279.45,278.42,282.70,283.31,285.57,283.05,283.45,296.98,328.05,334.73,309.96,294.28,293.47,294.95,287.71,284.97,290.55,295.28,284.76,268.66,274.74,259.51
2013-12-21 22:20:39.177000,L8,302.54,292.95,287.83,278.88,245.34,261.69,186.18,,,,,177.76,259.17,230.56,248.70,217.95,209.56,190.34,269.48,276.06,274.09,277.76,261.94,245.31,,,,,,,,
2014-02-07 22:20:09.196000,L8,,,185.92,261.59,267.60,264.89,249.58,,253.14,253.58,246.59,252.59,258.00,250.48,245.77,258.16,206.64,269.85,226.15,308.51,238.60,265.16,262.89,261.72,236.20,254.36,253.43,220.57,256.81,234.62,179.43,
2014-02-16 22:13:50.683000,L8,,,,,,,,,199.54,256.99,250.61,251.66,259.07,253.53,257.02,260.03,253.23,270.23,241.88,308.74,259.52,265.22,264.84,262.68,241.78,257.32,253.39,233.96,258.58,238.37,190.53,
2014-02-16 22:14:14.638000,L8,,,,,265.86,272.80,251.76,261.53,264.19,258.80,254.54,254.02,260.81,260.98,259.60,261.59,264.07,272.60,296.90,314.93,282.78,268.77,267.59,267.16,259.42,260.56,260.17,266.95,262.42,242.37,207.54,173.33
2014-09-28 22:13:08.778000,L8,,,,,,,,,194.58,256.43,248.06,252.31,246.09,248.57,255.35,,,,185.32,310.00,262.44,265.47,262.70,249.11,249.95,254.56,186.00,216.62,256.53,236.63,,
2014-09-28 22:13:32.732000,L8,,,,,,,,,184.78,255.44,246.51,251.58,,,,,,,176.50,303.86,241.85,255.27,248.43,218.70,242.86,246.20,184.12,214.99,253.94,233.40,,
2014-10-14 22:13:14.573000,L8,292.18,284.82,213.81,261.56,268.16,265.83,251.19,,263.69,256.79,250.82,254.08,257.01,256.40,258.09,228.42,257.93,229.80,272.31,308.94,270.90,265.07,262.96,260.96,258.24,255.82,254.89,229.17,258.74,235.83,178.46,
2014-10-14 22:13:38.532000,L8,292.56,284.94,214.04,261.14,268.23,266.12,251.17,,263.79,256.87,251.00,254.11,257.10,256.53,258.15,228.43,257.81,229.80,272.30,309.13,270.80,265.08,263.00,261.08,258.24,255.88,255.08,229.19,258.45,236.01,178.64,
2014-10-21 22:19:25.564000,L8,298.35,287.08,207.30,251.58,267.29,264.06,250.15,,264.40,257.47,250.67,252.75,258.08,254.25,255.07,222.23,264.18,227.32,265.65,309.67,257.16,265.59,263.15,261.51,255.47,257.38,256.45,218.10,258.74,235.15,183.15,
2014-11-06 22:19:25.282000,L8,310.74,303.03,299.79,290.22,285.85,286.61,275.02,283.42,282.52,274.41,275.94,271.09,278.49,278.16,281.48,274.41,278.51,292.75,325.27,333.54,309.67,292.15,289.09,291.10,286.65,283.32,286.70,293.31,283.29,264.09,267.16,257.80
2014-11-15 22:13:13.466000,L8,263.12,277.98,223.57,260.11,265.62,258.15,194.49,168.29,202.06,254.75,240.58,246.45,248.42,250.05,253.71,221.14,248.78,232.92,243.97,293.92,232.29,227.16,230.05,221.49,222.49,231.83,189.61,213.88,251.23,227.56,185.29,
2014-11-15 22:13:37.425000,L8,285.19,279.94,227.39,264.86,266.71,260.53,249.32,175.22,227.98,255.81,246.82,251.25,251.90,253.23,255.21,227.93,252.51,240.57,270.80,298.51,238.48,238.84,248.52,233.62,230.75,238.92,224.84,215.95,254.40,230.48,196.46,
2015-01-09 22:19:14.700000,L8,308.61,302.38,294.20,286.53,283.42,285.87,272.89,279.17,277.42,273.97,274.17,270.55,275.87,277.41,276.41,272.85,277.42,289.59,323.96,332.19,304.65,287.23,284.74,284.22,280.93,277.00,284.48,287.96,280.55,265.14,269.92,259.07
2015-01-18 22:13:00.564000,L8,,,,,,,,,,,,,,,,,,269.82,292.36,292.50,261.65,220.01,195.15,,186.76,216.28,234.00,241.12,237.95,224.77,215.57,194.26
2015-01-25 22:19:08.635000,L8,284.69,277.56,209.60,252.30,265.84,257.99,161.57,,181.98,247.62,213.47,240.13,243.69,,,,191.56,221.49,225.93,291.93,221.70,223.98,236.64,213.80,228.92,238.30,225.36,237.60,248.22,229.44,176.04,
2015-02-10 22:19:02.830000,L8,284.90,275.51,192.81,224.28,265.25,257.72,,,181.32,247.51,223.78,244.28,244.02,,,,193.65,197.15,228.06,294.50,223.65,222.82,226.37,213.27,229.97,235.24,188.30,213.45,250.73,230.64,171.94,
2015-02-19 22:12:49.582000,L8,291.31,280.90,192.46,248.63,267.44,262.02,,,191.27,255.78,244.72,246.08,252.71,,,177.06,195.60,204.33,222.68,306.55,232.53,228.04,250.19,219.26,231.07,242.26,201.21,224.90,259.32,234.59,179.58,
2015-02-19 22:13:13.545000,L8,284.88,,,,,,,,,,,,,,,,,,,,,,,,,232.09,194.39,219.40,256.18,228.35,,
2015-02-26 22:18:58.832000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,175.97,201.27,263.05,243.63,216.84,187.33
2015-03-07 22:12:42.077000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,180.84,213.39,244.79,224.38,,
2015-10-24 22:19:16.646000,L8,286.12,280.67,218.86,262.89,266.20,260.44,249.07,,204.41,251.34,247.57,252.42,248.78,251.03,244.54,220.67,250.13,228.10,244.25,302.76,235.08,264.85,251.90,245.58,233.56,243.93,245.74,218.90,252.37,231.00,178.56,
2015-12-20 22:13:09.373000,L8,311.44,304.42,301.91,294.66,289.13,287.42,276.51,285.38,284.15,277.85,281.93,274.94,281.07,283.95,282.42,279.90,283.21,295.61,327.16,331.93,308.75,290.01,289.53,293.83,291.79,284.27,290.37,295.64,285.72,268.46,268.45,257.28
2015-12-20 22:13:33.327000,L8,311.85,305.79,302.64,295.36,289.92,288.51,276.78,285.78,284.76,278.22,282.36,276.41,281.69,284.58,283.12,280.48,283.84,296.60,328.31,332.65,309.22,290.70,290.15,294.93,292.59,284.87,291.23,296.88,286.29,269.39,268.80,258.12
2015-12-27 22:19:19.236000,L8,310.98,304.11,298.98,290.72,285.83,285.87,273.89,283.56,283.14,274.81,275.74,272.33,278.49,279.54,279.33,274.05,278.11,293.99,326.20,329.44,307.17,290.39,289.82,290.20,286.93,282.39,287.69,294.55,282.95,270.67,265.83,258.74
2016-01-05 22:13:05.152000,L8,308.51,302.83,299.12,293.09,286.11,286.91,274.66,285.08,284.37,277.56,280.46,274.77,279.83,283.02,282.29,276.80,282.41,292.03,325.93,333.00,305.82,289.12,290.38,290.43,286.32,283.75,290.15,295.45,282.78,266.31,265.63,257.03
2016-01-05 22:13:29.107000,L8,309.27,303.52,299.92,293.64,287.42,288.15,275.19,286.02,284.67,277.90,280.95,276.01,280.59,283.80,283.43,276.99,283.29,293.87,327.42,333.38,306.59,290.49,291.96,292.31,286.76,284.94,291.12,297.19,283.35,267.37,266.18,257.86
2016-02-06 22:13:01.784000,L8,263.59,214.13,200.46,216.76,264.09,254.91,,,182.90,245.25,227.62,239.76,,,,,,190.42,225.30,288.27,212.94,219.13,212.08,204.90,195.24,239.98,200.38,232.89,249.86,232.54,187.10,173.19
2016-02-13 22:19:08.559000,L8,,,,,,,,,183.18,254.08,247.82,239.87,237.07,,,,191.21,191.76,224.19,293.59,218.21,221.53,213.34,206.41,232.28,242.17,187.25,212.52,250.77,231.48,170.36,
2016-04-10 22:12:37.539000,L8,,,,,,,,,,,,,,,,,,,,315.93,284.37,233.68,210.18,,,,,,,,,
2016-04-10 22:13:01.493000,L8,,,,,,,,,,,,,,,,,,,,299.24,197.61,207.01,,,,,,,,,,
2016-08-16 22:13:29.538000,L8,,,,,,,,,,,,,,,,,,,,316.59,286.83,227.02,180.06,,,,,,,,,
2016-10-10 22:19:30.105000,L8,,,,,,,,,199.13,253.37,246.52,242.43,243.79,249.77,255.17,226.71,254.48,212.87,241.82,298.00,214.30,217.18,191.81,,,,,,,,,
2016-12-22 22:13:14.982000,L8,263.65,276.02,224.17,256.70,263.50,256.05,194.90,170.21,199.62,255.05,229.57,244.90,248.79,248.42,250.34,218.09,206.19,230.10,236.22,292.20,222.35,218.23,235.34,209.75,209.65,230.77,189.97,218.37,249.49,228.63,190.83,
2016-12-29 22:19:25.500000,L8,285.02,276.99,225.41,254.33,266.53,259.07,233.21,246.50,263.23,256.51,227.07,249.22,257.48,255.19,253.96,221.05,202.93,230.52,269.93,296.48,232.04,251.99,263.57,256.53,228.56,254.88,254.98,252.03,251.93,232.05,231.14,
2017-01-23 22:13:07.208000,L8,284.42,277.02,219.00,263.53,266.88,261.41,250.87,,201.93,256.67,249.29,252.95,254.85,250.97,254.14,221.15,253.98,238.25,286.39,300.99,234.25,264.26,262.34,261.14,258.10,256.84,255.15,242.55,256.14,239.92,189.84,168.93
2017-01-23 22:13:31.167000,L8,284.00,277.15,216.28,263.72,266.73,260.97,250.30,,199.31,256.50,248.84,252.58,253.84,251.31,254.06,218.34,252.70,231.92,274.41,299.33,230.25,253.92,250.69,260.52,257.84,256.46,254.60,241.79,256.27,239.27,187.40,168.27
2017-02-15 22:19:07.687000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,235.58,182.97,210.81,240.57,221.62,164.57,
2017-02-24 22:12:53.892000,L8,,,,,,,,,,,,,,,,,196.48,208.06,239.00,314.44,229.55,266.15,263.14,263.37,258.17,258.49,202.62,232.61,260.46,240.13,186.79,177.43
2017-02-24 22:13:17.856000,L8,,,,,,,,,,,,,,,,,185.49,194.42,224.74,308.64,219.83,226.05,210.15,218.59,238.54,256.40,198.90,230.43,257.58,237.34,182.68,
2017-03-03 22:19:01.549000,L8,,,,,,,,,181.76,251.25,239.66,161.02,243.18,,,,,,205.99,293.24,216.25,221.39,206.95,199.41,233.67,248.20,182.79,213.45,249.89,231.96,,
2017-09-27 22:19:24.491000,L8,,,,,,,,,181.65,247.92,238.60,237.82,,,,,,,187.72,297.97,227.45,228.69,219.45,214.34,229.96,241.62,180.66,211.93,243.66,223.99,,
2017-10-13 22:19:28.919000,L8,286.26,276.32,199.38,257.48,266.18,259.87,249.39,,259.10,255.68,248.70,252.01,252.02,250.23,253.91,222.18,252.22,227.88,272.84,304.60,266.95,264.75,249.95,246.67,243.59,247.45,244.70,223.51,253.72,232.29,168.99,
2017-11-30 22:19:20.342000,L8,308.88,298.51,300.87,294.74,288.18,287.84,276.61,288.37,286.14,277.16,275.98,278.22,280.38,281.84,282.48,277.12,283.73,295.49,328.83,333.78,305.95,290.71,287.97,288.10,284.02,281.80,284.99,292.33,283.14,270.93,266.55,262.39
2017-12-16 22:19:22.554000,L8,308.72,299.32,299.85,295.40,288.25,287.51,277.09,287.24,285.40,276.57,276.63,277.49,280.70,282.47,282.48,278.30,283.97,295.70,328.07,331.32,305.74,291.42,287.97,288.77,284.11,282.82,285.63,292.87,283.58,272.36,267.58,262.33
2018-04-07 22:18:34.855000,L8,,,,,,,,,,,,,,,,,,,,303.96,228.82,226.80,210.48,,,,,,,,,
2018-08-22 22:12:54.367000,L8,,,,,,,,,,,,,,,,,,,,315.69,284.71,228.06,179.77,,,,,,,,,
2018-09-07 22:12:36.278000,L8,,,,,,,,,,,,,,253.67,260.21,228.51,,,172.28,232.34,199.82,191.49,210.86,209.27,262.65,260.98,212.02,266.15,262.44,244.35,,
2018-09-07 22:13:00.241000,L8,,,,,,,,,,,,,,,,,,,,,,,,181.68,258.45,257.06,199.81,244.75,258.05,229.10,,
2018-09-30 22:18:55.798000,L8,288.42,277.36,193.83,211.86,,,,,260.42,255.68,253.11,238.55,,,,,254.69,245.41,267.08,216.89,,201.83,255.41,253.49,240.87,227.58,,,,,,
2018-11-10 22:12:56.881000,L8,307.32,297.37,302.05,298.78,289.98,282.20,275.80,284.74,288.03,275.21,279.72,275.35,278.22,279.14,283.38,277.44,280.38,293.36,325.33,332.55,307.74,292.56,288.82,289.80,286.66,282.87,287.51,293.52,282.73,267.45,265.92,262.90
2018-11-10 22:13:20.844000,L8,307.26,297.15,301.92,298.61,289.75,281.85,275.58,284.72,287.90,274.91,279.59,275.18,278.03,278.96,283.05,277.27,280.15,293.15,325.19,332.37,307.62,292.38,288.67,289.65,286.50,282.68,287.50,293.51,282.62,267.22,265.75,262.68
2019-01-04 22:19:03.634000,L8,284.51,277.16,271.37,261.36,266.67,258.66,250.27,260.24,263.10,255.11,247.08,252.41,257.74,253.43,248.86,223.23,250.58,249.96,283.49,299.48,240.56,260.86,250.38,245.23,233.57,242.25,253.59,236.80,253.42,235.27,213.91,213.42
2019-02-14 22:12:45.337000,L8,,,,,,,,,186.22,252.95,249.12,245.38,245.44,,,190.00,198.22,196.51,223.60,300.78,223.25,223.90,221.81,217.88,229.09,241.92,200.94,227.03,256.82,236.67,178.75,
2019-02-14 22:13:09.296000,L8,,,187.75,233.19,265.65,257.96,,,187.62,254.13,250.03,246.45,205.58,,,199.67,200.26,201.36,228.28,301.63,226.16,226.64,228.53,219.93,230.45,242.88,202.71,227.20,257.05,237.44,180.52,
2019-03-02 22:12:41.167000,L8,,,,,,,,,194.45,255.37,251.26,251.80,251.34,,,178.98,248.68,199.12,218.01,309.04,237.30,249.73,251.04,222.04,233.08,244.70,192.11,227.38,256.48,235.33,,
2019-03-02 22:13:05.126000,L8,,,,,,,,,,,,,,,,,,,,299.76,211.90,216.38,192.18,,,,,,,,,
2019-03-18 22:12:35.978000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,180.13,215.03,252.60,224.60,,
2019-10-12 22:13:24.068000,L8,,,,,,,,,185.48,254.98,243.48,237.44,216.01,250.72,256.86,220.98,253.67,212.68,250.77,307.41,262.44,265.84,203.10,,228.93,234.96,240.46,218.79,257.26,235.37,184.84,
2019-10-12 22:13:48.022000,L8,,,,,,,,,184.77,252.86,234.18,218.69,250.28,250.29,256.63,220.45,252.46,225.97,247.16,305.98,258.83,265.66,200.47,,226.80,233.69,238.96,218.09,257.04,234.55,182.72,
2019-10-28 22:13:24.474000,L8,,,,,,,,,,,246.77,253.55,258.59,258.95,260.22,241.10,258.75,270.44,296.30,310.95,281.65,269.51,263.45,262.50,246.57,251.97,257.92,214.74,261.55,,,
2019-10-28 22:13:48.433000,L8,,,,,,,,,,,246.55,253.03,258.26,259.02,260.07,240.47,260.54,270.41,295.51,311.20,281.14,269.44,263.47,262.40,246.28,252.02,257.88,214.26,260.62,,,
2019-12-22 22:19:27.650000,L8,270.97,276.48,228.03,267.00,267.41,259.47,250.16,259.62,250.32,254.54,247.86,253.20,257.32,253.87,249.00,223.22,250.89,236.45,295.41,300.06,236.90,265.02,251.71,248.92,228.14,242.71,253.30,240.07,252.70,232.61,203.59,
2020-03-04 22:12:56.927000,L8,290.08,279.47,221.18,254.70,272.85,268.12,190.92,168.43,266.44,261.27,263.48,255.94,261.18,263.85,259.11,213.98,,,,,,,,,259.52,264.69,262.22,268.13,267.63,245.84,,
2020-03-04 22:13:20.890000,L8,285.45,275.52,202.61,246.63,269.56,262.80,,,209.26,257.59,257.75,252.54,257.40,255.58,253.39,180.77,,,,,,,,,233.50,259.68,203.53,234.02,260.99,230.81,,
