dates,satname,nzd0579-0000,nzd0579-0001,nzd0579-0002,nzd0579-0003,nzd0579-0004
2005-02-23 21:59:43.397000,L5,104.96,241.19,230.68,228.46,219.82
2005-03-04 21:53:40.021000,L5,71.76,193.07,177.61,172.84,158.29
2005-03-04 21:54:04.136000,L5,,30.17,74.10,130.06,107.83
2005-03-11 21:59:55.791000,L5,,88.67,192.01,180.88,172.85
2005-03-27 22:00:03.252000,L5,,38.57,73.33,132.29,133.71
2005-04-05 21:53:54.943000,L5,,167.81,159.02,174.14,145.71
2005-04-05 21:54:19.058000,L5,,196.44,202.55,196.75,187.47
2005-04-21 21:54:22.812000,L5,,69.28,85.47,141.97,162.79
2005-04-28 22:00:11.734000,L5,,,,122.94,151.82
2005-05-23 21:54:12.461000,L5,,,,165.83,87.04
2005-06-08 21:54:20.810000,L5,,188.06,145.15,175.40,83.56
2005-06-15 22:00:34.314000,L5,,350.31,336.58,345.32,223.12
2005-08-27 21:55:20.007000,L5,,69.25,69.22,165.11,148.54
2005-09-12 21:55:22.413000,L5,,45.02,64.36,119.23,137.30
2005-09-19 22:01:08.704000,L5,,188.47,211.62,186.15,188.78
2005-11-22 22:01:34.747000,L5,85.52,224.67,223.69,218.22,218.21
2006-01-25 22:03:05.026000,L5,87.83,224.97,221.81,215.65,210.26
2006-02-19 21:57:51.685000,L5,,95.23,162.47,130.30,56.57
2006-02-26 22:03:47.179000,L5,,112.96,175.44,181.91,188.39
2006-05-17 22:05:09.745000,L5,,,190.46,186.92,181.80
2006-06-27 21:59:36.315000,L5,,179.87,176.06,174.78,117.93
2006-08-21 22:06:31.405000,L5,,113.02,110.29,172.94,165.00
2006-09-22 22:06:54.827000,L5,,78.84,168.77,168.30,160.37
2006-10-24 22:07:14.438000,L5,,197.49,161.30,181.07,165.74
2006-12-11 22:08:04.096000,L5,,95.89,133.31,191.95,187.44
2007-01-21 22:02:09.591000,L5,,169.47,183.81,182.82,170.59
2007-09-09 22:06:09.271000,L5,,92.78,179.24,171.11,162.68
2008-12-25 21:51:46.135000,L5,,109.51,120.02,178.84,170.14
2009-02-02 21:58:34.187000,L5,104.37,214.78,215.07,211.51,218.30
2010-01-13 21:57:37.192000,L5,,16.81,91.45,117.92,115.59
2010-01-29 21:57:41.230000,L5,,97.37,122.29,130.81,155.47
2010-02-05 22:03:53.684000,L5,102.61,208.43,217.54,198.78,214.79
2010-02-21 22:03:56.549000,L5,,62.14,106.61,137.86,175.94
2010-10-03 22:03:04.727000,L5,,84.10,98.27,138.33,183.14
2010-10-12 21:56:49.113000,L5,107.27,203.89,209.49,183.85,189.96
2011-01-07 22:02:56.182000,L5,,197.43,198.43,168.53,188.97
2011-01-23 22:02:56.734000,L5,,199.72,195.62,159.21,191.77
2011-02-17 21:56:48.782000,L5,,95.17,124.33,130.22,167.34
2011-02-17 21:57:12.898000,L5,,81.96,122.89,144.00,170.60
2011-03-12 22:02:55.330000,L5,,63.91,96.77,132.46,164.06
2011-03-28 22:02:50.009000,L5,,77.91,180.69,140.19,168.66
2011-09-04 22:01:39.379000,L5,,187.88,196.30,165.87,185.53
2011-09-13 21:55:21.722000,L5,,53.97,93.23,121.35,112.28
2011-09-13 21:55:45.838000,L5,,96.32,108.97,146.66,157.41
2013-05-29 22:09:17.297000,L8,,14.00,,120.39,127.18
2013-06-05 22:15:03.120000,L8,,,,116.98,125.54
2013-06-30 22:08:48.035000,L8,83.92,195.93,136.49,137.12,144.21
2013-06-30 22:09:11.994000,L8,260.85,238.04,231.37,240.75,249.22
2013-07-07 22:15:00.081000,L8,,,,121.92,125.13
2013-07-23 22:14:58.777000,L8,,,,116.84,118.32
2013-08-17 22:08:51.042000,L8,,52.71,71.28,109.40,100.19
2013-09-02 22:08:52.512000,L8,,8.64,102.84,111.10,125.41
2013-09-02 22:09:16.475000,L8,,3.61,118.98,112.45,127.99
2013-09-25 22:14:53.099000,L8,,75.26,106.44,106.39,119.05
2013-11-28 22:14:37.848000,L8,,75.67,170.74,116.75,120.51
2013-12-07 22:08:50.709000,L8,,127.14,120.52,129.61,125.11
2013-12-14 22:14:33.459000,L8,,37.19,118.14,114.07,124.85
2014-01-31 22:14:04.661000,L8,,77.26,107.11,110.57,126.19
2014-02-09 22:08:09.113000,L8,,77.01,118.58,116.79,126.70
2014-02-16 22:13:50.683000,L8,,77.16,118.31,113.75,126.70
2014-02-25 22:07:32.361000,L8,128.31,205.69,198.26,187.69,183.91
2014-03-13 22:07:45.256000,L8,,67.07,115.67,110.44,123.85
2014-03-20 22:13:25.653000,L8,,182.48,172.09,112.65,128.20
2014-04-05 22:13:10.561000,L8,,44.18,54.88,108.82,117.20
2014-04-30 22:06:34.437000,L8,,7.11,103.52,112.33,121.96
2014-04-30 22:06:58.400000,L8,,166.59,13.81,115.50,123.38
2014-05-16 22:06:21.708000,L8,,185.49,47.79,127.03,134.88
2014-05-16 22:06:45.666000,L8,,12.56,,113.38,125.46
2014-06-01 22:06:26.739000,L8,,187.47,185.10,135.86,143.89
2014-06-01 22:06:50.694000,L8,,172.24,185.77,128.76,165.65
2014-06-17 22:06:32.826000,L8,,185.18,185.37,128.70,143.52
2014-07-03 22:06:38.032000,L8,,184.78,,122.99,126.20
2014-07-03 22:07:01.995000,L8,,166.27,,124.66,126.74
2014-07-26 22:12:55.043000,L8,,172.38,167.68,127.84,171.27
2014-08-04 22:06:50.418000,L8,,,,114.64,120.82
2014-08-04 22:07:14.381000,L8,,9.66,168.52,128.05,170.92
2014-08-11 22:13:03.844000,L8,,,,114.64,113.75
2014-08-20 22:06:54.640000,L8,81.60,184.49,181.14,123.22,140.39
2014-08-27 22:13:05.288000,L8,,153.31,123.04,112.69,126.82
2014-09-05 22:07:21.754000,L8,,4.09,118.51,115.10,123.01
2014-09-21 22:06:56.075000,L8,,64.82,119.68,115.73,130.00
2014-09-28 22:13:08.778000,L8,,66.65,115.75,110.57,122.33
2014-10-14 22:13:14.573000,L8,,180.32,191.54,176.14,174.50
2014-11-08 22:07:04.045000,L8,78.33,141.97,182.70,124.77,128.09
2014-11-08 22:07:28.004000,L8,,18.83,100.71,105.38,112.81
2014-11-15 22:13:13.466000,L8,,,117.37,107.52,118.68
2014-12-01 22:13:12.181000,L8,,21.20,103.40,106.30,112.38
2014-12-26 22:06:54.981000,L8,,59.27,117.33,120.84,113.19
2014-12-26 22:07:18.944000,L8,,125.41,119.38,121.53,110.11
2015-01-02 22:13:02.831000,L8,,,99.51,102.64,113.47
2015-01-11 22:06:52.786000,L8,74.90,57.49,116.79,117.97,123.39
2015-01-11 22:07:16.745000,L8,,77.23,113.92,111.36,124.02
2015-01-27 22:06:47.246000,L8,90.36,200.52,196.78,183.65,174.31
2015-01-27 22:07:11.201000,L8,132.91,189.41,194.40,183.33,182.55
2015-02-12 22:06:39.159000,L8,79.13,55.71,117.38,118.14,131.04
2015-02-12 22:07:03.113000,L8,,108.88,120.12,113.43,127.65
2015-02-19 22:12:49.582000,L8,,24.74,103.44,108.17,116.54
2015-02-28 22:06:36.355000,L8,73.97,53.10,112.61,112.68,114.81
2015-02-28 22:07:00.305000,L8,,31.89,107.05,108.15,119.36
2015-03-07 22:12:42.077000,L8,,76.64,118.40,114.91,125.69
2015-03-23 22:12:32.997000,L8,,,,2.81,26.05
2015-05-19 22:06:16.557000,L8,,,,116.30,127.33
2015-05-26 22:12:05.002000,L8,,13.51,169.73,146.78,124.39
2015-06-20 22:06:32.847000,L8,,,,120.36,126.75
2015-06-27 22:12:22.174000,L8,,,,124.38,23.01
2015-07-22 22:06:49.445000,L8,,,,118.89,31.58
2015-09-08 22:07:06.448000,L8,,76.70,177.02,117.59,171.14
2015-09-24 22:06:49.672000,L8,76.67,54.63,111.15,113.90,114.41
2015-09-24 22:07:13.635000,L8,,3.68,171.29,114.97,121.50
2015-10-01 22:13:01.841000,L8,,171.42,176.43,,175.80
2015-10-10 22:06:50.850000,L8,58.71,62.40,117.43,119.77,117.73
2015-10-10 22:07:14.813000,L8,,63.01,123.19,117.81,124.05
2015-12-04 22:13:09.054000,L8,,17.20,117.35,115.24,116.44
2015-12-13 22:06:57.477000,L8,,52.34,118.23,115.04,108.27
2015-12-13 22:07:21.432000,L8,,62.13,118.19,114.75,118.89
2015-12-20 22:13:09.373000,L8,,76.66,115.43,115.36,119.71
2016-01-05 22:13:05.152000,L8,,76.00,117.86,118.41,124.38
2016-01-14 22:06:54.937000,L8,74.56,55.75,113.78,119.55,113.48
2016-01-21 22:13:05.936000,L8,,179.79,172.29,126.01,162.23
2016-01-30 22:06:53.492000,L8,271.79,259.53,242.01,240.63,238.60
2016-02-06 22:13:01.784000,L8,,51.63,120.05,112.11,124.43
2016-03-02 22:06:43.439000,L8,82.80,189.55,190.30,129.77,170.76
2016-03-02 22:07:07.398000,L8,,76.30,119.93,114.94,126.71
2016-03-09 22:12:52.770000,L8,,37.76,103.61,108.63,118.31
2016-03-18 22:07:01.867000,L8,,49.18,54.33,36.54,
2016-04-10 22:12:37.539000,L8,,47.82,49.44,109.47,117.87
2016-04-19 22:06:22.901000,L8,,138.44,181.63,128.16,137.70
2016-04-19 22:06:46.856000,L8,,8.15,174.75,123.44,126.59
2016-04-26 22:12:33.098000,L8,,,,111.61,121.57
2016-05-05 22:06:50.290000,L8,,,,115.59,121.10
2016-05-12 22:12:32.560000,L8,,158.44,,112.64,118.89
2016-05-21 22:06:26.340000,L8,,,,114.20,114.02
2016-06-13 22:12:42.546000,L8,,23.86,136.25,133.24,163.89
2016-07-08 22:06:44.674000,L8,,14.02,114.65,131.80,132.44
2016-07-08 22:07:08.628000,L8,,23.37,173.37,127.12,127.51
2016-07-15 22:12:58.211000,L8,,177.58,182.16,150.62,127.28
2016-07-24 22:06:49.856000,L8,,12.62,186.66,129.90,36.21
2016-07-24 22:07:13.819000,L8,,167.54,173.07,131.92,127.44
2016-07-31 22:13:01.890000,L8,,,,118.86,124.03
2016-08-09 22:06:51.832000,L8,81.93,188.67,186.67,136.43,140.21
2016-08-09 22:07:15.795000,L8,,11.60,171.40,126.73,124.88
2016-08-16 22:13:05.571000,L8,,,122.15,114.08,119.82
2016-09-10 22:07:03.402000,L8,73.77,53.10,107.25,115.75,116.91
2016-09-10 22:07:27.365000,L8,,139.82,170.53,118.26,124.35
2016-10-12 22:07:09.122000,L8,,47.47,109.07,114.48,102.18
2016-10-12 22:07:33.085000,L8,,55.03,122.48,115.49,120.63
2016-11-20 22:13:21.277000,L8,,20.28,119.39,111.28,117.27
2016-12-15 22:07:06.028000,L8,77.15,142.67,179.46,124.74,125.23
2016-12-15 22:07:29.991000,L8,,76.50,120.64,115.16,124.10
2017-01-07 22:13:12.261000,L8,,,104.49,103.45,111.63
2017-01-16 22:07:22.953000,L8,,78.05,122.77,115.46,126.94
2017-01-23 22:13:07.208000,L8,,106.87,170.56,118.07,124.39
2017-02-08 22:12:58.815000,L8,,75.34,74.13,113.81,123.93
2017-03-21 22:06:52.698000,L8,,4.14,63.77,117.85,131.35
2017-04-06 22:06:21.875000,L8,,186.23,182.59,125.59,137.65
2017-04-06 22:06:45.830000,L8,,177.71,173.97,146.60,125.41
2017-04-22 22:06:12.286000,L8,,114.78,119.04,115.27,134.71
2017-04-22 22:06:36.244000,L8,,61.81,106.14,112.90,123.02
2017-04-29 22:12:18.412000,L8,,172.39,170.98,118.76,125.22
2017-05-24 22:06:22.329000,L8,,12.25,144.77,115.84,136.29
2017-05-24 22:06:46.292000,L8,,,,116.12,119.52
2017-06-25 22:06:35.560000,L8,,181.22,,,
2017-06-25 22:06:59.518000,L8,,154.39,,133.22,137.04
2017-08-03 22:12:59.825000,L8,,132.49,115.24,116.73,115.61
2017-09-29 22:07:03.646000,L8,76.33,52.65,106.57,111.98,113.34
2017-11-07 22:13:17.610000,L8,,64.23,117.33,113.79,117.01
2017-11-16 22:07:04.291000,L8,,55.48,121.90,115.74,113.57
2017-11-16 22:07:28.249000,L8,,251.06,236.93,238.19,231.00
2017-12-02 22:06:58.816000,L8,,104.85,123.22,123.82,126.73
2017-12-02 22:07:22.770000,L8,,21.82,114.91,108.56,114.79
2018-01-19 22:07:14.526000,L8,,76.85,123.35,119.77,126.67
2018-02-04 22:06:41.601000,L8,76.09,146.25,172.79,123.99,124.82
2018-02-11 22:12:50.362000,L8,,74.35,121.46,113.44,118.55
2018-02-20 22:06:36.123000,L8,,51.63,114.51,119.58,114.54
2018-02-20 22:07:00.077000,L8,,28.82,107.37,114.29,123.69
2018-03-15 22:12:34.251000,L8,,,,88.04,163.29
2018-03-24 22:06:20.137000,L8,39.34,61.95,117.95,123.30,123.28
2018-03-24 22:06:44.096000,L8,,75.58,124.22,125.37,123.95
2018-03-31 22:12:27.765000,L8,,60.52,108.13,113.02,123.02
2018-04-25 22:06:02.812000,L8,,74.79,109.92,116.49,115.80
2018-04-25 22:06:26.771000,L8,,,,115.25,122.48
2018-05-02 22:12:09.737000,L8,,,,107.60,114.20
2018-05-27 22:05:40.687000,L8,,170.83,120.19,122.10,131.36
2018-05-27 22:06:04.650000,L8,,117.78,,130.19,126.17
2018-06-19 22:11:57.514000,L8,104.75,191.51,188.17,173.74,174.73
2018-06-28 22:05:52.179000,L8,,170.30,166.11,125.67,134.15
2018-07-05 22:12:06.676000,L8,,,,132.28,129.99
2018-08-31 22:06:23.199000,L8,,56.94,121.77,116.99,123.63
2018-08-31 22:06:47.157000,L8,,174.64,163.77,128.88,145.82
2018-09-07 22:12:36.278000,L8,,57.88,120.25,109.27,117.81
2018-09-23 22:12:41.211000,L8,,39.36,107.42,105.28,118.28
2018-10-02 22:06:35.159000,L8,92.88,189.33,182.88,167.04,171.96
2018-10-02 22:06:59.122000,L8,,176.63,172.45,101.83,169.45
2018-10-18 22:06:41.631000,L8,79.90,180.98,167.32,125.25,126.72
2018-10-18 22:07:05.594000,L8,,75.23,72.66,110.65,122.99
2018-11-10 22:12:56.881000,L8,,75.21,122.32,110.05,119.60
2019-02-07 22:06:35.585000,L8,,76.04,117.42,114.28,111.10
2019-02-07 22:06:59.544000,L8,,250.79,243.13,241.47,212.34
2019-02-14 22:12:45.337000,L8,,169.57,157.24,120.88,135.80
2019-03-02 22:12:41.167000,L8,,45.20,98.24,107.89,118.61
2019-03-18 22:12:35.978000,L8,,36.60,52.09,105.94,115.46
2019-03-27 22:06:23.509000,L8,71.86,56.94,116.90,119.69,121.18
2019-03-27 22:06:47.460000,L8,,77.52,127.48,120.20,126.38
2019-04-03 22:12:32.527000,L8,,57.85,57.66,111.75,115.71
2019-04-12 22:06:18.648000,L8,71.12,75.65,115.06,122.77,122.55
2019-04-12 22:06:42.607000,L8,,6.47,107.12,123.99,126.58
2019-04-19 22:12:26.487000,L8,,7.00,91.64,121.67,127.41
2019-05-21 22:12:39.194000,L8,,,,124.15,126.43
2019-06-06 22:12:47.153000,L8,,,,118.85,123.77
2019-06-15 22:06:39.812000,L8,,,118.78,125.05,126.32
2019-08-18 22:06:59.153000,L8,,76.59,99.40,113.77,115.62
2019-09-10 22:13:15.713000,L8,,75.53,121.61,107.34,119.33
2019-09-19 22:07:32.145000,L8,,172.04,157.89,124.28,126.39
2019-09-26 22:13:21.074000,L8,,75.30,118.71,109.04,121.70
2019-10-05 22:07:36.198000,L8,130.46,249.23,245.17,241.93,175.06
2019-10-21 22:07:13.798000,L8,,,,125.52,144.12
2019-11-29 22:13:20.022000,L8,,33.05,116.36,107.60,118.45
2019-12-08 22:07:32.611000,L8,,21.15,105.35,109.92,114.03
2019-12-31 22:13:14.062000,L8,,,84.97,116.73,113.17
2020-01-09 22:07:25.588000,L8,,75.79,121.16,114.40,125.89
2020-01-16 22:13:10.914000,L8,,67.85,120.64,116.48,126.29
2020-01-25 22:07:21.445000,L8,,19.95,63.70,107.96,117.04
2020-02-10 22:07:16.756000,L8,,22.90,64.34,110.30,118.85
2020-02-26 22:06:48.736000,L8,,46.50,1.96,113.06,108.12
2020-03-04 22:12:56.927000,L8,,75.13,105.30,107.84,117.55
2020-03-13 22:06:42.111000,L8,,45.78,105.40,117.64,103.44
2020-03-13 22:07:06.074000,L8,,41.97,62.47,110.43,117.92
2020-04-14 22:06:26.078000,L8,,,84.74,114.07,91.07
2020-04-14 22:06:50.036000,L8,,,,114.80,119.42
2020-04-21 22:12:33.691000,L8,,,,113.68,113.70
2020-05-07 22:12:24.481000,L8,,,,110.37,89.67
2020-05-16 22:06:39.488000,L8,,,103.33,136.18,131.53
2020-06-01 22:06:20.522000,L8,,,,119.32,122.43
2020-06-01 22:06:44.481000,L8,,,,121.82,124.67
2020-07-10 22:12:51.600000,L8,,14.92,,136.10,136.32
2020-07-19 22:06:43.810000,L8,,,,113.58,116.65
2020-07-19 22:07:07.773000,L8,,,,128.93,124.24
2020-07-26 22:12:56.525000,L8,,187.01,184.47,158.33,176.42
2020-08-11 22:12:59.530000,L8,,,,115.74,115.96
2020-08-27 22:13:08.244000,L8,,10.32,153.44,120.16,122.84
2020-10-14 22:13:20.968000,L8,,39.49,117.21,105.87,113.05
2020-10-23 22:07:09.980000,L8,73.88,55.80,176.11,123.34,117.24
2020-10-23 22:07:33.943000,L8,244.06,258.52,260.12,250.09,248.81
2020-11-15 22:13:18.132000,L8,,,,103.52,110.09
2021-01-11 22:07:02.161000,L8,,58.62,135.44,118.67,118.93
2021-02-03 22:13:08.109000,L8,,22.81,124.43,116.47,125.22
2021-02-12 22:06:55.266000,L8,,44.73,106.49,112.48,114.07
2021-02-12 22:07:19.216000,L8,,3.17,119.43,114.17,124.16
2021-03-07 22:12:56.281000,L8,,40.33,121.62,107.65,114.73
2021-04-17 22:06:30.160000,L8,43.18,180.65,175.89,131.74,136.00
2021-04-24 22:12:37.250000,L8,,49.48,156.32,118.08,
2021-05-03 22:06:44.632000,L8,,61.96,,114.89,117.70
2021-05-19 22:06:28.157000,L8,71.74,180.95,173.32,127.70,137.48
2021-07-06 22:07:08.299000,L8,,75.59,162.59,134.32,131.94
2021-07-13 22:12:55.390000,L8,,,,122.98,121.51
2021-07-22 22:06:48.834000,L8,,,,109.36,98.56
2021-08-14 22:13:09.539000,L8,,,154.75,123.63,123.64
2021-08-23 22:07:25.117000,L8,,76.31,155.55,119.46,121.24
2021-08-30 22:13:14.099000,L8,,75.21,0.08,112.55,118.93
2021-09-24 22:07:08.765000,L8,,5.84,113.33,115.56,114.45
2021-09-24 22:07:32.728000,L8,,73.95,155.69,115.62,123.29
2021-10-01 22:13:22.595000,L8,,75.75,123.17,109.67,116.87
2021-10-17 22:13:26.489000,L8,86.46,187.83,163.46,157.35,138.98
2021-11-02 22:13:26.046000,L8,,77.90,169.57,116.61,120.52
2021-11-06 22:14:00.001000,L9,,75.79,122.75,110.64,119.35
2021-11-18 22:13:20.648000,L8,,75.79,121.85,110.60,119.65
2021-12-20 22:13:20.111000,L8,,75.07,119.09,111.24,115.30
2021-12-21 22:07:07.162000,L9,,200.80,197.00,181.21,171.13
2021-12-21 22:07:31.120000,L9,,51.38,115.53,114.90,117.61
2022-01-13 22:13:14.621000,L9,,63.02,100.46,109.38,120.66
2022-01-14 22:07:03.358000,L8,,177.10,168.82,120.84,124.05
2022-01-21 22:13:11.780000,L8,,75.66,119.90,110.62,119.49
2022-01-22 22:07:06.135000,L9,,47.73,116.20,116.69,116.24
2022-01-30 22:06:58.274000,L8,63.82,86.17,121.45,119.16,128.73
2022-01-30 22:07:22.237000,L8,102.50,230.23,224.51,215.83,213.18
2022-02-15 22:06:54.066000,L8,,74.99,117.62,117.28,114.64
2022-03-02 22:13:01.886000,L9,220.46,256.84,256.92,248.53,241.14
2022-03-26 22:12:47.702000,L8,,69.25,123.26,114.48,119.49
2022-03-27 22:06:46.414000,L9,78.59,53.42,182.86,131.36,133.76
2022-03-27 22:07:10.369000,L9,,63.53,117.68,118.40,120.75
2022-04-03 22:12:57.221000,L9,,1.25,126.08,124.67,124.97
2022-04-11 22:12:50.301000,L8,,69.43,154.89,127.69,122.65
2022-04-28 22:06:58.925000,L9,,133.94,,,
2022-05-05 22:12:42.986000,L9,,,,117.28,114.53
2022-05-06 22:06:41.610000,L8,,35.94,69.39,119.98,122.18
2022-05-06 22:07:05.573000,L8,,57.46,,121.13,116.52
2022-05-21 22:12:31.466000,L9,,,,135.34,126.62
2022-05-22 22:06:46.517000,L8,,8.66,,127.12,127.78
2022-05-22 22:07:10.472000,L8,,76.83,,135.38,127.45
2022-06-07 22:07:19.428000,L8,,,,131.77,126.74
2022-06-22 22:12:50.587000,L9,,,,138.75,133.07
2022-07-01 22:06:42.355000,L9,,,172.63,133.67,134.77
2022-07-08 22:12:51.102000,L9,,134.74,157.96,139.58,128.53
2022-08-10 22:07:20.170000,L8,,,,110.49,82.14
2022-08-10 22:07:44.129000,L8,,75.37,58.34,123.65,124.50
2022-08-26 22:07:46.208000,L8,,74.87,155.92,127.52,124.99
2022-09-03 22:07:03.978000,L9,,,105.61,112.67,73.51
2022-09-03 22:07:27.941000,L9,,,,108.83,
2022-09-19 22:07:09.681000,L9,,9.83,109.85,118.19,113.45
2022-09-19 22:07:33.648000,L9,,185.65,190.61,177.62,176.80
2022-10-05 22:07:10.729000,L9,67.50,45.83,113.19,117.09,96.04
2022-10-05 22:07:34.692000,L9,,186.28,190.13,177.45,180.37
2022-10-13 22:07:19.482000,L8,,41.83,116.45,115.64,112.91
2022-10-29 22:07:28.468000,L8,80.27,193.98,196.32,180.86,173.35
2022-10-29 22:07:52.427000,L8,,38.29,117.63,110.83,118.32
2022-11-05 22:13:39.035000,L8,,45.08,155.67,111.04,110.51
2022-11-06 22:07:39.965000,L9,,37.49,91.77,109.82,118.96
2022-11-14 22:07:23.103000,L8,72.75,47.49,175.21,120.32,142.90
2022-11-14 22:07:47.062000,L8,,76.83,158.36,117.78,127.03
2022-11-22 22:07:17.676000,L9,,,103.62,45.64,117.12
2022-11-22 22:07:41.635000,L9,,,66.25,33.70,116.72
2022-11-30 22:07:23.829000,L8,77.98,51.01,122.90,124.26,127.70
2022-12-23 22:13:23.727000,L8,,10.16,102.20,103.40,116.42
2022-12-24 22:07:14.003000,L9,,24.88,101.48,104.03,101.25
2022-12-24 22:07:37.966000,L9,,20.59,118.18,107.20,115.24
2023-01-01 22:07:15.088000,L8,,,99.68,99.79,79.64
2023-01-01 22:07:39.051000,L8,,,64.03,91.29,86.13
2023-01-08 22:13:24.303000,L8,,76.38,164.84,118.09,128.35
2023-01-16 22:13:22.088000,L9,,193.13,196.77,185.08,185.52
2023-01-17 22:07:06.294000,L8,48.31,48.23,169.86,118.70,150.70
2023-01-17 22:07:30.257000,L8,,77.27,157.67,114.55,127.07
2023-02-10 22:07:20.353000,L9,,39.79,115.03,113.97,113.24
2023-02-10 22:07:44.308000,L9,,76.36,126.30,115.85,127.53
2023-02-18 22:07:01.900000,L8,68.17,52.55,179.35,122.25,167.57
2023-02-18 22:07:25.855000,L8,,75.02,126.49,113.64,125.28
2023-03-05 22:13:13.287000,L9,,75.94,157.39,117.47,126.66
2023-03-06 22:06:50.147000,L8,54.35,49.85,119.05,117.43,130.28
2023-03-06 22:07:14.102000,L8,,64.14,119.43,109.83,122.77
2023-03-13 22:12:59.020000,L8,,44.20,125.95,108.16,116.01
2023-03-14 22:06:59.144000,L9,70.94,47.18,170.67,118.91,121.48
2023-03-14 22:07:23.107000,L9,,179.12,163.17,119.44,127.01
2023-03-21 22:13:07.064000,L9,,51.45,118.12,107.62,116.07
2023-03-22 22:06:40.759000,L8,,47.88,167.18,115.60,121.82
2023-03-22 22:07:04.713000,L8,,54.45,121.54,112.05,123.09
2023-03-29 22:12:48.912000,L8,,4.05,157.60,114.26,130.32
2023-03-30 22:06:47.199000,L9,76.67,50.45,121.09,122.14,134.82
2023-03-30 22:07:11.153000,L9,,74.86,158.29,115.14,127.99
2023-04-06 22:12:57.203000,L9,,71.93,129.32,116.48,126.29
2023-04-22 22:12:51.035000,L9,,68.35,,115.93,123.07
2023-04-23 22:06:21.091000,L8,,,,112.20,110.73
2023-04-23 22:06:45.046000,L8,,113.86,162.79,127.05,128.71
2023-05-16 22:12:16.239000,L8,,57.73,,120.46,123.97
2023-06-01 22:12:19.164000,L8,,,,129.52,124.87
2023-06-02 22:06:41.744000,L9,,,,120.01,124.60
2023-06-09 22:12:24.777000,L9,,,,121.78,122.16
2023-06-10 22:06:15.787000,L8,,10.83,,125.78,142.95
2023-06-10 22:06:39.746000,L8,,,,127.33,164.41
2023-06-26 22:06:22.764000,L8,,86.55,25.86,122.50,131.31
2023-07-03 22:12:39.306000,L8,,,,126.53,124.66
2023-07-11 22:12:36.241000,L9,,,,122.86,123.90
2023-07-20 22:06:25.971000,L9,,125.78,104.43,118.09,123.46
2023-07-20 22:06:49.934000,L9,,180.03,174.44,135.40,129.74
