dates,nzd0579-0000,nzd0579-0001,nzd0579-0002,nzd0579-0003,nzd0579-0004,satname
1999-12-09 21:59:45+00:00,,,119.49,,,L7
1999-12-25 21:59:40+00:00,,,119.49,55.6,28.84,L7
2000-11-09 21:57:09+00:00,,,,71.15,18.38,L7
2000-11-25 21:57:34+00:00,,,,71.15,27.269999999999996,L7
2001-09-25 21:55:40+00:00,,,101.98,60.61,,L7
2001-10-02 22:01:16+00:00,,,101.30000000000001,62.735,37.23,L7
2001-11-03 22:01:22+00:00,,60.83,88.80666666666667,62.735,37.23,L7
2002-03-11 22:01:55+00:00,,60.83,88.80666666666667,62.74,34.125,L7
2002-10-21 22:00:48+00:00,,50.51,102.86,146.17,96.14,L7
2002-11-06 22:00:53+00:00,,63.485,106.19,153.64999999999998,112.00999999999999,L7
2003-08-29 21:50:14+00:00,,,130.81,164.33,163.13,L5
2003-09-30 21:50:42+00:00,,82.41,125.6,152.05,162.82999999999998,L5
2003-11-17 21:51:21+00:00,115.23,82.41,125.6,152.05,162.82999999999998,L5
2004-04-09 21:52:31+00:00,115.23,,94.99,164.34,133.69,L5
2004-07-23 21:49:45+00:00,,,94.99,163.845,133.69,L5
2004-07-30 21:55:39+00:00,,,94.99,152.49333333333334,133.69,L5
2004-08-15 21:56:01+00:00,,,94.99,159.22,157.59,L5
2004-08-24 21:50:29+00:00,105.14,,94.99,159.22,157.59,L5
2004-09-16 21:56:53+00:00,105.14,79.02,85.61,162.666,157.6966666666667,L5
2004-09-25 21:51:19+00:00,105.14,85.395,84.49666666666667,164.87666666666667,160.91,L5
2004-10-02 21:57:14+00:00,105.14,85.395,84.49666666666667,169.57142857142858,164.152,L5
2004-11-19 21:58:07+00:00,105.14,85.395,79.25,171.3657142857143,170.856,L5
2005-01-06 21:59:00+00:00,105.65,85.395,79.25,171.3657142857143,170.856,L5
2005-01-15 21:53:21+00:00,105.65,76.55333333333333,87.71333333333332,171.06,168.74166666666665,L5
2005-02-07 21:59:26+00:00,105.65,76.55333333333333,87.71333333333332,179.22333333333336,164.98857142857145,L5
2005-02-23 21:59:43+00:00,105.56,76.55333333333333,87.71333333333332,179.18800000000002,162.23833333333334,L5
2005-03-04 21:54:04+00:00,105.56,64.9575,84.31,171.0,154.46571428571428,L5
2005-03-11 21:59:55+00:00,105.56,64.9575,84.31,171.0,156.76375,L5
2005-03-27 22:00:03+00:00,105.56,42.53666666666667,84.02333333333333,161.182,151.33714285714288,L5
2005-04-05 21:54:19+00:00,105.56,42.53666666666667,84.02333333333333,152.0425,152.81571428571428,L5
2005-04-21 21:54:22+00:00,105.56,49.2225,84.38499999999999,150.028,154.0625,L5
2005-04-28 22:00:11+00:00,105.56,49.2225,84.38499999999999,145.51333333333332,153.81333333333333,L5
2005-05-23 21:54:12+00:00,105.56,49.2225,84.38499999999999,143.66833333333332,152.13875,L5
2005-06-08 21:54:20+00:00,105.56,49.2225,96.538,148.20142857142858,152.13875,L5
2005-09-19 22:01:08+00:00,,53.925,101.31666666666668,154.09666666666666,158.9475,L5
2005-11-22 22:01:34+00:00,85.52,,145.15,180.77500000000003,,L5
2006-01-25 22:03:05+00:00,86.675,,,186.15,,L5
2006-02-26 22:03:47+00:00,86.675,,175.44,184.03,188.39,L5
2006-05-17 22:05:09+00:00,86.675,,182.95,184.415,185.095,L5
2006-06-27 21:59:36+00:00,87.83,,180.65333333333334,181.20333333333335,185.095,L5
2006-08-21 22:06:31+00:00,,113.02,180.65333333333334,179.1375,178.39666666666668,L5
2006-09-22 22:06:54+00:00,,95.93,178.42999999999998,175.735,169.05666666666667,L5
2006-10-24 22:07:14+00:00,,95.93,174.1475,176.802,168.22750000000002,L5
2006-12-11 22:08:04+00:00,,95.91666666666667,159.86,177.808,169.6375,L5
2007-01-21 22:02:09+00:00,,95.91666666666667,154.46000000000004,179.416,169.828,L5
2007-09-09 22:06:09+00:00,,92.78,,171.11,162.68,L5
2008-12-25 21:51:46+00:00,,109.51,120.02,178.84,170.14,L5
2009-02-02 21:58:34+00:00,104.37,109.51,120.02,178.84,170.14,L5
2010-01-29 21:57:41+00:00,,97.37,122.29,,155.47,L5
2010-02-05 22:03:53+00:00,102.61,97.37,122.29,198.78,155.47,L5
2010-02-21 22:03:56+00:00,102.61,79.755,114.45,198.78,165.70499999999998,L5
2010-10-12 21:56:49+00:00,107.27,,,183.85,189.96,L5
2011-01-07 22:02:56+00:00,107.27,,,176.19,189.465,L5
2011-01-23 22:02:56+00:00,107.27,,,170.53,190.23333333333335,L5
2011-02-17 21:56:48+00:00,107.27,95.17,124.33,160.4525,184.51,L5
2011-03-12 22:02:55+00:00,107.27,79.53999999999999,110.55,154.85399999999998,180.42000000000002,L5
2011-03-28 22:02:50+00:00,107.27,78.99666666666667,110.55,152.41,178.46,L5
