dates,satname,nzd0274-0000,nzd0274-0001,nzd0274-0002,nzd0274-0003,nzd0274-0004
2015-02-28 22:06:12.396000,L8,125.79,213.84,284.52,305.23,293.62
2015-04-01 22:05:49.742000,L8,,,279.02,304.42,286.66
2015-06-04 22:05:36.569000,L8,,,284.29,298.42,294.48
2015-09-24 22:06:25.709000,L8,132.92,220.53,,,
2015-10-26 22:06:31.715000,L8,178.93,263.86,281.93,,
2015-11-11 22:06:32.057000,L8,127.14,242.59,281.54,,
2015-12-13 22:06:33.519000,L8,121.54,205.15,,,
2016-06-06 22:06:07.051000,L8,,,285.70,302.64,293.70
2016-12-15 22:06:42.070000,L8,,216.02,281.48,289.25,291.15
2017-01-16 22:06:35.035000,L8,138.77,231.33,289.08,306.67,298.50
2017-04-06 22:05:57.916000,L8,,,282.10,305.70,284.71
2017-04-22 22:05:48.327000,L8,,,286.45,307.19,298.38
2017-05-08 22:05:47.247000,L8,,,282.62,285.17,287.13
2017-05-24 22:05:58.366000,L8,,,284.47,303.82,295.24
2017-06-25 22:06:11.601000,L8,268.61,273.15,303.35,320.30,319.75
2017-07-27 22:06:22.045000,L8,,,298.75,307.31,301.76
2017-08-12 22:06:28.266000,L8,,,,294.93,283.48
2017-11-16 22:06:40.336000,L8,334.14,300.42,318.98,318.12,335.33
2017-12-02 22:06:34.857000,L8,247.12,299.23,318.76,334.70,332.52
2018-05-27 22:05:16.737000,L8,,,285.05,305.64,300.16
2018-10-18 22:06:17.672000,L8,238.83,279.65,314.52,320.39,325.34
2018-11-19 22:06:22.186000,L8,102.61,216.03,281.83,306.77,295.28
2018-12-21 22:06:18.644000,L8,144.68,223.02,,,
2019-02-07 22:06:11.622000,L8,,315.43,323.16,345.45,360.47
2019-03-27 22:05:59.546000,L8,128.62,194.41,284.15,305.93,290.43
2019-07-01 22:06:20.459000,L8,,,278.86,304.62,284.97
2019-08-02 22:06:29.949000,L8,,,288.33,307.30,302.36
2019-08-18 22:06:35.194000,L8,,,283.70,304.16,295.88
2019-09-19 22:06:44.224000,L8,124.51,205.64,296.97,308.59,300.48
2019-10-21 22:06:49.847000,L8,106.13,217.17,287.60,307.00,297.89
2019-11-06 22:06:48.641000,L8,130.33,223.61,295.43,308.43,299.51
2019-11-22 22:06:45.051000,L8,110.48,205.41,280.63,304.69,291.82
2019-12-08 22:06:44.689000,L8,134.82,216.63,282.54,297.49,
2020-01-25 22:06:33.527000,L8,136.11,215.76,251.40,298.61,268.61
2020-02-10 22:06:28.847000,L8,249.28,280.19,294.39,310.84,304.67
2020-03-13 22:06:18.160000,L8,321.46,298.39,320.13,326.18,351.73
2020-03-29 22:06:09.106000,L8,131.65,206.84,,288.06,271.63
2020-06-01 22:05:56.563000,L8,,,282.97,303.99,293.22
2020-07-19 22:06:19.856000,L8,,,284.46,304.18,294.55
2021-02-12 22:06:31.303000,L8,135.85,206.19,272.79,,
2021-03-16 22:06:15.871000,L8,134.06,215.53,283.54,303.36,296.61
2021-04-01 22:06:12.311000,L8,118.68,207.53,290.28,307.27,296.97
2021-05-03 22:05:56.714000,L8,128.72,,286.00,305.65,290.95
2022-01-06 22:06:41.911000,L9,146.61,237.19,281.78,305.14,295.79
2022-01-22 22:06:42.172000,L9,138.98,223.54,259.28,,
2022-01-30 22:06:34.320000,L8,282.67,302.12,321.78,318.65,323.54
2022-02-23 22:06:32.050000,L9,149.34,226.49,283.98,283.81,289.41
2022-03-27 22:06:22.460000,L9,143.88,206.13,281.45,306.36,286.74
2022-05-06 22:06:17.651000,L8,,,267.51,282.34,284.28
2022-05-22 22:06:22.554000,L8,127.37,,283.87,304.96,295.92
2022-07-01 22:06:18.392000,L9,,,279.75,300.86,287.67
2022-08-10 22:06:56.211000,L8,,,284.41,301.70,295.75
2022-10-05 22:06:46.770000,L9,252.60,287.13,318.96,340.54,349.46
2022-10-21 22:06:53.495000,L9,146.56,236.57,291.81,308.33,298.06
2022-12-24 22:06:50.044000,L9,126.86,222.70,282.82,292.37,294.95
2023-02-18 22:06:37.945000,L8,141.73,221.94,281.21,294.56,291.13
2023-03-06 22:06:26.184000,L8,121.88,205.44,281.97,299.11,287.65
2023-03-14 22:06:35.185000,L9,149.37,225.37,281.54,306.12,296.55
2023-04-23 22:05:57.137000,L8,,,284.17,305.31,296.01
2023-06-10 22:05:51.824000,L8,,,284.96,305.35,292.16
2023-07-28 22:06:14.924000,L8,,,272.24,313.18,279.39
2023-08-21 22:06:16.088000,L9,,,288.84,308.13,295.08
2023-08-29 22:06:26.093000,L8,,,284.58,303.86,295.91
2023-10-08 22:06:34.267000,L9,364.79,293.10,321.90,331.94,343.56
2023-11-01 22:06:38.922000,L8,97.72,231.37,286.84,307.30,299.14
2023-11-09 22:06:36.795000,L9,258.97,294.03,314.43,315.31,320.58
2023-11-25 22:06:44.562000,L9,229.49,270.05,294.48,304.14,303.20
2024-01-12 22:06:42.879000,L9,,341.74,314.49,318.49,328.10
2024-02-29 22:06:35.434000,L9,132.14,218.16,282.69,306.54,295.17
2024-05-03 22:06:01.963000,L9,124.44,194.39,290.54,307.60,298.93
2024-06-20 22:05:30.931000,L9,,,285.81,304.38,295.92
2024-09-24 22:06:13.437000,L9,143.92,234.94,300.45,309.96,304.84
2024-11-03 22:06:24.531000,L8,139.27,232.03,,,
2024-12-05 22:06:33.321000,L8,282.84,297.19,314.39,318.15,339.68
2025-01-06 22:06:30.529000,L8,267.18,289.95,309.78,317.31,320.69
2025-01-14 22:06:37.191000,L9,133.19,228.60,283.36,296.01,282.47
2025-01-22 22:06:25.560000,L8,301.84,282.42,313.40,317.11,315.19
2025-01-30 22:06:32.148000,L9,124.39,260.13,275.12,291.15,277.13
2025-02-07 22:06:29.219000,L8,143.95,233.00,269.25,,
2025-03-19 22:06:18.809000,L9,125.60,209.55,274.59,297.74,290.23
2025-04-12 22:06:00.386000,L8,121.90,194.37,270.91,,
2025-04-28 22:05:51.078000,L8,,,283.55,298.85,288.29
2025-05-06 22:06:06.538000,L9,,,283.45,306.69,291.64
2025-06-07 22:05:53.033000,L9,,,285.02,306.35,289.35
2025-06-15 22:06:04.647000,L8,,,283.34,305.43,287.95
2025-07-25 22:06:18.368000,L9,,,284.40,306.53,295.08
2025-08-02 22:06:21.903000,L8,,,284.31,304.57,295.29
2025-08-10 22:06:28.221000,L9,129.04,211.98,289.92,307.47,298.52
2025-08-26 22:06:33.318000,L9,,,281.07,304.49,296.01
2025-09-19 22:06:39.287000,L8,130.24,209.36,285.08,304.18,294.16
2025-10-21 22:06:39.309000,L8,,202.75,283.09,290.41,289.20
2025-11-06 22:06:43.857000,L8,242.80,260.07,312.79,317.63,305.08
2025-11-14 22:06:48.423000,L9,140.75,227.70,297.90,308.14,297.41
