dates,nzd0274-0000,nzd0274-0001,nzd0274-0002,nzd0274-0003,nzd0274-0004,satname
1999-12-09 21:59:21+00:00,156.16,246.67,294.17,310.68,298.16,L7
2000-07-04 21:58:02+00:00,,,273.83,284.75,281.1,L7
2000-11-09 21:56:45+00:00,157.34,233.61,282.05499999999995,293.73,287.9,L7
2002-02-16 21:55:18+00:00,184.83,263.27,300.36,307.0,303.49,L7
2002-10-14 21:54:07+00:00,,,277.78,293.86,280.24,L7
2002-12-01 21:54:40+00:00,142.87,225.08,288.635,299.96000000000004,280.24,L7
2003-07-21 21:42:57+00:00,,,,289.6,283.34,L5
2004-04-02 21:45:42+00:00,,191.19,267.62,279.44,274.84,L5
2004-04-18 21:46:13+00:00,111.65,193.28,275.03,287.47,280.41499999999996,L5
2004-07-07 21:48:33+00:00,111.65,193.28,275.05,288.09,281.2,L5
2004-07-23 21:48:56+00:00,111.65,193.28,276.3775,288.7875,281.36,L5
2004-09-25 21:50:31+00:00,108.17,193.28,276.58000000000004,288.834,282.032,L5
2005-01-31 21:52:45+00:00,130.32,,280.755,293.85,284.26,L5
2005-03-04 21:53:16+00:00,133.1833333333333,215.02,275.81,289.77,277.93,L5
2005-10-30 21:54:27+00:00,,,321.81,331.3,304.45,L5
2006-11-02 22:00:44+00:00,,,306.45,314.59,311.57,L5
2009-11-26 21:56:52+00:00,133.36,218.67,271.52,293.18,287.23,L5
2010-01-13 21:57:13+00:00,136.01,217.39499999999998,270.435,284.375,281.245,L5
2010-12-31 21:56:20+00:00,143.92,240.17,277.37,289.33,286.16,L5
2011-01-16 21:56:21+00:00,152.90499999999997,248.125,281.425,291.655,288.66,L5
2013-04-27 22:08:11+00:00,134.69,,290.63,305.65,297.22,L8
2013-05-13 22:08:23+00:00,132.075,,289.775,306.01,297.725,L8
2013-08-17 22:08:27+00:00,132.075,,289.44666666666666,306.28,297.98333333333335,L8
2013-09-02 22:08:28+00:00,132.075,,289.44666666666666,308.9,304.2825,L8
2013-11-21 22:08:01+00:00,,286.32,297.625,312.43666666666667,314.19666666666666,L8
2014-01-24 22:07:33+00:00,147.78,286.32,293.6066666666666,310.53499999999997,307.6125,L8
2014-02-25 22:07:08+00:00,149.54000000000002,286.32,281.02000000000004,311.7733333333333,310.65000000000003,L8
2014-04-30 22:06:10+00:00,142.35666666666665,286.32,282.4775,307.7166666666667,300.40000000000003,L8
2014-06-01 22:06:02+00:00,142.35666666666665,,276.90250000000003,304.72,289.42,L8
2014-07-03 22:06:14+00:00,142.35666666666665,,279.06600000000003,305.0575,291.57,L8
2014-08-20 22:06:30+00:00,139.64499999999998,,280.48600000000005,305.395,293.1025,L8
2014-10-23 22:06:39+00:00,127.99,,287.23800000000006,302.614,293.498,L8
2014-11-08 22:06:40+00:00,,294.1,290.63800000000003,304.53000000000003,297.438,L8
2015-02-12 22:06:15+00:00,,288.66,298.1425,303.94666666666666,300.40000000000003,L8
2015-02-28 22:06:12+00:00,125.79,288.66,296.105,303.63000000000005,300.27666666666664,L8
2015-04-01 22:05:49+00:00,125.79,288.66,292.688,303.82750000000004,296.8725,L8
2015-06-04 22:05:36+00:00,125.79,283.22,289.7725,302.69,291.58666666666664,L8
2015-09-24 22:06:25+00:00,132.92,,281.655,301.42,290.57,L8
2015-10-26 22:06:31+00:00,132.92,263.86,283.11,298.42,294.48,L8
2016-06-06 22:06:07+00:00,,,285.7,302.64,293.7,L8
2016-12-15 22:06:42+00:00,,,281.48,289.25,291.15,L8
2017-01-16 22:06:35+00:00,138.77,231.33,285.28,297.96000000000004,294.825,L8
2017-04-06 22:05:57+00:00,138.77,231.33,284.22,300.54,291.4533333333333,L8
2017-04-22 22:05:48+00:00,138.77,231.33,284.77750000000003,302.2025,293.185,L8
2017-05-08 22:05:47+00:00,138.77,231.33,284.346,298.796,291.974,L8
2017-05-24 22:05:58+00:00,138.77,231.33,284.3666666666667,299.6333333333333,292.5183333333333,L8
2017-07-27 22:06:22+00:00,,,286.87800000000004,301.838,293.444,L8
