dates,satname,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034,nzd0477-0011,nzd0477-0012,nzd0477-0013
2013-07-07 22:16:11.966000,L8,333.32,303.44,294.83,295.03,307.61,315.94,310.92,326.11,317.34,314.08,308.71,290.01,295.85,309.62,307.73,308.65,306.87,301.73,298.55,293.96,307.54,307.32,306.39,317.01,307.76,292.35,328.55,314.14,303.52,304.79,335.63,369.03,300.43,297.56,291.46
2013-07-07 22:16:35.929000,L8,334.08,304.19,296.80,297.74,311.11,318.20,312.50,329.52,320.30,317.63,310.64,292.65,298.21,311.81,310.63,310.93,309.55,304.82,300.84,296.25,310.37,310.04,309.96,350.34,348.40,293.95,336.29,316.63,305.63,313.18,337.56,377.14,303.01,300.08,294.29
2013-08-31 22:22:26.282000,L8,330.53,300.59,293.82,292.25,299.49,307.40,309.74,319.94,315.92,310.96,306.90,290.27,297.87,303.48,306.30,299.79,303.02,295.14,291.28,269.84,295.39,297.29,295.59,301.77,306.82,291.89,292.23,310.45,296.17,291.50,324.27,362.55,300.78,294.91,293.03
2013-09-25 22:16:04.975000,L8,328.32,300.50,296.64,294.96,301.54,310.33,311.93,317.19,316.44,309.36,304.77,291.57,299.90,304.91,307.85,301.79,300.88,289.27,291.09,290.58,295.60,301.61,297.68,301.07,306.31,290.12,289.07,312.29,296.79,293.66,325.27,357.91,301.29,294.17,293.35
2013-09-25 22:16:28.938000,L8,328.60,300.93,297.15,295.53,302.16,311.01,312.40,317.74,316.93,309.94,305.66,291.80,300.84,305.18,308.56,302.30,301.80,289.85,291.46,291.64,296.14,302.64,298.85,301.92,307.12,290.73,289.80,313.22,297.25,294.43,325.51,357.70,301.84,294.65,293.74
2013-10-02 22:22:16.506000,L8,336.50,311.13,304.20,303.15,313.90,327.25,325.22,332.40,328.50,325.85,319.99,301.71,318.18,314.01,319.73,307.10,315.91,313.50,284.58,296.44,311.53,319.32,316.41,329.77,331.44,307.15,315.67,329.14,308.38,306.42,340.08,377.92,314.00,304.65,302.57
2013-10-11 22:16:05.328000,L8,329.13,303.65,296.82,299.04,303.18,314.57,312.23,317.56,317.91,315.40,310.13,298.13,305.54,306.38,310.29,298.81,305.58,,,283.48,295.89,303.21,304.49,308.93,309.40,291.99,309.37,315.44,295.27,292.90,325.07,368.17,306.57,297.99,296.24
2013-10-11 22:16:29.291000,L8,334.82,309.47,303.39,305.49,309.62,321.65,317.23,322.74,327.22,321.27,317.42,307.91,323.30,312.88,321.86,308.11,313.96,316.08,307.57,291.62,305.51,315.39,312.88,319.17,316.04,299.01,317.54,323.39,302.87,303.74,329.69,373.99,315.23,305.96,312.84
2013-10-27 22:15:55.590000,L8,325.02,302.17,299.38,301.18,302.03,311.21,312.87,314.58,318.68,312.50,306.62,,,,,,,,,,,,,,,,,,,,,,303.65,292.45,
2013-10-27 22:16:19.549000,L8,324.05,301.44,298.56,299.79,301.42,310.39,311.61,313.89,317.95,311.44,305.86,,,,,,,,,,,,,,,,,,,,,,302.72,290.88,
2013-11-19 22:22:01.448000,L8,331.35,303.72,299.31,302.04,301.34,314.55,314.83,324.76,322.53,316.54,308.47,296.31,303.65,310.13,315.06,305.75,307.99,300.37,298.56,297.12,298.56,302.57,303.95,305.93,308.62,289.37,297.23,312.49,297.83,294.16,327.38,364.65,308.41,299.64,298.37
2013-12-30 22:15:37.096000,L8,324.31,300.84,300.18,298.33,300.52,308.93,308.95,318.07,314.02,311.17,301.42,290.37,296.56,312.67,316.59,308.13,309.78,305.29,300.46,302.42,302.66,298.35,297.29,303.20,306.74,286.65,292.92,310.30,297.44,293.56,323.57,355.11,303.22,294.24,289.18
2013-12-30 22:16:01.055000,L8,324.57,301.10,300.51,298.51,300.90,309.16,309.13,318.76,314.26,311.62,301.54,290.77,297.16,312.99,317.09,308.59,310.04,305.72,300.78,302.97,303.11,298.67,297.68,304.12,307.29,286.60,293.61,311.35,297.97,294.11,324.27,355.98,303.51,294.43,289.80
2014-01-22 22:21:31.494000,L8,355.12,341.54,331.51,323.28,323.05,328.48,337.46,358.61,359.11,337.09,373.92,385.99,384.01,384.79,356.46,,,375.03,384.07,359.42,356.83,366.88,338.27,349.09,356.87,359.50,356.67,358.15,346.53,342.74,351.34,386.61,374.39,378.87,354.90
2014-02-23 22:21:08.076000,L8,352.78,304.28,310.21,312.46,328.22,312.56,314.04,326.70,321.74,319.48,316.82,355.94,303.61,313.16,318.20,309.41,310.01,302.54,299.03,296.97,299.53,300.69,302.69,307.20,306.30,287.61,301.36,317.70,298.18,298.42,329.12,359.63,367.87,363.92,358.29
2014-03-11 22:20:55.957000,L8,330.61,303.71,301.82,308.30,338.78,317.27,321.05,329.03,326.17,319.69,318.92,309.48,303.89,308.19,311.79,308.52,309.29,302.59,297.80,299.48,303.55,303.83,301.78,304.54,306.53,286.62,295.12,311.85,297.95,296.92,326.90,355.97,313.43,315.12,312.58
2014-03-20 22:14:37.534000,L8,344.64,300.77,326.76,302.12,358.27,365.48,318.13,321.91,336.71,343.98,370.48,300.49,298.82,305.77,308.22,304.82,301.49,292.72,293.15,291.53,298.65,301.90,298.19,300.94,306.60,289.05,294.03,309.21,296.43,294.33,326.40,361.60,309.26,305.70,299.65
2014-03-20 22:15:01.497000,L8,347.29,301.41,327.48,303.00,359.18,365.95,319.23,322.91,337.23,345.42,371.42,300.83,299.77,306.19,308.87,305.37,301.98,293.86,293.41,291.76,298.89,302.61,298.73,301.25,307.01,289.96,294.13,308.89,296.29,294.00,325.79,360.53,309.78,306.95,299.95
2014-03-27 22:20:37.696000,L8,336.20,312.80,309.46,300.96,309.20,316.24,314.12,322.62,319.01,317.19,314.20,313.55,310.71,318.86,322.53,315.37,316.62,313.57,304.99,303.18,316.04,311.38,309.86,315.39,313.02,299.37,312.20,339.89,329.74,308.07,329.59,362.94,315.95,312.98,313.50
2014-05-30 22:19:58.900000,L8,337.26,302.02,298.75,294.06,299.30,308.95,311.83,325.45,317.55,315.52,309.34,309.35,308.54,314.60,312.46,311.46,309.76,312.26,300.57,297.71,308.80,313.08,311.06,315.28,321.90,303.06,320.27,315.64,305.68,303.21,330.08,378.85,309.90,310.59,310.17
2014-07-01 22:20:10.138000,L8,,,,,292.28,300.46,304.76,311.30,308.40,303.10,295.43,,,,,,,,,281.46,294.08,296.38,294.10,307.23,304.43,290.74,,,,,,,,,
2014-08-11 22:14:15.733000,L8,333.39,301.80,298.88,296.01,308.78,316.32,313.79,334.02,324.66,320.75,308.41,294.39,307.18,319.44,318.51,317.87,317.42,317.40,312.67,309.14,316.66,321.37,317.24,343.08,353.72,301.22,328.44,320.03,306.11,304.86,336.99,410.28,300.85,310.67,309.08
2014-08-11 22:14:39.696000,L8,334.21,302.25,299.04,295.91,307.87,315.70,313.70,332.62,323.89,320.18,308.26,293.91,306.44,318.96,318.27,317.55,316.99,316.44,311.14,307.35,315.22,320.36,315.97,324.75,347.42,301.32,326.62,318.95,305.39,304.10,335.04,404.16,300.86,310.23,309.01
2014-08-27 22:14:17.177000,L8,336.49,302.16,303.77,301.86,314.16,333.96,338.35,345.38,337.20,329.07,286.83,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03 22:20:30.612000,L8,343.63,308.21,305.85,303.56,307.07,321.51,322.82,325.19,331.17,328.16,318.83,309.82,312.99,332.71,330.50,310.53,312.39,307.20,302.39,299.03,310.14,313.42,312.13,322.30,322.06,303.27,331.93,340.62,329.89,323.81,333.18,366.62,303.15,314.61,315.95
2014-09-19 22:20:30.514000,L8,435.85,324.29,321.45,320.33,386.76,373.59,338.38,385.24,350.61,362.80,323.48,313.89,317.30,326.76,334.28,336.16,331.14,336.65,328.55,339.01,332.99,328.97,330.87,343.58,346.24,342.96,347.07,348.76,338.68,336.11,345.68,382.54,317.54,314.26,311.01
2014-09-28 22:14:20.662000,L8,340.35,307.46,309.21,312.21,316.83,325.05,318.76,344.78,338.49,331.57,323.61,309.56,317.25,334.11,325.94,310.97,316.03,328.41,336.25,327.34,335.46,341.15,344.35,351.90,355.51,297.39,323.91,360.36,348.11,321.70,338.62,368.02,310.25,322.22,311.25
2014-09-28 22:14:44.621000,L8,327.79,294.41,292.55,289.50,289.48,299.81,301.09,301.31,304.97,302.16,296.01,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21 22:20:37.449000,L8,,,,,,,,,,,,,,,,,,,,,,,,,321.69,316.79,287.96,,300.20,353.10,341.72,357.81,,,
2014-11-06 22:20:37.163000,L8,332.17,301.96,304.21,301.71,306.78,305.90,314.11,325.49,318.47,308.52,300.26,295.38,305.33,308.80,315.78,308.04,309.67,304.02,297.47,298.02,301.81,303.19,302.47,307.66,310.31,292.68,295.00,314.23,301.31,298.80,325.91,349.12,300.61,295.77,295.79
2014-11-15 22:14:25.347000,L8,,,290.51,288.30,286.52,294.93,299.52,307.62,302.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15 22:14:49.314000,L8,316.53,293.40,298.66,301.25,296.72,307.48,312.91,330.05,332.52,312.19,,303.34,310.45,307.39,320.04,302.03,300.63,,,,,,,,,,,,,,,,,,
2014-11-22 22:20:33.645000,L8,331.93,303.12,305.60,305.22,299.70,308.65,315.54,323.38,312.31,316.91,303.18,,303.52,304.31,316.15,305.18,267.03,,,,301.34,316.54,315.51,319.26,321.57,293.74,307.53,312.71,301.40,301.77,326.92,346.34,303.19,,
2014-12-01 22:14:24.062000,L8,332.92,303.43,304.61,302.17,298.23,307.00,316.08,323.18,318.92,317.00,309.47,299.48,305.34,311.30,320.09,309.93,317.50,307.13,298.29,299.92,306.47,308.30,306.68,308.45,311.51,291.47,294.13,310.41,298.63,296.66,327.28,336.75,304.55,301.74,301.60
2014-12-24 22:20:29.754000,L8,319.83,294.37,294.69,291.69,291.95,302.04,304.70,312.49,309.43,307.00,299.51,294.77,295.26,310.58,313.74,308.36,311.61,305.08,301.34,302.50,305.51,299.89,299.15,301.14,307.18,288.78,295.34,308.99,297.88,297.93,331.28,354.70,297.75,295.01,295.39
2015-01-02 22:14:14.716000,L8,326.56,300.08,300.58,294.65,296.37,304.82,311.90,318.98,311.40,309.17,304.67,298.06,298.15,315.99,318.58,308.84,313.73,307.25,301.52,304.52,304.49,298.44,298.28,301.02,309.67,286.33,296.66,309.32,296.17,295.30,325.35,339.63,303.46,297.84,299.18
2015-01-02 22:14:38.674000,L8,327.08,300.23,300.65,294.90,296.64,304.98,312.57,319.49,311.76,309.40,304.98,298.19,298.48,316.41,319.04,308.99,313.93,307.52,301.65,304.74,304.72,298.51,298.39,301.13,309.88,286.53,314.02,309.71,296.24,295.40,325.47,340.17,303.71,297.95,299.35
2015-01-18 22:14:12.454000,L8,327.00,298.15,297.71,294.16,291.52,299.84,307.75,315.74,310.80,314.69,,,,,,,,309.57,305.49,304.14,304.61,299.78,299.62,301.77,302.79,287.70,,,,,,,,,
2015-02-10 22:20:14.711000,L8,,,,,,,,297.19,292.79,291.48,291.12,288.34,278.97,,,300.03,299.07,292.98,291.72,288.85,291.01,280.75,278.98,288.55,291.11,274.86,,,,,,,291.89,286.99,288.54
2015-02-19 22:14:01.458000,L8,323.95,298.47,296.79,293.93,292.38,304.55,306.72,317.95,308.69,307.44,301.15,298.23,291.67,308.35,310.91,306.44,304.48,306.62,302.91,355.24,363.07,358.90,360.48,361.77,363.16,363.50,293.76,304.68,294.14,291.66,326.38,351.16,303.45,297.72,297.44
2015-02-26 22:20:10.708000,L8,,,,,279.38,291.87,297.57,303.16,296.03,297.05,291.70,,,,,,,,292.90,291.87,293.29,286.27,283.84,292.60,295.08,280.78,,,,,,,,,
2015-04-15 22:19:46.550000,L8,322.43,282.67,,,,,,,,,293.54,294.10,290.81,301.98,305.99,304.00,302.14,298.64,293.33,292.69,294.97,290.43,289.48,292.66,295.98,284.07,,,,,,,296.40,293.70,293.52
2015-04-24 22:13:32.133000,L8,,,,,,,,,,,,,,,,,,,262.48,285.66,286.84,283.11,282.40,291.08,292.02,282.73,,,,,,,,,
2015-05-01 22:19:36.381000,L8,334.33,301.30,301.58,299.92,297.65,306.21,307.72,316.14,311.85,306.66,301.22,305.44,304.89,315.19,319.76,314.90,315.50,313.10,307.15,304.45,311.19,313.54,312.13,308.90,310.34,299.08,314.56,315.08,303.46,300.16,324.49,344.07,296.73,299.21,307.54
2015-05-17 22:19:25.284000,L8,332.56,298.60,300.52,299.70,299.33,304.96,305.40,311.27,309.43,306.08,301.23,300.00,303.86,315.88,318.69,314.79,314.54,310.65,305.73,306.18,309.79,303.93,304.95,307.02,376.29,385.33,390.21,,,,,,295.29,294.96,294.58
2015-06-11 22:13:28.321000,L8,328.44,298.71,297.81,297.51,297.27,306.42,305.37,314.31,309.02,306.08,304.50,296.31,301.48,316.47,316.23,313.32,313.82,310.86,306.50,306.49,308.19,308.84,311.18,311.20,315.79,295.52,316.07,306.41,304.91,307.66,323.51,342.56,297.86,296.73,294.94
2015-06-11 22:13:52.284000,L8,328.56,299.42,297.93,297.77,297.09,306.43,305.59,314.32,309.20,306.54,304.43,295.95,301.26,316.45,316.30,313.40,313.58,310.45,306.45,306.46,308.22,308.33,309.76,310.67,313.16,295.54,314.84,305.77,304.19,305.50,322.92,341.58,297.78,296.70,294.77
2015-06-27 22:13:34.068000,L8,333.86,300.37,299.69,299.06,303.64,309.48,306.47,318.13,311.83,311.28,314.92,299.89,305.80,320.74,322.31,317.58,319.29,320.85,313.55,314.96,315.62,313.01,316.99,323.18,320.66,292.01,326.58,320.90,331.80,323.17,339.77,355.51,302.56,302.32,302.13
2015-06-27 22:13:58.027000,L8,333.35,300.12,298.63,297.98,299.85,307.64,305.78,313.81,310.52,309.76,311.38,298.83,303.24,318.46,320.09,315.94,317.27,318.33,310.88,312.72,313.87,310.57,310.30,320.87,316.27,291.76,323.76,315.57,327.17,314.08,337.72,352.03,301.42,300.54,300.68
2015-07-04 22:19:50.081000,L8,,,,,,,,,,,,282.10,286.42,301.16,301.13,302.31,301.50,297.37,295.19,294.14,294.12,,,,,,,,,,,,288.11,285.54,283.60
2015-07-29 22:13:49.622000,L8,330.65,299.73,298.94,298.04,298.00,306.49,306.30,309.92,310.84,309.82,309.64,301.08,302.65,314.90,317.90,314.56,313.14,314.16,308.03,310.23,306.75,303.58,303.80,314.15,307.97,288.77,318.36,308.47,304.45,299.86,334.56,361.05,304.82,305.89,303.08
2015-07-29 22:14:13.585000,L8,330.59,299.79,298.70,297.54,297.02,306.01,305.97,309.34,310.30,308.95,307.54,300.57,301.51,313.65,316.78,313.89,312.50,313.10,307.01,309.29,305.90,301.91,301.86,312.49,306.76,288.52,312.86,307.08,303.33,293.75,331.90,358.24,304.10,305.06,302.40
2015-08-05 22:20:00.814000,L8,336.34,315.26,319.45,328.55,319.46,328.28,324.69,339.28,326.50,328.05,325.71,316.75,320.93,326.69,322.15,319.11,321.04,316.06,314.67,316.31,311.99,309.55,309.79,322.27,332.02,318.42,333.53,344.89,334.91,333.53,345.88,367.32,320.79,318.55,317.89
2015-08-21 22:20:09.239000,L8,,,,,,,,,,,,,,,293.76,295.37,292.08,286.30,288.63,286.26,288.83,276.63,275.63,284.05,291.64,279.44,,,,,,,,,
2015-10-08 22:20:24.559000,L8,338.84,304.76,304.12,303.52,301.98,311.51,307.33,313.72,316.51,315.87,305.82,303.06,310.92,321.12,317.36,313.47,312.66,310.48,311.32,316.35,318.41,299.89,315.10,315.86,311.50,293.60,298.42,327.32,329.75,299.87,339.73,370.20,305.30,304.67,303.50
2015-10-24 22:20:28.535000,L8,325.13,301.24,300.77,300.13,296.22,305.40,303.99,308.20,312.06,308.56,303.75,299.88,302.55,312.80,315.54,308.60,310.11,304.01,302.92,301.46,298.23,297.95,297.10,306.10,308.81,288.45,295.37,315.64,299.87,292.59,327.58,363.66,302.66,298.99,298.93
2015-11-09 22:20:29.987000,L8,338.82,306.47,309.56,309.76,301.27,310.13,310.41,317.49,318.99,318.86,307.23,361.06,,,,,,,381.71,373.90,390.71,390.91,379.40,342.55,333.78,291.07,301.82,318.76,395.26,386.75,,,308.78,324.36,319.65
2015-11-18 22:14:20.859000,L8,355.74,352.64,346.61,348.25,348.27,347.93,355.10,354.38,355.82,347.04,338.50,311.94,324.61,322.81,338.39,333.51,325.67,318.48,315.05,314.27,363.80,345.84,343.61,346.92,333.61,330.88,344.99,391.07,317.44,322.45,335.02,366.45,322.73,316.60,316.14
2015-11-18 22:14:44.822000,L8,,,,,,,,,,,,,,,,,,,279.65,282.91,286.28,280.57,279.46,289.14,286.55,,,,,,,,,,
2015-12-20 22:14:21.254000,L8,,300.31,296.06,292.13,283.08,297.17,326.96,281.08,,,,,,,,,,,,295.63,296.87,294.45,294.44,303.11,302.07,286.07,,290.66,298.64,293.54,327.28,362.68,,,
2015-12-20 22:14:45.217000,L8,,303.81,298.75,298.11,292.05,299.39,384.03,387.29,330.30,304.78,300.44,301.66,336.62,363.99,311.56,309.78,305.26,304.82,299.21,297.77,298.98,296.17,296.33,306.25,306.89,288.09,,373.87,302.11,297.29,329.68,364.66,304.67,296.58,298.06
2016-01-05 22:14:17.033000,L8,326.38,300.74,299.69,297.02,292.94,302.00,307.55,316.12,308.79,308.15,302.03,307.01,298.57,308.89,332.68,307.08,309.61,306.55,297.76,293.71,297.95,297.95,301.10,303.28,311.25,286.56,306.03,318.58,297.96,296.43,332.50,360.76,308.91,304.01,305.07
2016-01-05 22:14:40.992000,L8,324.16,299.84,298.95,296.04,292.09,300.74,306.91,314.34,307.99,307.01,301.01,305.36,295.52,307.90,310.95,306.24,308.06,305.04,296.36,291.82,297.24,297.04,298.48,302.57,310.02,285.71,302.63,317.12,296.80,294.77,331.70,360.00,307.06,300.53,301.81
2016-01-21 22:14:17.820000,L8,325.47,299.11,298.47,293.90,293.13,297.78,306.53,314.31,306.16,302.86,299.84,295.89,292.96,305.01,309.42,304.70,305.37,295.64,293.75,291.84,296.70,299.75,297.31,306.16,307.18,285.35,351.86,336.91,294.18,294.78,326.96,359.90,299.68,295.65,293.11
2016-02-29 22:20:17.109000,L8,,281.28,290.11,286.66,287.02,292.61,298.21,302.27,298.65,297.06,291.29,,,298.72,301.43,297.66,299.40,292.36,288.03,288.36,291.54,286.91,288.62,293.94,297.54,280.06,286.07,298.02,289.76,285.87,312.81,337.29,,,
2016-03-16 22:20:12.475000,L8,331.60,301.12,301.53,299.95,296.58,303.96,308.19,320.53,337.29,307.71,303.18,298.75,298.08,311.18,313.07,310.09,310.30,304.70,299.50,298.91,300.56,296.87,299.68,305.82,309.52,289.42,301.59,316.62,300.28,300.19,324.94,348.75,295.57,295.19,296.53
2016-04-17 22:19:57.384000,L8,331.31,301.57,305.49,299.95,295.96,306.93,311.74,322.58,312.29,308.55,302.49,297.90,296.94,311.20,316.83,313.12,311.73,310.94,300.44,298.27,301.57,299.90,303.43,306.26,310.45,291.36,317.78,316.13,300.19,298.48,329.07,348.83,298.63,297.41,296.55
2016-04-26 22:13:44.974000,L8,331.50,297.83,299.74,297.87,293.29,304.10,306.31,315.02,312.62,309.88,306.37,302.23,303.74,317.60,316.96,312.86,312.24,307.85,301.30,301.94,302.12,305.38,309.72,313.15,316.39,291.24,308.86,316.16,300.95,300.69,319.55,346.53,304.55,300.37,300.91
2016-04-26 22:14:08.933000,L8,331.89,298.34,299.97,298.22,293.60,304.46,306.50,315.19,312.96,310.17,306.43,302.35,304.14,317.86,317.26,313.04,312.43,307.96,301.37,302.04,302.15,305.42,309.72,313.31,316.38,291.62,308.40,316.06,300.89,300.20,318.39,345.91,304.85,300.58,301.07
2016-05-12 22:13:44.453000,L8,,,287.54,279.32,278.52,289.53,297.61,297.19,299.51,295.64,291.75,,,297.87,298.92,294.66,295.06,290.32,288.68,284.27,287.86,281.80,277.96,282.71,293.78,280.79,,,,,,,,,
2016-05-12 22:14:08.416000,L8,,,288.65,281.56,280.74,290.08,298.28,297.66,300.51,296.04,292.24,,282.27,298.51,299.80,295.44,297.11,291.42,289.47,285.03,288.40,283.60,278.78,284.52,294.64,281.24,,,,,,,290.03,,
2016-06-29 22:14:02.852000,L8,,,288.16,284.28,286.61,293.11,297.90,271.98,301.42,298.37,295.52,287.18,290.54,301.02,300.09,299.48,298.99,297.39,292.38,287.69,292.04,283.14,286.02,283.98,,,,,,,,,290.88,290.67,286.83
2016-06-29 22:14:26.819000,L8,327.30,294.40,300.84,296.83,299.14,306.65,305.34,310.13,311.95,305.83,306.00,299.90,308.24,320.49,319.74,321.88,317.60,314.09,305.45,299.55,306.56,299.95,337.43,353.00,353.65,291.72,322.29,314.43,307.32,310.69,327.91,349.87,300.64,301.73,299.77
2016-07-06 22:20:17.266000,L8,332.77,299.78,300.93,299.60,299.06,309.02,307.73,313.60,313.68,310.18,309.36,299.45,307.05,312.09,314.12,314.81,311.86,311.24,302.49,301.75,306.99,317.64,330.78,342.30,344.98,290.54,319.05,314.15,306.68,302.96,331.38,400.67,302.30,301.29,299.49
2016-08-16 22:14:17.460000,L8,,,,,281.18,293.71,298.62,296.10,297.45,294.14,290.67,282.63,284.21,292.79,290.69,293.28,287.38,284.54,287.95,281.75,284.92,275.32,274.51,279.81,290.87,279.76,,,,,,,285.28,284.71,283.94
2016-08-16 22:14:41.427000,L8,,,,,,290.93,296.82,292.28,293.77,292.03,288.30,273.63,281.69,284.60,284.27,276.37,,,,,,,,,,,,,,,,,282.58,282.03,279.33
2016-09-01 22:14:24.105000,L8,331.02,296.53,297.93,295.20,296.94,306.28,308.80,316.57,312.04,307.74,304.43,299.56,303.01,307.38,310.89,307.17,308.06,305.54,301.41,298.09,298.82,300.16,300.14,304.56,310.70,290.61,295.50,313.15,297.58,290.69,325.29,404.67,300.19,298.24,298.67
2016-09-01 22:14:48.072000,L8,330.89,296.12,297.89,295.13,297.59,306.68,308.77,316.79,312.05,307.93,304.60,299.81,303.33,307.66,311.12,307.32,308.30,305.95,301.62,298.52,299.13,300.78,300.62,304.87,311.09,290.70,296.32,313.90,299.23,292.22,325.65,405.18,300.32,298.31,298.73
2016-09-08 22:20:36.578000,L8,,,,,274.88,288.73,295.39,297.02,293.07,290.95,281.32,,,,,282.04,282.46,280.82,281.37,277.13,278.87,276.82,272.60,281.17,291.25,275.40,,,,,,,,,
2016-11-27 22:20:43.760000,L8,334.82,301.04,301.02,299.72,294.42,302.67,306.05,313.59,310.24,309.34,303.38,302.88,310.39,307.19,309.69,304.65,308.00,304.24,298.51,299.23,298.91,301.00,298.97,302.96,310.97,287.61,293.21,313.42,297.41,294.02,326.02,369.68,298.71,296.06,300.42
2016-12-29 22:20:37.380000,L8,335.22,303.92,307.21,302.30,300.36,308.67,315.78,321.62,321.53,322.10,312.79,301.81,311.49,315.24,320.22,314.57,315.68,311.16,311.43,313.31,311.85,301.38,298.34,312.97,313.01,291.51,304.98,320.84,303.30,301.75,334.42,386.89,306.33,302.13,299.94
2017-01-14 22:20:33.127000,L8,322.98,298.77,298.61,296.80,290.96,299.04,304.84,309.82,307.38,304.60,299.63,297.01,298.01,308.89,312.40,307.12,308.12,304.75,301.06,301.41,302.58,302.06,298.20,305.13,310.74,286.13,299.32,316.85,298.75,297.31,326.08,364.09,295.71,294.36,295.00
2017-01-23 22:14:19.080000,L8,339.50,325.05,317.84,329.77,322.77,331.20,338.88,330.41,327.68,335.18,327.04,314.10,314.77,321.10,337.37,331.62,330.22,335.03,317.87,323.91,321.71,320.74,333.27,336.17,327.61,302.79,349.33,353.24,340.53,336.52,352.33,378.41,334.62,314.26,315.64
2017-01-23 22:14:43.048000,L8,339.33,325.18,317.59,329.79,322.44,331.04,338.56,330.24,327.57,334.91,326.77,314.07,314.33,320.74,337.28,331.61,330.08,334.76,317.43,323.48,321.27,320.84,333.27,335.80,329.71,302.63,349.26,353.60,340.94,337.07,352.99,379.45,333.80,313.96,315.13
2017-02-08 22:14:10.700000,L8,318.20,297.27,300.10,297.99,292.58,301.10,305.17,310.99,305.78,303.37,299.07,296.88,298.20,309.42,311.71,305.59,304.67,301.49,299.21,298.47,299.82,295.85,294.68,302.73,307.56,285.76,295.30,311.55,293.72,293.53,325.34,361.63,295.03,294.89,294.67
2017-02-08 22:14:34.654000,L8,318.24,296.45,299.66,297.50,292.09,300.40,304.77,310.35,305.17,303.02,298.64,296.60,297.72,308.73,311.09,305.23,304.20,301.08,298.73,297.59,299.10,295.16,294.34,302.50,306.96,285.33,294.66,311.00,292.66,292.06,324.81,361.27,294.70,294.66,294.34
2017-02-15 22:20:19.563000,L8,362.82,353.24,351.19,390.70,378.19,384.35,,,,,,,,,,,,,,,,377.45,360.30,358.95,369.44,345.21,334.16,350.96,351.40,,,,,,
2017-02-24 22:14:05.773000,L8,412.47,349.86,345.07,355.10,344.34,323.83,318.97,325.49,310.00,306.34,306.62,300.76,301.11,309.05,316.08,308.97,310.19,306.25,301.73,302.68,298.67,297.83,299.05,309.90,315.80,298.72,296.04,312.56,299.19,299.16,326.64,364.55,298.03,298.24,298.66
2017-04-20 22:19:47.163000,L8,,,,279.97,277.71,289.16,296.20,299.67,299.65,294.26,289.95,284.38,289.06,,,,,,274.96,278.76,285.51,275.99,277.37,287.72,295.68,280.04,,,,,,,284.52,283.21,281.70
2017-05-06 22:19:43.126000,L8,335.00,302.30,305.01,303.76,301.52,310.00,311.15,322.12,318.76,311.71,309.60,300.43,304.78,306.54,307.87,308.29,312.08,307.27,300.79,301.92,307.07,307.31,301.58,308.51,310.56,292.88,304.94,314.78,302.37,299.40,326.79,357.90,300.31,300.42,299.33
2017-05-22 22:19:54.607000,L8,335.69,301.26,307.78,305.35,301.98,310.66,310.30,321.42,314.37,312.57,307.69,303.44,305.66,306.30,311.61,308.74,313.03,308.04,304.10,304.76,304.53,305.23,302.74,314.46,310.60,293.62,309.13,317.04,306.82,314.43,328.35,363.96,302.63,303.17,299.88
2017-07-02 22:13:59.733000,L8,314.73,285.59,290.70,286.61,286.62,293.84,299.42,302.39,295.23,291.77,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 22:14:23.696000,L8,,,288.30,284.65,284.83,291.57,298.21,300.43,283.20,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09 22:20:11.626000,L8,317.60,287.41,290.18,288.09,285.75,293.82,299.68,303.52,294.09,292.57,,,,,,,,,,,,,,,,,,,,,309.14,338.78,,,
2017-08-03 22:14:11.719000,L8,329.06,299.17,300.31,301.67,301.46,307.87,307.97,316.46,309.80,305.09,303.20,291.72,294.15,309.55,309.46,303.78,304.83,302.50,300.16,298.20,303.31,303.06,296.27,307.30,306.96,290.19,306.60,304.12,295.74,285.73,323.32,355.89,293.41,293.91,292.89
2017-08-03 22:14:35.682000,L8,331.14,300.86,303.11,304.79,305.86,312.84,311.17,320.89,313.66,308.18,306.11,296.03,299.53,318.30,313.72,307.19,308.93,307.00,303.45,301.20,308.08,309.29,302.70,311.74,314.63,292.39,317.12,308.83,298.95,288.89,326.66,360.45,295.78,296.77,296.29
2017-10-29 22:20:41.555000,L8,329.07,303.31,305.71,305.55,297.72,307.21,307.40,315.84,307.69,306.98,293.40,313.50,305.35,313.87,324.27,313.18,314.06,307.99,319.15,304.73,299.47,303.86,298.19,305.81,312.03,291.28,294.14,309.97,293.00,290.19,326.99,367.71,300.17,308.38,310.88
