dates,nzd0445-0000,nzd0445-0001,nzd0445-0002,nzd0445-0004,nzd0445-0005,nzd0445-0006,nzd0445-0007,nzd0445-0008,nzd0445-0009,nzd0445-0016,nzd0445-0017,nzd0445-0018,nzd0445-0019,nzd0445-0020,nzd0445-0022,nzd0445-0023,nzd0445-0024,nzd0445-0025,nzd0445-0026,nzd0445-0003,nzd0445-0010,nzd0445-0011,nzd0445-0012,nzd0445-0013,nzd0445-0014,nzd0445-0015,nzd0445-0021,satname
2004-01-27 21:59:14+00:00,245.22833333333332,240.285,235.12833333333333,230.87166666666667,223.6833333333333,208.23000000000002,220.512,221.6775,196.8975,225.3,259.26,262.24,272.52,,229.8,242.4,251.76,258.99,275.58,232.84,173.85500000000002,204.25,188.74,219.53,196.27,191.47,230.04,L5
2004-09-30 22:10:21+00:00,237.26,232.69,232.09,223.86,217.48,205.47,206.04,200.85,179.49,,,,,,,,,,,227.53,,,,,,,,L5
2004-11-10 22:04:59+00:00,241.44,238.525,235.71,226.445,217.925,211.375,212.95999999999998,205.445,179.32999999999998,,,,,,,,,,,229.16,,,,,,,,L5
2004-11-26 22:05:41+00:00,252.35,250.39000000000001,247.5233333333333,241.84,217.925,211.375,212.95999999999998,205.445,196.38333333333333,223.85,254.3,262.12,272.9,,235.25,246.81,257.81,271.6,284.63,242.53666666666666,,215.05,208.75,222.7,197.5,191.9,230.99,L5
2005-03-02 22:07:12+00:00,248.0025,245.23000000000002,241.9375,239.70999999999998,218.84,214.79,212.64666666666668,208.18666666666664,195.0925,223.85,254.3,262.12,272.9,,235.25,246.81,257.81,271.6,284.63,239.7725,165.02,215.05,208.75,222.7,197.5,191.9,230.99,L5
2005-04-19 22:07:07+00:00,250.495,247.6875,244.06,240.37,219.51999999999998,219.45,215.95000000000005,211.85499999999996,200.29333333333332,223.85,254.3,262.12,272.9,,235.25,246.81,257.81,271.6,284.63,242.02,165.02,215.05,208.75,222.7,197.5,191.9,230.99,L5
2005-09-10 22:08:31+00:00,243.38,239.405,235.60500000000002,225.87,220.6,211.97,217.86,212.36,192.08,,,,,,,,,,,233.76,179.42,,,,,,,L5
2005-11-13 22:08:44+00:00,243.39499999999998,240.995,237.58499999999998,229.515,221.60500000000002,217.57,219.84500000000003,214.055,193.47500000000002,,228.36,,234.35,221.24,201.5,,,,,234.785,179.42,,,,,,198.78,L5
2006-01-23 22:16:11+00:00,254.59666666666666,250.70666666666668,247.38,240.37666666666667,233.1866666666667,231.19666666666663,230.7166666666667,225.48000000000002,203.69000000000003,225.89,238.73000000000002,252.38,246.885,238.645,214.31,238.32,247.87,261.34,269.71,244.94666666666663,198.63,207.8,195.38,220.94,197.02,195.97,211.195,L5
2006-02-08 22:16:33+00:00,254.59666666666666,250.70666666666668,240.465,235.39,226.485,224.1075,223.7475,219.39000000000001,203.69000000000003,225.89,238.73000000000002,252.38,246.885,238.645,214.31,238.32,247.87,261.34,269.71,239.2775,198.63,207.8,195.38,220.94,197.02,195.97,211.195,L5
2006-04-13 22:17:50+00:00,262.13,257.915,237.36,232.9275,221.525,222.48999999999998,221.72750000000002,218.8375,201.78666666666666,225.89,238.73000000000002,252.38,246.885,238.645,214.31,238.32,247.87,261.34,269.71,236.6775,217.84,207.8,195.38,220.94,197.02,195.97,211.195,L5
2006-08-12 22:13:23+00:00,,,216.77,220.14499999999998,210.66,208.315,212.88,209.04500000000002,186.37,,,,,,,,,,,225.13,,,,,,,,L5
2006-10-22 22:20:22+00:00,275.01,270.65,215.33,224.9,238.36,211.13,235.39999999999998,207.94,,237.79,265.13,274.25,284.66,280.51,241.04,247.68,259.41,267.28,282.4,229.66,222.5,213.62,190.09,228.56,208.26,207.25,242.21,L5
2006-10-31 22:14:17+00:00,255.495,250.975,223.41500000000002,223.325,238.36,211.415,227.54333333333332,207.07,184.37,237.79,265.13,274.25,284.66,280.51,241.04,247.68,259.41,267.28,282.4,227.95499999999998,222.5,213.62,190.09,228.56,208.26,207.25,242.21,L5
2007-01-26 22:21:06+00:00,247.0233333333333,243.17333333333332,227.03,226.6,232.76333333333332,214.42666666666665,225.6975,208.4433333333333,186.31,237.79,265.13,274.25,284.66,280.51,241.04,247.68,259.41,267.28,282.4,228.82000000000002,222.5,213.62,190.09,228.56,208.26,207.25,242.21,L5
2007-02-04 22:14:57+00:00,247.0233333333333,243.17333333333332,236.7125,237.2025,232.76333333333332,214.42666666666665,232.546,208.4433333333333,186.31,237.56,267.48,268.695,277.9100000000001,273.185,237.225,246.64,259.25,265.23,281.355,238.2075,227.62,217.315,204.51999999999998,231.70499999999998,209.23,207.865,237.845,L5
2007-02-11 22:21:08+00:00,242.615,237.89249999999998,238.265,236.78750000000002,227.87333333333333,212.13333333333333,231.404,207.78333333333333,187.3033333333333,237.56,267.48,268.695,277.9100000000001,273.185,237.225,246.64,259.25,265.23,281.355,235.65250000000003,227.62,217.315,204.51999999999998,231.70499999999998,209.23,207.865,237.845,L5
2007-02-20 22:15:21+00:00,241.102,236.58800000000002,236.33800000000002,235.456,228.05,216.715,230.57666666666668,210.64,189.26749999999998,237.56,267.48,268.695,277.9100000000001,273.185,237.225,246.64,259.25,265.23,281.355,234.408,227.62,217.315,204.51999999999998,231.70499999999998,209.23,207.865,237.845,L5
2007-09-07 22:19:19+00:00,231.96,228.41,228.6,228.82,218.9,222.47,219.08,214.9,196.3,,,,,234.27,203.66,,,,,230.99,,,,,,,199.0,L5
2007-10-02 22:12:54+00:00,230.72500000000002,227.32,223.505,222.985,218.78,217.95,218.35500000000002,213.535,195.195,,,,,234.27,203.66,,,,,227.895,,,,,,,199.0,L5
2008-12-23 22:04:28+00:00,,,,,,305.34,,,,,292.69,299.11,303.22,298.95,,,296.07,292.12,306.17,,,,,,232.1,,,L5
2010-01-27 22:11:14+00:00,277.39,274.1,270.96,266.0,264.07,267.0,264.01,256.85,234.66,219.76,257.39,268.43,278.39,276.62,238.82,246.18,267.35,270.28,282.96,269.2,225.03,213.41,193.86,226.32,199.71,199.24,239.79,L5
2011-01-21 22:16:06+00:00,263.5,257.44,258.51,260.47,260.16,262.7,262.05,257.67,236.96,211.05,240.83,254.99,260.64,265.33,230.41,244.3,255.35,264.6,277.47,254.7,225.48,215.15,196.49,215.71,192.87,189.57,226.7,L5
2011-02-06 22:16:08+00:00,247.9,244.255,241.855,245.37,244.59000000000003,244.33999999999997,245.24,239.075,218.71,211.05,240.83,254.99,260.64,265.33,230.41,244.3,255.35,264.6,277.47,239.5,225.48,215.15,196.49,215.71,192.87,189.57,226.7,L5
2011-02-15 22:10:22+00:00,247.9,244.255,241.855,245.37,244.59000000000003,244.33999999999997,245.24,239.075,218.71,211.05,271.005,277.635,285.19,285.495,230.41,244.3,274.365,282.725,291.045,239.5,225.48,215.15,196.49,215.71,192.87,189.57,226.7,L5
2013-05-02 22:27:58+00:00,254.12,247.61,248.55,243.21,234.65,226.15,236.86,224.69,216.88,,,,,,,,,,,237.12,204.09,,,,,,,L8
2013-05-11 22:22:18+00:00,255.48,247.98000000000002,248.865,244.135,235.995,226.48000000000002,238.555,227.35,218.02499999999998,,,,,,,,,,,238.815,204.09,,,,,,,L8
2013-07-14 22:21:58+00:00,256.79,248.08666666666667,248.77,243.59333333333333,234.16666666666666,223.48333333333335,238.555,227.35,218.02499999999998,,,,,,,,,,,239.75333333333333,204.09,,,,,,,L8
2013-08-31 22:22:26+00:00,262.1725,254.385,254.1825,248.7825,241.22750000000002,232.7825,246.76666666666665,235.40333333333334,225.84,218.85,263.0,269.14,286.82,272.85,232.65,248.61,265.84,262.4,266.08,246.77249999999998,216.9,221.34,219.58,234.88,209.83,209.47,237.04,L8
2013-09-16 22:21:57+00:00,265.364,258.174,257.702,252.42600000000002,245.72200000000004,238.814,251.26749999999998,239.755,230.0975,221.975,264.595,270.405,288.78999999999996,271.805,233.96,248.265,265.86,262.15999999999997,268.65,251.3,221.15666666666667,221.445,214.585,235.155,209.41000000000003,209.36,236.935,L8
2013-09-23 22:28:04+00:00,267.365,260.18,259.21999999999997,254.53333333333333,248.26666666666665,242.3033333333333,253.638,241.654,231.79000000000002,222.5666666666667,264.49333333333334,270.1166666666667,286.37666666666667,269.8233333333333,233.56333333333336,247.77666666666667,265.31666666666666,261.22333333333336,269.3966666666667,253.77833333333334,222.8675,220.57333333333335,216.38666666666668,233.12666666666667,208.27666666666667,207.67666666666665,236.08333333333334,L8
2013-12-21 22:21:51+00:00,274.034,267.28,265.396,261.144,256.1,252.664,264.1975,251.65999999999997,241.5075,224.7825,264.9475,270.005,291.9375,269.8233333333333,233.2175,246.91,264.4825,260.77,271.025,262.82399999999996,229.42499999999998,220.85000000000002,213.55,232.20749999999998,208.4,207.37,235.1525,L8
2014-03-02 22:26:45+00:00,282.81,271.6066666666666,269.32666666666665,273.13,262.4475,262.65,264.90999999999997,251.51,241.51999999999998,226.095,265.59666666666664,276.255,298.7225,276.26666666666665,234.0575,246.225,264.20250000000004,259.94,273.4875,268.22,229.33,220.6866666666667,211.54,230.4175,208.0525,205.70749999999998,234.81,L8
2014-04-28 22:19:46+00:00,277.66333333333336,260.695,259.21,269.0033333333334,255.97666666666666,254.94999999999996,257.7366666666667,244.73000000000002,232.535,227.76500000000001,266.31,267.6933333333333,311.29,292.18,234.09499999999997,245.08999999999997,263.35,259.245,275.91999999999996,254.535,219.39499999999998,221.68,205.04,228.58499999999998,208.60500000000002,204.635,228.11,L8
2014-05-30 22:19:58+00:00,272.365,257.0,255.76666666666665,263.0325,251.9325,247.91249999999997,252.5525,241.325,228.16666666666666,227.76500000000001,266.31,267.6933333333333,311.29,292.18,234.09499999999997,237.25,258.28,252.64000000000001,275.91999999999996,250.99333333333334,209.9466666666667,221.68,205.04,228.58499999999998,208.60500000000002,204.635,228.11,L8
2014-07-01 22:19:46+00:00,268.1075,250.76333333333332,248.84333333333333,257.415,246.975,242.61,247.0325,236.89000000000001,222.66333333333333,224.1,,261.8233333333333,313.96,274.06,225.685,233.25,253.97,248.78,275.93,244.2733333333333,203.91333333333333,,,227.72,208.44,202.82,224.21666666666667,L8
2014-09-03 22:20:30+00:00,257.8766666666667,250.5925,249.11,245.685,241.89666666666668,234.99666666666667,240.69666666666663,232.21666666666667,222.66333333333333,,,245.665,,255.94,215.36,226.94,248.595,243.63000000000002,,243.4925,203.91333333333333,,,,,,218.49,L8
2014-10-21 22:20:37+00:00,262.62750000000005,255.38000000000002,249.11,250.7,246.87750000000003,243.09749999999997,246.49499999999998,236.6275,227.7025,230.87,267.22,254.3766666666667,313.23,276.505,226.35000000000002,234.3066666666667,256.18333333333334,249.62000000000003,277.61,243.4925,210.405,221.2,224.67,236.84,204.24,208.12,225.29333333333338,L8
2014-11-06 22:20:13+00:00,267.93500000000006,262.27599999999995,258.095,255.8,253.21750000000003,250.89999999999998,252.83749999999998,243.49,233.01749999999998,232.53,269.385,266.81333333333333,300.43,274.01,230.71,238.7225,260.24,252.66750000000002,279.54,244.66,216.6375,222.01,224.89499999999998,238.60500000000002,203.91500000000002,210.41,232.72,L8
2014-11-22 22:20:33+00:00,264.88,259.7966666666666,255.11800000000002,252.63833333333332,248.748,250.89999999999998,250.334,239.99200000000002,227.006,218.07333333333335,258.78000000000003,266.81333333333333,300.43,262.9175,223.87,238.7225,260.24,252.66750000000002,279.54,242.7975,213.334,222.01,224.89499999999998,238.60500000000002,203.91500000000002,210.41,227.70749999999998,L8
2014-12-24 22:20:29+00:00,268.49800000000005,263.5016666666666,259.722,255.9566666666667,253.394,260.52750000000003,256.216,244.61200000000002,231.196,219.885,261.3125,268.33500000000004,296.11,263.976,226.788,245.8275,265.08500000000004,257.7425,279.1933333333333,248.68,221.262,222.78666666666666,222.04666666666665,236.96333333333334,203.25,206.9333333333333,229.786,L8
2014-12-31 22:26:11+00:00,274.13800000000003,272.195,268.692,258.284,258.254,267.5825,263.996,247.99,233.402,221.904,263.21400000000006,272.5925,296.97,272.83399999999995,230.41799999999998,249.185,278.0975,261.0466666666667,286.24,260.9625,223.52249999999998,222.78666666666666,222.04666666666665,236.5725,202.1225,205.7825,232.41800000000003,L8
2015-02-10 22:20:14+00:00,273.5416666666667,271.6642857142857,268.375,259.4866666666667,259.035,266.906,263.996,247.99,234.76999999999998,223.03166666666667,263.9066666666667,271.96799999999996,294.858,271.945,231.59333333333333,248.87000000000003,275.544,260.70250000000004,283.636,262.03599999999994,225.09,222.6325,220.1325,236.93800000000002,201.528,203.628,233.21833333333333,L8
2015-02-17 22:25:59+00:00,273.11571428571426,271.17125,268.26142857142855,260.5642857142857,259.60571428571427,266.3866666666667,264.1983333333333,248.70833333333334,235.70142857142858,223.3542857142857,264.68857142857144,271.8066666666667,293.31666666666666,271.13,232.39714285714285,249.14666666666668,274.0733333333333,260.342,281.94166666666666,262.8566666666666,226.085,222.38400000000001,218.512,236.98000000000002,201.665,202.31166666666664,233.77285714285716,L8
2015-03-14 22:19:59+00:00,273.80625,273.6775,271.2542857142857,263.24285714285713,260.0175,265.87714285714287,264.2685714285714,249.21428571428572,236.46625,223.16625,265.06,271.81857142857143,292.45,270.94374999999997,233.26375000000002,249.39000000000001,273.08714285714285,260.6933333333333,280.3357142857143,267.3866666666667,227.15714285714284,222.70666666666668,217.3033333333333,236.8857142857143,201.38285714285715,201.30571428571426,234.6425,L8
2015-04-15 22:19:46+00:00,273.85333333333335,273.19111111111107,271.03625,263.395,260.32666666666665,265.63375,264.995,249.41875000000002,236.81333333333336,222.01333333333332,265.1222222222222,271.77625,292.17375000000004,271.2622222222222,233.78555555555556,249.35875000000001,272.43,260.86571428571426,278.71875,267.2557142857143,227.735,222.6585714285714,216.06,236.8075,201.69875,200.17125,235.0866666666667,L8
2015-05-24 22:25:14+00:00,272.7628571428572,270.99,269.7028571428571,261.23333333333335,260.2942857142857,264.92,263.7733333333333,248.47,235.93,223.98333333333332,268.2933333333333,270.9716666666667,289.4216666666667,274.2716666666666,237.32500000000005,248.9766666666667,272.6116666666667,260.53,278.445,267.25714285714287,227.29666666666665,222.91799999999998,212.526,236.20833333333334,200.96,196.75833333333333,237.60500000000002,L8
2015-07-11 22:25:41+00:00,267.3516666666667,261.53000000000003,262.2683333333334,257.7616666666666,256.0083333333333,259.382,255.9,243.702,232.19833333333335,222.14999999999998,267.50749999999994,270.96000000000004,287.37750000000005,269.29749999999996,237.99500000000003,246.548,263.474,258.12399999999997,271.1975,258.535,224.1266666666667,222.56249999999997,211.57000000000002,237.04250000000002,201.27499999999998,194.55999999999997,238.42250000000004,L8
2015-09-06 22:19:50+00:00,265.74750000000006,258.245,259.81000000000006,255.606,255.12399999999997,256.3066666666667,253.5725,243.708,230.214,217.38333333333333,265.91333333333336,271.68500000000006,301.94,282.7666666666667,238.53,246.46749999999997,262.9575,257.94,269.3533333333333,256.69,222.456,223.13333333333333,209.87,237.07000000000002,202.6833333333333,195.1,239.6850000000001,L8
2015-09-13 22:26:05+00:00,258.4475,251.4125,253.20749999999998,249.544,249.156,242.91333333333333,245.65499999999997,238.33200000000002,222.252,215.14999999999998,244.87666666666664,231.98000000000002,282.21999999999997,273.10333333333335,227.27333333333334,245.00666666666666,261.5533333333333,256.43666666666667,268.67999999999995,250.48000000000002,216.802,222.54,209.175,237.445,204.17999999999998,195.015,225.845,L8
2015-10-08 22:20:00+00:00,256.606,250.208,251.782,248.655,247.05499999999998,241.285,243.498,236.56333333333336,219.47333333333333,215.14999999999998,241.49249999999998,223.43000000000004,274.265,263.89750000000004,223.60750000000002,237.4925,256.7325,250.96499999999997,260.47999999999996,248.44500000000002,214.55666666666664,222.54,209.175,237.445,204.17999999999998,195.015,222.25666666666666,L8
2015-10-24 22:20:28+00:00,252.204,245.596,246.738,244.60166666666666,242.38833333333335,231.96,236.99200000000002,232.10833333333335,214.32000000000002,217.51,234.575,207.96000000000004,265.6925,254.8375,217.3175,229.0575,250.3675,243.68500000000003,254.89,243.41333333333333,209.88333333333333,222.71,209.75,238.63,204.45,197.8,214.41,L8
2015-12-18 22:26:18+00:00,251.308,246.004,245.92200000000003,238.90666666666667,242.86600000000004,225.416,237.436,231.01000000000002,215.88166666666666,202.45999999999998,236.392,209.22000000000003,261.98199999999997,250.76999999999998,216.67,226.62400000000002,250.3675,243.68500000000003,254.89,242.03666666666666,210.8,222.71,209.75,238.63,204.45,197.8,214.5925,L8
2016-01-03 22:26:15+00:00,254.42,249.72833333333335,249.73833333333334,242.5071428571429,245.85000000000002,231.79166666666666,241.91833333333332,233.59714285714287,219.43571428571428,211.47333333333333,241.54833333333332,209.22000000000003,265.7733333333333,253.13833333333332,220.15,230.24166666666667,253.512,246.99,260.3825,245.28142857142856,213.98166666666668,222.93,210.28,233.975,201.76999999999998,197.0,219.31,L8
2016-02-20 22:26:03+00:00,260.78666666666663,255.51000000000002,255.0433333333333,250.28,254.15833333333333,238.715,249.89166666666665,233.51,219.39,214.83499999999998,248.05999999999997,209.22000000000003,272.52,260.22285714285715,222.68571428571428,232.91333333333333,256.94,249.656,263.904,250.22714285714287,217.225,223.05333333333337,213.21,236.91,201.21,197.36,222.545,L8
2016-03-16 22:20:12+00:00,264.00500000000005,259.43333333333334,258.3966666666667,252.5583333333333,257.408,245.01333333333335,255.13,234.21999999999997,222.252,214.785,255.36333333333332,227.9875,272.37833333333333,257.81666666666666,224.64833333333334,231.75166666666667,256.576,249.454,263.898,252.01,219.26799999999997,222.22333333333333,212.17666666666665,236.36333333333334,199.79666666666665,196.01666666666665,226.05500000000004,L8
2016-04-08 22:25:47+00:00,264.36333333333334,259.87666666666667,258.13,251.345,255.964,246.73600000000002,259.18199999999996,235.845,226.42000000000002,214.785,256.39166666666665,236.40250000000003,272.65000000000003,258.8883333333334,225.48666666666668,234.595,258.284,250.63400000000001,262.75,251.52999999999997,223.25249999999997,222.22333333333333,212.17666666666665,236.36333333333334,199.79666666666665,196.01666666666665,226.67166666666665,L8
2016-04-17 22:19:33+00:00,262.95428571428573,258.3157142857143,256.7385714285714,249.68285714285713,253.11333333333332,244.67999999999998,256.2416666666666,234.52200000000002,224.94,214.785,249.97571428571428,237.97600000000003,270.5128571428572,256.70714285714286,223.78714285714287,234.595,258.284,250.63400000000001,262.75,250.04857142857142,223.25249999999997,222.22333333333333,212.17666666666665,236.36333333333334,199.79666666666665,196.01666666666665,225.29,L8
2016-04-24 22:25:40+00:00,262.66285714285715,258.0314285714286,256.3157142857143,246.59285714285716,250.61666666666667,241.63666666666666,253.89999999999998,234.07200000000003,224.802,214.785,245.5842857142857,241.10600000000005,270.2885714285714,257.74857142857144,223.6042857142857,238.43400000000003,262.2625,255.09750000000003,265.78000000000003,250.22857142857143,218.45,222.22333333333333,212.17666666666665,236.36333333333334,199.79666666666665,196.01666666666665,225.43142857142857,L8
2016-05-26 22:25:48+00:00,261.7975,256.96,255.36749999999998,246.05125,249.12999999999997,241.0842857142857,251.72857142857143,233.48333333333335,223.58333333333334,214.785,240.6325,242.57333333333335,268.6875,256.9425,222.49875,237.50666666666666,262.2625,253.248,253.21600000000004,249.6925,213.22799999999998,222.22333333333333,212.17666666666665,236.36333333333334,199.79666666666665,196.01666666666665,224.85750000000002,L8
2016-06-04 22:19:40+00:00,261.24,255.7766666666667,254.51000000000002,244.81,246.655,240.14499999999998,251.72857142857143,233.48333333333335,223.58333333333334,214.785,240.6325,242.57333333333335,268.6875,256.9425,222.49875,237.50666666666666,262.2625,253.248,253.21600000000004,248.85888888888888,213.22799999999998,222.22333333333333,212.17666666666665,236.36333333333334,199.79666666666665,196.01666666666665,224.85750000000002,L8
2016-08-07 22:20:25+00:00,263.4825,257.4575,256.1425,249.71625,246.9275,246.1257142857143,254.68833333333336,236.47000000000003,224.978,224.26666666666665,239.99428571428572,248.488,272.4071428571429,263.6228571428572,223.41142857142856,242.092,263.445,254.98599999999996,251.12399999999997,251.87624999999997,213.666,222.75,211.63,239.75333333333333,203.9433333333333,195.71,226.61571428571432,L8
2016-09-08 22:20:36+00:00,260.42125,255.63875,254.43125,245.4675,243.0375,243.19714285714286,249.83666666666667,238.67999999999998,227.29833333333332,224.24666666666667,237.06285714285715,252.4,268.9542857142857,258.81142857142856,222.61428571428573,241.212,264.195,254.368,249.392,250.05624999999998,212.882,221.44666666666663,210.98666666666668,237.94333333333336,206.04999999999998,203.53666666666666,226.2571428571429,L8
2016-12-04 22:26:29+00:00,271.53,269.58,268.72,264.25666666666666,262.5733333333333,263.6333333333334,264.95,250.46,240.47666666666666,227.92999999999998,265.96,269.40500000000003,286.7966666666667,271.38,232.16666666666666,246.73000000000002,268.33,260.7833333333333,268.8766666666666,266.38,229.08666666666667,221.01666666666665,207.9766666666667,234.76333333333332,205.9533333333333,206.14666666666668,236.20000000000002,L8
2017-02-15 22:19:55+00:00,269.51,267.5933333333333,267.24666666666667,264.19,263.55333333333334,263.95666666666665,264.83,249.49333333333334,239.95333333333335,226.00666666666666,266.09666666666664,269.53000000000003,285.84999999999997,264.24,231.25333333333333,245.64666666666668,267.5733333333333,257.13,270.65000000000003,265.15333333333336,228.85,219.25,209.46333333333334,237.07666666666668,203.33666666666667,209.12,234.2166666666667,L8
2017-05-06 22:19:43+00:00,263.83,260.8066666666667,260.60999999999996,257.2866666666667,255.91333333333333,254.26666666666665,255.9433333333333,242.95666666666668,229.47333333333336,226.57999999999998,265.84,268.31500000000005,284.36,261.83500000000004,230.72,245.35000000000002,266.13,256.725,271.31000000000006,257.65666666666664,229.66999999999996,219.18,205.625,236.94,201.8,202.89999999999998,233.22000000000003,L8
2017-06-07 22:19:38+00:00,258.62333333333333,254.55000000000004,254.59000000000003,250.11666666666667,248.09666666666666,244.53333333333333,249.39666666666668,237.06333333333336,223.36666666666667,224.8,266.3,269.78,286.38,267.88,232.78,247.39,268.55,257.94,271.72,250.67999999999998,219.95499999999998,219.43,213.63,246.43,203.68,204.2,234.82,L8
2017-07-09 22:19:47+00:00,258.0175,252.8175,252.66750000000002,242.725,245.5,239.555,247.5,235.7825,222.70499999999998,224.8,266.3,269.78,286.38,267.88,232.78,247.39,268.55,257.94,271.72,248.61,219.95499999999998,219.43,213.63,246.43,203.68,204.2,234.82,L8
2017-08-01 22:26:08+00:00,256.894,251.798,251.552,238.642,243.3,238.00799999999998,245.76799999999997,234.6,221.92399999999998,224.8,266.3,269.78,286.38,267.88,232.78,247.39,268.55,257.94,271.72,247.042,219.95499999999998,219.43,213.63,246.43,203.68,204.2,234.82,L8
2017-09-02 22:26:16+00:00,258.492,253.248,252.898,239.56199999999998,243.336,238.48000000000002,246.21999999999997,235.532,222.56,221.22,305.59,294.93,295.56,274.24,236.0,251.15,268.82,261.89,272.44,248.18200000000002,220.99,224.24,232.43,241.33,204.14,205.41,239.0,L8
2017-09-18 22:26:19+00:00,261.1983333333333,256.5833333333333,256.285,244.4216666666667,253.5716666666667,238.48000000000002,254.98333333333332,235.532,225.9766666666667,221.22,303.965,292.99500000000006,298.16999999999996,283.305,257.95,266.57,277.26,271.04999999999995,277.055,252.08,223.97,224.575,228.255,241.32,204.685,205.41,261.975,L8
2017-10-04 22:26:25+00:00,262.9957142857143,258.7057142857143,258.35,247.48714285714286,254.80428571428573,242.5583333333333,256.4685714285714,238.32833333333335,228.08714285714288,223.225,291.1766666666667,293.78333333333336,299.55333333333334,287.34999999999997,256.3533333333333,269.6133333333333,278.4866666666667,275.61999999999995,284.42333333333335,254.51285714285717,225.60750000000002,222.69333333333336,225.53333333333333,240.83,203.77999999999997,203.375,261.26666666666665,L8
