dates,satname,nzd0445-0000,nzd0445-0001,nzd0445-0002,nzd0445-0004,nzd0445-0005,nzd0445-0006,nzd0445-0007,nzd0445-0008,nzd0445-0009,nzd0445-0016,nzd0445-0017,nzd0445-0018,nzd0445-0019,nzd0445-0020,nzd0445-0022,nzd0445-0023,nzd0445-0024,nzd0445-0025,nzd0445-0026,nzd0445-0003,nzd0445-0010,nzd0445-0011,nzd0445-0012,nzd0445-0013,nzd0445-0014,nzd0445-0015,nzd0445-0021
2002-02-14 22:08:53.179000,L7,255.73,250.09,254.96,243.14,235.58,225.76,217.27,199.10,195.25,229.53,279.80,269.23,305.22,,197.22,219.43,261.17,194.59,272.16,233.73,200.44,206.68,250.76,261.74,267.66,181.36,
2002-10-12 22:07:38.359000,L7,,,,206.19,227.24,209.28,220.31,,,,,,,,,199.35,248.19,187.01,206.55,,,,,,,,
2002-12-31 22:08:20.096000,L7,223.14,251.14,235.17,220.06,243.92,222.73,224.55,198.51,195.69,225.05,264.79,260.15,280.49,190.45,193.38,224.11,257.80,224.44,220.82,,205.60,205.58,226.96,243.28,244.68,,
2002-12-31 22:08:44.062000,L7,,,,,,,,,,,,,,,,217.60,262.02,200.15,222.36,,,,,,,,
2003-01-07 22:14:28.836000,L7,295.42,298.78,311.22,346.32,324.85,309.34,330.99,316.10,232.19,324.58,357.88,323.99,288.23,352.53,342.41,341.48,342.97,334.55,328.48,311.81,355.54,367.61,357.82,351.20,354.42,323.91,335.36
2003-02-24 22:14:49.328000,L7,,,,,228.55,197.89,199.97,,,,,,,,,,,,,,,,,,,,
2003-08-11 22:03:03.501000,L5,243.32,238.02,239.81,239.27,233.43,225.96,224.65,219.70,200.68,,,,,,,,,,,240.26,175.63,,,,,,
2003-08-20 21:57:03.003000,L5,237.92,229.01,224.73,213.24,215.37,192.37,,,,,,,,,,,,,,223.61,,,,,,,
2003-08-27 22:03:21.662000,L5,243.52,240.44,235.83,233.87,226.58,220.88,216.88,212.31,189.83,,,,,,,,,,,234.54,172.08,,,,,,
2003-11-24 21:58:51.198000,L5,274.35,270.65,267.69,270.96,263.97,266.51,257.51,252.52,225.20,212.83,249.69,259.94,268.15,269.63,231.97,247.26,259.84,266.32,280.45,266.91,221.95,209.35,195.52,217.95,196.48,192.63,231.77
2003-12-10 21:58:29.659000,L5,280.63,275.81,273.17,269.77,264.40,261.73,252.49,247.91,220.10,225.30,259.26,262.24,272.52,257.58,229.80,242.40,251.76,258.99,275.58,270.69,215.73,204.25,188.74,219.53,196.27,191.47,230.04
2003-12-10 21:58:53.775000,L5,282.50,277.25,275.07,272.54,266.94,264.18,254.63,250.74,223.01,224.43,260.26,264.88,273.45,261.69,234.08,244.12,253.58,264.75,277.86,271.45,217.04,207.23,188.37,221.30,198.88,193.86,232.57
2004-01-18 22:04:57.325000,L5,237.26,231.61,216.79,210.31,200.21,200.17,199.11,194.23,,,,,,,,,,,,213.39,,,,,,,
2004-01-27 21:58:50.060000,L5,,,,211.31,193.29,200.31,208.05,206.75,176.62,,,,,,,,,,,213.60,,,,,,,
2004-01-27 21:59:14.176000,L5,228.72,226.82,220.44,218.77,202.11,201.77,209.43,206.79,176.98,,,,,,,,,,,214.55,,,,,,,
2004-05-18 22:01:02.739000,L5,244.70,236.02,231.34,226.25,220.75,,,,,,,,,,,,,,,235.25,,,,,,,
2004-09-30 22:10:21.832000,L5,237.26,232.69,232.09,223.86,217.48,205.47,206.04,200.85,179.49,,,,,,,,,,,227.53,,,,,,,
2004-11-10 22:04:59.688000,L5,245.62,244.36,239.33,229.03,218.37,217.28,219.88,210.04,179.17,,,,,,,,,,,230.79,,,,,,,
2004-11-10 22:05:23.803000,L5,239.72,238.40,233.02,221.60,205.58,208.47,211.83,201.29,,,,,,,,,,,,225.04,,,,,,,
2004-11-26 22:05:17.306000,L5,278.19,278.58,275.48,277.18,275.60,271.81,271.38,262.39,236.59,228.82,260.11,267.60,278.23,273.17,239.42,252.57,266.52,275.61,289.60,275.92,231.55,221.84,212.37,227.63,200.84,196.78,238.79
2004-11-26 22:05:41.422000,L5,274.17,274.12,271.15,272.63,268.24,267.75,263.53,257.82,230.49,223.85,254.30,262.12,272.90,268.62,235.25,246.81,257.81,271.60,284.63,269.29,226.79,215.05,208.75,222.70,197.50,191.90,230.99
2005-01-13 22:06:28.954000,L5,253.77,246.40,242.72,244.09,232.15,230.53,231.77,222.72,197.45,,,,,,,,,,,243.75,173.16,,,,,,
2005-02-14 22:06:33.160000,L5,230.04,228.79,225.04,225.45,208.06,198.76,190.72,188.44,,,,,,,,,,,,223.11,,,,,,,
2005-02-14 22:06:57.276000,L5,242.61,237.94,236.06,234.37,223.06,212.77,204.69,202.23,178.67,,217.52,193.54,220.09,222.86,201.60,,,,,233.95,,,,,,,191.06
2005-02-21 22:12:51.062000,L5,,,,227.62,220.64,218.40,218.78,211.59,186.06,,213.66,198.61,225.35,211.07,198.30,,,,,225.70,164.80,,,,,,189.71
2005-03-02 22:06:47.890000,L5,,,,223.56,200.28,205.24,191.22,202.91,184.76,,,,,,,,,,,222.22,,,,,,,
2005-03-02 22:07:12.006000,L5,234.96,229.75,225.18,233.32,220.67,221.62,212.02,213.67,191.22,,,,,,,,,,,231.48,165.02,,,,,,
2005-04-19 22:07:07.150000,L5,247.23,242.52,240.58,226.50,,,,,,,,,,,,,,,,236.52,,,,,,,
2005-04-19 22:07:31.266000,L5,246.08,241.39,239.68,222.49,,,,,,,,,,,,,,,,234.44,,,,,,,
2005-09-10 22:08:07.620000,L5,274.01,270.18,267.97,267.69,259.06,257.88,257.54,253.83,231.95,186.69,240.45,265.30,266.44,273.60,231.48,244.31,252.08,266.33,272.55,265.64,223.97,215.78,189.19,228.27,203.86,198.61,230.13
2005-09-10 22:08:31.878000,L5,239.53,236.29,230.63,225.24,220.60,211.97,217.86,212.36,192.08,,,,,,,,,,,231.00,179.42,,,,,,
2005-11-13 22:08:20.468000,L5,289.18,279.84,283.21,282.13,278.81,274.42,276.47,268.80,245.44,244.53,279.40,281.02,287.16,284.32,251.32,262.56,279.57,279.04,295.81,276.00,239.24,236.43,218.01,241.20,217.73,216.73,248.93
2005-11-13 22:08:44.584000,L5,247.26,245.70,244.54,233.79,222.61,223.17,221.83,215.75,194.87,179.10,228.36,210.26,234.35,221.24,201.50,,,,,238.57,,,,,,,198.78
2005-11-20 22:14:41.400000,L5,229.51,223.41,219.30,217.19,198.02,199.51,202.68,200.76,186.50,174.86,205.19,178.13,176.81,203.69,186.27,,,,,215.06,,,,,,,178.73
2006-01-23 22:16:11.550000,L5,277.00,270.13,266.97,262.10,256.35,258.45,252.46,248.33,224.12,225.89,249.10,252.38,259.42,256.05,227.12,238.32,247.87,261.34,269.71,265.27,217.84,207.80,195.38,220.94,197.02,195.97,223.61
2006-02-08 22:16:33.840000,L5,231.60,227.33,219.72,220.43,206.38,202.84,202.84,201.12,181.24,,,,,,,,,,,222.27,,,,,,,
2006-04-06 22:11:31.834000,L5,234.32,231.64,225.51,222.60,215.55,208.06,214.91,208.82,189.61,,,,,,,,,,,224.88,,,,,,,
2006-04-13 22:17:50.097000,L5,,,218.21,215.39,200.76,205.50,209.78,210.15,186.37,,,,,,,,,,,220.60,,,,,,,
2006-06-25 22:13:08.131000,L5,249.95,235.49,237.69,190.06,,,,,,,,,,,,,,,,239.24,,,,,,,
2006-08-12 22:13:23.299000,L5,,,215.33,224.90,220.56,211.13,215.98,207.94,,,,,,,,,,,,229.66,,,,,,,
2006-08-12 22:13:47.414000,L5,,,,224.28,222.42,213.55,219.00,209.48,,,,,,,,,,,,232.93,,,,,,,
2006-10-22 22:20:22.725000,L5,275.01,270.65,275.18,272.53,256.16,258.14,254.82,252.44,229.70,237.79,265.13,274.25,284.66,280.51,241.04,247.68,259.41,267.28,282.40,273.15,222.50,213.62,190.09,228.56,208.26,207.25,242.21
2006-10-31 22:14:17.081000,L5,235.98,231.30,231.50,221.75,210.75,211.70,211.83,206.20,184.37,,216.25,200.33,218.90,207.51,193.04,,,,,226.25,,,,,,,191.16
2006-10-31 22:14:41.196000,L5,236.54,232.25,230.40,218.76,213.80,211.14,212.73,206.74,185.07,,,,,,,,,,,226.49,,,,,,,
2007-01-26 22:21:06.903000,L5,230.08,227.57,234.26,233.15,221.57,220.45,220.16,211.19,188.25,,,,,,,,,,,230.55,,,,,,,
2007-02-04 22:14:57.320000,L5,279.43,277.08,265.76,269.01,263.17,265.27,259.94,257.09,237.95,237.33,269.83,263.14,271.16,265.86,233.41,245.60,259.09,263.18,280.31,266.37,232.74,221.01,218.95,234.85,210.20,208.48,233.48
2007-02-04 22:15:21.436000,L5,278.02,276.63,263.23,265.66,262.15,263.59,258.63,255.94,236.23,235.17,267.43,262.55,269.08,267.12,233.28,244.39,256.30,263.44,279.39,265.59,231.27,221.10,213.90,233.80,208.40,207.24,232.06
2007-02-11 22:21:08.430000,L5,229.39,222.05,221.54,223.24,205.89,204.25,210.27,205.96,189.29,,,,,,,,,,,219.44,,,,,,,
2007-02-20 22:15:21.676000,L5,235.05,231.37,228.63,230.13,228.58,230.46,226.44,219.21,195.16,,,,,,,,,,,229.43,,,,,,,
2007-09-07 22:19:19.580000,L5,231.96,228.41,228.60,228.82,218.90,222.47,219.08,214.90,196.30,,199.57,182.69,212.49,234.27,203.66,,,,,230.99,,,,,,,199.00
2007-10-02 22:12:54.699000,L5,229.49,226.23,218.41,217.15,218.66,213.43,217.63,212.17,194.09,,,,,,,,,,,224.80,176.39,,,,,,
2008-12-23 22:04:28.225000,L5,337.77,340.68,340.00,328.73,315.52,305.34,304.02,300.74,298.12,282.23,292.69,299.11,303.22,298.95,282.97,289.94,296.07,292.12,306.17,337.03,287.01,289.12,285.45,277.23,232.10,295.70,290.63
2008-12-23 22:04:52.340000,L5,336.94,339.37,334.98,328.01,312.78,304.16,300.04,299.46,298.87,281.05,291.26,296.82,301.35,300.45,280.35,288.44,293.72,290.81,306.01,336.04,281.14,287.91,284.96,277.13,292.96,292.07,286.91
2010-01-27 22:10:50.221000,L5,232.62,228.96,227.00,219.09,211.36,214.04,216.35,209.22,187.08,,214.24,195.02,219.49,207.17,186.27,182.17,,,,220.23,,,,,,,193.76
2010-01-27 22:11:14.336000,L5,277.39,274.10,270.96,266.00,264.07,267.00,264.01,256.85,234.66,219.76,257.39,268.43,278.39,276.62,238.82,246.18,267.35,270.28,282.96,269.20,225.03,213.41,193.86,226.32,199.71,199.24,239.79
2011-01-21 22:16:06.266000,L5,263.50,257.44,258.51,260.47,260.16,262.70,262.05,257.67,236.96,211.05,240.83,254.99,260.64,265.33,230.41,244.30,255.35,264.60,277.47,254.70,225.48,215.15,196.49,215.71,192.87,189.57,226.70
2011-01-30 22:10:20.732000,L5,235.11,228.10,224.18,214.18,206.74,209.71,215.60,212.04,190.39,,,,,,,,,,,218.71,,,,,,,
2011-02-06 22:16:08.397000,L5,232.30,231.07,225.20,230.27,229.02,225.98,228.43,220.48,200.46,,,,,,,,,,,224.30,180.67,,,,,,
2011-02-15 22:09:58.365000,L5,326.77,337.04,337.24,336.38,306.70,301.62,314.47,346.27,296.90,275.23,291.80,294.97,303.94,301.00,289.71,294.19,285.99,297.75,299.48,336.24,280.89,287.78,285.78,277.19,284.18,292.36,283.41
2011-02-15 22:10:22.480000,L5,337.12,340.88,347.81,339.68,321.32,306.48,319.14,347.50,300.49,288.10,301.18,300.28,309.74,305.66,298.49,299.15,293.38,300.85,304.62,354.36,291.67,292.34,295.44,278.83,294.23,301.29,290.56
2013-05-02 22:27:58.439000,L8,254.12,247.61,248.55,243.21,234.65,226.15,236.86,224.69,216.88,,,,,,,,,,,237.12,204.09,,,,,,
2013-05-11 22:21:55.010000,L8,259.59,250.10,251.97,246.05,242.40,241.29,241.69,232.31,222.04,,,,,,,222.92,244.88,235.58,204.67,243.92,187.56,,,,,,
2013-05-11 22:22:18.973000,L8,256.84,248.35,249.18,245.06,237.34,226.81,240.25,230.01,219.17,,,,,,,,,,,240.51,,,,,,,
2013-05-27 22:22:02.838000,L8,256.10,240.34,242.71,227.32,232.82,,,,,,,,,,,,,,,242.47,,,,,,,
2013-07-14 22:21:58.456000,L8,259.41,248.30,248.58,242.51,230.51,217.49,,,,,,,,,,,,,,241.63,,,,,,,
2013-07-14 22:22:22.423000,L8,259.79,249.27,248.81,245.73,242.09,241.10,242.22,231.12,220.74,,,,,,,227.37,243.54,240.00,189.53,242.32,207.16,,,,,,
2013-08-31 22:22:26.282000,L8,278.32,273.28,270.42,264.35,262.41,260.68,263.19,251.51,241.47,218.85,263.00,269.14,286.82,272.85,232.65,248.61,265.84,262.40,266.08,267.83,229.71,221.34,219.58,234.88,209.83,209.47,237.04
2013-09-16 22:21:57.385000,L8,278.13,273.33,271.78,267.00,263.70,262.94,264.77,252.81,242.87,225.10,266.19,271.67,290.76,270.76,235.27,247.92,265.88,261.92,271.22,269.41,229.67,221.55,209.59,235.43,208.99,209.25,236.83
2013-09-16 22:22:21.348000,L8,276.91,271.69,270.16,264.92,262.35,261.39,263.04,250.85,240.86,223.93,265.44,270.23,288.87,268.19,233.38,245.87,264.65,260.31,269.81,267.57,228.32,220.12,205.59,233.74,207.63,206.96,234.84
2013-09-23 22:28:04.083000,L8,277.37,270.21,266.81,265.07,260.99,259.75,263.12,249.25,238.56,223.75,264.29,269.54,281.55,265.86,232.77,246.80,264.23,259.35,270.89,266.17,228.00,218.83,219.99,229.07,206.01,204.31,234.38
2013-10-18 22:22:13.444000,L8,,,,,,,,,,,,,,,,,,219.49,251.34,,,,,,,,
2013-11-10 22:27:54.416000,L8,266.02,263.19,260.34,258.91,256.03,256.21,257.12,244.43,233.21,,,,,,,,,,,260.77,217.64,207.90,,,,,
2013-12-21 22:21:27.090000,L8,277.00,271.57,269.83,266.97,262.75,262.42,265.57,253.10,243.23,232.83,266.73,269.12,309.49,308.90,231.65,244.08,262.66,258.76,275.37,269.20,230.26,221.89,211.43,229.28,208.75,206.65,301.72
2013-12-21 22:21:51.057000,L8,276.94,271.28,269.39,266.79,262.89,262.46,265.71,253.07,243.13,231.43,266.31,269.67,308.62,309.28,232.18,244.31,261.98,259.41,275.91,269.08,230.32,221.68,205.04,229.45,208.77,206.45,232.36
2014-02-07 22:20:57.101000,L8,275.35,269.32,267.20,265.55,262.69,264.04,264.83,250.77,243.05,226.42,266.06,269.09,281.50,266.21,234.28,246.03,265.70,259.26,274.64,267.61,230.02,220.32,210.49,227.92,208.91,202.54,235.50
2014-02-07 22:21:21.056000,L8,276.61,271.18,269.01,267.35,264.34,265.62,266.25,252.42,244.55,228.22,267.05,270.53,283.04,268.91,236.14,247.58,266.70,260.75,275.84,269.80,231.94,221.91,212.77,229.10,210.92,204.65,237.37
2014-03-02 22:26:45.220000,L8,298.80,316.31,311.42,293.66,262.21,265.45,266.04,250.91,308.74,224.10,309.84,294.14,313.96,292.18,236.01,245.87,264.72,259.08,275.93,310.41,307.63,313.37,298.08,227.72,208.44,202.82,235.67
2014-04-19 22:26:04.701000,L8,257.11,240.72,232.71,206.81,,,,,,,,,,,,,,,,235.00,,,,,,,
2014-04-28 22:19:46.299000,L8,257.25,250.11,249.03,246.56,242.83,236.94,241.46,230.21,221.94,,225.29,239.27,263.32,240.54,170.29,,,,,239.99,208.47,,,,,,216.30
2014-04-28 22:20:10.258000,L8,255.59,249.06,248.00,245.33,241.23,233.47,240.15,229.16,220.67,,215.80,177.03,260.19,240.51,211.12,,,,,236.64,207.00,,,,,,215.64
2014-05-14 22:19:32.642000,L8,260.10,251.02,250.39,247.12,238.28,242.71,243.01,234.58,227.52,,,,,,,,,,,245.99,203.45,,,,,,
2014-05-30 22:19:34.937000,L8,256.89,249.53,248.81,244.57,239.64,219.78,235.66,231.37,219.51,,,,,,,222.82,248.33,239.52,194.39,243.72,187.23,,,,,,
2014-05-30 22:19:58.900000,L8,256.47,249.61,248.88,245.12,239.80,226.80,237.00,231.11,219.43,,,,,,,221.57,248.14,239.43,194.22,243.91,191.05,,,,,,
2014-07-01 22:19:46.174000,L8,259.91,252.57,248.62,244.32,243.06,241.25,243.63,235.33,226.62,,,252.06,256.73,255.94,215.36,232.31,249.05,247.83,196.88,248.92,212.22,,,,,,220.68
2014-07-01 22:20:10.138000,L8,259.79,252.78,248.82,244.69,242.93,241.53,243.74,234.94,225.83,,205.44,251.43,259.12,253.77,213.07,230.52,249.79,246.20,195.94,248.60,211.95,,,,,,219.45
2014-09-03 22:20:06.649000,L8,254.01,250.45,250.40,246.31,244.90,,,,,,,,,,,,,,,241.64,,,,,,,
2014-09-03 22:20:30.612000,L8,253.42,250.08,249.91,246.74,191.84,,,,,,,,,,,,,,,241.15,,,,,,,
2014-10-21 22:20:13.482000,L8,401.47,329.28,329.30,336.17,334.57,337.96,347.22,360.54,323.74,406.40,330.37,334.78,370.92,372.94,332.64,336.49,371.54,374.76,386.21,361.46,366.94,366.40,383.34,371.57,374.65,339.92,351.52
2014-10-21 22:20:37.449000,L8,276.88,274.53,297.66,270.76,261.82,267.40,263.89,249.86,242.82,230.87,267.22,271.80,313.23,297.07,237.34,249.04,271.36,261.60,277.61,288.14,229.88,221.20,224.67,236.84,204.24,208.12,238.90
2014-11-06 22:20:13.200000,L8,278.48,284.59,284.97,272.06,268.19,268.15,266.83,257.66,243.20,234.19,271.55,276.58,287.63,269.02,239.43,251.97,272.41,261.81,281.47,292.28,233.40,222.82,225.12,240.37,203.59,212.70,238.58
2014-11-06 22:20:37.163000,L8,277.73,280.92,287.46,271.07,267.10,267.36,266.09,256.73,242.20,232.72,270.48,275.87,286.15,269.17,238.53,251.00,271.17,261.39,280.86,290.80,232.47,221.83,224.20,239.49,202.45,211.51,238.43
2014-11-22 22:20:33.645000,L8,252.66,247.40,243.21,236.83,230.87,225.15,240.32,226.00,202.96,189.16,237.57,226.83,236.30,229.64,203.35,,,,,237.21,200.12,,,,,,212.67
2014-12-24 22:20:05.791000,L8,275.19,271.89,271.57,265.43,263.64,266.07,266.33,254.08,240.52,228.54,269.80,272.22,288.51,266.37,238.20,249.94,268.23,259.08,278.82,267.15,231.01,224.40,218.11,231.52,201.26,201.25,238.24
2014-12-24 22:20:29.754000,L8,274.56,271.84,271.90,265.03,263.03,265.31,266.41,254.21,240.38,225.32,268.91,272.90,287.47,268.21,238.46,249.99,267.52,259.73,278.50,267.44,230.69,224.34,216.35,233.68,201.92,199.98,238.10
2014-12-31 22:26:11.523000,L8,288.11,304.73,293.47,310.79,267.36,269.47,282.53,252.22,237.65,229.98,270.82,269.09,299.55,300.23,233.51,245.74,301.10,307.84,307.38,298.05,301.66,291.36,315.28,235.40,198.74,202.33,233.84
2015-01-16 22:26:11.235000,L8,265.55,265.26,260.84,258.04,254.70,256.22,256.46,240.96,227.73,211.42,256.69,,,,,,,,,261.99,216.98,207.04,188.88,215.31,190.84,185.62,
2015-02-10 22:20:14.711000,L8,270.56,268.48,266.79,265.50,262.94,264.20,264.63,251.52,241.61,228.67,267.37,269.47,286.41,267.50,237.47,247.61,265.33,259.67,273.22,266.33,231.36,222.17,214.39,238.40,199.15,195.01,237.22
2015-02-17 22:25:59.091000,L8,270.56,267.72,267.58,267.03,263.03,263.79,265.21,252.30,241.29,225.29,269.38,271.00,285.61,266.24,237.22,250.53,266.72,258.90,273.47,266.96,231.06,221.39,212.03,237.19,202.35,195.73,237.10
2015-02-26 22:19:46.745000,L8,272.79,273.76,270.91,268.80,266.39,266.19,266.16,253.52,242.65,223.50,267.93,270.83,286.41,272.76,240.21,251.29,269.28,261.79,276.09,269.45,234.22,226.66,217.24,241.00,201.49,197.33,241.02
2015-02-26 22:20:10.708000,L8,271.67,270.69,270.16,268.28,265.42,265.53,265.34,252.39,241.83,223.22,267.77,270.03,286.35,270.62,238.61,249.61,268.28,260.49,275.44,268.68,232.52,224.72,216.26,238.80,200.89,196.71,239.55
2015-03-14 22:19:35.284000,L8,277.61,269.55,270.43,265.38,262.77,262.45,264.44,252.06,241.63,220.84,266.91,271.85,286.56,270.07,239.06,250.34,266.67,262.50,270.87,267.92,232.87,223.13,210.32,235.90,199.73,194.96,240.21
2015-03-14 22:19:59.243000,L8,278.64,270.13,270.86,265.49,262.90,262.82,264.69,252.25,241.82,221.85,267.66,271.89,287.25,269.64,239.33,250.85,267.17,262.45,270.70,268.33,233.59,224.32,211.26,236.32,199.69,195.27,240.73
2015-04-15 22:19:22.587000,L8,255.46,249.27,249.79,245.29,242.66,241.63,241.45,232.61,214.15,,238.99,239.76,261.21,242.42,216.34,,,,,243.42,207.01,,,,,,218.49
2015-04-15 22:19:46.550000,L8,274.23,269.30,269.51,264.46,262.80,263.93,270.08,250.85,239.59,212.79,265.62,271.48,290.24,273.81,237.96,249.14,267.83,261.90,267.40,266.47,231.78,222.37,208.60,236.26,203.91,192.23,238.64
2015-05-24 22:25:14.229000,L8,252.68,244.73,247.81,239.89,240.00,216.85,233.72,228.99,209.17,,,,,,,,,,,237.22,205.30,,,,,,
2015-07-11 22:25:41.633000,L8,257.44,248.82,251.06,244.20,244.38,242.17,245.80,234.12,219.71,,,,,,,234.61,250.32,247.70,196.60,245.90,211.67,,,,,,
2015-09-06 22:19:50.737000,L8,321.64,320.02,326.12,263.99,265.54,286.93,301.53,252.33,240.78,217.51,264.46,323.51,328.33,304.85,238.30,251.27,266.51,259.71,269.96,265.53,229.94,222.71,209.75,238.63,204.45,197.80,302.33
2015-09-06 22:20:14.700000,L8,250.90,245.29,248.03,244.18,237.34,234.47,235.30,229.55,202.95,,215.28,224.83,258.54,240.51,212.13,212.66,243.51,236.48,223.16,240.83,188.11,,,,,,215.56
2015-09-13 22:26:05.653000,L8,249.44,242.80,244.45,235.18,233.06,222.64,233.02,225.37,202.01,,204.55,192.48,228.09,240.65,205.56,,,,,237.28,205.32,,,,,,213.05
2015-10-08 22:20:00.596000,L8,249.24,245.39,246.08,244.21,236.55,236.40,234.87,227.72,205.58,,231.34,206.33,250.40,236.28,212.61,214.95,242.27,234.55,244.08,238.27,203.33,,,,,,215.08
2015-10-08 22:20:24.559000,L8,240.39,240.91,239.11,241.29,229.11,222.60,226.23,220.25,196.30,,217.60,186.85,245.99,227.27,205.99,,,,,231.10,,,,,,,212.03
2015-10-24 22:20:28.535000,L8,252.22,246.24,244.29,240.14,234.80,226.63,237.55,224.12,208.67,,237.95,225.07,255.95,237.57,212.80,215.40,242.37,232.78,250.63,236.28,203.74,,,,,,215.10
2015-12-18 22:26:18.758000,L8,248.20,246.77,243.73,205.72,177.25,199.24,235.94,222.40,218.54,187.41,243.66,213.00,247.14,234.50,214.08,216.89,,,,228.96,,,,,,,215.14
2015-12-27 22:20:07.153000,L8,236.64,233.85,234.53,198.87,,,,,,,216.55,187.04,227.58,224.01,204.11,,,,,225.83,,,,,,,213.31
2015-12-27 22:20:31.116000,L8,236.83,233.73,235.22,198.78,,,,,,,216.18,186.83,225.54,226.61,205.85,,,,,226.10,,,,,,,213.82
2016-01-03 22:26:15.584000,L8,269.98,268.35,268.82,264.11,260.77,263.67,264.33,249.12,240.76,229.50,267.33,269.20,284.73,264.98,237.55,248.33,266.09,260.21,276.86,264.75,229.89,223.15,210.81,229.32,199.09,196.20,238.18
2016-02-13 22:19:56.477000,L8,254.66,254.19,253.48,240.61,202.21,,,,,,,,,,,,,,,242.45,,,,,,,
2016-02-13 22:20:20.440000,L8,257.03,256.70,255.77,244.47,207.34,244.80,248.96,235.98,223.91,,,,,,,,,,,246.76,211.79,,,,,,
2016-02-20 22:26:03.799000,L8,295.64,283.51,282.89,298.61,294.23,283.71,293.64,296.09,289.36,224.92,287.13,308.93,313.00,302.73,237.90,250.64,267.46,261.03,277.99,280.52,231.13,223.30,219.07,242.78,200.09,198.08,238.72
2016-02-29 22:19:53.146000,L8,249.06,248.14,249.95,247.61,,243.32,244.65,229.87,221.98,,,,,,,,,,,246.71,211.29,,,,,,
2016-02-29 22:20:17.109000,L8,253.21,252.70,255.24,254.14,247.35,249.63,252.24,234.82,227.56,,,,,,,,,,,254.38,215.22,,,,,,
2016-03-16 22:19:48.512000,L8,269.57,267.23,265.26,263.41,261.55,261.26,266.47,248.80,239.02,218.15,265.41,268.84,284.11,272.67,234.76,246.89,265.82,260.86,270.93,264.32,229.51,221.51,207.57,239.11,201.28,195.00,236.26
2016-03-16 22:20:12.475000,L8,268.75,266.34,264.57,262.56,260.69,260.43,264.45,247.74,237.71,217.31,264.77,267.55,283.05,270.84,232.95,244.30,264.69,258.70,269.93,263.28,228.25,220.22,206.65,236.99,200.21,193.77,234.11
2016-04-08 22:25:47.694000,L8,251.39,248.05,244.48,236.93,229.33,,,,,,237.51,239.99,252.03,242.71,217.64,232.01,250.81,240.45,238.34,235.39,,,,,,,218.78
