dates,nzd0209-0000,nzd0209-0001,nzd0209-0002,nzd0209-0003,nzd0209-0004,nzd0209-0006,nzd0209-0007,nzd0209-0008,nzd0209-0009,nzd0209-0010,nzd0209-0011,nzd0209-0012,nzd0209-0013,nzd0209-0014,nzd0209-0015,nzd0209-0016,nzd0209-0017,nzd0209-0018,nzd0209-0019,nzd0209-0020,nzd0209-0021,nzd0209-0022,nzd0209-0023,nzd0209-0024,nzd0209-0025,nzd0209-0026,nzd0209-0027,nzd0209-0028,nzd0209-0029,nzd0209-0005,satname
2001-07-25 21:42:54+00:00,,261.775,,,,,,263.21000000000004,280.325,248.97,205.095,240.58333333333334,257.67,229.65,215.41,216.65,227.83,219.76,,,,,244.11,209.53,,,,,,,L7
2001-08-26 21:42:25+00:00,377.32,261.775,,,291.52,215.8,,263.21000000000004,280.325,248.97,205.095,240.58333333333334,257.67,229.65,215.41,216.65,227.83,219.76,,,,,244.11,209.53,,,,,288.18,226.69,L7
2001-09-27 21:42:05+00:00,377.32,261.775,334.74,348.51,291.52,215.8,,263.21000000000004,280.325,248.97,205.095,240.58333333333334,257.67,229.65,215.41,216.65,227.83,219.76,,,,,244.11,209.53,,,,,288.18,226.69,L7
2001-10-29 21:41:57+00:00,377.32,,325.645,328.235,290.975,214.815,,,,,,280.14,283.73,229.65,215.41,216.65,227.83,219.76,,,,,244.11,209.53,,,,,288.18,226.69,L7
2002-02-18 21:42:30+00:00,377.32,,325.645,328.235,290.975,207.28,,,,,,,,,,,,,,,,,,,,,,,282.53999999999996,226.69,L7
2002-08-29 21:41:39+00:00,381.42,,,,285.95,196.55,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-09-14 21:41:31+00:00,380.675,,348.71,,289.95,196.765,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-11-01 21:41:30+00:00,380.675,,349.21,297.28,286.67333333333335,196.765,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-01-20 21:42:09+00:00,380.23333333333335,,327.51666666666665,284.585,286.67333333333335,188.03,,306.25,306.43,,300.44,317.75,,294.03,273.9,250.42,285.6,280.68,262.9,238.67,239.76,200.23,227.41,222.85,202.47,203.83,213.42,182.7,,,L7
2003-02-21 21:42:20+00:00,380.23333333333335,,327.51666666666665,284.3433333333333,282.09749999999997,187.18,,306.25,306.43,,300.44,317.75,,294.03,273.9,250.42,285.6,280.68,262.9,238.67,239.76,200.23,227.41,222.85,202.47,203.83,213.42,185.055,280.86,,L7
2003-04-10 21:42:26+00:00,372.33500000000004,269.76,306.9166666666667,281.6125,268.06,183.92666666666665,,306.25,306.43,,300.44,317.75,,274.275,254.14999999999998,257.59499999999997,283.8,274.555,266.335,242.93,220.475,202.785,219.02499999999998,222.64499999999998,200.16,202.10500000000002,204.79,180.59666666666666,280.86,,L7
2003-04-26 21:42:25+00:00,364.3233333333333,278.15,296.7675,280.096,266.7825,191.5625,,306.25,306.43,,300.44,317.75,,272.46,254.14999999999998,257.59499999999997,283.8,276.43333333333334,266.335,243.61666666666667,209.30999999999997,212.59666666666666,218.79666666666665,215.48000000000002,195.67666666666665,215.96,214.66666666666666,182.4075,280.86,,L7
2003-11-28 21:32:10+00:00,350.64,279.86,274.02,283.88,272.77,190.13,295.74,296.5,,,288.92,,,303.1,266.29,238.65,285.03,282.57,272.91,252.66,228.18,203.38,227.71,211.59,201.27,214.21,201.71,191.77,,,L5
2003-12-30 21:32:24+00:00,355.655,274.04,264.19,277.8,264.305,180.08499999999998,291.88,299.62,,,289.71500000000003,,,288.14,251.715,229.05,267.37,266.14,261.5,242.89,229.09,206.005,225.48000000000002,213.56,203.835,209.61,192.07999999999998,191.77,,,L5
2004-05-22 21:34:26+00:00,362.70666666666665,274.04,271.5733333333333,279.19666666666666,264.34999999999997,185.52666666666664,291.88,299.62,,,289.71500000000003,,,295.62,257.24333333333334,232.58666666666667,272.09999999999997,274.6433333333333,263.94,254.13,236.35333333333332,211.79,228.89333333333335,218.23000000000002,208.25,216.17666666666665,198.52666666666664,195.115,181.6,,L5
2004-06-07 21:34:54+00:00,361.1433333333334,278.96500000000003,269.41333333333336,278.2966666666667,260.58,179.14333333333332,288.02,302.74,,,290.51,,,292.55333333333334,255.02666666666664,231.75333333333333,268.93333333333334,266.9433333333333,258.78333333333336,249.71,241.60666666666665,217.29999999999998,229.62333333333333,221.60666666666665,210.1866666666667,217.19666666666663,198.15666666666664,197.05,178.925,,L5
2004-12-16 21:39:23+00:00,366.39,291.7,278.02,295.67,263.15,,280.25,294.66,,,311.42,,,313.48,275.64,227.49,270.32,260.15,253.75,240.67,232.41,201.71,235.56,225.19,218.3,223.24,205.2,188.65,,,L5
2005-02-18 21:40:18+00:00,357.755,285.105,273.575,287.265,261.4,,283.04499999999996,298.78,,,301.935,,,294.435,260.84,222.36,255.19,259.39,250.42000000000002,235.71499999999997,232.73000000000002,205.025,231.35,220.215,208.115,216.385,201.06,185.24,,,L5
2005-05-09 21:40:56+00:00,356.59666666666664,282.8833333333333,272.45666666666665,282.84,261.7233333333333,,285.67333333333335,298.78,,,303.71,,,296.7866666666667,259.18333333333334,224.0666666666667,260.7633333333333,261.9533333333333,253.32000000000002,236.6833333333333,233.66,207.73666666666668,231.8166666666667,221.40333333333334,211.28,220.57666666666668,203.0533333333333,186.67999999999998,,,L5
2005-06-26 21:41:16+00:00,351.7,278.475,269.675,276.42499999999995,261.01,,288.385,302.9,,,299.855,,,293.46666666666664,248.90666666666667,226.26666666666665,255.98499999999999,262.85499999999996,253.10500000000002,234.69,234.28500000000003,210.75,229.94500000000002,219.51000000000002,207.77,219.245,201.98,185.695,,,L5
2005-08-29 21:41:46+00:00,344.855,276.2,265.08000000000004,278.815,269.875,,296.375,310.65,,,297.955,,,294.1133333333333,245.79,230.39666666666665,266.76,270.315,255.525,250.175,241.53500000000003,205.34,229.055,211.485,202.075,214.095,197.315,182.275,,,L5
2005-11-01 21:41:44+00:00,341.61999999999995,274.1466666666667,270.0366666666667,284.93,275.1133333333333,,298.18333333333334,303.55499999999995,,,296.06,,,298.5125,250.5925,230.5,268.2366666666667,272.52666666666664,266.2866666666667,247.5566666666667,238.51666666666665,202.0533333333333,225.78333333333333,206.42999999999998,196.79,210.64333333333335,198.22,184.01,,,L5
2006-01-20 21:43:37+00:00,340.73333333333335,275.97999999999996,271.75,288.3966666666667,276.10999999999996,,300.6133333333333,304.67,,,296.39666666666665,,,295.94666666666666,254.85999999999999,230.14666666666668,269.09,272.98,271.34,250.63333333333333,243.15333333333334,203.6966666666667,227.1,206.73333333333335,194.6,207.36333333333332,194.49666666666667,183.74333333333334,,,L5
2006-06-13 21:46:13+00:00,351.62,283.94,275.36,284.39,265.36,,298.22,306.9,,,308.27,,,299.985,272.195,236.0,283.845,275.505,283.145,257.95000000000005,262.6,218.21,241.365,229.57999999999998,213.89,227.56,205.76,194.67000000000002,176.82,,L5
2006-09-01 21:47:19+00:00,368.04,301.11,255.29,256.76,270.33,,,,,,,,,309.95000000000005,289.78,244.21,295.025,285.85,290.59000000000003,265.305,276.72,216.135,240.45499999999998,228.9,212.805,231.65,211.845,198.77,176.82,,L5
2006-09-17 21:47:31+00:00,365.58500000000004,304.255,254.39,261.32,269.95,,297.27,,,,300.44,,,311.68666666666667,288.43666666666667,242.37333333333333,293.67333333333335,285.0933333333333,290.24,264.8533333333333,274.43333333333334,212.26999999999998,237.53666666666666,224.66333333333333,210.52333333333334,227.56333333333336,209.16666666666666,197.23666666666668,176.82,,L5
2011-03-07 21:43:36+00:00,275.29,259.76,261.12,254.67,250.45,,241.16,294.1,305.12,,304.74,,,310.69,292.34,241.49,299.51,302.81,299.04,288.98,282.02,240.29,260.37,241.4,231.51,235.58,215.51,200.16,176.61,,L5
2013-05-31 21:55:43+00:00,,,,,,,,,,,,315.48,333.1,319.86,305.98,263.7,307.86,306.22,304.29,289.5,283.21,260.36,269.12,234.85,238.64,233.97,230.57,210.13,204.3,,L8
2013-08-19 21:55:42+00:00,253.21,252.94,269.84,269.65,263.36,,225.68,293.41,,,,315.48,333.1,320.03499999999997,305.95000000000005,270.115,310.32500000000005,309.67,304.83000000000004,294.78999999999996,285.525,265.15999999999997,271.56,241.20499999999998,242.89499999999998,234.33499999999998,230.07999999999998,209.195,204.3,,L8
2013-09-04 21:55:42+00:00,255.29500000000002,258.2,266.945,269.14,259.90999999999997,,244.69,289.635,291.92,,,315.48,333.1,318.75,305.3333333333333,268.92333333333335,309.45,308.73,304.91333333333336,294.12333333333333,285.45666666666665,268.0366666666667,280.3,254.86333333333334,246.52666666666664,233.55999999999997,229.45666666666668,209.09,204.3,,L8
2013-10-06 21:55:33+00:00,259.28333333333336,259.8,266.87333333333333,269.84999999999997,258.2,,239.38666666666666,289.635,292.20500000000004,,,315.48,333.1,318.7125,305.32,268.9075,309.6725,308.5425,305.2625,294.2325,285.24,267.2125,277.9075,251.405,244.305,232.9375,229.165,209.075,204.3,,L8
2013-12-09 21:55:16+00:00,263.815,261.3075,267.765,270.36249999999995,257.82,,236.165,284.49666666666667,290.8566666666667,,303.66,312.85,,317.09000000000003,304.4875,266.3925,307.925,307.005,303.39750000000004,290.5875,283.30499999999995,264.5925,273.6225,250.79250000000002,240.5075,230.70749999999998,226.265,206.4725,,,L8
2014-01-10 21:54:55+00:00,263.922,263.058,266.93600000000004,270.316,257.5,,230.984,281.8675,290.05,310.34,303.17,312.20000000000005,326.24,316.23400000000004,303.68600000000004,264.09,306.688,305.84000000000003,302.046,287.57,281.84799999999996,261.742,270.37399999999997,247.484,237.53000000000003,229.91799999999998,226.265,206.4725,,,L8
2014-02-11 21:54:32+00:00,265.11833333333334,261.29833333333335,265.4866666666667,270.115,258.25166666666667,,226.83666666666667,281.40200000000004,290.488,312.54999999999995,304.6066666666667,313.06666666666666,329.095,315.89166666666665,303.2866666666667,264.09499999999997,306.36833333333334,305.39000000000004,301.74666666666667,287.13166666666666,281.22499999999997,260.2266666666667,269.045,246.40666666666667,236.67,230.29166666666666,225.55599999999998,206.878,,,L8
2014-05-18 21:53:11+00:00,270.9533333333333,262.7966666666667,264.1,270.38000000000005,258.30333333333334,,214.28666666666666,275.9133333333334,289.3433333333333,312.54999999999995,304.6066666666667,313.415,328.24666666666667,314.6975,302.1,258.6925,303.435,302.15250000000003,298.5575,279.35749999999996,277.7575,252.73250000000002,259.4425,237.34,229.27,229.89749999999998,224.0666666666667,207.92,189.25,,L8
2014-06-19 21:53:23+00:00,259.21333333333337,255.27999999999997,260.4866666666667,268.49666666666667,253.03333333333333,,208.91,280.63000000000005,292.64000000000004,312.54999999999995,307.15000000000003,313.65,328.44,315.415,302.345,262.27750000000003,305.2625,303.4875,300.3675,282.2425,279.5375,255.535,263.65,241.78500000000003,232.9325,232.825,227.36333333333334,212.15666666666667,189.25,,L8
2014-07-21 21:53:33+00:00,256.645,247.89,258.91999999999996,267.68,251.44,,208.235,283.95500000000004,295.14500000000004,314.76,309.385,314.34999999999997,329.17333333333335,318.05,305.355,269.065,307.84499999999997,305.83500000000004,303.2875,288.4,282.97249999999997,262.0625,269.905,248.52750000000003,238.95749999999998,237.07750000000001,229.8025,212.7375,192.37,,L8
2014-08-06 21:53:41+00:00,256.26666666666665,247.89,258.91999999999996,267.68,251.44,,208.235,283.95500000000004,295.14500000000004,314.76,309.385,314.34999999999997,329.17333333333335,318.668,306.46799999999996,271.254,308.498,306.46,304.63800000000003,291.676,283.996,264.354,272.976,251.45400000000004,241.12600000000003,238.08800000000002,231.32,213.458,194.22333333333336,,L8
2014-09-07 21:53:48+00:00,252.47333333333336,249.95499999999998,260.935,264.25,252.185,,208.01999999999998,287.75,298.345,,311.29,316.12,327.78499999999997,320.13800000000003,308.394,272.55600000000004,309.366,307.12199999999996,305.996,293.792,286.318,267.62199999999996,275.26000000000005,255.442,243.032,238.92799999999997,233.204,213.82399999999998,194.22333333333336,,L8
2014-09-23 21:53:45+00:00,254.065,252.52666666666664,261.40333333333336,261.18333333333334,253.9766666666667,,205.37333333333333,286.21,296.1566666666667,,311.29,316.12,328.6233333333333,319.62,307.95,271.2966666666667,308.75666666666666,306.6066666666666,305.53833333333336,293.6633333333333,285.86499999999995,266.575,274.15000000000003,254.65333333333334,241.96,237.77666666666664,232.39333333333332,212.90166666666667,194.22333333333336,,L8
2014-10-25 21:53:52+00:00,249.404,246.1175,261.15,259.075,254.59,,208.72,286.35,296.235,,311.29,316.12,328.6233333333333,319.64285714285717,308.17571428571426,269.3971428571429,308.67,306.4871428571428,305.69714285714286,293.76857142857136,286.3528571428571,265.67571428571426,273.9814285714286,254.42857142857142,239.9557142857143,236.8942857142857,231.9828571428571,211.99428571428572,194.22333333333336,,L8
2015-02-14 21:53:28+00:00,249.8125,248.16,262.75,259.08,261.02,,205.515,282.3125,293.57500000000005,,,315.99,330.3,319.34999999999997,307.495,261.74,306.075,304.27750000000003,303.61749999999995,289.8675,285.405,260.75,268.64250000000004,254.50750000000002,232.7275,232.3125,226.95749999999998,208.3175,,,L8
2015-04-03 21:53:02+00:00,240.34500000000003,239.17,263.19500000000005,259.51,257.62333333333333,,205.32333333333335,278.53000000000003,291.07,306.61,,311.87,,318.3866666666666,306.4766666666667,253.77333333333334,304.0466666666667,301.98333333333335,301.06,283.19666666666666,283.53333333333336,254.81666666666663,264.25666666666666,252.5,227.37666666666667,229.95333333333335,223.13666666666668,209.34333333333333,,,L8
2015-06-06 21:52:52+00:00,249.93,251.45,266.0,266.27,258.21999999999997,,198.60500000000002,274.41,288.37,306.61,,311.87,,317.68999999999994,304.95000000000005,251.66000000000003,287.80333333333334,292.2166666666667,298.265,277.595,280.65999999999997,252.08499999999998,259.9,252.21,227.1,229.13,219.94500000000005,210.73999999999995,,,L8
2015-08-25 21:53:27+00:00,,,,,249.85,,199.66,269.36,282.96500000000003,298.05,287.68,290.84,304.12,316.32,306.1,249.99,281.33000000000004,287.39000000000004,299.0,278.66,282.3,251.78,260.62,251.14,229.72,228.99,222.06,213.38,,,L8
2015-11-13 21:53:46+00:00,264.57,247.22,265.84,263.4,257.55,,,262.12,276.6,289.49,287.68,290.84,304.12,,318.17,271.22,284.1366666666667,291.7766666666667,312.32,300.01,298.07,270.39,283.55,266.31,250.68,246.97,239.75,215.95,,212.13,L8
2016-01-16 21:53:45+00:00,257.145,249.755,262.59,260.72,257.71500000000003,,199.81,267.495,281.345,289.49,287.68,302.76,304.12,321.45,312.55,265.83000000000004,299.5133333333333,300.51000000000005,306.61,290.86,290.58500000000004,265.075,275.695,263.99,241.44,239.82999999999998,233.2,213.07,,199.04500000000002,L8
2016-02-01 21:53:43+00:00,255.8033333333333,252.13,260.97666666666663,259.48333333333335,258.27333333333337,,204.04000000000002,269.0933333333333,283.07,289.49,287.68,302.76,304.12,321.12,311.00333333333333,262.58666666666664,301.0675,301.3125,304.68666666666667,287.97666666666663,288.54,263.1033333333333,272.0933333333333,262.90000000000003,237.40666666666667,237.3033333333333,231.5,213.02999999999997,,199.04500000000002,L8
2016-04-05 21:53:18+00:00,249.59,248.0025,258.03999999999996,257.2925,253.92000000000002,,202.4466666666667,272.58,286.7133333333333,,,314.68,,321.67333333333335,310.79,261.6925,307.0375,306.05,304.0025,286.8325,287.645,262.46500000000003,271.9375,262.46,236.9325,237.6825,230.9925,213.065,189.39,199.04500000000002,L8
2016-04-21 21:53:12+00:00,247.67399999999998,247.652,258.906,258.296,254.408,,203.85500000000002,272.81,287.3175,,,314.68,328.01,322.0825,310.846,262.07800000000003,307.38,306.156,303.774,286.916,287.604,262.71,272.184,262.062,237.89600000000002,238.342,231.348,213.33800000000002,191.87,199.04500000000002,L8
2016-07-26 21:53:40+00:00,241.35999999999999,246.25,256.45,256.68,252.2033333333333,,205.20333333333338,272.78000000000003,287.7266666666667,,,,328.01,325.6975,313.7025,266.7575,312.96000000000004,309.17,305.5625,289.8825,289.78749999999997,267.52750000000003,276.2325,265.705,242.4625,240.8475,235.195,220.2,197.12,,L8
2016-08-27 21:53:50+00:00,238.41666666666666,239.49,255.64666666666668,253.43666666666664,250.46000000000004,,205.67333333333332,280.735,288.33000000000004,,,,328.01,328.3025,315.01,272.5675,315.04,310.8025,309.2075,295.35,293.2625,272.36,280.39750000000004,267.0675,249.4425,245.4725,238.575,222.11249999999998,197.31,,L8
2016-09-12 21:53:54+00:00,239.9175,242.55,257.6125,253.045,252.29250000000002,,204.4525,280.66,289.31,,,,328.01,328.696,315.068,272.93,314.572,310.588,312.96999999999997,296.42199999999997,293.552,272.606,281.076,266.26,249.78199999999998,245.304,238.27800000000002,220.708,197.31,,L8
2017-02-03 21:53:41+00:00,250.90999999999997,250.18999999999997,260.71333333333337,255.60333333333335,257.8933333333334,,200.33666666666667,278.13666666666666,287.975,,313.28,319.97,332.33,329.99,313.19666666666666,275.0733333333333,312.21,308.85999999999996,315.7133333333333,297.42,293.69666666666666,273.49666666666667,280.07,264.6366666666666,251.32666666666668,246.87,237.5566666666667,218.30333333333337,197.88,253.82,L8
2017-06-11 21:53:21+00:00,250.64999999999998,255.075,262.35,266.63500000000005,257.125,,197.45499999999998,267.595,284.68,306.99,313.28,321.38,334.77,329.92,311.655,275.71500000000003,311.90999999999997,308.535,306.225,287.9,291.53499999999997,270.06500000000005,277.66499999999996,263.93499999999995,247.255,247.165,240.49,228.375,195.68,236.265,L8
2017-07-29 21:53:37+00:00,247.46,250.88333333333333,261.5166666666667,263.75000000000006,259.7366666666667,,199.22333333333333,267.0833333333333,279.265,306.99,313.28,321.38,334.77,331.7633333333333,313.85999999999996,278.95666666666665,312.88,310.18,307.99,292.7,293.71,273.61,281.60999999999996,264.99,250.4,250.75333333333333,244.11333333333334,231.09333333333333,196.185,234.0,L8
2017-08-14 21:53:43+00:00,244.06333333333336,249.17999999999998,262.98333333333335,262.13000000000005,262.5933333333333,,204.24333333333334,267.68666666666667,273.85,306.99,,322.79,337.21,339.12333333333333,317.17333333333335,286.02,320.99,314.2766666666667,312.32,299.52666666666664,297.74333333333334,282.09000000000003,288.12666666666667,268.03999999999996,261.15333333333336,259.78666666666663,250.67333333333332,234.76999999999998,196.12,226.89333333333335,L8
2017-10-01 21:53:54+00:00,251.145,250.5625,264.71500000000003,265.435,264.3075,,201.67000000000002,264.745,273.85,306.99,,322.79,337.21,339.12333333333333,319.97,288.6025,322.615,316.8375,315.03999999999996,303.1825,299.6125,284.305,290.0725,269.995,263.3825,261.09499999999997,252.2625,235.29999999999998,194.4975,228.22,L8
2017-12-04 21:53:49+00:00,252.862,249.94400000000002,263.07399999999996,264.216,262.698,,199.56199999999998,261.92199999999997,273.85,306.99,,322.79,337.21,337.575,318.87399999999997,288.212,320.3,315.226,313.724,301.914,298.802,282.298,288.326,269.556,262.762,259.13800000000003,250.26399999999998,232.25,194.4975,226.06799999999998,L8
2018-04-11 21:53:01+00:00,271.815,254.925,265.865,269.93499999999995,267.45,,192.45,253.315,,,,,,332.93,320.67,293.0,318.365,316.87,314.98,302.1,299.08000000000004,282.64,288.775,274.765,268.53499999999997,260.79499999999996,250.53000000000003,231.17000000000002,193.72,228.74,L8
2018-05-29 21:52:29+00:00,266.67333333333335,266.90333333333336,271.72,275.8066666666667,267.45,,195.88666666666666,253.315,,,,,,332.93,320.67,304.4266666666667,318.365,316.87,314.98,302.1,307.13000000000005,291.8066666666667,288.775,282.86999999999995,268.53499999999997,271.53666666666663,259.72333333333336,245.82333333333335,198.345,236.04333333333332,L8
2018-07-16 21:52:51+00:00,270.145,276.62,279.32500000000005,284.03999999999996,278.64,,198.265,233.675,244.39,270.31,289.87,,,,326.85,313.315,325.69,324.96,321.5,307.36,312.9150000000001,300.575,296.21,290.405,276.79,281.65,251.99,258.71000000000004,198.345,245.33499999999998,L8
2018-08-17 21:53:07+00:00,263.27666666666664,267.1533333333333,274.27000000000004,276.17333333333335,271.74,,198.14666666666668,236.74333333333334,260.33,270.31,289.87,,,,325.72,310.57666666666665,323.635,322.05499999999995,318.605,305.83000000000004,308.4333333333334,298.20666666666665,295.28499999999997,284.51666666666665,279.38,279.16,252.8,251.62000000000003,201.5666666666667,240.4433333333333,L8
2018-10-04 21:53:26+00:00,263.3775,264.065,271.535,273.3225,269.2733333333333,,196.28,237.2375,260.33,270.31,289.87,,,,324.82666666666665,309.3475,322.33,320.9266666666667,318.08666666666664,305.21333333333337,306.7325,296.635,293.80333333333334,282.7375,279.72,276.8075,252.99,248.31,199.3125,239.355,L8
2018-10-20 21:53:32+00:00,261.8025,262.8425,268.165,268.79499999999996,263.24666666666667,,195.3975,232.415,263.78,284.75,289.87,,341.54,346.42,323.50333333333333,310.59000000000003,319.1933333333333,317.95666666666665,315.73,303.65333333333336,306.3075,295.7975,291.07,282.18,279.8966666666667,275.4325,251.102,245.99,200.6525,237.16,L8
2018-11-05 21:53:36+00:00,262.622,260.866,267.688,268.046,264.5075,,193.38400000000001,234.13600000000002,264.89,289.68333333333334,289.87,,341.54,343.765,323.4675,309.262,318.22249999999997,317.58,315.5425,303.18,305.084,293.74,290.0825,281.698,278.67,273.544,250.96333333333334,242.298,199.898,237.12800000000001,L8
2018-12-07 21:53:34+00:00,263.886,252.32799999999997,263.272,263.42600000000004,263.992,,190.668,233.97333333333333,264.89,290.52,289.87,,341.54,341.05,322.286,302.928,317.302,316.84,314.67600000000004,302.254,299.866,287.498,288.874,277.18399999999997,276.02000000000004,265.354,245.49666666666667,233.19400000000002,199.13,233.57000000000002,L8
2019-02-25 21:53:22+00:00,264.548,251.35399999999998,260.186,260.71,263.672,,187.42800000000003,237.40249999999997,265.46333333333337,295.495,,,341.54,338.915,319.75200000000007,297.742,315.06,314.5,312.986,298.802,297.692,281.918,285.17999999999995,275.6719999999999,267.202,258.724,247.946,231.47999999999996,196.17,234.68,L8
2019-04-14 21:53:08+00:00,264.272,253.94,260.62399999999997,262.044,265.764,,188.264,237.6975,268.6925,294.946,,,341.54,338.28000000000003,318.80800000000005,296.706,315.336,314.178,312.494,298.61800000000005,296.922,280.982,285.054,276.21,265.058,255.898,247.81800000000004,232.80599999999998,195.13,236.83200000000002,L8
2019-06-17 21:53:30+00:00,251.52666666666673,256.2366666666667,257.125,259.15000000000003,269.02,,188.28500000000003,239.9,267.93499999999995,291.48,,,,334.125,319.6166666666666,296.50333333333333,322.1033333333333,321.59,314.20666666666665,303.5033333333334,297.9166666666667,286.2366666666666,291.51,279.6166666666666,269.20666666666665,259.3533333333333,255.42999999999998,245.13666666666666,199.325,241.53000000000003,L8
2019-08-04 21:53:45+00:00,249.72750000000002,259.5975,259.59999999999997,263.32666666666665,263.9833333333333,,190.19333333333336,238.21,267.28666666666663,293.23,,,339.36,335.28,319.2175,297.99,321.145,321.41499999999996,313.7925,302.79,298.08,287.9525,291.8775,279.64,271.2275,259.35,256.885,245.46499999999997,196.7266666666667,237.31000000000003,L8
2019-11-24 21:53:59+00:00,255.03333333333333,261.3666666666667,264.795,268.96000000000004,262.725,,190.04,233.7,265.99,296.73,,,339.36,337.59,322.64,304.9433333333333,322.09,326.48,316.0,307.30333333333334,301.74333333333334,293.55333333333334,295.8233333333333,284.21666666666664,282.85666666666674,266.9766666666667,262.17333333333335,248.53666666666663,200.37500000000003,233.4,L8
2020-01-11 21:53:51+00:00,267.04333333333335,261.81666666666666,263.4666666666667,267.2266666666667,263.6166666666667,,190.00333333333333,233.07333333333335,265.99,292.545,,,336.225,334.325,317.39,298.9866666666667,314.2366666666667,315.81333333333333,312.18,299.5833333333333,297.61,284.92,287.3933333333333,276.49666666666667,269.34666666666664,257.4266666666667,253.04,239.43999999999997,186.39499999999998,233.5566666666667,L8
