dates,nzd0093-0000,nzd0093-0001,nzd0093-0002,nzd0093-0003,nzd0093-0004,nzd0093-0005,nzd0093-0006,nzd0093-0007,satname
1999-09-27 22:04:48+00:00,301.32,334.32,335.88,,349.41,338.78,312.5,,L7
1999-11-14 22:04:42+00:00,299.68,332.445,317.33,302.14,343.51,335.48,309.195,,L7
2000-01-17 22:04:35+00:00,297.87,329.4066666666667,317.33,287.635,343.51,332.09,309.195,,L7
2000-07-11 22:03:17+00:00,294.25,323.33,,283.16999999999996,,325.31,,,L7
2000-09-13 22:02:26+00:00,288.31,307.03,,299.09000000000003,339.25,322.92,302.69,,L7
2000-10-15 22:01:56+00:00,288.31,311.35,296.78,308.2033333333333,339.7,322.92,302.69,,L7
2001-01-03 22:02:12+00:00,288.31,315.3066666666667,296.78,305.04,338.6566666666667,322.92,302.69,,L7
2001-06-12 22:01:24+00:00,,323.22,,293.895,336.57,,,,L7
2001-08-15 22:00:38+00:00,289.83,,343.14,314.33500000000004,346.66,324.19,,,L7
2001-11-03 22:00:10+00:00,297.485,331.53,327.645,320.15333333333336,348.1,326.645,317.23,359.52,L7
2002-01-22 22:00:40+00:00,302.19,332.78999999999996,330.43,333.21333333333337,346.9566666666667,326.75333333333333,314.35,355.72,L7
2002-03-27 22:00:37+00:00,316.8733333333334,333.2366666666667,329.00333333333333,332.49,347.105,328.03499999999997,322.18666666666667,355.72,L7
2002-04-28 22:00:38+00:00,316.8733333333334,333.07,329.00333333333333,314.0425,339.66333333333336,326.67,318.81,355.72,L7
2002-06-15 22:00:19+00:00,322.74,327.9125,337.43,304.2725,334.725,325.45500000000004,319.33666666666664,337.54,L7
2002-07-17 22:00:08+00:00,322.74,327.9125,337.43,301.77,334.2966666666667,325.45500000000004,319.33666666666664,336.82666666666665,L7
2002-08-18 21:59:57+00:00,333.88,328.64750000000004,346.125,305.262,337.56333333333333,333.975,323.27,340.1033333333333,L7
2002-12-24 22:00:09+00:00,337.56,331.68,353.39,323.58,342.16,333.54499999999996,291.13,348.1766666666667,L7
2003-09-14 21:49:18+00:00,,,,334.46,325.9,307.55,330.05,336.54,L5
2003-09-30 21:49:30+00:00,,,,330.515,323.125,303.395,331.145,333.33000000000004,L5
2003-12-03 21:50:19+00:00,316.73,324.26,340.86,338.3,331.24,303.395,331.145,345.56666666666666,L5
2004-07-30 21:54:28+00:00,,,,335.71,328.44,305.36,,,L5
2004-11-19 21:56:55+00:00,286.5,302.5,258.54,338.53999999999996,326.995,310.735,259.4,,L5
2005-02-23 21:58:31+00:00,286.5,290.07,249.645,341.37,315.5,307.025,243.225,,L5
2005-03-11 21:58:44+00:00,294.71500000000003,295.0833333333333,254.08333333333334,341.37,315.5,307.025,243.225,356.3,L5
2005-07-17 21:59:35+00:00,302.93,291.375,251.855,315.52,317.28499999999997,301.095,227.05,356.3,L5
2006-05-17 22:03:57+00:00,282.67,291.91,247.46,336.14,319.83,303.45,251.09,336.74,L5
2006-11-25 22:06:19+00:00,,,,313.36,318.24,286.92,282.54,330.63,L5
2006-12-11 22:06:28+00:00,,,,313.36,318.24,286.92,259.885,330.63,L5
2007-02-13 22:06:47+00:00,263.72,266.72,224.97,313.36,318.24,288.65999999999997,256.2633333333333,330.63,L5
2009-02-02 21:57:22+00:00,,,,,,257.36,243.92,,L5
2010-02-21 22:02:44+00:00,,,,,,284.42,249.66,,L5
2011-01-07 22:01:44+00:00,277.37,287.94,241.6,329.89,318.09,297.44,,,L5
2011-03-12 22:01:43+00:00,269.78499999999997,281.11,232.76999999999998,329.89,304.07,294.725,252.57,,L5
