dates,nzd0088-0000,nzd0088-0001,nzd0088-0002,nzd0088-0003,satname
2000-01-17 22:04:35+00:00,,340.29,339.4,335.42,L7
2000-08-12 22:02:54+00:00,,307.08,313.57,316.77,L7
2000-10-15 22:01:56+00:00,,326.12,327.28999999999996,329.885,L7
2001-01-03 22:02:12+00:00,353.02,329.1066666666666,327.28999999999996,329.885,L7
2002-01-22 22:00:40+00:00,,,,352.78,L7
2002-04-28 22:00:38+00:00,329.77,307.28,,352.78,L7
2002-07-01 22:00:15+00:00,340.635,317.855,336.81,342.80499999999995,L7
2002-07-17 22:00:08+00:00,332.41333333333336,317.855,336.81,342.80499999999995,L7
2003-09-14 21:49:18+00:00,332.74,303.27,302.42,308.73,L5
2004-07-30 21:54:28+00:00,327.19,295.78,299.65,305.45,L5
2004-11-03 21:56:42+00:00,317.21500000000003,288.37,290.78999999999996,298.695,L5
2005-02-23 21:58:31+00:00,315.03499999999997,277.725,284.245,293.675,L5
2005-03-11 21:58:44+00:00,320.7833333333333,284.01666666666665,290.15333333333336,299.6766666666667,L5
2005-07-17 21:59:35+00:00,325.8933333333333,285.02,292.96,300.24,L5
2006-04-15 22:03:30+00:00,317.45,283.14,287.36,297.45,L5
2006-05-17 22:03:57+00:00,317.655,278.565,288.105,296.66999999999996,L5
2009-02-02 21:57:22+00:00,328.55,291.86,295.58,303.97,L5
2011-01-07 22:01:44+00:00,308.77,274.6,283.66,291.15,L5
2011-03-12 22:01:43+00:00,308.77,274.6,305.96500000000003,311.04999999999995,L5
2011-09-04 22:00:27+00:00,,,328.27,341.2,L5
2013-05-20 22:13:50+00:00,,258.59,289.87,299.15,L8
2013-06-21 22:13:43+00:00,319.6,271.645,300.01,305.315,L8
2013-09-25 22:13:41+00:00,309.44500000000005,270.91,293.4733333333333,295.82,L8
2013-10-11 22:13:41+00:00,310.00333333333333,272.41999999999996,292.6375,296.0075,L8
2013-10-27 22:13:31+00:00,312.41,276.246,294.02799999999996,297.65,L8
2013-12-14 22:13:21+00:00,310.178,276.79,292.33000000000004,295.262,L8
2013-12-30 22:13:13+00:00,311.63599999999997,278.036,291.5,294.366,L8
2014-01-31 22:12:52+00:00,311.63599999999997,274.835,288.815,291.295,L8
2014-05-23 22:11:18+00:00,313.40666666666664,269.2575,290.525,293.58,L8
2014-10-14 22:12:02+00:00,305.875,266.81,292.21500000000003,290.33500000000004,L8
2014-10-30 22:11:58+00:00,309.07666666666665,273.43333333333334,294.4266666666667,293.63000000000005,L8
2014-12-01 22:12:00+00:00,308.99333333333334,279.6566666666667,293.6133333333334,291.72666666666663,L8
2015-05-10 22:10:52+00:00,311.83,275.125,294.21500000000003,297.325,L8
2015-06-27 22:11:10+00:00,319.83,279.765,300.13,305.185,L8
2015-07-29 22:11:25+00:00,322.92999999999995,285.24666666666667,304.4866666666667,308.81,L8
2015-12-20 22:11:57+00:00,329.57,299.3833333333333,311.48,315.62999999999994,L8
2016-02-22 22:11:42+00:00,319.83000000000004,308.03,295.78499999999997,296.075,L8
2016-04-26 22:11:21+00:00,316.7266666666667,291.875,295.3966666666667,296.49,L8
2016-05-12 22:11:20+00:00,316.7266666666667,291.875,304.1,304.4875,L8
2016-06-13 22:11:30+00:00,316.7266666666667,282.02666666666664,302.272,303.73,L8
2016-08-16 22:11:53+00:00,309.08,272.6933333333333,299.988,301.64399999999995,L8
2016-11-20 22:12:09+00:00,321.905,279.9533333333333,299.97,304.75333333333333,L8
2017-08-19 22:11:53+00:00,329.36,306.63,311.97,317.83,L8
2018-01-10 22:11:54+00:00,329.36,306.63,295.625,317.83,L8
2018-07-05 22:10:54+00:00,,310.05,305.145,327.46,L8
2018-08-06 22:11:10+00:00,,287.495,312.28999999999996,312.53499999999997,L8
2018-09-07 22:11:24+00:00,309.42,282.59999999999997,305.10999999999996,307.81666666666666,L8
2019-05-21 22:11:27+00:00,,264.12,295.49,298.98,L8
2019-06-22 22:11:40+00:00,,262.645,294.865,299.21500000000003,L8
2019-07-08 22:11:44+00:00,,261.97333333333336,293.18666666666667,298.65333333333336,L8
2019-08-09 22:11:55+00:00,339.14,272.165,299.3275,303.4475,L8
2020-02-01 22:11:53+00:00,319.155,302.74,317.75,317.83,L8
2020-05-07 22:11:12+00:00,301.47,272.73,294.84,298.14,L8
2020-07-10 22:11:39+00:00,301.47,267.57500000000005,293.025,298.065,L8
2020-07-26 22:11:44+00:00,299.63,267.27000000000004,288.75666666666666,296.58,L8
2020-08-27 22:11:56+00:00,306.36,275.50750000000005,293.52,299.495,L8
2020-12-17 22:12:09+00:00,307.655,288.135,299.765,307.40250000000003,L8
2021-02-03 22:11:56+00:00,319.36,322.06666666666666,321.69666666666666,319.00500000000005,L8
2021-02-19 22:11:51+00:00,331.82500000000005,322.06666666666666,320.2075,317.6766666666667,L8
2021-05-26 22:11:31+00:00,344.29,332.99,315.53000000000003,315.17,L8
2021-07-13 22:11:43+00:00,323.135,342.74,314.1,307.87,L8
2021-11-06 22:12:48+00:00,313.905,306.38,299.89,307.415,L9
2021-11-18 22:12:08+00:00,314.5133333333333,295.655,299.9533333333333,305.3966666666667,L8
2022-01-13 22:12:02+00:00,313.18333333333334,283.5233333333333,305.38,307.735,L9
2022-01-21 22:11:59+00:00,313.18333333333334,283.5233333333333,309.03,312.21333333333337,L8
2022-01-29 22:12:05+00:00,316.7825,283.3575,307.2425,310.425,L9
2022-05-21 22:11:19+00:00,312.41,268.3566666666667,302.76,303.59999999999997,L9
2022-06-14 22:11:59+00:00,312.41,266.265,300.195,302.3675,L8
2022-07-08 22:11:39+00:00,312.41,264.61400000000003,297.782,301.602,L9
2022-07-16 22:12:03+00:00,319.84333333333336,269.46400000000006,299.6116666666667,302.98333333333335,L8
2022-08-09 22:11:58+00:00,312.32666666666665,265.178,291.842,296.466,L9
2023-03-05 22:12:01+00:00,314.46,278.68,288.54,298.66,L9
2023-03-13 22:11:47+00:00,314.46,278.68,316.08500000000004,313.91,L8
2023-03-21 22:11:55+00:00,314.46,294.425,318.09666666666664,316.66,L9
2023-05-16 22:11:04+00:00,321.66499999999996,291.66333333333336,316.8875,316.5425,L8
2023-06-09 22:11:12+00:00,318.90000000000003,285.48,313.622,313.788,L9
2023-06-17 22:11:17+00:00,319.635,282.996,312.75,313.06166666666667,L8
2023-07-11 22:11:24+00:00,319.635,282.996,310.34000000000003,311.18857142857144,L9
2023-07-27 22:11:26+00:00,319.284,281.10833333333335,309.27875,310.49875000000003,L9
2023-08-28 22:11:44+00:00,318.77166666666665,279.99285714285713,308.1277777777778,309.7322222222222,L9
2023-11-24 22:12:03+00:00,321.276,277.43,303.125,306.28000000000003,L8
2024-02-04 22:12:07+00:00,326.03,290.7366666666667,306.9266666666667,309.99,L9
2024-02-12 22:11:54+00:00,320.04499999999996,284.3175,300.98249999999996,305.4475,L8
2024-04-16 22:11:19+00:00,324.53,291.0725,305.0825,308.90749999999997,L8
2024-05-10 22:11:24+00:00,324.082,287.12399999999997,305.44599999999997,309.356,L9
2024-06-11 22:11:06+00:00,319.866,283.35749999999996,303.52,307.63,L9
2024-08-06 22:11:21+00:00,317.56,274.39,300.615,306.32,L8
2024-08-22 22:11:34+00:00,321.148,279.1625,308.48249999999996,311.37,L8
2024-09-07 22:11:43+00:00,320.1816666666667,279.1625,308.48249999999996,311.37,L8
2024-12-28 22:11:50+00:00,313.81,271.31666666666666,297.71666666666664,302.75333333333333,L8
2025-01-29 22:11:52+00:00,317.04,271.31666666666666,297.71666666666664,302.75333333333333,L8
2025-02-06 22:11:55+00:00,324.75,287.99333333333334,305.0466666666667,308.72999999999996,L9
2025-03-10 22:11:52+00:00,329.45666666666665,300.4633333333333,309.6066666666666,313.56333333333333,L9
2025-05-13 22:11:22+00:00,332.21999999999997,306.21500000000003,313.725,317.27500000000003,L9
2025-05-21 22:11:16+00:00,331.52599999999995,302.87399999999997,315.128,317.178,L8
2025-06-06 22:11:18+00:00,328.28166666666664,295.65000000000003,315.128,317.178,L8
2025-06-22 22:11:31+00:00,326.55571428571426,292.4614285714286,313.22499999999997,314.625,L8
2025-07-16 22:11:36+00:00,326.7357142857143,291.44714285714286,316.03166666666664,316.39166666666665,L9
2025-08-01 22:11:42+00:00,323.98,287.955,311.59000000000003,313.7885714285714,L9
2025-08-09 22:11:49+00:00,318.3342857142857,281.89125,307.8614285714285,310.51714285714286,L8
2025-09-18 22:12:01+00:00,318.09125,276.3475,303.26714285714286,307.08714285714285,L9
2025-11-05 22:12:10+00:00,319.06666666666666,278.2788888888889,304.00375,307.26875,L9
2025-11-13 22:12:04+00:00,317.1366666666667,273.94,301.1375,304.0425,L8
