dates,nzd0473-0000,nzd0473-0001,nzd0473-0002,nzd0473-0003,nzd0473-0004,satname
1999-11-30 22:06:59+00:00,302.33,305.87,314.27,315.25,,L7
1999-12-16 22:07:09+00:00,293.53999999999996,297.45,299.525,302.315,,L7
2000-07-27 22:05:24+00:00,281.4,,,,,L7
2000-12-18 22:04:37+00:00,291.635,304.28,312.15,316.54,322.5,L7
2001-02-20 22:04:36+00:00,293.83000000000004,298.615,295.34,296.765,322.5,L7
2001-04-09 22:04:17+00:00,293.83000000000004,298.615,288.57666666666665,292.82666666666665,309.89,L7
2002-03-11 22:03:07+00:00,288.26,282.58,292.23,297.35,307.38,L7
2002-04-12 22:03:01+00:00,288.26,282.58,292.43,302.19,311.645,L7
2002-11-22 22:02:21+00:00,318.77,303.69,,,,L7
2002-12-24 22:02:33+00:00,305.78499999999997,297.83000000000004,281.46,288.57,303.28,L7
2003-08-13 21:51:08+00:00,,,274.12,277.92,296.39,L5
2003-09-14 21:51:42+00:00,291.3,293.11,287.905,291.6,304.74,L5
2003-10-16 21:52:08+00:00,291.3,293.11,287.905,299.46,304.74,L5
2003-11-17 21:52:33+00:00,296.22,293.90999999999997,291.09999999999997,299.02,303.55,L5
2004-07-30 21:56:51+00:00,,,308.04,309.82,,L5
2004-10-18 21:58:47+00:00,320.26,,308.04,309.82,,L5
2005-03-11 22:01:07+00:00,297.995,273.72,276.66,286.36,291.0,L5
2005-04-12 22:01:18+00:00,291.58666666666664,274.505,282.405,288.63,293.885,L5
2005-10-05 22:02:17+00:00,282.875,281.53,289.825,290.95,294.92499999999995,L5
2005-11-06 22:02:22+00:00,295.17,296.155,300.53,299.885,305.125,L5
2006-12-11 22:08:52+00:00,317.04,314.88,315.58,,324.45,L5
2007-02-13 22:09:11+00:00,312.815,312.66499999999996,315.225,311.98,322.895,L5
2007-09-09 22:07:21+00:00,275.16,279.53,287.53,288.72,298.79,L5
2008-02-16 22:04:45+00:00,278.53,282.885,287.48,288.76,297.26,L5
2008-10-29 21:57:48+00:00,288.25,289.64,294.56,298.4,302.61,L5
2008-11-14 21:57:28+00:00,283.33000000000004,286.88,291.43,295.705,298.905,L5
2009-01-01 21:58:55+00:00,283.33000000000004,280.0233333333333,285.75,290.58666666666664,295.52,L5
2009-01-17 21:59:20+00:00,289.07,284.65,289.47249999999997,293.31,298.6975,L5
2011-03-12 22:04:07+00:00,,,277.85,278.27,288.61,L5
2013-07-07 22:16:11+00:00,,,274.85,276.77,289.47,L8
2013-09-25 22:16:04+00:00,,300.16,289.43,276.77,289.47,L8
2013-10-11 22:16:05+00:00,286.75,286.525,285.7,277.225,286.79,L8
2013-10-27 22:15:55+00:00,287.925,283.9433333333333,285.235,279.6333333333333,287.4666666666667,L8
2013-12-30 22:15:37+00:00,288.50333333333333,283.755,286.164,281.8825,289.525,L8
2014-02-23 22:21:08+00:00,287.375,281.418,286.73199999999997,281.8025,287.4075,L8
2014-03-11 22:20:55+00:00,286.38,279.45666666666665,284.68666666666667,280.52799999999996,285.832,L8
2014-03-20 22:14:37+00:00,285.7266666666667,278.11285714285714,283.2342857142857,279.17833333333334,284.47666666666663,L8
2014-03-27 22:20:37+00:00,286.71714285714285,275.43857142857144,280.65142857142854,280.34000000000003,286.64142857142855,L8
2014-09-28 22:14:20+00:00,296.77,285.89,298.78,302.56,314.31,L8
2014-12-01 22:14:24+00:00,297.30499999999995,290.25,298.965,301.70500000000004,310.19,L8
2015-01-18 22:14:12+00:00,296.94666666666666,290.25,298.965,305.17333333333335,315.25333333333333,L8
2015-03-07 22:13:53+00:00,295.0825,286.76666666666665,293.78999999999996,299.2025,309.35,L8
2015-03-14 22:19:59+00:00,295.0825,282.35,289.125,294.132,303.554,L8
2015-07-29 22:13:49+00:00,289.49,274.45000000000005,278.74,277.65333333333336,287.84999999999997,L8
2015-11-18 22:14:20+00:00,276.37,272.6,275.67999999999995,275.355,283.33000000000004,L8
2016-01-05 22:14:17+00:00,282.38,277.03,278.2366666666667,277.2966666666667,284.8566666666667,L8
2016-01-21 22:14:17+00:00,287.1333333333333,286.57666666666665,278.2366666666667,285.53499999999997,284.8566666666667,L8
2016-05-12 22:13:44+00:00,287.1333333333333,284.4975,279.95666666666665,286.4775,286.13666666666666,L8
2016-08-16 22:14:17+00:00,,276.91999999999996,280.935,280.985,294.84000000000003,L8
2016-09-01 22:14:24+00:00,,275.6033333333333,280.32666666666665,280.66,292.70666666666665,L8
2017-02-24 22:14:05+00:00,283.7,273.095,277.695,277.365,284.71500000000003,L8
2017-08-03 22:14:11+00:00,283.7,273.22,278.275,277.74,287.505,L8
2017-11-07 22:14:29+00:00,282.52,273.4,279.77,278.935,288.395,L8
2018-01-26 22:14:08+00:00,284.17499999999995,274.66999999999996,280.2733333333333,279.21,287.8766666666666,L8
2018-03-06 22:20:02+00:00,284.14666666666665,273.08,278.45,276.78000000000003,282.31333333333333,L8
2018-03-31 22:13:39+00:00,285.34499999999997,274.515,279.19,279.075,285.02,L8
2018-04-16 22:13:30+00:00,285.34,274.48400000000004,279.408,279.39,284.998,L8
2018-05-18 22:13:10+00:00,286.04499999999996,274.755,279.02799999999996,279.632,285.61,L8
2018-07-21 22:13:25+00:00,286.04499999999996,274.755,278.8566666666666,279.705,287.3283333333333,L8
2018-11-10 22:14:08+00:00,281.15,274.37,277.94666666666666,278.7033333333333,287.81,L8
2019-02-05 22:20:09+00:00,286.44,280.935,282.45000000000005,283.145,287.05,L8
2019-02-14 22:13:57+00:00,288.2866666666667,283.0566666666667,285.6166666666667,284.39000000000004,294.78333333333336,L8
2019-02-21 22:20:06+00:00,287.15999999999997,281.315,283.98,283.05,292.01750000000004,L8
2019-03-02 22:13:53+00:00,288.446,282.38199999999995,284.658,285.402,293.528,L8
2019-10-28 22:14:36+00:00,,,,,280.19,L8
2019-11-13 22:14:33+00:00,289.67,288.24,289.79,291.61,290.425,L8
2020-01-23 22:20:31+00:00,291.395,288.875,290.08000000000004,296.275,296.3866666666667,L8
2020-02-08 22:20:26+00:00,289.21,284.74666666666667,286.75666666666666,290.80333333333334,293.365,L8
2020-02-24 22:20:22+00:00,289.21,284.74666666666667,284.3125,287.3275,290.96400000000006,L8
2020-03-04 22:14:08+00:00,288.8575,283.3075,284.122,286.93,291.635,L8
2020-05-23 22:13:39+00:00,288.58666666666664,281.66333333333336,282.50800000000004,285.54799999999994,292.83000000000004,L8
2020-06-08 22:13:47+00:00,288.58666666666664,281.66333333333336,281.30333333333334,284.34999999999997,293.45166666666665,L8
