dates,satname,nzd0473-0000,nzd0473-0001,nzd0473-0002,nzd0473-0003,nzd0473-0004
2016-09-01 22:14:24.105000,L8,287.82,272.97,279.11,280.01,288.44
2017-01-23 22:14:19.080000,L8,300.62,294.05,303.38,301.03,305.74
2017-02-24 22:14:05.773000,L8,283.70,273.22,276.28,274.72,280.99
2017-08-03 22:14:11.719000,L8,287.14,278.10,280.27,280.76,294.02
2017-11-07 22:14:29.495000,L8,282.52,273.40,279.27,277.11,282.77
2018-01-26 22:14:08.959000,L8,285.83,275.94,281.28,279.76,286.84
2018-03-06 22:20:02.483000,L8,284.09,269.90,274.80,273.47,277.33
2018-03-31 22:13:39.641000,L8,288.94,278.82,281.41,285.96,293.14
2018-04-16 22:13:30.411000,L8,285.32,274.36,280.28,280.65,284.91
2018-05-18 22:13:10.727000,L8,284.21,272.64,277.37,278.32,285.83
2018-07-21 22:13:25.431000,L8,284.31,267.49,278.00,280.07,295.92
2018-11-10 22:14:08.770000,L8,281.15,274.37,278.47,277.72,281.68
2019-02-05 22:20:09.281000,L8,291.73,287.50,286.43,288.57,292.42
2019-02-14 22:13:57.218000,L8,291.98,287.30,291.95,286.88,310.25
2019-02-21 22:20:06.522000,L8,283.78,276.09,279.07,279.03,283.72
2019-03-02 22:13:53.044000,L8,293.59,286.65,287.37,294.81,299.57
2019-10-28 22:14:36.351000,L8,,,,,280.19
2019-11-13 22:14:33.870000,L8,289.67,288.24,289.79,291.61,300.66
2020-01-23 22:20:31.626000,L8,293.12,289.51,290.37,300.94,308.31
2020-02-08 22:20:26.619000,L8,284.84,276.49,280.11,279.86,284.30
2020-02-24 22:20:22.879000,L8,,,276.98,276.90,281.36
2020-03-04 22:14:08.808000,L8,287.80,278.99,283.36,285.34,294.99
2020-05-23 22:13:39.631000,L8,282.77,268.61,281.72,284.70,295.19
2020-06-08 22:13:47.789000,L8,284.13,269.99,275.28,278.36,296.56
2020-07-10 22:14:03.489000,L8,287.14,274.37,280.51,282.42,291.71
2020-10-30 22:14:31.894000,L8,295.95,299.69,303.69,300.57,327.05
2021-04-08 22:13:56.635000,L8,294.34,282.77,283.65,291.61,291.68
2021-08-30 22:14:25.984000,L8,295.50,280.27,287.59,287.65,294.12
2021-11-06 22:15:11.708000,L9,284.80,277.46,279.60,277.58,282.40
2021-11-18 22:14:32.533000,L8,283.57,277.26,278.92,278.14,281.65
2021-12-20 22:14:31.987000,L8,290.62,291.79,289.35,293.38,297.16
2022-01-13 22:14:26.510000,L9,299.84,293.26,299.85,309.90,326.81
2022-03-02 22:14:13.766000,L9,287.83,273.70,277.62,273.17,
2022-06-30 22:14:27.385000,L8,289.10,275.57,285.97,296.13,320.26
2023-01-08 22:14:36.179000,L8,288.81,285.47,288.90,288.47,299.05
2023-02-17 22:14:37.295000,L9,295.48,315.80,343.24,309.73,340.78
2023-02-25 22:14:16.003000,L8,307.78,308.06,318.37,317.39,328.32
2023-03-13 22:14:10.896000,L8,301.61,303.66,320.96,321.28,332.23
2023-06-01 22:13:31.049000,L8,285.60,266.96,277.27,278.77,291.27
2023-07-03 22:13:51.195000,L8,285.75,270.17,278.23,284.43,292.73
2023-08-20 22:14:11.307000,L8,285.11,269.35,277.79,276.94,284.66
2023-09-29 22:14:14.607000,L9,287.61,276.21,279.64,279.53,286.57
2023-10-15 22:14:26.851000,L9,287.57,281.07,286.21,286.82,292.39
2023-11-24 22:14:27.756000,L8,285.26,273.10,279.48,277.98,279.49
2023-12-10 22:14:21.153000,L8,327.05,321.60,320.88,325.21,345.75
2023-12-18 22:14:32.867000,L9,334.90,323.19,319.61,327.99,341.49
2024-01-19 22:14:28.085000,L9,291.47,302.50,294.27,298.43,308.42
2024-02-04 22:14:31.487000,L9,294.68,291.39,290.20,295.23,306.50
2024-02-12 22:14:17.978000,L8,291.81,284.51,288.83,288.39,336.29
2024-02-20 22:14:19.830000,L9,331.40,323.62,341.90,350.27,366.93
2024-03-07 22:14:23.817000,L9,297.90,287.01,289.44,289.74,306.94
2024-04-16 22:13:43.047000,L8,300.80,288.69,301.77,304.37,327.49
2024-04-24 22:13:49.993000,L9,288.54,275.44,280.78,281.50,290.05
2024-05-10 22:13:48.524000,L9,301.35,294.34,301.13,300.71,331.85
2024-06-03 22:13:17.413000,L8,301.83,285.26,294.17,301.43,308.27
2024-06-11 22:13:30.022000,L9,288.23,282.77,280.74,282.47,293.11
2024-09-07 22:14:06.843000,L8,300.46,293.03,307.28,305.95,319.44
2024-09-23 22:14:06.459000,L8,297.24,298.02,301.70,301.71,340.45
2024-10-09 22:14:09.304000,L8,294.04,284.02,290.33,296.06,306.26
2024-12-04 22:14:24.237000,L9,306.25,305.67,309.58,317.20,338.61
2025-01-05 22:14:18.819000,L9,273.31,268.21,272.16,272.16,
2025-01-21 22:14:25.000000,L9,321.67,321.68,294.12,303.83,307.66
2025-02-22 22:14:21.123000,L9,293.17,281.22,288.98,298.06,302.50
2025-04-03 22:13:52.056000,L8,298.76,293.13,301.14,317.33,340.24
2025-04-11 22:14:05.423000,L9,284.97,268.85,273.77,274.10,282.52
2025-05-21 22:13:39.816000,L8,293.92,282.75,287.68,293.55,309.80
2025-08-25 22:14:15.671000,L8,287.55,263.70,273.30,274.75,280.87
2025-09-02 22:14:23.256000,L9,296.57,284.64,296.38,292.28,294.85
2025-09-10 22:14:20.086000,L8,293.35,278.52,285.52,288.13,315.10
2025-09-18 22:14:25.575000,L9,299.13,291.21,298.32,292.31,329.63
2025-10-28 22:14:29.416000,L8,307.66,299.27,315.04,311.43,335.25
2025-11-13 22:14:28.355000,L8,292.94,285.52,290.16,288.78,297.77
