dates,satname,nzd0128-0000,nzd0128-0001,nzd0128-0002,nzd0128-0003,nzd0128-0004,nzd0128-0005,nzd0128-0006,nzd0128-0007,nzd0128-0008,nzd0128-0009,nzd0128-0010,nzd0128-0011,nzd0128-0012,nzd0128-0013,nzd0128-0014,nzd0128-0015,nzd0128-0016,nzd0128-0017
2003-01-18 21:54:06.301000,L7,362.18,375.64,368.96,361.41,362.24,360.08,360.48,354.34,355.56,354.86,350.43,368.03,372.96,365.39,371.58,367.27,357.40,364.09
2003-01-25 22:00:18.779000,L7,370.67,387.62,380.52,373.25,374.13,367.89,371.71,365.12,361.98,363.47,352.69,374.49,381.66,366.68,380.16,378.24,367.69,368.45
2003-03-23 21:54:16.760000,L7,338.96,372.31,369.34,357.72,359.49,356.34,356.86,339.51,349.15,350.05,348.27,368.16,368.32,365.62,369.88,368.83,359.11,361.42
2003-03-30 22:00:31.029000,L7,320.25,376.23,372.86,362.21,369.33,366.99,366.80,354.14,356.18,355.90,353.10,389.61,,372.77,377.18,370.40,359.10,365.06
2003-05-10 21:54:22.508000,L7,298.24,381.44,377.60,369.38,376.37,371.65,376.61,369.16,366.27,365.29,365.29,384.83,388.00,382.22,389.86,386.73,377.97,384.58
2003-05-26 21:54:19.958000,L7,,,,,,,323.71,311.00,320.73,320.94,338.96,355.86,339.18,363.42,369.92,362.11,327.42,324.28
2003-07-21 21:42:09.884000,L5,,,,,,,338.62,313.18,326.34,329.14,345.64,359.91,364.76,362.34,369.40,364.56,344.39,330.02
2003-08-06 21:42:27.230000,L5,,,,,,,341.76,343.09,334.18,336.40,351.90,368.44,367.47,359.48,368.02,362.48,341.94,326.49
2003-08-13 21:48:45.123000,L5,,,,,,,340.21,315.54,330.80,332.95,344.82,359.37,351.98,347.07,355.00,354.29,332.48,324.39
2003-09-14 21:49:18.766000,L5,,,,,,,339.93,313.15,320.29,327.46,339.24,355.47,350.56,350.30,360.50,352.30,324.12,311.11
2003-09-30 21:49:30.432000,L5,,,,,,,,,,,329.13,345.26,341.49,339.69,341.93,341.29,330.07,313.56
2003-10-25 21:43:40.253000,L5,358.36,374.30,371.95,361.00,,,350.71,348.75,353.20,355.85,360.98,376.72,377.24,365.43,365.75,360.46,341.26,327.77
2003-11-17 21:50:09.452000,L5,330.01,362.40,369.84,358.58,,,350.03,340.14,317.66,324.74,332.50,346.03,346.99,343.48,368.54,362.67,345.24,333.92
2003-12-12 21:44:10.398000,L5,367.49,383.74,378.49,372.28,355.26,,355.52,349.16,348.11,353.22,360.05,378.25,386.12,376.24,383.32,377.13,362.75,345.15
2004-02-14 21:44:33.705000,L5,,,,,,,,,,,,,,350.26,363.93,354.37,,
2004-02-21 21:50:47.082000,L5,359.38,369.30,371.89,365.12,,,342.90,341.11,342.41,343.86,356.72,375.18,377.29,370.56,365.04,,,
2004-03-01 21:44:38.581000,L5,,,,,,,,,332.33,339.05,354.17,364.31,362.04,356.11,355.78,356.74,338.62,306.90
2004-04-18 21:45:25.586000,L5,,,,,,,,286.63,333.50,333.21,349.61,362.42,367.32,364.29,371.00,366.29,343.95,328.82
2004-05-04 21:45:52.076000,L5,290.37,,,,,,335.69,327.09,340.10,338.06,356.41,369.52,367.84,368.17,373.12,363.70,351.14,338.47
2004-05-20 21:46:20.465000,L5,,,,,,,347.82,335.55,347.10,351.93,362.13,376.27,371.45,371.92,377.21,372.00,354.24,339.77
2004-06-12 21:53:11.618000,L5,290.78,366.56,364.77,356.49,,,356.18,343.72,350.79,359.44,364.48,379.32,369.88,364.67,370.84,371.69,351.94,344.96
2004-07-07 21:47:45.207000,L5,,,,,,,338.52,324.69,339.38,338.81,347.33,365.66,364.75,365.67,370.68,364.34,343.93,332.82
2004-07-23 21:48:09.192000,L5,,,,,,,335.97,324.91,339.13,331.58,348.78,364.05,363.08,364.28,367.49,361.24,347.41,330.82
2004-07-30 21:54:28.143000,L5,,,,,,,343.75,319.30,341.09,336.77,346.83,363.36,367.34,368.88,372.14,369.69,359.08,342.18
2004-09-16 21:55:41.721000,L5,,,,,,,360.53,339.29,336.47,346.31,362.67,375.30,375.95,375.41,377.62,378.18,361.05,348.51
2004-09-25 21:49:43.196000,L5,382.79,391.55,387.27,380.11,374.91,376.34,371.64,376.12,373.52,376.39,379.54,394.87,397.04,382.68,386.67,380.40,375.62,364.99
2004-10-18 21:56:23.891000,L5,,,,,,,,,,,333.98,349.45,347.78,347.19,353.55,352.15,,
2004-11-03 21:56:42.977000,L5,366.38,384.41,380.65,367.65,366.32,379.31,382.45,370.58,376.59,372.07,374.96,379.04,377.13,371.40,372.32,375.86,360.10,367.81
2004-11-19 21:56:55.269000,L5,,,,,,,,,,333.15,351.10,364.47,364.37,359.29,365.82,332.34,319.05,309.86
2005-01-15 21:51:45.464000,L5,,,,,,,,326.84,332.87,340.16,346.29,370.40,369.77,365.96,372.95,361.85,342.85,321.57
2005-01-22 21:58:02.481000,L5,,,,,,,,,,,327.34,342.71,353.62,349.08,356.72,349.41,332.53,319.39
2005-02-07 21:58:15.209000,L5,366.08,380.51,375.61,371.02,,,335.90,335.92,343.27,346.08,369.47,387.40,389.12,381.35,383.54,383.61,354.46,334.79
2005-02-23 21:58:31.621000,L5,360.15,376.19,371.13,360.92,,,351.15,349.33,352.95,352.18,358.66,371.51,373.06,367.73,370.59,368.37,347.59,332.75
2005-03-11 21:58:44.158000,L5,356.72,366.16,365.28,356.01,,,343.27,351.64,342.94,348.99,358.93,375.30,370.81,367.34,373.23,369.93,353.38,334.52
2005-03-20 21:52:38.190000,L5,,,,,,,,311.59,324.14,324.95,337.98,362.90,363.26,358.04,366.24,353.62,281.32,
2005-03-27 21:58:51.619000,L5,,,,,,,,,,,346.47,360.45,361.90,359.41,365.40,359.26,314.71,299.04
2005-04-12 21:58:55.193000,L5,320.86,328.22,331.51,,,,295.12,316.58,335.40,338.41,356.37,369.11,369.48,364.85,364.63,354.86,336.26,315.11
2005-04-21 21:52:46.920000,L5,378.98,390.13,390.14,382.83,374.71,378.20,376.29,368.47,374.60,369.27,373.09,391.14,389.77,383.55,389.64,391.57,377.37,370.93
2005-05-30 21:59:15.499000,L5,,,,,,,,,,,329.92,354.31,289.61,339.54,349.25,353.79,330.71,318.11
2005-06-08 21:53:09.034000,L5,,,,,,,340.75,331.70,330.41,333.04,357.75,367.09,365.66,365.34,375.30,364.09,343.51,323.18
2005-07-17 21:59:35.576000,L5,,,,,,,328.17,316.42,319.27,327.51,339.02,350.36,,301.98,364.19,355.51,342.77,302.42
2005-07-26 21:53:30.504000,L5,,,,,,,339.07,324.80,342.70,341.79,359.13,372.81,371.24,372.73,376.56,362.15,348.96,330.68
2005-09-19 21:59:56.928000,L5,334.37,374.14,375.73,355.64,,,338.44,327.39,338.04,320.83,338.88,356.40,362.11,366.01,299.47,,,
2005-10-30 21:53:39.558000,L5,,,,,,,,,,,330.84,343.87,343.29,337.52,339.90,334.46,330.37,318.94
2005-11-22 22:00:23.113000,L5,353.91,385.28,382.62,374.15,,,360.97,339.61,343.26,335.79,349.29,362.16,364.34,372.03,377.70,375.80,360.52,346.39
2006-02-03 21:55:55.062000,L5,368.76,381.06,377.42,367.69,353.29,,358.69,355.90,352.58,353.61,366.36,383.79,382.92,377.34,381.31,376.20,355.83,343.85
2006-02-19 21:56:15.936000,L5,358.74,375.17,372.43,365.06,,,354.36,352.84,348.42,347.66,357.76,373.09,372.66,370.74,376.60,368.03,352.20,339.16
2006-04-08 21:57:12.628000,L5,354.13,376.73,372.90,361.40,,,350.09,345.75,347.19,341.41,358.22,372.34,367.79,368.71,375.36,368.10,354.61,336.41
2006-05-17 22:03:57.969000,L5,,,,,,,,,,,339.43,355.12,354.57,355.49,367.90,359.09,339.69,321.69
2006-06-27 21:58:24.681000,L5,,,,,,,329.35,308.26,323.66,324.81,343.67,357.05,358.37,360.19,361.16,354.87,,
2006-08-21 22:05:19.629000,L5,,,,,,,332.11,319.19,326.68,328.14,346.19,361.85,364.47,356.91,364.86,353.39,331.67,314.52
2006-10-24 22:06:02.805000,L5,,,,,,,,,,,344.19,354.08,344.32,338.38,343.74,333.94,303.79,
2006-12-11 22:06:52.177000,L5,371.51,367.92,364.09,361.75,,,315.18,300.98,308.67,303.48,306.92,314.71,310.22,308.26,311.93,302.55,280.17,
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,335.88,353.84,352.45,349.04,348.82,352.27,335.10,319.36
2007-09-18 21:58:42.182000,L5,328.69,370.21,374.48,361.70,,,359.97,349.71,348.51,335.06,346.20,355.73,360.31,357.95,371.12,359.02,324.16,309.41
2008-02-16 22:02:22.163000,L5,,,,,,,,,313.19,356.53,365.64,379.88,379.41,372.10,375.14,374.07,355.50,341.66
2008-12-25 21:50:10.387000,L5,373.88,391.84,384.94,387.61,381.23,381.91,382.63,371.87,371.42,376.88,374.14,391.00,391.23,385.76,390.05,380.31,382.26,364.14
2009-02-11 21:51:25.536000,L5,345.68,347.63,351.70,358.78,,,344.74,355.27,349.68,356.51,364.07,384.71,380.27,375.21,385.63,372.81,358.16,344.62
2010-01-13 21:56:25.416000,L5,,,,,,,349.17,336.16,351.51,354.54,364.44,380.75,378.12,375.76,380.23,375.72,355.14,343.86
2010-02-14 21:56:32.865000,L5,357.74,370.27,364.84,359.99,,,362.92,359.16,361.65,360.70,366.46,379.36,362.43,337.89,,,,
2010-02-21 22:02:44.773000,L5,366.90,365.48,370.20,364.18,,,343.51,346.65,338.84,356.74,368.25,384.84,379.64,372.69,374.11,373.03,351.07,328.34
2010-10-28 21:55:27.339000,L5,348.59,363.96,362.98,345.20,,,353.62,340.56,346.61,348.62,363.91,377.50,374.51,374.65,372.61,363.09,341.91,326.64
2010-11-13 21:55:25.438000,L5,341.58,363.23,363.35,358.13,,,,,,346.57,359.88,341.50,373.56,377.45,377.75,374.96,356.01,340.25
2010-12-31 21:55:32.560000,L5,360.17,371.62,369.34,367.11,,,350.81,347.01,348.62,353.93,361.50,382.68,378.34,375.20,375.72,369.64,353.04,337.12
2011-01-07 22:01:44.406000,L5,358.08,375.60,375.05,369.03,,,347.99,343.39,345.45,350.45,359.40,375.55,378.64,377.31,376.31,370.25,355.81,341.01
2011-02-17 21:55:37.006000,L5,380.69,394.70,392.35,381.48,373.61,373.06,375.95,368.86,373.76,378.77,378.74,392.40,393.35,389.44,,,,
2011-03-28 22:01:38.376000,L5,,,,,,,,,,,338.76,355.55,353.56,358.40,354.38,351.94,330.47,307.93
2011-04-13 22:01:34.017000,L5,,,,,,,325.01,304.73,326.15,327.09,346.58,359.93,355.41,351.93,352.96,345.98,330.38,314.59
2011-09-04 22:00:27.603000,L5,,,,,,,330.61,305.41,329.10,322.23,348.84,358.44,356.00,361.58,360.98,351.96,323.65,311.64
2013-04-11 22:07:51.092000,L8,296.43,351.97,352.59,340.13,335.07,340.83,336.80,329.55,334.40,342.95,348.87,366.68,356.94,366.39,365.95,359.52,357.52,329.48
2013-04-27 22:07:23.594000,L8,281.98,,,,,,325.95,309.79,320.42,301.64,328.07,343.73,337.03,344.97,354.58,338.67,313.45,316.67
2013-05-20 22:13:50.559000,L8,,353.02,354.74,341.10,334.11,337.50,339.93,328.06,333.83,339.55,336.35,355.36,353.58,356.36,358.95,352.89,345.36,336.88
2013-05-29 22:07:41.466000,L8,,,,,,,326.80,313.65,323.21,313.46,332.13,347.69,341.95,349.62,357.13,342.95,327.05,327.15
2013-06-05 22:13:51.261000,L8,286.48,,,,,,328.84,315.35,324.18,312.64,331.30,348.02,348.46,349.64,354.29,343.55,335.67,327.65
2013-06-21 22:13:43.313000,L8,307.27,362.56,368.84,353.47,352.61,346.50,353.53,346.08,348.00,358.16,356.39,369.54,369.01,390.78,375.11,379.57,367.03,367.97
2013-06-30 22:07:36.163000,L8,,,,,,,324.16,311.31,318.55,304.55,327.03,345.02,344.16,346.42,351.89,341.20,325.34,321.61
2013-07-07 22:13:48.209000,L8,,,,,,,322.41,307.18,317.02,306.64,325.90,343.93,339.77,344.65,350.62,340.98,327.11,322.73
2013-09-02 22:07:40.639000,L8,,,,,,,325.06,311.45,320.08,303.78,328.91,347.40,347.61,341.95,350.80,338.17,321.67,321.20
2013-09-25 22:13:41.239000,L8,,,,,,,,,,291.48,326.64,338.08,334.47,323.81,336.55,319.99,321.69,323.38
2013-10-11 22:13:41.596000,L8,334.44,358.00,356.75,344.39,338.42,340.05,338.77,327.64,331.71,315.03,341.40,355.97,355.36,353.58,357.57,349.84,340.80,330.15
2013-10-27 22:13:31.854000,L8,362.07,412.48,298.70,,,,,,,,,,,,,,,
2013-11-05 22:07:22.900000,L8,335.64,352.73,351.24,340.17,338.72,334.94,338.52,317.86,328.72,313.04,338.79,352.46,353.93,348.65,355.01,344.43,330.09,328.31
2013-11-12 22:13:32.202000,L8,370.15,373.25,371.90,355.80,360.34,355.04,359.75,347.87,355.70,354.81,353.92,366.38,370.55,363.78,366.66,363.01,360.64,343.34
2013-11-21 22:07:13.797000,L8,374.31,369.57,366.32,361.16,356.96,354.75,367.76,356.10,349.85,351.90,363.23,392.61,392.43,,,387.14,366.36,365.80
2013-12-14 22:13:21.591000,L8,,,,,,,324.76,310.91,318.67,303.75,328.44,346.09,342.46,337.52,345.75,335.90,316.27,319.30
2014-01-08 22:06:55.162000,L8,370.17,382.44,379.36,371.85,370.14,357.99,366.95,361.04,358.04,365.64,373.06,389.35,377.21,384.64,380.95,372.87,368.16,375.63
2014-01-24 22:06:45.554000,L8,338.65,354.83,350.37,341.86,336.34,342.56,336.67,331.28,335.49,346.87,348.37,364.10,361.03,361.03,369.20,351.55,353.58,331.50
2014-01-31 22:12:52.806000,L8,,,,,,,,,311.67,291.13,322.48,339.26,335.04,336.68,344.38,336.70,311.13,316.13
2014-02-09 22:06:33.299000,L8,338.62,360.38,354.74,364.01,355.28,357.32,362.42,346.57,354.84,356.01,355.12,370.80,373.20,370.67,378.96,371.69,366.14,368.26
2014-03-20 22:12:13.789000,L8,298.35,349.95,347.86,343.68,336.73,339.01,336.26,330.31,333.84,346.79,339.72,366.11,355.68,359.88,363.79,349.75,351.94,327.25
2014-03-29 22:05:52.007000,L8,354.27,385.73,379.03,370.07,374.65,355.84,365.48,360.27,358.82,366.68,364.65,385.61,403.11,382.90,387.71,385.58,377.35,380.26
2014-04-05 22:11:58.702000,L8,295.00,354.95,352.37,347.14,339.59,344.01,338.02,325.56,337.89,344.09,344.89,360.27,358.41,358.47,366.77,353.20,341.25,328.83
2014-04-21 22:11:42.175000,L8,,,,,,,324.22,314.37,320.61,306.30,332.29,349.69,344.48,344.82,353.02,343.51,321.77,319.65
2014-04-30 22:05:22.578000,L8,,345.61,342.60,335.36,331.36,304.68,330.03,317.59,327.31,320.43,341.07,358.74,354.50,356.46,363.85,351.92,353.16,327.30
2014-06-17 22:05:20.950000,L8,,,,,,,323.93,309.70,322.32,303.15,331.68,347.50,342.29,350.77,356.72,342.96,319.85,313.33
2014-07-26 22:11:43.162000,L8,,,,,,,321.99,306.84,323.60,296.53,327.69,344.09,346.76,334.21,351.90,343.31,316.98,314.25
2014-08-20 22:05:42.763000,L8,,,,,,,321.58,307.07,323.17,297.08,329.37,344.90,347.62,333.36,353.25,342.85,320.66,319.49
2014-09-05 22:05:45.914000,L8,338.71,369.45,382.45,361.30,350.73,358.06,363.89,354.29,355.27,352.78,349.72,365.42,371.50,367.14,378.81,375.34,361.30,363.92
2014-10-07 22:05:49.968000,L8,,,,,,,320.53,311.14,316.08,295.07,331.73,344.89,344.23,335.94,351.77,338.58,316.17,313.56
2014-10-30 22:11:58.859000,L8,347.38,364.04,373.76,301.53,376.31,380.03,328.19,336.23,,,,,,363.42,390.42,364.32,357.66,336.57
2014-11-08 22:05:52.173000,L8,330.49,348.98,350.93,337.66,334.27,336.07,333.01,318.51,330.68,312.27,343.61,353.46,353.85,347.55,357.73,342.52,324.46,322.18
2014-12-01 22:12:00.318000,L8,350.60,372.54,369.83,362.01,357.95,359.39,357.18,352.58,344.68,354.89,352.97,369.06,367.05,364.24,366.56,360.28,358.64,342.05
2015-01-02 22:11:50.958000,L8,345.16,366.88,360.91,348.26,340.25,341.79,338.46,315.72,305.86,342.32,343.11,361.41,367.49,363.29,365.25,356.06,350.61,330.09
2015-02-28 22:05:24.487000,L8,346.73,361.49,364.28,356.38,351.68,356.58,357.94,347.16,354.05,352.20,352.12,369.19,372.46,368.69,366.95,369.90,366.55,370.77
2015-03-16 22:05:13.611000,L8,345.87,356.89,361.67,347.29,352.25,347.36,341.81,340.20,340.10,355.46,348.98,366.17,366.76,364.28,370.25,360.93,361.83,353.40
2015-04-01 22:05:01.841000,L8,,,,,,,,308.23,319.26,305.00,333.88,350.32,347.38,342.54,354.90,342.23,320.07,318.12
2015-04-24 22:11:08.401000,L8,,,,,,,326.30,308.66,319.30,302.20,332.07,347.67,343.35,341.14,350.94,340.52,318.81,316.37
2015-05-03 22:04:48.802000,L8,,,,,,,319.90,309.34,314.32,308.77,329.44,346.07,343.27,339.79,350.97,340.00,319.71,315.92
2015-05-10 22:10:52.487000,L8,279.49,,,,,,325.34,310.95,317.77,306.86,330.20,349.33,345.69,341.39,353.14,339.50,316.44,319.03
2015-05-19 22:04:40.718000,L8,,,,,,,323.22,305.47,318.44,303.74,330.43,348.61,347.58,340.95,355.60,341.00,320.71,317.56
2015-06-20 22:04:57.007000,L8,,,,,,,314.76,307.35,315.90,313.64,333.08,348.94,347.69,347.59,356.54,346.27,330.30,329.01
2015-06-27 22:11:10.298000,L8,,,,,,,316.74,303.02,317.31,310.26,327.21,344.05,344.42,340.08,354.19,347.39,338.75,323.49
2015-07-22 22:05:13.606000,L8,,,,,,,315.19,308.35,315.07,308.63,328.75,347.70,346.85,343.42,353.08,341.40,325.10,317.57
2015-07-29 22:11:25.856000,L8,,,,,,,320.94,305.90,319.00,305.44,329.86,348.00,348.20,341.17,353.40,343.79,329.43,322.91
2015-08-07 22:05:16.273000,L8,,,,,,,311.49,291.97,311.78,292.11,324.50,342.55,337.18,336.91,349.06,336.72,313.28,312.92
2015-08-23 22:05:24.610000,L8,,,,,,,,,,,,,,,350.03,335.96,317.87,308.48
2015-10-26 22:05:43.801000,L8,330.19,347.37,347.72,339.71,337.10,343.81,333.76,323.91,330.29,318.75,346.28,359.44,363.44,356.23,361.70,351.49,352.55,329.58
2015-12-20 22:11:57.501000,L8,353.15,365.70,354.47,346.93,343.93,350.16,336.49,324.10,333.87,347.10,348.48,362.48,365.75,361.37,367.47,354.81,352.20,327.64
2016-02-22 22:11:42.580000,L8,,340.40,339.44,334.25,,,326.12,313.36,321.26,311.53,334.38,352.05,350.45,346.04,353.64,341.54,319.91,321.26
2016-03-02 22:05:31.567000,L8,,,,,,,324.90,284.92,312.09,303.11,325.89,340.65,333.16,318.65,342.84,341.57,315.02,310.40
2016-03-09 22:11:40.902000,L8,,,,,,,,,,286.46,330.25,345.15,340.47,339.76,350.99,337.61,314.19,317.32
2016-04-19 22:05:11.034000,L8,343.46,374.78,374.82,361.93,359.86,366.58,363.27,357.93,362.59,362.07,359.65,378.13,397.41,377.72,384.15,386.60,373.94,377.00
2016-04-26 22:11:21.230000,L8,,,,,,,326.11,315.76,319.97,308.49,332.03,348.76,345.99,344.19,353.90,341.34,320.42,320.54
2016-05-12 22:11:20.683000,L8,,,,,,,,293.70,312.10,299.36,321.77,333.66,332.35,334.15,336.21,298.54,,
