dates,satname,nzd0544-0000,nzd0544-0001,nzd0544-0002,nzd0544-0003,nzd0544-0004,nzd0544-0005,nzd0544-0006,nzd0544-0007,nzd0544-0008,nzd0544-0009,nzd0544-0010,nzd0544-0011,nzd0544-0012,nzd0544-0013,nzd0544-0014,nzd0544-0015,nzd0544-0016,nzd0544-0017,nzd0544-0018,nzd0544-0019,nzd0544-0020,nzd0544-0021,nzd0544-0022,nzd0544-0023,nzd0544-0024,nzd0544-0025,nzd0544-0026,nzd0544-0027,nzd0544-0028,nzd0544-0029,nzd0544-0030,nzd0544-0031,nzd0544-0032,nzd0544-0033,nzd0544-0034,nzd0544-0035,nzd0544-0036,nzd0544-0037,nzd0544-0038,nzd0544-0039,nzd0544-0040,nzd0544-0041,nzd0544-0042,nzd0544-0043,nzd0544-0044,nzd0544-0045,nzd0544-0046,nzd0544-0047,nzd0544-0048,nzd0544-0049,nzd0544-0050
2014-11-15 22:15:13.278000,L8,388.64,232.18,353.56,339.38,306.92,325.80,338.96,346.25,352.26,344.90,339.02,325.38,321.51,324.76,324.66,317.70,313.15,316.70,314.55,317.48,316.02,318.23,319.18,312.66,304.16,299.06,304.62,317.67,335.75,329.21,327.23,327.74,326.06,318.45,314.82,329.59,328.69,326.63,320.97,273.22,315.28,326.82,330.63,339.53,333.07,306.71,,259.91,288.72,266.77,251.95
2015-02-03 22:14:56.755000,L8,393.49,321.12,324.88,321.74,305.90,324.55,336.97,349.11,353.03,347.86,342.53,327.97,323.57,325.02,331.07,323.79,322.94,326.40,324.12,324.65,319.72,321.70,321.25,312.28,303.12,299.94,313.09,323.61,339.92,333.79,329.87,336.06,335.02,326.28,318.08,328.74,327.55,329.24,334.25,327.25,327.84,329.97,336.58,342.30,340.92,317.29,306.45,286.26,289.46,288.86,276.85
2015-03-14 22:20:23.206000,L8,323.65,310.88,305.85,280.08,260.18,270.70,286.14,305.33,311.52,308.42,304.90,294.51,283.65,296.83,286.26,292.79,296.68,293.39,292.63,289.81,292.24,262.21,290.29,288.14,274.78,269.07,284.06,283.99,294.74,292.22,287.23,302.67,301.33,300.56,268.71,266.67,294.57,272.29,301.80,302.62,301.61,300.42,309.94,317.20,312.09,291.83,274.78,257.64,262.82,266.80,249.93
2015-05-01 22:20:00.344000,L8,,300.22,304.48,279.31,244.45,258.57,276.08,296.24,312.09,306.38,285.19,266.88,273.59,266.33,268.35,298.83,289.72,295.76,296.85,296.26,290.55,257.14,287.98,294.80,246.60,256.21,277.27,183.53,289.12,206.33,208.81,194.13,191.98,280.71,230.78,228.44,225.19,208.07,216.93,287.51,217.06,171.03,260.41,207.80,265.95,205.32,250.68,241.80,233.14,245.76,234.91
2015-06-27 22:13:58.027000,L8,356.28,325.98,331.44,310.07,291.21,320.97,321.62,331.68,342.90,333.09,340.88,331.86,325.86,328.27,336.65,329.05,323.03,328.90,324.75,328.55,325.81,318.99,322.21,330.48,306.35,307.92,321.66,323.39,334.57,330.11,333.74,339.72,340.85,329.15,325.38,334.21,326.80,334.36,335.98,334.04,331.78,333.26,348.89,344.48,344.56,319.88,303.59,286.56,290.17,301.34,281.90
2015-07-29 22:14:13.585000,L8,,,200.65,222.76,238.79,249.06,264.75,283.13,262.14,246.67,236.05,231.50,244.03,243.41,263.96,171.52,176.91,185.43,155.39,182.26,184.72,253.58,289.98,290.12,233.67,250.80,264.85,181.21,,234.72,258.59,228.47,262.52,265.71,222.78,221.49,230.84,230.34,213.96,184.75,173.84,169.82,259.93,203.99,260.42,200.54,246.37,237.50,233.78,245.41,192.06
2015-08-21 22:20:33.210000,L8,,,200.72,221.05,237.75,244.08,266.46,259.95,260.47,262.19,238.01,228.11,243.39,257.20,264.70,299.09,174.14,175.12,153.39,178.97,142.95,253.61,284.52,294.44,244.24,249.74,274.08,184.19,176.55,263.34,217.73,195.30,200.15,279.70,252.13,226.17,231.60,241.52,280.19,190.99,244.42,182.72,268.59,223.41,273.01,217.47,253.01,242.67,236.18,262.35,242.13
2015-11-18 22:14:44.822000,L8,410.27,366.78,367.93,371.75,360.55,363.66,365.81,373.69,375.41,378.77,370.05,369.13,371.70,370.85,365.72,358.14,350.11,353.45,356.23,352.71,357.35,362.03,370.26,363.49,342.97,319.00,336.94,356.41,384.76,387.21,384.44,388.65,379.46,359.60,353.40,361.44,365.28,361.76,363.81,367.90,381.27,393.22,391.13,386.97,372.46,358.54,354.42,353.61,355.16,355.49,346.57
2015-11-18 22:15:08.789000,L8,410.32,366.78,368.10,371.88,360.75,363.74,365.95,373.88,375.40,379.03,370.19,369.39,372.05,371.04,365.91,358.33,350.24,353.52,356.65,352.83,357.54,362.21,370.62,363.63,343.02,319.14,337.44,356.77,385.04,387.64,384.64,388.85,380.00,359.61,353.90,361.81,365.59,362.12,364.25,368.27,381.69,393.58,391.27,387.62,372.87,358.99,354.85,354.35,355.66,355.91,346.93
2015-12-20 22:14:45.217000,L8,389.72,313.23,320.97,306.76,293.02,308.61,322.50,325.91,332.25,333.72,332.06,317.27,320.07,323.43,330.47,311.20,306.43,305.92,308.41,309.76,307.76,305.15,307.84,301.36,287.79,286.63,301.19,310.95,328.69,321.97,316.82,317.09,317.74,312.14,304.99,322.13,314.82,321.23,317.01,312.66,312.55,318.09,324.59,330.51,324.90,305.81,294.51,277.75,281.43,280.15,267.97
2015-12-20 22:15:09.184000,L8,389.30,312.59,320.38,306.17,292.85,307.81,321.78,325.59,331.91,333.38,332.13,316.40,319.16,323.52,335.61,310.84,305.78,305.39,307.26,309.07,306.64,304.52,306.84,300.68,287.15,286.03,300.21,309.57,327.96,321.11,316.24,316.52,317.03,311.65,304.22,321.22,314.51,320.64,316.23,312.17,312.01,316.48,323.96,328.77,324.22,304.90,293.90,276.87,280.07,279.28,267.00
2016-01-05 22:14:40.992000,L8,399.27,314.63,323.25,308.10,294.05,306.50,323.30,332.15,340.68,339.77,336.58,324.19,323.70,320.77,317.55,310.97,308.22,315.65,312.59,313.90,315.09,311.23,311.82,305.19,290.91,289.79,301.70,313.09,334.39,326.48,319.44,321.26,321.10,314.78,307.76,323.38,321.66,323.32,318.31,315.36,316.70,322.96,327.11,334.74,328.89,308.39,297.55,281.88,285.24,283.16,270.57
2016-02-06 22:15:01.599000,L8,390.62,319.10,325.66,306.88,293.98,305.94,324.57,333.73,341.05,334.09,330.18,325.13,322.76,324.52,322.26,317.65,309.76,319.23,316.34,319.40,315.47,315.73,314.96,306.78,290.00,289.86,301.83,314.30,334.33,328.75,319.30,323.02,324.27,314.91,307.67,323.43,321.19,322.06,319.57,315.87,318.38,323.12,328.32,336.01,330.55,310.15,300.52,283.55,287.50,283.89,271.26
2016-02-22 22:14:30.292000,L8,377.40,332.20,324.12,308.49,300.19,314.07,329.37,335.51,342.25,342.68,336.44,329.72,328.82,330.29,330.13,319.47,315.39,317.88,316.95,321.20,315.56,313.50,313.13,307.05,292.39,296.46,305.11,314.61,336.20,329.13,324.51,325.62,328.23,315.76,309.14,327.11,324.91,324.15,321.22,317.38,318.82,324.31,329.43,338.27,332.16,312.53,300.33,283.04,286.98,284.36,273.83
2016-03-09 22:14:52.573000,L8,289.83,270.46,,,,,292.34,313.62,320.34,308.23,316.51,310.33,305.17,306.75,308.70,303.60,298.66,300.64,300.08,300.61,298.12,295.47,301.40,295.52,277.26,276.93,284.63,291.50,315.51,307.84,305.86,302.15,289.29,,,,300.97,299.07,297.85,303.15,181.89,212.13,214.97,236.93,176.58,253.47,259.92,239.97,,,
2016-03-16 22:20:36.438000,L8,389.34,376.02,379.66,365.17,353.15,356.04,376.11,390.77,390.64,386.22,384.52,376.22,370.75,364.07,354.31,340.10,340.83,333.52,338.64,354.21,365.02,362.93,371.09,365.30,350.70,341.99,338.81,343.91,358.02,355.48,366.56,375.20,383.53,371.89,364.88,367.23,369.19,365.09,363.58,369.18,378.84,384.63,391.49,390.72,386.23,362.02,353.70,351.34,350.70,340.50,321.62
2016-05-03 22:20:25.006000,L8,,296.19,311.81,272.18,240.87,251.07,274.38,300.74,312.23,310.42,245.97,231.32,254.09,258.21,263.96,290.75,282.59,293.06,291.10,299.40,288.84,255.54,279.73,288.15,248.05,248.16,278.66,184.06,283.72,253.73,257.32,262.45,280.43,271.67,240.35,227.70,275.83,242.30,250.96,225.39,274.36,169.46,260.89,215.83,273.50,205.73,258.04,240.99,262.35,249.55,229.18
2016-05-12 22:14:08.416000,L8,,297.59,305.75,275.38,242.29,250.74,274.35,301.73,320.02,271.36,270.56,270.91,260.54,253.64,268.14,288.80,281.17,293.59,294.64,299.22,289.26,255.96,287.55,290.41,240.63,250.97,267.59,183.32,,253.16,255.34,197.38,275.04,172.91,229.11,230.88,232.15,243.94,301.03,288.15,240.41,195.79,267.24,217.42,239.45,209.47,255.38,244.83,263.70,244.80,231.14
2016-05-12 22:14:32.383000,L8,,296.21,304.41,274.66,240.30,247.37,272.22,297.81,319.60,267.18,273.16,227.63,252.09,249.91,266.16,286.90,275.29,292.38,293.31,297.24,287.60,253.69,139.59,288.83,237.86,247.87,265.67,178.88,,,,,264.80,271.86,226.61,228.16,229.38,240.90,219.40,136.69,226.01,194.31,262.40,216.46,243.76,205.53,250.74,240.92,262.53,243.90,183.94
2016-06-04 22:20:28.125000,L8,,,197.18,226.25,235.30,244.42,270.49,297.78,309.80,254.99,238.63,229.01,249.68,235.65,263.02,286.89,280.95,293.57,293.41,297.40,290.27,253.72,281.40,287.93,236.10,243.28,255.16,173.80,,,,,233.69,255.47,218.94,,,,,,158.64,160.43,253.15,188.01,159.45,186.63,200.09,244.30,225.56,,
2016-07-06 22:20:41.229000,L8,,,312.87,273.06,235.61,250.24,266.55,299.37,307.28,262.61,238.44,229.16,250.24,244.72,264.95,137.36,177.91,178.21,159.51,183.53,184.58,257.19,289.66,288.90,231.73,,,,,,,,247.55,266.37,219.76,,,,,,164.83,168.60,249.33,214.85,166.85,162.00,201.45,233.92,231.77,182.04,175.12
2016-09-01 22:14:48.072000,L8,369.88,331.65,323.81,300.98,284.68,296.91,319.87,326.52,331.27,332.26,334.20,327.59,324.89,322.12,324.87,313.63,314.14,317.69,314.92,315.27,315.23,309.04,314.17,309.64,295.25,293.05,305.40,314.54,334.72,325.97,324.41,323.97,325.52,322.43,310.60,324.23,322.64,323.95,324.39,321.26,323.06,325.70,334.75,340.55,335.07,316.24,299.34,283.97,288.47,288.31,273.71
2016-09-01 22:15:12.040000,L8,370.67,331.75,324.22,301.46,285.87,297.68,320.70,327.97,331.80,332.98,335.59,328.16,325.49,322.64,326.16,315.48,315.04,318.22,315.70,315.94,315.81,309.33,314.52,309.96,295.96,293.45,305.83,314.93,335.07,326.54,324.98,324.74,325.90,323.32,311.24,324.74,323.14,324.28,325.06,322.02,323.56,326.15,335.30,340.93,335.29,316.70,299.73,284.24,288.65,288.52,274.10
2016-09-08 22:21:00.541000,L8,338.48,313.16,315.70,277.25,264.41,271.04,297.03,313.05,320.82,314.10,302.88,305.03,299.69,305.91,307.64,302.46,300.16,299.50,299.23,300.78,300.45,287.51,298.82,298.24,278.25,276.94,292.78,293.52,311.43,304.40,306.30,305.49,308.59,304.58,283.46,304.30,303.87,302.84,310.29,303.43,299.33,293.91,279.79,,,,,,,,
2017-01-30 22:20:50.623000,L8,387.24,311.83,320.39,296.65,282.61,288.23,315.96,324.82,331.21,330.26,325.52,317.69,317.38,319.72,315.72,309.35,305.33,306.12,308.10,310.18,310.28,307.08,307.82,302.52,288.70,286.16,301.44,311.69,335.03,331.12,319.87,317.84,317.78,312.69,306.29,325.07,324.45,321.46,319.21,314.42,315.00,320.45,327.77,335.53,328.87,306.80,295.08,281.25,283.24,280.77,268.71
2017-02-08 22:14:58.622000,L8,390.36,320.82,322.05,305.05,300.29,292.27,319.99,332.11,337.06,335.13,330.03,323.54,322.15,322.54,319.07,312.69,307.23,311.66,314.06,314.59,312.90,310.68,311.77,306.18,290.10,289.69,301.52,315.34,334.34,328.34,321.51,321.42,320.65,314.31,308.26,324.32,322.39,326.62,321.87,316.52,319.44,323.85,331.28,338.86,334.16,308.78,300.61,283.31,286.49,282.72,272.10
2017-02-15 22:20:43.526000,L8,383.28,324.03,321.51,298.94,291.60,291.96,320.72,331.82,332.88,333.81,328.47,322.71,320.95,322.25,319.03,311.26,306.93,309.82,314.16,312.49,312.22,309.76,310.46,306.23,289.78,288.47,301.86,313.77,334.07,326.75,320.68,319.42,320.17,314.24,307.87,324.42,325.73,324.04,320.86,317.14,320.56,324.50,331.55,338.00,332.34,309.18,296.30,283.71,286.16,282.91,272.53
2017-04-04 22:20:20.280000,L8,262.75,308.38,307.71,273.79,251.75,252.87,286.13,301.70,309.73,309.35,304.36,283.51,290.65,296.18,293.41,288.54,296.01,293.16,291.05,285.63,291.55,257.70,286.81,287.28,260.85,262.45,284.17,280.22,295.27,278.56,283.59,287.60,285.08,289.73,228.09,171.55,,,,132.13,294.34,302.89,304.08,313.97,300.34,291.75,267.94,252.35,260.30,268.13,246.48
2017-05-06 22:20:07.089000,L8,274.00,302.83,307.32,272.12,247.70,252.67,279.40,309.71,314.96,310.13,256.01,302.93,286.55,273.24,280.65,298.86,287.62,294.34,293.38,296.19,290.85,254.94,280.98,289.14,247.32,257.38,280.27,240.18,229.58,222.75,218.19,192.86,195.88,281.09,248.75,240.25,286.87,249.99,307.49,297.31,288.69,270.88,271.63,217.94,219.80,200.55,194.99,238.31,231.27,240.67,196.66
2017-08-03 22:14:35.682000,L8,,,200.22,218.33,241.77,247.91,274.95,296.92,307.52,268.83,276.01,262.20,267.47,256.51,268.28,293.75,282.13,296.68,294.29,301.49,291.57,260.23,282.20,291.67,243.72,255.62,274.74,198.06,281.33,259.83,219.65,193.06,200.12,172.58,231.78,223.91,240.49,239.88,217.77,287.05,242.76,225.78,266.00,215.70,216.03,199.10,256.92,246.43,234.44,246.29,236.91
2017-08-03 22:14:59.649000,L8,,,200.34,218.54,241.85,248.62,274.74,297.23,307.99,269.22,274.86,261.86,267.65,256.91,269.12,292.98,282.44,296.38,293.62,301.29,291.45,259.93,282.70,291.83,243.50,255.72,274.10,197.63,281.39,261.21,263.22,268.97,274.09,274.60,227.74,224.59,240.69,240.36,295.18,287.41,242.65,230.59,265.99,215.61,222.08,199.39,256.89,247.08,235.24,246.35,236.56
2017-09-27 22:21:00.343000,L8,395.04,334.44,324.12,305.09,293.05,300.54,322.39,332.10,330.93,333.63,329.02,324.67,322.73,321.68,320.21,313.34,311.46,315.63,314.86,315.03,313.63,309.05,312.40,306.97,292.74,289.36,302.48,312.57,335.93,326.04,321.27,321.02,321.16,317.78,308.90,325.68,324.63,326.28,322.57,318.29,322.66,323.81,333.00,339.27,332.82,311.10,294.97,280.71,285.03,283.63,272.12
2017-10-29 22:21:05.518000,L8,383.16,312.89,321.36,293.61,286.51,289.54,317.25,325.71,329.75,330.95,325.11,317.74,319.43,318.71,318.54,308.78,306.46,304.75,306.64,308.87,307.71,307.51,307.63,302.32,287.78,285.86,297.24,308.04,332.10,322.87,317.28,317.20,318.74,312.18,305.58,324.24,320.27,322.21,317.53,314.11,314.55,318.95,326.54,334.50,327.17,306.28,293.64,278.98,282.94,280.27,269.40
2017-12-25 22:14:47.702000,L8,379.04,303.07,317.95,298.18,293.87,292.31,330.22,345.51,344.47,345.00,338.55,328.49,327.23,331.01,324.54,317.89,308.91,312.71,312.83,313.25,311.69,311.22,312.55,305.84,294.45,289.91,302.71,315.01,336.27,330.00,321.54,320.66,320.03,313.76,308.85,326.35,325.93,321.97,297.78,264.19,145.59,217.23,262.48,326.08,310.71,312.01,298.98,278.47,285.68,291.69,263.47
2017-12-25 22:15:11.673000,L8,378.36,302.88,316.87,297.50,293.90,291.13,329.52,345.19,343.77,344.66,338.30,328.26,327.14,330.20,323.43,317.68,308.53,312.05,312.46,312.77,311.17,311.02,312.24,304.99,293.79,289.52,301.91,313.69,335.52,329.20,320.94,320.05,319.22,313.14,307.99,325.34,325.05,321.20,298.33,142.67,156.06,214.99,260.74,326.08,308.28,310.90,297.83,277.43,284.13,290.76,262.30
2018-01-01 22:20:56.342000,L8,389.84,308.83,321.44,292.97,281.89,292.98,316.64,329.75,334.09,337.77,332.22,321.86,322.41,324.48,319.93,311.44,306.88,306.39,309.08,310.18,310.26,309.29,309.75,304.14,289.03,288.06,299.64,311.09,332.55,327.31,319.51,320.75,320.25,313.00,306.53,324.08,321.17,321.76,318.49,315.51,317.99,319.45,326.92,334.74,330.53,305.60,295.93,282.09,284.48,280.77,270.53
2018-02-11 22:14:26.201000,L8,380.82,319.65,321.51,302.48,289.26,302.48,325.24,336.24,338.33,339.82,331.99,326.75,324.84,326.89,321.17,320.90,309.76,317.63,316.39,317.08,314.94,311.29,315.10,309.31,293.71,292.33,304.24,317.96,334.47,332.02,326.45,325.13,326.05,319.01,313.93,324.41,324.44,323.55,322.10,317.91,323.57,324.37,333.50,339.17,334.83,310.24,302.72,286.26,289.05,284.40,274.97
2018-02-11 22:14:50.169000,L8,379.88,319.31,320.18,300.09,286.73,299.48,321.23,334.04,335.11,337.03,330.73,325.33,323.38,325.01,319.57,318.12,308.53,315.25,314.64,314.84,313.46,310.03,313.66,307.80,290.03,289.54,302.77,315.53,332.03,328.89,324.19,322.08,323.90,315.67,310.61,321.32,322.44,321.44,320.56,316.61,321.76,322.61,329.98,337.75,332.88,308.89,299.58,284.21,287.14,283.15,272.61
2018-02-27 22:14:19.470000,L8,368.72,333.45,321.30,300.28,285.02,294.27,318.68,331.61,332.76,333.98,328.40,322.48,322.11,321.43,318.41,312.54,305.74,308.40,310.53,311.94,310.60,307.63,311.03,305.81,288.87,287.34,300.03,309.70,329.41,324.10,320.24,319.36,320.96,313.84,307.97,317.68,319.97,319.28,318.98,316.05,319.76,320.87,329.07,335.75,329.35,307.20,296.29,281.31,284.93,281.27,269.50
2018-02-27 22:14:43.433000,L8,367.76,333.37,320.84,299.77,284.86,293.85,318.08,331.33,332.43,333.72,328.26,322.37,321.85,321.13,318.16,312.31,305.49,307.50,310.07,311.74,310.13,307.42,310.62,305.38,288.75,287.11,299.68,309.05,329.04,323.43,319.80,319.15,320.68,313.55,307.73,317.11,319.62,318.92,318.61,315.78,319.16,320.32,328.65,335.30,328.63,306.58,295.87,280.95,284.52,280.88,268.57
2018-03-06 22:20:26.446000,L8,380.82,338.25,321.19,289.86,280.84,287.10,314.51,325.88,331.04,331.41,327.60,322.65,320.52,318.99,316.70,310.12,306.02,306.29,311.03,309.72,310.54,306.06,308.42,304.11,288.33,286.46,299.84,308.58,329.37,320.61,318.52,318.82,319.90,313.43,306.83,316.59,318.89,317.83,318.85,314.74,317.33,320.38,327.91,335.57,329.19,306.41,294.42,280.89,283.95,280.78,269.47
2018-04-16 22:13:54.370000,L8,,303.51,312.92,265.96,151.54,155.42,153.83,170.05,243.96,161.12,235.52,241.50,284.89,245.11,268.55,293.01,295.40,293.74,291.47,287.46,289.75,251.96,270.52,288.48,255.54,258.07,281.68,281.05,295.66,284.32,278.15,273.52,290.06,291.86,264.78,235.43,219.37,,,,,,174.30,211.68,275.70,224.54,259.39,240.19,228.65,,
2018-04-16 22:14:18.329000,L8,384.74,330.18,325.60,297.81,279.17,295.70,319.09,326.88,332.84,331.28,329.21,326.69,321.78,320.38,322.35,313.15,315.73,316.28,316.16,316.06,315.89,309.67,314.26,308.82,296.50,292.29,308.24,316.81,336.50,329.66,326.67,328.22,329.10,325.17,316.66,327.19,326.76,326.78,327.79,325.42,326.18,328.35,336.63,341.56,335.38,316.90,300.70,285.04,287.94,287.08,271.27
2018-07-12 22:19:56.652000,L8,,,194.85,220.92,241.23,251.16,275.87,309.07,319.77,306.96,290.47,248.95,289.90,254.08,269.17,293.81,283.63,295.74,297.32,299.91,293.38,261.69,288.27,291.48,236.70,,,,,245.80,259.70,255.05,264.73,264.42,225.12,,,,,,153.74,163.57,252.12,212.17,166.08,175.65,204.15,238.06,229.68,243.54,181.77
2018-07-21 22:13:49.390000,L8,,,196.58,216.44,240.82,249.65,279.63,301.73,319.54,259.30,238.02,230.75,299.20,250.88,267.97,291.07,267.15,294.62,293.67,298.56,290.06,258.90,282.99,289.11,240.77,247.82,266.16,173.76,,,,,277.26,267.78,203.76,217.88,220.67,213.00,209.12,164.76,166.86,165.26,252.62,209.53,172.80,203.02,252.20,242.91,226.89,,
2018-07-21 22:14:13.362000,L8,,,197.25,217.04,241.49,249.84,281.19,303.07,319.66,263.02,282.17,303.32,299.54,253.35,268.79,293.33,270.01,295.32,294.34,299.13,291.20,259.80,286.22,289.78,242.35,249.09,269.48,177.57,,255.07,218.84,193.92,199.98,168.83,221.80,218.76,224.34,226.69,294.47,269.76,225.00,167.26,254.45,210.92,173.94,203.34,253.83,243.61,229.32,245.99,192.41
2018-11-10 22:14:32.733000,L8,408.72,324.29,326.60,322.19,309.21,336.00,362.92,373.64,365.73,364.92,358.64,352.80,355.34,358.57,352.79,338.56,328.52,341.38,336.00,333.58,330.23,347.13,361.30,356.37,300.92,298.49,305.59,319.82,342.39,335.53,330.71,327.00,328.04,321.49,315.64,338.62,328.67,328.11,326.07,317.22,320.09,324.53,330.71,338.61,335.94,313.57,297.42,300.55,288.05,285.88,275.09
2018-11-10 22:14:56.700000,L8,408.57,324.45,326.25,321.69,308.99,335.52,362.78,373.48,365.88,364.93,358.65,352.45,355.21,357.94,352.66,338.34,329.28,341.29,335.66,334.49,329.89,347.03,360.75,356.22,300.89,298.15,305.50,319.73,342.37,335.57,330.73,326.02,327.78,321.19,314.85,338.67,328.67,328.15,325.58,317.08,319.55,324.35,330.30,338.34,335.63,313.21,297.04,300.41,287.69,285.44,274.92
2018-12-28 22:14:29.227000,L8,396.64,317.25,323.27,302.84,290.58,295.77,330.31,335.43,340.57,348.63,341.83,325.36,333.00,330.47,334.50,319.86,310.99,315.24,316.10,314.98,315.37,314.14,311.46,306.52,294.27,289.79,303.24,316.66,336.01,329.80,323.22,320.50,321.37,315.25,312.26,328.87,325.58,325.55,321.64,316.53,319.44,322.29,331.11,337.95,334.28,308.00,298.08,285.10,286.43,282.40,270.19
2018-12-28 22:14:53.186000,L8,393.78,316.05,322.48,301.93,289.59,294.67,328.73,333.96,339.26,347.34,340.31,324.18,330.93,328.68,333.02,317.16,309.48,313.81,314.70,313.53,313.97,312.17,310.11,305.34,292.35,289.23,302.25,315.22,334.59,328.58,321.98,319.58,320.45,314.63,310.80,327.74,324.48,324.77,320.78,315.78,317.62,321.01,328.91,336.83,333.25,306.45,297.00,284.20,285.49,281.36,268.31
2019-02-14 22:14:21.185000,L8,388.21,324.98,324.98,309.89,297.94,313.59,335.00,345.71,351.37,351.11,346.24,343.01,340.87,342.18,337.39,331.01,321.74,324.64,322.07,322.73,320.66,321.37,321.83,313.06,305.57,300.73,315.97,324.80,343.48,337.87,331.52,333.54,333.43,326.54,324.32,335.81,340.37,339.28,341.83,330.21,330.54,333.48,342.16,346.16,345.38,323.43,312.37,307.46,303.48,296.29,279.36
2019-02-14 22:14:45.144000,L8,302.17,299.37,304.70,276.52,259.37,261.30,288.71,307.29,313.11,311.36,308.44,299.63,300.28,301.01,301.10,297.15,293.50,293.33,293.50,293.24,294.03,285.01,291.90,288.59,274.48,270.39,284.71,290.61,309.42,296.86,303.67,299.65,306.07,295.26,265.62,,,,175.53,271.61,259.19,271.68,298.98,277.36,232.30,268.33,270.67,167.17,156.03,171.94,190.90
2019-02-21 22:20:30.485000,L8,380.30,327.77,323.37,305.70,295.71,308.63,332.33,342.15,346.29,348.85,341.99,331.17,332.47,336.24,330.05,322.46,314.56,318.90,319.49,318.41,315.98,313.44,316.77,310.06,299.92,296.79,308.56,318.41,338.16,332.27,326.83,326.22,328.17,321.21,317.94,327.45,327.97,326.42,328.49,319.80,321.93,325.79,334.18,339.81,334.57,310.94,300.45,287.47,288.19,284.71,273.20
2019-03-02 22:14:17.011000,L8,375.73,340.19,320.36,299.13,285.42,301.19,324.34,335.69,335.50,335.50,330.11,326.88,324.64,324.92,319.90,312.71,308.54,310.08,314.60,313.01,313.20,308.28,313.24,307.00,292.85,289.64,303.20,314.69,332.97,326.06,322.93,321.01,322.31,314.50,310.37,322.89,321.49,323.44,320.94,315.98,320.43,323.52,331.52,337.96,331.91,308.85,296.38,285.95,286.57,282.97,271.88
2019-03-02 22:14:40.970000,L8,372.82,334.08,320.14,297.85,284.04,298.76,322.46,333.92,334.07,334.66,329.45,325.99,323.71,324.22,319.39,312.25,308.24,309.37,313.89,312.39,312.57,307.80,312.56,306.53,292.14,288.97,302.88,314.02,332.19,325.10,322.16,320.54,321.41,314.26,309.52,321.93,320.82,322.47,320.62,315.66,319.89,323.17,331.09,337.56,331.46,308.51,295.99,285.14,285.73,282.68,271.22
2019-05-28 22:20:29.609000,L8,,,196.96,216.77,234.94,241.61,269.92,234.89,264.77,249.50,240.57,225.72,247.32,243.88,265.16,210.36,178.15,169.07,162.81,180.44,188.31,253.94,285.60,287.53,236.95,243.08,256.80,188.49,,246.25,257.80,245.64,267.50,264.02,221.11,211.42,223.11,227.87,203.54,166.29,172.11,159.71,252.74,211.02,173.83,187.26,204.37,238.90,221.55,204.16,209.26
2019-06-22 22:14:28.716000,L8,395.84,328.03,329.14,298.77,281.61,288.16,311.52,328.22,333.90,332.57,331.10,336.14,322.52,316.40,321.98,316.65,312.31,324.76,322.78,320.04,315.33,303.14,318.08,311.30,301.90,296.29,318.51,322.09,337.60,330.14,328.17,334.18,338.20,327.93,319.93,329.54,326.09,331.70,332.05,327.67,332.90,336.23,346.71,344.89,340.73,318.41,306.61,293.76,312.90,301.70,285.27
2019-09-10 22:14:51.565000,L8,,,200.54,214.06,237.14,241.17,264.66,260.31,266.66,273.17,222.62,207.85,237.91,233.75,268.77,291.30,286.62,292.55,291.43,279.82,290.94,252.30,280.67,286.45,253.04,253.75,276.53,202.47,279.72,255.95,265.04,264.97,283.52,285.76,255.02,233.99,284.77,248.77,293.29,284.48,240.91,238.31,255.33,205.17,192.11,194.74,212.94,223.95,215.33,242.49,232.58
2019-09-10 22:15:15.532000,L8,,,200.87,215.50,237.87,241.94,265.34,261.04,268.01,273.90,223.24,208.67,238.65,228.81,269.43,292.16,287.35,292.73,291.74,280.74,291.15,253.04,281.44,287.24,254.40,254.51,276.54,204.83,280.93,256.63,265.45,265.34,284.08,286.31,256.72,234.36,285.70,249.33,293.50,193.74,241.78,239.45,256.23,207.99,192.57,194.25,213.96,225.25,216.23,242.44,232.87
2019-11-13 22:15:21.800000,L8,398.10,321.34,324.81,307.68,293.68,300.95,326.19,332.39,334.69,334.32,330.01,315.84,323.39,322.35,325.25,317.46,309.24,313.83,314.08,310.75,315.88,310.40,318.63,313.38,303.46,300.58,311.39,323.50,348.96,338.27,332.26,332.59,333.54,324.20,317.99,331.16,330.08,334.57,330.25,325.27,326.83,328.17,336.81,341.95,337.93,315.75,306.77,293.89,292.75,287.66,276.49
2019-11-29 22:14:55.870000,L8,459.98,459.58,463.83,471.04,479.50,490.77,491.18,493.93,487.50,480.62,460.02,460.62,464.26,462.16,447.58,444.97,440.63,435.95,445.67,448.18,447.96,446.06,453.44,443.64,432.00,429.91,439.73,435.88,454.15,453.89,456.71,452.56,449.29,447.36,437.66,443.08,440.50,439.40,444.23,447.94,441.79,433.33,461.37,466.89,481.63,478.94,449.56,409.35,383.51,376.57,394.13
2020-01-23 22:20:55.593000,L8,351.51,295.95,305.45,276.20,264.93,271.06,293.03,305.16,310.71,309.81,305.48,296.74,303.56,298.61,297.09,289.92,284.88,285.49,290.97,287.69,290.43,284.39,286.59,284.50,272.23,266.78,281.50,290.39,314.21,302.38,295.22,297.08,302.14,292.86,274.60,300.13,295.85,299.04,294.88,290.23,283.84,253.27,253.46,,257.16,260.12,188.54,,,249.99,230.10
