dates,nzd0434-0000,nzd0434-0001,nzd0434-0002,nzd0434-0003,nzd0434-0004,nzd0434-0005,nzd0434-0006,nzd0434-0007,nzd0434-0008,nzd0434-0009,nzd0434-0010,nzd0434-0011,nzd0434-0012,nzd0434-0013,nzd0434-0014,nzd0434-0015,nzd0434-0016,nzd0434-0017,nzd0434-0018,nzd0434-0019,nzd0434-0020,nzd0434-0021,nzd0434-0022,nzd0434-0023,nzd0434-0024,nzd0434-0025,nzd0434-0033,nzd0434-0034,nzd0434-0035,nzd0434-0036,nzd0434-0029,nzd0434-0030,nzd0434-0031,nzd0434-0032,nzd0434-0026,nzd0434-0027,nzd0434-0028,satname
2022-03-17 22:19:53+00:00,332.63,334.72499999999997,246.10625,254.20999999999998,266.60777777777776,262.1725,255.72666666666666,256.56624999999997,237.97625,249.19625,264.59555555555556,237.34444444444443,220.92400000000004,232.9711111111111,230.2722222222222,225.64000000000001,200.51,358.23,354.8866666666666,356.75,372.04333333333335,380.76,367.29,379.94,362.2,350.70666666666665,403.73,341.71,163.79222222222222,347.584,360.634,357.5733333333333,373.82,396.78499999999997,352.912,352.47799999999995,350.142,L8
2022-03-24 22:25:59+00:00,334.435,336.7871428571429,246.10625,254.20999999999998,266.60777777777776,262.1725,255.72666666666666,256.56624999999997,237.97625,249.19625,264.59555555555556,237.34444444444443,220.92400000000004,232.9711111111111,230.2722222222222,225.64000000000001,200.51,358.23,354.8866666666666,356.75,389.6875,409.40999999999997,379.23,379.94,362.2,350.70666666666665,403.73,341.71,187.395,352.59999999999997,360.634,357.5733333333333,380.0933333333333,400.6266666666667,352.912,352.47799999999995,352.4766666666667,L8
2022-03-25 22:19:56+00:00,335.6144444444445,337.84125,246.10625,254.20999999999998,266.60777777777776,262.1725,255.72666666666666,256.56624999999997,237.97625,249.19625,264.59555555555556,237.34444444444443,220.9618181818182,232.97799999999998,230.419,225.72545454545454,200.51,358.23,354.8866666666666,356.75,401.04,422.8866666666666,383.075,388.1875,362.2,350.70666666666665,403.73,373.485,203.99272727272728,356.6975,360.634,357.5733333333333,380.0933333333333,401.9125,352.912,352.47799999999995,352.4766666666667,L9
2022-04-01 22:26:07+00:00,335.224,336.1544444444445,246.10625,254.20999999999998,266.60777777777776,262.1725,254.4075,255.2785714285714,237.53285714285715,248.14857142857142,264.55375000000004,235.21875,220.718,232.97799999999998,230.419,225.72545454545454,200.51,371.51,354.8866666666666,364.7966666666666,404.18666666666667,423.935,386.9942857142857,388.1875,362.2,353.995,402.8,373.47333333333336,223.1518181818182,359.6992307692308,361.99333333333334,362.2175,377.065,401.006,356.23499999999996,350.6933333333333,352.56,L9
2022-04-02 22:19:43+00:00,334.58,335.26,246.10625,254.20999999999998,266.972,262.5133333333333,254.9788888888889,255.16125,238.05375,248.1825,264.5888888888889,237.31666666666666,220.7590909090909,233.1590909090909,230.04454545454544,225.3083333333333,201.67384615384614,373.9866666666667,354.8866666666666,381.145,407.68,423.538,390.14625,388.1875,362.2,353.995,398.71333333333337,377.7025,235.73833333333334,361.71642857142854,361.99333333333334,362.2175,377.065,401.47,358.1385714285715,350.6933333333333,352.56,L8
2022-09-08 22:26:23+00:00,337.9925,336.0625,245.57999999999998,257.25,268.59333333333336,264.82666666666665,259.96666666666664,255.69333333333336,241.58666666666667,247.14333333333332,262.54333333333335,238.04333333333332,220.52,232.6725,228.925,225.8425,218.79999999999998,381.865,,405.53999999999996,434.4075,434.2325,413.0025,412.93,381.46,375.32500000000005,396.20500000000004,389.7,335.486,394.61599999999993,381.57000000000005,364.04999999999995,383.7866666666667,403.81250000000006,374.58,366.05499999999995,368.48999999999995,L9
2022-09-09 22:20:35+00:00,337.9925,336.0625,246.03333333333333,256.78000000000003,269.1725,264.6975,260.46,255.24,242.0725,247.265,262.635,235.085,220.76799999999997,232.75799999999998,230.16199999999998,226.06199999999998,220.185,381.865,,405.53999999999996,434.4075,434.2325,413.0025,412.93,381.46,375.32500000000005,396.20500000000004,389.7,335.486,394.61599999999993,381.57000000000005,364.04999999999995,383.7866666666667,403.81250000000006,374.58,366.05499999999995,368.48999999999995,L8
2022-10-10 22:26:34+00:00,295.78,,245.25,255.64,268.69,263.215,260.18999999999994,253.51999999999998,241.74,246.04,260.5,227.78500000000003,220.22999999999996,231.80499999999995,232.22999999999996,227.56499999999997,221.57999999999998,371.43,,,379.9,,,350.76,385.79999999999995,386.79,,,,,394.35,351.95,390.74,,381.33,390.34,388.26,L9
2022-10-18 22:26:43+00:00,295.78,,245.25,255.64,268.69,263.215,260.18999999999994,253.51999999999998,241.74,246.04,260.5,227.78500000000003,220.22999999999996,231.45666666666662,230.2266666666667,226.80666666666664,223.01999999999998,371.43,,,379.9,,,369.885,385.79999999999995,386.79,,353.25,,,394.35,345.87,390.74,,381.33,390.34,388.26,L8
2022-11-04 22:20:24+00:00,295.78,348.25,245.25,255.64,268.69,263.215,260.18999999999994,253.51999999999998,241.74,246.04,260.5,227.78500000000003,220.22999999999996,231.45666666666662,230.2266666666667,226.80666666666664,215.445,371.43,,,379.9,,,373.25666666666666,385.79999999999995,376.27,357.26,358.615,373.23,382.68,394.35,345.87,390.74,,379.15,386.52,381.635,L9
2022-12-21 22:26:33+00:00,261.235,289.755,245.97666666666666,255.74,269.90000000000003,264.15333333333336,259.2933333333333,256.17333333333335,243.83,251.54333333333332,262.7066666666667,228.85333333333335,221.13333333333333,232.105,230.32,227.59,219.57599999999996,371.43,,,379.9,,,373.25666666666666,385.79999999999995,376.27,357.26,358.615,272.565,349.43,394.35,345.87,390.74,,379.15,386.52,381.635,L8
2022-12-22 22:20:23+00:00,248.44666666666663,270.16333333333336,246.43,255.6225,270.0325,264.4175,258.98249999999996,257.1725,244.53,253.08499999999998,263.7275,233.0475,221.62,232.454,230.836,228.144,220.04999999999998,371.43,,,379.9,,,373.25666666666666,385.79999999999995,376.27,357.26,358.615,237.17333333333332,335.97,394.35,345.87,390.74,,379.15,386.52,381.635,L9
2022-12-30 22:20:24+00:00,242.27499999999998,260.565,246.28199999999998,255.766,270.11199999999997,264.946,258.426,257.884,244.26799999999997,253.83199999999997,263.814,237.56199999999998,221.192,232.59833333333333,231.38166666666666,228.53833333333333,215.54571428571427,371.43,,,379.9,,,373.25666666666666,385.79999999999995,376.27,357.26,358.615,219.075,328.9625,394.35,345.87,390.74,,379.15,386.52,381.635,L8
2023-01-07 22:20:26+00:00,238.664,254.88000000000002,246.26666666666665,256.505,270.2583333333334,265.545,258.75166666666667,258.73,244.38833333333332,255.015,264.0966666666667,240.69500000000002,221.13666666666666,233.21428571428572,232.06571428571428,228.80428571428573,212.18875,371.43,,,379.9,,,373.25666666666666,385.79999999999995,376.27,357.26,358.615,219.075,328.9625,394.35,345.87,390.74,,379.15,386.52,381.635,L9
2023-01-22 22:26:31+00:00,236.03166666666667,250.68999999999997,246.2642857142857,256.14285714285717,269.9714285714286,265.17,258.2542857142857,258.40714285714284,244.24142857142857,254.63857142857142,263.8357142857143,238.99857142857144,220.49,232.63875,231.3525,228.10875,213.76,371.43,,,379.9,,,373.25666666666666,385.79999999999995,373.25333333333333,357.26,358.615,219.075,328.9625,394.35,345.87,390.74,,376.37999999999994,386.52,381.635,L8
2023-01-23 22:20:20+00:00,236.03166666666667,247.55428571428573,245.73375,255.6325,269.10875,264.5025,257.365,258.01125,243.44875000000002,253.88875,263.58000000000004,237.60000000000002,220.23375000000001,232.04888888888888,230.48999999999998,227.55333333333334,210.904,371.43,,,379.9,,,373.25666666666666,385.79999999999995,373.25333333333333,357.26,358.615,219.075,328.9625,394.35,345.87,390.74,,376.37999999999994,386.52,381.635,L9
2023-02-15 22:26:37+00:00,233.89857142857142,245.065,245.47444444444443,255.1611111111111,268.4344444444444,264.0222222222222,256.8288888888889,257.3411111111111,242.8511111111111,253.22222222222223,263.13444444444445,236.4477777777778,219.8422222222222,231.80700000000002,230.055,227.464,211.58,371.43,,,379.9,,,373.25666666666666,385.79999999999995,373.25333333333333,357.26,358.615,207.98200000000003,326.146,394.35,345.87,390.74,,376.37999999999994,386.52,381.635,L9
2023-02-16 22:20:13+00:00,232.26875,243.2911111111111,245.025,254.92799999999997,267.871,263.662,256.043,256.84299999999996,242.177,252.519,262.821,235.488,219.61999999999998,231.5881818181818,229.75636363636366,226.30272727272725,211.96916666666667,371.43,,,379.9,,,373.25666666666666,385.79999999999995,373.25333333333333,357.26,358.615,200.06833333333336,324.0083333333333,394.35,345.87,390.74,,376.37999999999994,386.52,381.635,L8
2023-02-23 22:26:14+00:00,231.31555555555556,242.022,244.9209090909091,255.01454545454544,267.92636363636365,263.6727272727273,256.0718181818182,256.9554545454546,242.09000000000003,252.53636363636363,262.7581818181818,234.96818181818182,219.6027272727273,231.60916666666665,228.64666666666668,225.82083333333333,210.21538461538464,371.43,,,379.9,,,373.25666666666666,385.79999999999995,373.25333333333333,357.26,358.615,194.98857142857145,323.0185714285714,385.17,345.87,375.41499999999996,,376.37999999999994,386.52,381.635,L8
2023-02-24 22:20:15+00:00,230.63000000000002,240.96818181818182,245.0666666666667,254.955,268.06666666666666,263.7191666666667,256.21999999999997,256.9875,242.17916666666667,252.45166666666668,262.755,234.27,219.6783333333333,231.67384615384614,228.96538461538464,225.85923076923078,208.875,371.43,,,379.9,,,373.25666666666666,385.79999999999995,373.25333333333333,357.26,358.615,190.7525,322.24,385.17,345.87,375.41499999999996,,376.37999999999994,386.52,381.635,L9
2023-03-03 22:26:24+00:00,230.63000000000002,240.96818181818182,245.0666666666667,254.955,268.06666666666666,263.7191666666667,256.21999999999997,256.9875,242.59846153846155,252.47846153846152,262.8246153846154,235.99153846153845,219.56615384615387,231.67384615384614,228.96538461538464,225.85923076923078,208.875,371.43,,,379.9,,,373.25666666666666,385.79999999999995,373.74,359.365,364.1766666666667,190.7525,322.24,376.84666666666664,349.21000000000004,367.5933333333333,370.58,372.0725,386.52,374.3233333333333,L9
2023-04-05 22:19:40+00:00,230.63000000000002,240.96818181818182,245.03000000000003,254.81799999999998,269.39181818181817,266.4790909090909,258.3718181818181,257.681,242.75454545454548,253.6490909090909,263.5808333333334,239.28416666666666,219.40333333333334,231.7783333333333,228.5725,225.5490909090909,206.75750000000002,371.43,,,379.9,,,373.25666666666666,390.14,369.39000000000004,362.43,364.59000000000003,190.7525,322.24,368.09499999999997,347.65333333333336,356.1666666666667,368.03499999999997,368.9866666666667,382.7,367.355,L8
2023-09-03 22:26:09+00:00,,,,237.85,283.89,293.07,287.83,235.77,223.82,,253.885,259.09,213.225,226.99,215.99,189.75,176.2,,,,,,,,,,368.56,365.83,153.84,306.82,,347.28,356.46,365.49,,,,L8
2023-10-06 22:20:06+00:00,,,,237.85,,,,235.77,223.82,,240.52,,207.51,220.79,201.2,189.75,176.2,,,,,,,,,,,,153.84,313.97,,,,314.68,,,,L9
2023-10-21 22:26:20+00:00,,,,237.85,,,,235.77,238.20999999999998,,240.52,,207.51,220.79,201.2,189.75,176.2,,,,393.9,,,,396.17,,,,153.84,313.59666666666664,,,,314.68,,,,L8
2023-10-29 22:26:21+00:00,219.79,230.42,246.08,247.93,268.91,265.45,259.03,248.46500000000003,240.91333333333333,256.01,251.7,251.29,214.785,228.04,218.66,212.505,179.95499999999998,,,,393.9,,,,396.17,,,,156.745,311.5525,,,,314.68,,,,L9
2023-10-30 22:20:12+00:00,221.26999999999998,231.375,247.04000000000002,252.67666666666665,270.995,267.68,261.82,253.1,242.99,254.805,256.48,240.385,217.15333333333334,230.9433333333333,225.40333333333334,219.65333333333334,179.95499999999998,,399.18,400.75,393.9,419.51,411.56,405.96,399.295,389.61,343.42,334.61,156.745,311.61199999999997,364.67,364.89,345.67,326.345,386.04,377.89,381.72,L8
2023-11-06 22:26:20+00:00,222.60999999999999,232.15333333333334,249.33333333333334,256.35,272.87,278.5933333333333,266.52,253.1,245.68800000000002,259.12,259.645,246.7033333333333,218.1875,232.965,228.565,224.64749999999998,182.79,,399.18,400.75,393.9,410.13,411.56,407.98,399.295,389.61,343.42,334.61,156.745,311.61199999999997,370.35,369.525,351.975,326.345,386.04,377.89,381.72,L8
2023-11-23 22:20:17+00:00,222.60999999999999,232.15333333333334,249.33333333333334,256.35,276.725,278.21500000000003,267.505,253.1,245.68800000000002,259.12,259.645,246.7033333333333,218.1875,232.965,228.565,224.64749999999998,182.79,390.88,398.85,403.565,405.815,411.18,410.53499999999997,405.53666666666663,400.06666666666666,390.385,343.42,332.96000000000004,156.745,311.61199999999997,368.1133333333333,369.78000000000003,351.975,331.85999999999996,381.875,377.89,372.82000000000005,L9
2023-11-30 22:26:28+00:00,221.9775,231.5325,248.7975,256.096,275.104,275.656,267.505,253.1,245.68800000000002,259.12,259.645,242.0,218.512,233.084,229.288,226.07199999999997,182.79,390.88,398.85,403.565,405.815,411.18,410.53499999999997,406.6625,397.96750000000003,390.1133333333334,343.42,332.96000000000004,158.51333333333335,311.0933333333333,368.1133333333333,369.78000000000003,351.975,331.85999999999996,383.42,377.89,372.82000000000005,L9
2023-12-09 22:20:14+00:00,221.9775,231.5325,248.7975,256.096,275.104,280.6016666666667,275.402,253.1,245.68800000000002,268.4875,264.902,246.128,219.81166666666664,234.44833333333335,230.89666666666668,226.92666666666665,185.0275,390.685,398.85,403.565,405.815,412.34499999999997,412.3233333333333,406.6625,392.57800000000003,387.76750000000004,341.935,332.96000000000004,158.51333333333335,314.35714285714283,364.7,367.2275,351.975,334.3575,380.8725,369.355,372.82000000000005,L9
2023-12-17 22:20:12+00:00,222.76399999999998,231.82,249.74,257.4766666666667,275.02833333333336,279.19428571428574,275.402,256.47,246.36166666666668,267.058,264.875,248.04999999999998,219.8842857142857,234.98142857142855,231.63714285714286,224.81428571428572,185.88600000000002,390.685,398.85,403.565,405.815,412.34499999999997,412.3233333333333,406.6625,392.57800000000003,387.76750000000004,341.935,332.96000000000004,160.52,313.64875,364.7,367.2275,351.975,334.3575,380.8725,369.355,372.82000000000005,L8
2024-01-26 22:20:14+00:00,222.76399999999998,231.82,249.74,257.4766666666667,275.02833333333336,279.19428571428574,275.402,256.47,246.36166666666668,267.058,264.875,248.04999999999998,219.8842857142857,234.98142857142855,231.63714285714286,224.81428571428572,186.51333333333332,390.685,398.85,403.565,405.815,412.34499999999997,412.3233333333333,406.6625,392.57800000000003,387.76750000000004,341.935,332.96000000000004,162.48600000000002,313.65444444444444,364.7,367.2275,351.975,334.3575,380.8725,369.355,372.82000000000005,L9
2024-02-02 22:26:28+00:00,222.76399999999998,231.82,249.74,253.40285714285713,275.02833333333336,273.355,275.402,256.47,246.36166666666668,267.058,264.875,248.04999999999998,215.95875,234.98142857142855,231.63714285714286,218.865,183.40857142857143,390.685,398.85,403.565,405.815,412.34499999999997,412.3233333333333,406.6625,392.57800000000003,387.76750000000004,341.935,332.96000000000004,162.48600000000002,313.65444444444444,364.7,367.2275,351.975,334.3575,380.8725,369.355,372.82000000000005,L9
2024-02-10 22:26:16+00:00,222.76399999999998,231.82,249.74,253.40285714285713,275.02833333333336,273.355,275.402,256.47,246.36166666666668,267.058,264.875,248.04999999999998,215.95875,234.98142857142855,231.63714285714286,218.865,183.40857142857143,390.685,398.85,397.49333333333334,398.4766666666667,405.628,405.225,402.956,390.2616666666667,382.77200000000005,341.935,332.96000000000004,162.48600000000002,313.65444444444444,364.7,367.2275,351.975,334.3575,373.296,362.20666666666665,362.06333333333333,L8
2024-02-19 22:20:03+00:00,221.57666666666668,230.73000000000002,247.68166666666664,253.0925,273.12714285714287,271.9322222222222,275.402,255.52799999999996,244.94142857142856,263.23499999999996,264.875,248.04999999999998,215.95875,232.57,229.5825,215.86777777777777,183.2025,390.685,398.85,397.49333333333334,398.4766666666667,405.628,405.225,402.956,390.2616666666667,382.77200000000005,339.6333333333333,340.3566666666666,162.48600000000002,313.65444444444444,364.7,367.2275,351.975,334.3575,373.296,362.20666666666665,362.06333333333333,L8
2024-03-29 22:25:46+00:00,221.57666666666668,245.65571428571428,262.5514285714286,255.27,273.12714285714287,271.9322222222222,275.402,260.4675,248.46166666666667,263.23499999999996,269.746,248.04999999999998,217.1657142857143,234.25285714285715,233.63714285714286,219.1325,184.2028571428571,390.685,398.85,397.49333333333334,398.4766666666667,405.628,405.225,402.956,390.2616666666667,382.77200000000005,339.6333333333333,340.3566666666666,164.6475,314.50874999999996,364.7,367.2275,351.975,334.3575,373.296,362.20666666666665,362.06333333333333,L8
2024-04-07 22:19:35+00:00,223.45714285714286,254.89249999999998,270.9975,255.27,273.12714285714287,271.9322222222222,283.50333333333333,260.634,249.03714285714287,261.67571428571426,268.8833333333333,249.4842857142857,217.80875,234.53375,233.87,220.25555555555556,184.70875,380.47,398.85,391.7375,393.47249999999997,400.09666666666664,405.225,402.956,390.2616666666667,382.77200000000005,339.6333333333333,340.3566666666666,164.6475,318.94875,364.7,367.2275,351.975,340.9166666666667,373.296,362.20666666666665,362.06333333333333,L8
2024-04-22 22:25:49+00:00,223.45714285714286,258.5677777777778,274.4777777777778,255.27,273.82375,271.90999999999997,280.9242857142857,261.0266666666667,248.9085714285714,260.6425,268.3342857142857,250.64875,218.25333333333333,234.42999999999998,233.87666666666667,221.04000000000002,185.78666666666666,380.47,398.85,391.7375,393.3299999999999,400.09666666666664,405.225,402.956,389.08000000000004,382.77200000000005,346.2,343.17,164.6475,323.0075,364.7,367.2275,351.975,340.9166666666667,373.296,362.20666666666665,362.06333333333333,L9
2024-11-16 22:26:17+00:00,235.7,240.7,256.03,266.0,288.41,278.6,273.16,267.31,257.43,267.22,270.83,237.75,230.27,240.88,238.73,231.08,191.3,,,,,,,,,,377.28,398.05,,323.31,379.46,370.28,366.94,383.82,380.01,383.64,387.4,L9
2024-11-17 22:20:02+00:00,231.01,236.925,251.12,262.625,279.785,274.18,266.20000000000005,264.34000000000003,253.07,261.785,268.46,243.59,225.49,236.675,234.83499999999998,229.935,186.85500000000002,,,,,,,,,,377.28,398.05,158.48,314.87,379.46,370.28,366.94,383.82,380.01,383.64,387.4,L8
2024-12-18 22:26:19+00:00,229.86666666666667,235.06333333333336,248.92666666666665,262.05,278.4666666666667,274.47,266.20000000000005,264.24,252.59666666666666,263.40333333333336,267.47999999999996,247.37666666666667,225.64000000000001,235.89333333333335,235.92999999999998,229.66333333333333,184.65666666666667,,,,,,,,,,377.28,398.05,162.135,315.93,379.46,370.28,366.94,383.82,380.01,383.64,387.4,L9
2024-12-26 22:26:13+00:00,229.08249999999998,234.1125,248.3275,260.83,278.4775,273.97,264.5133333333333,263.2175,252.1825,262.92,266.65749999999997,248.625,225.06,234.6175,234.51,226.8175,184.5075,,,,,,,,,,368.93499999999995,392.6,162.135,315.93,379.46,370.28,366.94,367.16999999999996,380.01,383.64,387.4,L8
2024-12-27 22:20:09+00:00,229.33800000000002,234.544,248.352,261.77799999999996,279.236,275.26800000000003,265.075,264.07,253.112,264.028,267.23999999999995,251.006,224.43200000000002,234.888,235.18800000000002,228.496,185.348,,,,,,,,,,368.93499999999995,392.6,163.52333333333334,315.9825,379.46,370.28,366.94,367.16999999999996,380.01,383.64,387.4,L9
2025-01-03 22:26:15+00:00,229.33800000000002,234.544,248.352,261.77799999999996,279.236,275.26800000000003,265.075,264.07,253.112,264.028,267.23999999999995,251.006,224.43200000000002,234.888,235.18800000000002,228.88333333333333,184.96666666666667,,438.47,453.46,463.3,,,,,,373.4066666666667,392.6,163.52333333333334,315.9825,379.46,370.28,366.94,362.76,380.01,383.64,387.4,L9
2025-01-04 22:20:02+00:00,230.76666666666665,234.91333333333333,248.49833333333333,262.41333333333336,279.915,276.83166666666665,265.094,264.84666666666664,253.25333333333333,265.00666666666666,267.22499999999997,251.006,224.43200000000002,234.888,235.18800000000002,228.88333333333333,184.96666666666667,,438.47,453.46,463.3,462.74,442.51,,,,373.4066666666667,389.7866666666667,163.52333333333334,315.9825,379.46,370.28,363.515,362.76,380.01,383.64,387.4,L8
2025-01-11 22:26:16+00:00,230.94714285714286,234.45428571428573,248.1885714285714,262.5214285714286,279.11285714285714,275.9871428571429,264.61,264.41,252.96,264.44571428571425,266.9214285714285,251.49333333333334,223.55999999999997,234.335,234.64666666666668,228.84,184.24857142857144,,438.47,453.46,463.3,462.74,442.51,,,,373.4066666666667,389.7866666666667,162.8875,314.256,379.46,370.28,363.515,362.76,380.01,383.64,387.4,L8
2025-01-12 22:20:09+00:00,230.3825,234.53625,248.1825,262.78499999999997,279.24125,275.99125,264.85571428571427,264.61375,253.18,264.77125,267.01875,252.81,223.54999999999998,234.43714285714285,235.0957142857143,229.52,184.435,,438.47,453.46,463.3,462.74,442.51,,,,373.4066666666667,389.7866666666667,163.108,313.74333333333334,379.46,370.28,363.515,362.76,380.01,383.64,387.4,L9
2025-01-19 22:26:22+00:00,230.74333333333334,234.9022222222222,248.2311111111111,263.02,279.8411111111111,276.31444444444446,264.9675,264.86555555555555,253.42000000000002,265.24333333333334,267.09222222222223,253.63125,224.3125,234.57375,235.6925,229.52,184.435,,438.47,453.46,463.3,462.74,442.51,,,,375.2,387.9125,163.108,313.74333333333334,379.46,370.28,363.515,362.76,380.01,383.64,387.4,L9
2025-01-20 22:20:01+00:00,230.419,234.6,248.292,262.761,280.18600000000004,276.099,264.7877777777778,264.854,253.33200000000002,265.56399999999996,266.908,253.9788888888889,224.1577777777778,234.46333333333334,235.64222222222224,229.75111111111113,183.90555555555557,,438.47,453.46,463.3,462.74,442.51,,,,375.2,387.9125,163.07666666666668,313.78428571428566,379.46,370.28,363.515,362.76,380.01,383.64,387.4,L8
2025-01-27 22:26:12+00:00,230.419,234.6,248.292,262.761,280.18600000000004,276.099,264.7877777777778,264.854,253.33200000000002,265.56399999999996,266.908,253.9788888888889,224.1577777777778,234.46333333333334,235.916,229.762,183.925,,438.47,442.96500000000003,454.545,455.35,448.63,,,,372.972,383.702,163.07666666666668,313.78428571428566,374.91499999999996,372.66999999999996,364.25,362.105,380.01,383.64,387.4,L8
2025-02-21 22:19:55+00:00,230.419,234.6,248.292,262.77727272727276,280.32545454545453,275.7509090909091,265.027,264.7336363636364,253.23545454545456,265.4718181818182,266.8772727272727,254.26999999999998,224.675,234.60100000000003,235.91636363636363,229.58272727272725,184.03181818181818,,438.47,442.96500000000003,454.545,447.7633333333333,448.63,,,,372.972,383.702,162.80285714285714,315.39875,374.91499999999996,372.66999999999996,364.25,362.105,380.01,383.64,387.4,L8
2025-03-08 22:26:14+00:00,230.86727272727273,234.8909090909091,248.17636363636365,262.75083333333333,279.8808333333333,275.3358333333333,264.8,264.4058333333333,252.97166666666666,264.93333333333334,266.56166666666667,254.26999999999998,224.675,234.60100000000003,235.91636363636363,229.58272727272725,184.03181818181818,,438.47,442.96500000000003,454.545,447.7633333333333,448.63,,,,372.972,383.702,162.2625,315.95000000000005,374.91499999999996,376.41,364.25,362.105,380.01,383.64,386.40999999999997,L9
2025-03-25 22:19:39+00:00,230.81416666666667,234.81583333333333,248.0325,262.68692307692305,279.58076923076925,274.9223076923077,264.76166666666666,264.1515384615385,252.78692307692307,264.5092307692308,266.2946153846154,254.59636363636363,223.74818181818182,234.27545454545455,235.705,227.61749999999998,184.71,,438.47,442.96500000000003,454.545,444.1475,448.63,,,,372.972,386.90166666666664,162.2625,315.95000000000005,374.91499999999996,376.41,364.25,362.105,380.01,383.64,386.40999999999997,L8
