dates,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051,satname
2000-09-20 22:10:03+00:00,346.16,347.875,335.93,331.735,338.24,,,376.1066666666666,,,,309.26,,345.065,357.325,365.16499999999996,,,,313.48,318.98,,,384.145,,341.525,,,309.05,312.56,315.02000000000004,328.06,,,312.78,326.27,314.825,303.28,,,,,297.15,296.69,293.97,298.31500000000005,,,317.86,328.43,274.63,423.92,L7
2000-11-07 22:09:53+00:00,322.33000000000004,347.875,329.1366666666667,323.08666666666664,328.59666666666664,251.78,267.63,376.1066666666666,,,241.7,292.1,260.05,345.065,357.325,365.16499999999996,279.56,286.67,295.54,303.78,307.28,293.96,292.21,384.145,,327.65000000000003,,,300.435,304.16499999999996,308.32666666666665,315.51,292.68,288.42,299.84,311.47666666666663,305.58,303.28,256.49,261.55,227.64,209.71,275.885,270.205,293.97,298.31500000000005,,233.6,317.86,320.37666666666667,274.63,443.55,L7
2000-12-18 22:03:49+00:00,322.33000000000004,347.875,329.1366666666667,323.08666666666664,328.59666666666664,251.78,267.63,375.0025,,,241.7,292.1,260.05,345.5566666666667,354.69,359.1933333333333,279.56,286.67,295.54,303.78,307.28,293.96,292.21,382.3933333333334,,327.65000000000003,,,300.435,304.16499999999996,308.32666666666665,315.51,292.68,307.625,308.2366666666666,312.6275,305.58,312.865,256.49,261.55,227.64,209.71,275.885,270.205,293.97,298.31500000000005,,233.6,317.86,320.37666666666667,,443.55,L7
2001-01-10 22:10:03+00:00,322.33000000000004,347.875,329.1366666666667,323.08666666666664,328.59666666666664,251.78,267.63,375.0025,,,241.7,292.1,251.695,318.98,329.40999999999997,330.7725,268.865,286.67,280.28499999999997,289.0566666666667,292.5466666666667,293.96,292.21,382.3933333333334,,327.65000000000003,201.01,193.2,300.435,304.16499999999996,308.32666666666665,301.15,273.895,286.63666666666666,308.2366666666666,312.6275,305.58,298.75333333333333,266.58500000000004,267.435,226.69,232.495,272.54333333333335,266.68666666666667,275.625,298.31500000000005,263.32,243.315,317.86,311.9575,302.22,442.8,L7
2001-02-20 22:03:48+00:00,322.33000000000004,351.09,309.30333333333334,319.17,321.825,251.78,267.63,376.73,,,226.665,274.94,246.64000000000001,303.9,314.634,318.37399999999997,266.69,272.61,276.08666666666664,271.2733333333333,275.79333333333335,282.41999999999996,275.39,339.3433333333333,264.9,314.92,199.17000000000002,192.08999999999997,300.435,304.16499999999996,295.0366666666667,288.15,271.6066666666666,281.65,308.2366666666666,302.0933333333333,295.77,290.16249999999997,264.44666666666666,264.09666666666664,234.07000000000002,240.01999999999998,269.42,259.38,267.1166666666667,299.14,257.96,244.75333333333333,317.86,303.46,291.54,440.51750000000004,L7
2001-03-08 22:03:44+00:00,322.33000000000004,320.54,307.90000000000003,314.385,316.34000000000003,290.935,288.58500000000004,348.6966666666667,287.14,283.33,237.38333333333333,280.86,254.72500000000002,290.758,300.424,302.65999999999997,269.82,277.6766666666667,280.74,276.375,280.955,285.5,283.28999999999996,315.18666666666667,282.075,299.53499999999997,231.26333333333332,231.32333333333335,300.41499999999996,299.46500000000003,289.14000000000004,274.23999999999995,271.6066666666666,285.752,307.25333333333333,300.60999999999996,287.09,285.78999999999996,278.405,277.315,256.0775,257.7925,273.44,264.705,270.71666666666664,309.92,274.15,261.9825,319.12,300.27200000000005,300.14000000000004,440.51750000000004,L7
2001-07-05 22:08:57+00:00,,310.82500000000005,306.4666666666667,312.155,316.65,311.54499999999996,290.90999999999997,276.265,287.14,283.33,238.07666666666668,286.78,259.50750000000005,251.96249999999998,268.7075,274.9775,269.5,275.4533333333333,280.165,275.95000000000005,279.00750000000005,283.31666666666666,280.9833333333333,284.04,282.0233333333333,292.375,244.71499999999997,246.3325,297.39,294.44500000000005,287.71333333333337,269.905,270.68,275.3175,300.15999999999997,295.74,280.99,272.57666666666665,292.2475,285.0725,271.475,276.715,282.0475,274.05,272.9475,293.36,274.75,274.78,303.83000000000004,288.9575,297.02750000000003,437.6166666666666,L7
2001-08-15 22:02:14+00:00,298.71,308.27000000000004,307.1625,308.18333333333334,318.1066666666666,304.65333333333336,292.3566666666666,279.3333333333333,284.32,281.90999999999997,239.1575,285.03,266.765,262.1125,277.72249999999997,285.9375,276.4675,288.66499999999996,292.1875,293.205,292.8125,295.23,286.59749999999997,289.38750000000005,286.7975,294.8333333333333,270.0025,274.255,296.18666666666667,295.21000000000004,290.14,289.20000000000005,289.08,288.16,300.15999999999997,295.74,280.99,279.8933333333334,296.84,288.98999999999995,302.8225,284.82,287.9175,281.95000000000005,279.755,290.38000000000005,277.5425,283.2125,299.3533333333333,288.28499999999997,295.725,435.775,L7
2001-08-31 22:02:05+00:00,301.03499999999997,307.06,315.8375,307.7975,317.9175,304.615,293.75,282.0475,283.37333333333333,284.52666666666664,252.83499999999998,284.91,281.1675,271.14,286.3725,291.90500000000003,283.1,297.845,299.8125,302.5975,300.20500000000004,301.62250000000006,298.7525,300.49,297.7825,298.105,296.9275,304.095,298.565,299.12,299.5825,293.6766666666667,299.9566666666667,297.3925,309.12333333333333,301.20666666666665,295.565,297.65333333333336,307.1175,303.1566666666667,318.435,297.03000000000003,297.2066666666667,296.78000000000003,292.645,290.38000000000005,285.8566666666667,295.0733333333333,301.2275,295.8875,304.5275,437.88,L7
2001-09-23 22:08:02+00:00,301.03499999999997,302.56666666666666,310.8566666666666,302.7366666666667,316.1,296.12333333333333,288.4866666666667,284.105,293.89000000000004,285.125,250.84,283.975,281.8966666666667,273.32,287.25666666666666,293.4766666666667,284.3966666666667,301.19000000000005,307.2075,313.28,301.46000000000004,304.9433333333334,310.6125,305.8875,297.29333333333335,297.75,297.42,302.19666666666666,295.0833333333333,297.7733333333333,298.2033333333333,293.6766666666667,299.9566666666667,295.8033333333333,308.77,299.88,295.565,297.65333333333336,302.73,296.25,317.2133333333333,292.33666666666664,289.19500000000005,286.17500000000007,288.6033333333333,295.1233333333333,275.52000000000004,285.775,295.2633333333334,291.4766666666667,300.25666666666666,437.88,L7
2001-10-02 22:01:40+00:00,301.03499999999997,302.56666666666666,310.8566666666666,302.7366666666667,316.1,296.12333333333333,288.4866666666667,284.105,293.89000000000004,285.125,250.84,283.975,276.1025,267.89250000000004,283.135,289.47,281.63,294.70000000000005,307.2075,313.28,301.46000000000004,300.2925,310.6125,305.8875,291.725,291.185,297.42,298.365,292.24,294.8625,292.0525,289.27250000000004,296.175,292.16499999999996,308.77,299.88,287.55333333333334,297.65333333333336,297.495,291.17333333333335,308.07,288.9175,283.24333333333334,286.17500000000007,281.7475,295.1233333333333,273.04333333333335,280.18333333333334,293.435,288.46250000000003,297.20500000000004,439.08,L7
2001-11-03 22:01:46+00:00,312.4633333333333,311.7875,318.61,309.06,322.525,306.3375,288.4866666666667,284.105,293.89000000000004,285.125,250.84,283.975,276.1025,267.89250000000004,283.135,289.47,281.63,294.70000000000005,307.2075,313.28,301.46000000000004,300.2925,310.6125,305.8875,291.725,291.185,297.42,298.365,292.24,294.8625,292.0525,289.27250000000004,296.175,292.16499999999996,308.77,299.88,287.55333333333334,297.65333333333336,297.495,291.17333333333335,308.07,288.9175,283.24333333333334,286.17500000000007,281.7475,295.1233333333333,273.04333333333335,280.18333333333334,293.435,288.46250000000003,297.20500000000004,439.08,L7
2001-12-21 22:02:05+00:00,311.5675,310.84000000000003,318.61,308.52,320.558,306.3375,287.45,283.38800000000003,293.89000000000004,285.125,250.84,284.12666666666667,273.3,264.624,283.1,288.114,280.636,293.99,304.86,313.28,300.3975,294.12399999999997,310.6125,305.8875,292.582,292.784,296.49,297.674,291.926,294.768,291.08000000000004,289.554,295.326,291.606,308.77,294.13666666666666,288.3,295.325,296.554,289.995,303.71,288.55,283.9675,285.05,280.15,289.655,275.6675,282.01,295.44,289.934,299.08000000000004,444.4633333333333,L7
2002-02-14 22:08:29+00:00,315.8533333333333,316.6433333333333,344.94666666666666,313.6766666666667,323.94666666666666,337.15333333333336,291.135,292.29,318.66,289.76,266.34,284.55,271.65,260.95000000000005,281.2866666666667,284.2633333333333,279.62000000000006,287.21666666666664,305.98,330.3866666666667,297.75,284.0799999999999,342.12000000000006,316.335,293.28999999999996,292.8633333333334,299.365,297.3733333333333,293.35999999999996,297.1233333333333,289.1066666666667,289.78999999999996,292.14000000000004,291.41333333333336,336.94,297.395,290.7366666666667,303.005,291.9533333333333,289.1333333333333,292.72999999999996,289.8833333333334,278.7399999999999,282.8,278.8666666666667,298.69999999999993,275.81500000000005,278.24499999999995,299.42,291.70666666666665,303.56666666666666,447.75499999999994,L7
2002-03-11 22:02:19+00:00,322.1,319.04,361.385,317.19499999999994,321.6666666666667,353.48,291.01,292.9166666666667,337.25,,,284.43,256.8666666666667,260.6933333333333,280.0133333333333,283.6366666666666,281.63666666666666,286.90333333333336,308.3333333333333,346.73,299.99,277.8949999999999,339.85999999999996,314.195,292.88,290.6133333333333,295.28999999999996,295.60333333333335,291.47666666666663,295.78333333333336,289.1333333333334,288.05,290.8066666666667,288.06333333333333,321.315,288.115,283.50333333333333,292.155,290.19,288.44666666666666,287.9733333333333,291.39,284.01666666666665,290.315,277.00666666666666,297.2433333333333,275.81500000000005,284.56333333333333,300.77,293.75666666666666,303.48,450.99666666666667,L7
2002-10-05 22:01:07+00:00,,284.93,,,,,303.98,293.62,,294.36,250.56,296.01,,,,,270.89,268.54,297.54,,,236.01,301.88,306.71,315.58,308.21,335.98,305.31,,,,,,293.81,311.56,307.08,330.08,338.32,334.73,,,,,,,,,313.39,319.01,306.08,312.03,467.91,L7
2002-11-29 22:07:49+00:00,,284.93,400.41,,,363.0,303.98,293.62,347.34,294.36,250.56,315.73,,,,,270.89,268.54,297.54,353.15,337.05,289.27,321.57,320.88,315.58,308.21,335.98,305.31,,,,,336.83,293.81,311.56,307.08,330.08,338.32,334.73,,,,,,,,,313.39,342.865,332.195,312.03,467.91,L7
2003-02-01 22:08:09+00:00,,302.57500000000005,361.08000000000004,316.77,318.75,333.305,306.275,295.995,325.275,290.765,266.445,311.25,289.96,281.37,293.94,295.69,280.1,282.655,299.05,326.075,319.545,293.91,316.7233333333333,316.7033333333333,312.37,308.905,321.35,308.5,305.34,305.02,306.39,300.88,318.28999999999996,296.745,304.595,305.6,319.66999999999996,321.58500000000004,334.73,,322.3,312.32,303.3,301.18,301.46,303.31,307.25,312.31,338.09666666666664,330.4866666666667,325.57,475.24,L7
2003-02-26 22:02:04+00:00,326.05,310.8666666666667,353.47,333.105,338.655,335.5366666666667,310.7733333333333,301.96,320.3933333333333,297.2166666666667,280.04,312.1325,299.375,289.82,304.91999999999996,304.46000000000004,289.79333333333335,282.655,299.05,326.075,321.5933333333333,300.9675,317.7675,316.7033333333333,312.37,308.905,321.35,308.5,305.34,305.02,306.39,308.905,319.7133333333333,306.24,310.3533333333333,308.75666666666666,318.73333333333335,320.54333333333335,332.755,328.87,323.135,312.32,303.3,301.18,301.46,303.31,307.25,312.31,338.09666666666664,333.065,336.5366666666667,475.24,L7
2003-03-05 22:08:19+00:00,334.03499999999997,321.145,352.4275,335.02666666666664,338.75333333333333,335.3875,315.09749999999997,313.47,322.68,304.73,289.64750000000004,314.03599999999994,305.81,299.78,315.65333333333336,313.65333333333336,298.8775,282.655,309.88000000000005,325.17,319.54,306.754,319.506,316.7033333333333,319.49333333333334,316.09999999999997,329.6233333333334,315.79,319.54999999999995,311.37,310.58,309.55333333333334,317.48,307.6225,316.78,310.865,319.0,320.64,327.40333333333336,324.95500000000004,322.08,311.21000000000004,301.255,299.555,296.825,299.47,320.935,322.9166666666667,344.0675,334.194,343.3225,475.24,L7
2003-03-21 22:08:15+00:00,334.7966666666667,325.93,351.536,333.9025,339.975,335.55,317.892,315.33000000000004,321.326,307.86,292.586,315.0466666666667,305.7375,300.1275,311.7575,304.2125,298.8775,282.655,309.88000000000005,316.6675,315.046,308.6766666666667,319.4083333333333,317.4925,321.815,315.0375,311.8625,315.79,299.6266666666666,323.91,324.08666666666664,318.985,321.014,309.24,320.964,312.20799999999997,322.736,319.696,323.7175,320.51666666666665,320.015,311.6566666666667,301.7,299.555,296.825,299.47,320.935,317.98,335.90999999999997,324.62833333333333,343.3225,471.3433333333333,L7
2003-05-24 22:08:16+00:00,334.7966666666667,336.18,351.536,333.9025,339.975,335.55,321.37,320.75750000000005,321.326,311.235,303.09250000000003,318.854,305.7375,300.1275,311.7575,304.2125,308.20666666666665,296.77,316.05000000000007,316.6675,315.046,323.21,322.91399999999993,321.08666666666664,323.8933333333334,317.31333333333333,303.8233333333333,321.03,299.6266666666666,323.91,324.08666666666664,318.985,321.014,311.73400000000004,318.73400000000004,312.63800000000003,320.11,309.46400000000006,313.63,323.54,319.776,317.33000000000004,303.9625,303.09999999999997,295.71,298.7366666666667,312.1033333333333,313.28,334.606,325.90833333333336,351.805,473.05999999999995,L7
2003-07-28 21:50:04+00:00,329.345,331.192,334.166,328.61,333.446,319.89,313.86,311.11400000000003,306.60600000000005,304.50200000000007,295.22200000000004,307.52799999999996,298.21999999999997,292.53000000000003,305.88199999999995,299.67600000000004,300.3625,290.59000000000003,309.85,300.5375,305.73400000000004,313.62,311.42600000000004,307.07666666666665,315.61,312.5775,299.69,312.78999999999996,298.63,316.5075,317.365,313.166,311.656,308.90833333333336,316.865,310.2266666666667,318.8283333333333,308.13500000000005,309.304,317.408,313.2266666666667,311.35,299.428,298.125,290.53499999999997,293.0175,301.955,307.356,319.07,315.71666666666664,342.072,473.05999999999995,L5
2003-08-29 21:50:38+00:00,327.1975,333.195,333.425,322.7625,325.89750000000004,310.935,311.445,305.92,300.2925,302.6375,287.2325,302.585,291.745,288.8425,303.51750000000004,295.5475,295.75666666666666,290.84000000000003,309.69666666666666,300.805,300.31333333333333,314.25666666666666,309.73333333333335,306.44,317.76,313.57,298.07,310.40000000000003,296.3933333333334,315.745,321.02333333333337,310.87,309.1175,307.135,320.4225,310.5425,321.7125,302.686,301.938,309.088,304.32800000000003,306.85600000000005,295.666,293.41249999999997,285.53249999999997,286.65,295.6775,303.288,313.858,305.832,332.23,463.55,L5
2003-09-14 21:50:54+00:00,320.8025,324.8,326.3225,315.5,318.305,296.50249999999994,303.1975,288.59749999999997,287.59000000000003,288.735,272.2325,294.34749999999997,278.53749999999997,275.3775,291.13,284.6275,281.1333333333333,291.48,297.7633333333333,294.59749999999997,294.1233333333333,302.59666666666664,300.41,304.84,306.51,303.66333333333336,286.36249999999995,299.46,283.97333333333336,311.225,314.00666666666666,307.88,303.77750000000003,301.7625,308.6675,302.65749999999997,313.89750000000004,295.79400000000004,296.98199999999997,302.464,297.43,301.962,291.548,287.7925,281.73,280.5525,280.375,291.32599999999996,300.896,298.04200000000003,320.29249999999996,463.55,L5
2003-10-16 21:51:19+00:00,315.63,318.04333333333335,319.1066666666666,312.85,311.3125,280.8875,296.6025,278.995,279.51250000000005,275.27750000000003,260.0325,287.0125,268.885,267.5675,288.375,287.64,282.7475,293.5875,298.7725,297.75249999999994,295.24333333333334,297.74,295.66333333333336,299.76666666666665,297.21666666666664,300.9033333333333,295.7825,300.1975,295.9666666666667,299.18,297.28000000000003,296.43999999999994,295.6275,296.6975,297.9625,296.2425,302.2475,290.294,292.904,298.358,293.3325,299.315,288.7875,287.7925,281.73,280.5525,280.375,288.365,300.3,303.3525,320.29249999999996,,L5
2003-11-17 21:51:45+00:00,315.63,319.4275,323.1,315.052,313.592,281.164,299.448,282.2,282.412,277.308,262.954,287.916,267.174,267.614,287.644,287.008,283.486,295.35,299.674,299.294,298.15,300.2,299.195,301.35249999999996,297.0825,300.57,294.954,299.82399999999996,296.45,298.922,298.035,297.908,297.566,297.912,298.714,297.248,301.206,290.52500000000003,292.7033333333333,296.98,292.312,296.946,287.61800000000005,286.63199999999995,283.406,282.214,282.61199999999997,290.882,303.6,305.508,321.97799999999995,,L5
2003-12-10 21:58:05+00:00,315.63,319.4275,323.1,322.62666666666667,320.31,281.164,302.465,285.875,285.8833333333334,282.11,269.96000000000004,291.89,267.174,267.614,287.644,287.008,283.486,302.8233333333333,306.775,299.294,303.544,303.37600000000003,302.076,304.466,301.396,306.06399999999996,300.895,305.2733333333333,296.45,298.922,305.62800000000004,305.0333333333333,302.60333333333335,300.07399999999996,302.618,298.402,304.63599999999997,291.198,296.6666666666667,294.9816666666666,293.992,287.595,281.83500000000004,280.74249999999995,290.036,288.52799999999996,287.466,296.31000000000006,308.062,308.23,321.95,,L5
2004-04-25 21:53:23+00:00,,323.58,335.08,328.81,326.65333333333336,278.59000000000003,306.18,291.84999999999997,291.7633333333333,289.2033333333333,283.0133333333333,294.17,263.02,265.62,280.82000000000005,283.045,278.515,307.93,310.98333333333335,297.17499999999995,305.47333333333336,304.11999999999995,302.02000000000004,304.33,302.45666666666665,305.2766666666667,302.99,305.2033333333333,294.37,292.82,307.60999999999996,310.06333333333333,307.57,301.0333333333333,302.5466666666667,300.8433333333333,306.9633333333333,286.145,297.81666666666666,298.2966666666667,299.68333333333334,286.155,279.505,276.77,296.03,296.49333333333334,294.82666666666665,302.05,315.48333333333335,311.3066666666667,325.81666666666666,,L5
2004-05-18 22:00:14+00:00,313.07,322.37,321.97,324.21,323.21999999999997,288.06500000000005,300.51666666666665,288.90000000000003,288.18333333333334,288.65333333333336,282.84999999999997,294.62666666666667,272.64,264.445,281.26,285.22,278.955,307.07,308.32666666666665,292.61,302.51666666666665,299.97,296.18666666666667,302.3633333333333,304.6466666666667,305.26666666666665,304.81,304.43,295.19,296.725,308.1066666666667,310.4266666666667,304.2866666666667,298.74,300.92333333333335,299.3066666666667,307.5566666666667,289.02,299.07666666666665,301.14,301.96000000000004,293.54499999999996,285.84000000000003,279.395,295.8233333333333,296.6666666666667,293.8233333333333,298.48,311.26,308.07666666666665,319.99,,L5
2004-11-10 22:04:35+00:00,313.07,341.09000000000003,340.905,320.82,318.69000000000005,307.91,304.16999999999996,292.57500000000005,287.935,290.255,294.17999999999995,305.5,295.365,287.98,299.675,303.67499999999995,300.38,301.195,302.275,300.47,304.985,306.13,303.815,312.41999999999996,321.075,315.24,313.285,310.28,311.995,319.765,307.26,307.445,301.765,305.355,302.39,303.94000000000005,303.6,308.21500000000003,304.4,310.765,303.555,309.52,307.565,299.545,294.07,294.04499999999996,294.97,301.40999999999997,312.78,314.43,328.08000000000004,,L5
2005-02-23 22:00:07+00:00,349.15,350.03499999999997,353.09,334.095,328.04,317.625,314.59000000000003,305.265,302.08000000000004,297.86,309.445,314.19500000000005,301.53,306.73,310.78499999999997,308.28,307.83500000000004,304.5,309.245,305.995,311.1,314.94,315.835,324.78499999999997,335.585,325.395,324.95500000000004,324.255,321.28,325.83,315.645,312.345,308.895,312.96500000000003,310.475,311.21000000000004,310.725,316.58000000000004,313.92499999999995,320.59000000000003,310.83000000000004,313.73,311.51,305.065,297.965,301.0,301.17499999999995,313.27,324.62,325.225,342.02,,L5
2005-03-02 22:06:24+00:00,334.505,340.84999999999997,345.22333333333336,329.9766666666667,326.0133333333333,312.42,312.4266666666667,301.62,299.78000000000003,292.5733333333333,299.65333333333336,305.7633333333333,290.46666666666664,295.17,301.72333333333336,300.56333333333333,300.61333333333334,302.32,307.3566666666666,304.98,309.32,313.01,313.45,316.7133333333333,322.88,317.01,315.58666666666664,315.84999999999997,313.9166666666667,317.31666666666666,312.11333333333334,309.9166666666667,307.53333333333336,310.04,308.6133333333333,309.56666666666666,307.8433333333333,308.4433333333333,308.34666666666664,311.14000000000004,304.27333333333337,305.53333333333336,303.24333333333334,299.65000000000003,297.06,298.50333333333333,299.6133333333333,310.75666666666666,322.7733333333333,322.37333333333333,338.3933333333334,484.28,L5
2005-03-18 22:06:34+00:00,331.33666666666664,338.1,342.78499999999997,333.38,321.66,306.56,307.7125,295.4275,294.325,287.0625,295.5925,305.1725,288.6475,292.72,300.51,299.525,298.3275,298.9325,301.94,300.82,305.09000000000003,307.9375,308.065,311.10249999999996,319.4925,316.2925,314.9075,315.455,312.8675,315.7825,311.42,304.6475,302.5825,303.5725,302.935,304.46,303.1,304.8225,307.33,309.15,303.3825,304.565,302.625,297.7725,292.15999999999997,291.6325,294.6975,304.6475,316.53999999999996,315.175,333.5425,484.28,L5
2005-04-12 22:00:30+00:00,328.6425,333.16999999999996,337.352,333.38,320.546,305.644,307.7125,295.4275,294.325,287.0625,299.678,310.696,288.668,297.114,300.51,299.525,298.798,298.43199999999996,302.44,300.698,304.474,306.62600000000003,307.88,311.196,316.288,312.038,314.202,318.41999999999996,312.8675,315.7825,311.42,304.6475,304.71000000000004,303.5725,302.935,304.46,303.1,304.8225,307.33,309.15,303.3825,309.254,302.625,302.078,289.308,289.31399999999996,292.912,301.616,314.18199999999996,314.04,331.98400000000004,484.28,L5
2005-06-15 22:00:58+00:00,328.6425,326.51,331.73,333.98,319.44,303.405,305.45,294.24333333333334,289.7075,279.5675,296.04499999999996,302.122,278.59399999999994,287.9,290.755,291.4075,290.274,294.264,297.404,296.852,298.63,299.198,301.882,303.17999999999995,306.38599999999997,303.206,304.0,311.47200000000004,302.2125,300.71250000000003,303.655,295.2975,299.526,299.8233333333333,295.0575,296.6275,295.66499999999996,300.09666666666664,298.4325,298.8025,294.9725,300.548,292.2175,292.478,282.176,283.6,286.11,293.97400000000005,305.904,306.27,321.144,484.28,L5
