dates,satname,nzd0339-0000,nzd0339-0001,nzd0339-0002,nzd0339-0003,nzd0339-0004,nzd0339-0005,nzd0339-0006
2023-04-06 22:13:21.161000,L9,,,,,212.41,223.20,235.20
2023-04-13 22:19:02.869000,L9,,,,,254.04,234.84,257.92
2023-04-14 22:12:57.887000,L8,,,,223.91,248.67,236.07,247.22
2023-04-22 22:13:14.998000,L9,,,,,247.35,225.58,240.73
2023-08-20 22:12:59.423000,L8,,,,,241.87,225.40,235.67
2023-08-20 22:13:23.386000,L8,,,,,245.05,228.43,241.63
2023-08-28 22:12:56.142000,L9,,,178.57,224.23,259.49,249.30,269.37
2023-10-31 22:13:09.706000,L9,310.57,293.24,294.52,295.46,286.99,275.07,295.30
2023-11-23 22:19:29.215000,L9,283.65,271.65,268.09,270.59,261.96,251.91,272.24
2023-11-24 22:13:15.871000,L8,304.28,281.60,284.73,289.49,279.37,265.31,289.45
2023-11-24 22:13:39.830000,L8,284.08,269.54,265.41,269.93,260.62,251.77,272.39
2023-12-18 22:13:44.941000,L9,265.29,228.63,208.34,,,,
2024-01-02 22:19:17.594000,L8,277.24,271.03,239.65,255.71,260.17,249.14,267.72
2024-01-10 22:19:27.841000,L9,293.61,274.15,277.90,283.63,267.28,253.35,276.13
2024-01-11 22:13:08.314000,L8,311.14,294.40,296.18,296.78,286.52,272.59,296.96
2024-01-11 22:13:32.277000,L8,311.55,294.50,296.53,296.92,286.66,273.11,297.25
2024-02-03 22:19:16.877000,L8,253.03,250.56,203.57,221.58,244.90,223.51,
2024-02-04 22:13:43.561000,L9,256.53,264.42,210.83,232.14,252.87,237.02,255.75
2024-02-11 22:19:28.931000,L9,262.37,270.35,210.33,241.39,248.36,240.10,255.40
2024-02-12 22:13:06.098000,L8,288.99,271.49,268.92,276.45,262.16,253.18,275.09
2024-02-12 22:13:30.056000,L8,263.81,259.83,208.45,237.15,256.44,245.98,266.66
2024-02-19 22:19:15.470000,L8,,,,,250.66,241.60,254.74
2024-02-20 22:13:07.958000,L9,270.99,268.70,213.53,236.67,254.28,243.26,260.44
2024-02-27 22:19:19.790000,L9,282.84,272.12,209.44,237.27,262.33,251.69,273.20
2024-02-28 22:13:00.104000,L8,,,203.99,220.63,256.23,249.89,264.85
2024-02-28 22:13:24.063000,L8,,,204.17,224.37,256.17,250.08,266.74
2024-03-15 22:12:49.841000,L8,,,,,242.76,228.26,245.55
2024-03-23 22:13:31.441000,L9,,,,,250.25,241.68,250.36
2024-04-07 22:18:47.649000,L8,,,189.05,222.52,255.61,247.42,259.90
2024-07-12 22:18:36.815000,L8,,,,,256.15,222.71,238.55
2024-08-06 22:12:57.285000,L8,,,,,254.36,244.63,249.85
2024-11-02 22:13:05.642000,L9,293.05,274.89,269.67,271.58,263.29,253.37,275.22
2024-11-10 22:13:01.543000,L8,,,,255.40,259.09,248.75,267.96
2024-11-10 22:13:25.502000,L8,,,,258.12,259.51,250.47,271.07
2024-11-17 22:19:14.668000,L8,292.65,275.11,277.67,282.09,265.90,253.23,274.97
2024-12-27 22:19:21.861000,L9,293.58,275.82,276.97,279.62,264.50,253.46,275.09
2025-01-05 22:13:06.930000,L9,305.07,288.78,289.58,293.40,281.62,271.23,294.11
2025-01-12 22:19:21.390000,L9,,,,284.01,264.33,253.12,275.00
2025-01-20 22:19:13.384000,L8,306.71,294.19,296.36,294.52,282.62,273.44,294.59
2025-01-21 22:13:13.111000,L9,309.42,295.98,297.98,296.26,285.25,274.38,298.93
2025-02-05 22:19:15.641000,L8,,,,196.33,251.60,233.85,258.69
2025-02-13 22:19:22.727000,L9,309.68,295.52,298.35,296.56,284.72,274.21,294.05
2025-02-14 22:13:00.313000,L8,311.56,295.80,299.10,296.78,285.91,275.03,296.71
2025-02-14 22:13:24.276000,L8,340.58,346.95,342.08,344.60,343.52,332.50,332.27
2025-02-21 22:19:07.224000,L8,,,202.00,224.73,249.90,233.01,255.12
2025-02-22 22:13:33.201000,L9,271.07,271.16,212.37,232.54,255.57,248.77,267.82
2025-03-01 22:19:15.278000,L9,,,,,254.32,249.28,270.60
2025-03-09 22:19:02.485000,L8,283.71,273.17,213.24,273.43,262.57,252.68,245.78
2025-03-18 22:13:06.526000,L8,,,,,246.69,227.77,240.92
2025-03-25 22:18:51.922000,L8,,,,,248.63,230.23,249.57
2025-03-26 22:13:17.287000,L9,,,,,247.36,238.78,246.48
2025-04-26 22:18:36.177000,L8,,,,,258.93,247.11,259.28
2025-08-09 22:13:01.398000,L8,,,,,247.89,233.18,244.05
2025-08-24 22:19:18.859000,L9,,,,,260.82,251.84,271.17
2025-08-25 22:13:03.791000,L8,,,,,253.34,244.88,263.97
2025-08-25 22:13:27.754000,L8,,,,,251.21,240.74,261.39
2025-09-26 22:13:14.966000,L8,,,200.79,226.48,249.03,238.38,256.26
2025-09-26 22:13:38.933000,L8,,,202.96,228.56,250.62,237.91,258.81
2025-10-04 22:13:17.983000,L9,268.37,259.69,215.49,246.20,240.04,239.27,263.74
