dates,nzd0195-0000,nzd0195-0001,nzd0195-0002,nzd0195-0003,nzd0195-0004,nzd0195-0005,satname
1999-08-12 21:52:44+00:00,,313.72,315.83,307.36,,321.39,L7
1999-09-29 21:52:52+00:00,,313.72,327.04499999999996,324.79,340.84,324.21500000000003,L7
1999-10-15 21:52:49+00:00,,313.72,336.2033333333333,332.13000000000005,344.18499999999995,327.69,L7
2000-02-04 21:52:37+00:00,,310.73,330.815,332.13000000000005,344.18499999999995,327.69,L7
2000-03-14 21:58:35+00:00,280.48,303.725,328.0075,344.51500000000004,344.18499999999995,330.84,L7
2000-03-30 21:58:33+00:00,280.48,302.1133333333333,319.97,346.81,347.53,334.64,L7
2000-08-14 21:50:56+00:00,287.34000000000003,303.0566666666667,308.0333333333333,,,,L7
2000-10-17 21:50:01+00:00,294.2,310.57,329.74,353.62,352.89,345.24,L7
2001-01-05 21:50:16+00:00,294.2,310.57,329.74,353.62,325.775,350.8,L7
2001-03-10 21:50:10+00:00,287.12,304.73,327.735,327.67,314.0,350.8,L7
2001-06-05 21:55:40+00:00,290.31,310.19500000000005,311.96500000000003,302.1,294.555,356.36,L7
2001-06-21 21:55:29+00:00,286.40333333333336,310.2633333333333,313.61333333333334,303.48,293.1466666666667,356.36,L7
2001-06-30 21:49:12+00:00,285.6775,310.695,316.6375,304.1925,293.1466666666667,356.36,L7
2001-09-09 21:54:36+00:00,285.8875,310.46000000000004,317.78,304.4125,288.575,,L7
2001-09-25 21:54:28+00:00,285.896,308.38800000000003,315.644,304.4125,288.575,,L7
2001-10-11 21:54:09+00:00,285.896,311.89500000000004,315.644,304.4125,288.575,319.64,L7
2002-01-24 21:48:42+00:00,286.94500000000005,311.10666666666674,310.525,302.6,286.82,328.775,L7
2002-06-01 21:48:28+00:00,281.62,304.28,309.68,,,337.91,L7
2002-08-20 21:47:58+00:00,281.62,304.28,310.615,293.78,282.46,,L7
2002-08-27 21:54:00+00:00,281.62,330.74,310.615,293.78,282.46,358.33,L7
2002-10-07 21:47:33+00:00,281.62,332.16333333333336,312.51666666666665,293.78,282.46,351.485,L7
2002-10-14 21:53:43+00:00,281.62,332.16333333333336,311.675,293.78,282.46,350.0133333333333,L7
2003-01-18 21:54:30+00:00,,346.105,310.865,293.78,282.46,350.0133333333333,L7
2003-03-23 21:54:40+00:00,276.3,335.01,310.6366666666667,,,345.855,L7
2003-04-24 21:54:46+00:00,280.05,306.87,306.28499999999997,298.71,283.92,,L7
2003-05-03 21:48:37+00:00,282.6433333333334,310.875,308.3533333333333,302.42999999999995,286.995,,L7
2003-05-10 21:54:46+00:00,288.43,310.875,317.2675,304.42,291.22,333.21,L7
2003-05-26 21:54:43+00:00,286.924,311.5366666666667,316.188,302.8175,291.22,333.21,L7
2003-08-06 21:42:51+00:00,288.25666666666666,311.4675,317.88599999999997,303.4,294.7025,323.40999999999997,L5
2003-10-18 21:37:48+00:00,292.8066666666667,309.554,317.82166666666666,299.96666666666664,294.7025,323.40999999999997,L5
2003-10-25 21:44:04+00:00,293.06,307.726,318.055,298.9833333333333,297.6375,317.50666666666666,L5
2004-03-17 21:45:08+00:00,302.3933333333334,306.02666666666664,316.96999999999997,297.06333333333333,301.35,307.57,L5
2004-04-18 21:45:49+00:00,301.78999999999996,308.09,323.80333333333334,314.66333333333336,310.2066666666667,312.80333333333334,L5
2004-05-20 21:46:44+00:00,318.26,318.45,322.0933333333333,318.3833333333334,311.80333333333334,311.09,L5
2004-07-07 21:48:09+00:00,306.4,310.46000000000004,318.095,315.75250000000005,311.1775,310.1675,L5
2004-07-23 21:48:33+00:00,306.2866666666667,308.9766666666667,316.27799999999996,314.434,309.442,309.194,L5
2004-09-25 21:50:07+00:00,300.78333333333336,305.75666666666666,314.416,312.9820000000001,308.524,308.806,L5
2004-10-27 21:50:47+00:00,302.275,308.24,311.34,309.236,306.62,307.544,L5
2004-12-07 21:45:24+00:00,303.196,307.31399999999996,313.492,309.45799999999997,306.016,306.682,L5
2005-01-15 21:52:09+00:00,304.622,300.86,309.96400000000006,305.022,299.698,301.992,L5
2005-01-24 21:46:06+00:00,302.744,299.032,309.206,302.20799999999997,297.46999999999997,299.664,L5
2005-02-25 21:46:35+00:00,302.744,299.032,308.375,303.06,297.16833333333335,299.515,L5
2005-03-04 21:52:52+00:00,307.0566666666667,305.25166666666667,313.7271428571429,307.4714285714286,301.2157142857142,302.1771428571428,L5
2005-03-29 21:46:54+00:00,308.99,307.63166666666666,312.9771428571429,308.39285714285717,302.1214285714286,302.78000000000003,L5
2005-04-21 21:53:10+00:00,309.36857142857144,309.4871428571428,313.6525,309.3025,303.19875,303.91875,L5
2005-07-19 21:47:39+00:00,312.656,321.418,318.74666666666667,315.24,307.95833333333337,308.935,L5
2005-10-30 21:54:03+00:00,296.61,309.51,313.45500000000004,317.01,309.03499999999997,313.365,L5
2005-11-24 21:48:28+00:00,299.99333333333334,311.9733333333333,314.84,316.58666666666664,308.0733333333333,310.82,L5
2006-02-28 21:50:40+00:00,300.64000000000004,310.49333333333334,313.99333333333334,317.03333333333336,307.88999999999993,308.13666666666666,L5
2006-04-08 21:57:36+00:00,309.6775,320.355,324.3775,322.9775,315.15749999999997,315.275,L5
2006-06-27 21:58:48+00:00,325.865,337.84000000000003,340.245,333.40000000000003,317.87999999999994,317.09,L5
2006-07-13 21:59:02+00:00,320.81666666666666,334.72333333333336,338.45,331.27,319.05749999999995,319.0525,L5
2006-08-23 21:53:23+00:00,319.6625,333.735,336.46500000000003,330.3025,319.058,319.614,L5
2006-10-10 21:53:56+00:00,313.46000000000004,329.63,332.68500000000006,327.20500000000004,309.90749999999997,313.16,L5
