dates,satname,nzd0195-0000,nzd0195-0001,nzd0195-0002,nzd0195-0003,nzd0195-0004,nzd0195-0005
2004-03-01 21:45:02.553000,L5,294.19,303.20,302.95,313.58,304.71,304.40
2004-03-17 21:45:08.368000,L5,318.26,318.45,325.88,315.58,307.04,309.44
2004-04-02 21:45:18.969000,L5,309.68,318.03,315.27,321.10,311.73,
2004-04-18 21:45:49.558000,L5,321.20,330.53,338.00,335.60,327.92,323.27
2004-05-20 21:46:44.438000,L5,,,302.40,303.97,300.45,300.56
2004-07-07 21:48:09.180000,L5,294.54,302.47,306.10,307.86,309.30,307.40
2004-07-23 21:48:33.165000,L5,306.06,306.01,309.01,309.16,302.50,305.30
2004-09-25 21:50:07.312000,L5,301.75,308.79,316.57,308.32,302.45,307.50
2004-10-20 21:44:28.706000,L5,366.33,368.29,373.01,378.96,377.37,364.15
2004-10-27 21:50:47.740000,L5,306.75,315.69,322.62,316.87,318.40,316.96
2004-12-07 21:45:24.093000,L5,306.88,303.61,313.16,305.08,297.43,296.25
2005-01-15 21:52:09.437000,L5,301.67,270.20,288.46,285.68,277.71,283.95
2005-01-24 21:46:06.161000,L5,296.67,296.87,305.22,295.09,291.36,293.66
2005-02-25 21:46:35.721000,L5,,,304.22,307.32,295.66,298.77
2005-03-04 21:52:52.217000,L5,328.62,336.35,345.84,333.94,325.50,318.15
2005-03-29 21:46:54.602000,L5,313.35,323.07,311.32,314.77,308.79,311.72
2005-04-21 21:53:10.893000,L5,311.64,320.62,318.38,315.67,310.74,311.89
2005-06-01 21:47:18.718000,L5,342.56,335.32,330.52,,,
2005-06-08 21:53:33.007000,L5,,380.47,389.57,380.67,378.67,383.07
2005-07-19 21:47:39.248000,L5,313.00,330.18,327.50,324.65,315.70,319.42
2005-10-30 21:54:03.531000,L5,280.22,288.84,299.41,309.37,302.37,307.31
2005-11-24 21:48:28.120000,L5,306.76,316.90,317.61,315.74,306.15,305.73
2006-02-19 21:56:39.909000,L5,307.74,315.54,319.53,316.86,307.94,307.23
2006-02-28 21:50:40.410000,L5,314.94,325.74,324.96,325.99,315.15,311.37
2006-04-08 21:57:36.601000,L5,336.79,349.94,355.53,340.81,336.96,336.69
2006-06-27 21:58:48.654000,L5,,,,,301.53,303.21
2006-07-06 21:52:45.642000,L5,315.77,326.39,326.82,327.09,315.92,318.77
2006-07-13 21:59:02.335000,L5,310.72,328.49,334.86,327.01,322.59,324.94
2006-08-23 21:53:23.469000,L5,316.20,330.77,330.51,327.40,319.06,321.86
2006-10-10 21:53:56.892000,L5,,,,,296.45,302.63
2006-12-13 21:54:31.554000,L5,310.47,318.53,318.91,316.05,317.30,311.71
2007-01-30 21:54:48.635000,L5,317.44,326.27,325.58,322.39,309.10,293.83
2009-11-26 21:56:28.873000,L5,287.00,280.21,295.84,287.52,283.89,285.82
2010-01-13 21:56:49.389000,L5,303.54,302.16,301.04,300.59,296.02,299.61
2010-10-28 21:55:51.312000,L5,300.00,291.35,304.55,295.91,291.26,293.77
2010-12-31 21:55:56.533000,L5,303.76,308.52,317.46,307.92,301.14,303.52
2011-01-16 21:55:58.174000,L5,303.20,307.30,316.52,310.54,290.38,292.03
2011-01-25 21:49:47.233000,L5,,,287.36,309.55,307.36,308.86
2011-02-17 21:56:00.979000,L5,341.12,347.26,351.40,349.02,337.87,339.54
2011-10-24 21:47:48.042000,L5,303.88,316.06,321.77,315.53,309.55,309.27
2013-04-11 22:08:15.067000,L8,285.85,306.87,309.27,310.68,298.31,303.87
2013-05-29 22:08:05.425000,L8,298.12,318.15,318.67,321.14,315.51,318.44
2013-06-23 22:01:46.719000,L8,301.57,323.16,322.73,325.48,324.70,327.58
2013-06-30 22:08:00.117000,L8,297.08,317.44,318.48,320.35,314.49,318.76
2013-07-25 22:01:49.952000,L8,307.51,334.54,325.79,333.70,324.48,327.69
2013-08-17 22:08:03.120000,L8,,,,,295.47,307.22
2013-09-02 22:08:04.598000,L8,300.19,318.17,320.10,317.64,308.53,316.08
2013-09-27 22:01:43.236000,L8,303.21,320.05,321.89,318.45,310.72,314.49
2013-10-29 22:01:34.321000,L8,297.68,313.57,319.32,314.87,304.92,309.33
2013-11-05 22:07:46.855000,L8,,,299.45,291.95,284.74,289.92
2013-11-14 22:01:33.487000,L8,302.57,318.39,322.97,318.43,309.69,312.69
2013-11-21 22:07:37.752000,L8,377.22,331.02,336.28,336.70,334.69,332.89
2014-01-01 22:01:14.509000,L8,,,301.69,305.02,293.51,296.69
2014-01-17 22:00:59.983000,L8,304.07,318.24,319.97,318.00,309.37,313.10
2014-01-24 22:07:09.509000,L8,305.40,319.88,322.43,317.67,308.73,313.54
2014-02-09 22:06:57.254000,L8,366.99,314.84,319.03,316.08,304.24,311.65
2014-02-25 22:06:44.447000,L8,300.20,314.05,318.07,314.89,303.62,310.48
2014-03-06 22:00:25.321000,L8,301.54,321.00,322.41,319.69,309.20,315.04
2014-03-29 22:06:15.961000,L8,297.67,316.57,314.45,315.45,304.33,311.72
2014-04-23 21:59:43.011000,L8,304.80,324.89,323.56,322.91,316.70,325.48
2014-04-30 22:05:46.536000,L8,298.82,320.17,318.07,318.16,310.79,320.65
2014-05-09 21:59:27.549000,L8,285.35,302.61,298.59,311.22,298.49,306.93
2014-06-17 22:05:44.904000,L8,,,,305.93,304.81,309.31
2014-07-12 21:59:43.196000,L8,,,300.45,310.81,300.40,307.26
2014-07-28 21:59:47.112000,L8,,,300.16,308.45,298.21,307.98
2014-08-20 22:06:06.726000,L8,304.17,323.96,320.66,319.11,312.23,317.11
2014-09-14 21:59:59.788000,L8,309.69,326.48,324.67,320.33,315.58,325.27
2014-11-08 22:06:16.124000,L8,305.51,321.70,323.34,316.69,340.64,318.91
2015-02-28 22:05:48.437000,L8,303.86,316.27,318.89,316.14,305.54,318.80
2015-03-09 21:59:30.556000,L8,296.46,312.10,317.05,314.80,303.63,308.09
2015-04-10 21:59:13.702000,L8,306.63,320.91,324.08,323.04,320.07,320.75
2015-05-12 21:58:53.078000,L8,299.07,317.01,310.90,312.97,301.98,303.26
2015-05-19 22:05:04.672000,L8,300.47,321.09,317.95,320.29,313.07,323.35
2015-05-28 21:58:55.699000,L8,290.00,311.50,302.40,305.55,293.35,309.04
2015-06-04 22:05:12.611000,L8,303.58,320.08,320.15,321.09,316.43,322.78
2015-07-22 22:05:37.569000,L8,305.19,323.19,324.33,322.66,345.35,326.21
2015-08-23 22:05:48.569000,L8,281.97,301.61,299.64,306.13,292.06,305.23
2015-09-01 21:59:39.995000,L8,,,302.66,309.43,296.28,305.64
2015-12-29 22:06:09.164000,L8,307.85,321.38,322.71,318.66,306.98,319.09
2016-01-23 21:59:56.211000,L8,,,299.27,305.83,290.95,294.51
2016-02-24 21:59:45.021000,L8,306.72,319.95,324.71,318.74,312.20,316.62
2016-03-02 22:05:55.525000,L8,,,289.60,293.58,286.03,289.18
2016-03-11 21:59:42.538000,L8,297.72,314.36,318.60,314.81,305.26,310.23
2016-05-14 21:59:24.184000,L8,299.20,317.41,318.46,317.17,308.77,312.72
2016-05-21 22:05:38.418000,L8,302.74,321.13,318.20,318.35,308.66,314.47
2016-07-01 21:59:42.515000,L8,306.13,324.13,321.62,320.09,314.67,317.75
2016-07-17 21:59:49.332000,L8,276.63,303.16,302.41,298.54,273.33,
2016-07-24 22:06:01.938000,L8,305.33,324.86,325.33,328.18,356.51,331.02
2016-08-18 21:59:57.052000,L8,282.45,300.97,302.89,307.74,293.93,302.71
2016-09-10 22:06:15.488000,L8,299.86,319.48,323.41,317.97,309.65,318.90
2016-10-12 22:06:21.213000,L8,311.50,311.74,325.10,315.90,303.76,311.55
2016-10-21 22:00:12.043000,L8,302.96,319.92,324.50,319.15,307.56,313.25
2016-11-22 22:00:11.776000,L8,300.21,315.32,321.54,315.15,304.65,309.40
2016-12-15 22:06:18.115000,L8,302.22,279.23,,,298.25,285.28
2017-01-16 22:06:11.085000,L8,303.26,322.63,324.16,319.08,303.32,313.36
2017-01-25 21:59:56.835000,L8,305.02,321.28,323.24,320.34,309.56,314.62
2017-02-10 21:59:48.586000,L8,305.87,323.65,326.01,320.05,312.50,317.66
2017-03-05 22:05:50.977000,L8,302.02,315.11,316.16,316.48,303.30,311.69
2017-03-14 21:59:34.845000,L8,,380.55,386.76,392.51,354.62,381.15
2017-03-30 21:59:26.304000,L8,310.27,324.99,325.69,325.58,315.57,321.36
2017-04-06 22:05:33.966000,L8,304.12,317.99,319.91,319.72,307.37,316.60
2017-04-15 21:59:18.187000,L8,292.56,309.21,310.00,310.69,296.42,304.39
2017-05-01 21:59:07.812000,L8,298.41,317.58,313.31,317.34,305.75,312.83
2017-05-08 22:05:23.284000,L8,300.88,319.47,321.27,320.69,310.22,318.12
2017-05-24 22:05:34.407000,L8,302.00,320.87,322.16,323.78,314.50,321.00
2017-06-09 22:05:42.375000,L8,301.09,321.50,321.67,321.57,312.32,322.79
2017-06-25 22:05:47.638000,L8,309.03,322.17,323.11,337.20,334.83,334.37
2017-07-11 22:05:50.423000,L8,303.21,324.65,323.05,325.15,317.90,324.12
2017-08-21 21:59:55.958000,L8,293.28,310.98,308.30,310.85,298.61,305.71
2017-08-28 22:06:08.010000,L8,,,,286.63,290.79,288.93
2017-09-22 22:00:01.938000,L8,303.96,321.00,325.99,321.01,310.05,317.96
2017-12-02 22:06:10.894000,L8,304.06,320.20,324.06,319.42,305.42,314.19
2017-12-11 22:00:00.576000,L8,302.93,317.59,322.16,318.50,306.00,312.04
2017-12-27 22:00:01.778000,L8,305.89,319.25,322.54,319.94,308.98,313.40
2018-01-28 21:59:46.257000,L8,285.99,298.61,300.83,298.68,290.16,292.94
2018-03-08 22:05:39.901000,L8,303.72,323.29,323.06,320.04,308.75,315.56
2018-03-17 21:59:24.088000,L8,280.09,296.68,300.90,302.32,,
2018-04-18 21:59:07.664000,L8,302.04,317.26,321.62,324.16,311.73,313.83
2018-04-25 22:05:14.903000,L8,298.78,317.53,317.07,317.83,305.79,313.33
2018-05-20 21:58:47.763000,L8,300.78,321.13,320.91,322.09,313.78,319.06
2018-06-05 21:58:37.907000,L8,303.76,322.43,321.61,324.48,317.66,322.43
2018-06-21 21:58:49.257000,L8,302.12,322.74,322.45,322.49,315.68,332.18
2018-06-28 22:05:04.262000,L8,298.72,319.52,316.45,319.69,310.32,323.85
2018-07-23 21:59:04.706000,L8,292.72,312.48,309.74,311.41,302.14,308.92
2018-08-08 21:59:13.788000,L8,288.29,304.67,301.66,307.27,293.28,300.93
2018-08-24 21:59:21.762000,L8,301.79,320.94,323.11,321.68,313.87,318.08
2018-08-31 22:05:35.273000,L8,277.80,296.34,298.62,297.95,284.67,294.57
2018-09-25 21:59:32.810000,L8,286.87,301.69,303.13,306.80,291.72,295.87
2018-10-02 22:05:47.245000,L8,296.63,310.78,315.78,310.96,299.83,308.21
2018-10-18 22:05:53.709000,L8,353.18,316.01,321.25,316.66,304.52,312.43
2019-01-22 22:05:50.255000,L8,287.03,303.14,305.51,300.09,291.10,295.08
2019-02-16 21:59:35.438000,L8,,301.16,303.01,307.72,294.69,299.15
2019-02-23 22:05:44.581000,L8,285.39,300.21,309.32,309.52,,
2019-03-04 21:59:30.951000,L8,304.79,321.42,323.89,321.27,309.94,315.92
2019-03-11 22:05:38.980000,L8,303.94,319.24,322.25,318.63,308.72,314.30
2019-03-20 21:59:26.164000,L8,305.15,322.64,322.97,,320.25,316.67
2019-04-12 22:05:30.743000,L8,302.67,319.81,324.38,321.54,311.83,316.13
2019-06-08 21:59:38.441000,L8,301.43,321.79,321.94,323.64,317.36,320.40
2019-06-15 22:05:51.895000,L8,301.18,320.92,321.29,322.98,314.81,319.40
2019-06-24 21:59:43.906000,L8,304.00,325.21,324.99,329.38,322.45,326.53
2019-07-10 21:59:47.381000,L8,304.21,324.51,325.56,327.62,320.05,324.95
2019-07-17 22:05:59.094000,L8,303.46,322.22,323.30,327.00,320.77,324.31
2019-08-02 22:06:05.991000,L8,294.99,311.90,313.48,315.45,303.89,309.07
2019-09-19 22:06:20.269000,L8,295.52,309.96,314.05,313.43,301.99,307.89
2019-09-28 22:00:12.065000,L8,,281.86,318.83,318.58,315.80,354.41
2019-10-21 22:06:25.884000,L8,301.89,316.21,322.69,319.25,306.91,313.64
2019-11-06 22:06:24.678000,L8,301.05,316.84,320.03,316.41,304.86,310.07
2019-11-22 22:06:21.092000,L8,300.53,315.30,319.25,314.85,303.05,308.80
2019-12-08 22:06:20.730000,L8,304.16,318.62,322.73,318.92,307.93,312.47
2020-01-09 22:06:13.711000,L8,295.09,299.96,281.96,308.67,298.06,301.79
2020-01-18 22:00:00.864000,L8,307.56,321.20,324.49,320.96,313.23,316.37
2020-01-25 22:06:09.569000,L8,303.92,318.24,321.12,317.88,306.91,313.86
2020-02-10 22:06:04.888000,L8,294.97,310.49,309.91,311.02,297.95,304.22
2020-02-19 21:59:52.118000,L8,,,300.42,307.19,291.87,297.12
2020-03-13 22:05:54.202000,L8,305.79,321.02,322.22,321.30,310.56,317.91
2020-09-21 22:06:18.848000,L8,366.95,320.80,324.03,320.31,309.70,317.99
2020-10-16 22:00:11.491000,L8,,,300.39,307.27,293.54,297.55
2020-12-03 22:00:12.476000,L8,304.35,316.42,321.03,318.14,308.00,311.22
2021-01-04 22:00:06.608000,L8,367.87,358.22,323.34,318.70,309.62,314.13
2021-01-11 22:06:14.248000,L8,290.52,298.22,301.75,301.74,292.00,295.14
2021-01-20 21:59:59.829000,L8,349.92,318.40,322.91,319.94,311.47,313.95
2021-02-12 22:06:07.348000,L8,,,286.57,305.43,291.04,294.74
2021-02-21 21:59:53.544000,L8,292.22,301.00,300.39,308.35,294.74,297.80
2021-04-01 22:05:48.357000,L8,308.55,325.45,323.59,324.38,315.59,320.85
2021-05-03 22:05:32.764000,L8,300.15,317.58,319.05,321.20,310.37,314.21
2021-05-19 22:05:40.235000,L8,301.66,319.76,313.50,322.66,314.35,317.39
2021-06-20 22:05:53.843000,L8,304.45,322.96,320.55,321.60,314.22,320.35
2021-06-29 21:59:44.847000,L8,305.23,326.49,325.62,328.02,322.13,324.53
2021-07-31 21:59:54.645000,L8,292.86,310.30,302.61,311.41,299.47,306.60
2021-08-16 22:00:00.606000,L8,291.93,310.58,306.47,311.16,299.44,305.74
2021-09-01 22:00:05.226000,L8,292.92,310.30,307.26,310.42,298.36,304.12
2021-09-17 22:00:08.745000,L8,303.55,321.29,322.59,318.98,310.39,313.88
2021-09-24 22:06:20.847000,L8,308.81,322.79,325.85,318.69,305.42,314.66
2021-10-19 22:00:17.158000,L8,318.05,356.33,371.98,383.13,375.83,376.51
2021-11-20 22:00:11.610000,L8,304.20,320.76,322.34,317.83,307.73,311.66
2021-12-22 22:00:09.882000,L8,339.98,363.42,361.37,320.44,311.78,330.53
2021-12-30 22:00:08.484000,L9,302.58,317.18,321.50,317.39,306.15,312.26
2022-01-07 22:00:05.789000,L8,309.97,322.89,325.16,320.60,314.42,318.92
2022-01-22 22:06:18.213000,L9,,,292.32,294.26,290.84,294.79
2022-01-30 22:06:10.369000,L8,305.32,321.66,326.79,320.32,310.52,316.06
2022-02-15 22:06:06.152000,L8,309.60,321.78,326.23,319.88,312.16,316.63
2022-02-16 22:00:02.239000,L9,305.76,322.40,328.38,318.76,312.05,314.23
2022-02-23 22:06:08.091000,L9,,,298.83,300.14,291.43,292.54
2022-02-24 21:59:52.897000,L8,310.40,325.24,327.50,326.53,316.13,320.20
2022-04-13 21:59:41.496000,L8,305.11,325.98,326.18,325.65,317.18,323.80
2022-05-07 21:59:32.291000,L9,279.77,302.65,299.64,308.48,295.77,303.71
2022-05-23 21:59:21.876000,L9,304.35,326.39,324.62,326.50,318.82,331.19
2022-07-01 22:05:54.433000,L9,303.51,323.83,321.70,324.76,316.07,329.83
2022-07-02 22:00:06.048000,L8,302.95,328.29,321.95,324.67,316.70,322.33
2022-07-09 22:06:16.329000,L8,302.89,323.08,321.74,326.34,317.90,324.93
2022-08-02 22:06:07.308000,L9,304.25,322.99,321.38,320.92,313.02,321.57
2022-08-03 22:00:18.311000,L8,308.33,329.91,330.07,329.05,320.32,332.81
2022-08-11 22:00:01.791000,L9,289.68,309.13,303.51,309.32,296.90,303.49
2022-08-27 22:00:05.491000,L9,304.99,327.84,326.31,326.33,316.63,324.05
2022-10-06 22:00:26.730000,L8,302.09,318.73,323.11,318.91,308.24,313.30
2022-10-21 22:06:29.540000,L9,281.18,299.67,302.30,295.62,288.57,292.26
2022-10-22 22:00:27.201000,L8,302.95,319.82,322.40,317.35,307.23,311.79
2022-11-30 22:06:35.920000,L8,272.35,302.40,303.01,297.55,290.76,291.88
2022-12-24 22:06:26.081000,L9,305.62,321.39,323.78,316.60,304.93,312.89
2022-12-25 22:00:15.054000,L8,305.49,323.62,328.07,319.35,302.96,306.77
2023-02-18 22:06:13.995000,L8,291.87,305.74,,,,
2023-02-19 22:00:13.172000,L9,312.41,328.07,326.00,322.07,312.13,318.57
2023-03-06 22:06:02.229000,L8,295.72,313.04,311.60,309.86,,
2023-03-07 22:00:01.421000,L9,293.04,310.80,306.26,307.36,,
2023-03-14 22:06:11.235000,L9,301.11,318.82,318.83,315.98,304.47,315.09
2023-03-15 21:59:48.555000,L8,367.04,321.36,323.08,319.14,309.55,318.12
2023-03-22 22:05:52.850000,L8,362.82,384.65,384.42,386.39,363.72,357.85
2023-03-23 21:59:55.834000,L9,293.15,312.22,310.50,308.95,,
2023-03-30 22:05:59.281000,L9,299.84,319.13,318.88,316.26,305.44,314.27
2023-04-07 22:05:40.262000,L8,308.82,323.90,322.50,320.19,311.91,316.03
2023-04-08 21:59:46.634000,L9,289.21,310.95,302.75,307.61,,
2023-04-23 22:05:33.182000,L8,284.55,304.82,283.05,,,
2023-04-24 21:59:40.381000,L9,306.80,325.99,328.34,332.82,315.68,369.98
2023-05-25 22:05:20.631000,L8,286.28,310.67,300.61,307.53,,
2023-06-10 22:05:27.865000,L8,296.60,316.44,310.82,313.41,304.04,314.12
2023-06-11 21:59:13.590000,L9,301.12,323.37,325.46,323.79,317.20,324.61
2023-06-18 22:05:21.666000,L9,279.25,309.04,297.85,307.02,,
2023-06-27 21:59:14.407000,L9,291.47,312.35,308.60,311.33,298.55,310.18
2023-07-28 22:05:50.970000,L8,301.61,323.76,323.13,325.42,313.83,329.17
2023-07-29 21:59:31.367000,L9,300.46,322.98,322.89,322.95,314.25,323.03
2023-08-05 22:05:47.142000,L9,299.15,323.34,320.61,322.53,312.99,324.36
2023-08-14 21:59:37.575000,L9,298.86,318.47,318.39,317.96,308.73,313.51
2023-08-21 22:05:52.129000,L9,297.94,319.50,319.31,316.80,304.87,313.98
2023-08-22 21:59:50.611000,L8,291.57,312.58,293.55,,,
2023-08-30 21:59:47.581000,L9,301.58,321.54,321.49,319.26,311.38,316.19
2023-09-07 21:59:49.917000,L8,284.64,307.28,299.97,,,
2023-09-15 21:59:56.151000,L9,303.95,324.90,324.89,320.69,312.74,337.01
2023-10-01 21:59:55.343000,L9,304.88,323.37,326.71,319.10,311.26,346.48
2023-10-08 22:06:10.308000,L9,285.56,303.50,303.80,295.11,,
2023-11-09 22:06:12.836000,L9,285.70,302.18,302.17,291.74,,
2023-11-10 21:59:59.383000,L8,301.73,321.00,322.65,316.33,305.20,312.78
2023-11-25 22:06:20.599000,L9,287.85,305.06,303.41,295.20,,
2023-11-26 22:00:05.887000,L8,303.69,321.95,322.86,317.17,308.48,314.29
2023-12-20 22:00:11.701000,L9,305.04,321.63,322.53,320.13,310.09,315.91
2024-01-12 22:06:18.916000,L9,291.79,305.12,302.75,299.05,,
2024-01-29 21:59:53.657000,L8,292.71,304.97,310.53,307.09,,
2024-02-05 22:06:08.032000,L8,286.31,300.56,301.52,291.16,,
2024-02-13 22:06:17.947000,L9,305.89,320.62,324.43,316.55,304.67,312.98
2024-02-14 21:59:55.364000,L8,304.39,321.87,325.51,319.94,305.68,319.77
2024-02-29 22:06:11.471000,L9,303.94,320.85,323.87,318.61,308.62,315.34
2024-03-09 22:00:02.127000,L9,292.39,308.05,308.47,307.97,,
2024-03-16 22:06:11.528000,L9,296.43,312.71,316.57,313.28,299.77,306.11
2024-03-24 22:05:42.068000,L8,300.51,316.13,317.08,315.88,303.95,314.25
2024-04-01 22:06:02.710000,L9,283.82,303.85,304.50,291.83,,
2024-04-09 22:05:37.411000,L8,292.77,309.05,307.57,307.95,294.28,302.60
2024-04-17 22:05:51.812000,L9,305.64,322.58,323.75,320.78,308.70,315.77
2024-04-26 21:59:28.878000,L9,303.78,321.25,324.28,321.08,314.03,322.57
2024-05-03 22:05:38.004000,L9,303.62,320.85,322.03,319.34,307.12,318.23
2024-05-11 22:05:15.899000,L8,292.81,310.63,308.37,310.59,294.51,307.12
2024-06-28 22:05:19.477000,L8,287.79,303.71,298.56,306.99,,
2024-07-07 21:59:13.270000,L8,305.60,324.83,325.80,327.79,319.26,339.48
2024-07-22 22:05:28.427000,L9,305.08,323.88,324.11,323.68,315.22,335.61
2024-07-23 21:59:27.877000,L8,282.78,305.72,303.89,309.81,294.70,306.60
2024-07-30 22:05:39.076000,L8,277.74,299.80,295.07,,,
2024-08-31 22:05:51.410000,L8,287.27,300.66,299.74,291.80,,
2024-09-01 21:59:36.380000,L9,284.08,302.18,300.70,305.22,,
2024-09-08 22:05:48.031000,L9,300.82,316.72,317.19,316.09,305.41,311.60
2024-09-24 22:05:49.470000,L9,300.62,315.57,316.85,315.19,303.20,311.03
2024-09-25 21:59:43.418000,L8,291.92,304.60,312.18,308.69,293.72,298.46
2024-10-03 21:59:47.603000,L9,291.08,302.09,304.78,305.79,,
2024-10-11 21:59:51.003000,L8,304.21,321.07,324.09,319.39,308.35,315.66
2024-10-26 22:06:12.211000,L9,303.46,318.06,322.05,317.31,302.98,311.09
2024-11-04 21:59:57.264000,L9,293.89,310.81,313.02,308.15,296.00,300.46
2024-12-05 22:06:09.362000,L8,301.95,318.33,319.64,315.29,302.10,308.05
2024-12-06 21:59:59.962000,L9,295.34,309.59,312.31,307.84,296.33,299.23
2024-12-14 21:59:51.646000,L8,305.07,319.69,324.80,320.26,306.52,313.93
2024-12-21 22:06:04.889000,L8,290.61,301.07,302.53,276.92,,
2024-12-22 22:00:02.208000,L9,294.16,302.20,304.11,306.55,,
2025-01-06 22:06:06.570000,L8,291.28,278.23,,,,
2025-01-07 21:59:57.997000,L9,302.88,317.10,322.89,318.53,305.26,309.55
2025-01-14 22:06:13.228000,L9,382.39,325.06,325.52,320.90,308.01,336.41
2025-01-22 22:06:01.605000,L8,293.39,305.09,301.73,,,
2025-02-07 22:06:05.260000,L8,305.48,319.75,322.73,318.39,304.19,312.80
2025-02-24 21:59:57.705000,L9,308.72,322.75,324.34,322.21,311.74,315.37
2025-03-04 21:59:42.932000,L8,303.64,320.21,320.48,319.66,308.21,312.49
2025-03-19 22:05:54.855000,L9,297.04,310.83,310.09,310.96,295.53,302.92
2025-03-20 21:59:32.187000,L8,368.86,327.43,325.08,324.67,390.31,353.56
2025-03-27 22:05:40.953000,L8,301.82,316.83,320.28,316.30,300.37,309.92
2025-04-05 21:59:29.736000,L8,288.75,299.96,299.80,288.92,,
2025-05-06 22:05:42.584000,L9,304.59,324.32,322.96,322.39,312.13,318.05
2025-05-14 22:05:26.593000,L8,288.68,305.66,300.96,307.09,,
2025-05-15 21:59:23.560000,L9,,315.09,315.62,315.88,301.68,
2025-05-31 21:59:17.709000,L9,303.17,323.44,322.26,324.38,313.88,317.61
2025-06-07 22:05:29.079000,L9,296.73,312.92,308.29,312.16,292.93,304.15
2025-06-08 21:59:23.461000,L8,295.80,314.09,314.79,315.79,302.02,310.68
2025-06-15 22:05:40.693000,L8,294.28,313.40,309.17,313.06,295.40,306.38
2025-06-16 21:59:27.168000,L9,301.85,316.67,316.30,316.07,302.53,310.34
2025-08-02 22:05:57.944000,L8,286.40,306.49,300.76,307.18,,
2025-08-10 22:06:04.262000,L9,297.01,317.53,317.92,315.54,304.15,310.38
2025-08-11 21:59:52.776000,L8,305.73,328.33,325.81,327.12,316.28,321.87
2025-08-19 21:59:57.672000,L9,303.53,322.66,323.24,320.11,312.90,316.87
2025-08-27 21:59:54.067000,L8,285.91,305.18,300.29,307.03,,
2025-09-04 22:00:02.921000,L9,302.47,319.77,321.24,319.00,305.71,316.06
2025-09-28 22:00:04.806000,L8,292.03,309.57,312.10,307.63,292.43,298.37
