dates,nzd0333-0000,nzd0333-0001,nzd0333-0002,nzd0333-0003,nzd0333-0004,nzd0333-0005,nzd0333-0006,nzd0333-0007,nzd0333-0008,nzd0333-0009,nzd0333-0010,nzd0333-0011,nzd0333-0012,nzd0333-0013,nzd0333-0014,nzd0333-0015,nzd0333-0016,nzd0333-0017,nzd0333-0018,nzd0333-0019,nzd0333-0020,nzd0333-0021,nzd0333-0022,nzd0333-0023,nzd0333-0024,nzd0333-0025,nzd0333-0026,nzd0333-0027,satname
2005-03-11 22:00:19+00:00,280.08,270.38,267.66,263.13,263.56,264.65,232.49666666666667,226.36333333333334,228.11666666666667,233.2733333333333,239.35999999999999,259.925,266.58000000000004,269.2,269.5,299.3,257.24333333333334,257.9,243.84666666666666,256.52666666666664,249.88333333333333,247.3125,240.4025,242.905,249.5075,248.135,224.0275,187.83333333333334,L5
2005-05-05 22:06:25+00:00,280.08,270.38,267.66,263.13,263.56,264.65,231.2575,223.85750000000002,227.7225,231.13,237.605,259.925,266.1666666666667,258.515,269.5,283.66499999999996,261.54333333333335,260.2675,248.69999999999996,258.8775,253.64000000000001,250.1775,243.84250000000003,242.2225,250.0875,251.68,229.6825,190.54,L5
2005-09-19 22:01:32+00:00,,,,,,,221.92000000000002,211.60500000000002,223.83999999999997,225.925,230.54500000000002,236.54,257.53499999999997,235.835,,268.03,263.79,251.09999999999997,254.20999999999998,249.995,243.565,242.62,238.14499999999998,239.09,244.1,247.97500000000002,230.335,192.72,L5
2005-11-22 22:01:58+00:00,293.85,278.56,260.51,261.26,260.76,260.0,236.26500000000004,232.425,239.67000000000002,250.095,252.325,264.68,273.005,223.84,278.72,302.34,252.75,235.77,264.25,259.15,250.54999999999998,253.64499999999998,253.72,258.615,235.63,238.13,213.81,181.49,L5
2006-06-25 22:11:56+00:00,,,,,,,,,,,,,,,,272.91,,,270.17,265.25,265.03,256.97,256.24,254.78,,,,,L5
2006-08-21 22:06:55+00:00,,,,,,,,,,,,,,,,272.91,247.19,235.02,258.735,253.475,251.14999999999998,247.72500000000002,246.03,240.61,229.0,215.09,197.14,170.67,L5
2006-08-28 22:12:47+00:00,,,,,,,,,,,,,,,,272.91,247.19,235.02,250.47333333333336,246.17666666666665,241.61333333333332,243.26,231.21333333333334,228.34333333333333,218.325,205.055,190.015,170.67,L5
2006-09-22 22:07:18+00:00,,,,,,,,,,,,,,,,272.91,251.73499999999999,242.39,250.0975,244.6125,240.1325,240.5175,226.92000000000002,225.26749999999998,214.62666666666667,209.65,195.36333333333332,179.555,L5
2006-10-24 22:07:38+00:00,290.44,280.17,277.74,276.73,276.99,283.68,284.77,278.35,278.95,283.33,280.84,293.33,288.72,,282.74,286.58500000000004,268.49,259.8666666666667,258.798,255.21999999999997,251.552,240.5175,226.92000000000002,225.26749999999998,214.62666666666667,209.65,195.36333333333332,179.555,L5
2006-10-31 22:13:29+00:00,284.78,273.65999999999997,271.92,272.1,269.855,270.85,271.565,277.83000000000004,280.71000000000004,280.995,280.315,294.315,294.89,,271.685,283.6066666666666,271.91499999999996,263.9175,261.2183333333333,258.27166666666665,255.41833333333332,240.5175,226.92000000000002,225.26749999999998,214.62666666666667,209.65,195.36333333333332,192.49666666666667,L5
2007-02-13 22:08:23+00:00,284.78,273.65999999999997,271.92,272.1,269.855,270.85,245.91666666666666,255.89666666666668,261.0833333333333,260.05333333333334,260.07,294.315,294.89,,271.685,263.09666666666664,269.62399999999997,260.674,257.55833333333334,254.25833333333333,250.72,236.19,221.7925,217.11,217.165,212.5925,197.82,192.49666666666667,L5
2007-09-09 22:06:09+00:00,,,,,,,,,,,,,,,,,226.42,230.79,238.11,232.06,219.99,224.24,222.61,221.07,217.97,213.04,199.73,169.08,L5
2007-10-02 22:12:06+00:00,,,,,,,198.66,203.05,195.99,210.46,202.22,,,,,194.58,226.42,220.255,228.78500000000003,225.22,219.92000000000002,219.305,214.135,216.26999999999998,213.37,209.33499999999998,204.055,174.525,L5
2008-10-29 21:56:36+00:00,,,,,,178.81,219.81,218.69,219.79,217.66,213.07,,,,,219.92,255.34,213.77,245.41,223.99,222.43,234.64,214.24,209.34,203.8,196.17,191.02,,L5
2009-01-24 22:04:30+00:00,,,,,,189.16,216.51999999999998,214.25,219.79,217.66,213.07,,,,,219.92,255.34,213.77,245.41,223.99,222.43,234.64,214.24,209.34,203.8,196.17,191.02,,L5
2009-02-02 21:58:58+00:00,,,,,,189.16,216.51999999999998,214.25,219.79,217.66,213.07,,,,,219.92,255.34,202.055,231.515,222.19,219.39,227.51,217.03500000000003,211.97,211.255,206.015,196.175,176.13,L5
2009-02-18 21:58:58+00:00,,,,,,189.16,216.51999999999998,214.25,219.79,217.66,213.07,,,,,219.92,255.34,205.79999999999998,228.50666666666666,222.66,215.15,224.22,214.63,212.70666666666668,211.17333333333332,207.04,192.74333333333334,174.325,L5
2011-01-07 22:03:20+00:00,,,,,,216.13,223.49,216.26,218.8,222.35,226.33,,,220.58,226.35,236.99,241.08,237.33,231.78,231.71,228.01,220.61,215.81,210.62,210.82,216.29,202.29,174.32,L5
2011-01-23 22:03:20+00:00,285.67,270.68,272.38,268.9,262.93,239.585,243.36,216.26,218.8,222.35,226.33,276.8,279.47,248.10000000000002,248.875,236.99,241.08,237.33,231.78,231.71,228.01,220.61,215.81,229.76999999999998,231.37,216.29,202.29,174.32,L5
2011-02-15 22:09:10+00:00,285.67,270.68,272.38,268.9,262.93,239.585,243.36,208.54500000000002,212.48000000000002,219.475,226.825,225.77,279.47,248.10000000000002,248.875,236.99,241.08,220.695,224.45,223.905,219.64999999999998,216.385,210.78,222.4466666666667,229.21333333333334,218.52499999999998,204.26,175.005,L5
2011-03-12 22:02:55+00:00,285.67,270.68,272.38,268.9,262.93,239.585,233.04,207.64000000000001,214.73000000000002,218.10999999999999,220.9,221.42,279.47,248.10000000000002,248.875,236.99,241.08,222.97000000000003,224.40333333333334,224.75666666666666,220.80666666666664,218.61,214.01333333333332,219.3,224.15,218.01666666666665,203.82333333333335,174.29333333333332,L5
2011-03-28 22:02:50+00:00,285.67,270.68,272.38,268.9,262.93,239.585,233.04,206.35750000000002,212.975,218.0575,221.41750000000002,221.42,279.47,248.10000000000002,248.875,229.54000000000002,242.315,228.22500000000002,226.8425,227.2575,223.7475,221.0675,215.9525,217.05,221.032,217.375,203.2575,174.885,L5
2013-09-16 22:21:09+00:00,,,,,,233.65,243.23,233.89,236.02,237.02,238.77,245.56,240.72,241.4,236.36,253.91,246.64,240.6,240.33,246.19,248.83,240.61,234.93,225.71,226.13,232.97,221.22,189.78,L8
2013-10-18 22:21:01+00:00,,,,,,235.35000000000002,243.0,235.815,234.03,236.15,238.61,244.65,239.64,235.81,233.53500000000003,247.03,245.76,236.565,241.66500000000002,246.215,249.025,240.34500000000003,235.7,225.905,226.285,232.65,223.08499999999998,192.865,L8
2013-10-27 22:14:43+00:00,295.39,281.68,282.87,277.78,277.09,249.96,243.0,235.815,234.03,236.15,266.54333333333335,244.65,257.05,253.09333333333333,260.25333333333333,261.84666666666664,264.1133333333333,259.64000000000004,275.37,262.58,279.5366666666667,269.3333333333333,259.81666666666666,261.2,226.285,248.24666666666667,223.08499999999998,192.865,L8
2013-11-03 22:20:56+00:00,303.49,281.68,282.87,277.78,285.345,249.96,243.0,265.27666666666664,234.03,236.15,283.1825,244.65,274.5725,269.1975,273.78999999999996,275.04,276.4625,276.9725,289.1125,279.3025,295.825,282.415,272.7825,274.5,226.285,259.2975,223.08499999999998,192.865,L8
2013-11-19 22:20:49+00:00,308.8066666666667,281.68,282.87,297.735,296.02666666666664,249.96,243.0,284.2575,234.03,236.15,293.196,244.65,274.5725,269.1975,282.09000000000003,275.04,286.328,288.494,299.51,294.63800000000003,295.825,282.415,272.7825,287.048,226.285,269.336,223.08499999999998,192.865,L8
2013-12-21 22:20:39+00:00,304.83,280.225,286.575,290.93333333333334,296.02666666666664,259.96,243.0,292.996,247.97333333333336,249.0233333333333,291.61833333333334,258.3533333333333,277.13199999999995,272.482,285.1333333333333,277.832,292.38,297.2283333333333,305.8966666666667,297.795,299.582,289.284,278.87,287.90000000000003,246.21666666666667,275.625,223.08499999999998,192.865,L8
2014-02-07 22:20:09+00:00,300.21,277.2,282.13666666666666,284.65,288.46,261.19,251.91,289.2683333333333,252.35500000000002,254.0075,288.2557142857143,262.585,276.40833333333336,272.815,283.57428571428574,278.1433333333334,290.64714285714285,297.2283333333333,305.8966666666667,295.4814285714286,296.84,287.15500000000003,276.3666666666667,283.15,248.8575,274.14714285714285,223.08499999999998,192.865,L8
2014-02-16 22:14:14+00:00,300.21,277.2,282.13666666666666,284.65,288.46,261.19,251.91,289.2683333333333,252.35500000000002,254.0075,288.2557142857143,262.585,276.40833333333336,272.815,277.09125,278.1433333333334,284.57875,297.2283333333333,305.8966666666667,287.91875,296.84,279.99142857142857,269.9614285714286,275.82125,244.092,268.0625,210.53666666666666,193.76666666666665,L8
2014-02-23 22:19:56+00:00,297.18,275.6625,279.53999999999996,281.596,284.04200000000003,261.9316666666667,255.7125,286.2657142857143,254.788,257.164,285.78,264.878,275.9157142857143,273.0342857142857,275.9477777777778,278.15285714285716,283.6488888888889,293.5885714285714,300.63142857142856,286.3544444444444,294.7814285714286,279.3525,269.32875,273.0777777777778,245.23,267.09222222222223,210.53666666666666,205.9025,L8
2014-05-14 22:18:44+00:00,294.025,273.6566666666667,278.42999999999995,282.55,283.17333333333335,273.9033333333333,268.425,302.0075,268.6266666666667,271.17333333333335,288.37749999999994,278.3633333333333,277.70666666666665,278.15000000000003,277.6740000000001,282.3033333333333,282.45,297.65,295.5775,283.7316666666667,279.8025,270.77,260.13800000000003,263.77000000000004,248.298,265.87833333333333,204.20999999999998,213.96666666666667,L8
2014-07-01 22:18:58+00:00,281.88,271.1,272.50499999999994,267.59000000000003,266.06500000000005,265.875,268.425,269.43999999999994,265.01,269.375,268.2649999999999,274.66499999999996,272.87499999999994,274.41499999999996,257.57666666666677,278.9549999999999,255.888,250.51666666666665,241.65666666666667,253.51800000000003,257.815,253.946,244.336,233.81599999999997,233.058,239.55599999999998,206.68666666666664,207.99,L8
2014-07-26 22:13:18+00:00,281.88,271.1,272.50499999999994,267.59000000000003,266.06500000000005,265.875,268.425,269.43999999999994,265.01,269.375,268.2649999999999,274.66499999999996,272.87499999999994,274.41499999999996,257.57666666666677,278.9549999999999,255.24333333333334,250.205,241.2775,251.66666666666666,255.446,252.41333333333333,243.165,232.47333333333333,231.64333333333332,239.1533333333333,210.5125,207.218,L8
2014-08-27 22:13:05+00:00,,,,,,,,,,,,,,,,,242.255,240.0825,230.14749999999998,239.4975,235.965,240.76500000000001,231.8975,220.5275,218.4125,226.72,217.38,196.89499999999998,L8
2014-09-28 22:13:08+00:00,289.99,273.21,274.87,273.41,268.4,268.31,268.63,268.0,267.07,267.34,271.04,271.69,271.31,273.36,272.23,278.3,249.456,246.894,237.95,246.87600000000003,245.00799999999998,247.904,238.33599999999996,227.272,225.012,233.788,226.552,206.67799999999997,L8
2014-10-21 22:19:25+00:00,296.07500000000005,274.905,274.975,273.905,270.265,268.78,287.815,288.95,290.51,267.015,275.23,272.185,271.34000000000003,273.055,273.985,278.625,255.165,254.57666666666668,243.455,252.96666666666667,253.50666666666666,257.0733333333333,246.93666666666664,237.2266666666667,229.615,239.16333333333333,233.17666666666665,216.585,L8
2014-11-06 22:19:25+00:00,299.30333333333334,282.81666666666666,286.62333333333333,273.905,284.44,282.7633333333333,294.4866666666667,290.8933333333333,288.9733333333333,271.63666666666666,276.18666666666667,276.48,279.34,281.45,284.3833333333334,290.7866666666667,261.9242857142857,261.10571428571427,251.14000000000001,259.91857142857145,260.36285714285714,263.5842857142857,254.65,246.7657142857143,229.615,246.39285714285714,242.14714285714285,227.63857142857142,L8
2014-11-22 22:19:21+00:00,291.095,282.81666666666666,286.62333333333333,263.4266666666667,284.44,282.7633333333333,294.4866666666667,290.8933333333333,288.9733333333333,271.63666666666666,276.18666666666667,276.48,279.34,281.45,284.3833333333334,290.7866666666667,264.29333333333335,264.06166666666667,253.94000000000003,262.83666666666664,263.9166666666667,266.06666666666666,257.56,250.74,229.36166666666668,249.35333333333332,245.34166666666667,231.57500000000002,L8
2015-01-09 22:19:14+00:00,298.566,292.625,294.1425,273.5025,292.06,292.7225,303.96,290.8933333333333,288.9733333333333,271.63666666666666,276.18666666666667,281.0675,289.995,294.2,292.485,292.32,276.33500000000004,274.355,266.04,274.42833333333334,276.1383333333333,277.1783333333333,269.41499999999996,263.1983333333333,233.25799999999998,262.07666666666665,259.30833333333334,248.72833333333335,L8
2015-01-25 22:19:08+00:00,298.745,291.28000000000003,291.464,276.418,289.578,290.73400000000004,301.496,287.61249999999995,285.5225,274.055,281.9875,281.566,290.68199999999996,300.71,294.01000000000005,294.21400000000006,282.39666666666665,281.585,273.7716666666667,283.37,284.12833333333333,284.71166666666664,279.08166666666665,272.24,235.43,270.04,267.8333333333333,264.00166666666667,L8
2015-02-19 22:12:49+00:00,298.745,291.28000000000003,291.464,276.418,289.578,290.73400000000004,288.1666666666667,272.008,272.3,264.674,271.534,271.66,290.68199999999996,300.71,294.01000000000005,294.21400000000006,282.39666666666665,272.87,263.1357142857143,275.5857142857143,277.06,277.69,272.4942857142857,265.19,233.13000000000002,263.7557142857143,260.77714285714285,253.25285714285715,L8
2015-03-30 22:18:37+00:00,300.496,295.7975,295.61249999999995,277.16999999999996,294.87249999999995,296.34000000000003,280.0983333333333,260.268,262.704,255.848,263.564,266.18,295.525,290.81000000000006,284.48,284.22200000000004,285.07399999999996,273.35499999999996,262.335,275.25500000000005,278.17,278.34499999999997,274.4966666666666,267.6933333333333,229.9675,265.01000000000005,261.60833333333335,256.02333333333337,L8
2015-04-15 22:18:34+00:00,300.496,295.7975,295.61249999999995,277.16999999999996,294.87249999999995,296.34000000000003,273.35571428571427,251.09833333333333,254.11833333333334,249.84500000000003,258.65333333333336,259.66285714285715,295.525,290.81000000000006,284.48,275.07,278.7416666666667,268.96714285714285,258.03000000000003,270.1714285714286,273.04,273.45428571428573,269.1457142857143,261.2442857142857,227.76799999999997,260.0314285714286,256.2114285714286,248.42857142857142,L8
2015-05-26 22:12:28+00:00,314.04499999999996,303.975,298.72499999999997,295.905,288.68333333333334,288.4533333333334,258.66,231.26999999999998,236.76999999999998,241.89600000000002,238.794,247.33666666666667,307.69499999999994,283.7625,270.3975,264.09000000000003,271.93199999999996,259.875,249.1933333333333,262.8533333333333,264.8183333333333,263.65000000000003,259.4166666666667,248.20833333333334,228.32250000000002,253.15666666666667,249.03333333333333,235.78399999999996,L8
2015-07-20 22:18:46+00:00,299.64,285.9,280.75,288.08,275.565,271.38,243.91600000000003,231.26999999999998,236.76999999999998,241.89600000000002,238.794,237.83800000000002,293.43,267.5333333333333,254.9333333333333,250.00000000000003,262.20199999999994,253.0683333333333,240.68999999999997,253.71166666666667,258.30833333333334,255.46333333333337,250.32833333333335,237.93166666666664,227.46800000000002,242.86666666666667,237.52833333333334,221.48499999999996,L8
2015-07-29 22:13:01+00:00,,,,,271.48,259.98,231.985,219.64499999999998,227.16999999999996,232.04250000000002,223.645,226.40750000000003,,237.92499999999998,232.34499999999997,233.9225,255.012,245.60333333333335,232.92999999999998,244.98833333333334,250.25333333333333,248.19333333333336,241.06666666666663,228.955,226.01166666666668,233.02666666666667,226.03666666666666,194.1575,L8
2015-10-24 22:19:16+00:00,338.26,,,327.73,289.84000000000003,259.98,253.3,260.96500000000003,260.355,261.615,234.42499999999998,247.62,271.92,262.125,256.155,248.42333333333332,265.6625,264.1825,257.47249999999997,262.70500000000004,269.37,267.53,260.1275,239.9925,235.565,242.78,239.6275,214.42000000000002,L8
2016-01-05 22:13:05+00:00,312.24,274.11,274.04,327.73,308.2,,270.55,269.18500000000006,264.21000000000004,265.565,269.315,270.945,271.505,271.61,273.36499999999995,254.885,267.325,266.015,260.7425,264.56,271.36749999999995,268.4725,260.40250000000003,241.115,237.2875,244.39,240.04,223.46666666666667,L8
2016-02-06 22:13:01+00:00,316.2633333333333,274.11,274.04,321.29,290.315,269.37,270.475,269.18500000000006,267.4066666666667,265.74333333333334,272.40333333333336,274.3633333333333,279.96,281.42333333333335,286.5833333333333,284.23333333333335,288.66,281.83666666666664,282.8066666666667,287.99333333333334,293.10999999999996,288.68500000000006,280.5300000000001,254.68,264.3533333333333,262.6933333333333,267.32,242.25,L8
2016-02-13 22:19:08+00:00,316.2633333333333,274.11,274.04,321.29,272.43666666666667,254.91500000000002,261.79,261.1066666666667,259.3925,258.8275,264.8625,267.1975,271.2375,281.42333333333335,286.5833333333333,273.425,279.71999999999997,272.295,282.8066666666667,287.99333333333334,293.10999999999996,272.98333333333335,265.92,244.66,254.89,255.0775,257.74249999999995,242.25,L8
2016-06-04 22:18:52+00:00,305.265,274.11,274.04,314.85,254.55499999999998,254.91500000000002,261.79,257.915,258.6166666666666,256.68666666666667,263.39000000000004,265.8933333333333,271.01,286.005,293.775,275.49,279.6133333333333,260.39,279.42499999999995,288.655,291.745,252.86666666666667,244.15666666666667,233.09333333333333,256.1066666666666,254.42333333333332,255.34999999999994,242.185,L8
2016-06-13 22:12:42+00:00,305.265,274.11,274.04,314.85,254.55499999999998,256.58666666666664,265.76250000000005,261.91333333333336,259.33500000000004,248.5525,266.1075,266.63,268.9575,286.005,293.775,273.495,278.7975,263.13,275.52666666666664,285.4533333333333,288.8433333333333,258.5875,244.15666666666667,238.73,255.635,254.3775,256.5575,246.12,L8
2016-07-15 22:12:58+00:00,324.31,,,314.85,254.55499999999998,256.58666666666664,264.16666666666674,257.43,256.88000000000005,242.77666666666667,265.0266666666667,265.24666666666667,268.24666666666667,301.05,313.02,273.2366666666667,278.38000000000005,253.01800000000003,255.24666666666664,270.22,265.2866666666667,248.23000000000002,232.99333333333334,228.305,244.7875,243.51749999999998,239.54749999999999,231.91,L8
2016-08-07 22:19:13+00:00,,,,,236.68,250.195,261.05000000000007,257.43,248.42000000000007,231.115,258.25,257.27,253.935,,,254.255,264.625,239.83199999999997,227.98333333333335,247.66666666666666,241.31000000000003,244.50799999999998,230.6675,225.23000000000002,225.9575,230.1475,222.64249999999998,215.67999999999998,L8
2016-08-16 22:13:29+00:00,,,,,,259.93,277.68,269.91,261.49,224.15,274.26,268.84,262.8,,,255.29500000000002,263.775,242.64600000000002,228.92000000000002,245.275,242.88,244.22400000000002,229.47750000000002,224.004,223.2275,228.0,219.05,211.5375,L8
2016-09-08 22:19:24+00:00,,,,,,259.93,255.16500000000002,269.91,261.49,224.96,254.28,268.84,262.8,,,242.79,253.9466666666667,240.04,225.708,242.962,240.63400000000001,241.785,229.012,222.54833333333332,221.76399999999998,226.64600000000002,218.32600000000002,206.48000000000002,L8
2016-12-22 22:13:14+00:00,285.68,273.72,274.48,,270.07,268.84,250.77500000000003,268.4,263.39,245.435,251.33,273.57,271.98,269.61,275.48,230.43,256.09,242.23000000000002,226.048,233.94,230.03250000000003,239.14000000000001,233.14000000000001,222.652,221.53400000000002,229.64000000000001,218.87199999999999,194.60250000000002,L8
2017-01-23 22:13:31+00:00,293.03,273.72,274.48,338.72,270.07,284.16499999999996,268.31,268.4,263.39,245.435,251.33,284.935,271.98,274.555,282.29999999999995,230.43,269.33,256.23400000000004,243.63000000000002,234.35666666666665,235.89333333333335,246.212,233.685,232.814,231.304,239.362,233.91400000000004,193.16000000000005,L8
2017-03-03 22:19:01+00:00,289.76666666666665,272.07500000000005,273.39,302.77,266.93,276.54,266.5725,265.125,262.92499999999995,251.9766666666667,256.36333333333334,278.79,267.85,270.12666666666667,276.3433333333333,241.885,274.73,267.83,260.84000000000003,251.815,249.02499999999998,254.645,242.65666666666667,244.0475,244.30249999999998,252.01999999999998,251.6775,186.25,L8
2017-05-06 22:18:31+00:00,289.76666666666665,272.07500000000005,273.39,302.77,266.93,276.54,277.88,265.125,262.92499999999995,265.08000000000004,267.395,278.79,267.85,270.12666666666667,276.3433333333333,265.99,288.21000000000004,272.2375,266.185,253.19,250.95000000000002,255.33,240.87666666666667,244.94,245.24249999999998,253.255,252.245,202.71,L8
2017-06-07 22:18:51+00:00,289.76666666666665,272.07500000000005,273.39,302.77,266.93,276.54,277.88,265.125,262.92499999999995,265.08000000000004,267.395,278.79,267.85,270.12666666666667,276.3433333333333,265.99,288.21000000000004,272.2375,254.356,242.26999999999998,241.53666666666666,248.48600000000002,227.335,236.86400000000003,238.68399999999997,245.844,244.35,201.575,L8
2017-07-09 22:18:59+00:00,291.80999999999995,270.43,272.3,302.77,267.765,269.13,273.34333333333336,256.32000000000005,255.69,265.43,266.43,281.4,263.72,270.385,276.775,259.605,281.83666666666664,268.21000000000004,250.5875,246.345,244.8,245.48000000000002,219.12666666666667,233.054,235.35399999999998,239.83199999999997,239.406,208.29,L8
2017-07-25 22:19:06+00:00,283.24,270.43,272.3,266.82,267.765,253.95000000000002,258.32500000000005,256.32000000000005,255.69,265.43,266.43,266.5,263.72,261.27,264.43,259.605,268.23,258.7666666666667,227.1275,241.436,239.994,239.10250000000002,210.8425,221.97999999999996,225.522,229.504,225.448,203.0475,L8
2017-09-27 22:19:24+00:00,298.58,277.87,277.18,282.08,276.88,263.63,269.87500000000006,265.105,260.78999999999996,266.28999999999996,274.75,281.61,279.26,277.46,284.51,265.025,273.515,264.07,231.255,245.31000000000003,242.56199999999998,240.32,213.04500000000002,223.704,227.82600000000002,234.108,229.58800000000002,213.61999999999998,L8
2017-10-13 22:19:28+00:00,291.57,274.445,275.06,274.38,273.37666666666667,264.55333333333334,268.9466666666667,264.68666666666667,261.12333333333333,265.68333333333334,270.815,276.64,275.03499999999997,274.385,278.51,266.58666666666664,275.45666666666665,265.9575,238.56,249.81000000000003,246.76833333333335,244.17800000000003,221.62800000000001,229.49333333333334,233.115,238.1816666666667,235.20333333333335,218.21333333333334,L8
2017-11-30 22:19:20+00:00,291.57,274.445,275.06,274.38,273.37666666666667,264.55333333333334,269.20500000000004,266.01250000000005,262.39750000000004,266.15999999999997,270.53333333333336,274.8533333333333,273.45,272.58666666666664,277.11999999999995,267.90999999999997,276.5175,273.4325,245.138,256.215,252.38666666666668,249.49,227.44400000000002,234.40833333333333,238.39333333333332,242.96833333333333,242.0233333333333,224.48666666666668,L8
2017-12-16 22:19:22+00:00,303.16,274.445,286.81,274.38,273.37666666666667,264.55333333333334,269.20500000000004,266.01250000000005,262.39750000000004,266.15999999999997,270.53333333333336,274.8533333333333,273.45,272.58666666666664,277.11999999999995,267.90999999999997,276.5175,273.4325,254.66250000000002,271.27500000000003,266.145,256.58500000000004,237.6275,240.378,243.58200000000002,248.32199999999997,247.87399999999997,229.296,L8
