dates,nzd0265-0000,nzd0265-0001,nzd0265-0002,nzd0265-0003,nzd0265-0004,nzd0265-0005,nzd0265-0006,nzd0265-0007,nzd0265-0008,nzd0265-0009,nzd0265-0010,nzd0265-0011,nzd0265-0012,nzd0265-0013,nzd0265-0014,nzd0265-0015,nzd0265-0016,nzd0265-0017,nzd0265-0018,nzd0265-0019,nzd0265-0020,nzd0265-0021,nzd0265-0022,nzd0265-0023,nzd0265-0024,nzd0265-0025,nzd0265-0026,nzd0265-0027,nzd0265-0028,nzd0265-0029,nzd0265-0030,nzd0265-0031,nzd0265-0032,nzd0265-0033,satname
2005-06-10 21:41:36+00:00,266.96000000000004,249.21,,,,219.94,222.53,230.9,,,,,,,,,,,271.1,269.7,272.48,,,,265.08,278.89,278.61,294.57,,,,,,,L5
2005-06-26 21:41:40+00:00,266.1175,245.29000000000002,,,,218.495,222.53,230.9,,,,,,,,,,,271.1,269.7,272.48,,,,265.08,278.89,278.61,294.57,,,,,,,L5
2005-07-12 21:41:47+00:00,264.938,243.75333333333333,230.8,,,218.495,222.53,230.9,,,,,,,,,,,271.1,269.7,272.48,,,,265.08,278.89,278.61,294.57,,,,,,,L5
2005-07-28 21:41:57+00:00,263.03333333333336,239.3175,224.97500000000002,222.34,215.35,216.5533333333333,215.56,230.9,,,,,,,,,,,271.1,269.7,272.48,,,,265.08,278.89,278.61,294.57,,,,,,,L5
2005-08-29 21:42:10+00:00,262.13166666666666,237.62800000000001,225.40333333333334,224.535,215.365,215.36666666666667,208.015,212.49,229.46,,,,,,,,,,,,,,,265.5,,,,,,,,,,,L5
2006-01-20 21:44:01+00:00,255.7266666666667,234.59333333333333,226.76333333333332,226.60333333333332,218.29999999999998,220.76666666666665,215.8033333333333,222.48000000000002,236.67000000000002,240.61,,,,,,,,,277.24,,,,286.92,274.355,277.52,,286.61,,,,,,,,L5
2006-03-09 21:45:04+00:00,261.985,245.565,235.57,229.23000000000002,222.46499999999997,230.13,227.14999999999998,229.51,243.88,240.61,,,,,,,,,277.24,,,,286.92,283.21,277.52,,286.61,,,,,,,,L5
2006-04-10 21:45:40+00:00,260.96333333333337,243.1833333333333,234.77666666666664,226.90333333333334,220.09666666666666,230.13,227.14999999999998,229.51,239.83499999999998,240.61,,,,,,,,,274.095,,,,286.92,283.21,277.52,,286.61,,,,,,,,L5
2006-04-26 21:45:56+00:00,261.095,243.87,234.9825,226.90333333333334,219.9075,230.13,227.14999999999998,226.0,239.83499999999998,240.61,,,,,,,,,271.8433333333333,,,,286.92,283.21,277.52,,286.61,,,,,,,,L5
2006-06-13 21:46:37+00:00,261.095,243.87,234.9825,226.90333333333334,219.9075,230.13,227.14999999999998,214.025,227.83,240.61,200.08,206.46,207.15,215.09,200.42,220.85,237.56,234.21,262.895,,237.87,237.31,266.95,266.015,262.16499999999996,259.63,265.175,266.7,268.04,321.01,319.61,,320.06,339.12,L5
2006-09-17 21:47:54+00:00,259.78000000000003,236.93666666666664,234.39499999999998,222.25,213.92,206.57,206.01,202.8166666666667,219.805,,200.08,206.46,207.15,215.09,200.42,220.85,237.56,234.21,258.1133333333333,,237.87,237.31,246.98,248.82,246.81,259.63,243.74,266.7,268.04,321.01,319.61,,320.06,339.12,L5
2006-12-06 21:48:41+00:00,258.93,226.46,,,207.06,206.57,206.01,206.06000000000003,217.855,,200.08,206.46,207.15,218.04500000000002,206.245,222.53,237.56,247.385,248.685,254.28,245.85500000000002,237.31,246.98,248.82,246.81,259.63,243.74,266.7,293.53,323.685,322.065,324.32,326.96000000000004,339.12,L5
2011-01-02 21:43:59+00:00,256.48,224.72,220.23,221.91,215.0,199.73,207.38,203.39,217.99,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2013-04-29 21:55:51+00:00,233.95,219.94,204.61,203.37,183.28,198.71,206.43,204.86,207.44,208.02,211.09,209.56,208.79,214.75,205.6,219.72,235.03,244.62,240.38,239.05,239.38,242.68,240.25,238.15,236.77,258.52,266.2,278.94,303.01,322.13,307.38,318.63,,,L8
2013-05-31 21:56:07+00:00,240.325,219.94,204.61,203.37,183.28,198.71,206.43,204.86,207.44,208.02,211.09,209.56,208.79,220.025,210.35500000000002,219.72,235.03,244.62,240.38,239.05,239.38,242.68,240.25,238.15,236.77,258.52,266.2,278.94,303.01,322.13,307.38,318.63,,,L8
2013-07-18 21:56:02+00:00,240.325,219.94,204.61,203.37,183.28,198.71,206.43,204.86,207.44,208.02,211.09,209.56,208.79,220.025,210.35500000000002,219.72,235.03,244.62,240.38,223.67000000000002,231.04,234.765,232.89499999999998,232.51,229.29000000000002,247.09499999999997,266.2,278.94,303.01,322.13,307.38,318.63,,,L8
2013-08-19 21:56:06+00:00,241.85333333333332,230.435,208.7,205.2,192.925,200.32,206.43,204.86,212.08499999999998,208.02,211.09,209.56,208.79,220.81333333333336,210.35500000000002,219.72,235.03,244.62,240.38,223.67000000000002,231.04,234.765,232.89499999999998,232.51,229.29000000000002,247.09499999999997,266.2,282.96000000000004,303.01,321.82,311.315,322.78,,,L8
2013-10-06 21:55:57+00:00,240.32,227.33666666666667,206.70333333333335,204.65333333333334,193.14,198.70333333333335,204.595,202.0,210.25666666666666,209.245,217.115,211.38,211.68,220.09,209.78666666666666,220.11,239.785,247.285,244.89,231.33666666666667,235.97,241.64333333333335,240.30999999999997,237.1833333333333,233.58,250.92,264.53999999999996,281.92,303.01,321.7,311.6666666666667,322.74,328.9,,L8
2014-02-11 21:54:56+00:00,237.17666666666665,226.78,206.10333333333332,203.93999999999997,194.51999999999998,197.89666666666665,202.32,195.70999999999998,209.68999999999997,208.14499999999998,219.15499999999997,210.94,213.05,217.99666666666667,207.695,219.73000000000002,241.845,247.53,246.195,244.08499999999998,242.33,251.515,253.55,247.32999999999998,237.60500000000002,258.265,263.16999999999996,282.2233333333333,,321.91333333333336,313.81,324.795,328.9,,L8
2014-02-27 21:54:44+00:00,232.85000000000002,218.55666666666664,202.33,201.76,188.41666666666666,195.37666666666667,202.43666666666664,195.55666666666664,205.98666666666668,207.60999999999999,216.54333333333332,210.05666666666664,212.25666666666666,215.3166666666667,206.72333333333336,219.94000000000003,240.1,247.39333333333335,241.61333333333334,242.34666666666666,241.07000000000002,248.88,248.5666666666667,243.39,233.15666666666667,258.79,263.6333333333333,278.93666666666667,320.89,321.56333333333333,312.37,322.66,328.9,,L8
2014-03-15 21:54:34+00:00,233.52,219.4425,204.4325,202.8175,189.375,196.7575,203.57999999999998,197.32,206.82999999999998,207.78,215.98499999999999,210.7475,212.5575,217.3725,208.055,221.2425,240.3325,247.5575,241.9025,242.06,240.8325,247.325,246.285,243.76,241.8925,259.13,264.4625,280.52250000000004,322.495,322.6325,314.95,328.385,328.9,,L8
2014-05-18 21:53:35+00:00,234.26,219.3125,205.6225,203.665,187.195,198.5475,204.36249999999998,198.8125,207.81500000000003,207.6,213.4275,210.09249999999997,211.6175,217.03,207.19750000000002,220.91500000000002,238.1875,246.265,240.0075,241.7375,239.055,243.9875,248.16,241.2425,241.08,258.66249999999997,264.66999999999996,279.685,316.7,322.40749999999997,314.245,334.27,343.52,,L8
2014-06-19 21:53:47+00:00,234.26,219.3125,205.6225,203.665,187.195,198.5475,204.36249999999998,193.48600000000002,206.094,205.22599999999997,210.9,208.212,208.31800000000004,217.03,207.19750000000002,220.91500000000002,238.1875,246.265,234.36399999999998,239.26,237.546,241.744,245.142,239.01,238.31000000000003,256.73199999999997,262.42199999999997,277.464,306.8025,319.96,305.4733333333333,326.2733333333333,329.945,335.6,L8
2014-07-21 21:53:57+00:00,234.26,219.3125,205.6225,203.665,187.195,198.5475,204.36249999999998,193.48600000000002,203.60000000000002,202.97333333333333,203.30166666666665,206.85,201.86666666666667,217.03,207.19750000000002,220.91500000000002,238.1875,246.265,229.455,237.15333333333334,236.21,240.115,243.27833333333334,237.52333333333334,236.05333333333337,254.73333333333332,262.42199999999997,274.6566666666667,306.8025,319.96,305.4733333333333,326.2733333333333,329.945,329.34000000000003,L8
2014-08-06 21:54:05+00:00,234.26,220.35999999999999,207.33200000000002,204.612,189.57,199.93,205.76399999999998,195.91333333333333,204.81571428571428,204.19285714285712,203.30166666666665,206.85,201.86666666666667,217.03,207.19750000000002,220.91500000000002,238.1875,246.696,231.92142857142858,238.57999999999998,236.87857142857143,241.06714285714287,244.69142857142856,239.25285714285715,236.31,255.06857142857143,263.205,274.6566666666667,306.8025,321.70666666666665,306.94,326.2733333333333,329.945,329.34000000000003,L8
2014-09-07 21:54:12+00:00,236.86666666666665,222.455,210.79333333333338,207.11333333333332,195.3975,202.4075,207.5275,198.16000000000003,204.86166666666668,203.42333333333332,198.32999999999998,206.99200000000002,200.406,219.21,208.76,222.32000000000002,239.98333333333335,247.2625,231.52833333333334,239.12166666666664,236.99499999999998,240.53833333333333,245.70666666666668,239.32666666666668,236.5016666666667,254.08833333333334,263.12,275.736,305.475,321.114,307.79200000000003,326.2733333333333,329.32,335.0466666666667,L8
2014-09-23 21:54:09+00:00,236.31333333333336,222.3375,210.82000000000005,207.67499999999998,196.66499999999996,202.7425,207.0,199.032,204.86666666666667,203.26833333333332,193.00333333333333,206.58800000000002,200.4,217.04500000000002,207.6933333333333,221.26,240.89666666666668,247.22,232.49333333333334,240.60000000000002,237.9333333333333,241.87166666666667,249.04666666666665,239.44000000000003,231.22,254.16833333333338,262.88399999999996,276.03000000000003,299.2666666666667,320.99,307.258,322.35499999999996,331.1875,335.0466666666667,L8
2014-10-25 21:54:16+00:00,241.1625,222.3375,210.82000000000005,207.67499999999998,196.66499999999996,202.7425,207.0,199.032,204.86666666666667,203.26833333333332,193.00333333333333,206.58800000000002,200.4,217.04500000000002,207.6933333333333,221.26,240.89666666666668,247.22,232.49333333333334,240.60000000000002,237.9333333333333,241.87166666666667,249.04666666666665,239.44000000000003,231.22,254.16833333333338,262.88399999999996,276.03000000000003,299.2666666666667,320.99,307.258,322.35499999999996,331.1875,335.0466666666667,L8
2014-11-10 21:54:18+00:00,238.43200000000002,220.36800000000002,206.35666666666668,205.75,194.158,201.48200000000003,205.842,199.57833333333335,204.77714285714288,203.22142857142856,197.83,206.57333333333335,201.40333333333334,214.45333333333335,206.695,219.4075,239.5875,246.32399999999998,233.0542857142857,240.03,238.21714285714285,241.84142857142857,248.16857142857143,238.8,230.0885714285714,254.34285714285716,261.78999999999996,275.4066666666667,299.4675,320.365,307.53,319.29333333333335,328.946,334.3375,L8
2015-04-03 21:53:26+00:00,238.85666666666665,217.385,200.23000000000002,202.78,183.485,197.54500000000002,203.505,201.55,204.82999999999998,204.875,212.20499999999998,207.95,207.81,211.27,203.905,215.29500000000002,235.515,243.36,237.615,237.395,239.14499999999998,241.64,240.695,235.885,226.11,256.77,260.96500000000003,275.725,302.645,319.755,310.78499999999997,313.17,319.98,332.21,L8
2015-04-19 21:53:26+00:00,237.805,220.3033333333333,202.22333333333336,203.81333333333336,183.91666666666666,199.7266666666667,205.13,202.82000000000002,206.58333333333334,206.70666666666668,212.5666666666667,208.50666666666666,208.80666666666664,212.35333333333335,204.63666666666666,216.41333333333333,236.14666666666668,244.28333333333333,240.08666666666667,238.90333333333334,239.5233333333333,243.04,242.83,238.85666666666668,226.11,256.77,260.96500000000003,277.50666666666666,302.645,327.84666666666664,310.78499999999997,313.17,319.98,332.21,L8
2015-05-05 21:53:12+00:00,232.95749999999998,220.6275,203.34,204.07999999999998,185.3075,200.7975,205.305,203.145,207.265,207.5025,212.345,208.745,209.20749999999998,212.85000000000002,204.6625,216.745,236.3775,244.4175,239.5775,238.3475,239.2875,242.21,242.1,237.78,230.08666666666667,256.56666666666666,263.1566666666667,278.70500000000004,303.3833333333334,326.6625,310.91,313.17,319.98,332.21,L8
2015-06-06 21:53:16+00:00,234.7733333333333,223.34,205.92000000000002,209.0075,192.01999999999998,205.42499999999998,206.67,203.42333333333332,208.2733333333333,209.0233333333333,212.35666666666665,209.49333333333334,210.13666666666666,214.04333333333338,204.98333333333335,217.71,236.61666666666667,244.97666666666666,240.63,238.92666666666665,239.07666666666668,242.39333333333335,241.83333333333334,238.72,233.48,259.67333333333335,266.57500000000005,280.8433333333334,305.0400000000001,329.465,311.92,,,,L8
2015-08-25 21:53:51+00:00,234.3725,220.89249999999998,205.24,207.964,189.49,204.07399999999998,206.07,203.24249999999998,207.5925,207.545,211.92499999999998,209.2575,210.2675,214.59,205.495,217.71,237.485,245.385,240.1475,240.345,239.19500000000002,241.82500000000002,241.2725,238.7275,231.9433333333333,259.2675,265.89000000000004,280.855,304.02333333333337,327.34,311.01666666666665,317.6,324.51,,L8
2015-10-12 21:54:05+00:00,234.1725,219.3975,204.82199999999997,207.85,190.53,203.53199999999998,205.22250000000003,202.67249999999999,207.645,206.95499999999998,211.86666666666667,209.21,210.62333333333333,214.11749999999998,205.6225,217.49,238.19000000000003,246.3875,242.8525,241.63250000000002,240.64000000000001,241.89333333333335,242.20000000000002,240.755,235.32666666666668,259.2925,264.1566666666667,281.42,304.2666666666667,326.534,309.3233333333333,317.355,324.49,,L8
2015-10-28 21:54:10+00:00,233.23749999999998,216.025,203.564,206.546,190.502,201.402,202.7375,199.7025,206.145,206.14249999999998,211.155,209.005,210.53500000000003,212.85,204.65,216.80000000000004,238.77666666666664,246.6175,243.575,242.64499999999998,241.8175,239.92000000000002,239.75,239.21499999999997,234.195,258.59000000000003,262.98249999999996,281.595,304.2666666666667,321.198,309.34749999999997,318.01,324.56,,L8
2015-12-15 21:54:12+00:00,231.47,213.175,199.7875,201.65250000000003,183.43499999999997,193.95749999999998,199.1475,194.15749999999997,204.6325,204.4925,212.14,208.985,210.66,211.52249999999998,203.8075,216.33000000000004,238.1966666666667,247.15500000000003,244.8925,243.26250000000002,242.07500000000002,241.22500000000002,239.585,239.675,233.1425,257.5425,261.11,277.605,305.2033333333334,318.3225,309.47,317.6075,324.3675,,L8
2016-01-16 21:54:09+00:00,230.55,212.692,198.82,200.898,182.84799999999998,192.898,198.432,191.698,204.002,204.47,211.66666666666666,207.91333333333333,208.465,210.398,203.174,215.01666666666665,236.495,245.98600000000002,242.714,242.148,241.102,242.99,240.37666666666667,239.11399999999998,232.07200000000003,256.912,261.092,277.1333333333333,305.96500000000003,318.73400000000004,309.992,317.938,324.842,343.31,L8
2016-02-01 21:54:07+00:00,229.93833333333336,212.15,198.43999999999997,200.165,182.4283333333333,192.36666666666667,197.29166666666666,189.52999999999997,203.70666666666668,204.135,210.8375,206.66,207.28333333333333,209.71833333333333,202.52666666666667,214.52,235.44,245.00166666666667,241.35666666666668,240.79999999999998,240.2266666666667,242.10500000000002,240.16500000000002,238.59666666666666,230.8416666666667,256.86833333333334,261.0566666666667,276.8225,305.94,319.0516666666667,310.075,317.93,324.9316666666667,343.31,L8
2016-03-04 21:53:57+00:00,229.41833333333332,212.03833333333333,198.20166666666668,199.5716666666667,182.92,192.22833333333335,196.65833333333333,186.4316666666667,203.60666666666665,204.63333333333333,210.6825,206.2475,207.10666666666668,208.6533333333333,201.95000000000002,215.05599999999998,234.546,244.835,241.31499999999997,239.73499999999999,239.96500000000003,242.9575,240.3125,238.17666666666665,230.28666666666666,256.805,261.055,275.9325,307.982,319.19666666666666,310.49,318.29333333333335,325.11333333333334,343.31,L8
2016-04-21 21:53:36+00:00,229.67,211.96333333333328,198.48499999999999,199.60666666666668,181.98499999999999,192.82500000000002,197.03666666666666,184.47833333333335,203.51166666666666,205.02166666666665,210.294,206.81,207.9375,209.07666666666668,201.99499999999998,215.262,234.845,244.40666666666667,239.2833333333333,238.15,238.89499999999998,242.292,240.17600000000002,236.34,228.79666666666665,256.13166666666666,261.6983333333333,276.71799999999996,308.058,319.3883333333334,310.72499999999997,318.7383333333333,325.50166666666667,344.34000000000003,L8
2016-05-07 21:53:39+00:00,229.42199999999997,211.82599999999996,198.19799999999998,199.656,181.45399999999998,192.70200000000003,196.75600000000003,182.67800000000003,203.396,204.602,210.294,206.81,207.9375,209.002,201.95199999999997,214.9325,233.98000000000002,243.87800000000001,231.86333333333334,233.74833333333333,235.62166666666667,239.69000000000003,238.09666666666666,234.205,226.83,253.67166666666665,262.146,276.71799999999996,308.058,319.796,310.986,318.62199999999996,325.662,344.34000000000003,L8
2016-05-23 21:53:41+00:00,234.57000000000002,217.8166666666667,198.19799999999998,199.656,181.45399999999998,192.70200000000003,200.36666666666667,182.67800000000003,203.396,204.602,210.294,206.81,207.9375,209.002,204.36166666666668,214.9325,233.98000000000002,243.87800000000001,231.86333333333334,233.74833333333333,235.62166666666667,239.69000000000003,238.09666666666666,234.205,226.83,253.67166666666665,262.146,276.71799999999996,308.058,319.796,310.986,318.62199999999996,325.662,344.34000000000003,L8
2016-06-08 21:53:45+00:00,234.57000000000002,217.8166666666667,198.19799999999998,199.656,181.45399999999998,192.70200000000003,200.36666666666667,182.67800000000003,203.396,204.602,210.294,206.81,207.9375,209.002,204.36166666666668,214.9325,233.98000000000002,243.87800000000001,227.14285714285714,231.71571428571428,234.24428571428572,238.22857142857143,236.5885714285714,233.1657142857143,226.5,251.94857142857146,262.146,276.71799999999996,308.058,319.796,305.2316666666666,316.265,322.115,344.34000000000003,L8
2016-07-26 21:54:04+00:00,238.574,221.9,202.51999999999998,201.83249999999998,182.61,198.1475,204.62,189.04500000000002,206.83,207.7825,209.03333333333333,207.4325,209.705,211.9925,206.00799999999998,216.83749999999998,236.13,244.6975,222.536,231.05499999999998,233.91,237.88333333333335,237.04,233.76166666666668,227.965,251.9316666666667,264.60749999999996,277.6933333333333,308.1233333333333,321.62,305.316,315.48249999999996,320.54,345.37,L8
2016-08-11 21:54:06+00:00,241.49750000000003,225.01500000000001,204.51333333333332,203.60999999999999,183.37,200.96000000000004,207.8775,192.49666666666667,208.36333333333334,209.5566666666667,209.375,208.94333333333336,211.29999999999998,213.88333333333333,207.6875,218.10666666666665,237.76666666666665,246.23666666666665,215.01,229.0016666666667,232.05499999999998,235.88500000000002,235.125,232.47833333333335,226.9183333333333,249.38166666666666,265.84999999999997,278.59499999999997,309.265,321.94666666666666,304.0225,314.68,318.9266666666667,345.37,L8
2016-08-27 21:54:14+00:00,239.77400000000003,222.97600000000003,203.615,203.535,182.41750000000002,199.70250000000001,206.946,191.9575,207.62,208.9,211.40333333333334,209.3925,211.29999999999998,214.39249999999998,207.52800000000002,218.405,237.76666666666665,246.7475,220.725,230.75,233.30142857142854,237.10999999999999,236.65,233.51857142857145,228.6142857142857,250.76285714285714,266.4125,278.40000000000003,308.10999999999996,320.965,304.954,315.9075,318.9266666666667,345.37,L8
2016-09-12 21:54:18+00:00,239.708,223.012,200.96749999999997,203.865,180.59500000000003,197.025,204.26399999999998,191.0275,207.4325,207.95000000000002,211.70333333333335,209.68,211.09,215.22750000000002,208.03199999999998,218.60250000000002,238.34333333333333,247.1875,221.41666666666666,231.0,233.5285714285714,236.88000000000002,237.3857142857143,234.25142857142856,228.54571428571427,250.52,265.9575,278.0166666666667,304.45666666666665,320.0675,304.392,315.5,317.8566666666666,345.37,L8
