dates,nzd0304-0000,nzd0304-0001,nzd0304-0002,nzd0304-0003,nzd0304-0004,nzd0304-0005,nzd0304-0006,nzd0304-0007,nzd0304-0008,satname
1999-08-21 21:47:20+00:00,,,346.98,330.25,343.81,,,,324.43,L7
1999-09-29 21:53:40+00:00,371.35,384.28,360.59000000000003,345.875,350.69,339.77,,,324.43,L7
2000-01-12 21:47:18+00:00,366.855,377.78499999999997,363.75333333333333,351.5366666666667,350.69,339.77,333.47,341.39,336.855,L7
2000-01-19 21:53:25+00:00,366.22333333333336,377.78499999999997,367.36,353.7075,350.69,343.31,336.94000000000005,344.19,341.66333333333336,L7
2000-05-03 21:46:43+00:00,363.66,364.685,373.75,365.90000000000003,357.38,346.85,336.94000000000005,342.84,350.28,L7
2000-05-19 21:46:31+00:00,363.66,372.03999999999996,373.75,365.90000000000003,357.38,346.85,336.94000000000005,342.84,350.28,L7
2000-07-13 21:52:07+00:00,364.96,360.68666666666667,375.58500000000004,367.42,339.32,346.85,340.41,343.565,351.28,L7
2000-07-29 21:51:50+00:00,,360.68666666666667,372.99,374.62,339.32,,,344.53,,L7
2000-09-15 21:51:13+00:00,,360.68666666666667,372.99,361.925,339.32,337.12,332.21,344.53,331.3,L7
2000-10-26 21:44:46+00:00,367.51,364.20500000000004,374.31,361.925,339.32,337.12,333.345,341.4433333333333,339.45000000000005,L7
2000-12-04 21:50:58+00:00,367.51,355.99500000000006,375.63,349.57500000000005,330.625,334.155,316.82,320.39000000000004,339.45000000000005,L7
2001-01-05 21:51:04+00:00,367.51,362.7266666666667,375.63,344.48,327.8,328.96666666666664,318.085,318.9975,339.45000000000005,L7
2001-01-21 21:51:10+00:00,372.08500000000004,375.475,378.96000000000004,352.20500000000004,342.32666666666665,328.96666666666664,323.69,324.788,345.10666666666674,L7
2001-04-04 21:44:30+00:00,368.7866666666667,373.41333333333336,374.32666666666665,353.9725,344.7925,330.01,324.37,322.066,348.9133333333334,L7
2001-04-20 21:44:34+00:00,368.7866666666667,370.74,376.1725,357.806,348.57399999999996,328.0775,324.37,319.68333333333334,348.9133333333334,L7
2001-05-13 21:50:33+00:00,369.42500000000007,363.235,365.1425,349.75500000000005,344.8283333333333,319.12,321.8425,316.566,349.57000000000005,L7
2001-05-22 21:44:18+00:00,369.42500000000007,362.71400000000006,360.75,349.6614285714286,344.8283333333333,323.505,324.856,316.566,349.57000000000005,L7
2001-07-25 21:43:42+00:00,362.19,356.114,349.49399999999997,347.01,347.3299999999999,322.8125,336.26,321.53999999999996,342.72,L7
2001-09-18 21:49:05+00:00,362.19,356.114,352.2966666666666,349.568,348.78499999999997,326.588,336.4633333333333,327.68666666666667,344.07500000000005,L7
2001-10-04 21:48:54+00:00,,352.82,353.5416666666667,351.03599999999994,350.27,327.304,339.27,333.62333333333333,348.355,L7
2002-03-06 21:43:23+00:00,352.74,361.11,364.7833333333333,357.1166666666666,352.03999999999996,338.4066666666667,333.66,338.1366666666667,343.06333333333333,L7
2002-04-14 21:49:26+00:00,360.425,366.58000000000004,361.03499999999997,356.95500000000004,350.78,336.885,329.355,331.03,341.06,L7
2002-05-09 21:43:16+00:00,360.425,360.5933333333333,349.81333333333333,356.95500000000004,343.3766666666667,336.885,329.355,331.03,341.06,L7
2002-07-19 21:48:57+00:00,360.425,364.8575,354.565,360.6233333333333,349.9575,342.41333333333336,329.355,334.8,341.06,L7
