dates,satname,nzd0304-0000,nzd0304-0001,nzd0304-0002,nzd0304-0003,nzd0304-0004,nzd0304-0005,nzd0304-0006,nzd0304-0007,nzd0304-0008
2005-02-18 21:41:06.279000,L5,362.73,378.22,365.33,353.12,353.32,333.09,325.56,316.35,338.31
2005-05-09 21:41:44.008000,L5,368.36,375.14,363.99,355.94,350.72,333.09,328.84,317.06,333.55
2005-05-25 21:41:52.011000,L5,370.84,372.63,363.82,357.79,351.67,336.38,330.74,326.35,342.71
2005-06-01 21:48:06.521000,L5,359.58,357.99,348.42,347.29,337.95,325.65,317.98,307.10,326.40
2005-06-10 21:42:00.075000,L5,369.21,371.55,366.30,357.94,346.96,329.66,326.94,320.20,340.35
2005-06-26 21:42:04.528000,L5,361.04,366.70,357.59,355.86,351.47,336.58,332.10,318.72,337.62
2005-07-12 21:42:11.363000,L5,368.63,366.22,361.27,353.64,350.09,333.75,325.38,319.00,338.46
2005-07-28 21:42:21.805000,L5,356.78,364.07,351.66,347.27,336.07,315.11,308.01,301.21,313.86
2005-08-13 21:42:29.474000,L5,360.15,363.91,366.58,361.07,358.49,341.00,336.03,326.08,343.90
2005-08-20 21:48:42.854000,L5,359.00,366.03,360.44,352.11,346.39,336.84,334.13,325.05,343.28
2005-08-29 21:42:34.821000,L5,360.41,366.52,365.02,355.38,349.63,342.14,334.60,325.84,343.40
2005-11-08 21:48:52.559000,L5,360.77,363.10,363.38,355.47,348.43,332.13,317.37,325.63,341.50
2005-11-17 21:42:55.245000,L5,379.56,387.30,385.59,372.27,366.70,348.65,327.59,321.48,330.44
2006-01-20 21:44:25.094000,L5,358.60,370.38,364.07,349.66,346.07,335.15,327.84,323.67,343.09
2006-01-27 21:50:46.347000,L5,365.76,378.65,374.02,349.69,353.80,328.30,318.56,315.26,338.63
2006-02-12 21:51:08.090000,L5,354.23,369.72,359.13,332.83,341.01,322.44,310.27,313.78,326.28
2006-02-21 21:45:08.534000,L5,360.62,371.07,365.03,342.13,345.65,327.67,311.91,316.18,328.63
2006-02-28 21:51:28.213000,L5,363.98,369.98,366.14,349.34,357.36,334.37,323.99,319.66,344.06
2006-03-09 21:45:28.526000,L5,363.28,372.73,362.22,333.60,346.44,324.51,313.35,310.68,325.69
2006-04-26 21:46:20.696000,L5,361.87,368.79,361.66,348.46,354.72,336.45,326.59,320.76,336.75
2006-06-13 21:47:01.718000,L5,347.35,355.19,333.49,327.79,329.76,318.78,309.70,311.10,330.15
2006-07-22 21:53:46.375000,L5,348.81,362.51,342.10,335.91,337.50,330.11,317.05,307.46,322.27
2006-08-23 21:54:11.272000,L5,360.65,369.00,361.88,345.69,339.74,331.10,317.08,315.06,335.45
2006-09-01 21:48:07.347000,L5,360.17,365.80,354.82,351.23,337.14,328.54,318.11,311.11,333.02
2006-10-10 21:54:44.695000,L5,365.82,375.89,363.68,348.59,339.15,331.31,321.11,315.29,330.11
2006-12-06 21:49:05.144000,L5,367.07,375.47,349.76,349.16,339.64,331.60,318.92,315.17,339.79
2007-01-30 21:55:36.438000,L5,356.32,367.61,372.09,359.08,358.96,338.71,330.65,326.26,333.54
2007-02-08 21:49:26.499000,L5,356.88,367.36,356.92,349.06,337.86,322.45,310.23,308.76,334.93
2008-01-10 21:45:41.606000,L5,361.63,370.12,359.28,351.57,347.14,329.09,322.15,313.82,344.71
2011-01-02 21:44:23.135000,L5,353.58,365.15,356.06,346.39,337.90,323.79,301.19,300.36,311.30
2011-01-18 21:44:24.452000,L5,368.57,376.30,370.23,359.79,353.04,335.77,324.26,311.86,339.38
2011-01-25 21:50:35.036000,L5,359.11,371.44,368.07,358.19,347.05,325.59,320.06,312.63,331.36
2011-10-24 21:48:35.845000,L5,362.01,371.04,367.74,359.16,352.22,335.80,320.14,322.38,335.80
2013-05-15 21:56:27.145000,L8,331.81,345.81,335.91,321.78,321.91,303.95,296.30,294.55,321.40
2013-05-31 21:56:31.642000,L8,315.37,333.89,321.97,306.12,313.08,293.41,,,
2013-06-07 22:02:40.903000,L8,313.22,333.73,322.43,308.78,311.97,289.32,285.90,284.78,307.15
2013-06-16 21:56:25.784000,L8,313.05,332.18,324.17,287.34,311.06,295.99,,,
2013-06-23 22:02:34.637000,L8,323.67,337.71,324.85,315.68,317.23,296.82,293.69,288.38,319.73
2013-07-18 21:56:26.327000,L8,329.32,346.41,333.18,324.60,325.83,301.99,301.44,294.35,318.90
2013-07-25 22:02:37.865000,L8,319.06,337.45,322.91,315.93,316.05,295.38,284.12,287.87,310.30
2013-10-06 21:56:21.607000,L8,334.18,342.60,337.24,329.28,331.78,318.07,291.16,294.29,325.95
2013-10-29 22:02:22.230000,L8,348.47,359.36,352.77,351.25,340.04,330.52,320.84,309.93,335.64
2013-11-23 21:56:03.944000,L8,345.06,353.44,351.28,350.99,344.52,324.85,319.28,298.93,333.17
2013-11-30 22:02:16.559000,L8,326.94,337.06,333.41,319.08,315.30,304.36,286.85,284.15,310.85
2014-02-11 21:55:20.778000,L8,338.10,341.64,339.73,325.60,327.74,301.17,306.28,292.65,316.02
2014-03-06 22:01:13.234000,L8,330.56,337.16,333.02,318.40,312.80,288.19,,,
2014-05-02 21:54:10.285000,L8,336.04,346.31,339.25,332.92,340.94,306.40,315.95,300.94,334.95
2014-05-09 22:00:15.454000,L8,336.77,347.32,336.93,327.91,330.37,304.99,309.60,298.34,323.07
2014-05-18 21:53:59.589000,L8,339.70,349.93,345.52,340.76,337.13,313.43,317.87,308.53,334.61
2014-05-25 22:00:10.718000,L8,336.96,350.35,336.89,336.00,327.43,303.28,316.31,298.09,332.64
2014-07-05 21:54:17.655000,L8,323.35,334.76,321.79,314.61,312.35,,,,
2014-07-12 22:00:31.114000,L8,334.66,345.86,335.63,333.55,330.35,301.14,309.33,295.42,326.65
2014-08-06 21:54:29.719000,L8,329.10,344.90,333.14,323.62,321.77,298.91,303.19,293.44,318.81
2014-08-13 22:00:42.730000,L8,326.21,345.07,330.18,323.58,319.67,295.61,302.26,290.59,318.20
2014-09-07 21:54:36.706000,L8,333.06,343.99,335.41,324.07,328.12,300.68,310.09,298.88,316.71
2014-09-23 21:54:33.372000,L8,339.91,342.22,334.65,338.34,324.65,300.20,304.90,298.39,320.44
2014-10-25 21:54:40.727000,L8,332.50,338.82,333.83,324.38,320.34,297.61,298.61,288.52,309.10
2014-11-01 22:00:50.529000,L8,348.26,348.15,345.54,337.21,335.47,315.45,321.41,296.67,323.73
2014-11-17 22:00:50.637000,L8,328.95,337.55,333.70,321.33,318.16,293.58,297.23,286.73,309.11
2015-01-04 22:00:41.874000,L8,335.73,346.27,336.62,328.10,321.51,299.66,301.90,293.61,317.33
2015-04-03 21:53:50.839000,L8,334.02,345.47,335.99,327.50,320.37,297.84,303.89,293.74,333.38
2015-04-19 21:53:50.674000,L8,323.04,333.98,327.25,318.90,313.46,283.20,303.14,290.25,314.80
2015-05-05 21:53:36.670000,L8,335.46,344.71,333.52,328.75,327.18,298.82,307.50,298.02,330.61
2015-05-12 21:59:40.983000,L8,333.40,347.52,336.89,329.69,334.82,300.83,318.24,301.93,334.19
2015-05-21 21:53:31.594000,L8,308.86,330.24,326.49,316.04,316.84,287.48,298.49,291.03,317.96
2015-05-28 21:59:43.617000,L8,315.59,335.19,320.93,311.83,312.45,,,,
2015-06-13 21:59:55.847000,L8,336.02,355.59,335.44,327.10,334.95,300.98,315.38,314.59,339.19
2015-07-15 22:00:12.360000,L8,318.51,336.92,323.87,313.61,312.65,286.36,296.19,288.75,316.48
2015-08-25 21:54:15.555000,L8,335.92,348.24,335.00,328.19,330.08,301.34,306.42,299.23,325.92
2015-11-13 21:54:34.679000,L8,336.90,342.08,337.97,331.01,335.04,320.16,316.87,294.39,316.91
2015-11-29 21:54:37.466000,L8,344.28,351.70,351.22,333.03,326.06,316.29,322.63,299.45,331.58
2015-12-06 22:00:46.946000,L8,332.26,340.14,331.68,328.80,324.61,302.08,301.29,289.45,315.48
2016-01-23 22:00:44.120000,L8,340.40,347.24,340.29,338.18,332.83,316.98,312.09,292.65,328.77
2016-02-01 21:54:31.283000,L8,369.51,379.56,380.37,377.22,355.64,350.71,364.69,363.15,364.60
2016-02-24 22:00:32.934000,L8,330.85,342.85,334.59,324.24,318.40,296.64,302.35,292.83,318.14
2016-03-04 21:54:21.556000,L8,331.20,341.98,346.64,326.86,327.07,301.39,305.39,293.27,323.17
2016-03-20 21:54:15.119000,L8,325.02,339.63,333.16,322.46,316.63,296.96,300.20,292.25,314.79
2016-03-27 22:00:21.157000,L8,319.13,330.63,334.11,319.04,315.42,281.73,295.54,286.22,317.07
2016-04-21 21:54:00.236000,L8,331.50,346.18,335.61,326.01,318.46,295.09,303.78,294.57,324.47
2016-04-28 22:00:13.508000,L8,330.53,349.59,333.36,321.43,316.95,294.83,302.57,293.25,324.32
2016-05-23 21:54:05.534000,L8,330.10,342.70,327.82,293.53,317.16,297.74,300.91,296.34,324.35
2016-06-15 22:00:21.016000,L8,331.40,349.00,331.84,325.08,318.53,295.86,304.89,295.84,335.42
2016-07-01 22:00:30.433000,L8,315.73,336.13,326.04,313.94,311.77,290.06,295.34,287.74,312.31
2016-07-17 22:00:37.249000,L8,312.11,332.61,323.10,311.60,308.85,,,,
2016-08-11 21:54:30.396000,L8,322.86,340.16,331.57,321.77,319.71,295.03,298.44,288.95,313.40
2016-08-27 21:54:38.045000,L8,328.70,339.70,333.52,323.26,316.94,297.13,299.53,292.93,315.51
2016-09-12 21:54:42.081000,L8,332.86,344.23,337.69,326.55,324.58,299.35,309.69,296.49,314.91
2016-10-30 21:54:49.407000,L8,344.95,346.19,348.26,339.03,339.39,319.63,313.77,295.43,327.07
2016-11-15 21:54:48.578000,L8,,316.59,326.05,326.65,323.78,301.74,303.28,287.98,311.90
2016-11-22 22:00:59.693000,L8,328.30,339.05,332.15,323.07,317.26,296.80,294.64,288.21,311.82
2016-12-08 22:00:57.455000,L8,315.18,323.84,322.74,312.15,306.65,275.04,277.18,265.49,
2016-12-17 21:54:43.657000,L8,348.43,358.85,357.87,349.47,340.98,335.75,332.13,330.51,336.92
2017-01-09 22:00:50.195000,L8,336.51,346.57,348.39,337.55,328.75,328.06,318.57,296.87,332.68
2017-01-25 22:00:44.753000,L8,324.11,340.15,333.31,326.14,317.89,297.03,301.26,292.02,317.57
2017-02-03 21:54:29.385000,L8,328.38,341.04,332.84,319.17,316.68,294.53,298.37,292.14,327.36
2017-03-30 22:00:14.213000,L8,336.16,351.71,344.81,333.03,333.80,302.30,306.07,293.03,331.09
2017-04-08 21:53:59.259000,L8,337.66,344.27,340.39,337.08,321.51,310.07,305.61,300.70,326.57
2017-04-15 22:00:06.096000,L8,325.19,334.87,326.86,316.70,314.44,289.87,292.38,290.46,305.16
2017-04-24 21:53:49.213000,L8,341.72,353.24,344.01,339.99,326.51,314.51,312.06,302.03,330.67
2017-05-01 21:59:55.729000,L8,341.53,353.39,345.51,340.25,335.34,323.97,325.96,320.42,336.58
2017-06-11 21:54:09.489000,L8,,,324.95,321.64,320.22,294.76,302.85,292.04,316.63
2017-06-27 21:54:14.417000,L8,,,325.71,325.36,323.54,306.10,305.00,298.66,319.12
2017-07-04 22:00:26.578000,L8,310.36,333.74,325.66,322.45,316.80,297.22,300.86,296.28,320.87
2017-08-14 21:54:31.218000,L8,347.35,359.42,352.31,350.84,340.87,329.18,329.85,326.70,368.85
2017-08-21 22:00:43.875000,L8,323.57,340.16,333.53,333.21,330.83,314.85,309.77,299.99,321.02
2017-09-22 22:00:49.855000,L8,331.79,344.01,338.09,331.40,331.66,304.03,308.66,293.36,314.74
2017-10-01 21:54:42.738000,L8,334.87,344.79,340.60,334.25,335.61,311.43,303.13,295.07,322.45
2017-12-04 21:54:37.226000,L8,346.63,356.57,361.37,346.45,342.30,323.32,310.38,296.67,334.46
2017-12-11 22:00:48.493000,L8,332.81,345.41,343.60,331.65,325.19,300.72,304.64,295.66,322.44
2017-12-20 21:54:40.369000,L8,334.29,348.14,347.43,336.98,334.81,313.18,316.44,295.30,321.31
2018-02-22 21:54:13.622000,L8,338.13,344.68,352.49,347.05,342.24,299.29,304.41,295.03,334.28
2018-03-10 21:54:04.984000,L8,322.43,335.81,329.59,317.16,313.96,290.30,294.52,289.24,307.62
2018-03-26 21:53:57.680000,L8,333.85,342.63,340.26,329.84,324.90,301.32,301.35,295.34,324.53
2018-04-11 21:53:49.309000,L8,343.53,351.05,346.06,338.27,337.20,318.87,312.38,309.66,333.65
2018-04-18 21:59:55.573000,L8,329.49,342.66,333.40,322.86,322.39,294.18,296.57,292.65,316.04
2018-06-21 21:59:37.175000,L8,,315.75,318.26,315.12,314.08,285.75,283.85,294.35,319.37
2018-07-16 21:53:39.240000,L8,319.93,334.72,327.17,317.72,310.69,297.33,292.27,290.83,306.86
2018-07-23 21:59:52.623000,L8,344.91,354.08,341.78,343.39,334.33,311.20,313.14,312.62,333.93
2018-08-01 21:53:46.752000,L8,331.85,342.89,334.67,327.83,331.88,313.00,309.55,299.67,325.37
2018-08-08 22:00:01.706000,L8,322.60,337.88,330.03,317.90,314.16,294.60,294.74,291.14,310.16
2018-08-24 22:00:09.684000,L8,334.79,347.85,343.96,332.69,330.41,308.23,314.81,302.30,320.90
2018-09-02 21:54:02.263000,L8,329.71,340.81,335.84,329.11,328.10,306.86,308.14,295.95,314.41
2018-09-09 22:00:15.248000,L8,334.51,340.79,335.53,327.60,324.31,304.09,303.22,297.56,312.65
2018-09-25 22:00:20.737000,L8,333.10,346.45,339.30,339.99,325.06,305.74,300.13,293.15,321.56
2018-10-04 21:54:14.507000,L8,337.83,347.23,341.90,338.47,335.10,308.12,317.01,297.55,319.71
2018-10-20 21:54:20.636000,L8,345.10,347.23,349.03,337.81,342.78,318.92,320.05,304.49,323.85
2018-11-05 21:54:24.009000,L8,338.60,352.29,347.26,343.23,340.75,317.30,314.99,298.25,326.86
2018-12-07 21:54:21.936000,L8,341.69,343.47,345.11,343.49,336.15,321.54,319.19,296.94,322.54
2018-12-14 22:00:31.254000,L8,336.39,342.51,340.84,336.22,333.41,313.11,314.81,293.16,312.78
2019-01-31 22:00:25.273000,L8,341.26,342.14,345.76,332.17,333.63,312.03,310.17,296.25,318.23
2019-02-09 21:54:13.722000,L8,331.75,346.55,349.68,332.73,342.02,302.33,301.23,293.62,315.84
2019-02-16 22:00:23.352000,L8,331.35,344.15,339.14,332.32,321.01,305.67,305.88,298.41,315.89
2019-02-25 21:54:10.323000,L8,323.67,332.49,328.09,317.96,313.40,297.12,294.00,291.84,312.03
2019-03-04 22:00:18.869000,L8,333.37,339.68,339.14,326.73,317.61,300.19,295.40,291.34,316.29
2019-05-16 21:54:03.824000,L8,328.41,340.96,331.21,322.50,318.27,301.92,297.41,292.37,314.04
2019-05-23 22:00:18.688000,L8,320.03,335.67,324.10,313.94,309.89,291.29,289.53,285.08,303.14
2019-06-08 22:00:26.359000,L8,321.75,334.56,323.76,312.05,300.50,289.26,285.77,286.39,288.60
2019-06-17 21:54:18.883000,L8,336.85,353.32,340.19,333.99,330.87,311.80,311.13,307.72,331.66
2019-07-10 22:00:35.303000,L8,314.67,333.10,324.85,313.41,308.87,294.10,288.59,287.51,302.88
2019-07-26 22:00:40.154000,L8,336.21,342.98,330.22,324.72,327.36,310.76,308.16,303.35,323.58
2019-08-04 21:54:33.055000,L8,322.77,336.96,328.87,321.53,319.02,306.04,291.13,280.13,278.16
2019-08-27 22:00:50.444000,L8,329.79,342.74,333.73,324.83,328.05,304.74,304.46,293.99,317.58
2019-10-07 21:54:50.962000,L8,343.25,353.41,344.38,343.32,335.67,316.20,314.64,297.98,329.56
2019-10-23 21:54:52.208000,L8,344.79,354.91,349.67,343.22,343.54,318.58,314.52,306.95,333.15
2019-10-30 22:01:02.711000,L8,322.70,336.10,328.81,319.86,314.23,297.20,,,
2019-11-08 21:54:50.637000,L8,342.58,345.17,340.24,337.48,331.33,317.91,304.19,297.18,325.31
2019-12-10 21:54:46.808000,L8,336.94,352.50,346.70,340.98,334.31,306.85,314.20,296.14,328.52
2019-12-26 21:54:43.314000,L8,340.49,347.44,348.61,339.81,331.90,316.47,303.22,302.20,329.37
2020-01-02 22:00:51.777000,L8,332.50,345.35,336.74,331.48,327.51,303.70,303.23,296.50,327.67
2020-01-11 21:54:39.654000,L8,345.62,352.52,349.43,348.52,339.22,326.74,320.35,316.82,334.80
2020-01-27 21:54:35.181000,L8,326.97,341.45,343.40,326.65,333.40,306.82,315.01,318.16,328.16
2020-02-19 22:00:40.027000,L8,330.93,342.58,344.17,324.10,332.15,298.41,306.66,297.31,327.37
2020-03-15 21:54:19.505000,L8,355.65,354.52,361.39,364.03,350.18,340.79,336.61,335.69,341.13
2020-03-31 21:54:10.154000,L8,310.01,339.82,325.95,315.57,309.20,272.15,,,
2020-05-09 22:00:02.918000,L8,319.38,341.69,329.62,315.50,317.16,293.63,295.03,296.84,325.81
2020-05-18 21:53:54.359000,L8,,,,,,,270.44,274.57,274.88
2020-06-03 21:54:00.263000,L8,318.27,339.43,328.23,313.80,314.65,295.89,289.54,293.36,321.22
2020-07-28 22:00:35.385000,L8,325.20,345.55,332.61,323.37,321.72,303.03,304.05,297.49,329.27
2020-08-29 22:00:47.583000,L8,329.75,347.68,334.05,330.58,332.88,311.83,308.38,297.11,326.47
2020-09-07 21:54:40.584000,L8,329.39,344.27,338.45,334.08,328.46,311.00,305.87,297.19,321.45
2020-09-14 22:00:53.882000,L8,321.02,336.19,328.86,319.38,317.03,297.49,291.47,285.85,311.88
2020-09-30 22:00:57.970000,L8,328.45,339.16,332.10,325.33,322.99,306.70,293.72,296.23,315.69
2020-10-25 21:54:48.210000,L8,345.13,349.87,343.18,345.77,342.15,317.69,311.03,306.20,330.27
2020-11-26 21:54:48.737000,L8,341.31,349.10,343.50,339.56,334.23,319.58,312.05,301.69,329.17
2021-01-04 22:00:54.521000,L8,322.19,336.51,329.51,319.36,316.14,295.31,298.80,290.31,313.24
2021-01-13 21:54:39.552000,L8,334.61,343.27,343.10,339.41,331.36,308.40,305.42,295.39,325.70
2021-02-21 22:00:41.462000,L8,337.39,340.22,338.57,329.83,321.40,298.04,305.18,296.35,323.66
2021-03-02 21:54:26.603000,L8,324.30,335.43,333.50,317.95,322.67,299.23,307.75,299.91,315.57
2021-03-25 22:00:27.214000,L8,327.16,339.20,335.67,321.57,321.89,296.97,300.87,294.86,314.35
2021-04-03 21:54:14.042000,L8,331.34,345.93,336.81,332.14,323.30,302.50,307.05,299.14,325.69
2021-05-05 21:53:57.658000,L8,350.53,355.84,347.80,354.96,345.03,321.55,332.37,336.71,341.70
2021-05-21 21:54:07.738000,L8,,,,283.18,304.08,299.87,306.11,296.48,318.78
2021-07-08 21:54:22.850000,L8,332.55,347.05,332.78,323.84,324.46,307.35,306.20,298.22,331.19
2021-07-24 21:54:28.322000,L8,328.01,342.86,329.93,320.72,320.01,299.21,303.92,295.08,321.74
2021-07-31 22:00:42.563000,L8,323.06,334.98,326.23,315.38,312.67,298.70,294.62,291.12,314.27
2021-08-09 21:54:35.453000,L8,324.99,339.98,330.52,321.34,321.70,302.46,307.29,297.14,318.02
2021-08-25 21:54:39.970000,L8,348.81,352.60,345.33,342.62,338.22,322.75,321.48,325.14,336.57
2021-09-01 22:00:53.143000,L8,326.16,341.53,332.95,321.04,325.37,298.50,306.43,291.87,313.95
2021-09-10 21:54:44.730000,L8,337.84,349.98,340.34,343.58,330.91,311.00,316.19,308.75,326.28
2021-09-26 21:54:48.089000,L8,,,,,,,,,314.00
2021-11-08 21:55:15.392000,L9,331.32,341.34,335.03,329.36,321.02,308.63,306.22,305.19,322.43
2021-11-13 21:54:49.948000,L8,327.63,339.08,332.29,323.54,318.44,298.38,299.99,292.48,311.15
2021-11-18 22:00:10.866000,L9,339.78,346.32,340.17,338.76,328.72,310.43,315.45,304.35,320.58
2021-12-07 21:54:50.619000,L9,329.99,343.17,337.68,329.44,323.07,309.44,310.20,307.68,319.33
2021-12-22 22:00:57.791000,L8,333.57,345.64,340.37,334.39,336.00,309.60,315.03,298.80,313.87
2021-12-23 21:54:45.761000,L9,333.11,340.31,339.91,338.50,331.37,309.99,311.13,299.51,313.86
2021-12-30 22:00:56.398000,L9,335.70,341.48,339.02,331.12,330.72,305.20,311.37,295.88,314.45
2021-12-31 21:54:43.208000,L8,340.98,343.42,342.55,335.13,331.18,314.79,316.49,297.26,314.49
2022-01-08 21:54:43.715000,L9,333.46,340.07,331.72,337.95,328.32,316.17,310.40,316.46,319.77
2022-02-17 21:54:31.374000,L8,338.77,339.90,343.47,334.08,327.41,302.73,310.83,310.03,324.38
2022-02-25 21:54:32.765000,L9,330.88,341.59,342.52,329.12,330.89,303.37,307.52,298.99,316.48
2022-03-05 21:54:28.568000,L8,334.39,344.13,344.36,340.28,330.57,317.32,313.39,315.82,325.30
2022-04-13 22:00:29.401000,L8,330.85,344.49,334.29,331.67,323.89,307.19,309.75,302.88,322.23
2022-04-14 21:54:19.342000,L9,326.58,344.62,335.57,322.24,324.11,306.99,303.65,296.68,318.80
2022-04-29 22:00:25.301000,L8,332.65,346.45,334.42,331.71,321.85,305.65,303.45,298.00,325.53
2022-04-30 21:54:12.820000,L9,329.37,340.28,330.68,323.23,317.15,301.75,297.99,295.05,315.03
2022-05-07 22:00:20.204000,L9,325.30,333.99,325.69,319.65,313.80,296.60,292.06,290.29,310.20
2022-05-23 22:00:09.789000,L9,324.88,338.12,325.79,320.69,316.14,295.98,293.75,291.14,311.46
2022-05-24 21:54:24.469000,L8,335.20,348.30,335.12,329.05,332.08,309.88,311.02,300.73,319.73
2022-05-31 22:00:38.643000,L8,324.35,338.20,326.95,319.83,314.16,297.67,293.88,290.81,309.39
2022-06-17 21:54:07.692000,L9,329.56,336.38,328.17,324.04,311.74,302.39,297.61,295.08,310.16
2022-07-02 22:00:53.961000,L8,325.96,338.13,327.69,322.03,314.87,301.47,293.44,291.52,308.21
2022-07-03 21:54:20.288000,L9,332.03,348.36,333.56,325.70,319.97,311.39,305.47,298.62,324.05
2022-08-03 22:01:06.229000,L8,357.00,359.27,355.41,350.04,337.79,331.97,330.25,328.48,342.13
