dates,nzd0472-0000,nzd0472-0001,nzd0472-0002,nzd0472-0003,nzd0472-0004,satname
2013-10-27 22:15:55+00:00,313.23,301.62,318.27,307.77,300.43,L8
2014-03-20 22:14:37+00:00,313.23,285.46000000000004,318.27,319.64,289.87,L8
2014-05-23 22:13:42+00:00,,284.885,305.4,313.58,282.16999999999996,L8
2014-12-01 22:14:24+00:00,,292.18,,297.56,284.08,L8
2016-01-05 22:14:17+00:00,295.18,306.57,310.74,307.87,293.36,L8
2016-04-26 22:13:44+00:00,296.26,304.13,309.945,304.125,293.14,L8
2019-02-14 22:13:57+00:00,296.31,285.33,303.51,302.95,,L8
2019-03-02 22:13:53+00:00,303.155,295.885,307.78499999999997,305.46500000000003,291.61,L8
2020-02-08 22:20:26+00:00,296.51,298.35,302.21,295.21,257.75,L8
2023-01-08 22:14:36+00:00,306.13,299.74,311.4,302.95,265.17,L8
2024-01-19 22:14:28+00:00,303.25,301.05,309.25,298.22,264.17,L9
2025-10-28 22:14:29+00:00,302.39,307.16,309.89,302.87,269.86,L8
