dates,satname,nzd0507-0000,nzd0507-0001,nzd0507-0002,nzd0507-0003,nzd0507-0004,nzd0507-0005,nzd0507-0006
2018-02-27 22:14:19.470000,L8,,,,287.35,290.12,278.64,297.08
2018-04-16 22:13:54.370000,L8,332.78,327.10,316.99,308.18,307.79,309.23,321.81
2018-05-02 22:13:45.572000,L8,344.36,340.13,331.50,348.25,352.82,334.03,337.91
2018-07-21 22:13:49.390000,L8,331.33,327.92,320.15,321.57,318.96,318.02,334.41
2018-11-10 22:14:32.733000,L8,337.76,324.65,321.03,310.82,324.39,299.72,316.18
2018-12-28 22:14:29.227000,L8,339.40,328.45,325.92,336.32,330.37,327.14,332.45
2019-01-13 22:14:27.136000,L8,326.97,316.10,303.49,304.37,303.26,298.94,306.56
2019-02-14 22:14:21.185000,L8,339.78,327.93,318.84,334.28,325.13,318.24,331.83
2019-03-02 22:14:17.011000,L8,333.04,315.90,297.96,303.20,301.74,297.06,310.48
2019-06-22 22:14:28.716000,L8,334.26,333.41,316.91,317.78,317.65,305.31,327.14
2019-09-10 22:14:51.565000,L8,325.59,316.30,307.61,305.32,303.91,294.84,312.96
2019-09-26 22:14:56.917000,L8,329.91,318.85,307.71,306.52,304.86,299.50,309.84
2019-11-13 22:14:57.837000,L8,339.46,329.61,310.73,315.23,314.22,307.77,313.29
2019-11-29 22:14:55.870000,L8,347.25,346.04,322.81,351.44,348.53,343.14,322.32
2020-03-04 22:14:32.767000,L8,313.63,304.12,292.58,296.65,297.13,289.30,303.77
2020-06-08 22:14:11.756000,L8,337.11,337.37,324.48,325.93,321.30,316.13,336.40
2020-07-10 22:14:27.456000,L8,343.56,345.44,334.00,348.63,351.16,335.50,344.89
2020-07-26 22:14:32.385000,L8,311.63,312.94,298.42,299.33,301.08,293.55,312.53
2020-08-27 22:14:44.105000,L8,345.20,334.84,328.93,337.79,333.68,326.90,332.37
2020-10-14 22:14:56.808000,L8,337.20,323.03,318.21,315.73,314.69,312.01,316.32
2021-02-19 22:14:39.648000,L8,313.11,304.24,286.99,296.02,296.63,287.93,305.53
2021-05-26 22:14:18.793000,L8,328.58,333.77,315.83,329.43,318.55,319.16,325.36
2021-06-11 22:14:25.766000,L8,304.29,295.68,274.89,293.61,296.79,286.46,305.36
2021-06-27 22:14:29.908000,L8,335.94,336.27,313.22,318.72,318.19,312.94,333.39
2021-07-13 22:14:31.246000,L8,,,,274.74,282.63,276.91,296.86
2021-08-14 22:14:45.391000,L8,323.57,317.04,295.08,295.80,295.99,288.27,310.46
2021-08-30 22:14:49.951000,L8,336.26,334.79,329.81,341.26,333.16,330.39,335.73
2021-11-02 22:15:01.893000,L8,318.28,310.45,303.37,305.45,303.61,295.02,307.75
2021-11-18 22:14:56.496000,L8,325.57,308.07,301.84,307.60,303.22,297.41,307.60
2021-12-12 22:14:55.412000,L9,307.04,299.73,285.09,297.65,296.48,287.41,298.68
2022-01-13 22:14:50.477000,L9,312.22,302.83,288.79,304.19,301.53,294.11,307.48
2022-02-06 22:14:44.088000,L8,314.15,302.68,293.26,302.32,298.72,295.21,302.03
2022-02-22 22:14:38.338000,L8,328.34,312.07,317.17,312.20,306.94,302.77,309.72
2022-03-02 22:14:37.725000,L9,317.56,305.17,293.31,305.23,302.67,295.61,306.10
2022-05-05 22:14:18.830000,L9,317.12,314.25,293.28,309.42,305.06,301.67,315.01
2022-06-14 22:14:46.889000,L8,346.19,352.88,352.55,348.65,343.09,338.71,353.58
2022-06-22 22:14:26.439000,L9,344.62,343.43,347.62,355.55,357.58,344.65,349.92
2022-06-30 22:14:51.348000,L8,365.20,369.06,365.94,374.83,375.04,366.33,360.23
2022-08-09 22:14:46.212000,L9,323.94,319.13,300.06,304.13,302.20,301.07,318.02
2022-09-10 22:14:51.402000,L9,328.14,317.08,306.87,310.64,321.16,308.17,313.58
2023-01-08 22:15:00.142000,L8,331.61,316.42,311.09,306.47,310.86,306.27,308.19
2023-02-17 22:15:01.258000,L9,327.87,321.49,313.11,310.26,306.15,310.11,310.15
2023-02-25 22:14:39.957000,L8,318.66,307.27,288.25,302.44,297.31,296.87,306.02
2023-03-05 22:14:49.135000,L9,354.00,358.13,366.23,372.24,366.27,369.62,360.11
2023-04-06 22:14:33.046000,L9,330.99,319.65,305.96,310.53,308.60,302.70,310.85
2023-04-14 22:14:09.763000,L8,319.50,308.07,296.66,296.05,292.87,287.33,299.57
2023-05-24 22:14:04.912000,L9,339.14,333.53,326.89,342.62,330.58,323.89,331.47
2023-06-01 22:13:55.021000,L8,329.18,325.69,307.64,308.59,310.64,308.57,325.59
2023-06-09 22:14:00.612000,L9,324.73,320.84,298.88,303.73,303.30,296.49,311.12
2023-07-03 22:14:15.167000,L8,344.74,350.91,343.01,346.62,347.31,336.57,340.62
2023-07-11 22:14:12.102000,L9,334.20,325.27,313.03,326.52,320.67,316.63,332.66
2023-07-27 22:14:14.688000,L9,290.81,278.17,252.37,,,,
2023-08-12 22:14:23.119000,L9,328.32,318.67,305.33,306.83,304.81,298.76,315.41
2023-09-05 22:14:34.496000,L8,320.26,311.53,298.56,302.02,299.08,288.69,309.67
2023-09-29 22:14:38.579000,L9,317.71,312.60,287.77,291.88,281.28,,
2023-11-24 22:14:51.719000,L8,331.97,314.19,304.85,308.21,305.27,301.74,307.47
2023-12-10 22:14:45.117000,L8,327.49,311.97,301.40,308.27,304.46,302.85,312.26
2024-01-11 22:14:44.166000,L8,334.48,313.48,317.21,305.22,322.71,355.72,
2024-02-12 22:14:41.937000,L8,337.43,323.05,308.88,319.47,311.42,307.86,314.55
2024-04-16 22:14:07.010000,L8,323.05,313.07,300.33,304.41,300.88,297.19,308.69
2024-04-24 22:14:13.960000,L9,367.26,367.74,366.95,368.88,372.65,374.24,367.96
2024-05-26 22:13:59.921000,L9,347.90,348.92,324.66,347.41,367.02,344.31,343.94
2024-06-03 22:13:41.381000,L8,304.33,299.23,277.84,298.27,294.47,285.34,302.15
2024-06-19 22:13:49.014000,L8,337.06,341.62,323.12,328.16,325.12,350.57,367.77
2024-08-06 22:14:09.174000,L8,,,,274.49,283.61,278.65,295.58
2024-08-30 22:14:23.037000,L9,337.69,328.18,322.63,341.55,339.57,341.24,338.64
2024-09-07 22:14:30.806000,L8,320.98,314.18,295.56,298.60,296.84,289.85,305.60
2024-09-23 22:14:30.418000,L8,313.18,298.61,277.74,288.11,284.60,278.95,292.30
2024-11-02 22:14:41.503000,L9,343.52,341.95,320.66,338.50,329.04,321.06,324.40
2024-11-10 22:14:37.391000,L8,315.31,305.04,291.42,297.54,294.83,290.14,302.62
2024-12-04 22:14:48.196000,L9,329.34,309.50,304.87,306.29,300.88,303.97,307.94
2025-01-05 22:14:42.782000,L9,324.16,307.96,304.84,303.21,300.11,298.48,306.18
2025-01-21 22:14:48.959000,L9,357.48,353.97,345.60,356.91,350.11,356.21,373.78
2025-04-03 22:14:16.015000,L8,321.70,314.59,301.07,298.05,296.39,287.97,304.18
2025-04-11 22:14:29.386000,L9,315.08,307.07,294.13,302.57,299.01,298.61,306.81
2025-05-05 22:14:00.333000,L8,316.82,316.00,294.13,306.12,303.05,295.71,309.05
2025-05-13 22:14:10.289000,L9,340.15,342.51,321.81,322.16,322.21,316.76,321.49
2025-05-29 22:14:03.472000,L9,318.38,316.84,303.59,307.18,302.57,295.39,313.04
2025-06-06 22:14:06.580000,L8,311.63,304.30,286.83,297.97,295.44,287.61,304.41
2025-06-14 22:14:10.978000,L9,335.40,335.03,318.80,324.67,321.23,314.60,331.34
2025-06-22 22:14:19.462000,L8,327.74,322.13,310.19,311.10,310.73,307.97,319.72
2025-07-16 22:14:24.715000,L9,344.00,327.16,321.45,335.67,329.19,325.39,342.10
2025-08-25 22:14:39.643000,L8,334.49,330.21,316.74,347.04,339.82,319.04,320.70
2025-09-02 22:14:47.227000,L9,331.33,323.95,317.67,330.78,334.63,319.05,332.05
2025-09-10 22:14:44.053000,L8,327.38,317.16,295.22,299.62,297.55,287.79,307.40
2025-09-18 22:14:49.542000,L9,325.36,318.96,304.20,305.51,302.84,300.97,308.41
