dates,satname,nzd0330-0000,nzd0330-0001,nzd0330-0002,nzd0330-0003,nzd0330-0004,nzd0330-0008,nzd0330-0009,nzd0330-0010,nzd0330-0011,nzd0330-0012,nzd0330-0013,nzd0330-0014,nzd0330-0015,nzd0330-0016,nzd0330-0017,nzd0330-0018,nzd0330-0020,nzd0330-0021,nzd0330-0022,nzd0330-0023,nzd0330-0024,nzd0330-0025,nzd0330-0026,nzd0330-0027,nzd0330-0028,nzd0330-0029,nzd0330-0030,nzd0330-0031,nzd0330-0032,nzd0330-0033,nzd0330-0034,nzd0330-0035,nzd0330-0036,nzd0330-0037,nzd0330-0038,nzd0330-0039,nzd0330-0040,nzd0330-0041,nzd0330-0042,nzd0330-0043,nzd0330-0044,nzd0330-0045,nzd0330-0046,nzd0330-0047,nzd0330-0048,nzd0330-0049,nzd0330-0050,nzd0330-0051,nzd0330-0052,nzd0330-0053,nzd0330-0054,nzd0330-0055,nzd0330-0056,nzd0330-0057,nzd0330-0058,nzd0330-0059,nzd0330-0060,nzd0330-0061,nzd0330-0062,nzd0330-0019,nzd0330-0005,nzd0330-0006,nzd0330-0007
2014-05-18 21:54:23.552000,L8,340.52,332.73,332.22,349.39,343.08,308.39,327.12,370.99,337.16,322.94,318.62,334.86,315.89,327.01,322.04,303.55,343.48,345.12,340.12,345.19,333.56,338.26,350.05,342.08,366.15,354.46,340.59,340.89,342.07,339.28,349.76,352.77,,360.02,349.52,356.51,346.62,351.51,349.69,346.59,343.10,343.02,333.96,334.93,330.35,344.04,340.79,356.90,351.44,354.36,376.17,367.59,358.62,354.34,350.93,357.84,362.40,354.28,351.13,338.76,293.65,,
2014-05-25 22:00:10.718000,L8,334.82,319.11,304.68,351.78,337.60,289.14,312.10,335.63,330.17,304.87,300.25,301.82,307.04,303.80,307.92,299.25,321.94,329.05,318.47,326.68,308.87,319.03,321.18,326.68,313.31,312.90,309.64,310.88,318.69,318.87,315.52,314.50,311.61,326.53,331.43,327.20,326.14,338.39,339.91,339.49,344.05,333.82,328.06,330.45,328.40,340.17,355.48,363.27,357.39,359.89,381.12,372.03,364.45,352.63,351.06,359.69,364.76,366.18,361.75,318.04,280.46,,
2014-06-19 21:54:11.305000,L8,,,,,,,,,,,,,,,,,,,,,,,,276.43,273.27,279.89,288.94,271.07,272.54,290.16,281.00,292.67,242.05,264.09,291.62,287.71,301.30,309.55,307.87,315.72,312.19,305.92,276.04,281.49,291.85,309.49,307.38,317.50,307.95,325.38,338.06,329.50,326.31,307.51,308.48,279.66,323.69,325.50,315.07,,,,
2014-06-19 21:54:35.268000,L8,,,,,,,,,,,,,,,,,,,,,,,297.65,298.52,279.34,285.65,290.64,280.89,287.75,293.16,288.02,293.73,286.52,279.40,299.92,293.92,305.85,310.36,311.08,317.28,313.11,307.23,281.39,289.28,294.43,311.83,308.81,320.81,308.40,326.16,338.32,330.24,326.83,310.25,314.13,321.63,325.74,327.27,316.93,,,,
2014-07-05 21:54:17.655000,L8,,,,,,,,,,,,,,,,,275.16,300.69,298.79,302.97,284.13,292.21,300.49,306.43,281.88,285.20,290.57,282.65,293.20,293.22,286.15,293.56,288.98,270.98,297.57,294.60,299.59,309.22,311.85,315.05,312.57,305.55,282.75,291.16,294.95,309.77,309.74,319.90,308.51,323.86,335.11,327.35,325.63,310.79,309.02,278.03,315.04,322.29,315.40,289.78,,,
2014-07-05 21:54:41.613000,L8,342.82,317.58,311.08,347.95,338.83,295.19,325.48,340.08,334.53,308.20,315.41,308.90,316.47,307.91,307.12,301.59,329.36,341.62,344.60,339.73,336.29,334.30,332.59,327.23,319.22,343.12,313.23,321.11,332.93,321.84,326.63,322.10,317.13,342.63,343.51,349.75,329.50,341.21,336.67,342.29,339.66,333.21,324.77,323.37,322.79,343.39,337.06,349.67,329.94,351.06,373.33,363.49,358.22,341.58,346.82,362.02,362.27,354.49,341.50,328.05,278.52,,
2014-08-13 22:00:42.730000,L8,344.57,330.64,314.73,345.45,344.06,297.51,323.68,339.04,334.84,309.42,335.91,318.31,331.07,306.20,304.70,304.00,342.31,338.33,332.84,333.74,321.59,327.42,350.90,332.18,323.64,328.04,320.37,331.85,338.78,329.13,344.58,350.01,320.47,345.57,349.19,354.92,335.17,333.88,344.95,339.77,344.18,329.58,326.29,321.18,324.83,341.93,337.44,356.16,334.92,351.35,372.74,364.36,352.43,347.34,343.66,357.61,358.37,353.98,343.89,324.47,286.80,,
2014-09-07 21:55:00.661000,L8,334.27,316.71,305.26,341.81,334.92,282.36,304.60,327.80,329.87,305.55,302.11,301.06,299.60,301.08,292.54,296.37,319.71,325.21,319.29,319.72,308.19,315.88,318.30,319.46,310.12,311.06,307.73,309.49,314.90,311.57,309.99,310.39,309.78,322.58,330.22,321.83,324.79,331.81,330.81,384.82,342.10,351.49,343.10,333.64,339.34,355.93,338.12,,,,,,,,,,,,,312.64,280.97,,
2014-09-23 21:54:57.339000,L8,361.59,355.42,357.84,360.80,364.25,355.14,346.78,351.61,350.79,356.23,343.71,,,,,,,,,,,,,,,,,,,,,,,,,,362.64,356.24,360.96,365.94,364.42,362.91,361.31,359.31,351.01,379.34,365.54,378.38,374.70,386.65,405.66,396.68,388.99,,,,,,,,362.35,355.33,350.37
2014-10-25 21:55:04.686000,L8,367.88,372.44,377.13,364.43,365.55,382.94,385.60,378.54,377.15,360.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.98,358.24,355.26,352.05,369.31,363.42,382.05,376.60,384.29,,,,,,380.26,381.62,384.38,375.01,,411.22,407.05,377.21
2014-11-01 22:00:50.529000,L8,335.26,315.14,312.05,336.70,335.74,281.00,305.88,321.62,323.71,302.37,296.76,297.26,298.31,301.50,300.07,292.36,317.03,323.12,315.46,317.96,304.69,314.21,319.82,319.07,307.06,309.00,307.33,309.52,315.12,310.07,311.77,308.84,310.22,319.52,327.77,320.24,318.63,327.51,329.95,327.87,328.08,322.76,314.68,311.36,312.06,331.43,333.91,352.44,326.14,338.07,370.50,365.10,359.86,329.23,330.50,346.11,358.97,357.48,348.27,309.94,305.52,,
2014-11-17 22:00:50.637000,L8,337.10,314.92,309.35,337.91,335.79,280.86,305.77,327.54,326.54,301.09,297.47,295.14,298.61,300.20,299.27,292.46,316.04,321.77,312.14,317.57,300.46,315.68,319.60,318.72,306.44,310.77,306.15,309.23,315.81,310.41,311.10,310.65,310.73,320.67,330.57,320.14,322.39,332.52,330.85,337.18,331.51,323.70,315.90,312.35,313.74,331.02,335.83,344.61,347.06,343.69,368.34,364.93,359.84,326.54,330.41,348.53,356.59,358.56,341.85,310.39,307.31,,
2015-01-04 22:00:41.874000,L8,324.04,309.26,306.40,333.09,327.34,295.21,307.70,321.78,318.54,297.17,293.21,294.16,297.20,296.09,292.57,301.82,314.49,320.39,313.30,316.90,301.52,313.96,319.34,317.96,303.57,307.64,307.47,308.50,318.49,308.45,310.97,308.28,310.37,319.88,330.98,320.68,319.82,327.94,337.00,326.26,326.71,318.73,312.50,310.54,311.67,355.12,333.43,342.97,352.27,342.38,368.66,364.12,363.08,355.59,330.23,354.99,358.25,352.59,343.78,309.44,,,
2015-03-09 22:00:18.465000,L8,349.44,354.96,357.53,360.62,358.85,378.55,378.07,381.98,380.70,358.32,366.79,351.00,345.80,342.98,346.56,345.77,,,,358.66,329.72,370.29,366.94,374.68,362.14,356.92,338.83,348.33,349.72,350.46,361.45,351.82,359.79,364.17,368.20,368.46,360.66,356.55,354.43,356.41,341.60,351.31,327.98,323.95,318.08,377.10,385.23,352.36,371.11,372.43,379.46,375.43,363.52,365.38,357.61,365.58,366.18,356.72,341.87,377.93,305.73,386.30,373.41
2015-04-03 21:54:14.789000,L8,335.17,311.81,300.73,341.56,329.64,293.37,308.98,333.22,317.19,297.27,294.74,293.06,299.09,296.90,288.65,296.79,314.43,318.82,308.47,313.91,293.99,310.41,316.04,318.81,308.74,310.73,307.64,308.13,317.06,305.19,310.80,307.30,308.15,317.40,323.00,321.26,318.14,339.11,335.26,326.85,319.20,316.00,310.06,310.11,309.78,327.45,325.96,366.47,351.94,335.46,349.35,368.58,365.78,366.39,336.57,355.30,361.22,352.48,354.49,311.09,,,
2015-04-19 21:53:50.674000,L8,333.54,313.92,298.09,338.76,329.27,280.49,307.11,333.52,323.94,296.80,299.62,307.12,302.39,298.40,289.61,297.42,317.90,323.13,318.26,319.75,302.74,315.25,322.42,321.58,310.59,311.07,306.29,307.35,316.00,310.23,311.36,313.25,309.49,321.06,324.61,321.50,317.59,327.72,329.10,330.50,325.84,319.19,311.53,311.74,308.64,330.69,325.52,364.17,354.07,338.43,368.11,371.72,364.70,362.36,360.80,347.30,352.69,356.49,351.22,314.50,,,
2015-04-19 21:54:14.629000,L8,334.61,315.22,300.89,339.44,330.60,282.97,308.77,335.05,325.00,298.45,300.21,307.85,303.94,299.77,290.64,298.64,319.53,325.12,320.16,322.98,304.81,317.92,323.69,322.52,311.90,312.20,308.45,308.65,317.57,311.27,312.66,314.45,310.59,322.69,327.26,323.11,318.61,329.44,330.23,331.92,328.54,321.48,313.04,312.64,310.00,331.90,331.96,364.22,356.02,338.97,368.25,373.96,365.96,343.07,363.58,349.88,354.06,358.30,352.47,315.98,,,
2015-05-12 21:59:40.983000,L8,333.74,312.52,304.50,342.02,330.94,283.92,322.76,333.56,325.59,298.02,298.62,298.93,306.66,301.29,292.78,300.02,323.95,330.34,330.21,324.04,334.73,321.80,319.48,326.12,310.45,313.27,324.08,309.75,320.41,307.92,319.64,314.68,311.05,320.57,331.27,324.89,319.88,329.68,337.69,333.23,330.22,327.81,317.01,317.92,311.68,335.06,330.05,345.86,320.55,336.81,369.90,346.22,343.39,330.23,332.26,349.70,347.99,346.28,328.58,317.21,,,
2015-05-21 21:53:31.594000,L8,,,,,,330.67,324.44,,352.85,350.04,330.14,339.24,325.40,312.45,306.95,320.11,344.59,360.12,346.12,343.06,335.95,333.93,334.46,339.23,325.89,333.74,327.61,341.21,342.95,325.54,339.31,329.02,325.44,335.11,339.69,344.04,341.28,339.78,342.68,338.55,334.08,327.95,326.58,324.43,320.34,335.51,333.04,346.47,331.40,351.75,370.74,365.05,360.45,335.58,336.03,353.89,353.56,351.50,335.08,343.31,,,397.76
2015-05-21 21:53:55.557000,L8,,,,,,334.95,,,354.70,350.84,332.30,341.76,326.09,315.44,308.23,322.61,345.30,361.03,346.77,343.84,336.93,335.05,335.31,340.99,327.51,335.18,328.56,343.86,344.03,327.48,340.14,331.60,326.62,335.96,340.64,344.76,342.09,340.45,343.46,340.48,335.24,328.52,327.34,325.28,321.19,336.70,333.62,347.00,332.61,352.44,371.61,366.02,362.09,337.08,336.86,354.77,354.05,352.25,335.60,344.16,,,373.13
2015-05-28 21:59:43.617000,L8,,,,,,,,,,,,,,,,,266.04,295.70,285.21,296.39,268.39,296.08,298.68,299.74,275.82,286.49,283.55,262.87,266.66,282.04,282.27,293.04,282.45,292.05,300.05,305.47,300.62,309.12,309.56,311.12,310.67,305.88,274.56,288.57,288.00,307.05,303.87,318.55,299.18,325.43,336.30,327.29,323.84,302.14,302.63,277.90,315.06,323.60,292.97,289.44,,,
2015-06-06 21:53:40.583000,L8,,,,,,,,,,,,,,,,,276.37,297.96,294.03,305.91,279.60,295.93,303.17,310.34,287.93,289.57,286.42,270.55,299.53,288.84,285.91,296.61,281.09,285.46,305.74,305.21,305.79,316.70,319.93,317.51,317.21,309.85,282.52,290.44,290.79,311.73,308.23,323.99,305.55,326.01,339.71,329.46,327.92,312.35,314.75,306.94,325.53,332.98,308.48,295.69,,,
2015-06-06 21:54:04.546000,L8,342.27,326.11,335.79,353.65,343.04,342.98,317.33,340.04,341.30,328.20,314.97,317.49,323.93,316.80,298.89,325.83,342.07,331.40,335.10,330.54,326.20,329.60,330.72,334.93,326.71,318.77,328.54,318.33,337.81,321.97,330.11,329.00,320.47,337.35,341.59,336.56,336.03,334.98,337.83,341.37,334.06,328.78,326.48,320.76,323.58,336.83,334.14,348.83,326.60,350.75,375.98,359.52,356.17,333.81,339.36,358.24,354.12,356.23,340.96,326.22,,,
2015-06-13 21:59:55.847000,L8,333.37,313.45,303.79,351.51,335.34,301.15,311.79,337.50,327.82,303.27,310.83,298.72,306.78,301.02,290.62,304.46,328.00,326.86,328.97,325.51,310.83,324.25,325.11,325.77,312.60,313.52,314.75,315.34,327.23,315.10,320.53,317.42,313.83,324.16,338.51,334.19,325.65,335.63,336.16,362.89,356.86,357.07,354.94,353.81,357.84,333.47,359.64,366.41,351.46,376.87,379.85,391.91,371.38,365.10,367.21,364.92,371.19,364.32,364.54,318.09,,,
2015-06-29 22:00:02.432000,L8,,,,,,,,,,,,,,,,273.80,275.77,299.13,293.64,304.35,279.55,295.77,304.21,307.64,286.71,290.35,284.82,258.21,288.72,286.68,287.47,292.57,263.87,270.78,302.02,300.44,299.61,309.34,309.22,309.50,309.23,305.39,281.25,286.21,287.81,307.19,304.74,318.14,297.65,325.17,336.36,324.32,320.15,301.50,305.50,282.61,314.36,324.09,298.56,298.84,,,
2015-07-15 22:00:12.360000,L8,331.60,308.97,298.09,338.54,332.12,286.97,306.59,326.16,318.72,293.99,297.51,296.94,302.41,292.85,284.69,298.75,317.76,319.44,312.96,317.38,299.55,314.22,318.43,319.13,307.01,307.58,304.78,306.50,315.91,306.76,313.47,308.99,307.72,315.87,323.82,317.65,313.63,319.56,323.71,320.02,321.19,319.09,313.19,308.42,306.39,326.67,320.86,339.93,316.24,338.85,367.25,342.55,365.00,324.01,352.23,354.26,349.27,358.42,346.72,314.72,,,
2015-07-24 21:54:04.364000,L8,347.74,331.61,342.66,359.07,362.97,348.06,350.43,356.70,344.06,321.56,339.08,359.82,364.98,355.37,346.50,358.75,350.69,353.99,346.05,338.40,329.43,332.61,337.63,339.00,348.85,357.63,341.28,335.89,343.44,334.56,332.77,334.50,332.50,343.19,342.93,345.80,333.35,341.32,351.24,357.69,349.47,348.27,341.43,332.23,325.16,351.64,340.89,360.55,337.69,369.40,386.69,372.60,367.18,350.86,357.02,368.72,368.32,366.26,351.03,347.76,300.16,360.42,278.57
2015-07-24 21:54:28.327000,L8,347.53,330.29,342.01,358.44,364.08,348.12,347.44,356.51,343.64,320.32,335.49,356.00,363.92,353.95,345.69,357.25,349.70,351.32,343.37,337.25,326.92,330.22,334.84,337.77,347.43,356.63,339.58,332.74,342.01,333.22,332.29,333.43,332.46,340.76,341.45,344.38,331.97,339.21,349.13,357.18,345.88,349.87,339.92,332.30,323.82,350.26,339.61,359.63,336.34,366.83,385.22,370.25,365.90,350.66,356.05,366.65,366.09,365.10,350.56,348.55,301.93,361.15,278.40
2015-08-16 22:00:22.731000,L8,328.06,311.71,289.55,333.20,331.72,272.17,304.78,324.44,316.78,291.36,291.54,297.18,297.84,294.56,285.10,298.27,317.82,321.63,316.54,322.82,304.67,312.38,316.62,325.71,310.36,308.50,302.28,,,297.70,303.22,306.41,308.88,305.51,,,254.16,286.26,323.80,328.18,323.55,310.53,303.76,310.69,304.06,329.25,325.77,334.15,319.48,336.28,374.94,,,,,,,,,312.44,,,
2015-08-25 21:54:39.518000,L8,329.98,315.08,298.45,338.55,333.72,283.14,306.82,329.15,324.97,296.86,297.30,295.81,302.55,298.82,287.43,300.05,320.56,323.85,317.63,324.68,301.56,319.04,320.62,320.92,309.23,310.30,304.75,309.33,318.47,306.54,310.86,310.32,307.62,318.93,331.87,322.81,318.21,325.67,328.60,328.19,325.76,322.15,313.75,309.44,303.72,328.18,325.85,339.25,315.78,333.78,369.68,365.51,365.16,326.81,328.17,357.89,358.14,359.93,354.03,314.99,,,
2015-10-19 22:00:41.924000,L8,325.46,310.73,296.42,327.93,325.85,260.95,301.17,314.67,312.53,291.50,289.74,284.08,294.56,290.30,293.30,291.24,312.68,319.62,310.45,316.40,295.32,313.89,318.73,315.58,301.38,307.35,299.94,304.76,315.20,285.62,292.61,298.89,,,,,,,,,,278.79,313.45,310.27,299.73,321.21,314.94,329.98,314.29,331.20,352.07,340.17,335.41,322.13,324.23,335.45,345.18,344.87,326.51,307.69,283.51,,
2015-12-06 22:00:46.946000,L8,320.12,310.76,303.66,328.17,328.32,281.81,308.49,319.53,318.06,294.95,290.77,293.34,297.78,296.89,287.92,299.13,313.43,317.02,310.11,314.00,294.78,310.21,313.36,317.57,304.12,306.40,305.62,307.87,318.39,304.91,312.30,309.84,315.48,317.20,326.79,320.62,318.85,327.76,331.34,330.13,326.31,320.12,312.57,308.95,308.25,326.15,322.33,340.36,313.85,337.16,370.67,369.18,364.27,323.10,326.44,344.58,355.69,352.93,347.36,308.96,279.47,,
2015-12-31 21:54:58.788000,L8,,,,,381.79,370.47,371.77,363.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.08,383.13,385.21,383.36,369.36,374.02,362.28,365.94,370.84,365.73,376.51,,360.79,359.29,364.11
2016-02-01 21:54:55.246000,L8,320.52,309.39,303.54,323.45,324.13,,297.40,305.48,297.77,292.16,291.94,298.06,284.69,298.25,288.20,298.38,312.80,317.32,316.08,313.90,298.36,316.06,317.27,318.80,302.76,308.72,305.64,309.42,316.71,310.00,319.31,316.08,307.73,317.29,327.98,326.65,320.24,326.45,331.47,351.47,327.17,321.30,317.52,310.34,310.62,327.28,327.95,339.60,316.76,334.99,364.00,339.62,359.09,323.78,329.24,333.49,355.16,341.56,327.82,308.88,,,
2016-02-24 22:00:32.934000,L8,316.94,308.13,301.93,328.38,325.48,296.64,309.14,319.83,314.43,291.94,288.92,288.89,297.69,295.88,287.08,302.66,312.61,315.63,308.83,312.75,291.73,311.83,316.27,314.84,300.87,307.21,303.53,308.15,320.65,303.13,316.80,310.70,305.24,316.98,330.01,321.62,315.30,317.94,327.97,316.89,315.69,314.56,309.20,306.90,306.94,325.30,324.54,336.19,348.60,335.51,368.79,364.41,358.87,322.03,324.71,354.81,355.94,352.49,337.91,308.78,388.44,394.32,387.03
2016-03-04 21:54:45.519000,L8,329.84,312.89,309.37,337.81,330.15,297.40,312.77,321.79,319.15,294.45,296.07,292.64,299.65,299.49,289.98,345.81,319.62,320.95,317.99,317.09,295.38,312.86,313.01,319.30,305.05,310.51,328.11,310.73,320.77,308.55,314.98,316.08,308.11,319.71,331.86,324.19,320.29,323.26,331.88,342.88,354.86,356.33,355.35,309.39,307.81,330.35,327.35,339.33,366.50,335.83,372.61,375.57,369.31,370.67,329.44,355.55,356.24,353.05,365.73,313.38,,,
2016-03-20 21:54:39.082000,L8,325.05,312.53,307.67,335.67,328.86,285.96,311.39,323.48,317.49,298.16,296.66,306.13,301.87,297.63,287.77,296.38,316.02,321.53,316.55,316.35,303.51,310.61,312.42,317.65,305.63,310.39,312.76,307.25,319.86,307.75,313.93,308.47,307.10,321.77,328.21,323.19,319.40,320.17,329.86,379.37,369.31,339.99,328.58,322.52,317.02,,,,,,,,,,,,,,,314.45,,,
2016-03-27 22:00:21.157000,L8,351.70,315.90,310.14,342.31,333.46,292.61,314.57,347.66,324.08,300.13,299.50,307.39,305.68,301.48,328.74,303.87,324.56,328.21,334.94,320.28,313.09,322.26,334.09,344.23,315.21,320.86,319.95,321.71,327.32,319.51,319.44,339.92,313.60,341.54,335.40,329.74,324.64,328.08,338.82,332.46,329.08,321.57,325.78,314.29,313.26,334.72,330.59,343.13,323.25,349.29,370.54,366.24,336.71,328.57,341.26,356.61,354.53,349.55,338.49,318.15,278.99,,
2016-04-05 21:54:30.482000,L8,327.14,312.65,302.03,334.35,328.72,282.47,307.63,324.34,318.74,296.79,295.46,298.33,301.74,297.99,289.16,298.16,314.88,320.55,312.38,316.30,300.62,311.17,315.71,319.01,306.64,310.41,307.95,308.27,317.73,311.74,314.36,311.51,306.57,322.31,327.32,322.82,317.23,327.31,368.54,343.93,337.33,339.09,326.53,324.55,322.14,349.84,348.04,346.50,320.92,354.58,401.62,397.77,,,,,,,,313.08,,,
2016-04-21 21:54:24.190000,L8,327.03,311.89,303.76,335.91,327.56,290.37,310.92,325.66,319.59,297.65,295.33,296.75,300.08,298.35,288.63,300.85,318.60,322.21,319.37,318.40,304.98,313.64,316.11,318.96,306.79,310.10,306.55,310.65,319.35,312.10,314.78,311.22,308.25,319.95,330.36,324.92,319.26,323.57,330.83,326.13,326.58,322.23,319.62,310.22,310.09,328.95,325.80,338.52,336.19,337.20,371.74,369.31,368.30,367.62,358.25,357.62,355.63,357.23,359.02,314.03,,,
2016-04-28 22:00:13.508000,L8,329.15,312.17,303.39,336.32,327.14,297.49,313.10,326.14,315.62,294.16,289.96,295.83,300.17,297.80,289.77,303.86,318.74,323.30,316.14,319.31,296.77,313.62,317.48,318.39,305.05,311.51,302.43,310.42,321.61,310.93,330.36,310.71,309.35,323.24,331.32,327.62,318.83,324.91,331.31,337.10,321.24,319.29,315.33,310.17,309.10,325.30,321.08,334.25,321.81,336.94,371.74,362.26,337.82,329.01,335.06,354.37,357.67,345.94,335.39,315.11,,,
2016-05-07 21:54:03.416000,L8,328.35,312.21,305.22,338.25,327.99,297.19,310.39,328.59,316.89,294.47,291.85,294.26,303.38,299.86,291.97,300.97,317.12,320.80,318.79,317.93,297.23,314.04,318.26,320.78,306.98,312.71,305.92,310.46,319.71,311.10,315.69,311.45,310.68,320.32,328.17,324.58,317.96,324.99,328.02,325.64,317.70,317.82,352.91,356.83,309.05,327.19,321.40,334.18,352.19,339.16,364.80,367.40,361.21,363.63,331.35,351.70,345.82,349.52,352.69,316.10,,,
2016-05-07 21:54:27.379000,L8,328.28,312.23,304.98,338.25,327.97,297.11,310.29,328.54,316.92,294.38,291.94,294.17,303.30,299.78,291.56,300.69,316.99,320.77,318.64,317.85,297.10,313.91,318.29,320.93,307.02,312.66,305.80,310.25,319.67,311.13,315.58,311.44,310.48,320.02,327.94,324.51,317.77,324.81,327.74,325.43,317.50,317.48,352.82,356.82,308.84,326.96,320.90,334.03,336.51,338.98,364.96,367.53,342.45,363.66,331.39,351.60,345.72,349.18,352.59,315.91,,,
2016-05-23 21:54:05.534000,L8,305.68,300.66,290.23,330.65,322.26,268.83,301.48,316.60,308.13,287.06,286.74,291.27,293.86,292.29,283.21,284.26,278.88,,,,,,,,,,,,,,,,253.19,271.96,295.73,307.50,310.09,316.19,310.08,314.04,310.11,313.68,300.58,301.40,294.83,312.70,310.89,329.05,307.38,324.84,334.81,326.53,,307.47,309.71,283.47,330.79,329.06,302.50,307.63,,,
2016-05-23 21:54:29.497000,L8,314.01,301.23,289.27,329.84,322.06,269.48,300.68,316.15,308.24,286.86,286.01,290.31,293.69,292.18,282.80,283.99,281.07,,,,,,,,,,,,,,,,256.32,275.17,296.47,307.97,309.77,315.80,310.84,314.15,310.09,313.20,300.83,301.18,294.42,312.97,310.92,328.48,306.62,325.17,335.26,326.84,316.56,307.14,311.24,284.11,331.63,329.50,306.02,307.68,,,
2016-06-08 21:54:33.646000,L8,345.81,324.96,356.63,363.11,340.74,351.56,357.88,357.29,357.07,356.35,353.46,344.07,337.35,352.09,338.57,312.19,339.73,344.58,341.62,336.59,334.00,331.60,337.93,345.19,325.19,327.68,328.00,324.53,332.33,328.95,331.94,327.42,328.32,341.63,340.27,333.21,334.73,332.17,343.08,344.17,331.97,331.03,334.18,338.97,316.06,375.97,337.85,364.29,379.95,356.38,378.21,376.81,359.18,369.61,352.93,363.02,361.18,358.86,377.45,337.21,297.43,,
2016-06-15 22:00:21.016000,L8,328.57,308.55,306.13,337.17,327.27,290.09,309.63,326.89,317.08,297.39,290.27,294.36,302.25,297.09,287.31,301.27,319.35,320.31,315.80,317.68,298.64,314.94,319.62,327.63,308.67,313.96,304.89,311.39,321.33,308.78,314.51,310.57,309.83,320.64,329.01,325.57,319.01,326.83,334.93,353.17,353.88,359.13,353.67,308.83,307.97,327.24,322.21,336.72,313.88,336.26,376.27,370.36,366.37,363.65,356.75,357.75,355.05,357.66,356.28,315.65,,,
2016-06-24 21:54:39.639000,L8,325.75,312.94,304.48,338.54,329.04,290.87,313.33,330.90,315.33,297.89,294.14,299.05,305.13,304.70,294.94,303.04,315.40,326.36,325.33,321.96,301.85,322.44,324.96,324.42,312.86,323.12,318.69,315.95,327.88,319.95,320.56,324.57,316.41,327.31,333.32,329.32,324.65,328.41,333.88,339.46,332.09,323.80,315.41,257.06,310.97,352.88,333.38,332.87,322.28,349.31,356.97,342.13,355.29,383.00,378.64,346.76,357.80,348.65,337.83,317.54,,,
2016-07-01 22:00:30.433000,L8,328.88,311.19,299.19,337.61,328.29,293.35,309.13,326.80,317.98,304.74,303.46,306.43,306.43,300.97,288.00,302.42,319.88,319.58,317.76,320.30,304.83,313.39,318.56,323.98,310.95,311.46,304.60,309.71,318.92,312.10,316.57,309.55,309.39,319.70,329.36,321.63,317.58,327.98,363.63,381.01,372.17,,,326.51,331.47,348.87,336.93,,,,,,,,,,,,,316.38,,,
2016-07-26 21:54:52.598000,L8,335.02,314.14,345.97,341.55,334.07,290.06,313.86,339.58,329.56,323.59,332.57,331.24,306.50,303.23,289.98,297.97,331.70,327.19,331.41,326.15,312.83,321.40,324.44,325.24,311.95,317.26,308.22,311.43,321.93,320.69,322.57,312.78,314.19,326.16,331.73,327.31,325.20,330.58,332.16,332.30,327.77,321.64,322.44,316.73,309.67,329.59,327.37,339.14,324.43,339.03,367.41,366.41,360.97,326.51,345.39,352.28,359.73,348.87,358.86,317.86,,,
2016-08-11 21:54:54.359000,L8,330.40,313.45,297.66,338.86,330.70,286.06,307.39,325.60,320.89,299.49,297.69,298.83,301.59,299.18,288.49,297.48,318.33,321.86,318.46,318.37,303.54,315.64,317.42,320.72,307.27,308.52,323.28,311.19,321.22,319.95,319.14,314.25,310.22,319.93,329.49,323.56,318.99,325.86,341.09,352.42,328.11,321.44,316.67,308.17,303.11,326.01,319.29,337.65,314.86,356.88,371.39,371.54,360.87,324.17,351.92,357.34,361.05,356.61,347.78,314.13,,,
2016-08-27 21:55:02.012000,L8,332.90,313.58,303.30,338.21,332.39,283.46,305.08,325.74,324.63,301.32,300.90,296.63,301.81,299.76,288.06,297.35,319.66,323.45,320.03,326.35,305.92,316.35,320.11,320.23,304.95,308.13,305.31,311.43,318.62,316.72,316.42,310.71,307.01,319.47,332.02,322.64,320.65,329.80,355.79,358.08,327.42,322.06,315.77,310.06,305.94,328.48,322.39,335.85,315.00,337.60,373.72,375.73,367.17,362.96,357.57,358.61,362.26,361.60,357.92,314.13,280.78,,
2016-09-12 21:55:06.035000,L8,337.64,315.51,295.94,337.87,331.69,280.97,304.80,324.27,319.41,299.47,298.78,297.68,299.91,298.62,290.27,292.99,314.66,318.85,316.42,316.46,300.75,314.10,316.40,318.84,301.99,304.24,304.75,307.25,317.09,313.36,313.94,310.19,308.08,317.37,327.35,321.35,317.58,357.26,333.49,361.47,323.65,353.83,357.12,357.37,354.95,361.65,337.55,332.98,315.35,336.52,374.53,374.82,373.33,343.84,351.37,353.35,370.59,350.12,362.71,312.54,282.83,,
2016-10-30 21:54:49.407000,L8,329.68,315.40,299.99,332.58,330.95,278.35,304.33,321.28,321.00,300.88,296.90,297.51,299.06,297.83,289.97,295.86,316.02,321.30,318.49,318.64,305.74,313.72,315.11,320.89,303.46,307.58,303.66,309.96,319.23,312.63,314.37,309.16,308.20,319.24,334.56,323.79,322.52,341.31,357.14,364.64,328.83,360.32,367.94,359.13,308.57,328.62,324.93,339.04,322.71,356.42,378.68,377.87,372.51,339.61,352.55,359.60,370.95,363.32,371.29,311.36,303.46,,
