dates,nzd0336-0000,nzd0336-0001,nzd0336-0002,nzd0336-0003,nzd0336-0004,nzd0336-0005,nzd0336-0006,nzd0336-0007,nzd0336-0008,satname
2004-01-04 21:52:10+00:00,,,,,,214.77,210.95,,,L5
2013-09-16 22:21:09+00:00,,,,,268.1,246.15,240.75,239.35,229.53,L8
2013-10-18 22:21:01+00:00,,,,,268.1,237.125,230.99,228.64499999999998,229.53,L8
2013-11-03 22:20:56+00:00,,266.09,266.75,270.3,268.99,240.01666666666665,233.60666666666665,232.33666666666667,230.14,L8
2013-11-19 22:20:49+00:00,,277.965,275.70500000000004,279.48,268.99,240.01666666666665,233.60666666666665,232.33666666666667,238.30666666666664,L8
2013-12-21 22:20:39+00:00,,269.49666666666667,275.70500000000004,265.49333333333334,262.7033333333333,238.21,231.39499999999998,230.05,224.33499999999998,L8
2014-02-07 22:20:09+00:00,,268.96,275.70500000000004,253.55,263.865,239.458,232.45,230.368,224.33499999999998,L8
2014-02-16 22:14:14+00:00,236.71,268.96,275.70500000000004,253.55,263.865,239.975,227.46,230.005,224.33499999999998,L8
2014-09-28 22:13:08+00:00,,,,217.48,264.88,244.42,240.33,231.75,212.54,L8
2014-10-21 22:19:25+00:00,252.26,261.76,,217.48,264.88,244.42,240.33,231.75,212.54,L8
2014-11-06 22:19:25+00:00,252.26,275.76,283.94,217.48,277.87,256.295,252.255,246.82,231.765,L8
2014-12-01 22:13:36+00:00,253.535,271.05333333333334,255.135,230.43,272.01666666666665,250.05666666666664,245.85666666666668,241.35,231.765,L8
2015-01-25 22:19:08+00:00,252.68666666666664,266.0475,238.25333333333333,231.00666666666666,266.6725,250.05666666666664,245.85666666666668,241.35,231.765,L8
2015-02-10 22:19:02+00:00,252.68666666666664,266.0475,227.8875,227.465,262.77,245.605,241.585,236.315,231.765,L8
2015-03-23 22:12:56+00:00,252.68666666666664,266.0475,227.8875,227.465,262.26666666666665,245.38600000000002,240.49200000000002,234.43800000000002,231.765,L8
2015-10-24 22:19:16+00:00,263.86,263.31,,233.02,221.29,237.25,232.11,229.33,215.68,L8
2016-01-05 22:13:29+00:00,263.86,277.74,,233.02,221.29,254.075,252.725,248.56,215.68,L8
2016-02-13 22:19:08+00:00,263.86,277.74,,216.835,236.44,248.59666666666666,246.65666666666667,240.76000000000002,215.68,L8
2017-01-23 22:13:07+00:00,267.08,256.46,204.46,245.89,255.75,237.8,232.87,228.91,201.17,L8
2017-09-27 22:19:24+00:00,,,,219.28,267.45,244.3,240.88,233.06,214.21,L8
2017-10-13 22:19:28+00:00,,,,219.28,267.45,239.18,235.655,226.975,214.21,L8
2018-11-10 22:12:56+00:00,,288.95,,,288.16,267.02,264.98,260.73,,L8
2019-01-04 22:19:03+00:00,,288.95,,238.61,269.69,249.25,244.96,243.195,179.68,L8
2019-02-14 22:13:09+00:00,,288.95,,238.61,269.69,249.25,244.96,237.49333333333334,179.68,L8
2019-09-17 22:19:29+00:00,,,,,,230.68,227.03,,,L8
2019-12-22 22:19:27+00:00,273.3,266.52,216.93,235.15,258.54,237.36,230.57999999999998,233.04,183.1,L8
2020-09-12 22:13:14+00:00,,,,,261.64,244.26,212.7,222.67,,L8
2020-10-14 22:13:44+00:00,,,188.66,216.26,259.22,239.535,222.14999999999998,225.27999999999997,,L8
2020-10-21 22:19:31+00:00,261.45,250.73,188.66,216.26,259.22,237.4766666666667,223.35333333333332,224.89999999999998,,L8
2020-12-24 22:19:30+00:00,259.355,250.64499999999998,202.60500000000002,228.64,256.2966666666667,236.155,223.685,224.21749999999997,190.0,L8
2021-02-03 22:13:08+00:00,258.79333333333335,255.82000000000002,201.92,218.0666666666667,257.315,236.49200000000002,225.656,225.46599999999998,190.0,L8
2021-02-10 22:19:17+00:00,259.96500000000003,257.5375,202.315,218.575,258.496,237.65,228.66666666666666,226.98499999999999,190.0,L8
2021-02-19 22:13:27+00:00,266.244,259.146,202.315,213.442,260.03333333333336,238.88714285714286,230.48857142857145,228.26999999999998,210.4,L8
2021-11-02 22:13:26+00:00,264.6,254.01,191.59,228.54,256.74,229.82,229.3,227.57,193.96,L8
2021-11-06 22:14:23+00:00,264.6,254.01,191.59,228.54,256.74,236.19,236.365,233.345,213.34,L9
2021-11-18 22:13:20+00:00,264.6,271.69,191.59,228.54,273.64,246.7266666666667,247.36666666666667,242.77999999999997,226.54,L8
2021-12-20 22:13:44+00:00,264.6,271.69,191.815,232.74,265.30333333333334,242.695,243.72750000000002,238.3775,226.54,L8
2022-01-20 22:19:27+00:00,264.6,271.69,192.16666666666666,231.22,261.5775,240.596,240.59,235.908,226.54,L9
2022-01-28 22:19:19+00:00,277.525,270.31333333333333,194.9425,232.14,262.79,241.41833333333332,241.03166666666667,236.37833333333333,227.405,L8
2022-01-29 22:13:17+00:00,289.10999999999996,275.54,194.9425,232.14,267.49,245.48285714285717,245.8814285714286,241.35142857142858,233.8,L9
2022-02-13 22:19:16+00:00,289.10999999999996,271.5,193.166,228.62600000000003,265.6871428571429,244.97875,244.39125,239.3525,233.8,L8
2022-09-09 22:19:47+00:00,,,,,267.52,244.48,235.13,226.83,,L8
2023-01-08 22:13:48+00:00,314.52,290.09,,,277.97,256.64,252.12,246.53000000000003,256.24,L8
2023-01-16 22:13:22+00:00,313.9,290.17999999999995,,,281.90000000000003,260.7,257.2266666666667,252.2833333333334,255.465,L9
2023-02-08 22:19:42+00:00,313.9,290.17999999999995,,211.82,275.125,254.925,249.9125,245.87500000000003,255.465,L9
2023-02-16 22:19:25+00:00,306.27,282.16333333333336,206.47,222.885,273.752,252.872,247.698,244.38000000000002,246.97,L8
2023-09-12 22:19:14+00:00,,,,,253.37,236.52,229.25,215.03,,L8
2023-10-31 22:13:09+00:00,317.49,293.97,,,271.115,251.66500000000002,248.9,215.03,255.38,L9
2023-11-24 22:13:15+00:00,322.62,293.97,,,286.76666666666665,251.66500000000002,248.9,215.03,255.38,L8
2024-01-02 22:19:17+00:00,322.62,280.35,206.95,236.17,279.53499999999997,248.93999999999997,242.51333333333332,222.985,236.01,L8
2024-01-10 22:19:27+00:00,320.7966666666667,284.6366666666667,248.075,236.17,281.76,254.1275,242.51333333333332,237.63333333333333,236.01,L9
2024-02-03 22:19:16+00:00,320.7966666666667,284.6366666666667,248.075,218.13,275.995,249.382,237.20250000000001,233.4325,236.01,L8
2024-02-11 22:19:28+00:00,320.7966666666667,284.6366666666667,248.075,209.4333333333333,272.4971428571429,246.40333333333334,234.786,231.664,236.01,L9
2024-02-12 22:13:06+00:00,320.7966666666667,284.6366666666667,248.075,202.2275,270.70875,245.68428571428572,234.645,231.21166666666667,236.01,L8
2024-02-27 22:19:19+00:00,320.7966666666667,284.6366666666667,248.075,201.006,270.4611111111111,245.72625,236.4857142857143,232.38714285714286,234.08,L9
2024-02-28 22:13:24+00:00,320.7966666666667,284.6366666666667,248.075,201.006,270.4611111111111,245.16222222222223,236.13625000000002,231.83125,234.08,L8
2024-11-02 22:13:29+00:00,,,,,,232.23,228.65,228.68,,L9
2024-11-17 22:19:14+00:00,335.87,289.56,285.04,,285.5,249.95,248.14,245.585,254.56,L8
2024-12-27 22:19:21+00:00,325.645,289.81,284.47,,286.135,255.61,255.06333333333336,251.0466666666667,255.22,L9
2025-01-05 22:13:30+00:00,313.07666666666665,281.68666666666667,265.35999999999996,242.3,276.12333333333333,252.4375,251.01999999999998,246.44,238.43999999999997,L9
2025-01-12 22:19:21+00:00,313.07666666666665,281.68666666666667,265.35999999999996,238.46,274.2425,252.09,250.35399999999998,245.18,236.5675,L9
2025-01-20 22:19:13+00:00,307.2925,277.7325,256.1075,239.59333333333333,272.02200000000005,250.885,248.70333333333335,244.14166666666665,235.158,L8
2025-01-21 22:13:13+00:00,304.03200000000004,275.634,256.06399999999996,238.425,271.215,249.84,247.45142857142855,243.17000000000002,234.20666666666668,L9
2025-02-05 22:19:15+00:00,298.99666666666667,274.0316666666667,255.17333333333332,238.425,271.215,249.84,247.45142857142855,242.5,231.24571428571429,L8
2025-02-13 22:19:22+00:00,298.13714285714286,274.0316666666667,255.17333333333332,234.488,270.82714285714286,249.4325,247.465,242.19666666666666,231.18,L9
2025-02-22 22:13:33+00:00,298.13714285714286,270.65142857142854,255.17333333333332,234.488,270.82714285714286,248.81555555555556,245.61444444444442,241.05,231.18,L9
2025-03-25 22:18:51+00:00,298.13714285714286,270.65142857142854,255.17333333333332,234.488,269.2175,248.39499999999998,244.93,239.8390909090909,231.18,L8
