dates,nzd0539-0000,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0006,nzd0539-0007,nzd0539-0008,nzd0539-0009,nzd0539-0010,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138,nzd0539-0005,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0001,satname
2001-04-07 22:17:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.64,369.12,367.41499999999996,357.51,348.35,339.03999999999996,332.76,329.055,330.49,315.03999999999996,318.735,315.07000000000005,328.6,314.875,321.00333333333333,320.69666666666666,315.5833333333333,318.24666666666667,305.48,365.77,311.53,273.5,186.12,,,277.3866666666667,225.67,181.68,,,238.63,,,272.375,254.58,297.64,260.18,204.83,,,,281.29,305.74,327.63,,285.56,285.05,,,,251.0,,238.35000000000002,222.105,280.79,266.82,192.33,311.37,329.2,327.83,314.22,,,181.56,,194.02,278.33,,334.05,302.27,291.38,280.94,290.805,309.91999999999996,,282.64,,,L7
2001-04-16 22:10:54+00:00,390.77,,,465.49,473.04,,,,,,,,,,,,,,466.5,473.22,470.76,468.64,,,459.02,453.04,453.23,446.95,441.95,440.81,433.21,440.76,426.79,430.24,427.48,428.31,419.75,413.29,405.5,,385.4,,,,,,,,,,,,,,405.47,,394.98,395.77,,,,376.64,369.12,367.41499999999996,357.51,348.35,339.03999999999996,332.76,329.055,330.49,315.03999999999996,318.735,315.07000000000005,328.6,314.875,321.00333333333333,320.69666666666666,315.5833333333333,318.24666666666667,305.48,365.77,311.53,273.5,186.12,,,282.7325,225.67,181.68,,,238.63,,,272.375,254.58,297.64,260.18,204.83,,,,281.29,305.74,327.63,,285.56,285.05,,472.29,,251.0,,238.35000000000002,222.105,280.79,266.82,192.33,325.315,332.01,337.815,327.07500000000005,,,181.56,347.99,194.02,278.33,345.16,333.70500000000004,320.31,276.37,296.345,277.76,302.77,,284.275,,,L7
2001-07-05 22:10:09+00:00,390.77,,,465.49,473.04,,,,,,,,,,,,,,466.5,473.22,470.76,468.64,,,459.02,453.04,453.23,446.95,441.95,440.81,433.21,440.76,426.79,430.24,427.48,428.31,419.75,413.29,405.5,,385.4,,,,,,,,,,,,,,405.47,,394.98,395.77,,,,376.64,369.12,367.41499999999996,357.51,348.35,339.03999999999996,332.76,329.055,330.49,315.03999999999996,318.735,315.07000000000005,328.6,314.875,308.84,304.61999999999995,302.36,300.65,305.48,,278.62,273.5,186.12,,,281.5566666666667,225.67,181.68,,,238.63,,,258.73,,,,204.83,,,,281.29,305.74,,,,,,472.29,,251.0,,238.35000000000002,222.105,,,192.33,316.04333333333335,322.25666666666666,337.815,326.27333333333337,,,170.89,347.99,,278.33,345.16,333.70500000000004,320.31,276.37,296.345,266.91499999999996,302.77,,284.275,,,L7
2001-11-01 22:15:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.45,,328.36,321.54,319.49,316.3,313.45,304.47,,,285.76,,284.03,,280.03,267.98,,254.13,231.78,,,,202.14,,,,,,228.4,,,,263.86,,,313.93,,,,257.01,,,,266.68,268.02,261.75,255.71,235.04,,,215.48,249.175,302.75,,324.67,,,171.0,,,291.73,,,,,,249.8,,211.69,,,,L7
2001-11-26 22:09:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.45,,328.36,321.54,319.49,316.3,313.45,304.47,,,285.76,,284.03,,280.03,267.98,,254.13,231.78,,,,202.14,,,,,,228.4,,,,263.86,,,313.93,,,,257.01,,,,266.68,268.02,261.75,255.71,235.04,,,215.48,249.175,321.70500000000004,,324.67,,,171.0,,,291.73,,,,,,249.8,,211.69,,,,L7
2001-12-19 22:15:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.45,,328.36,321.54,319.49,316.3,313.45,304.47,,,285.76,,284.03,,280.03,267.98,243.78,243.685,231.06,,238.43,,202.14,,240.49,237.0,245.46,220.65,221.13,,224.37,232.13,252.83,,226.67,313.93,,,191.15,257.01,,194.49,,266.68,268.02,261.75,255.71,235.04,,,215.48,249.175,321.70500000000004,,324.67,,,171.0,352.53,,291.73,335.75,327.71,315.47,306.63,302.5,249.8,318.06,211.69,269.66,,,L7
2002-07-31 22:15:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.81,,363.54,358.28,338.36,344.35,343.0,329.57,,,350.62,310.84,318.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.81,195.79,,,,,,,,,,,,,,,,,,,,,L7
2002-12-31 22:09:08+00:00,,,,,,,,,,,,,,,,,,505.89,474.44,473.68,475.81,474.32,465.4,,466.6,459.62,453.49,451.41,450.35,441.31,439.34,440.08,433.6,432.88,430.87,425.84,424.68,,,,392.99,,,,,,,,,,,,,,,,,,,,,374.81,,363.54,358.28,338.36,344.35,343.0,329.57,,,350.62,310.84,318.18,,,,,,,,,,308.9,,,,,,,326.96,,,334.68,338.24,,,,,,,,,,,,,,,,,,,,,,,196.81,195.79,,,,359.12,358.54,,356.95,,,332.69,331.34,328.74,326.95,328.3,,305.22,,309.4,,,L7
2003-03-21 22:09:27+00:00,,,,,,,,,,,,,,,,,,505.89,474.44,473.68,475.81,479.27,465.4,,466.6,459.62,453.49,451.41,450.35,441.31,439.34,440.08,433.6,432.88,430.87,425.84,424.68,,,,392.99,,,,,,,,,,,430.63,430.84,434.67,,431.31,,,,399.84,395.79,391.13,392.6,395.44,,,,,,,,,,,,,,,,,,,,316.695,,,317.88,,,,338.5,,,336.445,344.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.985,373.72,,356.725,,,332.69,348.345,329.67,346.33500000000004,339.045,,323.79,,309.4,,,L7
2003-04-13 22:15:43+00:00,,,,,,,,,,,,,,,,,,505.89,474.44,473.68,475.81,479.27,465.4,,466.6,459.62,453.49,451.41,450.35,441.31,439.34,440.08,433.6,432.88,430.87,425.84,424.68,,,,392.99,,,,,,,,,,,430.63,430.84,434.67,,429.83500000000004,,,395.37,394.76,390.86,383.18,381.685,379.31,356.68,344.01,339.71,331.61,322.37,319.76,308.04,310.97,307.65,310.2,304.53,299.84,294.93,297.67,293.44,287.55,,270.53,258.8,316.695,,,317.88,,,,338.5,,,336.445,344.43,,,,,,,,,,,,,,,,249.21,235.9,226.06,220.06,210.91,,,186.89,177.06,,,,369.985,373.72,,356.725,,253.3,332.69,348.345,329.67,346.33500000000004,339.045,,323.79,,309.4,,,L7
2003-05-15 22:15:40+00:00,,,,,,,,,,,,,,,,,,505.89,474.44,473.68,475.81,479.27,465.4,,466.6,459.62,453.49,451.41,450.35,441.31,439.34,440.08,433.6,432.88,430.87,425.84,424.68,,,,392.99,,,,,,,,,,,430.63,430.84,434.67,,429.83500000000004,,,395.37,394.76,390.86,383.18,381.685,373.8833333333334,356.68,348.29999999999995,336.78999999999996,333.975,326.95,318.355,311.44500000000005,311.99,309.65,310.93,303.605,308.525,299.93,300.475,294.95500000000004,295.845,,288.335,260.445,316.695,,254.53,317.88,254.74,,,338.5,242.53,248.62,336.445,339.70666666666665,,,,,247.96,244.48,255.35,310.61,,,,,,,,250.09,251.41000000000003,231.825,222.57999999999998,211.995,,,186.89,188.115,,,,369.985,373.72,,356.725,,253.3,332.69,348.345,303.86,311.42333333333335,299.38000000000005,248.45,323.79,238.77,309.4,,,L7
2003-08-11 22:03:51+00:00,,,,,,,,,,,,,,,,,,,,,,484.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.63,430.84,434.67,,429.83500000000004,,,398.12,394.76,390.86,385.3866666666667,381.685,373.8833333333334,356.68,348.29999999999995,336.78999999999996,333.975,330.24,324.30333333333334,324.49,313.7,318.8433333333333,321.0,303.605,319.49333333333334,299.93,300.475,294.95500000000004,295.845,352.8,288.335,260.445,324.49,,254.53,317.88,254.74,,,350.04,242.53,248.62,338.21,340.44,,,,,247.96,244.48,255.35,310.61,,,,,,,,250.09,265.70666666666665,231.825,222.57999999999998,211.995,265.08,272.72,206.19,202.61333333333334,,,,380.85,388.9,167.43,356.5,182.22,253.3,,365.35,291.42,303.65999999999997,284.9200000000001,248.45,342.36,238.77,,,,L5
2003-10-07 21:58:35+00:00,,,,,,,,,,,,,,,,,,479.88,452.9,453.23,455.68,455.06,454.5,453.79,450.07,444.49,441.96,439.48,430.9,425.69,427.86,425.75,416.06,417.65,416.78,412.99,405.74,401.16,392.01,,385.91,384.46,,,,,,,,400.43,,402.04,401.65,396.22,393.73,410.095,381.94,384.51,391.31333333333333,384.57,379.03,379.8933333333334,369.97,363.105,356.68,348.29999999999995,336.78999999999996,333.975,330.24,324.30333333333334,324.49,313.7,318.8433333333333,321.0,303.605,319.49333333333334,299.93,300.475,294.95500000000004,295.845,357.96000000000004,288.335,260.445,287.71,,270.41,287.87,274.25,,,306.92,242.53,248.62,315.84,328.03,,,,,247.96,244.48,255.35,310.61,,,,,,,,250.09,265.70666666666665,231.825,222.57999999999998,211.995,265.08,272.72,206.19,202.61333333333334,322.14,328.1,326.46,324.87,312.76,167.43,308.18,182.22,272.49,283.87,272.13,259.1,241.91,225.26,219.82999999999998,239.77,252.14499999999998,277.65,280.48,,L5
2003-12-01 22:05:28+00:00,,,,,,,,,,,,,,,,,,479.88,452.9,453.23,455.68,455.06,454.5,453.79,450.07,444.49,441.96,439.48,430.9,425.69,427.86,425.75,416.06,417.65,416.78,412.99,405.74,401.16,392.01,,385.91,384.46,,,,,,,,400.43,,402.04,401.65,396.22,393.73,391.83,381.94,388.025,386.5533333333333,377.51,367.105,374.68666666666667,360.53499999999997,344.14,337.66,332.7,335.7,328.87,328.635,326.53,350.58,312.405,320.905,321.53499999999997,290.14,312.71500000000003,282.13,277.96,273.41,269.8,357.96000000000004,,246.49,287.71,,286.29,287.87,293.76,,,306.92,,,315.84,325.8,,,,,,,,,,,,,,,,245.78,294.3,224.98,218.16,213.79,265.08,272.72,225.49,231.61,322.14,328.1,326.46,324.87,312.76,167.43,308.18,182.22,291.68,283.87,272.13,265.96,242.22,230.47,191.21,239.77,265.52,277.65,280.48,,L5
2004-03-31 21:59:59+00:00,,,,,,,,,,,,,,,,,,479.88,452.9,453.23,455.68,455.06,454.5,453.79,450.07,449.21500000000003,441.96,439.48,430.9,425.69,427.86,425.75,416.06,417.65,416.78,412.99,405.74,401.16,392.01,,385.91,384.46,,,,,404.75,,,399.545,,403.77,404.27,399.375,395.8,392.575,383.59000000000003,386.45,380.4266666666667,378.93,371.08,370.38000000000005,364.8033333333333,357.78999999999996,355.09000000000003,350.52,346.96500000000003,343.305,338.815,336.635,357.25,307.69,304.58,301.93,290.14,284.0,282.13,277.96,273.41,269.8,370.77,,246.49,292.96,,292.555,295.33500000000004,300.79499999999996,,,309.37,,,317.875,325.45500000000004,,,,,,,,,,365.36,,,,,,245.78,,224.98,218.16,213.79,,,,,328.195,329.67,328.94,330.875,319.04499999999996,,309.98,,289.565,283.695,273.02,267.28,237.09,227.75,194.17000000000002,240.96,265.875,279.835,283.95000000000005,,L5
2004-04-23 22:06:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,453.94,,,,,,,,,,,,,,,,,,,,,404.75,,,398.66,,405.5,406.89,402.53,397.87,393.32,385.24,391.28999999999996,384.96999999999997,380.01666666666665,371.9533333333333,369.2333333333333,362.0466666666666,357.18,352.3933333333334,347.59,341.7366666666667,337.8066666666667,332.82,330.49333333333334,333.91499999999996,305.64,302.45,300.68,290.54999999999995,285.225,284.635,281.54999999999995,278.75,272.245,326.01,260.67,250.995,298.21,,298.82,302.8,307.83,,,311.82,,,319.91,325.11,,,,,,,,,,365.36,,,,,,245.82,,222.94,216.33499999999998,208.905,,,,,334.25,331.24,331.42,336.88,325.33,,311.78,,287.45,283.52,273.91,268.6,231.96,225.03,197.13,242.15,266.23,282.02,287.42,,L5
2004-05-02 22:00:57+00:00,428.41,460.61,494.19,490.81,502.0,505.53,492.15,501.61,487.51,481.11,482.33,455.05,452.0,441.53,451.13,464.8,419.9,405.65,380.5,,,389.82,375.51,,,453.94,,,,,,,,,348.41,,326.74,340.31,332.73,331.66,329.64,330.64,318.35,343.6,340.53,336.2,404.75,347.63,338.6,398.66,339.47,405.5,406.89,402.53,378.25,393.32,385.24,391.28999999999996,384.96999999999997,380.01666666666665,371.9533333333333,369.2333333333333,362.0466666666666,357.18,352.3933333333334,347.59,341.7366666666667,329.0475,328.48,327.2975,324.4866666666667,305.64,302.45,294.6166666666667,290.5466666666667,281.1133333333333,288.68,282.01666666666665,280.6033333333333,281.6333333333334,312.40333333333336,256.39,250.995,298.21,,298.82,302.8,307.83,164.31,196.13,260.355,199.2,242.08,301.175,305.46000000000004,286.78,268.08,303.86,320.32,,,,284.74,268.99,365.36,235.72,304.23,319.57,316.69,498.04,238.57000000000002,,222.94,216.33499999999998,208.905,278.42,285.66,,,334.25,331.24,331.42,336.88,325.33,253.52,311.78,213.8,287.45,283.52,273.91,268.6,231.96,225.03,197.13,242.15,266.23,282.02,287.42,457.82,L5
2004-05-09 22:07:21+00:00,428.41,460.61,494.19,490.81,502.0,505.53,492.15,501.61,487.51,481.11,482.33,455.05,452.0,441.53,451.13,464.8,419.9,405.65,380.5,,,389.82,375.51,,,453.94,,,,,,,,,348.41,,326.74,340.31,332.73,331.66,329.64,330.64,318.35,343.6,340.53,336.2,404.75,347.63,338.6,398.66,339.47,405.5,406.89,402.53,378.25,409.15999999999997,399.605,391.28999999999996,384.96999999999997,381.60249999999996,372.715,370.1275,362.2125,357.84749999999997,352.705,347.10249999999996,340.865,328.004,327.152,324.098,320.85,305.28666666666663,300.58,296.8,291.8975,284.135,290.0225,284.5625,280.4675,280.61,303.66,258.52,254.01666666666665,298.21,,298.82,302.8,307.83,201.64499999999998,214.92000000000002,247.52666666666664,215.88,227.27,301.175,305.46000000000004,286.78,268.08,303.86,320.32,,,,284.74,268.99,365.36,235.72,304.23,319.57,316.69,498.04,239.8275,,222.94,216.33499999999998,208.905,278.42,285.66,,,334.25,331.24,331.42,336.88,325.33,253.52,311.78,213.8,287.45,283.52,273.91,268.6,231.96,225.03,197.13,242.15,266.23,282.02,287.42,457.82,L5
2004-05-18 22:01:26+00:00,431.70000000000005,464.04,495.13,494.81,503.685,504.26,493.49,502.9,489.145,480.975,483.945,465.68,453.345,450.15999999999997,449.15999999999997,470.125,418.04999999999995,411.835,380.885,,,390.435,382.515,,,453.94,,408.6,,,,,,,361.425,,328.71500000000003,336.235,338.01,336.055,332.235,331.46500000000003,319.88,350.12,345.96,340.74,404.75,349.735,340.995,398.66,338.07000000000005,405.5,406.89,383.5,374.1066666666666,409.15999999999997,399.605,391.28999999999996,384.96999999999997,381.60249999999996,367.39,364.676,362.2125,354.168,350.114,343.23400000000004,337.256,325.8616666666667,325.3833333333333,322.84499999999997,319.102,310.15999999999997,309.135,303.26800000000003,297.87199999999996,291.204,290.0225,286.494,285.66999999999996,285.668,299.264,263.4,251.08,298.21,233.17,298.82,302.8,307.83,215.82000000000002,217.49,243.29,225.40666666666667,227.27,293.18333333333334,295.74666666666667,290.18499999999995,282.46,306.895,320.91499999999996,,,,301.095,268.99,365.36,270.385,313.87,320.565,319.775,500.58000000000004,239.8275,294.07,222.94,216.33499999999998,208.905,282.64,282.45500000000004,,,334.25,331.24,331.42,336.88,325.33,247.70499999999998,311.78,239.4,287.45,283.52,273.91,268.6,231.96,225.03,197.13,242.15,266.23,282.02,287.42,458.005,L5
