dates,nzd0068-0000,nzd0068-0001,nzd0068-0002,nzd0068-0003,nzd0068-0004,satname
2007-02-13 22:06:47+00:00,,,,206.61,261.58,L5
2013-11-03 22:19:44+00:00,,,,195.58,236.37,L8
2015-10-08 22:17:36+00:00,,,,200.73,221.17,L8
2018-02-02 22:17:51+00:00,,,,194.05,216.07,L8
2019-02-05 22:17:45+00:00,,,,192.49,209.66,L8
2020-09-03 22:18:10+00:00,,,,192.33,206.01,L8
2021-10-24 22:18:01+00:00,,,,195.12,213.26,L8
2021-12-19 22:17:52+00:00,,,,192.35500000000002,214.87,L9
2022-01-12 22:18:13+00:00,,,,191.28333333333333,212.87666666666667,L8
2022-02-13 22:18:04+00:00,,,,190.14,211.90249999999997,L8
2022-12-22 22:18:23+00:00,,,,193.21,217.65,L9
2023-01-31 22:18:22+00:00,,,,199.22,222.57999999999998,L8
2023-03-04 22:18:01+00:00,,,,196.1933333333333,217.12666666666667,L8
2024-02-19 22:18:03+00:00,,,,189.9,210.1,L8
