dates,satname,nzd0573-0000,nzd0573-0001,nzd0573-0002,nzd0573-0003,nzd0573-0004,nzd0573-0006,nzd0573-0007,nzd0573-0008,nzd0573-0012,nzd0573-0014,nzd0573-0015,nzd0573-0016,nzd0573-0017,nzd0573-0018,nzd0573-0019,nzd0573-0024,nzd0573-0005,nzd0573-0009,nzd0573-0010,nzd0573-0011,nzd0573-0013,nzd0573-0020,nzd0573-0023,nzd0573-0021,nzd0573-0022
2000-01-26 22:00:02.226000,L7,225.73,224.01,211.78,29.02,78.35,,,,,175.71,215.64,222.61,29.42,211.87,232.98,180.98,184.91,,209.74,200.46,204.42,144.60,163.44,,
2000-02-11 21:59:57.866000,L7,,,,128.45,182.13,,136.93,162.29,,,,,,,,,,138.69,61.55,131.36,,,,,
2000-02-18 22:06:05.064000,L7,186.10,123.30,55.92,198.26,202.97,,,81.04,,179.74,158.27,204.16,205.90,122.15,216.71,150.84,172.52,,,,,,144.36,,
2000-02-27 21:59:52.393000,L7,,,,,,,143.76,169.61,,,,,,,,,,148.57,188.71,198.04,,,,,
2000-03-21 22:05:37.143000,L7,74.75,126.69,113.46,129.51,212.20,88.09,204.90,206.16,,184.32,207.72,213.22,199.98,,94.22,84.82,199.61,175.25,207.18,191.89,197.14,81.00,138.16,,
2000-03-30 21:59:45.397000,L7,211.00,207.62,42.02,115.19,213.20,115.46,143.77,192.89,64.02,183.61,,,,,107.97,105.29,204.50,181.39,198.56,194.05,199.52,,145.01,,
2000-05-01 21:59:30.586000,L7,210.99,,59.36,123.66,221.78,,158.48,206.65,185.80,226.06,217.44,225.96,222.43,227.94,78.98,221.22,218.43,,,169.35,213.17,14.71,214.24,,
2000-05-08 22:05:09.063000,L7,208.20,149.09,8.04,126.82,226.36,,,,234.13,93.32,213.58,227.00,227.56,235.07,230.76,219.44,222.31,,,,148.82,210.51,153.94,,
2000-05-24 22:05:22.488000,L7,208.82,188.90,190.22,129.90,220.05,151.31,151.24,71.97,196.35,243.96,224.01,234.17,227.29,241.50,234.70,223.19,216.87,,205.40,208.84,214.80,152.16,157.01,,
2000-06-18 21:59:03.789000,L7,,,64.45,176.92,239.28,197.23,220.17,220.60,262.52,239.23,228.36,243.68,240.94,244.54,237.33,221.22,234.98,,180.31,121.11,220.35,226.63,132.39,,
2000-07-04 21:58:50.402000,L7,212.20,,72.33,212.61,233.79,226.84,220.05,215.37,254.98,226.37,223.17,236.16,232.99,241.23,239.76,225.79,230.02,195.78,221.60,211.17,218.22,210.94,133.40,,
2000-08-05 21:58:20.584000,L7,218.81,191.55,213.48,226.23,245.15,148.80,106.64,172.65,247.68,245.99,222.15,238.05,236.62,244.98,237.53,215.88,10.90,167.55,167.34,167.85,217.64,226.94,206.69,213.54,
2000-08-12 22:04:05.961000,L7,223.55,170.82,223.42,22.65,50.34,182.14,114.14,188.96,233.36,234.35,221.91,230.24,227.37,236.72,233.06,210.95,109.84,,220.05,211.41,215.08,215.56,147.01,,
2000-10-24 21:57:29.684000,L7,223.18,211.79,237.42,236.01,236.88,213.95,214.92,207.24,188.73,211.80,218.66,225.10,228.25,225.86,221.61,110.11,223.69,191.40,192.42,202.62,206.98,212.77,135.88,,
2000-10-31 22:03:22.696000,L7,223.30,218.20,72.38,131.68,215.43,,201.00,201.82,177.54,214.50,216.12,221.52,220.44,230.09,230.62,221.14,210.50,,186.57,196.17,198.42,155.29,128.18,,
2000-11-09 21:57:33.274000,L7,303.88,295.88,302.86,287.24,282.75,286.99,288.25,284.70,282.89,277.12,279.78,283.16,315.35,310.59,291.02,288.81,288.90,285.59,280.06,277.71,282.65,292.61,283.11,284.64,281.83
2000-11-25 21:57:34.931000,L7,285.14,290.56,291.84,288.39,275.77,281.53,277.93,283.30,275.55,277.27,270.66,278.92,280.59,286.42,274.84,277.23,282.91,273.64,278.17,271.10,269.36,273.27,273.35,269.46,272.84
2000-12-11 21:57:36.803000,L7,213.04,198.98,217.96,123.23,214.35,,,,178.67,189.73,200.17,189.89,209.63,113.78,205.65,,209.27,,,164.73,189.57,,,,
2001-01-03 22:03:48.276000,L7,,,,,,,128.76,179.39,,,,,,,,,,136.11,,,,,,,
2001-02-13 21:57:39.607000,L7,,,,,,,139.87,200.00,,,,,,,,,,181.77,162.89,,,,,,
2001-02-20 22:03:48.640000,L7,,,,,,,130.76,159.28,,,,,,,,,,181.82,,,,,,,
2001-05-27 22:02:48.377000,L7,209.68,182.36,209.04,134.86,172.67,85.26,174.33,55.72,192.51,91.01,217.24,224.03,48.62,75.58,75.05,213.80,126.15,,219.99,203.08,147.87,209.77,,,
2001-06-05 21:56:52.440000,L7,232.48,209.25,200.54,255.01,49.63,102.25,126.24,180.03,14.49,260.62,229.40,243.32,240.64,258.41,253.10,85.39,110.41,171.50,167.82,115.21,225.07,232.88,178.07,173.25,171.30
2001-06-28 22:02:21.050000,L7,127.70,152.33,78.08,227.22,231.79,,224.02,222.07,251.79,251.50,230.65,241.23,100.66,198.47,242.98,224.71,193.45,185.54,177.77,219.07,246.77,138.67,,,
2001-07-07 21:56:36.067000,L7,205.78,120.62,87.42,136.24,222.21,222.16,220.73,216.85,32.30,245.97,224.02,233.39,72.14,233.88,230.01,215.89,,194.32,220.41,211.47,148.44,148.07,211.88,,
2001-07-14 22:02:45.650000,L7,82.81,163.93,94.58,141.46,220.64,126.06,180.66,,156.12,199.96,219.21,93.98,,241.76,235.93,222.94,102.25,,221.13,198.65,216.47,177.64,,,
2001-08-08 21:56:12.984000,L7,,,69.48,129.44,215.01,,,,179.93,234.02,128.57,168.26,,232.39,229.72,,190.54,,,,215.59,136.76,,,
2001-08-31 22:02:05.221000,L7,206.48,192.76,220.65,215.44,223.85,,,,176.48,177.51,209.41,226.12,52.70,229.55,216.85,149.14,208.11,,,99.20,41.55,,137.00,,
2001-09-25 21:55:40.572000,L7,177.14,210.03,204.17,197.79,211.30,,131.03,171.27,175.05,191.17,144.22,216.29,,176.61,185.40,155.69,195.53,184.87,199.30,160.49,122.15,,129.08,,
2001-10-02 22:01:16.521000,L7,215.10,211.96,234.24,231.67,242.56,211.11,207.07,,193.74,189.60,214.94,224.97,132.05,226.52,75.57,181.26,227.67,,,194.69,198.44,160.76,181.66,,
2001-10-11 21:55:21.747000,L7,210.59,211.00,217.46,183.74,222.66,,142.48,195.39,175.13,216.86,211.75,219.60,106.45,,,196.81,211.60,183.54,205.83,193.24,196.61,,,,
2001-11-03 22:01:46.660000,L7,228.15,222.69,235.05,225.16,233.85,171.45,203.38,198.64,19.23,208.86,215.08,221.35,213.46,139.94,220.17,179.34,98.94,,180.73,191.34,201.04,203.69,130.78,,
2001-12-30 21:55:49.115000,L7,200.79,201.17,219.41,216.70,225.13,190.10,199.11,,193.84,184.20,210.60,218.35,219.96,208.54,212.52,,222.07,,,159.23,183.23,180.97,,,
2002-03-04 21:56:09.860000,L7,169.08,,,115.69,216.97,,143.63,166.83,,,,,,,,,203.79,166.10,,,,,,,
2002-03-11 22:01:55.664000,L7,215.38,184.36,197.73,216.47,56.67,204.76,156.78,203.53,176.13,178.26,202.21,213.93,212.43,206.37,223.19,195.05,219.18,186.10,,199.41,203.93,214.81,141.95,,
2002-03-27 22:01:49.448000,L7,212.83,179.43,184.73,220.15,231.82,177.94,208.64,208.30,187.06,176.28,198.64,221.04,143.75,223.65,223.41,205.47,223.57,163.95,,198.69,204.53,211.30,146.56,,
2002-05-07 21:56:03.729000,L7,213.03,215.63,191.69,217.45,214.30,,160.26,207.73,139.19,222.26,216.79,221.71,225.31,231.04,227.80,219.27,217.05,190.38,197.26,208.04,210.45,143.96,192.86,,214.66
2002-05-30 22:01:37.827000,L7,123.66,137.95,91.92,222.80,226.46,,,,234.98,237.97,217.92,222.55,217.28,231.27,228.32,217.38,150.76,,197.55,209.06,215.47,187.68,,,
2002-07-17 22:01:44.458000,L7,297.75,288.82,300.72,288.15,262.89,61.60,290.94,292.84,277.70,281.39,271.62,298.02,262.19,296.56,293.88,251.82,86.62,277.71,136.41,41.82,290.36,259.04,79.85,149.45,167.79
2002-08-02 22:01:37.150000,L7,213.38,92.51,89.75,142.43,226.68,158.74,195.38,174.12,15.58,186.20,222.99,212.55,188.90,241.80,228.86,218.23,125.66,170.30,159.38,84.30,165.91,145.01,212.25,,
2002-08-18 22:01:09.559000,L7,207.85,197.35,94.30,143.29,227.19,215.78,205.26,200.12,174.25,176.57,221.11,221.57,203.37,238.47,229.68,222.87,225.39,193.43,199.15,199.76,206.17,200.36,204.54,,
2002-08-27 21:55:12.096000,L7,214.67,186.76,219.28,231.56,238.05,212.84,215.95,208.92,220.15,224.11,218.80,227.90,224.76,232.58,230.12,219.62,234.24,189.02,214.91,201.23,215.68,205.37,130.24,,
2002-09-12 21:55:07.575000,L7,214.41,202.19,224.32,233.20,240.54,212.11,214.55,206.71,198.63,182.90,214.47,224.73,224.12,233.55,229.99,221.11,238.47,179.36,203.14,174.47,199.47,210.59,200.72,,
2002-10-05 22:01:07.311000,L7,229.21,203.38,232.77,236.45,239.35,213.40,211.32,208.25,208.11,198.31,208.50,227.29,227.29,221.81,222.31,206.08,66.05,189.82,,190.29,191.28,97.05,146.19,,
2002-10-14 21:54:55.882000,L7,204.67,208.14,186.94,209.45,219.26,,196.54,178.02,36.98,187.79,147.70,217.33,198.84,156.21,183.87,203.66,214.43,182.23,,158.59,125.82,139.18,144.43,,
2002-10-30 21:55:01.471000,L7,209.66,198.10,220.61,222.30,225.60,183.97,100.34,158.80,177.42,195.10,201.15,177.23,177.87,151.03,208.62,170.24,224.70,,196.73,186.49,183.54,210.60,144.50,,
2002-11-22 22:01:09.678000,L7,191.22,139.53,66.32,122.60,184.42,,120.04,167.19,174.63,184.24,114.56,,,,,136.56,,183.89,,,193.46,,,,
2003-01-18 21:55:42.118000,L7,195.31,182.30,163.91,,207.00,200.04,199.78,202.35,142.47,175.67,171.76,177.42,205.60,99.22,203.37,152.59,213.34,182.94,,,193.44,181.02,138.86,,
2003-03-07 21:55:58.558000,L7,,,,,,,96.70,167.15,,,,,,,,,,147.26,194.52,,,,,,
2003-03-14 22:01:44.544000,L7,267.71,220.41,219.20,216.27,267.38,267.74,209.43,214.66,224.28,224.65,224.18,225.65,207.38,245.13,222.56,218.51,272.79,190.74,213.51,203.07,214.32,215.94,45.71,130.41,105.29
2003-03-23 21:55:52.571000,L7,,,,,,,107.23,208.83,,,,,,,,,,141.46,,,,,,,
2003-04-08 21:55:59.443000,L7,208.18,211.36,51.40,136.63,,,158.82,167.95,30.71,,,,,171.65,201.20,79.82,,174.51,208.24,190.90,,76.38,148.47,,
2003-04-15 22:02:09.929000,L7,219.89,183.94,217.87,227.23,231.27,178.59,207.68,213.79,190.53,91.46,212.71,128.39,195.00,229.04,225.69,199.29,219.44,192.94,214.52,207.41,211.04,207.94,143.23,,
2003-04-24 21:55:58.309000,L7,208.10,196.85,178.97,220.76,226.02,,201.07,210.00,31.35,148.75,97.76,216.60,171.91,232.00,225.76,222.21,218.45,184.94,211.84,194.60,164.52,139.01,151.76,,
2003-07-21 21:43:45.776000,L5,,147.85,174.29,201.91,212.17,,193.87,191.08,171.50,212.15,193.42,205.61,211.84,219.02,216.31,182.72,199.32,69.81,209.54,170.82,198.98,200.30,,,
2003-08-13 21:49:56.757000,L5,,136.70,77.60,203.39,211.47,,,,164.41,198.51,158.80,178.09,202.25,214.03,210.73,180.51,200.64,,,102.15,186.74,,,,
2003-08-13 21:50:20.872000,L5,157.41,180.13,203.08,217.31,222.85,,202.47,187.46,205.23,218.54,190.73,205.37,216.05,228.00,222.00,200.57,212.02,152.27,209.29,185.83,203.58,212.75,151.88,208.01,207.27
2003-08-29 21:50:14.179000,L5,166.44,199.01,206.41,213.57,216.26,,192.36,184.68,192.35,208.11,198.34,194.59,210.87,225.52,220.30,,210.83,171.51,203.01,169.89,199.33,210.89,,192.62,
2003-09-14 21:50:30.542000,L5,,206.01,110.52,113.39,217.16,,192.54,185.45,184.02,219.83,210.86,219.18,215.03,218.91,224.37,164.51,209.01,191.47,191.76,196.61,211.43,189.58,,,
2003-09-30 21:50:42.209000,L5,,,,,171.78,217.85,220.57,219.74,222.78,229.33,226.43,234.96,239.33,244.61,238.89,229.18,211.22,221.13,222.11,216.54,223.10,236.23,231.20,236.76,228.99
2003-12-03 21:51:55.424000,L5,241.01,227.99,233.27,228.37,235.24,223.29,220.87,222.26,235.01,238.62,240.24,245.25,250.49,252.19,244.90,227.93,236.25,218.79,233.67,233.57,240.00,231.05,224.57,230.02,226.11
2003-12-28 21:45:57.554000,L5,237.69,232.98,233.05,227.26,234.04,221.23,222.58,224.98,224.35,228.09,229.46,234.10,243.96,250.58,238.18,226.05,231.96,221.37,223.53,220.73,229.21,244.11,237.94,237.76,231.02
2004-01-04 21:51:46.048000,L5,263.23,264.96,257.33,259.39,265.31,263.33,264.09,262.39,,363.04,259.52,253.37,257.44,257.45,273.22,278.05,266.14,246.31,247.48,328.05,,271.51,370.38,264.34,264.64
2004-04-09 21:52:31.725000,L5,215.01,190.43,206.87,215.56,216.94,50.43,194.03,187.09,177.23,206.14,195.79,209.04,217.12,221.38,220.74,186.59,213.18,170.94,206.16,172.90,200.80,211.97,,,
2004-04-18 21:47:01.335000,L5,,183.00,198.26,209.62,214.64,53.79,191.57,181.81,172.10,201.15,191.16,199.39,210.09,224.80,222.22,,9.70,159.10,199.69,154.80,196.82,217.13,,,
2004-06-05 21:48:24.950000,L5,84.22,166.95,194.37,203.05,215.80,,199.03,192.75,207.98,222.00,199.00,200.31,209.19,236.98,226.07,195.54,213.02,,212.67,208.69,205.19,47.26,,205.21,
2004-06-12 21:54:47.510000,L5,,173.20,198.93,204.56,219.75,,205.95,156.62,38.75,76.88,191.22,196.30,203.05,231.48,226.29,191.89,213.95,163.37,159.56,56.12,92.94,225.19,,,
2004-07-07 21:49:21.098000,L5,,110.92,186.07,204.83,214.12,,198.47,190.11,191.24,217.28,194.23,195.46,208.42,228.37,225.94,202.89,211.78,,214.65,201.89,208.91,221.69,,,
2004-07-14 21:55:43.104000,L5,,141.56,182.62,200.88,204.14,,,,156.44,155.60,188.49,177.41,189.08,222.43,216.91,184.77,204.66,,208.94,154.74,202.17,213.22,,,
2004-07-23 21:49:45.084000,L5,,115.90,176.86,124.32,206.14,,189.77,183.38,169.35,75.07,117.89,188.99,204.37,136.30,219.76,186.98,201.58,81.87,,159.70,95.30,211.28,,,
2004-07-30 21:55:39.919000,L5,,114.06,175.51,198.74,205.93,,189.92,185.58,176.19,210.48,196.91,197.15,205.30,219.84,213.48,184.06,205.24,110.24,,163.20,196.92,119.79,,,
2004-08-15 21:56:25.603000,L5,,174.10,199.06,205.71,215.20,23.20,197.82,189.15,200.15,206.11,205.95,205.93,218.50,226.89,223.40,193.10,97.16,167.37,209.57,170.77,205.14,216.94,132.42,,
2004-08-24 21:50:29.935000,L5,246.49,246.22,244.30,241.41,247.15,237.86,240.51,236.34,243.49,246.41,241.95,248.48,255.74,257.15,249.88,239.84,253.70,239.51,242.62,240.24,241.57,247.88,240.57,248.11,239.25
2004-09-16 21:56:53.497000,L5,,174.30,195.18,206.33,210.01,,190.32,179.32,182.81,188.84,191.09,200.34,209.02,213.82,212.29,185.30,199.34,174.46,153.02,160.21,191.69,190.49,,,
2004-09-25 21:51:19.231000,L5,235.08,234.28,233.34,234.80,241.20,224.57,223.66,226.16,226.88,231.52,226.50,238.21,240.84,247.20,240.97,227.55,234.63,224.33,229.03,227.24,226.20,237.02,231.11,234.66,228.87
2004-10-18 21:57:35.668000,L5,211.54,209.60,216.44,218.37,223.56,130.23,190.46,181.38,169.36,188.60,193.55,191.70,209.23,211.08,202.43,177.32,216.84,174.37,186.65,156.08,179.79,,,,
2004-11-19 21:58:07.046000,L5,220.72,223.91,223.81,223.78,216.13,187.70,192.82,192.63,,175.01,189.37,157.92,,,,,213.22,179.34,162.05,,,,,,
2005-01-15 21:53:21.356000,L5,240.01,236.78,235.54,232.92,232.64,221.25,220.45,223.44,222.95,227.09,231.14,233.54,241.11,246.51,237.83,228.21,229.89,227.89,224.54,222.93,226.35,238.47,225.92,232.62,228.52
2005-02-23 21:59:43.397000,L5,207.94,202.98,199.83,203.80,217.08,,199.80,192.38,190.97,198.09,190.42,192.11,197.52,208.17,209.41,196.88,61.54,192.34,198.87,182.86,196.93,194.64,172.18,,
2005-03-04 21:54:04.136000,L5,238.60,237.83,232.06,228.06,236.13,226.29,234.21,230.02,232.78,236.31,228.91,239.72,241.93,247.28,244.38,233.07,239.58,236.27,232.72,229.98,233.41,237.69,233.11,238.47,230.54
2005-03-11 22:00:19.764000,L5,252.20,253.39,249.97,245.30,254.47,253.33,255.13,251.61,250.09,251.66,265.69,261.39,259.61,267.55,265.97,253.39,251.46,257.63,250.55,248.31,249.61,262.94,254.60,258.40,255.30
2005-03-27 22:00:03.252000,L5,204.11,200.04,134.19,141.33,201.02,,194.26,186.27,191.03,201.77,193.59,200.10,212.25,221.36,220.10,177.88,183.40,172.72,196.03,174.69,196.23,204.78,,,
2005-03-27 22:00:27.368000,L5,193.07,192.43,109.93,123.94,197.60,,192.42,182.49,157.01,198.56,189.69,195.55,208.91,211.54,218.07,,172.87,170.51,192.88,164.57,,121.85,,,
2005-04-05 21:54:19.058000,L5,194.20,195.56,184.56,199.69,208.34,,192.63,186.33,68.04,86.19,188.18,197.33,211.06,218.59,217.28,,196.86,178.85,200.01,175.52,164.06,200.61,,,
2005-04-12 22:00:30.943000,L5,241.82,238.08,234.22,232.63,243.03,222.80,234.85,230.77,234.49,235.91,228.32,238.32,240.98,244.48,241.11,230.81,236.41,229.60,229.07,226.97,228.73,240.03,233.81,235.92,235.62
2005-04-21 21:54:22.812000,L5,,184.54,192.76,198.61,210.05,,189.77,179.72,166.80,193.82,173.78,193.03,209.58,213.92,217.07,192.31,204.37,167.59,201.24,171.31,,197.14,126.99,,
2005-04-28 22:00:11.734000,L5,158.36,183.53,200.31,198.74,210.45,,196.06,186.81,185.37,194.13,187.25,206.50,215.31,220.22,218.16,,203.60,163.98,203.45,174.96,,198.78,,,
2005-05-23 21:54:36.577000,L5,150.27,157.74,152.89,202.13,212.30,,194.93,190.92,49.54,196.13,182.19,205.03,211.65,221.98,223.02,194.53,203.43,149.58,157.24,169.15,,205.79,126.15,,
2005-06-08 21:54:44.925000,L5,139.06,162.98,142.14,204.39,214.72,,194.00,192.45,178.27,212.05,193.37,204.04,205.99,231.08,58.09,196.40,203.22,92.35,211.80,200.86,,210.12,,,
2005-07-01 22:01:02.156000,L5,167.90,161.07,146.41,191.92,217.58,,204.26,198.89,216.02,220.37,197.63,215.02,218.52,233.73,226.39,201.27,212.30,182.99,218.85,204.71,199.95,215.25,,,
2005-08-27 21:55:20.007000,L5,237.52,236.46,232.16,234.83,243.85,222.61,226.86,229.68,238.03,238.71,229.39,243.64,245.27,258.23,249.01,228.64,238.75,233.67,236.63,234.92,238.89,239.22,233.69,237.56,230.08
2005-09-12 21:55:22.413000,L5,177.31,188.89,202.21,207.21,215.93,,171.50,174.20,27.28,192.62,187.34,203.79,211.44,214.59,212.98,184.46,209.42,101.47,139.73,78.61,,198.04,134.12,,
2005-09-19 22:01:08.704000,L5,198.20,194.34,202.56,205.55,212.97,,181.59,174.34,187.66,196.44,192.91,210.12,210.29,212.73,210.34,179.19,205.47,171.23,157.49,174.19,180.70,197.87,139.08,178.86,
2005-09-28 21:55:20.450000,L5,236.15,235.81,236.81,233.86,238.34,221.93,224.59,222.22,229.88,229.72,229.54,234.97,241.05,247.38,240.40,222.94,235.04,223.97,228.90,229.17,227.67,237.63,223.91,233.30,230.72
2005-10-05 22:01:05.133000,L5,215.19,214.85,219.28,219.14,223.88,,194.36,184.46,208.43,209.27,203.49,215.03,219.56,225.80,221.32,191.23,209.97,188.72,209.98,192.55,200.75,209.02,185.95,200.96,191.57
2005-10-30 21:55:15.307000,L5,251.33,251.06,250.33,247.31,258.17,261.08,259.17,262.21,255.97,262.56,268.74,268.34,261.40,261.54,265.20,250.39,256.96,260.33,256.02,251.56,258.14,262.82,246.30,252.18,251.32
2005-11-22 22:01:58.720000,L5,237.49,235.54,233.29,230.96,247.28,232.24,231.93,230.49,235.60,231.98,222.72,231.33,233.66,239.87,234.98,234.28,247.17,234.07,234.30,230.26,236.73,224.43,218.69,224.52,220.31
2006-01-25 22:03:05.026000,L5,233.17,231.96,224.92,224.36,234.82,228.59,228.08,228.47,230.62,228.08,224.82,229.81,235.97,244.53,233.29,221.24,238.15,232.94,229.82,228.13,231.55,231.59,222.58,228.38,225.14
2006-02-19 21:57:51.685000,L5,237.62,235.31,235.34,231.45,231.25,221.73,222.61,218.26,227.63,226.94,224.02,237.78,242.94,246.42,239.53,218.94,232.93,223.23,221.93,223.20,226.66,237.58,222.36,232.77,232.73
2006-06-27 22:00:00.431000,L5,219.60,192.75,203.84,217.01,222.24,,,,217.97,222.54,193.96,220.66,222.50,234.92,227.70,204.24,213.17,,218.26,216.24,209.12,219.73,135.54,215.78,212.30
2006-09-15 22:01:03.273000,L5,238.49,236.63,236.24,233.23,239.66,222.72,228.99,227.18,234.41,234.64,234.82,242.41,240.27,246.06,237.65,215.89,236.61,225.13,237.08,232.45,234.82,237.56,225.08,234.05,225.37
2006-09-22 22:06:54.827000,L5,258.74,253.11,244.88,244.05,251.04,240.48,243.80,244.30,252.81,257.46,259.15,270.40,267.84,268.49,267.68,236.18,248.43,245.26,251.89,246.61,254.04,268.21,236.21,246.73,240.98
2006-09-22 22:07:18.800000,L5,259.83,255.65,247.46,244.82,252.81,243.55,245.53,247.43,254.26,259.42,259.96,271.44,270.27,270.45,269.34,236.82,250.61,246.68,252.37,247.40,254.81,268.94,237.87,249.02,241.41
2006-10-08 22:07:29.137000,L5,184.20,187.07,201.52,201.02,203.95,,179.54,183.80,,189.04,195.25,201.98,209.40,193.16,198.39,,198.57,174.37,,,,189.40,,,
2006-10-24 22:07:14.438000,L5,254.17,258.68,260.80,257.00,261.85,251.22,253.46,242.88,241.25,243.38,247.63,255.12,257.98,268.47,269.12,252.97,259.56,242.57,240.40,239.73,240.74,273.57,248.70,269.02,255.75
2006-10-24 22:07:38.411000,L5,159.50,198.71,202.52,211.70,216.35,,,,172.07,189.52,190.99,185.87,198.84,189.61,211.02,182.26,214.09,153.24,183.20,168.13,177.66,203.30,142.45,,
2006-11-02 22:01:32.743000,L5,237.61,235.90,235.84,236.69,241.42,218.88,222.12,220.35,227.85,226.18,223.55,234.99,238.14,243.36,234.72,216.45,235.52,223.01,226.18,227.15,224.01,230.90,207.39,216.60,195.29
2006-12-11 22:08:04.096000,L5,250.37,233.74,234.70,232.16,238.84,223.87,223.62,223.55,236.32,236.60,244.47,255.66,254.16,257.09,248.31,208.62,238.07,231.25,236.43,230.42,239.85,244.09,218.63,240.86,221.87
2007-01-05 22:02:04.371000,L5,238.01,229.53,226.70,224.26,232.58,223.29,223.83,223.09,230.77,237.10,232.12,238.20,245.70,246.41,241.00,215.65,229.64,227.25,228.47,228.85,231.54,234.84,223.92,221.04,222.81
2007-01-21 22:02:09.591000,L5,232.77,228.36,225.41,223.65,226.89,223.68,219.04,220.92,230.36,229.61,231.74,238.83,245.06,245.33,242.46,211.48,227.60,221.61,229.24,230.51,231.53,227.78,220.18,218.93,220.50
2007-02-13 22:08:23.117000,L5,240.96,235.26,234.24,232.81,240.11,228.57,230.31,224.91,227.67,232.06,224.98,234.50,234.65,247.38,240.32,220.05,235.63,228.00,224.98,221.87,225.34,238.29,228.29,236.61,231.65
2007-09-09 22:06:09.271000,L5,211.39,211.89,212.86,218.90,221.10,,,,208.07,207.32,197.82,204.19,219.80,226.62,221.81,192.03,208.91,173.12,205.93,196.38,198.59,206.42,165.06,,
2007-09-09 22:06:33.244000,L5,255.72,256.80,259.16,253.79,259.99,250.18,248.62,250.03,245.66,252.42,250.86,257.40,271.98,270.09,271.53,258.27,260.08,253.64,248.80,243.38,245.86,273.32,254.44,261.88,252.54
2008-02-25 21:57:37.029000,L5,229.47,227.35,218.29,219.23,224.71,215.51,140.53,,223.25,228.48,215.78,227.23,234.44,241.55,232.65,206.98,228.08,216.40,226.62,223.29,226.06,225.72,212.82,218.07,218.57
2008-03-03 22:03:15.875000,L5,228.36,222.33,215.91,216.29,219.79,210.98,205.87,,217.06,219.91,208.98,218.60,227.34,234.93,225.00,202.46,224.39,208.86,213.57,213.90,212.51,220.66,206.49,214.87,214.87
2008-10-29 21:56:36.227000,L5,147.38,203.38,200.91,215.01,218.36,,174.65,163.18,164.98,187.18,189.41,158.93,198.40,217.07,208.19,173.77,217.33,165.83,181.90,163.44,173.01,205.65,135.42,,
2008-10-29 21:57:00.343000,L5,147.71,204.67,200.75,215.51,218.44,9.52,174.62,162.99,165.04,188.74,189.22,161.31,197.39,217.20,207.81,173.78,217.65,165.56,182.50,163.64,173.67,204.66,133.24,,
2008-12-09 21:51:18.382000,L5,241.71,244.31,243.43,236.65,241.16,231.94,230.63,227.38,230.31,233.52,231.67,239.45,246.99,249.04,243.04,228.33,241.62,227.99,229.61,227.89,232.33,240.44,226.62,237.56,230.73
2009-01-17 21:58:08.507000,L5,214.27,204.93,195.25,198.30,68.92,93.54,100.18,159.89,184.46,204.80,197.18,187.10,210.50,210.56,207.29,178.27,39.62,175.99,195.15,187.42,201.35,202.93,159.37,,
