dates,nzd0573-0000,nzd0573-0001,nzd0573-0002,nzd0573-0003,nzd0573-0004,nzd0573-0006,nzd0573-0007,nzd0573-0008,nzd0573-0012,nzd0573-0014,nzd0573-0015,nzd0573-0016,nzd0573-0017,nzd0573-0018,nzd0573-0019,nzd0573-0024,nzd0573-0005,nzd0573-0009,nzd0573-0010,nzd0573-0011,nzd0573-0013,nzd0573-0020,nzd0573-0023,nzd0573-0021,nzd0573-0022,satname
2002-03-04 21:56:09+00:00,194.54,208.54,213.67999999999998,115.69,219.015,200.60500000000002,203.08999999999997,177.83,184.44,195.45749999999998,212.42999999999998,219.80249999999998,219.96,217.52999999999997,144.045,177.91999999999996,212.132,178.17,202.565,176.9125,192.76,170.865,155.37,,,L7
2002-03-11 22:01:55+00:00,198.01333333333332,203.704,209.6925,115.69,219.015,201.99,203.08999999999997,184.255,182.77800000000002,192.01799999999997,209.875,218.628,216.195,213.81000000000003,170.42666666666665,182.2025,213.30666666666664,180.15249999999997,202.565,181.41199999999998,195.5525,185.51333333333332,150.89666666666668,,,L7
2002-03-27 22:01:49+00:00,203.96166666666667,197.584,204.83249999999998,115.69,221.58666666666667,195.9775,204.93999999999997,193.5125,185.18,189.04000000000002,207.628,219.57799999999997,216.195,216.27,183.67249999999999,194.64749999999998,217.98000000000002,174.92249999999999,205.83,189.052,197.348,191.95999999999998,156.72333333333333,,,L7
2002-05-07 21:56:03+00:00,202.222,195.14749999999998,198.39,115.69,218.79999999999998,190.9333333333333,189.33666666666667,196.5975,185.67666666666665,190.25,207.06,218.75750000000002,219.23333333333335,217.4,221.73,200.26,217.132,172.04999999999998,197.26,191.3425,200.53500000000003,202.35999999999999,144.255,,,L7
2002-07-17 22:01:44+00:00,202.57999999999998,193.14,191.38333333333333,115.69,231.38666666666666,191.34999999999997,184.45,196.5975,181.59499999999997,192.26666666666665,205.88,218.89333333333335,218.87,220.35333333333332,224.79999999999998,200.26,215.8975,172.04999999999998,197.26,202.04666666666665,206.30333333333337,213.05499999999998,144.255,,,L7
2002-08-02 22:01:37+00:00,204.73999999999998,193.14,191.38333333333333,129.06,230.20999999999998,191.34999999999997,188.09333333333333,196.5975,181.59499999999997,190.74999999999997,210.1575,217.3075,208.88,225.71499999999997,225.815,200.26,215.8975,172.04999999999998,197.26,202.04666666666665,206.30333333333337,213.05499999999998,144.255,,,L7
2002-08-27 21:55:12+00:00,206.39499999999998,191.54500000000002,198.3575,163.22666666666666,231.77799999999996,198.51333333333332,195.0575,199.06199999999998,194.44666666666663,197.42199999999997,211.88600000000002,219.42600000000002,212.85,227.08800000000002,226.676,206.71333333333334,219.56599999999997,176.2925,206.08499999999998,201.8425,208.6475,210.49333333333334,144.255,,,L7
2002-09-12 21:55:07+00:00,213.664,196.0025,205.005,202.39666666666668,235.47999999999996,200.96333333333334,198.956,207.915,201.94666666666663,198.35,214.33800000000002,221.586,215.7725,232.52400000000003,228.036,215.4,228.33249999999998,177.44333333333336,205.10333333333332,195.60750000000002,207.5325,209.08666666666667,146.56,,,L7
2002-10-05 22:01:07+00:00,216.94,201.98999999999998,217.015,202.39666666666668,235.47999999999996,212.78333333333333,199.49200000000002,207.90249999999997,208.96333333333337,202.756,216.31000000000003,222.836,218.07600000000002,232.156,227.81599999999997,215.60333333333332,229.92,186.0666666666667,205.10333333333332,193.5075,204.22,207.98,146.19,,,L7
2002-10-14 21:54:55+00:00,214.89499999999998,203.21999999999997,211.0,204.16,232.23599999999996,212.78333333333333,199.0,201.926,208.96333333333337,200.26166666666666,216.31000000000003,221.91833333333332,214.87,219.49833333333333,220.49166666666667,212.6175,226.0475,185.10750000000002,205.10333333333332,186.52399999999997,204.22,207.98,145.31,,,L7
2002-10-30 21:55:01+00:00,214.14714285714285,202.36666666666665,212.60166666666666,207.788,231.13,205.58,199.0,194.73833333333332,201.07750000000001,199.52428571428572,213.78333333333333,221.91833333333332,209.58428571428573,209.71714285714285,218.79571428571427,204.142,225.77800000000002,185.10750000000002,203.01,186.51833333333332,200.084,208.85333333333332,145.04,,,L7
2003-01-18 21:55:42+00:00,211.6157142857143,196.8116666666667,216.78400000000002,207.788,223.31799999999998,204.472,205.58666666666667,193.84166666666667,189.356,192.8685714285714,206.27833333333334,214.53666666666666,206.76857142857145,206.16333333333333,215.3057142857143,195.54999999999998,225.036,184.674,204.92666666666665,182.214,196.68200000000002,201.895,143.495,,,L7
2003-03-07 21:55:58+00:00,210.652,198.82200000000003,216.16,221.65,217.28666666666663,202.38,205.5475,186.88,181.65749999999997,187.954,198.97,211.6925,206.744,190.65,209.632,190.736,222.735,176.322,198.13,177.45999999999998,191.9325,200.73666666666668,143.495,,,L7
2003-03-14 22:01:44+00:00,209.71249999999998,202.46599999999998,214.88,216.00666666666666,217.28666666666663,199.13666666666666,204.26749999999998,182.91400000000002,176.0,189.21749999999997,193.8033333333333,207.3466666666667,203.39600000000002,176.35,208.14600000000002,183.14249999999998,217.49,175.5625,201.58666666666667,184.60999999999999,195.64499999999998,202.51999999999998,143.495,,,L7
2003-03-23 21:55:52+00:00,209.71249999999998,202.46599999999998,214.88,216.00666666666666,217.28666666666663,199.13666666666666,204.26749999999998,182.91400000000002,176.0,189.21749999999997,193.8033333333333,207.3466666666667,203.39600000000002,176.35,208.14600000000002,183.14249999999998,217.49,168.74200000000002,201.58666666666667,184.60999999999999,195.64499999999998,202.51999999999998,143.495,,,L7
2003-04-08 21:55:59+00:00,204.45499999999998,204.06199999999998,208.91666666666666,216.00666666666666,217.28666666666663,192.005,201.91666666666666,174.85399999999998,159.94499999999996,186.18666666666664,186.45499999999998,197.37500000000003,197.4225,159.63000000000002,203.924,175.49666666666667,217.49,165.68,203.25,184.7625,197.1,202.51999999999998,144.065,,,L7
