dates,nzd0073-0000,nzd0073-0001,nzd0073-0002,nzd0073-0003,nzd0073-0004,nzd0073-0005,nzd0073-0006,nzd0073-0007,satname
1999-09-27 22:04:48+00:00,365.35,364.64,349.07,347.22,342.81,341.57,341.01,338.43,L7
1999-11-14 22:04:42+00:00,366.9,364.77,355.015,357.4,352.895,354.565,353.825,349.98,L7
2000-01-17 22:04:35+00:00,363.34,357.84666666666664,349.5566666666667,347.3633333333334,344.3533333333333,345.56666666666666,349.3433333333333,345.3833333333334,L7
2000-05-24 22:03:46+00:00,355.14,352.78999999999996,343.53999999999996,337.46500000000003,341.79999999999995,344.41999999999996,345.86,348.015,L7
2000-08-12 22:02:54+00:00,361.64,361.4,354.11,353.185,350.19,360.23,354.645,361.38,L7
2000-09-13 22:02:26+00:00,361.64,361.4,354.11,353.185,350.19,358.2,361.18333333333334,363.03999999999996,L7
2000-10-15 22:01:56+00:00,363.91333333333336,360.66333333333336,353.1133333333333,352.9166666666667,349.4533333333334,356.255,358.0175,361.94,L7
2001-01-03 22:02:12+00:00,364.3766666666667,356.0366666666667,350.73999999999995,345.94,346.0150000000001,354.5833333333333,360.24333333333334,362.64000000000004,L7
2001-06-12 22:01:24+00:00,355.45,340.355,339.42499999999995,335.67999999999995,344.21,355.62,351.1,346.55,L7
2001-08-15 22:00:38+00:00,367.71,348.635,349.27,356.30499999999995,351.79499999999996,359.70500000000004,357.915,350.51,L7
2001-11-03 22:00:10+00:00,366.53499999999997,351.1266666666667,350.74,359.8866666666666,350.5133333333333,357.83666666666664,356.1166666666666,351.27333333333337,L7
2001-12-05 22:00:18+00:00,365.8433333333333,352.055,348.3025,350.38,350.5133333333333,357.83666666666664,356.1166666666666,351.27333333333337,L7
2002-02-23 22:00:43+00:00,363.6066666666666,355.96999999999997,347.24333333333334,342.1966666666667,345.11,349.275,350.03,346.805,L7
2002-03-27 22:00:37+00:00,359.9375,349.565,341.5325,342.1966666666667,345.11,349.275,350.03,346.805,L7
2002-04-28 22:00:38+00:00,359.916,350.956,342.122,340.5,340.96666666666664,348.3733333333333,344.67,344.66,L7
2002-07-01 22:00:15+00:00,353.5075,349.59999999999997,342.375,342.5,335.71333333333337,346.41333333333336,339.9266666666667,339.5166666666667,L7
2002-07-17 22:00:08+00:00,354.854,353.666,346.444,348.4825,338.6775,345.4075,341.4375,340.9375,L7
2003-07-28 21:48:28+00:00,365.28,351.15,345.75,320.95,302.97,312.52,316.39,,L5
2004-06-12 21:53:11+00:00,362.35,350.78,340.72,311.98,,,,,L5
2004-07-30 21:54:28+00:00,363.515,350.265,344.64,315.64,,312.86,316.33,323.8,L5
2004-09-16 21:55:41+00:00,363.75666666666666,349.62999999999994,343.21333333333337,316.62333333333333,302.89,310.19,316.96,325.115,L5
2004-11-19 21:56:55+00:00,363.75666666666666,351.5875,343.42,318.1975,302.52,310.19,316.96,325.115,L5
2005-02-23 21:58:31+00:00,360.225,349.31,339.4466666666667,320.755,302.52,307.52,317.59,326.43,L5
2005-03-11 21:58:44+00:00,358.3933333333334,346.8775,336.26500000000004,320.755,302.52,307.52,317.59,326.43,L5
2005-05-30 21:59:15+00:00,354.87000000000006,343.94000000000005,334.24,317.18,,,,,L5
2005-07-17 21:59:35+00:00,355.195,344.7075,338.045,320.655,312.84,,,,L5
2006-04-15 22:03:30+00:00,360.03,344.38,333.85,,,,,,L5
2006-05-17 22:03:57+00:00,360.29499999999996,346.71500000000003,336.795,314.63,,,,,L5
2006-07-04 22:04:41+00:00,359.44666666666666,346.75333333333333,335.51666666666665,314.63,,,,,L5
2006-11-25 22:06:19+00:00,357.75,346.83,332.96,,,312.13,316.07,,L5
2011-01-07 22:01:44+00:00,358.87,347.76,334.99,303.05,,,,,L5
2011-03-12 22:01:43+00:00,358.87,351.96000000000004,340.795,315.82500000000005,332.12,332.15,332.27,336.48,L5
2013-05-20 22:13:50+00:00,344.43,339.41,331.42,,,,,,L8
2013-09-25 22:13:17+00:00,346.66499999999996,338.94000000000005,330.435,311.29,,320.37,319.54,336.39,L8
2013-10-27 22:13:07+00:00,346.78666666666663,339.78333333333336,333.31,310.02,,320.37,319.54,336.39,L8
2013-12-14 22:12:57+00:00,351.09999999999997,340.91,334.5466666666666,308.59,,319.825,319.42,335.37,L8
2014-01-31 22:12:52+00:00,350.72249999999997,341.7225,333.3725,308.59,,319.825,319.42,335.37,L8
2014-04-05 22:11:34+00:00,350.31,342.33,333.05,307.24,,319.28,319.3,334.35,L8
2014-04-21 22:11:42+00:00,350.31,342.33,333.05,307.24,,315.49,318.595,332.565,L8
2014-07-26 22:11:43+00:00,349.72666666666663,344.03999999999996,332.43666666666667,301.79,330.87,320.97,321.22,335.075,L8
2014-10-14 22:11:38+00:00,349.73,342.69,333.26,301.79,330.87,320.97,321.22,335.075,L8
2015-03-07 22:11:06+00:00,353.53,342.03999999999996,331.81500000000005,,,,,,L8
2015-04-24 22:10:44+00:00,353.97,342.93,332.38,,,,,,L8
2015-05-10 22:10:28+00:00,352.24,342.83,332.4266666666667,293.61,,,,,L8
2015-06-27 22:10:46+00:00,352.1,344.2125,334.4675,305.695,328.29,327.01,322.72,339.12,L8
2015-07-29 22:11:25+00:00,352.77,344.908,336.038,318.41333333333336,330.02,329.155,325.41,339.59000000000003,L8
2015-12-20 22:11:57+00:00,355.09666666666664,347.31666666666666,340.42,322.83,330.6033333333333,329.7266666666667,323.84,338.39000000000004,L8
2016-05-12 22:11:20+00:00,353.995,343.48,337.17,302.21500000000003,331.77,325.345,320.37,335.21500000000003,L8
2016-06-29 22:11:39+00:00,350.78499999999997,341.66999999999996,335.895,302.075,317.43,321.88,321.155,334.49,L8
2016-08-16 22:11:53+00:00,351.2033333333334,340.03,331.24666666666667,302.075,317.43,321.88,321.155,334.49,L8
2016-11-04 22:12:09+00:00,352.6325,341.03499999999997,332.995,311.83,323.355,327.96,324.27666666666664,336.0933333333333,L8
2016-11-20 22:12:09+00:00,353.9325,340.855,330.8425,318.96000000000004,323.355,329.44666666666666,322.9533333333333,335.7233333333333,L8
2016-12-22 22:11:39+00:00,355.576,342.12600000000003,332.03000000000003,314.72333333333336,324.2633333333333,327.54249999999996,322.2425,336.0175,L8
2018-01-10 22:11:30+00:00,,375.71,366.44,,,,,366.11,L8
2018-04-16 22:10:42+00:00,354.1,361.4,352.29499999999996,,,324.51,318.3,349.195,L8
2018-05-18 22:10:23+00:00,351.07000000000005,356.3166666666666,344.95,,,324.51,318.3,349.195,L8
2018-08-06 22:11:10+00:00,350.49666666666667,344.9833333333333,332.71,,,324.51,318.3,332.28,L8
2018-09-07 22:11:24+00:00,352.26750000000004,344.34,333.15749999999997,308.71,324.14,328.07,318.45500000000004,333.67999999999995,L8
2019-02-14 22:11:33+00:00,358.87,344.71000000000004,336.4,308.71,324.14,331.63,318.61,335.08,L8
2019-03-02 22:11:05+00:00,357.9866666666667,343.9466666666667,334.34,308.71,324.14,331.63,318.61,335.08,L8
2019-05-21 22:11:27+00:00,356.8966666666667,346.4833333333333,336.1066666666667,327.77,331.59,337.53,326.16,338.58,L8
2019-06-06 22:11:35+00:00,354.9925,345.9225,335.22,323.985,331.59,327.605,323.935,334.075,L8
2019-06-22 22:11:40+00:00,353.17600000000004,345.762,334.412,323.985,331.59,327.605,323.935,334.075,L8
2019-07-08 22:11:20+00:00,352.83833333333337,346.21999999999997,334.73833333333334,317.0733333333333,331.59,327.605,323.935,334.075,L8
2019-07-24 22:11:48+00:00,352.00857142857143,345.38142857142856,333.90999999999997,317.0733333333333,331.59,327.605,323.935,334.075,L8
2019-12-31 22:11:38+00:00,353.05,345.3566666666666,335.31333333333333,302.475,,,,,L8
2020-02-01 22:11:29+00:00,360.97,351.29499999999996,344.41499999999996,313.66499999999996,342.95,346.07,333.42,341.19,L8
2020-04-21 22:10:57+00:00,356.66,348.76666666666665,340.74666666666667,311.1766666666667,342.95,333.345,326.45000000000005,339.74,L8
2020-05-07 22:11:12+00:00,351.59666666666664,348.0425,340.885,320.16499999999996,337.515,335.02,329.6233333333334,340.03333333333336,L8
2020-06-08 22:11:24+00:00,350.5975,347.918,340.826,317.948,337.515,328.8025,327.255,338.365,L8
2020-06-24 22:11:08+00:00,349.736,347.6016666666667,339.89,314.83166666666665,337.515,324.348,325.41400000000004,337.12800000000004,L8
2020-07-10 22:11:39+00:00,346.97200000000004,347.36833333333334,339.33833333333337,317.45799999999997,337.515,324.348,325.41400000000004,337.12800000000004,L8
2020-08-27 22:11:56+00:00,348.5366666666667,345.815,338.02833333333336,315.415,331.67999999999995,322.106,323.4125,336.1125,L8
2020-09-12 22:11:38+00:00,349.0357142857143,345.2642857142857,337.99285714285713,312.38800000000003,331.67999999999995,323.11,322.992,336.512,L8
2021-05-26 22:11:07+00:00,349.4,350.04,336.27,316.53,,321.95,319.19,335.28,L8
2021-07-13 22:11:43+00:00,349.03,347.105,334.125,310.30999999999995,,321.95,319.19,335.28,L8
2021-11-06 22:12:48+00:00,352.75,347.5566666666667,337.14000000000004,323.52,332.84,331.31,329.01,335.15,L9
2021-11-18 22:11:44+00:00,353.5375,346.5925,336.4275,321.98249999999996,329.815,330.46666666666664,325.75,333.3666666666666,L8
2022-01-21 22:11:59+00:00,358.28999999999996,345.96000000000004,337.8866666666667,333.655,329.815,334.725,329.03,332.40999999999997,L8
2022-03-26 22:11:11+00:00,357.52250000000004,345.3625,336.22,319.6666666666667,326.08666666666664,329.6566666666667,325.4866666666666,320.75,L8
2022-05-21 22:11:19+00:00,354.74,344.12000000000006,333.0366666666667,291.69,318.63,315.84000000000003,317.17999999999995,312.53499999999997,L9
2022-07-08 22:11:39+00:00,353.325,343.83,331.53,304.135,318.63,314.7733333333333,314.09999999999997,319.5733333333333,L9
2022-07-16 22:11:39+00:00,352.546,344.82399999999996,332.594,310.8533333333333,310.095,315.1425,316.12,323.8,L8
2022-08-09 22:11:58+00:00,351.276,344.806,331.742,310.8533333333333,310.095,313.944,316.194,326.476,L9
2023-02-09 22:11:45+00:00,359.5,345.36,335.09,306.85,322.76,322.04,322.48,338.54,L8
2023-03-13 22:11:23+00:00,356.225,336.27,332.04499999999996,306.85,322.76,322.04,322.48,338.54,L8
2023-03-29 22:11:37+00:00,353.57666666666665,337.28000000000003,330.50666666666666,306.85,322.76,322.04,322.48,338.54,L8
2023-05-16 22:11:04+00:00,352.3325,338.6,329.905,306.85,322.76,322.04,322.48,338.54,L8
2023-05-24 22:10:53+00:00,351.79,340.652,331.1,306.85,322.76,315.295,320.58500000000004,333.905,L9
2023-06-09 22:11:12+00:00,351.20166666666665,342.0216666666667,330.95,306.85,322.76,315.295,320.58500000000004,333.905,L9
2023-07-11 22:11:24+00:00,350.77,342.84999999999997,331.81857142857143,299.36,322.76,313.9866666666667,319.5566666666667,334.53333333333336,L9
2023-07-27 22:11:26+00:00,350.39375,343.25625,332.1225,299.36,322.76,313.9866666666667,319.5566666666667,334.53333333333336,L9
