dates,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0030,nzd0213-0031,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050,satname
2001-09-27 21:42:05+00:00,366.1125,312.145,185.74,225.83499999999998,344.96500000000003,350.355,339.9266666666667,366.76,323.91499999999996,262.1325,227.35,236.59,328.43,350.37,356.82,210.04500000000002,211.265,287.9,289.42,292.13,294.72,293.77,293.76,,,384.99,366.22,319.505,358.59,267.51,303.87,,,261.56,,284.07,296.74,306.21,,,342.37,345.63,310.09000000000003,219.805,365.63,359.525,366.48,363.8675,346.19666666666666,335.92833333333334,352.09000000000003,L7
2002-04-07 21:42:28+00:00,378.15,368.05,,,360.89,358.84,,377.27,364.72,283.54,276.13,,,,289.46,,,264.53,269.29,293.82,294.97,289.31,284.2,,287.2,303.23,306.52,,,,,,,,,289.58,,294.34,317.61,299.43,294.89,,,206.01,,327.5,343.5,355.89,342.56,,336.39,L7
2002-08-29 21:41:39+00:00,378.15,368.05,,,360.89,358.84,,377.27,364.72,283.54,276.13,,,,289.46,,,264.53,269.29,293.82,294.97,289.31,284.2,,287.2,303.23,306.52,,,,,,,,,289.58,,294.34,317.61,299.43,294.89,,,206.01,,327.5,343.5,355.89,342.56,395.1,336.39,L7
2002-09-14 21:41:31+00:00,386.345,368.4,,,358.03999999999996,359.79499999999996,368.0,379.225,370.73,283.54,276.13,,359.54,334.39,308.315,,,264.53,269.29,293.82,294.97,289.31,284.2,,287.2,303.23,306.52,,,,,,,,,289.58,316.18,294.34,326.475,316.545,294.89,343.25,321.46,218.45,324.47,338.86,355.93,368.71,348.47,395.1,344.19,L7
2002-10-16 21:41:24+00:00,394.54,368.75,214.33,227.8,355.19,319.78999999999996,329.1,381.18,376.74,,,,359.54,334.39,327.17,238.5,,227.59,246.3,277.87,288.54,243.36,284.72,,,,,,,,,,,,,,316.18,,335.34,333.66,,343.25,321.46,230.89,276.735,350.22,368.36,381.53,354.38,395.1,351.99,L7
2002-11-01 21:41:30+00:00,394.54,368.75,214.33,227.8,346.23,319.78999999999996,329.1,381.18,376.74,281.69,,,359.54,342.12,327.17,238.5,,227.59,246.3,277.87,288.54,243.36,284.72,,,,,,,,,,,,,,316.18,,335.34,333.66,,343.25,321.46,230.89,276.735,350.22,368.36,389.58,354.38,395.1,361.41499999999996,L7
2003-04-10 21:42:26+00:00,,,199.97000000000003,227.325,337.27,267.145,269.26,,,281.69,,,,349.85,,238.5,200.77,227.59,246.3,277.87,288.54,243.36,284.72,,,,,,,,,,,,,,,,,,,,,,229.0,,,397.63,,,370.84,L7
2003-04-26 21:42:25+00:00,388.15,371.26,185.61,226.85,347.13,255.46,248.32,370.84,,281.69,,,373.64,362.56,364.77,,200.77,,,,,,,,,,,,,,,,,,,,316.77,,335.13,356.83,,360.8,286.13,,257.03,363.25,373.15,388.625,380.95,365.13,368.16999999999996,L7
2003-05-28 21:42:22+00:00,388.15,371.26,185.61,226.85,356.99,255.46,248.32,370.84,,,,,373.64,375.27,364.77,,200.77,,,,,,,,,,,,,,,,,,,,316.77,,335.13,356.83,,360.8,286.13,,257.03,363.25,373.15,379.62,390.375,365.13,365.5,L7
2003-11-28 21:32:10+00:00,307.97,289.1,262.98,252.66,256.27,258.66,268.14,275.89,273.83,269.08,254.53,248.18,239.38,244.48,254.91,244.73,244.18,247.57,253.97,260.08,261.09,263.15,260.62,278.25,279.4,286.29,265.19,253.54,,,,,,229.6,227.61,259.32,267.55,277.05,293.1,288.17,286.92,222.17,208.61,214.76,258.74,319.12,338.68,347.43,339.3,325.49,319.27,L5
2003-12-30 21:32:24+00:00,307.53,285.49,260.61,250.055,253.805,253.11,260.66499999999996,273.97,268.55499999999995,265.505,249.065,243.82999999999998,237.115,243.76,253.7,248.89999999999998,249.9,252.6,259.155,264.37,263.35,266.90999999999997,264.33500000000004,277.53499999999997,279.40999999999997,283.45500000000004,261.095,251.79500000000002,,,,,,231.67000000000002,233.655,274.66999999999996,281.28,287.39,298.73,292.87,290.24,226.11,213.79500000000002,213.64499999999998,250.46,313.28499999999997,333.21000000000004,346.11,336.71000000000004,324.09000000000003,320.33,L5
2004-01-22 21:38:40+00:00,306.7,285.7966666666667,258.6566666666667,250.66666666666666,254.36333333333332,255.09333333333333,263.18,273.97,268.55499999999995,265.505,249.065,243.82999999999998,237.115,243.76,253.7,248.89999999999998,249.9,252.6,259.155,261.6466666666667,262.77,267.97333333333336,266.34999999999997,277.01666666666665,278.55,282.55333333333334,265.68666666666667,256.32,,,,,,231.67000000000002,233.655,274.66999999999996,281.28,287.39,298.73,292.87,290.24,226.11,213.79500000000002,213.64499999999998,250.46,313.28499999999997,333.21000000000004,346.11,336.71000000000004,324.09000000000003,320.33,L5
2004-06-23 21:35:22+00:00,313.15000000000003,289.28000000000003,262.29333333333335,252.16,255.25,256.9533333333333,264.15000000000003,281.305,262.905,259.75,248.655,247.915,240.91,248.855,258.625,255.57999999999998,256.82,258.145,267.28999999999996,267.95000000000005,265.2866666666667,271.4066666666667,269.4266666666667,276.4,278.125,280.68500000000006,265.93499999999995,257.71000000000004,,,,,,233.74,239.7,290.02,295.01,297.73,304.36,297.57,293.56,230.05,218.98,212.53,242.18,307.45,327.74,344.79,334.12,322.69,321.39,L5
2005-02-18 21:40:18+00:00,304.44,280.6,257.51,245.65,252.41,255.18,255.89,288.24,265.37,260.28,242.94,236.5,233.29,239.63,246.95,236.58,234.12,242.41,254.24,261.4,261.4,263.2,260.33,272.86,269.65,271.47,,249.93,,,,,,244.72,237.4,267.39,283.18,291.53,304.06,298.25,293.44,248.65,228.52,212.2,244.79,302.27,326.57,345.29,335.6,318.72,327.52,L5
2005-03-22 21:40:41+00:00,304.44,296.295,271.605,260.055,260.905,268.32,267.515,296.17,276.38,271.645,257.525,250.355,246.40999999999997,252.89,263.985,254.84500000000003,251.15,242.41,265.74,275.57,271.01,278.16999999999996,272.39,282.1,273.405,273.96500000000003,270.17,256.02,,,,,,232.345,233.875,268.79499999999996,283.07500000000005,284.455,308.315,302.03499999999997,293.44,248.65,222.06,215.20499999999998,247.81,312.395,330.63,349.36,339.725,323.87,330.91999999999996,L5
2005-04-30 21:47:03+00:00,304.44,296.295,271.605,260.055,260.905,268.32,267.515,296.17,276.38,271.645,257.525,250.355,246.40999999999997,252.89,263.985,254.84500000000003,251.15,242.41,265.74,275.57,271.01,278.16999999999996,272.39,282.1,273.405,273.96500000000003,270.17,256.02,346.43,345.3,337.18,,,232.345,233.875,268.79499999999996,283.07500000000005,284.455,322.53333333333336,315.4633333333333,293.44,248.65,222.06,215.20499999999998,247.81,312.395,330.63,349.36,339.725,323.87,330.91999999999996,L5
2005-05-09 21:40:56+00:00,315.815,298.4866666666667,273.26666666666665,259.95,262.32666666666665,267.74333333333334,270.48333333333335,298.73,277.4866666666667,277.16333333333336,260.9266666666667,252.87666666666667,249.05666666666664,255.44666666666663,265.59666666666664,256.3,253.9433333333333,253.55,267.40000000000003,275.05,271.3433333333333,281.27,272.0133333333333,279.70666666666665,276.28,276.0133333333333,268.52,258.65333333333336,346.43,345.3,337.18,,,243.07666666666668,233.875,268.79499999999996,283.07500000000005,291.71666666666664,320.8625,314.3025,302.645,272.315,238.51,216.91,245.70666666666668,312.27666666666664,332.33,349.25666666666666,340.1366666666667,325.6666666666667,331.43,L5
2005-06-26 21:41:16+00:00,317.52,296.34000000000003,273.14,259.185,259.9,265.76,270.325,298.5475,276.45,277.68,260.3325,254.095,249.40499999999997,254.3725,265.85749999999996,256.5125,255.33499999999998,254.09,266.15250000000003,273.93,271.3433333333333,281.27,272.0133333333333,279.70666666666665,276.28,276.0133333333333,268.52,258.65333333333336,346.43,345.3,337.18,,,243.07666666666668,233.875,268.79499999999996,283.07500000000005,291.71666666666664,317.554,311.33000000000004,300.7,270.49666666666667,237.9025,213.8275,240.8775,310.5175,331.47249999999997,348.65,339.3375,325.0725,329.35749999999996,L5
2005-08-29 21:41:46+00:00,320.9433333333333,299.71500000000003,277.23,262.24,261.155,267.18499999999995,273.9725,300.64250000000004,278.0825,281.6425,264.1,257.02,251.88,257.0025,269.51,261.9,260.03249999999997,259.6033333333333,268.82500000000005,276.0525,273.53,284.9066666666667,276.78000000000003,280.66333333333336,281.1033333333333,279.02666666666664,267.96333333333337,263.015,346.43,345.3,337.18,,,243.49,239.14,273.82,284.73,292.92333333333335,318.15600000000006,313.3,305.7566666666667,286.65333333333336,248.10500000000002,217.695,241.695,315.03,335.5375,347.9175,340.5833333333333,325.47749999999996,329.28999999999996,L5
2005-11-17 21:42:07+00:00,314.82666666666665,291.17,271.50666666666666,257.32666666666665,256.91,261.7033333333333,270.6266666666667,297.8233333333333,272.2133333333333,278.25333333333333,255.23666666666668,248.9333333333333,243.33666666666667,248.44000000000003,261.80333333333334,254.41666666666666,252.57999999999996,255.73666666666665,262.04333333333335,269.9433333333333,266.815,273.94,272.565,275.44,279.82,277.42499999999995,266.25,,,,,,,243.82999999999998,247.93,277.44,287.08000000000004,297.685,306.2733333333333,304.22999999999996,303.2866666666667,286.08666666666664,261.69,228.25,243.56333333333336,312.86,334.1166666666666,342.16,333.305,319.94,321.8966666666667,L5
2005-11-24 21:48:28+00:00,313.23249999999996,290.1325,270.1375,257.53499999999997,258.29,262.73249999999996,271.70750000000004,297.8233333333333,272.2133333333333,278.25333333333333,255.23666666666668,248.9333333333333,243.33666666666667,248.44000000000003,261.80333333333334,254.41666666666666,252.57999999999996,255.73666666666665,262.04333333333335,272.355,268.96999999999997,274.98,273.53,277.49,279.1133333333333,277.24,266.25,,,,,,,243.82999999999998,247.93,277.44,287.08000000000004,297.685,306.2733333333333,304.22999999999996,303.2866666666667,286.08666666666664,261.69,228.25,243.56333333333336,312.86,334.1166666666666,342.16,333.305,319.94,321.8966666666667,L5
2006-02-12 21:50:20+00:00,310.3425,291.4425,269.125,256.7575,259.8875,263.12,272.2925,298.05333333333334,270.65,278.84,253.57999999999998,244.52499999999998,239.78000000000003,247.08500000000004,259.385,253.04999999999998,249.11499999999998,256.02,261.86,272.775,269.335,275.5925,273.09,278.28999999999996,279.64,277.0775,267.1666666666667,,,,,,,243.82999999999998,247.93,277.44,287.08000000000004,297.685,307.25,306.625,306.16333333333336,296.03666666666663,270.7166666666667,232.47666666666666,251.64666666666668,315.92,336.72499999999997,339.825,329.67,318.265,321.27500000000003,L5
2006-06-13 21:46:13+00:00,320.06,300.76,274.31,258.16499999999996,262.155,265.83500000000004,272.975,302.905,278.115,279.805,260.97,267.6,256.53,257.81,264.22,266.63,267.26,270.49,271.92,275.21500000000003,271.71500000000003,276.83000000000004,276.78499999999997,281.245,281.915,276.59,269.0,,,,,,,,,,,,,,305.44,296.71,246.85500000000005,210.005,238.96499999999997,309.845,331.53,341.92,333.53,320.03,311.32,L5
2006-07-22 21:52:58+00:00,322.8066666666667,300.8333333333333,278.04,258.16499999999996,262.155,265.83500000000004,272.975,302.905,278.115,279.805,260.97,267.6,256.53,257.81,264.22,266.63,267.26,266.25999999999993,272.485,274.93333333333334,272.2866666666667,277.97,275.76666666666665,278.09,280.76,276.59,269.0,,,,,,,,,,,,,,305.44,296.71,246.85500000000005,210.005,238.96499999999997,309.845,331.53,341.92,333.53,320.03,311.32,L5
2006-08-23 21:53:23+00:00,328.68666666666667,302.82666666666665,281.04,261.975,257.315,261.14,265.04499999999996,300.66499999999996,287.58,278.62,260.97,267.6,256.53,257.81,264.22,264.065,267.31,266.50999999999993,274.88000000000005,276.45,273.10333333333335,277.97666666666663,276.62,278.3566666666666,280.53,,,,,,,,,,,,258.69,,,308.31,318.3,,230.55,202.75,227.29,305.27,331.53,341.92,333.53,320.03,311.32,L5
2006-09-01 21:47:19+00:00,327.0175,301.6825,279.13750000000005,260.01,255.91333333333333,258.46,263.53666666666663,300.09666666666664,279.65999999999997,283.005,265.28,262.58000000000004,253.83499999999998,256.125,268.83500000000004,265.76666666666665,267.52,265.49499999999995,273.34250000000003,275.64250000000004,271.1575,276.11249999999995,275.405,276.73,277.91,268.43,257.03,,,,,,,,238.41,249.95,259.355,270.84,268.83,305.09000000000003,313.05,291.8,239.78000000000003,205.9,229.81,309.225,333.78999999999996,346.33500000000004,338.405,327.205,325.81,L5
2006-09-17 21:47:31+00:00,327.262,300.88,277.998,258.985,255.73000000000002,257.565,263.6825,299.4475,278.34666666666664,284.81333333333333,264.63,263.0933333333333,255.32666666666668,258.49,271.0466666666667,265.68,268.625,266.79999999999995,273.26000000000005,274.572,269.88,275.692,274.31,276.322,276.7825,270.45000000000005,260.485,,,,,,,,235.63,247.865,259.60999999999996,269.68499999999995,268.325,303.4166666666667,310.50333333333333,293.37,239.24666666666667,202.99,229.35333333333332,310.00666666666666,335.90000000000003,350.07666666666665,343.4433333333333,328.4633333333333,326.15333333333336,L5
2011-01-25 21:49:47+00:00,315.81,292.14,275.6,258.28,263.09,264.39,267.77,297.19,258.77,278.83,266.75,260.83,266.83,262.38,269.69,267.21,265.63,264.52,262.51,262.4,266.11,291.71,251.3,249.55,245.44,256.29,,,,,,,,245.39,,237.21,249.47,269.69,272.17,286.91,281.4,280.11,250.55,200.18,225.15,288.19,314.63,327.61,319.66,314.71,321.31,L5
2011-03-07 21:43:36+00:00,334.21500000000003,292.14,275.6,258.28,263.09,264.39,267.77,297.19,258.77,278.83,266.75,260.83,266.83,262.38,269.69,267.21,265.63,264.52,262.51,262.4,266.11,291.71,274.975,249.55,245.44,273.925,,,,363.87,367.38,360.28,,245.39,,237.21,249.47,269.69,272.17,286.91,281.4,280.11,250.55,200.18,225.15,288.19,328.54499999999996,347.985,332.32500000000005,326.74,331.15,L5
2011-10-24 21:47:48+00:00,,293.62,266.0,258.46,259.66,262.76,274.22,300.54,254.57,293.23,262.8,256.05,252.05,253.79,264.14,262.66,260.25,260.29,269.86,274.13,271.04,266.28,261.69,258.35,260.07,267.53,257.78,,,,,,,248.5,244.81,254.63,252.45,263.25,278.0,290.64,282.23,260.09,263.28,231.09,244.81,305.51,320.41,353.19,340.2,313.52,329.37,L5
2013-06-23 22:01:46+00:00,373.9,341.07,308.98,303.64,299.41,304.83,308.37,339.07,,325.92,316.53,297.1,300.2,286.75,308.33,297.48,294.5,300.35,303.5,303.76,300.73,296.63,291.87,287.24,284.48,293.81,303.31,,,,,,243.68,286.4,271.61,259.21,272.5,298.86,312.38,324.69,324.56,312.73,298.57,233.45,258.27,329.0,355.6,368.03,353.57,342.84,330.38,L8
2013-07-25 22:01:49+00:00,364.095,336.155,303.655,295.565,293.755,297.28999999999996,303.8,333.245,,318.18,303.195,289.26,290.44,280.635,297.345,290.40999999999997,287.70500000000004,294.52,298.59000000000003,299.99,298.55,293.065,289.95,285.525,282.625,288.46000000000004,297.34000000000003,,,,,,243.68,286.4,271.61,254.52499999999998,266.41499999999996,298.63,311.15999999999997,317.45500000000004,319.28999999999996,304.405,298.57,229.43,256.09,336.44,357.27,366.225,350.82,336.23,328.78,L8
2013-10-06 21:55:33+00:00,364.095,336.155,303.655,295.565,289.73333333333335,293.1166666666666,299.71,327.95,259.09,316.6166666666667,296.2866666666667,285.39000000000004,285.4533333333333,275.8566666666666,291.81666666666666,285.4433333333333,283.1166666666667,289.05,295.22333333333336,297.61,295.7966666666667,290.24666666666667,286.25333333333333,282.2966666666667,279.77,285.9433333333333,292.40333333333336,,,,,,237.135,278.855,263.38,255.32333333333335,264.00666666666666,296.99,307.84,317.07,316.17,294.58666666666664,298.57,226.54,256.1566666666667,328.28,353.81666666666666,360.8333333333333,347.16,332.1333333333333,326.90000000000003,L8
2013-10-29 22:01:34+00:00,373.56,336.155,303.655,295.565,289.73333333333335,293.1166666666666,299.71,327.95,259.09,316.6166666666667,296.2866666666667,285.39000000000004,285.4533333333333,275.8566666666666,291.81666666666666,285.4433333333333,283.1166666666667,289.05,295.22333333333336,297.61,295.7966666666667,290.24666666666667,286.25333333333333,282.2966666666667,279.77,285.9433333333333,292.40333333333336,372.66,370.2,361.57,,369.83,237.135,278.855,263.38,255.32333333333335,264.00666666666666,296.99,307.84,317.07,316.17,294.58666666666664,298.57,226.54,256.1566666666667,328.28,358.305,365.4475,350.1225,336.15999999999997,333.0575,L8
2013-11-14 22:01:33+00:00,367.3825,333.21666666666664,300.57,292.40000000000003,288.94,292.8875,299.2925,326.775,268.115,319.8225,294.1725,284.7625,284.27,276.1875,289.56,283.53499999999997,281.69,286.70500000000004,296.4675,297.5525,295.51250000000005,288.83500000000004,283.9125,281.43,280.9875,290.4325,291.645,372.66,370.2,361.57,,369.83,239.63,278.48333333333335,262.41333333333336,257.76,264.4975,296.1725,306.58,318.48,316.85,292.385,292.97,229.595,256.12,325.85,355.148,362.12800000000004,347.41999999999996,334.52,332.4,L8
2013-12-09 21:55:16+00:00,363.08000000000004,331.4875,297.7625,289.6425,287.916,291.798,298.106,325.56,269.45666666666665,320.44,292.74,283.886,282.886,275.43,288.02200000000005,282.20799999999997,280.284,285.14,296.07,297.17600000000004,294.986,288.48,283.03599999999994,281.476,281.596,291.198,289.514,372.66,370.2,361.57,,369.83,240.095,276.3225,261.625,259.432,265.666,294.61199999999997,305.318,318.684,316.492,291.666,294.4766666666667,229.595,258.762,323.436,352.645,360.62833333333333,346.03999999999996,334.22166666666664,332.45666666666665,L8
2014-01-10 21:54:55+00:00,363.61,330.37,297.01,286.53499999999997,286.914,291.12800000000004,297.28999999999996,323.264,275.5725,322.272,291.982,282.03999999999996,280.48400000000004,279.17600000000004,289.4,285.52799999999996,281.598,286.524,297.62399999999997,297.514,294.74,286.974,281.072,280.066,282.194,295.776,289.572,372.66,370.2,361.57,,369.83,240.96250000000003,278.56,260.7925,262.442,266.674,293.474,304.13800000000003,319.11199999999997,316.07800000000003,290.584,295.4766666666667,228.31000000000003,263.058,323.184,350.2616666666667,358.02500000000003,344.3633333333333,333.35833333333335,333.87333333333333,L8
2014-01-17 22:00:59+00:00,366.0016666666666,334.9,297.01,286.53499999999997,286.914,291.12800000000004,297.28999999999996,330.25166666666667,275.5725,328.8833333333333,301.50333333333333,282.03999999999996,280.48400000000004,279.17600000000004,289.4,285.52799999999996,281.598,286.524,297.62399999999997,297.514,294.74,286.974,281.072,280.066,282.194,305.61,289.572,364.79,357.495,361.57,,365.06,240.96250000000003,278.56,260.7925,262.442,266.674,293.474,304.13800000000003,319.11199999999997,316.07800000000003,290.584,295.4766666666667,228.31000000000003,263.058,327.7033333333333,351.7,358.8514285714286,345.1557142857143,334.11428571428576,335.8528571428572,L8
2014-02-11 21:54:32+00:00,365.51666666666665,333.87600000000003,296.1875,285.0275,286.236,291.026,296.722,329.4066666666667,275.748,330.69666666666666,301.02166666666665,281.134,279.678,278.226,288.594,284.432,280.498,284.754,296.554,297.004,294.63199999999995,286.508,279.39199999999994,278.776,282.602,308.68833333333333,289.346,364.79,357.495,361.57,,365.06,242.41000000000003,276.956,260.606,263.738,266.572,287.886,302.548,321.07,316.448,290.856,295.69,228.59333333333333,265.162,324.56666666666666,348.82428571428574,357.14,343.65142857142854,333.9842857142857,336.06714285714287,L8
2014-03-06 22:00:25+00:00,365.2628571428572,333.64833333333337,301.544,286.752,287.375,292.6383333333333,297.4633333333333,329.2057142857143,277.6766666666667,326.45285714285717,298.98,283.7683333333334,280.72833333333335,278.35833333333335,287.12833333333333,282.705,278.5516666666667,283.61833333333334,294.6066666666666,295.31666666666666,293.62166666666667,284.6383333333333,277.7833333333333,278.41,283.19666666666666,308.1742857142857,289.346,364.79,357.495,361.57,,365.06,244.31500000000003,276.2916666666667,261.7866666666667,265.23,264.99666666666667,287.886,302.548,324.39166666666665,316.448,290.856,295.69,228.59333333333333,264.8583333333333,324.90000000000003,351.10875,359.1875,344.46875,333.77875,335.9875,L8
2014-03-31 21:53:53+00:00,366.6125,334.6614285714286,301.3566666666667,287.90333333333336,290.8614285714286,292.8671428571429,298.0414285714286,328.8125,277.47285714285715,326.4975,297.71875,282.90999999999997,280.41857142857145,277.61857142857144,286.64714285714285,282.15,278.3071428571429,283.5185714285714,293.68142857142857,295.1657142857143,294.0,284.5657142857143,278.0,278.3757142857143,282.27,307.57124999999996,291.38166666666666,364.79,357.495,361.57,,365.06,244.55428571428573,275.87857142857143,261.72714285714284,264.89,265.33714285714285,285.44166666666666,302.695,323.59285714285716,316.6066666666667,291.9783333333333,295.69,227.27249999999998,263.38714285714286,324.99875000000003,349.6677777777778,358.4755555555555,343.79555555555555,333.3288888888889,335.2344444444445,L8
2014-04-23 21:59:43+00:00,366.7055555555555,335.15875,301.52000000000004,288.2728571428571,292.47999999999996,294.70142857142855,298.94571428571436,330.29625,281.83714285714285,327.445,299.055,283.42,281.31428571428575,278.9485714285714,287.3342857142857,283.0557142857143,279.2785714285714,284.9542857142857,294.28999999999996,295.88714285714286,294.9214285714285,285.46857142857147,278.87142857142857,279.4642857142857,284.0357142857143,310.2725,293.152,364.79,357.495,361.57,,365.06,247.19714285714284,276.2557142857143,262.91285714285715,265.57,265.7014285714286,281.57166666666666,302.96166666666664,324.3328571428571,318.47499999999997,297.59166666666664,297.46000000000004,231.57999999999998,263.14285714285717,327.2975,349.01777777777784,359.46999999999997,344.5233333333333,334.7122222222222,336.27222222222224,L8
2014-05-02 21:53:22+00:00,362.2322222222222,334.0444444444445,299.725,286.61625,291.18874999999997,293.68,297.925,329.36777777777775,281.92625,325.1722222222222,297.38222222222225,282.86875,280.83750000000003,278.115,286.8775,282.9475,279.3725,285.11125,294.06374999999997,295.83500000000004,295.04625,285.69375,278.87142857142857,279.4642857142857,284.0357142857143,310.2725,293.152,356.92,344.79,,,360.29,246.94,276.53875,263.59875,265.2225,265.23625,280.60571428571427,302.8771428571428,323.825,318.4685714285714,298.55428571428575,293.465,231.38400000000001,261.77625,326.9088888888889,345.71333333333337,356.78,342.6488888888889,332.5866666666667,333.63111111111107,L8
