dates,satname,nzd0375-0000,nzd0375-0001,nzd0375-0002,nzd0375-0003
2014-07-03 22:07:01.995000,L8,304.18,289.19,285.00,298.17
2014-08-04 22:07:14.381000,L8,314.65,305.19,304.44,315.22
2014-10-07 22:07:25.795000,L8,312.50,293.08,291.05,302.44
2014-11-08 22:07:28.004000,L8,314.89,295.86,287.72,300.87
2014-12-26 22:07:18.944000,L8,305.93,292.36,283.56,293.14
2015-01-11 22:07:16.745000,L8,334.19,310.42,303.91,314.69
2015-02-12 22:07:03.113000,L8,323.17,302.85,301.66,307.20
2015-02-28 22:07:00.305000,L8,320.42,304.01,294.09,314.16
2015-06-20 22:06:32.847000,L8,325.61,313.94,308.76,315.84
2015-07-22 22:06:49.445000,L8,321.68,302.25,304.92,310.87
2015-08-23 22:07:00.453000,L8,347.75,326.78,324.02,321.61
2015-09-08 22:07:06.448000,L8,319.70,299.87,291.34,295.55
2015-10-10 22:07:14.813000,L8,317.72,294.80,288.46,298.42
2015-11-27 22:07:23.156000,L8,322.87,299.37,289.83,301.93
2015-12-13 22:07:21.432000,L8,326.17,304.41,294.08,305.80
2016-02-15 22:07:09.441000,L8,313.61,295.97,285.19,298.27
2016-03-02 22:07:07.398000,L8,322.06,300.70,298.90,298.98
2016-03-18 22:07:01.867000,L8,337.36,306.23,301.61,317.32
2016-04-19 22:06:46.856000,L8,321.93,302.22,298.97,307.97
2016-05-05 22:06:50.290000,L8,323.97,307.77,300.47,316.07
2016-06-06 22:06:54.973000,L8,318.11,301.56,295.95,319.87
2016-07-24 22:07:13.819000,L8,319.72,302.21,299.51,316.85
2016-09-10 22:07:27.365000,L8,321.06,296.56,285.52,318.07
2016-10-12 22:07:33.085000,L8,315.91,292.57,285.92,300.89
2016-12-15 22:07:29.991000,L8,301.57,290.22,279.08,290.52
2017-01-16 22:07:22.953000,L8,328.75,310.11,303.19,310.48
2017-03-05 22:07:02.841000,L8,315.34,301.51,294.84,304.12
2017-04-06 22:06:45.830000,L8,310.63,297.61,287.89,293.58
2017-04-22 22:06:36.244000,L8,309.71,295.37,290.29,298.52
2017-05-08 22:06:35.164000,L8,312.84,299.19,293.70,306.33
2017-05-24 22:06:46.292000,L8,312.42,300.94,299.37,311.72
2017-06-09 22:06:54.260000,L8,317.24,304.69,305.45,318.39
2017-08-28 22:07:19.886000,L8,321.38,300.20,299.58,310.79
2017-10-31 22:07:31.844000,L8,282.52,282.34,276.57,290.53
2017-11-16 22:07:28.249000,L8,296.25,283.66,275.41,293.73
2017-12-02 22:07:22.770000,L8,317.31,298.04,289.70,305.89
2018-03-24 22:06:44.096000,L8,321.99,301.64,292.58,304.71
2018-04-25 22:06:26.771000,L8,323.37,300.94,299.14,312.62
2018-05-27 22:06:04.650000,L8,315.75,298.52,295.71,309.64
2018-06-28 22:06:16.147000,L8,310.50,298.40,295.68,316.62
2018-10-02 22:06:59.122000,L8,330.18,299.30,292.23,309.72
2018-10-18 22:07:05.594000,L8,307.63,291.74,285.48,299.07
2019-01-22 22:07:02.132000,L8,327.79,307.33,302.98,311.62
2019-02-07 22:06:59.544000,L8,325.55,304.85,299.14,306.96
2019-03-27 22:06:47.460000,L8,354.18,334.66,322.53,360.27
2019-04-12 22:06:42.607000,L8,332.14,314.57,305.29,316.89
2019-05-14 22:06:48.150000,L8,328.31,312.52,307.95,318.96
2019-05-30 22:06:57.095000,L8,330.07,319.66,313.07,322.79
2019-06-15 22:07:03.775000,L8,326.52,308.02,304.89,319.47
2019-07-17 22:07:10.971000,L8,303.64,297.46,294.14,313.61
2019-08-02 22:07:17.867000,L8,309.26,296.61,290.48,303.42
2019-08-18 22:07:23.116000,L8,311.54,296.38,291.71,303.98
2019-10-21 22:07:37.761000,L8,332.21,309.90,301.52,315.15
2019-12-08 22:07:32.611000,L8,318.97,297.99,291.16,307.72
2020-01-09 22:07:25.588000,L8,324.64,308.86,297.57,311.19
2020-02-10 22:07:16.756000,L8,328.20,305.63,293.45,309.62
2020-02-26 22:07:12.690000,L8,328.38,310.13,301.57,312.18
2020-03-13 22:07:06.074000,L8,338.32,320.39,313.15,320.08
2020-04-14 22:06:50.036000,L8,317.87,303.85,293.89,305.89
2020-05-16 22:06:39.488000,L8,324.09,306.16,299.83,316.68
2020-06-01 22:06:44.481000,L8,319.25,308.81,300.40,315.51
2020-07-19 22:07:07.773000,L8,321.95,313.16,306.05,321.30
2020-08-04 22:07:11.601000,L8,308.62,299.55,299.53,314.81
2020-09-21 22:07:30.724000,L8,326.10,306.35,295.78,314.77
2020-10-23 22:07:33.943000,L8,318.06,293.86,285.47,301.35
2021-01-11 22:07:26.124000,L8,336.51,321.32,313.34,322.65
2021-02-12 22:07:19.216000,L8,342.35,326.85,317.17,325.50
2021-03-16 22:07:03.784000,L8,327.86,305.90,295.08,311.65
2021-04-17 22:06:54.118000,L8,336.24,316.80,309.11,319.89
2021-05-03 22:06:44.632000,L8,326.30,310.49,306.46,318.34
2021-07-06 22:07:08.299000,L8,324.67,311.95,310.18,321.03
2021-07-22 22:07:12.797000,L8,309.98,299.98,296.06,313.33
2021-08-23 22:07:25.117000,L8,325.97,302.71,294.42,312.89
2021-09-08 22:07:29.873000,L8,320.99,301.30,293.73,308.46
2021-09-24 22:07:32.728000,L8,326.30,303.03,292.55,306.26
2022-01-06 22:07:29.828000,L9,317.09,300.98,290.76,301.26
2022-02-15 22:07:18.025000,L8,327.92,312.58,305.71,308.90
2022-02-23 22:07:19.963000,L9,318.24,302.45,290.40,298.50
2022-05-06 22:07:05.573000,L8,323.25,303.32,297.95,312.47
2022-05-22 22:07:10.472000,L8,306.05,292.11,292.20,306.81
2022-06-07 22:07:19.428000,L8,320.21,304.86,301.98,317.08
2022-07-01 22:07:06.314000,L9,328.94,313.86,307.70,275.94
2022-08-10 22:07:44.129000,L8,317.98,303.24,300.02,313.83
2022-08-26 22:07:46.208000,L8,323.39,344.02,314.37,321.07
2022-09-03 22:07:27.941000,L9,332.15,309.14,301.61,314.85
2022-09-19 22:07:33.648000,L9,332.49,305.72,303.44,316.09
2022-10-21 22:07:41.412000,L9,308.16,290.42,283.76,295.30
2022-10-29 22:07:52.427000,L8,321.05,295.30,289.63,305.12
2022-11-06 22:07:39.965000,L9,332.09,309.42,303.82,316.51
2022-11-14 22:07:47.062000,L8,319.42,296.53,287.85,304.44
2022-12-24 22:07:37.966000,L9,,292.29,282.06,295.85
2023-01-25 22:07:37.119000,L9,325.33,312.14,301.65,309.36
2023-02-10 22:07:44.308000,L9,336.16,326.03,320.38,322.49
2023-02-18 22:07:25.855000,L8,319.82,308.35,294.28,301.77
2023-03-14 22:07:23.107000,L9,328.84,318.49,305.84,313.80
2023-03-22 22:07:04.713000,L8,320.57,305.82,295.92,303.09
2023-04-15 22:07:04.808000,L9,313.60,302.78,291.09,301.62
2023-04-23 22:06:45.046000,L8,342.81,324.93,317.24,324.06
2023-06-02 22:06:41.744000,L9,327.38,311.35,306.84,318.40
2023-06-10 22:06:39.746000,L8,318.69,306.04,300.75,314.59
2023-07-28 22:07:02.846000,L8,320.11,303.29,300.80,314.59
2023-08-05 22:06:59.027000,L9,329.76,310.07,307.19,316.83
2023-08-13 22:07:07.940000,L8,324.59,304.71,302.62,313.06
2023-08-21 22:07:04.005000,L9,343.41,327.93,318.83,326.69
2023-09-06 22:07:14.613000,L9,312.10,293.58,289.64,300.69
2023-09-30 22:07:21.548000,L8,317.10,300.94,294.74,308.77
2023-11-25 22:07:32.484000,L9,323.36,299.19,290.20,300.67
2023-12-19 22:07:27.073000,L8,327.21,300.72,290.90,307.26
2024-01-12 22:07:30.793000,L9,327.34,308.39,296.84,310.03
2024-01-28 22:07:30.090000,L9,329.49,307.47,301.91,309.83
2024-02-05 22:07:19.904000,L8,324.78,307.84,296.37,308.31
2024-02-13 22:07:29.811000,L9,334.04,309.67,303.58,313.50
2024-02-21 22:07:17.333000,L8,335.71,316.74,306.40,316.03
2024-02-29 22:07:23.348000,L9,324.65,305.22,299.80,305.70
2024-03-08 22:07:05.574000,L8,328.92,307.10,295.00,308.46
2024-03-16 22:07:23.404000,L9,332.40,321.07,309.61,318.90
2024-04-17 22:07:03.684000,L9,334.75,316.00,309.84,319.55
2024-05-03 22:06:49.872000,L9,318.16,302.55,298.27,310.85
2024-05-11 22:06:27.762000,L8,325.46,311.83,302.59,314.05
2024-05-19 22:06:42.049000,L9,331.54,320.16,313.27,322.33
2024-06-04 22:06:35.804000,L9,327.92,312.51,309.60,320.03
2024-06-20 22:06:18.840000,L9,334.35,325.60,321.04,328.35
2024-06-28 22:06:31.354000,L8,321.47,308.15,305.81,318.99
2024-07-06 22:06:32.918000,L9,342.07,328.85,321.60,329.16
2024-08-23 22:06:59.383000,L9,326.27,311.72,305.97,316.41
2024-09-24 22:07:01.359000,L9,319.33,300.23,292.00,303.38
2024-10-10 22:07:10.262000,L9,309.87,294.67,285.71,294.92
2024-10-18 22:07:18.673000,L8,317.60,296.18,288.75,300.03
2024-11-19 22:07:19.849000,L8,321.31,296.67,289.07,304.17
2024-12-13 22:07:21.847000,L9,302.60,299.82,291.98,301.44
2025-01-06 22:07:18.443000,L8,328.14,311.20,302.63,311.52
2025-01-22 22:07:13.469000,L8,331.72,312.67,302.13,313.51
2025-01-30 22:07:20.065000,L9,328.33,309.75,299.04,308.19
2025-02-07 22:07:17.137000,L8,334.56,310.08,299.58,310.50
2025-02-23 22:07:07.365000,L8,333.08,305.13,297.25,312.87
2025-03-19 22:07:06.727000,L9,315.03,303.36,295.06,307.22
2025-04-12 22:06:48.304000,L8,328.19,304.60,303.47,307.21
2025-05-06 22:06:54.456000,L9,311.07,295.63,292.98,307.26
2025-05-14 22:06:38.478000,L8,310.78,297.36,295.16,310.58
2025-05-22 22:06:43.734000,L9,330.25,311.53,309.45,321.28
2025-05-30 22:06:42.533000,L8,350.32,326.57,321.97,330.96
2025-07-25 22:07:06.294000,L9,316.15,300.29,298.19,314.77
2025-08-02 22:07:09.825000,L8,322.85,307.81,304.32,315.53
2025-08-10 22:07:16.143000,L9,323.15,302.91,300.90,314.18
2025-08-26 22:07:21.236000,L9,336.09,307.52,307.98,318.60
2025-09-19 22:07:27.204000,L8,344.11,327.49,316.97,324.89
2025-10-29 22:07:29.182000,L9,333.52,304.25,296.48,314.53
2025-11-06 22:07:31.775000,L8,336.11,304.25,302.14,318.15
