dates,nzd0359-0000,nzd0359-0001,nzd0359-0002,nzd0359-0003,nzd0359-0004,nzd0359-0005,nzd0359-0006,nzd0359-0007,nzd0359-0008,nzd0359-0009,nzd0359-0010,nzd0359-0011,nzd0359-0012,nzd0359-0013,nzd0359-0014,nzd0359-0015,nzd0359-0016,nzd0359-0017,nzd0359-0018,nzd0359-0019,nzd0359-0020,nzd0359-0021,nzd0359-0022,nzd0359-0023,nzd0359-0024,nzd0359-0025,nzd0359-0026,nzd0359-0030,nzd0359-0031,nzd0359-0032,nzd0359-0033,nzd0359-0034,nzd0359-0035,nzd0359-0036,nzd0359-0037,nzd0359-0038,nzd0359-0039,nzd0359-0040,nzd0359-0041,nzd0359-0042,nzd0359-0043,nzd0359-0044,nzd0359-0045,nzd0359-0046,nzd0359-0047,nzd0359-0048,nzd0359-0049,nzd0359-0050,nzd0359-0051,nzd0359-0052,nzd0359-0053,nzd0359-0054,nzd0359-0055,nzd0359-0056,nzd0359-0057,nzd0359-0058,nzd0359-0059,nzd0359-0060,nzd0359-0061,nzd0359-0062,nzd0359-0063,nzd0359-0064,nzd0359-0065,nzd0359-0066,nzd0359-0067,nzd0359-0068,nzd0359-0069,nzd0359-0070,nzd0359-0071,nzd0359-0072,nzd0359-0073,nzd0359-0074,nzd0359-0075,nzd0359-0076,nzd0359-0077,nzd0359-0078,nzd0359-0079,nzd0359-0080,nzd0359-0081,nzd0359-0082,nzd0359-0083,nzd0359-0084,nzd0359-0085,nzd0359-0086,nzd0359-0087,nzd0359-0088,nzd0359-0089,nzd0359-0090,nzd0359-0091,nzd0359-0092,nzd0359-0093,nzd0359-0094,nzd0359-0095,nzd0359-0096,nzd0359-0097,nzd0359-0098,nzd0359-0099,nzd0359-0100,nzd0359-0101,nzd0359-0102,nzd0359-0103,nzd0359-0104,nzd0359-0105,nzd0359-0106,nzd0359-0107,nzd0359-0108,nzd0359-0109,nzd0359-0110,nzd0359-0111,nzd0359-0113,nzd0359-0114,nzd0359-0115,nzd0359-0116,nzd0359-0117,nzd0359-0118,nzd0359-0119,nzd0359-0120,nzd0359-0121,nzd0359-0122,nzd0359-0123,nzd0359-0124,nzd0359-0129,nzd0359-0130,nzd0359-0131,nzd0359-0132,nzd0359-0149,nzd0359-0150,nzd0359-0151,nzd0359-0152,nzd0359-0153,nzd0359-0154,nzd0359-0155,nzd0359-0156,nzd0359-0157,nzd0359-0158,nzd0359-0159,nzd0359-0160,nzd0359-0161,nzd0359-0162,nzd0359-0163,nzd0359-0164,nzd0359-0165,nzd0359-0027,nzd0359-0029,nzd0359-0112,nzd0359-0125,nzd0359-0126,nzd0359-0127,nzd0359-0128,nzd0359-0133,nzd0359-0134,nzd0359-0135,nzd0359-0136,nzd0359-0137,nzd0359-0138,nzd0359-0139,nzd0359-0140,nzd0359-0141,nzd0359-0142,nzd0359-0143,nzd0359-0144,nzd0359-0145,nzd0359-0146,nzd0359-0147,nzd0359-0148,nzd0359-0166,nzd0359-0167,nzd0359-0168,nzd0359-0169,nzd0359-0028,satname
1999-08-17 22:12:26+00:00,244.26,242.54,,247.09,250.34,247.11,,,,223.1,225.75,219.67,205.46,196.7,222.96,203.28,217.16,213.9,219.6,,,233.28,,,,,222.16,,,232.89,275.08,294.05,291.39,288.47,280.29,280.45,285.96,,,,,243.3,239.19,,,,229.34,247.7,245.55,252.08,259.13,208.48,216.88,,213.0,197.73,,,,,241.53,248.19,226.65,226.76,232.38,230.35,242.31,235.16,,244.72,250.98,255.05,,236.23,231.95,250.28,254.8,259.54,250.29,237.04,235.61,260.23,276.58,286.72,249.48,245.71,234.78,,247.61,225.63,219.2,232.59,226.26,222.49,256.15,274.56,271.63,208.06,206.3,202.68,201.45,200.89,220.63,215.37,206.03,193.67,192.94,187.95,188.42,194.08,189.86,,,,,202.18,194.41,,,,,,,,,,,,257.4,222.44,,234.59,214.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-11-21 22:12:24+00:00,257.96000000000004,255.485,,255.89,257.265,260.255,288.71,,,233.76999999999998,236.4,233.45,222.34,215.925,223.865,217.755,225.08499999999998,221.44,230.23000000000002,257.35,263.07,249.57,280.65,,286.25,,222.16,,,252.065,270.585,279.88,282.11,286.08000000000004,278.485,273.105,273.09000000000003,248.5,239.42,268.93,260.97,262.115,254.25,258.87,252.58,255.49,242.615,252.575,247.005,251.405,275.2,227.3,231.45499999999998,262.11,231.805,211.33499999999998,246.82,253.95,253.34,245.9,246.64,252.505,245.82999999999998,245.51999999999998,241.555,241.135,254.82,251.99,277.71,261.335,264.36,272.19,294.35,254.495,251.495,264.32,271.09000000000003,270.99,267.765,254.60000000000002,250.21,263.175,274.29499999999996,275.155,248.07,239.69,239.125,254.2,239.315,225.255,223.41,234.565,233.255,232.14,254.94,269.515,255.305,223.06,224.85000000000002,211.38,218.355,215.63,226.16,215.47500000000002,214.75,204.0,205.86,201.3,201.47,204.055,207.485,227.49,220.91,227.06,230.57,215.56,210.01,206.71,193.89,198.37,203.26,201.03,192.37,,209.1,,,,256.975,233.325,,250.39499999999998,230.985,280.21,,275.17,,,,,256.95,,240.49,255.8,,,209.51,200.02,212.96,212.46,223.97,212.34,211.72,208.84,205.63,207.96,209.51,211.78,203.57,215.43,219.79,,225.85,,,215.62,,,174.83,,L7
2000-01-17 22:06:11+00:00,249.4,250.09333333333333,237.16,252.74333333333334,261.15000000000003,254.85999999999999,278.265,,212.0,228.9,229.5666666666667,224.97333333333333,218.5566666666667,214.99,223.865,217.755,236.98666666666668,219.1966666666667,226.11,241.32,246.14,243.14666666666668,261.19,237.15,266.845,234.11,230.75,217.86,237.46,256.69,270.585,274.04333333333335,274.34,277.9266666666667,265.24333333333334,270.89,260.74,249.09,241.635,264.15999999999997,257.0,260.95666666666665,249.42333333333332,247.84,241.575,238.815,246.60999999999999,244.79333333333332,244.1,258.74666666666667,275.2,234.70000000000002,238.57333333333335,265.15,244.39333333333335,211.33499999999998,253.68,254.415,259.88,256.49,259.88,248.22666666666666,234.63666666666666,240.01,234.88666666666666,235.99,243.96666666666667,244.02999999999997,260.44,256.18,262.11333333333334,268.09666666666664,280.875,256.00333333333333,253.12333333333333,261.34999999999997,270.4166666666667,271.48333333333335,261.03,250.60666666666665,253.47333333333336,263.175,266.22999999999996,263.7766666666667,243.27666666666664,232.8033333333333,245.59333333333333,246.78,232.32333333333335,220.02666666666664,218.1966666666667,241.4,234.80999999999997,239.32000000000002,258.01666666666665,257.65333333333336,259.05333333333334,220.46666666666667,228.9366666666667,221.14666666666668,218.14666666666665,210.0233333333333,217.29,226.98666666666668,206.03333333333333,199.91333333333333,202.22333333333333,195.53666666666666,196.67,204.24333333333334,200.17333333333332,212.655,212.11,213.09,220.805,215.56,210.01,193.71,188.58499999999998,194.17000000000002,190.115,207.325,193.57,,209.1,183.28,194.49,192.73,263.8233333333333,239.64333333333335,212.69,253.88666666666668,230.08666666666667,268.225,233.67,282.435,238.49,188.23,179.21,229.54,238.565,173.93,221.16000000000003,255.8,,173.39,202.03,204.645,211.44,212.46,223.97,212.34,211.72,193.78,189.885,188.77,226.29500000000002,229.93,206.08499999999998,201.965,213.195,,210.82999999999998,180.75,182.41,215.62,,,174.83,,L7
2000-03-21 22:06:01+00:00,242.53333333333333,249.54333333333332,242.725,247.96,252.75666666666666,243.94666666666663,262.55333333333334,,192.745,222.47333333333333,227.9766666666667,228.10666666666668,226.86666666666665,228.65666666666667,209.735,218.79,236.2833333333334,230.13333333333335,219.85333333333332,225.96333333333334,233.35333333333332,245.57666666666668,245.9433333333333,231.38,262.79333333333335,247.42000000000002,231.5,217.86,237.46,268.59,246.46499999999997,247.85666666666665,249.01333333333332,256.7,243.18000000000004,256.57666666666665,235.57666666666668,249.09,241.635,264.15999999999997,257.0,255.48999999999998,248.74,242.24,235.72,230.83,255.24499999999995,234.08,232.39333333333335,246.92,291.27,235.49666666666667,249.42000000000002,246.46,260.09000000000003,224.94,233.98000000000002,232.95000000000002,236.86666666666667,237.1,248.67999999999998,238.26999999999998,227.54,234.53333333333333,228.72333333333333,222.6933333333333,239.88666666666666,230.71666666666667,260.44,261.90999999999997,267.68,274.62,280.875,265.89,252.56000000000003,253.79,265.24333333333334,264.9666666666667,258.62333333333333,250.90666666666667,251.14333333333335,247.53,250.4666666666666,241.80999999999997,228.4333333333333,217.55999999999997,251.0,236.27666666666667,222.99333333333334,214.54333333333332,211.17666666666665,231.06999999999996,231.34333333333333,234.33333333333334,258.95,234.34666666666666,252.765,220.29666666666665,229.07333333333335,215.5566666666667,213.79999999999998,204.32666666666668,204.41666666666666,214.79,198.8166666666667,195.4,197.88666666666666,201.66666666666666,194.04,198.92666666666665,195.6866666666667,205.58666666666667,212.11,213.09,220.805,228.94,225.61,193.71,188.58499999999998,194.17000000000002,190.115,207.325,193.57,,209.1,183.28,194.49,183.41,267.035,248.24500000000003,195.93,237.91333333333333,220.65,240.84,218.745,282.435,221.4,202.33999999999997,193.97500000000002,216.66,224.81000000000003,185.5,208.34333333333333,255.8,178.09,173.39,202.03,204.645,211.44,212.46,223.97,212.34,211.72,191.73000000000002,184.38333333333333,182.90666666666667,224.33333333333334,229.93,206.08499999999998,201.965,213.195,,210.82999999999998,180.75,182.41,207.4,186.3,,174.83,,L7
2000-05-24 22:05:22+00:00,227.97,246.81999999999996,252.62333333333333,247.23000000000002,250.48666666666668,238.46333333333334,256.76,256.96,203.62,212.57666666666668,227.96333333333334,217.11666666666667,219.18999999999997,223.77,212.555,212.865,234.57000000000002,233.2266666666667,221.54999999999998,222.33,225.24,241.2266666666667,240.14666666666665,246.46666666666667,262.38,261.51666666666665,231.5,236.91000000000003,251.39,260.98,226.84,244.2266666666667,242.39666666666668,244.22,229.3166666666667,244.99,228.9,247.99,243.745,262.13,261.84,250.72333333333333,253.42666666666665,240.48666666666668,234.48333333333332,222.20666666666668,242.175,227.98666666666668,227.41333333333333,243.24333333333334,273.72,230.185,252.635,241.42666666666665,270.91999999999996,263.07,221.16,217.24666666666667,220.03666666666666,224.54666666666665,235.63,231.20000000000002,209.31333333333336,219.03,219.43999999999997,217.48666666666668,229.18666666666664,219.49333333333334,241.795,246.93500000000003,256.115,277.78,272.575,266.135,254.43999999999997,256.90333333333336,254.17499999999998,256.23,245.315,258.03666666666663,244.31000000000003,228.94,239.69499999999996,245.4666666666667,219.32,209.505,276.695,227.31500000000003,218.98000000000002,212.2266666666667,208.33666666666667,227.25,226.59,231.6866666666667,260.09499999999997,226.03666666666666,266.55,211.415,221.91000000000003,213.29500000000002,203.07,191.305,190.78,214.39499999999998,186.49,185.935,187.44,195.175,183.79999999999998,191.375,180.97500000000002,194.635,203.31,199.12,211.04,,,180.71,183.28,189.97,183.85,213.62,194.77,,,183.28,194.49,183.41,249.94,237.54000000000002,210.52999999999997,223.77000000000004,207.125,221.155,218.745,289.7,221.4,202.33999999999997,193.97500000000002,216.66,208.74000000000004,185.5,192.26999999999998,218.92,178.09,178.20999999999998,187.85500000000002,191.60000000000002,194.44,,,,,183.175,173.76,172.71333333333334,216.20333333333335,248.08,206.28,188.5,206.6,,195.81,196.29000000000002,182.41,199.18,202.845,,162.51,233.96,L7
2000-08-03 22:10:43+00:00,230.38,243.45999999999995,251.20333333333335,244.11333333333334,240.76,247.04333333333332,265.43,243.505,208.8066666666667,211.51,230.29999999999998,218.92666666666665,221.48000000000002,239.48333333333335,220.3166666666667,224.53333333333333,233.72000000000003,232.24666666666667,221.11666666666665,221.04333333333332,222.24333333333334,240.85333333333332,237.36666666666665,248.13666666666666,269.85,275.21999999999997,223.66,248.21,251.235,243.46999999999997,230.32999999999998,232.88,234.67666666666665,233.79,226.5233333333333,223.76333333333332,236.31333333333336,258.74,255.95999999999998,245.26999999999998,252.765,245.54999999999998,257.12,245.13,243.14666666666668,234.57666666666668,229.75,241.18999999999997,238.43333333333337,233.71,256.65500000000003,218.565,235.32,225.79,248.035,238.63000000000002,209.06333333333336,205.3066666666667,197.38000000000002,202.44666666666663,212.51333333333332,229.56000000000003,216.55000000000004,226.72333333333336,217.04666666666665,217.77333333333334,235.25666666666666,224.45666666666662,242.95,249.06000000000003,254.125,273.85,266.455,262.98,254.15333333333334,259.25666666666666,251.97500000000002,239.99,262.93,268.14666666666665,228.62,228.94,250.39499999999998,254.42,223.31,224.345,296.70500000000004,240.225,221.44,212.41,210.7266666666667,216.31333333333336,227.61,237.51999999999998,262.645,240.76999999999998,269.39,207.55,207.04500000000002,189.89499999999998,197.45,190.025,189.96499999999997,197.76,202.755,202.115,183.56,193.525,178.6,177.365,178.125,187.755,177.82,179.28,177.02,,,176.57,,,190.73,,,,,183.08,183.32,174.09,231.635,225.495,215.98333333333335,204.95000000000002,199.525,201.31,203.82,264.04,204.31,251.23499999999996,213.03,203.78,197.3,197.07,179.47500000000002,218.92,177.425,183.03,192.76999999999998,191.405,178.96,,,,,187.63,173.38,174.28,202.765,,205.815,212.61,197.15,209.95,196.65,199.155,178.95,199.18,202.845,,162.51,233.96,L7
2000-08-19 22:10:38+00:00,227.6966666666667,240.0775,243.85000000000002,243.10250000000002,238.97250000000003,243.755,264.5925,233.42333333333332,211.2775,211.145,227.37,213.09,215.8725,231.64000000000001,215.8075,218.565,233.72000000000003,227.105,219.52749999999997,222.54500000000002,219.3275,233.555,239.28499999999997,251.19,262.08,275.21999999999997,224.245,240.67999999999998,241.44333333333336,235.5533333333333,226.84,226.2425,227.64,225.3175,218.6725,216.8775,227.44,258.74,240.85666666666665,236.08666666666667,239.27666666666664,245.1025,250.4975,236.62,242.09,233.025,221.34,238.45499999999998,238.43333333333337,231.0475,245.6866666666667,220.98666666666668,228.84,221.305,234.92999999999998,226.85000000000002,206.23250000000002,202.975,198.18,204.0075,211.8025,223.555,216.7825,225.5975,219.6275,217.77333333333334,235.25666666666666,225.46749999999997,237.62,240.47333333333336,250.29666666666665,264.09,257.68333333333334,257.17,252.6,257.48,253.62000000000003,247.325,254.49333333333334,260.8875,233.755,229.87,248.4366666666667,248.57250000000002,222.66333333333333,220.16333333333333,268.7266666666667,235.53666666666666,216.86666666666667,205.6525,208.8475,213.69,224.3125,237.51999999999998,244.97666666666666,240.76999999999998,269.39,207.71,207.09666666666666,187.20666666666668,192.8066666666667,189.68666666666664,191.87666666666667,196.29333333333332,198.82333333333335,196.46666666666667,183.12666666666667,188.66666666666666,178.48333333333335,177.365,178.125,187.755,177.82,179.28,177.02,,,176.57,,,190.73,,,,,186.205,186.81,183.685,231.635,218.40333333333334,213.685,206.99666666666667,206.84333333333333,206.45666666666668,211.11,248.94,228.39,251.1633333333333,213.03,203.78,197.3,197.07,179.47500000000002,218.92,177.425,183.03,192.76999999999998,191.405,178.96,,,,,187.63,173.38,174.28,202.765,,205.815,212.61,197.15,209.95,188.16,191.89666666666668,178.315,199.18,202.845,,162.51,233.96,L7
2000-09-13 22:04:02+00:00,221.7775,233.02399999999997,235.198,237.17600000000002,235.49,238.31599999999997,264.5925,223.2375,208.356,210.06,222.86599999999999,210.498,210.81599999999997,224.63400000000001,211.12399999999997,212.81799999999998,233.72000000000003,218.564,214.43599999999998,218.954,215.36399999999998,228.128,239.28499999999997,251.19,250.34750000000003,275.21999999999997,227.32333333333335,240.06,239.3925,235.8775,229.8725,226.32800000000003,225.55599999999998,221.30599999999998,217.102,214.394,222.452,258.74,232.17249999999999,229.53,231.7425,237.89600000000002,242.904,232.252,236.516,229.608,216.92333333333332,231.19400000000002,238.43333333333337,224.652,232.7775,220.98666666666668,228.84,221.305,234.92999999999998,226.85000000000002,206.23250000000002,202.975,198.18,204.0075,211.8025,223.555,216.7825,225.5975,219.6275,217.77333333333334,235.25666666666666,224.67,232.6075,235.735,250.29666666666665,264.09,249.12,250.54000000000002,249.52399999999997,253.68800000000002,248.54000000000002,243.38333333333333,247.0175,253.862,230.13666666666666,226.39333333333335,243.3125,241.456,217.2125,215.0225,252.0625,231.69,213.685,203.366,206.09,211.56,221.402,237.51999999999998,232.4725,240.76999999999998,269.39,207.71,207.09666666666666,187.20666666666668,192.8066666666667,189.68666666666664,191.87666666666667,196.29333333333332,198.82333333333335,196.46666666666667,183.12666666666667,188.66666666666666,178.48333333333335,177.365,178.125,187.755,177.82,179.28,177.02,,251.73,210.035,240.51,,190.73,,,,,186.205,186.81,183.685,231.635,211.935,209.144,203.32750000000001,203.6575,203.925,212.81333333333336,238.77333333333334,224.83,243.195,214.96,209.61,199.95,196.44,184.4,210.665,177.425,183.03,192.76999999999998,191.405,178.96,,,,,187.63,173.38,174.28,202.765,,205.815,212.61,197.15,209.95,188.16,191.89666666666668,178.315,191.48000000000002,202.845,,162.51,233.96,L7
2000-11-07 22:09:53+00:00,221.15,231.05749999999998,231.925,238.28500000000003,238.07250000000002,244.30249999999998,275.7466666666666,223.2375,217.0725,204.58,218.362,201.608,199.18400000000003,214.52400000000003,209.16,209.36999999999998,243.05500000000004,211.52749999999997,217.83749999999998,217.97600000000003,210.68,220.6,247.23,259.71666666666664,238.415,289.71,220.37666666666667,240.06,239.3925,235.8775,230.88333333333333,229.03750000000002,221.554,214.7,212.43800000000002,204.368,217.99200000000002,258.74,223.558,223.05,223.82799999999997,227.888,244.345,232.555,239.64249999999998,233.295,216.92333333333332,235.10250000000002,252.43500000000003,226.665,232.7775,226.04500000000002,228.84,225.38,234.92999999999998,226.85000000000002,210.11666666666667,207.29333333333332,200.62666666666667,205.90333333333334,213.09333333333333,225.29999999999998,220.59,230.68666666666664,221.54,231.43,237.85,224.56199999999998,225.954,228.096,250.29666666666665,256.0675,245.18400000000003,250.54000000000002,250.06799999999998,254.592,246.31250000000003,243.39,242.14999999999998,248.7,229.03666666666666,226.00666666666666,235.73250000000002,240.82800000000003,216.1475,213.74,241.66800000000003,229.22,207.1375,198.05200000000002,203.21,209.47999999999996,216.006,252.515,232.4725,258.835,269.39,207.87,207.28999999999996,187.85500000000002,195.00500000000005,192.62999999999997,196.81,205.05,206.04500000000002,204.635,184.725,179.82999999999998,177.46000000000004,176.6,179.85,184.06,177.82,179.28,177.02,,251.73,210.035,240.51,,190.73,,,,,186.205,186.81,193.28,231.635,211.935,216.63750000000002,208.88000000000002,209.55666666666664,209.8766666666667,217.31000000000003,238.77333333333334,235.09,252.10999999999999,218.07,215.44,202.6,195.81,185.245,210.665,176.76,183.03,192.76999999999998,191.405,178.96,,,,,,,177.38,185.12,,205.815,212.61,197.15,209.95,188.16,191.89666666666668,178.315,183.78,219.39,,162.51,233.96,L7
2001-01-10 22:10:03+00:00,221.15,232.48,218.42666666666665,230.21333333333337,231.63666666666668,240.08666666666667,278.0466666666666,211.99666666666667,214.30666666666664,202.03750000000002,211.2,198.445,194.9325,213.03250000000003,203.8475,206.61749999999998,254.67000000000002,202.61666666666665,208.4666666666666,219.202,203.66750000000002,212.54749999999999,239.21499999999997,251.255,222.88333333333333,280.63,220.37666666666667,234.76,230.75000000000003,245.1575,245.33499999999998,234.1525,213.6975,206.8125,218.78000000000003,210.408,212.4425,270.875,227.44,212.595,223.76800000000003,229.998,239.35000000000002,237.465,245.8625,241.52249999999998,210.51,233.74666666666667,257.725,222.32000000000002,227.0525,238.16666666666666,228.23,214.565,226.03333333333333,216.75666666666666,215.91666666666666,213.58,210.41,214.40666666666664,222.29,223.35666666666665,226.18666666666664,238.25,231.19000000000003,244.47000000000003,254.40499999999997,229.16799999999998,222.3375,223.12,246.73666666666668,246.1775,240.642,242.97000000000003,243.41499999999996,246.315,246.31250000000003,243.39,242.14999999999998,237.4875,229.03666666666666,238.6925,235.73250000000002,238.02800000000002,216.1475,218.974,232.31,229.22,207.1375,200.086,199.2375,212.436,213.51,265.245,225.79749999999999,278.13,263.16999999999996,207.87,207.28999999999996,211.1866666666667,207.28333333333333,204.51333333333332,201.71333333333334,213.68000000000004,206.33666666666667,208.12333333333333,194.91666666666666,191.14666666666665,192.01,204.64499999999998,179.85,201.405,177.82,211.66500000000002,225.075,272.32,231.45,208.59333333333333,229.66,215.91,224.75,232.89,,,244.85,186.205,186.81,193.28,246.70999999999998,217.97750000000002,208.94000000000003,220.40000000000003,209.55666666666664,222.04000000000002,236.52666666666664,238.77333333333334,240.14333333333335,251.17499999999995,218.07,229.62,202.6,195.81,185.245,202.41,176.76,229.49,214.45999999999998,209.03,243.76,217.89,219.06,218.36,201.74,237.09,,,230.38,227.62,207.67,221.865,210.44,219.14,188.16,189.51333333333332,178.315,222.76500000000001,,,223.44,227.59,L7
