dates,satname,nzd0235-0000,nzd0235-0001,nzd0235-0002,nzd0235-0003,nzd0235-0005,nzd0235-0006,nzd0235-0007,nzd0235-0008,nzd0235-0009,nzd0235-0010,nzd0235-0011,nzd0235-0012,nzd0235-0013,nzd0235-0014,nzd0235-0015,nzd0235-0016,nzd0235-0017,nzd0235-0019,nzd0235-0020,nzd0235-0023,nzd0235-0024,nzd0235-0025,nzd0235-0026,nzd0235-0028,nzd0235-0029,nzd0235-0030,nzd0235-0031,nzd0235-0018,nzd0235-0021,nzd0235-0022,nzd0235-0027,nzd0235-0004
2015-10-12 21:53:41.053000,L8,346.02,326.15,303.25,303.37,,,,349.49,372.16,369.03,377.78,372.25,373.81,365.41,373.13,387.28,376.06,363.82,363.02,363.39,329.00,335.58,316.18,313.61,334.79,348.73,338.51,367.58,365.34,385.55,319.69,
2015-11-13 21:53:46.761000,L8,356.91,335.59,314.05,311.31,232.95,272.72,202.43,354.28,379.47,375.35,406.89,393.75,398.66,374.73,391.57,394.12,391.04,372.26,373.22,374.18,338.47,359.78,337.17,332.42,330.54,334.95,346.33,376.95,383.47,396.97,337.82,
2016-01-16 21:53:45.577000,L8,357.93,333.65,318.94,306.06,,,,351.59,376.87,372.61,402.01,379.43,371.35,369.52,381.49,385.48,382.33,369.94,371.38,370.90,329.54,365.79,320.64,326.77,341.10,342.34,353.79,366.54,369.47,376.58,323.56,
2016-02-01 21:53:43.370000,L8,358.77,336.69,322.74,310.96,,,,354.46,378.85,373.49,392.79,384.27,376.10,374.87,384.46,390.15,384.54,368.27,369.30,365.46,339.23,331.35,319.86,320.12,327.48,337.18,348.93,370.95,367.39,385.25,321.14,
2016-03-04 21:53:33.647000,L8,365.11,344.74,327.43,320.13,243.05,279.08,204.04,360.36,384.02,383.33,394.19,392.53,387.39,380.77,389.19,397.28,392.15,372.66,373.18,370.90,345.08,340.35,326.73,322.81,327.48,334.16,345.32,380.67,384.78,398.06,326.55,
2016-03-20 21:53:27.214000,L8,361.47,334.86,323.69,311.44,,,,358.39,382.70,382.41,387.57,382.75,372.43,357.30,337.50,337.97,235.55,,,358.10,298.41,322.12,320.41,308.50,318.83,326.02,334.65,,,361.65,319.74,
2016-04-05 21:53:18.618000,L8,362.41,339.34,325.13,315.62,253.56,285.06,207.65,356.00,380.95,386.32,393.51,407.08,386.19,377.82,383.11,392.97,384.94,366.96,365.74,363.95,346.03,283.97,239.74,317.78,348.04,354.58,353.13,373.85,369.19,385.81,309.84,161.72
2016-05-23 21:53:17.616000,L8,365.49,336.43,321.80,311.99,241.54,265.69,197.26,353.33,373.03,408.22,401.86,405.00,411.56,404.07,416.23,424.67,421.42,404.10,397.88,398.89,388.74,375.64,371.72,344.95,354.89,363.42,374.62,411.55,399.93,401.33,366.44,
2016-07-26 21:53:40.722000,L8,321.67,315.02,281.96,288.31,,,,317.72,334.91,349.58,359.76,359.86,359.97,341.56,351.60,368.63,357.99,353.44,347.09,354.18,285.05,307.50,251.33,303.06,304.38,313.46,327.05,355.65,340.68,361.55,309.62,
2016-08-27 21:53:50.127000,L8,358.98,340.36,319.29,319.41,245.52,281.46,202.39,359.25,379.00,381.82,387.01,381.12,378.08,371.25,382.14,395.02,391.97,375.97,372.02,390.30,341.72,351.81,332.44,348.44,344.68,351.89,374.54,401.98,399.40,393.68,358.64,
2016-09-12 21:53:54.163000,L8,360.19,337.72,319.56,317.24,232.37,278.82,201.17,358.44,377.58,379.60,387.96,403.38,378.32,368.93,380.80,393.54,388.20,372.74,370.03,371.10,336.69,347.43,329.96,326.25,337.24,354.38,348.94,380.76,379.36,392.67,333.30,
2016-10-14 21:54:00.138000,L8,362.83,340.95,322.43,318.78,,,,358.64,380.98,381.80,390.51,405.79,388.22,377.69,386.45,385.57,284.30,286.01,395.67,387.87,338.39,267.17,,,,161.24,176.04,298.90,375.64,396.18,,
2016-12-17 21:53:55.739000,L8,361.81,339.66,325.67,312.17,,,,351.81,375.06,378.04,384.04,382.62,375.99,373.17,382.58,392.22,385.18,364.32,367.63,366.97,334.78,335.16,321.10,323.22,324.47,330.57,344.50,370.79,371.02,387.25,323.53,
2017-02-03 21:53:41.480000,L8,366.50,346.79,326.70,317.42,220.18,271.94,195.98,355.53,380.85,378.61,386.75,387.31,380.54,377.03,384.81,392.99,387.82,375.38,376.18,373.43,339.04,341.52,331.16,328.01,336.51,342.34,361.47,373.81,379.32,384.46,332.68,156.53
2017-06-11 21:53:21.571000,L8,385.43,347.96,324.32,322.11,269.74,290.72,398.05,414.46,419.74,410.67,416.50,404.36,400.42,405.59,418.50,417.77,402.52,399.04,396.96,385.38,372.13,363.30,358.04,348.45,343.26,356.92,377.49,411.00,391.62,396.35,350.89,180.37
2017-07-29 21:53:37.367000,L8,359.59,381.09,369.23,339.37,379.78,290.99,289.58,400.21,417.71,408.58,416.80,407.10,398.46,401.61,399.62,416.94,396.68,399.34,391.37,378.31,363.90,362.87,367.94,350.37,348.01,358.81,372.23,406.00,400.14,398.07,355.05,353.23
2017-08-14 21:53:43.292000,L8,307.34,302.09,,,,,,336.80,357.12,360.60,369.02,361.72,361.96,351.62,356.67,371.73,366.72,353.05,349.08,352.77,293.61,307.26,244.84,290.32,300.51,306.95,307.07,357.06,349.96,367.45,300.20,
2017-08-30 21:53:46.660000,L8,395.91,393.84,388.88,379.84,387.57,386.87,399.07,423.00,438.44,427.59,429.23,420.07,413.43,415.94,413.18,422.70,416.64,404.08,398.52,383.18,364.45,375.76,369.87,354.79,358.66,361.68,379.37,406.63,400.75,401.25,360.97,385.29
2017-10-01 21:53:54.824000,L8,407.10,390.66,394.80,392.81,380.83,400.68,322.76,377.16,438.71,436.26,419.62,434.49,428.66,419.25,427.47,418.90,411.13,412.03,524.51,399.28,381.71,390.54,387.30,374.71,368.56,390.46,397.20,414.30,517.80,479.66,371.46,385.96
2017-10-17 21:53:58.321000,L8,357.35,343.67,318.28,317.32,224.74,270.95,200.80,357.88,384.53,384.53,392.58,415.45,423.87,426.61,424.20,427.43,413.01,378.20,371.26,365.25,342.99,336.13,328.46,312.63,320.74,333.71,341.20,380.41,379.35,388.41,321.95,270.01
2017-12-04 21:53:49.317000,L8,361.07,343.45,323.78,316.90,,,,345.42,374.94,373.92,383.42,378.38,374.76,371.16,379.21,389.39,386.18,367.48,371.18,371.28,335.46,333.65,322.03,319.91,322.41,332.04,344.58,368.84,376.41,386.99,352.91,
2017-12-20 21:53:52.460000,L8,374.94,373.89,322.52,314.72,215.42,268.53,200.23,345.01,404.68,407.97,397.22,400.44,376.04,377.02,385.22,406.27,397.50,387.15,382.40,369.57,362.00,361.15,355.29,332.81,327.16,340.83,349.54,388.00,376.78,394.14,353.38,238.96
2018-04-11 21:53:01.396000,L8,390.58,383.47,524.08,527.90,260.86,332.59,327.55,365.70,405.13,425.08,429.89,411.10,420.69,418.79,417.35,425.73,414.03,402.70,408.92,392.00,384.08,363.89,371.90,365.21,369.09,374.00,395.98,404.16,414.91,400.55,375.95,515.24
2018-05-29 21:52:29.440000,L8,389.33,369.23,346.65,359.35,320.35,296.89,331.81,412.17,419.27,405.63,403.52,408.42,403.30,404.72,412.00,419.66,415.76,405.95,404.27,395.64,384.13,375.43,367.96,353.33,355.84,375.39,379.17,411.73,398.43,397.77,361.67,356.98
2018-07-16 21:52:51.323000,L8,379.08,366.28,330.78,341.87,274.54,373.90,378.26,396.64,416.17,399.86,401.03,407.60,403.98,410.05,410.86,409.00,415.18,388.15,388.09,381.83,366.12,359.82,358.05,351.87,347.31,356.46,370.03,408.55,394.78,396.30,351.63,328.35
2018-08-17 21:53:07.726000,L8,318.37,282.46,271.55,301.96,,,,334.63,359.23,357.41,364.11,360.47,358.28,352.30,361.66,370.18,366.59,350.64,351.93,345.56,279.58,311.50,255.14,240.17,291.02,301.38,299.32,359.21,342.53,364.16,255.76,
2018-10-04 21:53:26.589000,L8,356.39,328.24,317.99,316.18,,,,351.00,375.57,374.19,377.46,377.42,377.56,374.66,381.73,391.37,385.86,369.41,366.99,363.40,337.30,333.80,322.48,316.97,317.32,323.01,339.38,374.24,371.81,379.82,322.38,306.67
2018-10-20 21:53:32.714000,L8,362.98,341.73,325.75,321.31,223.09,269.28,206.84,356.14,382.16,377.60,381.91,387.12,383.15,379.42,386.42,397.11,394.39,373.40,371.19,366.38,342.29,337.05,326.71,322.95,324.75,331.58,344.73,381.52,379.27,385.73,328.65,314.70
2018-11-05 21:53:36.088000,L8,364.10,343.83,327.31,321.85,218.56,266.33,201.60,354.52,377.23,375.10,381.20,377.85,378.75,378.65,385.54,395.80,391.82,371.96,371.63,366.82,340.95,336.28,326.81,321.61,322.14,329.10,343.01,379.33,376.43,383.35,327.78,311.02
2019-01-24 21:53:28.041000,L8,393.05,385.82,382.35,373.42,371.94,384.31,401.53,414.75,420.12,414.98,417.77,415.81,422.45,424.04,443.45,500.86,497.29,434.00,436.55,433.66,421.66,415.96,423.82,440.61,368.15,364.06,390.28,445.98,428.28,405.48,434.15,362.44
2019-02-25 21:53:22.406000,L8,377.92,372.43,368.45,341.08,344.21,322.79,329.64,393.90,407.60,397.24,401.06,407.46,411.94,402.89,419.99,407.10,400.64,389.03,387.54,386.51,384.10,378.22,368.17,356.69,341.92,352.28,372.31,393.90,395.23,392.83,363.16,170.64
2019-05-16 21:53:15.907000,L8,357.88,332.50,322.07,316.57,229.55,255.50,266.75,348.93,377.22,375.74,383.53,383.55,376.72,375.40,382.39,391.60,387.16,374.02,374.03,368.07,340.52,335.75,331.40,322.11,325.54,333.85,349.71,377.68,387.09,393.18,329.69,307.74
2019-06-17 21:53:30.969000,L8,357.46,338.08,320.17,320.00,238.87,264.85,256.63,358.62,378.42,377.96,386.44,379.86,377.41,376.94,382.35,392.07,386.28,376.65,384.98,370.35,347.12,349.50,337.35,327.75,329.57,340.68,362.57,383.58,385.30,386.02,334.04,156.82
2019-08-04 21:53:45.137000,L8,357.43,337.47,317.88,319.25,236.73,260.35,200.31,356.91,380.12,379.39,380.77,390.76,378.49,376.24,381.42,393.32,388.77,376.04,379.73,388.49,343.36,349.13,332.52,332.18,330.93,347.40,357.15,384.00,390.18,388.25,338.44,192.23
2019-10-07 21:54:03.049000,L8,358.14,330.91,318.05,317.86,,,,350.10,373.13,370.42,381.27,392.91,376.88,373.54,379.60,391.27,385.53,369.35,369.87,363.68,335.21,336.59,321.92,318.07,319.36,324.39,338.75,374.01,377.91,378.61,322.50,284.53
2019-11-08 21:54:02.728000,L8,364.35,349.44,328.68,318.88,215.33,266.23,201.39,347.31,372.87,370.57,397.48,390.29,380.43,374.64,380.36,392.51,388.32,369.98,371.41,363.50,337.34,343.72,327.84,321.30,322.37,325.66,341.69,371.47,374.57,381.36,325.57,286.16
2019-11-24 21:53:59.608000,L8,360.53,347.61,328.13,317.54,213.98,265.48,198.03,345.18,371.15,370.38,376.97,371.52,374.58,372.74,378.06,391.55,388.13,366.45,368.62,362.25,332.36,344.74,321.82,317.85,318.95,323.55,339.82,367.96,369.81,384.01,322.21,287.22
2019-12-26 21:53:55.397000,L8,399.67,388.54,354.85,370.13,265.94,360.62,372.44,417.42,417.37,398.40,406.35,416.19,420.18,422.87,426.96,421.30,411.84,400.25,407.86,395.70,382.03,371.13,371.06,366.20,351.83,354.92,383.26,401.90,401.30,398.98,374.68,314.98
2020-01-11 21:53:51.736000,L8,358.66,340.90,323.96,314.76,222.06,266.72,190.67,348.71,375.04,369.89,373.21,370.78,372.59,372.21,380.46,390.33,383.96,368.24,369.50,361.31,334.67,334.35,324.99,320.39,323.42,328.77,344.94,371.06,374.14,385.52,323.23,274.19
2020-01-27 21:53:47.263000,L8,355.37,335.25,319.92,308.99,217.73,259.08,183.47,342.55,368.96,364.80,366.71,365.73,367.86,367.66,372.74,385.27,380.14,364.25,368.28,360.12,329.69,327.61,321.46,320.69,322.18,330.04,348.31,367.68,358.92,379.48,321.75,247.07
2020-02-12 21:53:42.905000,L8,353.49,337.00,321.06,309.11,218.01,260.80,182.24,341.72,369.46,364.60,382.47,365.76,367.40,367.63,375.47,386.77,401.81,365.93,371.12,368.41,329.65,360.18,321.41,321.53,338.79,340.80,353.93,366.27,369.87,378.30,322.44,252.46
2020-02-28 21:53:38.517000,L8,385.07,369.29,371.69,368.80,304.81,305.11,332.31,411.55,411.11,407.93,400.69,406.05,416.22,421.58,395.64,418.33,401.63,394.27,396.65,383.76,370.94,375.14,358.29,342.97,345.09,359.44,370.74,386.68,401.58,389.37,347.59,360.50
2020-03-31 21:53:22.236000,L8,369.28,,,,171.25,185.80,234.06,358.36,384.99,392.52,374.07,374.19,398.96,400.12,299.59,,,380.18,381.80,371.65,343.09,355.15,340.04,323.73,327.80,335.67,358.73,314.99,385.67,389.96,336.41,174.61
2020-06-03 21:53:12.345000,L8,361.30,339.74,323.95,332.30,248.04,270.61,280.35,356.77,377.10,383.23,381.76,374.89,377.56,376.47,383.37,396.01,399.48,377.89,377.11,370.12,344.68,350.10,332.16,324.75,328.49,336.80,374.30,403.31,389.87,394.08,336.15,302.08
2020-07-21 21:53:34.880000,L8,380.62,353.50,333.02,328.72,233.90,273.83,294.36,370.40,390.96,392.14,394.17,395.95,393.23,393.68,397.42,408.47,407.35,396.04,368.49,386.69,339.05,347.37,359.89,352.10,344.51,347.21,368.13,385.75,327.95,392.43,357.67,319.10
2020-10-25 21:54:00.296000,L8,368.36,351.85,332.54,327.20,221.61,271.81,282.99,355.28,378.98,375.16,381.72,378.81,379.85,381.84,387.79,396.72,391.83,373.85,364.23,363.62,343.16,336.15,327.89,323.47,320.02,328.97,345.99,376.87,286.38,375.66,328.91,299.03
2020-11-26 21:54:00.815000,L8,365.04,347.58,330.99,320.02,215.78,276.05,203.27,353.06,375.79,375.36,378.66,375.05,379.92,379.38,385.02,396.45,389.87,373.84,361.25,360.89,341.50,335.03,327.20,323.82,321.56,330.51,343.94,375.03,298.45,374.99,327.92,296.64
2020-12-12 21:54:01.522000,L8,363.05,350.16,330.60,321.15,212.99,271.29,195.76,346.12,373.61,372.83,374.31,373.38,376.78,376.45,382.56,393.58,387.06,371.76,364.38,361.14,338.75,328.61,326.14,321.63,319.86,327.94,342.03,369.86,296.19,375.75,324.25,292.34
2021-01-29 21:53:48.540000,L8,360.94,379.05,322.15,308.85,199.57,276.55,230.40,310.43,366.53,347.76,356.51,350.64,359.94,363.45,375.17,415.80,409.09,270.91,255.48,346.71,366.14,,171.69,332.67,332.80,364.60,379.35,352.86,299.71,267.24,350.33,275.36
2021-03-02 21:53:38.693000,L8,317.22,318.40,308.55,301.58,,,,334.83,357.78,360.37,362.47,359.92,362.31,357.68,363.60,373.85,366.48,353.06,329.91,229.65,220.68,175.65,,,199.27,294.13,330.46,341.18,208.12,237.50,,
2021-04-03 21:53:26.137000,L8,360.91,342.30,328.66,319.43,224.57,266.65,192.21,352.06,374.42,374.95,376.30,372.92,377.65,376.98,381.62,395.18,386.09,372.79,366.35,362.45,343.16,339.37,327.28,324.87,322.46,331.06,346.31,372.74,297.25,377.82,329.63,194.47
2021-05-05 21:53:09.749000,L8,363.21,346.14,331.66,322.89,231.66,272.24,309.68,357.04,379.20,379.98,380.48,377.38,382.76,379.35,383.85,397.77,390.50,377.43,364.85,366.60,342.26,344.69,332.59,327.51,327.71,336.27,353.69,378.06,286.64,379.27,334.08,304.01
2021-06-22 21:53:32.717000,L8,399.29,381.13,367.52,372.69,306.24,357.23,373.71,429.87,431.15,421.83,405.51,426.94,415.68,419.30,428.85,429.79,417.06,408.16,402.60,407.75,389.26,395.23,390.61,365.29,366.04,372.95,395.75,409.06,415.09,403.97,392.32,353.17
2021-07-08 21:53:34.932000,L8,391.87,380.88,383.98,377.14,386.61,398.02,411.14,424.75,429.64,428.68,423.56,419.56,418.38,423.44,431.45,423.32,432.85,408.60,405.06,409.75,403.65,372.27,373.80,362.52,363.75,368.31,385.36,420.38,408.40,401.00,369.77,373.61
2021-08-09 21:53:47.526000,L8,376.14,369.23,355.34,348.17,258.71,286.85,328.19,424.56,388.95,428.01,403.97,397.03,389.12,393.37,410.47,415.86,411.14,391.46,374.12,392.49,376.06,361.81,369.52,343.01,343.61,360.96,368.66,410.07,393.46,393.76,347.18,315.05
2021-09-10 21:53:56.812000,L8,355.84,334.77,318.16,322.54,235.65,270.88,274.48,351.14,374.50,398.62,388.59,403.44,380.67,375.33,377.38,388.11,387.42,382.72,354.54,361.36,339.50,344.94,325.13,320.44,318.77,325.69,344.14,389.51,304.66,372.53,324.48,296.29
2021-10-12 21:54:05.415000,L8,360.25,339.80,323.91,319.59,226.39,274.17,286.50,345.85,371.57,369.38,374.80,370.24,374.56,374.19,377.89,390.84,387.20,382.07,353.08,359.88,340.29,336.94,321.31,322.81,322.45,338.28,342.68,373.58,290.91,372.78,322.57,294.64
2021-12-23 21:53:57.848000,L9,363.05,347.72,332.10,318.15,219.37,269.79,192.72,347.27,371.24,370.66,375.59,371.80,375.84,375.49,383.53,390.06,389.69,373.99,371.52,365.56,349.32,356.97,326.61,326.77,335.62,332.40,357.88,368.46,354.92,375.11,341.92,288.72
2021-12-31 21:53:55.291000,L8,355.10,336.86,320.98,309.73,204.39,260.54,184.71,338.21,362.60,363.82,366.35,365.61,367.00,365.32,373.05,382.96,375.38,361.85,357.34,352.96,330.31,322.92,319.68,318.03,315.37,321.45,340.14,361.62,265.27,368.95,318.80,273.05
2022-01-08 21:53:55.798000,L9,360.67,343.00,324.45,315.70,216.60,268.12,188.15,343.76,369.87,369.16,372.52,368.06,372.75,370.30,378.56,387.73,383.19,374.16,369.74,360.27,341.04,347.10,324.85,322.23,321.75,330.22,345.82,365.75,296.66,382.55,323.83,279.61
2022-02-17 21:53:43.465000,L8,207.81,331.70,322.84,310.77,214.37,260.46,181.95,348.97,370.82,371.08,372.51,370.55,374.45,372.84,379.73,389.70,384.42,277.11,285.46,263.88,320.31,316.30,319.93,299.09,222.24,241.34,268.76,367.47,278.99,170.91,310.03,288.51
2022-03-05 21:53:40.654000,L8,378.32,369.78,331.74,316.94,221.82,268.86,192.43,352.89,376.49,373.74,379.18,372.83,377.35,381.31,385.21,393.67,399.06,401.09,390.81,368.21,372.40,332.07,358.66,336.44,325.40,341.52,349.54,375.01,345.71,391.62,333.36,290.02
2022-04-14 21:53:31.437000,L9,382.57,346.94,327.86,329.95,233.58,274.29,213.41,363.80,382.02,386.96,388.65,390.53,409.51,415.94,384.71,391.22,405.64,377.03,372.80,378.90,342.10,345.31,328.91,321.38,329.62,353.19,361.70,373.73,389.66,390.02,337.04,300.08
2022-04-30 21:53:24.906000,L9,404.39,380.55,383.09,374.81,391.09,312.11,367.27,383.97,425.72,431.01,420.44,424.75,429.49,423.00,424.99,440.18,431.04,408.25,408.12,396.59,382.17,385.14,376.10,356.86,362.38,364.46,392.76,411.54,403.30,402.66,369.17,384.58
2022-05-16 21:53:14.305000,L9,403.89,383.66,382.02,371.52,274.25,296.62,337.64,431.57,434.39,422.68,429.43,427.63,426.40,424.04,423.79,439.46,417.60,416.75,409.45,391.46,383.88,379.94,374.10,354.28,357.91,370.88,385.04,408.33,401.09,404.23,377.15,325.91
2022-05-24 21:53:36.556000,L8,390.12,368.18,369.73,368.25,285.82,296.07,346.42,377.61,406.73,426.79,427.90,419.91,425.91,419.13,424.26,433.08,419.70,406.15,402.63,391.93,379.61,369.44,369.64,351.32,359.86,372.59,391.78,410.39,408.21,400.62,365.83,380.46
2022-06-25 21:53:54.601000,L8,339.04,316.18,307.28,311.57,,,,174.39,363.99,361.97,365.87,363.96,366.76,362.12,371.49,381.67,376.29,365.49,352.29,359.02,279.70,308.19,247.63,294.35,295.46,314.90,325.07,370.39,,364.42,314.38,288.82
2022-07-03 21:53:32.375000,L9,363.84,341.40,327.46,326.02,235.28,273.82,313.66,359.28,378.66,381.95,384.00,378.67,378.51,379.13,385.70,392.60,390.60,396.60,388.74,373.67,350.53,357.35,344.37,340.67,334.37,348.33,374.43,399.72,386.92,380.75,343.82,308.28
2022-07-27 21:54:03.392000,L8,,,,,,,,194.85,283.25,291.36,330.09,360.83,366.44,357.04,367.13,378.57,374.42,358.69,343.59,354.83,247.30,309.89,,245.53,246.39,301.64,294.09,368.90,,354.41,303.30,
2022-08-04 21:53:47.033000,L9,358.76,333.04,321.25,321.28,231.45,266.09,302.30,355.14,377.60,380.91,381.36,377.15,378.86,378.02,382.91,392.72,388.96,375.10,369.31,368.46,340.54,346.85,334.82,329.06,329.05,346.80,359.02,382.97,377.09,376.14,334.72,307.19
2022-08-12 21:54:11.286000,L8,402.76,392.46,343.32,342.37,244.48,296.69,341.22,426.52,435.87,435.09,411.41,423.57,426.48,417.92,427.94,436.56,418.33,406.77,399.36,398.49,383.24,374.67,373.86,354.27,358.79,364.34,383.00,412.51,405.00,411.25,369.35,324.38
2022-08-20 21:53:53.868000,L9,403.16,387.36,383.81,386.97,353.30,301.44,344.08,411.44,442.24,428.65,428.71,424.19,414.53,415.52,437.87,437.77,428.28,412.50,404.21,400.10,376.79,374.08,368.43,366.19,361.83,374.17,388.60,425.35,413.54,417.40,371.00,370.17
2022-09-05 21:53:54.124000,L9,390.07,364.50,350.15,345.75,244.45,298.25,342.67,376.22,398.15,401.87,408.45,401.06,409.51,396.97,424.82,417.41,427.19,395.06,396.65,382.61,387.67,365.98,363.06,362.72,362.14,370.21,383.35,417.70,405.08,400.15,371.35,334.88
2022-10-23 21:54:07.910000,L9,368.47,344.59,334.35,325.16,228.48,274.51,200.02,356.25,382.39,378.45,381.79,381.64,382.68,382.58,388.40,399.40,394.63,372.96,372.30,367.56,348.94,345.44,329.44,326.65,326.43,332.09,345.02,380.53,398.87,392.97,333.18,304.99
2022-11-24 21:54:07.607000,L9,368.88,347.84,336.23,328.30,234.31,275.84,187.61,357.70,381.62,384.40,385.83,380.74,387.01,384.84,390.83,403.19,396.00,374.97,376.47,368.94,347.65,344.72,332.81,330.00,326.46,332.92,345.58,382.83,378.43,389.39,334.08,309.81
2022-12-26 21:54:05.616000,L9,321.99,206.21,,,,,,,364.63,363.86,367.02,366.93,369.93,359.91,370.05,375.03,372.12,355.49,362.79,354.23,331.47,320.69,317.89,317.83,315.77,320.82,332.82,332.96,353.18,370.74,319.02,
2023-01-19 21:53:58.846000,L8,401.15,399.49,375.63,385.46,383.02,393.23,370.98,429.22,432.45,429.16,431.26,436.00,429.28,419.51,428.53,430.81,425.25,407.98,410.76,416.61,411.33,403.46,393.09,388.76,386.61,387.18,392.25,413.96,415.53,426.74,391.68,373.52
2023-02-20 21:53:49.750000,L8,365.30,338.41,328.56,325.15,226.27,249.68,181.08,360.63,383.84,383.21,382.79,382.90,383.62,381.31,380.49,391.90,386.41,372.51,371.05,368.63,343.33,342.72,332.45,331.56,327.79,333.76,378.93,356.25,373.51,383.59,337.44,301.54
2023-02-28 21:53:56.178000,L9,359.41,164.37,218.36,,212.73,216.47,177.22,354.13,375.15,377.08,378.30,377.21,378.92,378.08,375.27,392.85,383.90,372.18,367.41,365.32,339.19,344.09,333.64,328.82,327.10,335.42,349.73,352.52,379.46,378.20,335.19,
2023-03-08 21:53:38.861000,L8,390.49,372.66,365.33,331.68,242.57,260.75,273.72,372.29,393.66,430.52,396.28,414.76,415.82,417.16,418.13,426.72,418.48,414.56,411.68,406.35,399.06,383.10,371.94,383.58,373.37,368.68,391.99,409.96,378.94,417.31,375.14,312.92
2023-03-24 21:53:30.443000,L8,381.92,370.60,333.60,323.04,,,,363.64,385.18,385.78,419.46,412.62,409.21,403.60,406.05,400.44,411.60,401.38,405.68,394.58,387.54,340.19,330.84,349.44,350.91,359.82,369.99,358.09,371.68,412.24,357.95,303.10
2023-05-11 21:52:58.358000,L8,392.01,381.85,376.55,343.66,318.23,310.95,400.19,417.92,426.72,423.70,423.52,411.12,422.44,425.33,426.32,422.32,425.57,405.44,408.54,403.63,388.55,385.53,381.14,372.01,360.91,366.58,381.68,412.34,406.43,413.49,380.75,378.86
2023-05-27 21:52:59.216000,L8,361.69,339.38,322.62,323.12,,,,352.39,376.32,375.57,380.93,375.37,382.10,379.04,381.67,393.81,391.38,375.30,368.04,346.86,243.81,,,,,274.05,282.46,366.64,375.68,362.83,,304.02
2023-06-12 21:53:07.226000,L8,405.24,380.86,391.40,371.53,374.72,385.47,421.90,425.85,432.55,431.86,420.88,434.36,420.47,420.92,430.59,436.47,419.80,416.70,419.80,418.46,396.56,399.45,387.56,387.71,388.66,395.67,407.52,424.88,416.46,417.75,389.04,383.86
2023-07-14 21:53:22.893000,L8,371.71,341.23,329.18,156.55,234.15,235.83,175.63,368.33,386.88,387.67,391.59,390.98,387.55,384.85,394.00,402.61,414.17,383.14,393.74,380.00,346.98,352.30,344.81,340.34,339.46,349.00,376.70,365.00,388.87,391.28,345.21,157.22
2023-07-22 21:53:15.800000,L9,339.01,310.39,306.74,312.54,,,,341.49,366.16,366.57,367.97,365.37,367.57,363.69,366.13,378.05,351.91,364.73,356.81,355.46,256.32,302.95,,259.64,247.04,300.23,302.75,345.24,,362.69,,
2023-07-30 21:53:30.466000,L8,374.31,338.76,326.20,332.16,,,,363.18,381.77,383.88,389.04,404.26,405.71,381.93,389.45,424.82,389.73,393.82,372.52,368.45,343.05,350.34,337.33,333.36,330.70,351.31,378.93,358.73,377.00,383.67,339.52,304.56
2023-08-07 21:53:26.257000,L9,363.93,330.02,321.16,327.51,,,,359.50,379.33,380.98,392.48,395.45,385.56,381.83,382.60,394.28,385.81,380.30,378.68,369.57,338.34,348.62,331.58,329.55,331.88,346.77,373.40,355.60,373.63,388.26,335.00,299.23
2023-08-23 21:53:32.316000,L9,329.69,293.65,260.52,,,,,328.57,342.21,345.46,359.93,357.18,360.80,344.64,351.56,373.24,357.70,360.38,349.81,350.13,274.76,308.36,262.93,286.04,304.58,308.74,324.67,337.50,209.51,361.49,299.33,
2023-08-31 21:53:40.223000,L8,357.54,333.08,322.75,321.19,,,,357.11,377.85,377.13,381.76,374.33,379.84,377.82,381.91,391.57,380.58,372.78,371.46,364.10,333.83,332.87,324.66,325.32,326.53,332.99,348.57,352.98,367.32,375.15,331.58,291.01
2023-09-16 21:53:44.465000,L8,363.98,345.94,333.13,327.38,,,,361.02,384.91,384.99,385.78,385.65,385.53,384.63,390.05,400.73,390.35,376.64,377.09,369.78,342.50,338.53,337.24,331.65,331.48,339.38,352.31,362.77,381.29,383.69,338.18,297.99
2023-10-02 21:53:47.913000,L8,349.70,310.46,319.14,311.94,,,,343.43,368.34,367.57,372.33,366.55,373.59,373.36,377.29,386.33,376.64,365.48,364.55,336.98,329.39,311.09,320.00,318.95,317.85,322.67,335.70,343.23,351.43,370.58,323.20,
2023-10-10 21:53:51.033000,L9,225.05,270.21,260.55,300.38,,,,326.86,357.32,356.84,360.18,356.49,363.31,359.04,363.24,375.88,364.46,353.51,347.81,340.88,202.86,183.29,,245.56,291.41,300.62,290.05,328.72,195.99,360.32,291.00,
2023-10-18 21:53:49.019000,L8,367.09,352.80,339.12,323.91,224.85,234.51,179.78,359.07,380.48,381.57,383.97,378.28,383.56,382.68,386.65,396.79,388.78,373.00,374.73,366.80,345.15,332.09,325.06,327.80,327.11,332.73,346.23,355.85,372.37,382.25,335.01,297.00
2023-11-03 21:53:52.735000,L8,364.16,347.86,334.79,323.47,218.85,255.36,186.03,354.71,377.55,378.92,379.52,366.09,370.55,373.61,311.44,392.53,385.25,376.84,371.16,369.60,336.25,336.35,366.14,323.52,326.34,333.38,348.05,354.03,374.91,392.17,334.16,287.95
2023-11-11 21:53:51.231000,L9,364.44,349.96,335.39,321.07,223.75,247.90,183.44,354.00,378.75,379.22,380.98,376.72,382.50,379.75,384.64,393.19,387.12,371.67,372.72,364.79,345.52,333.76,328.45,327.05,325.03,330.18,342.79,355.15,373.95,380.41,332.40,286.92
