dates,satname,nzd0154-0000,nzd0154-0001,nzd0154-0002,nzd0154-0003,nzd0154-0004,nzd0154-0005,nzd0154-0006,nzd0154-0007,nzd0154-0008,nzd0154-0009,nzd0154-0010,nzd0154-0011,nzd0154-0012,nzd0154-0013,nzd0154-0014,nzd0154-0015,nzd0154-0016,nzd0154-0017,nzd0154-0018,nzd0154-0019,nzd0154-0020
2017-03-05 22:05:27.019000,L8,242.73,174.05,165.47,233.67,247.96,247.81,237.91,241.49,255.66,264.33,260.57,257.70,270.81,268.68,267.12,266.55,,,333.06,348.82,352.56
2017-03-05 22:05:50.977000,L8,243.06,174.62,166.64,233.66,247.72,248.24,238.16,241.64,255.89,264.46,261.47,260.93,271.22,268.68,267.38,267.08,,,305.39,348.79,352.92
2017-04-06 22:05:10.007000,L8,193.40,157.74,117.19,143.58,,,,,,,,,,,,,,,,,
2017-04-06 22:05:33.966000,L8,194.51,159.30,120.10,150.08,,,,,,,,,,,,,,,,,
2017-05-08 22:04:59.325000,L8,193.12,159.37,141.83,,,,,,,,,,,,,,,,,,
2017-05-08 22:05:23.284000,L8,195.63,162.65,143.05,,,,,,,,,,,,,,,,,,
2017-05-24 22:05:10.453000,L8,194.23,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:05:34.407000,L8,194.89,,,,,,,,,,,,,,,,,,,,
2017-07-11 22:05:26.464000,L8,203.90,158.16,130.47,,,,,,,,,,,,,,,,,,
2017-08-28 22:05:44.051000,L8,212.06,169.57,151.38,236.70,249.37,245.30,,,,,,,,,,,,,,,
2017-08-28 22:06:08.010000,L8,207.51,164.01,143.88,233.36,246.07,203.12,,,,,,,,,,,,,,,
2017-12-02 22:05:46.939000,L8,255.62,201.83,160.07,238.99,253.77,250.18,242.29,247.30,260.31,269.10,266.42,246.83,272.71,274.15,272.62,274.75,268.68,266.13,260.96,261.96,260.32
2017-12-02 22:06:10.894000,L8,186.81,156.75,140.76,,,,,,,,,,,,,,,,,,
2017-12-18 22:05:49.621000,L8,179.21,167.58,153.33,234.09,248.70,247.38,240.50,,,,,,,,,,,,,257.28,254.24
2018-01-19 22:05:38.704000,L8,197.58,163.13,148.30,107.79,,,,,,,,,,,,,,,,,
2018-01-19 22:06:02.658000,L8,188.71,,,,,,,,,,,,,,,,,,,,
2018-03-08 22:05:15.942000,L8,192.05,156.18,140.52,119.68,,,,,,,,,,,,,,,,,
2018-03-08 22:05:39.901000,L8,193.62,157.29,141.45,125.39,,,,,,,,,,,,,,,,,
2018-04-25 22:04:50.953000,L8,187.02,148.81,138.62,91.23,,,,,,,,,,,,,,,,,
2018-04-25 22:05:14.903000,L8,188.19,149.78,138.85,93.10,,,,,,,,,,,,,,,,,
2018-05-27 22:04:28.824000,L8,191.07,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:04:40.307000,L8,195.08,158.44,141.43,,,,,,,,,,,,,,,,,,
2018-06-28 22:05:04.262000,L8,192.05,,,,,,,,,,,,,,,,,,,,241.70
2018-08-31 22:05:11.322000,L8,193.96,157.73,136.80,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:35.273000,L8,191.76,154.37,124.90,,,,,,,,,,,,,,,,,,
2018-10-02 22:05:23.291000,L8,187.57,157.60,139.13,,,,,,,,,,,,,,,,,,
2018-10-02 22:05:47.245000,L8,257.26,188.01,155.79,234.35,252.10,253.09,243.24,245.90,257.53,267.44,267.32,268.47,272.83,273.98,275.33,272.16,269.75,263.90,258.89,260.09,259.44
2018-10-18 22:05:29.751000,L8,187.53,153.96,140.02,,,,,,,,,,,,,,,,,,
2018-10-18 22:05:53.709000,L8,205.95,169.07,150.00,233.86,246.52,246.74,238.10,242.04,256.03,263.40,264.92,266.04,270.59,,,,,,,,255.83
2018-11-03 22:05:33.462000,L8,191.02,156.85,138.78,,,,,,,,,,,,,,,,,,
2018-11-03 22:05:57.421000,L8,196.54,159.75,144.40,,,,,,,,,,,,,,,,,,
2018-12-05 22:05:56.093000,L8,191.75,156.96,141.37,,,,,,,,,,,,,,,,,,
2019-01-06 22:05:29.894000,L8,191.43,,,,,,,,,,,,,,,,,,,,
2019-01-06 22:05:53.844000,L8,241.36,172.09,154.64,234.97,250.37,249.48,241.05,243.57,256.09,266.32,266.17,263.09,269.08,,,,,261.73,258.51,260.38,256.85
2019-01-22 22:05:26.296000,L8,240.37,197.35,160.24,239.32,250.24,246.90,240.94,243.26,256.25,264.95,265.77,,,,,,,263.18,257.78,259.68,257.84
2019-01-22 22:05:50.255000,L8,242.89,198.19,161.81,240.66,251.68,248.49,241.83,244.31,257.09,265.89,267.02,241.08,,,,,,264.04,259.22,261.10,258.84
2019-04-12 22:05:06.784000,L8,190.98,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,192.97,149.04,143.49,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:27.936000,L8,201.03,158.42,125.79,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:51.895000,L8,193.19,,,,,,,,,,,,,,,,,,,,
2019-07-17 22:05:35.131000,L8,194.53,,,,,,,,,,,,,,,,,,,,
2019-09-19 22:05:56.310000,L8,188.37,156.57,138.99,,,,,,,,,,,,,,,,,,
2019-09-19 22:06:20.269000,L8,191.85,159.94,143.00,,,,,,,,,,,,,,,,,,
2019-10-21 22:06:01.934000,L8,191.52,162.35,138.48,,,,,,,,,,,,,,,,,,
2019-10-21 22:06:25.884000,L8,186.83,155.37,116.05,,,,,,,,,,,,,,,,,,
2019-11-06 22:06:00.727000,L8,195.69,167.72,147.27,,,,,,,,,,,,,,,,,,
2019-11-06 22:06:24.678000,L8,195.30,167.24,147.83,,,,,,,,,,,,,,,,,,
2019-11-22 22:05:57.141000,L8,189.31,159.58,139.74,,,,,,,,,,,,,,,,,,
2019-11-22 22:06:21.092000,L8,192.31,162.00,143.08,,,,,,,,,,,,,,,,,,
2019-12-08 22:05:56.780000,L8,262.95,201.50,157.95,240.71,252.34,251.87,242.45,244.65,258.81,265.47,266.52,250.84,,274.87,275.32,273.24,272.83,265.67,260.14,263.00,261.15
2019-12-08 22:06:20.730000,L8,191.75,155.97,143.02,,,,,,,,,,,,,,,,,,
2020-01-09 22:05:49.761000,L8,266.15,203.83,163.22,242.45,253.32,251.58,246.82,249.06,263.52,273.40,269.78,268.17,272.64,264.50,272.09,274.70,273.84,267.02,260.85,262.84,261.37
2020-01-09 22:06:13.711000,L8,197.45,167.72,152.97,82.00,,,,,,,,,,,,,,,,,249.28
2020-01-25 22:05:45.614000,L8,194.93,,,,,,,,,,,,,,,,,,,,
2020-01-25 22:06:09.569000,L8,259.44,203.10,156.50,240.51,253.37,250.73,240.18,,,,,,,,,,,265.15,258.73,263.21,258.28
