dates,nzd0257-0000,nzd0257-0001,nzd0257-0002,nzd0257-0003,nzd0257-0004,nzd0257-0005,nzd0257-0006,nzd0257-0007,nzd0257-0008,nzd0257-0009,nzd0257-0010,nzd0257-0011,nzd0257-0012,nzd0257-0013,nzd0257-0014,nzd0257-0015,nzd0257-0016,nzd0257-0017,nzd0257-0018,nzd0257-0019,nzd0257-0020,nzd0257-0021,nzd0257-0022,nzd0257-0023,nzd0257-0024,nzd0257-0025,nzd0257-0026,nzd0257-0027,satname
2006-06-27 21:59:12+00:00,320.815,300.15999999999997,283.95000000000005,272.21500000000003,268.21500000000003,260.5,257.625,254.04500000000002,270.42500000000007,268.90999999999997,269.695,236.73,250.46999999999997,266.92499999999995,270.115,263.825,279.24,262.12,264.96500000000003,276.59000000000003,266.74,261.77,258.20500000000004,248.39,256.68,258.42,240.95,275.51,L5
2009-12-12 21:57:01+00:00,,,,,,,,234.81,245.27,,,203.34,213.11,232.75,,,,232.4,,,,,,,,,,,L5
2010-01-13 21:57:13+00:00,318.66,305.97,286.52,281.28,270.96,272.11,278.48,262.65,270.505,289.0,294.13,226.91,239.54500000000002,258.08500000000004,296.29,289.79,290.97,272.255,288.45,304.21,305.84,273.32,276.03,284.81,266.84,278.17,277.03,300.67,L5
2010-01-29 21:57:17+00:00,317.99,302.295,285.095,278.79499999999996,269.61,268.735,273.03499999999997,265.54333333333335,279.75,293.08000000000004,296.74,234.57666666666668,255.59,267.3,287.25,282.345,289.885,275.43,285.34000000000003,299.96500000000003,302.605,279.72,276.725,275.14,268.17999999999995,278.52,264.945,295.39,L5
2011-01-16 21:56:21+00:00,323.02,308.74,308.74,287.36,285.94,291.84,291.37,297.51,288.73,298.48,289.68,254.26,259.41,283.66,291.55,287.83,290.52,288.95,287.21,293.42,284.61,275.66,272.17,258.08,267.2,274.99,258.67,315.39,L5
2013-05-13 22:08:23+00:00,313.68,295.91,290.5,290.23,286.58,292.81,306.56,322.27,278.85,279.2,277.09,239.49,241.23,260.45,271.07,262.74,277.4,270.53,279.31,279.99,269.82,267.07,263.77,251.59,247.7,236.68,,,L8
2013-05-29 22:08:29+00:00,314.32,295.56500000000005,290.5,290.23,296.115,292.81,306.56,322.27,278.85,279.2,279.005,239.49,241.23,260.45,271.07,262.74,277.4,270.53,279.31,279.99,270.96000000000004,269.155,263.77,251.59,247.7,236.68,,,L8
2013-09-02 22:08:28+00:00,313.59999999999997,296.75666666666666,284.94,278.295,295.81333333333333,303.08500000000004,317.64,323.275,298.245,281.29499999999996,278.75333333333333,237.395,250.59499999999997,269.78499999999997,271.235,262.88,272.975,270.39,279.31,279.99,270.96000000000004,269.155,263.77,251.59,247.7,236.68,,,L8
2013-11-21 22:08:01+00:00,313.55999999999995,297.17999999999995,279.38,267.71500000000003,293.99999999999994,313.36,328.72,293.635,297.805,285.48,277.28333333333336,235.02,258.42999999999995,271.78999999999996,272.44,264.325,271.515,267.5,275.3,274.86,269.68,267.62,262.24,249.52,252.23,254.93,245.22,314.09,L8
2014-01-24 22:07:33+00:00,312.16,299.14,279.38,267.71500000000003,288.17499999999995,313.36,328.72,274.14666666666665,278.7966666666667,285.48,262.17333333333335,235.02,247.18666666666664,257.71999999999997,261.4633333333333,254.97,262.6166666666667,257.7033333333333,259.2,257.67,247.33999999999997,247.985,247.28,234.06,222.26,254.93,245.22,314.09,L8
2014-04-30 22:06:10+00:00,,,,251.2,281.14,,,240.64666666666668,251.67333333333332,287.57,235.4333333333333,234.74,232.1,239.38,243.66666666666666,239.07000000000002,246.75333333333333,251.43,259.2,257.67,247.33999999999997,247.985,247.28,234.06,222.26,254.93,245.22,314.09,L8
2014-06-01 22:06:02+00:00,323.92,309.12,300.03,269.31500000000005,295.4,279.88,303.94,229.47500000000002,238.52499999999998,279.93,236.91,240.57,230.60333333333335,243.36333333333334,244.33,236.5666666666667,246.69666666666663,255.965,261.85,260.045,251.755,250.33499999999998,247.975,233.54,201.26999999999998,,,,L8
2014-07-03 22:06:14+00:00,323.92,300.225,289.17999999999995,269.1566666666667,279.48,271.96000000000004,303.94,229.47500000000002,238.52499999999998,279.93,236.91,240.57,230.60333333333335,247.83,249.0475,243.19,252.1725,260.84999999999997,266.78,265.76,256.51666666666665,255.22333333333333,251.93999999999997,228.72333333333333,201.26999999999998,,,,L8
2014-08-20 22:06:30+00:00,317.24,296.29,283.1166666666666,268.6025,272.33666666666664,265.84999999999997,277.995,238.5,236.27,279.93,237.57,240.57,233.2166666666667,257.6925,255.0525,250.77249999999998,257.2375,268.88,274.86999999999995,273.5933333333333,266.73333333333335,264.53,260.18333333333334,235.83333333333334,226.775,250.84,,,L8
2015-01-27 22:06:23+00:00,310.515,288.42,270.99,266.94,265.95000000000005,256.845,255.65,257.55,276.86,281.06,277.08,237.15,232.54,269.03,263.53,266.59,265.08,262.2,267.37,263.98,258.07,259.89,257.05,239.93,243.3,250.84,,,L8
2015-02-28 22:06:12+00:00,310.47,,,,273.85,251.555,250.675,253.805,265.52,281.06,263.995,227.35500000000002,231.72,239.38,246.85,249.45,254.28,247.0,258.22,248.35,228.91,,,,,,,,L8
2015-04-01 22:05:49+00:00,313.23,297.57,276.25,273.2,280.065,251.555,250.675,253.805,265.52,281.06,263.995,227.35500000000002,231.72,239.38,246.85,249.45,254.28,247.0,258.22,248.35,228.91,,255.76,248.93,246.25,256.14,240.73,,L8
2015-07-22 22:06:01+00:00,313.23,297.57,276.25,273.2,280.065,239.08,237.71,244.60999999999999,260.01,281.06,251.76333333333332,215.92999999999998,221.12500000000003,232.655,246.85,249.45,254.28,247.0,258.22,248.35,228.91,,255.76,248.93,246.25,256.14,240.73,,L8
2015-09-24 22:06:25+00:00,307.425,293.14,274.69,271.94000000000005,292.94,265.35,211.78,226.22,248.99,,227.3,193.08,210.53,225.93,,,,,,,,,257.525,248.81,249.785,257.12,245.475,,L8
2015-12-13 22:06:33+00:00,298.86,288.71,273.13,270.68,299.6,265.35,211.78,226.22,248.99,,227.3,193.08,211.43000000000004,223.005,223.57,226.17,234.06,214.8,230.01,211.07,208.79,,240.44,228.115,253.32,258.1,250.22,,L8
2015-12-29 22:06:33+00:00,298.86,288.71,300.48,291.225,299.6,265.35,211.78,226.22,248.99,,227.3,193.08,211.43000000000004,223.005,223.57,226.17,234.06,214.8,230.01,211.07,208.79,,240.44,228.115,253.32,258.1,250.22,,L8
2016-08-09 22:06:27+00:00,294.14,291.82,287.84,,,,,,,,,,239.92,267.53,,,,,,268.62,262.82,262.52,260.59,246.58,243.19,245.12,,,L8
2016-09-10 22:06:39+00:00,320.845,313.515,308.5,327.29,,,,258.86,283.31,283.03,276.96,238.78,249.51999999999998,271.51,271.16,267.93,271.22,272.94,275.61,270.515,262.79999999999995,264.51,261.17499999999995,247.34,247.35500000000002,251.095,240.46,,L8
2017-04-06 22:05:57+00:00,315.3,307.24,310.8,311.07,302.41,,298.53,302.85,,,,,,,,,,,278.23,276.23,269.53,270.44,262.25,253.0,,,,342.45,L8
2017-04-22 22:05:48+00:00,309.525,310.36,293.625,290.16499999999996,298.54,312.45,301.375,302.85,285.54,281.59,278.35,249.1,253.12,273.96,271.1,268.19,280.58,273.12,278.94,276.46000000000004,267.53999999999996,270.11,264.225,253.0,,,,342.45,L8
2017-05-08 22:05:47+00:00,307.0466666666667,307.7633333333333,294.00333333333333,291.8333333333333,298.64000000000004,303.49,301.19666666666666,310.745,304.38,300.68499999999995,278.35,249.1,253.12,274.92999999999995,271.97,267.6,277.78999999999996,268.675,276.76666666666665,272.86333333333334,264.8666666666666,265.46,261.41333333333336,242.92000000000002,232.39,234.95,,342.45,L8
2017-05-24 22:05:58+00:00,306.0,305.96000000000004,292.0525,288.5425,295.115,296.7833333333333,298.9175,304.78333333333336,305.43,307.7233333333333,279.92,245.945,249.215,273.49333333333334,270.74666666666667,267.93333333333334,277.65000000000003,269.31333333333333,277.56,280.655,277.265,273.5075,275.2525,263.4166666666667,271.63,234.95,,342.45,L8
2017-06-25 22:06:11+00:00,308.342,305.572,292.302,287.826,291.582,292.8675,294.316,298.9075,304.0025,313.72249999999997,279.92,245.945,249.215,273.49333333333334,270.74666666666667,275.08500000000004,285.21,278.22249999999997,283.23,289.23400000000004,277.265,277.194,281.304,263.4166666666667,271.63,234.95,,342.45,L8
2017-07-27 22:06:22+00:00,308.342,305.572,292.302,287.826,291.582,292.8675,294.316,298.9075,304.0025,313.72249999999997,279.92,245.945,236.70666666666668,273.49333333333334,270.74666666666667,275.08500000000004,285.21,278.22249999999997,283.23,289.23400000000004,277.265,277.194,281.304,263.4166666666667,271.63,234.95,,342.45,L8
2017-11-16 22:06:40+00:00,311.5133333333333,303.5566666666667,294.99666666666667,284.58666666666664,285.67,289.06,290.6766666666667,294.48,302.19666666666666,320.61000000000007,281.49,242.79,228.5,281.43,277.46500000000003,287.3066666666667,293.77333333333337,287.7699999999999,300.3866666666667,317.57,322.255,294.795,314.50666666666666,307.6,312.925,,,,L8
2017-12-02 22:06:34+00:00,312.94666666666666,307.56333333333333,297.17,286.89666666666665,286.3533333333333,288.27,289.56333333333333,295.99,304.41,321.4533333333333,,,211.69,308.28999999999996,291.685,291.26666666666665,299.18666666666667,299.065,306.81333333333333,320.05,324.61,297.885,309.60999999999996,298.42,303.35,,,316.64,L8
2018-03-08 22:06:03+00:00,305.98,320.0933333333333,299.105,287.865,290.80499999999995,291.845,296.39,303.345,306.755,316.32,,,,296.82,286.28000000000003,281.7266666666667,289.33,284.275,298.93,304.3633333333334,305.82,288.24,295.66,285.24333333333334,288.48,258.68,246.2,316.64,L8
2018-08-31 22:05:59+00:00,297.37,328.15,270.72,288.46,310.83,291.25,300.05,,,,,,,273.88,275.47,267.92,278.32,275.37,282.26,276.49,268.24,272.65,263.66,249.36,250.8,249.335,226.61,,L8
2018-10-18 22:06:17+00:00,297.22,300.31,275.42,279.12,285.135,278.245,300.05,260.79,286.63,,275.24,237.78,270.85,277.63,271.94,266.16,276.42,273.22,278.94,276.5,,,261.48,245.555,247.47000000000003,248.75,225.41000000000003,282.75,L8
2018-12-21 22:06:18+00:00,297.22,300.31,275.42,272.66333333333336,272.5,265.70666666666665,300.05,251.73000000000002,269.195,,262.45,222.06,270.85,277.63,271.94,266.16,276.42,273.22,278.94,276.5,,,261.48,245.555,247.47000000000003,248.75,225.41000000000003,282.75,L8
2019-02-07 22:06:11+00:00,296.8633333333333,296.40000000000003,275.3066666666667,271.90749999999997,269.0225,269.2875,296.03,274.5266666666667,269.195,,262.45,222.06,264.09000000000003,272.6,268.1,262.905,276.42,270.4,276.47,272.775,273.27,298.81,260.375,247.14666666666668,248.72000000000003,250.20000000000002,229.82333333333335,277.65,L8
2019-03-27 22:05:59+00:00,297.89333333333326,288.97666666666663,277.25,267.17249999999996,265.1125,261.9666666666667,300.89,286.2825,269.195,,271.16333333333336,228.59333333333333,260.74666666666667,273.3933333333334,267.85999999999996,264.96666666666664,275.505,269.4866666666667,278.0,275.4766666666667,273.86,289.40999999999997,264.3966666666667,251.04666666666665,253.10333333333332,255.23666666666668,243.49,270.0366666666667,L8
2019-04-12 22:05:54+00:00,298.65749999999997,289.7175,276.83,267.774,265.1125,261.9666666666667,300.89,286.2825,269.195,,272.6575,228.59333333333333,260.74666666666667,273.3933333333334,267.85999999999996,264.96666666666664,275.505,269.4866666666667,278.0,274.6025,270.21,280.9533333333333,265.3325,251.27249999999998,252.4475,255.62,242.16750000000002,258.095,L8
2019-08-18 22:06:35+00:00,301.53333333333336,291.0733333333333,275.75333333333333,270.82,279.66499999999996,266.61,300.40999999999997,310.83000000000004,,342.1,282.86500000000007,238.57,246.04000000000002,273.52,265.205,269.09,270.765,267.66,295.0,276.43000000000006,268.68,272.025,270.28999999999996,247.94999999999996,249.80999999999997,254.01999999999998,243.11,238.54000000000005,L8
2019-10-21 22:06:49+00:00,297.865,286.94,273.155,270.49,261.68,259.745,275.62,300.11,,342.1,,235.48,251.6,275.08500000000004,268.83,,273.22,273.46,294.115,273.88,268.09,269.03,265.74,246.8,249.01,254.385,253.99,281.5,L8
2019-12-08 22:06:44+00:00,302.8533333333333,286.94,287.74333333333334,286.24666666666667,261.68,259.745,275.62,300.11,,342.1,,235.48,251.6,275.08500000000004,268.83,,273.22,273.46,301.15333333333336,282.86,279.135,284.28,274.365,260.51,262.45,263.62333333333333,253.99,281.5,L8
2020-02-10 22:06:28+00:00,305.205,291.01666666666665,291.21000000000004,287.03,261.68,259.745,275.62,300.11,,337.43,,235.48,251.6,275.08500000000004,268.83,,273.22,273.46,301.15333333333336,282.86,279.135,284.28,274.365,274.8925,277.605,263.62333333333333,253.99,281.5,L8
2020-03-13 22:06:18+00:00,304.7875,291.90000000000003,292.6175,286.295,260.265,276.78999999999996,259.66499999999996,261.67,281.46,307.44,280.77,229.41,267.41499999999996,277.33000000000004,270.225,260.04,273.745,269.42999999999995,297.26,276.78999999999996,270.8933333333333,276.4066666666667,267.19666666666666,277.03499999999997,278.59499999999997,264.34333333333336,246.175,269.345,L8
2020-03-29 22:06:09+00:00,306.23199999999997,292.365,289.87,283.402,263.1566666666667,281.81,270.3933333333334,261.67,277.16999999999996,293.43,273.52,232.815,266.07666666666665,275.8966666666667,269.87,261.03,274.1166666666667,268.39,292.46999999999997,274.5925,268.6,272.2875,263.8075,269.504,271.102,260.5,239.97000000000003,258.50666666666666,L8
2021-02-12 22:06:31+00:00,329.76,,,,298.19,294.16,,,,,,,,,,,,361.49,,,,,,,,,,,L8
2021-03-16 22:06:15+00:00,312.155,285.19,267.87,268.56,295.995,274.95500000000004,267.41,259.67,276.4,276.18,271.84,,,,,,,342.5,,,265.28,261.98,256.3,248.19,248.85,252.59,233.17,255.46,L8
2021-04-01 22:06:12+00:00,318.62333333333333,303.905,278.94,279.16499999999996,291.83,279.98333333333335,267.41,275.495,276.4,276.18,271.84,,,,,,,338.09666666666664,,,265.28,261.98,256.3,248.19,248.85,252.59,237.65499999999997,255.765,L8
2021-05-03 22:05:56+00:00,314.56,300.06,279.06,276.71666666666664,285.47,274.08500000000004,268.305,271.6366666666667,281.66999999999996,279.70000000000005,274.255,244.7,259.44,274.5,271.66,,275.14,322.3375,280.46,274.31,267.04499999999996,264.63,259.48,249.695,250.10500000000002,252.64499999999998,237.65499999999997,255.765,L8
2022-01-22 22:06:42+00:00,,,,300.12,,,,,,,,,,,,,286.8,284.01,288.92,284.23,282.29,274.58,272.42,259.34,260.28,,,,L9
2022-01-30 22:06:34+00:00,296.59,295.77,269.39,283.16499999999996,259.72,258.34,256.9,258.2,280.29,275.86,271.98,233.62,256.08,273.32,265.38,,278.505,274.34000000000003,278.645,274.69,268.975,269.42499999999995,264.375,253.015,253.325,250.65,243.36,296.7,L8
2022-02-23 22:06:32+00:00,291.28999999999996,291.58,268.90999999999997,278.08,258.755,261.325,257.895,260.58,279.815,276.565,273.98,237.115,258.395,271.755,266.66999999999996,265.26,278.7733333333333,274.34000000000003,278.645,274.69,268.975,269.42499999999995,264.375,251.99333333333334,252.32000000000002,253.24,242.865,284.77,L9
2022-03-27 22:06:22+00:00,291.28999999999996,311.18333333333334,290.56333333333333,278.08,258.755,261.325,257.895,260.58,279.815,276.565,273.98,237.115,258.395,272.3433333333333,265.65333333333336,265.2,278.67,274.8666666666667,278.645,274.69,268.975,269.42499999999995,264.375,251.99333333333334,252.32000000000002,256.84,246.88333333333333,275.4166666666667,L9
2022-04-28 22:06:11+00:00,300.57,312.275,293.85,280.0025,266.99333333333334,271.18,270.19666666666666,260.58,287.62,276.565,273.98,237.115,258.395,269.8,264.1375,262.66,277.03200000000004,273.725,277.68666666666667,273.8333333333333,268.0933333333333,269.42499999999995,264.375,251.99333333333334,252.32000000000002,256.84,246.88333333333333,275.4166666666667,L9
2022-05-06 22:06:17+00:00,314.2325,317.72799999999995,292.62600000000003,284.418,267.285,272.1675,269.8675,261.86999999999995,286.915,278.5133333333333,275.25333333333333,238.84,257.26,269.002,263.596,261.81,276.65000000000003,273.978,278.40250000000003,274.3575,268.675,269.2,264.4266666666667,252.47,252.6075,255.945,246.88333333333333,275.4166666666667,L8
2022-06-15 22:06:03+00:00,314.2325,312.27500000000003,289.27666666666664,281.6716666666667,265.17,266.12399999999997,263.472,255.8825,278.096,278.5133333333333,275.25333333333333,238.84,257.26,269.002,263.596,261.81,276.65000000000003,273.978,271.77,267.144,260.464,259.265,259.065,243.586,252.6075,255.945,246.88333333333333,275.4166666666667,L9
2022-07-01 22:06:18+00:00,314.2325,304.45285714285717,289.27666666666664,274.5542857142857,258.1933333333333,258.14166666666665,255.02999999999997,248.496,271.5883333333333,278.5133333333333,275.25333333333333,238.84,243.0025,261.34666666666664,263.596,261.81,276.65000000000003,273.978,271.77,267.144,260.464,259.265,259.065,243.586,252.6075,255.945,246.88333333333333,275.4166666666667,L9
2022-08-10 22:06:56+00:00,312.64250000000004,303.17285714285714,290.235,270.58,258.38166666666666,257.16833333333335,254.5783333333333,246.81,270.49333333333334,268.37,272.7633333333333,236.86666666666667,237.615,258.8,260.828,259.806,271.906,270.465,265.985,261.385,253.77249999999998,249.28,253.755,236.5325,246.84666666666666,251.83,248.64499999999998,264.775,L8
2022-08-26 22:06:58+00:00,303.9275,305.80333333333334,281.93,267.1616666666667,256.6933333333333,250.1683333333333,247.57666666666668,239.458,265.35999999999996,248.66666666666666,260.49333333333334,224.4433333333333,226.875,252.905,253.148,252.36399999999998,261.76800000000003,261.628,257.338,255.734,247.56,249.28,253.755,232.06000000000003,245.11499999999998,250.49666666666667,254.92,256.71,L8
2022-09-03 22:06:40+00:00,298.736,300.93857142857144,276.0342857142857,266.05285714285714,256.18,249.19285714285712,246.29,239.74333333333334,265.44142857142856,247.08,259.7025,222.1625,226.968,251.28285714285715,250.49666666666667,247.90833333333333,256.88000000000005,257.8633333333333,254.42666666666665,253.6833333333333,246.57833333333335,249.7175,249.85,230.4625,241.10666666666665,249.4475,254.92,256.71,L9
2022-10-05 22:06:46+00:00,290.29,292.69666666666666,260.06142857142856,262.79499999999996,254.655,245.48,242.6525,237.48142857142855,263.11875,240.496,254.084,217.394,225.42,245.4057142857143,245.21666666666667,242.65499999999997,249.23833333333332,250.65999999999997,250.8857142857143,251.30571428571426,241.39142857142858,249.7175,249.85,230.4625,241.10666666666665,244.58333333333334,,,L9
2022-10-21 22:06:53+00:00,295.64428571428573,292.69666666666666,260.06142857142856,268.5522222222222,260.0288888888889,245.48,242.6525,240.45875,263.11875,240.496,254.084,217.394,225.42,245.4057142857143,245.21666666666667,242.65499999999997,249.23833333333332,250.65999999999997,250.8857142857143,251.30571428571426,241.39142857142858,249.7175,249.85,230.4625,241.10666666666665,244.58333333333334,,,L9
2022-12-24 22:06:50+00:00,286.34999999999997,277.2525,247.63400000000001,262.4657142857143,256.6142857142857,235.07333333333335,233.91333333333333,239.93428571428572,259.88166666666666,230.01749999999998,248.15500000000003,211.17000000000002,225.85666666666665,243.57666666666668,243.97600000000003,241.68599999999998,237.55249999999995,239.66749999999996,238.66,243.19999999999996,231.34250000000003,250.32999999999998,242.04,229.95,234.92499999999995,240.24499999999998,,,L9
2023-03-06 22:06:26+00:00,299.59,292.93,251.88500000000005,276.8933333333334,270.46,261.1433333333334,265.96999999999997,247.81666666666663,266.025,214.16,231.61,198.32,237.64499999999992,251.99,250.7700000000001,251.47999999999996,232.51,232.7,229.64,237.04,210.27,,,,,,,,L8
2023-03-14 22:06:35+00:00,296.925,288.885,256.29,276.8933333333334,270.46,261.1433333333334,265.96999999999997,247.81666666666663,271.75333333333333,214.16,255.02,198.32,241.67,258.31333333333333,250.7700000000001,251.47999999999996,232.51,232.7,229.64,237.04,241.825,268.15,,,,,,,L9
2023-03-22 22:06:16+00:00,296.896,289.13,263.1675,278.59749999999997,275.245,267.7075,272.41999999999996,247.81666666666663,282.11,214.16,273.37,198.32,241.6375,258.3325,255.39000000000001,255.48333333333335,252.635,251.445,249.16,253.285,247.86666666666667,264.82,256.96,243.71,247.4,252.57,231.9,253.21,L8
