dates,satname,nzd0042-0000,nzd0042-0001,nzd0042-0002,nzd0042-0003,nzd0042-0004,nzd0042-0005,nzd0042-0006,nzd0042-0007,nzd0042-0008,nzd0042-0009,nzd0042-0010,nzd0042-0011,nzd0042-0012
2001-03-15 22:07:52.114000,L7,,,322.33,347.36,339.61,342.97,346.62,364.68,,,,,
2001-03-24 22:01:35.778000,L7,334.11,332.11,327.95,,314.85,328.81,330.26,328.67,338.87,338.00,330.48,340.61,340.20
2001-06-03 22:07:16.736000,L7,,419.60,415.55,406.53,360.29,348.66,339.97,338.26,342.25,358.48,375.94,142.88,332.27
2001-06-12 22:01:01.040000,L7,,,,,414.42,387.30,396.03,402.56,410.53,421.40,377.14,378.66,361.51
2001-08-15 22:00:14.727000,L7,355.57,419.56,396.48,393.52,399.29,401.95,398.52,398.78,398.77,350.17,354.19,124.64,391.36
2001-09-07 22:06:11.116000,L7,,,,,,,324.71,326.42,326.85,329.95,315.49,328.70,321.07
2001-09-23 22:06:03.238000,L7,349.81,328.65,331.91,,,,,,,327.24,325.58,318.96,284.05
2001-10-02 21:59:40.713000,L7,325.26,321.80,321.31,,323.10,324.20,326.91,331.43,346.51,333.64,344.40,345.41,344.61
2001-11-03 21:59:47.008000,L7,339.31,338.44,335.18,,342.02,331.69,331.27,328.65,343.23,331.19,335.37,342.73,337.70
2001-11-19 21:59:56.393000,L7,325.03,320.23,317.39,,,,,,,,321.35,346.70,342.17
2001-12-12 22:06:14.960000,L7,348.64,344.37,332.74,,,,,,,,,183.22,265.59
2001-12-21 22:00:05.972000,L7,325.57,323.26,313.68,,,,,,,,312.01,341.96,339.02
2001-12-28 22:06:14.106000,L7,341.68,331.52,308.92,,,,,,,,,,
2002-01-22 22:00:16.971000,L7,324.27,322.11,,,,,,,,,,,
2002-02-14 22:06:29.522000,L7,394.49,342.76,335.07,,,,,,,,,,316.01
2002-02-23 22:00:19.685000,L7,400.68,333.50,388.55,387.36,355.15,366.70,341.40,384.37,353.12,378.05,362.17,356.49,352.24
2002-03-27 22:00:13.634000,L7,324.66,319.64,298.65,,,,,,,,311.39,338.98,337.94
2002-04-28 22:00:14.417000,L7,,,,,306.54,330.34,336.43,333.06,353.79,337.39,73.58,205.44,287.49
2002-06-22 22:06:03.573000,L7,,,,320.46,334.05,338.12,333.18,327.15,326.01,333.00,328.28,328.51,313.11
2002-08-18 21:59:33.737000,L7,,,,,,,,,,327.19,330.96,207.73,337.69
2002-10-21 21:59:12.494000,L7,349.42,332.49,319.51,,,337.30,339.74,342.74,344.89,342.44,337.14,349.10,343.11
2002-10-28 22:05:22.323000,L7,407.67,347.39,347.98,,,,323.29,328.46,336.10,334.61,333.99,334.90,326.46
2002-11-13 22:05:30.425000,L7,311.40,346.97,346.33,342.95,338.52,341.43,326.47,328.58,333.68,331.36,330.65,344.22,324.73
2002-12-08 21:59:39.665000,L7,341.37,329.83,348.16,344.58,346.29,335.54,335.20,363.64,341.46,335.68,338.27,,280.96
2002-12-24 21:59:45.194000,L7,418.04,354.53,342.33,346.17,351.48,419.26,,,356.05,354.45,353.55,354.55,355.17
2002-12-31 22:05:56.221000,L7,426.27,404.23,349.89,,425.73,358.93,367.75,322.88,400.59,379.99,323.62,327.10,292.39
2003-01-09 21:59:45.950000,L7,383.40,337.92,338.62,340.13,374.70,400.93,386.92,338.59,351.73,347.55,351.91,354.40,349.43
2003-01-16 22:06:02.914000,L7,422.16,399.02,374.59,372.22,374.61,357.89,363.77,354.45,371.78,366.93,335.35,144.65,291.39
2003-03-21 22:06:15.912000,L7,,,410.35,391.63,376.01,364.42,427.09,407.68,386.57,384.26,392.70,422.98,180.46
2003-04-06 22:06:21.012000,L7,,,,,,,,,,,130.41,198.12,306.13
2003-04-22 22:06:19.091000,L7,352.66,339.21,340.02,,314.27,336.44,328.84,330.31,329.61,332.17,323.67,331.23,322.95
2003-05-08 22:06:20.773000,L7,,,,,,,,,,330.01,121.60,329.35,323.13
2003-05-24 22:06:17.162000,L7,,,,,,,,,,,,315.43,318.93
2004-07-21 22:00:04.249000,L5,364.98,350.29,343.59,339.23,337.05,332.36,329.73,324.16,,,,170.01,292.77
2004-07-30 21:54:04.170000,L5,,369.56,334.57,342.37,335.64,346.29,347.94,356.66,356.13,376.95,353.74,344.08,339.27
2004-08-06 22:00:22.463000,L5,370.63,347.25,341.06,341.92,336.70,333.23,331.75,,,,,172.37,286.00
2004-09-16 21:55:17.605000,L5,327.62,311.30,306.78,316.56,322.88,319.21,326.51,320.38,,,,,
2004-10-18 21:55:59.918000,L5,386.52,330.19,321.64,325.27,330.29,330.36,334.76,340.10,332.10,,,,
2004-11-03 21:56:19.004000,L5,387.62,333.61,329.72,331.06,332.90,327.38,333.61,342.79,339.64,332.45,338.77,,
2004-11-19 21:56:31.297000,L5,383.55,319.18,311.64,315.98,321.39,319.69,323.42,318.95,306.68,317.78,322.06,170.42,305.67
2005-01-13 22:03:41.143000,L5,369.47,350.16,333.51,333.55,331.49,328.39,324.39,322.84,308.72,316.27,308.87,170.97,280.86
2005-02-07 21:57:51.236000,L5,354.04,329.00,315.98,,,,,,,,,,
2005-02-23 21:58:07.648000,L5,342.65,322.75,317.94,323.79,327.85,327.37,325.91,319.59,311.20,321.03,327.97,327.02,311.07
2005-03-27 21:58:27.646000,L5,341.65,322.10,313.37,320.25,322.76,321.38,,,,,,,
2005-04-03 22:04:40.528000,L5,384.59,360.38,346.45,344.53,339.64,338.50,322.02,,,,,,
2005-04-12 21:58:31.220000,L5,359.37,325.51,323.27,316.58,326.96,328.75,316.00,318.24,,,,176.60,314.30
2005-04-19 22:04:43.597000,L5,376.90,349.48,340.46,338.05,336.09,331.35,308.64,308.88,,,,,
2005-05-30 21:58:51.383000,L5,339.51,318.84,312.94,322.41,321.32,304.73,315.14,312.68,,,,,
2005-06-06 22:05:05.724000,L5,352.16,328.68,335.30,333.63,330.69,328.78,328.97,322.62,306.18,309.53,306.59,,
2005-07-08 22:05:15.796000,L5,,,320.32,327.13,328.59,324.51,320.50,310.95,308.66,310.84,300.95,,
2005-08-25 22:05:41.221000,L5,,,330.48,333.87,328.39,324.43,325.34,313.25,291.62,,,183.37,281.80
2005-09-03 21:59:32.312000,L5,328.54,311.32,318.79,324.65,326.92,327.29,330.35,327.08,326.50,327.64,330.08,329.60,316.71
2005-09-19 21:59:32.955000,L5,313.92,300.19,310.02,318.57,321.49,315.14,324.64,316.73,,,,198.12,308.99
2005-09-26 22:05:42.687000,L5,444.89,373.11,364.37,358.33,358.98,350.12,356.85,340.82,342.14,334.24,328.84,117.32,307.63
2005-10-05 21:59:29.384000,L5,398.36,348.80,346.69,374.53,357.73,371.25,365.50,,,374.31,361.30,368.09,348.81
2005-11-22 21:59:59.141000,L5,401.17,338.58,330.62,330.26,332.85,336.08,332.10,332.51,327.28,335.26,336.02,338.63,327.49
2006-02-10 22:01:51.332000,L5,401.13,347.56,340.24,340.68,349.30,346.41,354.07,350.56,351.13,354.93,353.17,363.22,348.32
2006-03-14 22:02:31.280000,L5,344.85,323.10,315.41,318.58,324.15,324.98,323.31,315.27,307.08,316.44,325.89,325.02,318.19
2006-04-06 22:09:08.139000,L5,350.79,328.32,327.29,326.45,328.24,324.45,324.49,309.63,,,,,
2006-05-01 22:03:21.687000,L5,333.93,311.18,309.36,318.81,317.25,315.68,326.50,325.08,311.48,,,187.28,312.16
2006-06-25 22:10:20.606000,L5,358.39,340.60,340.91,333.84,332.14,332.51,327.94,323.39,293.65,,,179.58,288.93
2006-08-21 22:04:55.513000,L5,380.52,330.69,329.76,328.90,331.92,334.71,335.49,339.24,338.66,337.31,338.11,337.95,330.98
2006-08-28 22:11:11.674000,L5,349.86,343.21,340.49,334.24,334.01,337.50,332.12,322.51,,,,177.85,179.42
2006-09-13 22:11:23.474000,L5,326.05,336.27,336.38,338.38,334.31,331.61,328.08,317.22,293.30,,,173.79,283.59
2006-09-29 22:11:34.525000,L5,355.82,343.38,340.48,336.14,339.57,333.68,322.36,320.53,306.29,313.75,305.51,168.71,279.96
2006-11-25 22:06:19.953000,L5,309.98,304.71,319.43,325.12,330.76,334.02,337.93,344.28,349.04,354.39,356.33,368.87,369.02
2006-12-02 22:12:34.352000,L5,430.19,365.29,384.14,364.24,364.70,369.84,366.99,367.21,378.48,368.01,367.79,376.19,363.96
2007-02-13 22:06:23.395000,L5,344.53,320.08,313.94,321.38,322.58,328.62,327.01,326.99,326.60,329.63,330.91,334.05,321.62
2007-09-25 22:04:24.972000,L5,362.17,332.15,322.95,328.43,330.70,332.33,337.11,334.19,341.77,340.01,336.67,338.29,321.25
2007-10-02 22:10:31.289000,L5,453.35,393.56,383.68,381.64,369.85,366.32,363.88,361.34,361.07,360.03,352.45,357.77,342.01
2008-10-29 21:55:00.479000,L5,334.48,309.09,303.30,308.74,315.83,318.35,313.67,317.75,,,,210.16,311.53
2008-11-21 22:01:05.982000,L5,360.87,344.49,330.20,333.08,333.31,331.42,324.08,315.13,296.55,,,,
2009-01-24 22:02:55.057000,L5,380.16,356.26,344.78,348.51,340.06,338.62,323.79,309.99,,,,,
2009-02-02 21:56:58.438000,L5,348.77,318.40,309.49,319.89,316.59,319.17,,,,,,,
2010-02-12 22:08:30.110000,L5,381.39,357.40,347.01,342.16,339.01,339.56,321.65,,,,,,
2010-10-03 22:01:28.836000,L5,,,,,,,,,,,89.88,225.74,213.43
2010-11-27 22:07:24.215000,L5,379.90,356.90,347.46,341.47,339.04,336.15,320.11,313.96,306.96,,,158.44,277.29
2010-12-06 22:01:12.836000,L5,377.58,319.86,313.85,316.47,320.06,320.10,,,,,,,
2011-01-14 22:07:31.728000,L5,360.63,343.16,330.54,338.30,332.59,331.64,319.52,312.22,,,,,
2011-03-12 22:01:19.581000,L5,410.83,349.46,347.16,347.46,355.51,354.96,360.21,357.73,355.93,355.94,353.01,362.39,348.33
2011-03-28 22:01:14.403000,L5,331.26,314.11,307.86,318.46,325.26,325.01,328.57,331.23,303.92,,114.43,190.36,308.49
2011-09-04 22:00:03.630000,L5,418.15,340.98,339.52,339.72,341.06,346.96,346.19,352.90,349.85,355.10,352.13,108.42,343.04
2011-09-11 22:06:09.236000,L5,351.28,329.29,335.74,339.35,336.80,335.15,323.19,,,,,,
2013-04-25 22:19:21.025000,L8,346.54,335.61,340.43,350.19,343.86,343.20,341.26,341.96,311.08,334.08,329.55,312.06,316.82
2013-05-11 22:19:31.249000,L8,,,307.70,343.59,335.08,339.52,333.78,337.14,,,,212.66,309.94
2013-05-20 22:13:26.604000,L8,323.84,318.86,327.70,337.82,340.90,343.27,347.73,350.41,343.67,354.63,351.13,350.67,343.86
2013-06-28 22:19:33.252000,L8,346.28,337.45,343.44,349.00,344.80,343.61,341.52,338.53,,,,211.33,317.75
2013-07-07 22:13:24.262000,L8,340.35,338.77,343.98,346.89,351.04,353.02,355.62,349.45,353.61,355.57,353.25,353.94,344.00
2013-07-14 22:19:34.707000,L8,348.36,341.02,348.23,352.91,347.47,346.95,344.43,341.69,,,,307.24,318.45
2013-08-31 22:19:38.558000,L8,345.05,339.35,343.64,346.54,344.15,341.15,340.88,338.76,,,,,
2013-09-09 22:13:25.749000,L8,421.67,356.51,357.45,363.79,368.77,372.87,378.39,372.44,375.11,374.48,371.21,373.74,359.02
2013-09-25 22:13:17.289000,L8,324.14,320.81,326.52,332.28,336.33,335.17,342.03,342.58,,346.32,346.78,340.98,339.85
2013-10-27 22:13:07.896000,L8,335.73,330.33,332.57,339.06,343.11,344.35,345.39,348.67,336.36,,339.93,203.70,217.87
2013-12-14 22:12:57.636000,L8,345.50,335.57,333.76,343.00,344.81,348.40,349.71,353.22,348.66,354.56,353.73,355.46,346.47
2013-12-30 22:12:49.393000,L8,344.38,334.52,331.28,340.81,342.63,344.03,340.37,,,,,,
2014-01-06 22:18:54.881000,L8,352.14,343.22,334.12,347.69,341.30,341.36,320.39,333.94,,,,,
2014-01-15 22:12:33.689000,L8,344.78,333.66,327.39,339.46,341.53,343.44,342.74,331.01,331.84,336.27,341.59,201.64,326.37
2014-01-31 22:12:28.855000,L8,343.37,332.45,330.04,339.28,341.49,343.69,345.85,348.82,343.60,347.24,348.72,350.06,344.14
2014-02-23 22:18:20.398000,L8,350.49,342.75,337.65,350.98,343.45,343.58,339.96,339.88,312.10,331.67,331.02,326.87,322.87
2014-03-20 22:11:49.843000,L8,333.73,322.52,318.37,335.93,334.07,336.41,339.28,337.70,332.11,326.56,342.61,206.76,319.25
2014-03-27 22:17:50.001000,L8,367.00,395.74,367.45,366.84,365.43,364.34,363.58,359.96,353.49,351.77,346.63,345.23,331.23
2014-04-05 22:11:34.747000,L8,,366.74,368.48,370.20,376.21,380.83,378.71,380.27,390.26,386.26,384.39,385.07,369.08
2014-04-12 22:17:37.464000,L8,346.62,338.19,332.26,346.28,342.23,341.03,334.86,338.02,,,,205.68,314.12
2014-04-21 22:11:18.224000,L8,,,,,,,,,,,,208.02,340.24
2014-04-28 22:17:22.576000,L8,346.52,337.30,336.73,345.89,341.02,340.61,332.50,335.96,,,,,
2014-05-14 22:17:08.923000,L8,346.17,337.06,336.80,345.30,342.02,340.46,336.45,338.19,,,,209.00,314.75
2014-07-17 22:17:28.260000,L8,346.46,334.49,338.37,344.86,344.51,340.17,340.01,338.11,,,,213.23,308.80
2014-07-26 22:11:19.207000,L8,,,317.94,327.76,335.84,337.41,340.80,341.43,,,,226.96,338.98
2014-09-19 22:17:42.798000,L8,,,329.32,340.29,341.47,339.02,325.04,332.89,,,,,
2014-10-14 22:11:38.746000,L8,339.78,329.45,332.50,337.87,343.80,344.24,348.71,351.20,348.45,352.84,351.43,200.85,343.13
2014-10-30 22:11:34.905000,L8,,378.89,374.49,375.79,380.30,383.62,387.75,392.35,394.76,392.77,395.61,107.42,168.45
2014-12-01 22:11:36.363000,L8,,,331.91,338.57,342.74,347.00,347.13,350.19,348.03,353.14,351.10,350.29,342.72
2015-01-09 22:17:38.882000,L8,354.57,346.07,342.15,350.48,348.75,346.41,337.56,341.31,312.56,331.55,316.16,,
2015-01-25 22:17:32.812000,L8,362.28,344.47,,353.37,351.64,350.40,339.96,340.34,309.39,328.45,303.90,,322.01
2015-02-19 22:11:13.759000,L8,333.47,320.33,316.94,327.72,335.17,337.10,333.53,337.35,,,,,
2015-02-26 22:17:23.009000,L8,371.28,366.81,362.16,366.11,363.93,361.18,360.86,359.36,351.11,347.89,343.72,342.56,329.37
2015-03-30 22:17:01.871000,L8,359.22,353.71,353.08,357.07,351.28,350.38,348.84,345.22,340.76,340.79,337.90,335.18,325.24
2015-05-10 22:10:28.533000,L8,330.87,320.28,322.31,333.42,336.64,339.33,340.66,342.24,,,,217.37,340.71
2015-06-27 22:10:46.339000,L8,326.99,307.08,321.85,336.24,339.14,341.47,340.88,344.03,341.73,344.82,345.68,,339.44
2015-07-20 22:17:10.706000,L8,347.62,334.04,342.60,346.64,343.23,342.79,335.72,337.43,306.02,,,205.33,311.77
2015-07-29 22:11:01.897000,L8,,,320.26,334.90,338.33,340.40,339.58,342.36,339.52,,,,338.71
2015-10-24 22:17:40.820000,L8,341.70,336.55,332.74,344.87,341.89,340.00,318.75,333.78,,,,,
2015-11-02 22:11:31.889000,L8,349.90,338.85,339.84,347.12,350.52,352.10,354.22,357.92,358.85,359.70,358.14,362.46,349.52
2015-12-11 22:17:42.627000,L8,349.77,343.10,339.98,347.87,345.67,343.27,335.20,338.80,311.78,330.26,320.77,,
2015-12-20 22:11:33.546000,L8,342.72,330.06,334.06,340.80,343.84,346.13,344.57,348.23,333.68,351.20,348.49,339.34,344.42
2015-12-27 22:17:43.409000,L8,357.18,347.31,342.45,351.38,344.59,345.27,319.51,326.60,310.11,326.39,305.70,,
2016-01-12 22:17:40.472000,L8,345.66,339.17,332.57,348.48,341.62,339.12,318.12,332.90,,,,,
2016-01-21 22:11:30.113000,L8,,,429.35,347.38,351.30,350.04,352.95,357.91,359.30,362.58,363.62,357.03,351.77
2016-01-28 22:17:39.790000,L8,343.83,334.25,327.67,343.62,342.10,339.66,327.95,336.84,,,,,
2016-02-06 22:11:25.966000,L8,,389.03,390.27,397.21,393.84,433.84,407.81,399.71,406.78,405.12,400.84,111.14,173.69
2016-03-09 22:11:16.948000,L8,331.33,318.50,320.60,331.95,337.49,336.31,338.31,337.24,308.53,,,,
2016-03-25 22:11:08.402000,L8,323.03,309.29,313.91,329.62,337.43,336.01,,,,,,,
2016-05-03 22:17:13.318000,L8,344.98,333.14,333.95,344.21,340.67,340.81,332.37,334.93,,,,,
2016-05-12 22:10:56.720000,L8,332.35,319.92,324.59,334.02,337.90,341.14,341.42,343.69,,,,,
2016-05-19 22:17:11.230000,L8,344.36,337.05,335.67,345.79,342.84,343.31,333.53,335.19,,,,,
2016-05-28 22:11:03.859000,L8,325.58,311.65,312.45,321.76,326.84,333.75,319.20,329.41,,,,,
2016-06-13 22:11:06.720000,L8,324.32,314.60,320.84,331.24,335.79,340.72,307.94,341.07,,,,221.93,340.33
2016-07-15 22:11:22.376000,L8,,,,334.53,326.49,343.89,344.63,347.17,342.46,347.25,348.23,333.63,342.72
2016-08-16 22:11:29.744000,L8,335.48,324.18,327.98,333.56,337.62,341.08,343.45,346.51,,,,207.93,341.81
2016-09-01 22:11:36.389000,L8,417.58,402.08,349.45,367.95,351.71,354.59,358.78,357.18,359.42,363.17,360.87,,
2016-09-24 22:17:49.840000,L8,370.29,361.92,362.10,361.40,358.74,358.12,355.75,355.60,350.32,346.62,341.65,340.50,329.25
2016-10-10 22:17:54.274000,L8,367.16,359.30,360.88,361.98,360.10,356.30,356.57,356.43,350.89,346.21,342.52,340.21,327.03
2016-10-26 22:17:56.874000,L8,336.30,340.97,344.46,338.67,335.76,316.56,,,,,,,
2016-11-04 22:11:45.464000,L8,,,,,,,,,,339.67,344.36,332.34,337.56
2016-11-20 22:11:45.458000,L8,,386.43,374.62,377.67,382.25,390.76,393.20,396.48,400.80,400.25,398.42,400.90,386.20
2017-01-30 22:17:38.957000,L8,385.43,354.78,351.32,356.05,352.63,350.30,345.28,346.09,337.48,337.94,332.43,318.56,324.23
2017-02-24 22:11:18.074000,L8,333.01,320.43,319.82,332.14,337.60,338.98,341.21,333.34,,,,,
2017-03-03 22:17:25.727000,L8,349.08,342.16,337.26,347.07,343.31,343.21,331.61,336.26,,,,,
2017-03-28 22:11:00.765000,L8,332.12,319.96,320.63,330.22,336.29,338.37,339.93,334.83,,,,,
2017-04-13 22:10:53.080000,L8,337.83,327.70,330.76,338.37,341.49,343.39,345.96,341.91,,,,,307.33
2017-04-20 22:16:59.468000,L8,350.72,344.71,346.55,351.27,347.41,346.28,343.44,342.47,,,,,
2017-05-06 22:16:55.401000,L8,354.09,346.86,351.97,352.56,349.29,348.21,346.11,344.44,317.74,338.39,331.98,,
2017-06-07 22:17:15.240000,L8,,,331.61,343.12,336.87,337.10,333.19,336.17,,,,,
2017-06-16 22:11:07.889000,L8,331.73,323.66,330.25,337.30,340.18,343.52,346.88,347.82,341.14,,,,
2017-07-09 22:17:23.906000,L8,347.81,340.92,345.46,344.48,330.34,341.48,336.23,336.10,,,,,
2017-07-25 22:17:30.862000,L8,353.50,345.62,344.41,349.05,348.85,343.23,341.98,339.46,,,,,
2017-08-03 22:11:23.994000,L8,340.11,331.13,336.55,340.60,344.37,345.57,349.20,349.97,341.65,,,208.67,343.91
2017-08-10 22:17:37.375000,L8,366.49,354.65,356.52,356.53,354.07,349.98,349.94,348.24,335.42,332.14,334.95,332.22,285.21
2017-09-11 22:17:42.311000,L8,347.13,341.64,348.20,346.95,345.60,343.01,341.14,339.79,,,,,
2017-10-29 22:17:53.844000,L8,363.73,358.72,362.91,365.51,357.70,360.50,357.23,356.48,350.16,345.27,342.70,164.33,219.14
2017-11-30 22:17:44.511000,L8,368.70,358.09,356.41,356.47,354.45,352.28,348.57,350.42,344.20,339.54,338.00,334.21,329.21
2018-01-10 22:11:30.163000,L8,438.56,358.20,355.53,361.97,358.81,364.80,373.81,370.39,366.54,368.43,370.13,116.23,177.86
2018-03-31 22:10:51.947000,L8,335.86,319.33,323.71,324.23,336.82,336.89,340.31,340.02,,,,,
2018-05-02 22:10:33.919000,L8,338.89,325.88,328.97,335.79,339.55,342.23,343.30,344.79,,,,150.94,296.02
2018-05-09 22:16:40.331000,L8,350.47,341.69,342.50,347.19,342.72,341.99,337.08,335.90,,,,,
2018-05-18 22:10:23.040000,L8,329.11,313.97,325.89,332.16,335.81,337.69,323.71,339.13,,,,,
2018-05-25 22:16:28.178000,L8,356.09,348.00,353.19,354.08,350.88,349.76,345.90,345.56,,,,203.45,288.85
2018-06-26 22:16:36.823000,L8,350.29,340.37,346.16,348.12,344.52,342.37,333.71,335.00,,,,,
2018-08-06 22:10:46.333000,L8,352.80,349.20,351.01,353.97,358.20,360.28,364.62,365.36,365.75,368.95,367.58,363.02,351.76
2018-08-29 22:17:08.269000,L8,347.91,339.12,347.06,351.53,346.17,345.75,337.61,339.71,,,,,
2018-09-07 22:11:00.442000,L8,350.94,344.31,347.55,349.92,352.21,354.75,357.54,361.36,357.81,363.33,359.05,357.98,349.89
2018-10-09 22:11:13.339000,L8,348.44,335.97,338.75,342.49,345.56,346.38,348.36,345.79,350.16,355.74,352.60,343.15,344.20
2018-10-25 22:11:18.588000,L8,414.69,341.25,350.68,358.12,385.63,,358.22,364.18,363.27,363.67,416.33,412.68,355.72
2018-11-01 22:17:30.804000,L8,348.95,342.18,339.87,345.11,343.01,339.30,325.31,331.72,,,,,
2018-11-17 22:17:31.986000,L8,414.42,366.84,368.67,369.92,367.57,371.85,373.75,358.98,348.45,343.56,341.21,334.95,329.34
2018-12-12 22:11:17.117000,L8,349.06,335.34,337.58,344.03,348.16,352.13,355.33,359.25,357.27,359.00,357.15,355.35,346.67
2019-01-04 22:17:27.803000,L8,348.17,340.43,338.99,348.72,344.37,343.10,316.58,335.27,,,,,
2019-02-14 22:11:09.519000,L8,347.26,335.09,334.38,342.24,344.44,346.01,343.31,348.23,336.71,343.30,73.62,134.24,300.22
2019-03-02 22:11:05.349000,L8,354.45,345.13,346.84,348.15,351.75,353.62,358.94,361.14,364.93,364.40,363.97,367.30,196.45
2019-05-12 22:17:08.680000,L8,349.65,333.91,341.62,348.10,345.86,342.91,337.42,337.24,,,,,
2019-06-22 22:11:17.033000,L8,336.47,316.28,330.81,339.40,342.49,342.35,342.85,342.06,339.90,343.69,345.19,,
2019-06-29 22:17:29.720000,L8,,294.36,332.97,346.89,344.64,339.91,330.21,,,,,,
2019-07-24 22:11:25.033000,L8,335.85,320.50,332.05,337.08,340.60,340.90,341.70,342.55,,,,,325.96
2019-07-31 22:17:38.893000,L8,352.92,340.44,347.88,351.62,347.70,344.56,324.97,335.09,,,,,
2019-10-03 22:17:57.660000,L8,359.83,351.30,351.98,352.98,352.70,347.69,344.98,344.58,338.37,336.59,331.83,167.48,292.53
2019-11-04 22:17:58.697000,L8,372.50,363.54,360.37,362.03,359.18,355.62,354.19,355.93,350.30,344.66,342.24,337.97,177.03
2019-11-20 22:17:54.950000,L8,358.78,346.36,,346.78,345.97,346.20,322.02,338.05,309.27,,,,
2019-11-29 22:11:44.191000,L8,348.45,335.69,335.31,346.84,350.67,349.42,330.72,331.59,331.74,342.90,83.05,143.35,344.24
2019-12-22 22:17:51.823000,L8,364.29,355.34,357.95,360.53,352.76,352.30,343.31,350.09,321.41,338.04,335.26,328.29,326.97
2019-12-31 22:11:38.231000,L8,399.10,348.56,366.28,349.84,352.61,357.02,361.02,366.32,367.69,368.29,366.17,368.93,358.59
2020-02-01 22:11:29.826000,L8,353.26,347.74,345.42,348.69,351.32,351.71,355.03,358.93,357.34,357.23,358.95,360.60,194.97
2020-02-08 22:17:38.924000,L8,358.35,353.85,349.78,354.48,351.15,346.11,339.98,343.92,,,,,
2020-02-17 22:11:26.315000,L8,346.04,334.30,332.41,340.76,343.29,343.07,344.15,342.17,343.17,336.23,76.05,155.40,235.36
2020-02-24 22:17:35.189000,L8,365.57,354.67,357.10,357.41,353.59,350.86,345.79,348.91,339.92,337.78,335.69,181.89,296.50
2020-03-27 22:17:20.128000,L8,348.90,348.83,348.07,355.76,345.97,346.27,337.77,322.30,,,,,
2020-04-21 22:10:57.868000,L8,331.62,315.92,316.94,,,,,,,,,,
2020-07-01 22:17:22.957000,L8,356.19,350.06,348.14,353.04,351.77,348.63,342.93,345.81,325.09,337.18,331.77,328.77,321.27
2020-07-10 22:11:15.773000,L8,336.82,330.88,326.74,338.38,342.62,343.76,342.94,347.29,,,,224.80,340.81
2020-08-02 22:17:33.048000,L8,351.27,354.09,304.18,333.55,327.12,324.51,,,,,,,
2020-08-18 22:17:38.586000,L8,352.00,343.81,337.25,348.70,344.42,343.46,332.00,336.41,,,,,
2020-08-27 22:11:32.405000,L8,341.23,332.99,331.70,337.81,342.69,345.06,347.62,349.67,341.38,,,227.98,339.36
2020-09-03 22:17:46.393000,L8,350.30,344.93,340.40,345.73,342.69,341.66,338.76,335.08,,,,,
2020-09-12 22:11:38.984000,L8,350.45,343.68,343.96,347.45,351.55,354.52,357.14,361.78,359.91,361.99,360.44,362.97,351.64
2020-09-28 22:11:43.377000,L8,346.18,338.66,339.75,345.17,347.64,350.32,350.66,355.14,353.21,355.31,353.96,354.49,347.32
2020-12-17 22:11:45.420000,L8,349.00,332.54,329.59,338.68,340.54,344.28,321.33,339.50,332.99,328.69,343.23,138.50,300.03
2021-01-02 22:11:41.110000,L8,345.09,332.94,328.21,337.96,339.01,341.41,314.97,327.11,337.69,,,,
2021-01-09 22:17:48.906000,L8,359.77,352.25,352.65,354.81,350.34,348.47,344.47,348.36,315.49,334.93,,,
