dates,satname,nzd0267-0000,nzd0267-0001,nzd0267-0002,nzd0267-0004,nzd0267-0005,nzd0267-0006,nzd0267-0007,nzd0267-0008,nzd0267-0009,nzd0267-0010,nzd0267-0011,nzd0267-0012,nzd0267-0013,nzd0267-0014,nzd0267-0017,nzd0267-0018,nzd0267-0019,nzd0267-0020,nzd0267-0015,nzd0267-0016,nzd0267-0021,nzd0267-0022,nzd0267-0003
2006-01-20 21:44:01.121000,L5,,,,,,,,,233.61,238.89,250.72,238.84,224.85,268.97,238.12,243.00,240.82,220.37,256.02,252.12,236.36,,
2006-02-21 21:44:44.561000,L5,,,,192.33,249.84,270.36,297.75,287.26,287.61,291.37,287.49,286.67,304.41,303.08,291.94,287.15,269.65,248.70,297.60,301.46,258.70,291.75,
2006-03-09 21:45:04.554000,L5,,,,188.39,246.23,268.14,300.75,285.75,278.54,281.99,279.17,275.48,294.06,296.84,299.18,291.13,271.18,265.41,299.21,307.93,,,
2006-04-10 21:45:40.863000,L5,,,,,234.00,271.74,290.54,293.73,287.27,299.67,293.53,284.48,303.19,301.49,290.28,284.82,269.31,250.48,300.15,307.53,265.45,299.19,
2006-04-26 21:45:56.580000,L5,,,,182.40,243.39,267.91,293.21,287.80,288.72,296.31,288.29,285.01,305.61,311.12,298.02,291.97,269.55,249.47,301.33,308.48,265.53,295.27,
2006-05-12 21:46:09.770000,L5,,,,184.75,244.10,270.47,294.72,292.88,290.64,297.95,294.17,285.69,314.11,309.47,297.78,293.53,267.91,251.84,305.28,307.20,262.85,297.24,
2006-06-13 21:46:37.602000,L5,,,,188.90,246.44,266.33,291.25,296.30,293.54,299.27,290.96,287.87,315.20,309.05,300.08,292.97,266.37,250.17,303.56,308.29,262.53,300.88,
2006-09-01 21:47:43.231000,L5,,,,178.39,245.02,265.03,289.62,288.54,291.00,300.36,291.67,289.47,310.99,314.17,295.44,287.98,264.23,241.82,306.82,307.25,257.69,298.32,
2006-09-17 21:47:54.852000,L5,,,,,238.79,264.30,285.37,284.19,280.64,302.79,290.48,293.06,313.46,319.00,290.32,289.88,255.07,236.45,307.45,306.84,254.18,298.30,
2006-12-06 21:48:41.029000,L5,,,,222.15,243.52,266.28,284.95,281.43,278.51,280.25,280.19,277.67,298.33,293.15,288.93,261.76,241.93,214.10,285.69,291.20,231.78,261.85,204.72
2007-01-07 21:48:55.368000,L5,,,,,207.63,238.42,265.99,261.34,261.08,265.75,260.97,258.44,278.51,275.17,269.30,256.23,253.74,264.07,275.86,284.25,278.21,299.08,
2011-01-02 21:43:59.020000,L5,,,,211.56,238.32,262.15,286.01,278.03,282.78,285.77,283.89,289.05,312.74,317.31,305.16,294.82,255.86,235.55,310.62,311.03,251.94,287.99,
2013-04-29 21:55:51.104000,L8,,,,,231.14,256.36,277.30,268.03,278.79,278.84,268.87,265.53,292.86,284.59,276.66,272.66,244.58,222.82,279.66,286.33,244.69,280.44,
2013-05-31 21:56:07.688000,L8,,,,191.25,234.83,258.08,282.99,275.41,278.40,281.18,273.98,271.88,295.22,295.15,288.32,275.37,254.88,236.42,288.17,293.24,255.93,284.70,
2013-07-18 21:56:02.364000,L8,,,,181.53,231.28,254.12,279.74,275.04,277.14,277.74,271.89,263.26,294.86,293.12,289.13,279.74,255.98,234.92,293.94,299.48,254.20,285.29,
2013-08-19 21:56:06.167000,L8,,,,,230.61,255.70,284.50,279.14,280.74,281.27,,,,,,,,242.68,,,256.60,288.27,
2013-10-06 21:55:57.648000,L8,,,,187.30,229.74,254.67,280.81,272.72,276.26,280.03,274.17,265.17,292.23,285.93,291.95,279.56,249.63,226.72,292.04,292.78,243.31,280.56,
2014-01-10 21:55:19.190000,L8,,,,,,,,,,,259.44,221.99,277.40,284.61,274.59,263.77,245.13,223.35,277.66,282.46,240.63,273.74,
2014-02-11 21:54:56.823000,L8,,,,189.45,227.20,251.42,276.32,271.67,276.13,276.72,270.58,264.90,292.09,285.83,281.35,272.96,259.26,240.87,287.70,293.74,249.35,283.37,
2014-02-27 21:54:44.238000,L8,,,,,228.06,250.88,279.19,269.51,274.76,275.58,268.34,276.29,290.88,285.66,278.49,277.43,244.65,229.08,278.20,290.82,249.36,281.83,
2014-03-15 21:54:34.241000,L8,,,,,233.41,254.32,281.98,274.21,277.47,278.10,270.76,273.65,292.59,289.38,292.06,272.65,247.06,235.46,284.73,298.59,255.15,282.94,
2014-05-02 21:53:46.331000,L8,,,,189.93,229.36,253.88,277.66,272.16,275.61,277.62,275.01,269.86,291.69,291.57,284.74,280.20,248.98,231.55,287.46,292.65,251.87,285.82,
2014-05-18 21:53:35.635000,L8,,,,190.72,236.29,257.13,283.05,276.89,280.39,286.33,279.74,273.17,298.36,294.77,295.83,283.50,273.84,257.39,288.43,297.95,257.43,285.45,
2014-06-19 21:53:47.342000,L8,,,,,232.11,253.99,279.77,274.16,280.18,283.51,270.42,275.50,298.96,291.25,290.43,282.35,248.00,228.11,289.08,295.51,247.39,286.12,
2014-07-05 21:53:53.692000,L8,,,,,,,,246.85,260.02,259.10,253.20,246.65,264.61,273.97,245.27,241.57,227.76,187.86,256.04,265.37,221.76,263.61,
2014-07-21 21:53:57.022000,L8,,,,,237.06,260.57,284.96,275.70,283.40,286.68,275.36,275.12,303.30,302.09,300.37,293.87,264.90,246.24,301.36,303.48,261.27,290.63,
2014-08-06 21:54:05.764000,L8,,,,,234.47,255.95,282.54,273.63,278.85,282.15,267.83,269.95,290.14,296.27,291.76,277.78,249.09,232.29,290.81,297.43,256.94,286.66,
2014-09-07 21:54:12.743000,L8,,,,,228.99,252.35,276.81,269.20,277.08,278.44,264.50,267.21,288.33,293.94,291.92,272.47,245.49,233.93,290.70,292.07,253.39,284.74,
2014-09-23 21:54:09.418000,L8,,,,,231.64,254.96,280.78,275.47,281.09,281.73,269.96,277.34,299.32,301.56,296.20,283.52,249.54,236.27,289.00,296.57,254.41,286.65,
2014-10-25 21:54:16.772000,L8,,,,189.09,233.05,255.34,282.10,273.64,280.14,280.84,269.93,266.86,289.85,291.98,292.15,275.72,249.47,233.11,290.96,293.22,251.48,282.59,
2014-11-10 21:54:18.528000,L8,,,,189.89,232.75,255.00,280.06,270.04,280.88,283.14,270.16,273.33,290.03,285.42,286.15,274.49,245.14,228.78,282.30,288.32,243.73,275.80,
2014-12-28 21:54:07.841000,L8,,,,182.10,230.07,252.44,278.09,268.02,279.79,277.83,268.58,271.80,296.69,286.23,284.76,277.72,246.75,232.01,284.69,286.33,244.55,278.66,
2015-03-18 21:53:39.323000,L8,,,,186.67,232.94,257.38,284.85,273.81,284.60,292.18,202.06,,,,,,,,,,,,
2015-04-03 21:53:26.876000,L8,,,,188.87,230.52,253.63,282.91,269.92,276.35,275.69,266.25,260.34,287.41,287.24,277.46,262.76,245.30,232.19,277.73,286.89,244.04,274.82,
2015-04-19 21:53:26.711000,L8,,,,185.41,231.41,252.10,280.52,272.46,277.20,275.61,265.84,260.24,288.05,284.69,280.44,260.95,244.93,229.70,272.15,285.75,251.80,277.53,
2015-05-05 21:53:12.716000,L8,,,,201.42,236.70,256.13,283.34,275.21,277.06,281.42,269.48,266.93,298.01,305.76,291.19,276.73,303.46,235.24,279.74,288.83,250.65,285.48,
2015-06-06 21:53:16.624000,L8,,,,205.02,238.27,257.95,284.54,275.47,277.70,288.46,271.71,283.18,294.95,291.80,283.17,273.24,246.89,234.27,281.77,285.68,251.51,280.90,
2015-08-25 21:53:51.592000,L8,,,,,229.36,252.34,280.07,270.61,274.59,277.42,266.34,267.81,290.71,293.55,275.80,270.56,247.08,231.86,275.43,289.45,245.60,272.82,
2015-10-12 21:54:05.008000,L8,,,,184.60,226.11,248.44,274.87,267.74,273.73,275.54,267.07,266.11,286.95,286.30,280.29,267.02,242.99,223.89,274.23,287.00,243.60,277.59,
2015-10-28 21:54:10.619000,L8,,,,,220.39,244.91,273.03,264.68,268.96,271.25,264.79,260.97,281.27,280.86,271.13,257.26,240.20,219.88,271.88,279.90,237.17,272.38,
2015-11-29 21:54:13.512000,L8,,,,208.67,243.58,299.92,283.64,267.43,276.65,277.55,266.41,271.22,282.82,286.14,267.65,283.88,249.36,237.71,273.40,279.87,,,192.24
2015-12-15 21:54:12.402000,L8,,,,188.01,229.25,250.35,279.17,269.87,276.29,278.06,278.52,279.22,292.17,297.07,277.76,283.87,247.80,230.04,280.04,289.50,248.95,279.80,
2016-01-16 21:54:09.540000,L8,,,,,224.23,245.22,272.40,264.86,269.11,272.75,264.39,264.19,282.41,281.90,276.32,259.65,240.99,224.03,273.04,279.92,242.21,270.92,
2016-02-01 21:54:07.333000,L8,,,,181.48,227.11,247.61,273.01,266.53,273.72,275.49,265.41,266.82,288.50,284.58,287.69,262.66,247.37,227.30,275.86,283.69,244.55,279.32,
2016-02-17 21:53:58.323000,L8,,,,,227.22,244.87,272.57,264.60,272.47,271.63,264.45,264.22,285.91,286.28,273.34,260.32,245.31,223.50,276.06,284.38,250.90,276.75,
2016-03-04 21:53:57.602000,L8,,,,184.57,229.62,246.34,275.35,265.85,274.34,274.37,266.13,265.11,290.80,284.93,275.36,261.85,244.15,230.00,275.11,283.88,246.43,278.63,
2016-04-21 21:53:36.277000,L8,,,,184.80,230.05,251.66,275.86,270.85,275.71,279.10,269.85,263.94,292.05,291.08,285.43,272.25,245.46,233.20,279.84,286.77,248.46,284.16,
2016-05-07 21:53:39.461000,L8,,,,,,,,,,212.45,247.20,241.17,265.57,271.38,245.38,240.38,226.01,184.41,256.41,261.13,209.95,,
2016-05-23 21:53:41.571000,L8,,,,196.44,240.35,258.27,285.26,277.86,284.68,305.69,306.88,294.69,316.88,310.83,300.00,294.85,265.52,257.95,310.93,310.50,260.00,286.87,
2016-07-26 21:54:04.677000,L8,,,,229.11,240.61,257.91,283.25,277.41,280.83,285.92,275.92,284.37,297.27,297.44,292.65,278.25,255.17,233.30,288.04,296.52,251.47,285.85,
2016-08-11 21:54:06.433000,L8,,,,,230.33,253.60,281.24,272.12,277.22,277.90,269.32,281.86,289.48,296.30,288.68,269.17,245.67,231.29,280.71,296.33,252.51,282.73,
2016-08-27 21:54:14.090000,L8,,,,,226.08,248.40,273.79,266.04,272.68,275.38,262.74,261.20,285.93,289.99,273.53,260.68,243.77,222.65,272.42,285.33,243.25,278.81,
2016-09-12 21:54:18.117000,L8,,,,,216.19,244.50,275.05,267.15,271.81,273.30,262.13,263.36,286.20,292.49,271.69,253.56,243.57,224.45,273.77,286.52,243.02,277.72,
2016-10-14 21:54:24.092000,L8,,,,,,,,,,,,306.59,290.60,319.96,315.94,267.87,272.34,231.96,,307.97,245.37,284.33,
2016-12-17 21:54:19.694000,L8,,,,,223.48,244.46,273.92,264.85,271.22,273.36,267.05,264.67,285.44,286.40,273.25,261.27,242.63,219.15,272.52,282.81,235.65,270.59,
2017-02-03 21:54:05.431000,L8,,,,,232.06,251.76,281.27,269.34,277.75,276.82,273.37,271.31,289.59,297.38,279.56,265.96,294.83,227.04,279.52,286.49,240.96,272.24,
2017-06-11 21:53:45.526000,L8,,,,,,,,239.63,260.57,266.67,252.41,243.15,267.83,275.75,260.10,247.10,232.44,214.25,262.84,271.90,228.17,267.70,
2017-06-27 21:53:50.454000,L8,,,,,,,,,,,,,,268.16,248.62,239.60,222.24,210.59,254.59,220.50,218.83,223.08,
2017-08-14 21:54:07.255000,L8,,,,,,,,,,,,220.77,228.50,273.39,250.47,243.43,230.71,187.04,259.13,265.26,213.35,260.45,
2017-10-01 21:54:18.775000,L8,,,,,217.90,246.11,275.42,268.92,271.90,274.47,267.12,261.24,284.70,285.59,272.57,261.53,242.53,224.75,274.72,283.74,236.62,273.62,
2017-12-04 21:54:13.271000,L8,,,,186.72,223.54,246.03,275.60,269.38,273.59,275.54,268.27,260.74,286.78,284.08,280.54,268.87,251.47,232.28,277.33,284.50,250.27,280.90,
2018-03-26 21:53:33.717000,L8,,,,,,,,,,,,,,,,231.65,224.20,183.21,,,210.57,228.98,
2018-06-30 21:53:07.704000,L8,,,,,,,,245.02,259.70,257.89,244.16,243.54,223.04,230.42,255.55,244.03,228.89,211.86,222.80,264.55,224.00,262.91,
2018-07-16 21:53:15.277000,L8,,,,,,,,,,245.98,249.04,240.80,227.78,273.08,255.22,243.71,231.91,212.17,261.50,265.22,225.63,274.40,
2018-08-01 21:53:22.789000,L8,,,,191.07,233.58,253.72,290.72,274.05,274.36,276.26,276.90,289.63,299.24,299.83,282.24,266.38,251.61,231.62,298.10,290.77,248.74,281.88,
2018-08-17 21:53:31.689000,L8,,,,179.99,250.35,256.60,286.49,275.09,280.64,296.20,296.14,290.17,305.87,306.75,324.25,323.53,245.01,235.81,308.17,,250.48,284.88,
2018-09-02 21:53:38.308000,L8,,,,,220.22,245.25,272.30,266.53,268.06,272.93,266.86,264.50,285.59,289.74,292.22,262.91,247.42,233.92,283.33,293.35,256.56,282.82,
2018-10-04 21:53:50.552000,L8,,,,179.86,217.87,246.00,277.37,270.39,272.56,274.38,267.93,264.51,285.36,287.01,274.66,263.22,242.50,227.13,279.69,286.36,242.63,277.88,
2018-10-20 21:53:56.677000,L8,,,,,214.29,244.81,276.53,270.70,272.26,274.26,268.19,261.64,283.59,283.19,278.83,262.07,242.69,230.10,278.51,282.12,239.79,275.97,
2018-11-05 21:54:00.051000,L8,,,,,212.71,241.66,274.30,266.47,271.02,273.30,266.02,260.26,283.34,282.89,272.74,256.99,241.34,220.86,272.36,281.54,243.30,273.78,
2018-12-07 21:53:57.973000,L8,,,,,224.77,245.83,279.25,269.97,275.69,275.36,271.60,267.64,290.52,289.33,276.45,265.32,243.98,228.67,275.92,288.56,246.54,280.91,
2019-06-17 21:53:54.928000,L8,,,,192.17,229.07,248.30,274.52,270.76,273.87,276.87,267.10,261.95,289.78,285.18,278.20,264.35,245.41,233.99,277.69,285.37,252.67,284.54,
2019-08-04 21:54:09.092000,L8,,,,202.55,232.67,254.94,285.19,274.30,276.57,285.76,277.88,270.14,301.75,297.01,286.77,275.68,266.90,233.17,285.96,292.33,253.55,281.37,
2019-10-07 21:54:27.004000,L8,,,,,,,,,,264.51,262.15,252.85,276.79,279.64,267.10,250.53,232.46,213.68,269.96,275.16,226.17,268.81,
2019-11-08 21:54:26.682000,L8,,,,,218.02,244.81,275.15,268.30,270.34,272.91,267.25,259.79,285.07,283.54,275.98,260.10,241.37,221.79,274.98,279.79,239.35,273.23,
2020-01-11 21:54:15.691000,L8,,,,177.71,225.29,245.12,276.57,267.75,274.22,273.02,267.16,255.94,289.53,284.55,276.02,262.10,242.18,222.32,275.02,282.96,242.84,272.38,
2020-01-27 21:54:11.218000,L8,,,,179.81,226.00,246.21,274.85,269.75,271.84,274.29,268.37,262.40,287.43,284.65,280.47,262.42,245.44,226.96,279.28,284.77,244.31,277.89,
2020-02-12 21:54:06.855000,L8,,,,,225.97,245.69,275.92,267.42,271.51,273.43,269.84,286.26,286.64,289.78,292.61,260.97,246.60,231.25,276.83,290.52,250.19,277.75,
2020-06-03 21:53:36.300000,L8,,,,,232.07,251.39,279.99,271.82,275.27,277.28,270.48,263.91,287.57,287.89,284.10,266.75,243.56,231.70,276.89,284.69,246.78,283.74,
2020-07-21 21:53:58.839000,L8,,,,252.40,262.49,288.14,334.65,323.68,320.88,319.36,310.08,301.56,322.61,319.80,315.49,302.87,269.92,247.61,315.35,313.22,259.89,297.92,
2020-10-25 21:54:24.251000,L8,,,,,225.29,249.47,278.50,270.52,273.57,275.26,271.74,260.60,283.31,286.22,287.92,265.95,241.74,226.34,277.59,285.00,239.10,276.20,
2020-11-26 21:54:24.779000,L8,,,,179.95,226.56,248.96,275.69,268.92,271.53,275.14,267.76,261.57,285.21,284.63,292.47,265.59,243.39,222.35,275.85,282.94,242.96,276.67,
2020-12-12 21:54:25.476000,L8,,,,177.76,224.14,246.34,275.66,268.25,272.44,273.65,267.85,257.73,284.46,283.30,286.29,262.39,241.77,228.22,276.33,281.73,243.87,272.43,
2021-01-13 21:54:15.589000,L8,,,,,223.88,247.53,275.98,268.28,271.86,272.43,267.72,260.89,285.85,284.46,278.19,260.83,244.09,227.87,274.08,283.03,246.04,276.74,
2021-04-03 21:53:50.092000,L8,,,,,225.93,247.70,273.37,267.27,271.10,274.51,264.95,263.24,285.36,284.77,275.14,259.80,243.90,223.53,273.77,282.07,241.73,274.57,
2021-05-05 21:53:33.703000,L8,,,,178.69,229.76,250.68,277.02,267.50,274.60,277.01,268.48,262.74,289.31,289.25,283.33,268.70,246.52,227.79,275.04,285.69,247.92,282.65,
2021-07-08 21:53:58.887000,L8,,,,179.13,233.51,253.36,278.87,273.90,275.93,280.73,267.11,263.98,290.88,290.06,284.47,273.15,245.09,230.97,290.34,288.01,248.85,281.58,
2021-08-09 21:54:11.490000,L8,,,,,,,,,,239.86,241.80,241.02,223.92,272.26,255.01,243.08,223.70,213.65,260.59,266.04,217.33,223.71,
2021-08-25 21:54:16.007000,L8,,,,178.30,233.93,251.76,282.05,275.30,282.36,282.47,271.14,277.25,296.89,304.22,290.87,284.21,252.56,236.90,290.13,295.11,254.15,284.61,
2021-09-10 21:54:20.775000,L8,,,,180.40,224.28,246.56,274.92,269.50,271.33,275.00,265.52,267.25,284.03,289.37,277.18,261.83,240.46,225.50,278.69,285.40,245.17,271.81,
2021-10-12 21:54:29.370000,L8,,,,,220.69,249.48,276.56,269.36,270.48,273.67,265.98,,,,,,,,,,,,
2021-12-07 21:54:26.664000,L9,,,,247.73,261.17,276.36,291.72,310.84,302.82,305.69,293.64,279.38,305.50,302.20,299.66,280.99,256.24,235.50,296.14,306.03,262.13,296.71,245.04
2021-12-15 21:54:24.982000,L8,,,,,238.35,255.18,283.22,278.92,279.81,278.31,277.95,285.14,289.59,291.59,302.75,259.03,238.39,221.44,288.03,297.77,239.38,280.56,
2021-12-23 21:54:21.811000,L9,,,,182.71,233.02,252.07,278.76,273.13,274.94,278.49,272.97,267.22,293.58,288.56,293.03,267.65,251.52,228.19,280.73,291.55,245.71,281.71,
2021-12-31 21:54:19.245000,L8,,,,,227.32,249.58,276.11,267.08,273.36,274.48,269.82,255.56,283.49,283.33,291.07,260.42,240.00,228.13,276.97,284.56,239.08,278.76,
2022-01-08 21:54:19.756000,L9,,,,227.66,259.04,256.33,282.02,277.74,277.70,304.97,293.17,289.74,303.37,293.27,297.99,274.19,256.99,237.11,295.31,291.94,251.47,285.36,
2022-02-01 21:54:12.645000,L8,,,,183.57,230.67,250.97,276.71,270.27,276.46,277.14,270.85,276.10,289.04,288.63,294.46,266.20,242.98,241.60,282.34,286.01,247.97,284.20,
2022-02-17 21:54:07.419000,L8,,,,,,,,,,,,,,,,241.31,231.66,184.57,,,198.24,212.77,
