dates,nzd0504-0000,nzd0504-0001,nzd0504-0002,nzd0504-0003,nzd0504-0004,nzd0504-0005,nzd0504-0006,nzd0504-0007,satname
1999-08-26 22:07:32+00:00,,288.95,290.07,293.36,295.26,299.8,335.73,,L7
2000-05-08 22:06:44+00:00,288.95,298.91,293.61,303.32,303.23,311.23,335.24,,L7
2000-06-25 22:06:19+00:00,290.61,306.415,299.71000000000004,305.46000000000004,312.94,313.485,335.24,,L7
2000-12-18 22:05:01+00:00,292.27,313.92,305.81,300.42,311.34,309.175,299.0,289.6,L7
2001-04-09 22:04:41+00:00,286.88,292.21,290.82,295.53,300.43499999999995,304.355,318.98,297.92,L7
2001-06-28 22:03:56+00:00,286.21500000000003,298.53999999999996,299.635,299.955,300.71,319.24,338.96,306.24,L7
2001-08-15 22:03:26+00:00,285.66333333333336,295.9166666666667,297.21666666666664,297.7733333333333,299.55,314.09,307.195,306.24,L7
2001-11-03 22:02:58+00:00,283.6933333333333,294.53,296.2,295.79,298.0233333333333,312.47333333333336,273.47,268.95,L7
2002-06-15 22:03:07+00:00,283.96,300.05,307.02,309.41,312.34,307.24,283.06,,L7
2002-12-08 22:02:51+00:00,283.96,311.34000000000003,315.71,309.41,312.34,317.36,301.055,,L7
2002-12-24 22:02:57+00:00,287.52,306.71500000000003,324.4,,,327.025,300.75,,L7
2005-10-05 22:02:41+00:00,296.79,307.49,311.22,306.84,309.98,307.72,297.01,,L5
2010-12-22 22:04:29+00:00,277.53,291.43,291.73,289.8,289.15,290.3,272.6,,L5
2011-03-12 22:04:31+00:00,283.98,298.58500000000004,300.58000000000004,297.81,298.75,298.63,281.71500000000003,,L5
2013-07-07 22:16:35+00:00,,,,,,,,287.08,L8
2013-07-23 22:16:34+00:00,288.69,295.68,300.87,300.55,301.03,302.25,277.6,287.08,L8
2013-08-08 22:16:37+00:00,288.21500000000003,296.275,299.75,300.25,300.40999999999997,302.505,276.34000000000003,287.08,L8
2013-12-30 22:16:01+00:00,286.68666666666667,294.16333333333336,297.6433333333334,298.28333333333336,297.17333333333335,300.49333333333334,276.0233333333333,287.08,L8
2014-02-23 22:21:32+00:00,290.14,297.03999999999996,301.125,303.295,299.485,303.42,282.08,295.14,L8
2014-03-11 22:21:19+00:00,291.34,299.5233333333333,303.74333333333334,306.08,303.5233333333333,305.6666666666667,284.94666666666666,295.14,L8
2014-08-11 22:14:39+00:00,296.8966666666667,305.8933333333333,310.6233333333333,313.18666666666667,316.3733333333333,311.44666666666666,290.16,295.14,L8
2014-11-15 22:14:49+00:00,299.305,308.47,312.99,314.555,320.06,313.83000000000004,299.195,301.43,L8
2015-07-29 22:14:13+00:00,,,,,,,,279.14,L8
2015-10-17 22:14:38+00:00,294.09,306.07,310.62,310.9,309.96,310.34,288.3,279.14,L8
2016-04-26 22:14:08+00:00,300.52,311.52,317.9,317.52,314.94,312.24,298.48,,L8
2016-05-12 22:14:08+00:00,298.08,309.985,316.17999999999995,316.15,313.63,312.1,294.46000000000004,,L8
2016-08-16 22:14:41+00:00,294.83,305.73333333333335,310.6133333333333,311.39,309.3933333333334,308.30333333333334,288.78333333333336,276.55,L8
2017-04-20 22:20:11+00:00,283.29,293.29,296.3,296.65,296.55,296.82,274.99,,L8
2017-08-03 22:14:35+00:00,288.15,298.625,303.815,305.875,306.195,303.635,280.235,,L8
2018-03-15 22:14:10+00:00,300.82,311.89,316.59,314.78,317.73,321.02,301.45,302.88,L8
2018-05-18 22:13:34+00:00,300.82,311.89,316.59,314.78,317.73,321.02,301.45,295.09000000000003,L8
2018-11-10 22:14:32+00:00,,,311.97,313.14,313.78,314.16,296.13,287.3,L8
2019-02-14 22:14:21+00:00,284.97,295.26,306.015,307.66999999999996,305.96,308.07500000000005,286.425,,L8
2019-02-21 22:20:30+00:00,284.97,317.055,306.015,313.1066666666666,307.44,309.18666666666667,286.425,,L8
2019-11-13 22:14:57+00:00,303.7,312.55,318.3,320.06,318.91,322.26,298.94,,L8
2020-01-23 22:20:55+00:00,301.93,311.84000000000003,317.15999999999997,319.015,319.19000000000005,320.87,297.70500000000004,298.33,L8
2020-03-04 22:14:32+00:00,303.29333333333335,313.32,317.84999999999997,320.99,319.95000000000005,321.78000000000003,298.84,301.55499999999995,L8
2020-03-11 22:20:40+00:00,299.1675,309.6875,314.6225,317.3675,315.75750000000005,317.8525,294.18,301.55499999999995,L8
2020-07-26 22:14:32+00:00,297.7866666666667,309.87999999999994,316.0,319.6766666666667,316.67,318.1166666666667,290.03666666666663,307.745,L8
2020-10-14 22:14:56+00:00,295.905,309.41999999999996,317.275,319.335,316.64,317.695,287.675,297.595,L8
2021-08-14 22:14:45+00:00,294.99,310.25,318.74,320.67,321.27,316.5,294.58,306.53,L8
2022-01-28 22:20:55+00:00,297.70500000000004,312.07,318.815,321.615,321.41999999999996,319.015,292.355,306.53,L8
2022-02-06 22:14:44+00:00,295.77333333333337,309.66,316.68333333333334,318.62333333333333,318.25666666666666,316.6933333333333,289.86999999999995,306.53,L8
2022-03-02 22:14:37+00:00,297.74,310.77666666666664,316.94,318.7033333333334,318.6433333333334,318.6766666666667,288.6766666666667,,L9
2023-02-17 22:15:01+00:00,296.44,308.28,316.42,315.4,315.05,313.7,286.53,,L9
2023-02-25 22:14:39+00:00,297.875,309.895,316.555,316.78,316.49,314.54499999999996,287.34,294.17,L8
2023-03-05 22:14:49+00:00,306.32666666666665,315.01666666666665,321.69666666666666,322.21,319.5466666666667,320.01,287.34,320.73,L9
