dates,satname,nzd0504-0000,nzd0504-0001,nzd0504-0002,nzd0504-0003,nzd0504-0004,nzd0504-0005,nzd0504-0006,nzd0504-0007
2024-10-09 22:14:33.271000,L8,443.67,391.50,340.23,362.22,365.11,359.91,372.89,322.67
2024-11-02 22:14:41.503000,L9,304.66,319.62,327.31,328.73,327.33,329.18,304.34,318.59
2024-11-10 22:14:37.391000,L8,301.03,313.91,318.47,321.97,322.63,320.78,296.48,297.61
2024-12-04 22:14:48.196000,L9,305.55,319.12,324.31,328.92,326.35,326.40,296.62,305.78
2025-01-21 22:14:48.959000,L9,298.19,310.83,316.25,318.65,317.45,315.23,286.55,292.27
2025-04-03 22:14:16.015000,L8,285.92,301.72,306.87,306.78,293.35,305.20,273.93,
2025-04-11 22:14:29.386000,L9,299.73,313.02,318.07,320.05,320.47,317.21,287.02,302.56
2025-05-13 22:14:10.289000,L9,294.95,309.82,316.52,318.31,317.30,315.80,284.93,290.74
2025-05-29 22:14:03.472000,L9,295.20,309.11,316.67,318.66,316.11,314.61,283.44,290.71
2025-08-25 22:14:39.643000,L8,303.45,315.70,319.97,323.64,323.63,323.85,290.56,
2025-09-10 22:14:44.053000,L8,305.35,314.30,319.67,325.92,324.75,320.78,296.26,
2025-10-28 22:14:53.375000,L8,311.65,319.35,325.53,327.58,323.71,325.83,311.63,313.30
