dates,nzd0157-0000,nzd0157-0001,nzd0157-0002,nzd0157-0003,nzd0157-0004,nzd0157-0005,nzd0157-0006,nzd0157-0007,nzd0157-0008,nzd0157-0009,nzd0157-0010,nzd0157-0011,nzd0157-0012,nzd0157-0013,nzd0157-0014,satname
2013-04-11 22:07:51+00:00,318.73,299.66,299.01,307.88,295.64,275.85,,,,,,,,,,L8
2013-05-29 22:07:41+00:00,318.73,299.66,299.01,307.88,295.64,275.85,,,,,,,247.49,237.96,,L8
2013-06-30 22:08:00+00:00,318.73,294.78,294.78999999999996,301.9,292.66499999999996,280.15,292.36,,,,,,247.42000000000002,234.51,,L8
2013-09-02 22:07:40+00:00,318.73,293.4066666666667,293.88,299.98333333333335,291.6466666666667,281.87666666666667,292.22,,,,,,247.42000000000002,234.51,253.34,L8
2013-10-20 22:07:26+00:00,,290.28,291.315,296.035,289.65000000000003,284.89,292.22,,,,,,242.51,231.48333333333335,253.34,L8
2013-11-05 22:07:22+00:00,,290.28,291.315,296.035,289.65000000000003,284.89,292.22,,,,,,242.51,230.79250000000002,253.34,L8
2014-02-09 22:06:57+00:00,298.17,291.1,293.805,297.46,291.01,287.95,295.575,,,,,,242.075,228.54,262.14,L8
2014-03-29 22:05:52+00:00,298.17,290.055,295.375,298.63,291.81,289.43,296.365,,,,,,244.06333333333336,229.4325,270.94,L8
2014-04-30 22:05:46+00:00,298.17,289.93,294.9766666666667,297.3633333333333,290.8933333333334,288.55,294.43333333333334,,,,,,241.84,231.27249999999998,270.94,L8
2014-11-08 22:06:16+00:00,314.93,295.9,294.67,302.93,294.17,293.52,297.22,292.91,299.7,289.52,296.1,293.91,259.17,239.89,,L8
2015-02-28 22:05:24+00:00,320.23,303.15,300.975,306.73,299.98,297.645,302.08000000000004,297.805,303.39,296.025,303.485,298.81,272.395,246.40499999999997,286.27,L8
2015-05-19 22:05:04+00:00,325.53,299.135,298.05999999999995,302.11,297.245,289.80499999999995,306.94,302.7,307.08,302.53,310.87,303.71,285.62,252.92,286.27,L8
2015-07-22 22:05:37+00:00,325.53,299.135,296.84,300.68333333333334,294.85999999999996,288.4633333333333,299.815,302.7,307.08,302.53,310.87,303.71,285.62,252.92,286.27,L8
2015-08-07 22:05:16+00:00,325.53,296.1166666666666,295.13,299.73,293.6575,287.2075,296.7266666666667,302.7,307.08,302.53,310.87,303.71,285.62,252.92,286.27,L8
2015-08-23 22:05:24+00:00,312.745,294.7725,295.104,299.06399999999996,292.894,287.01599999999996,296.7266666666667,302.7,307.08,302.53,310.87,303.71,285.62,252.92,286.27,L8
2016-05-21 22:05:38+00:00,,,,,,,,,,,,,246.91,,,L8
2016-09-10 22:06:15+00:00,296.01,290.66,295.16,296.69,290.34,287.27,295.16,,,,,,246.91,,261.04,L8
2016-10-12 22:05:57+00:00,296.01,289.19000000000005,293.74,294.82,288.82,286.745,293.01,,,,,,246.91,,261.89,L8
2017-01-16 22:05:47+00:00,306.105,291.99333333333334,294.57666666666665,297.8833333333333,291.3533333333333,289.25666666666666,296.40333333333336,,,,294.82,301.08,265.58,231.36,261.89,L8
2017-03-05 22:05:50+00:00,306.105,290.79,294.25,297.6175,290.8325,288.11,291.6725,,,,294.82,301.08,265.58,231.36,261.89,L8
2017-04-06 22:05:10+00:00,316.2,290.5,293.89,297.9525,290.745,288.1825,289.3625,,,,294.82,301.08,265.58,231.36,262.74,L8
2017-05-08 22:05:23+00:00,316.2,291.4266666666667,294.41333333333336,299.62,291.8933333333333,288.83666666666664,288.8633333333334,,,,294.82,301.08,253.26999999999998,233.835,,L8
2017-05-24 22:05:34+00:00,316.2,291.4266666666667,294.41333333333336,299.62,291.8933333333333,288.83666666666664,288.8633333333334,,,,294.82,301.08,250.51666666666665,235.23333333333335,,L8
2017-06-25 22:05:23+00:00,316.2,291.1875,293.385,299.0425,291.3625,287.235,288.8633333333334,,,,294.82,301.08,250.51666666666665,235.23333333333335,,L8
2017-07-11 22:05:26+00:00,316.22,292.964,294.586,300.202,292.36199999999997,288.392,291.5525,294.38,297.67,292.45,294.82,301.08,250.51666666666665,235.23333333333335,,L8
2017-08-28 22:06:08+00:00,316.24,291.314,293.786,298.876,291.176,286.63,289.075,294.38,297.67,292.45,,,242.98499999999999,237.17000000000002,,L8
2017-12-02 22:06:10+00:00,323.28999999999996,297.2575,297.155,302.54,295.59999999999997,290.89,300.34,298.735,302.875,298.03499999999997,310.01,304.21,,254.74,284.82,L8
2018-01-19 22:06:02+00:00,330.34,299.245,299.4649999999999,304.005,298.135,294.05499999999995,300.70000000000005,303.09,308.08,303.62,310.01,304.21,,242.34,284.82,L8
2018-03-08 22:05:15+00:00,330.34,309.14,291.53,305.175,298.275,294.29499999999996,302.28,303.09,308.08,303.62,310.01,304.21,,242.34,275.125,L8
2018-04-25 22:04:50+00:00,314.4,298.65,291.68333333333334,302.47333333333336,295.3533333333333,290.99666666666667,299.31333333333333,303.09,308.08,303.62,310.01,304.21,247.67,237.62666666666667,275.125,L8
2018-06-28 22:05:04+00:00,298.46,289.04,287.8333333333333,298.3833333333334,290.18,286.6333333333333,295.5133333333333,,,,,,243.85,229.40666666666667,265.43,L8
2018-10-02 22:05:47+00:00,315.91999999999996,298.27000000000004,299.24,303.75666666666666,297.77666666666664,293.33666666666664,299.68333333333334,304.99,310.18,308.73,313.65,309.96,243.85,229.14000000000001,286.58,L8
2018-10-18 22:05:29+00:00,315.91999999999996,296.02,297.28000000000003,302.145,295.2925,291.745,297.9125,304.99,310.18,308.73,313.65,309.96,243.85,229.14000000000001,286.58,L8
2019-01-06 22:05:53+00:00,333.38,302.99999999999994,296.22999999999996,303.45666666666665,296.83666666666664,293.20666666666665,299.47333333333336,304.99,310.18,308.73,313.65,309.96,,,286.58,L8
2019-01-22 22:05:50+00:00,333.38,302.99999999999994,294.3275,302.16499999999996,295.2675,291.9375,298.96250000000003,304.99,310.18,308.73,313.65,309.96,,,286.58,L8
2019-04-12 22:05:30+00:00,,289.27,289.6825,298.14750000000004,289.1875,286.4575,294.20500000000004,,,,,,,,,L8
2019-06-15 22:05:51+00:00,316.6,291.92,290.67999999999995,299.4225,290.77250000000004,287.2975,295.52750000000003,,,,,,251.6,240.53,,L8
2019-07-17 22:05:35+00:00,316.6,291.94500000000005,293.08,299.545,291.4125,286.735,295.825,,,,,,243.265,238.29000000000002,,L8
2019-08-02 22:06:05+00:00,315.84000000000003,292.09,295.0575,300.2175,291.01,287.605,295.6825,,,,,,243.265,238.29000000000002,,L8
2019-11-22 22:05:57+00:00,315.84000000000003,290.9775,294.7675,299.8525,291.19500000000005,288.73,296.72249999999997,,,,,,239.40666666666667,230.92333333333332,,L8
2019-12-08 22:06:20+00:00,316.8833333333334,292.07399999999996,295.2,300.294,291.448,289.998,297.502,,,,,,239.40666666666667,230.92333333333332,,L8
2020-01-09 22:06:13+00:00,317.02500000000003,292.11249999999995,293.766,299.608,290.872,289.37600000000003,297.63199999999995,,,,,,233.31,226.12,,L8
2020-01-25 22:06:09+00:00,317.02500000000003,292.1599999999999,293.135,300.03,290.754,289.532,297.82599999999996,,,,,,231.69,216.19,,L8
2020-02-10 22:05:40+00:00,325.265,298.91333333333336,296.9,302.746,295.21000000000004,292.01599999999996,300.93600000000004,312.18,313.07,307.44,319.04,324.18,231.69,241.64999999999998,,L8
2020-06-01 22:05:32+00:00,325.265,298.8966666666666,296.4425,303.032,295.228,289.988,302.65,312.18,313.07,307.44,319.04,324.18,,267.11,,L8
2020-09-21 22:05:54+00:00,,289.29999999999995,291.92499999999995,299.065,290.53999999999996,282.95,296.64,,,,,,240.71,234.07,258.81,L8
2020-10-23 22:05:58+00:00,,289.29999999999995,292.18666666666667,299.0133333333333,290.62666666666667,285.1033333333333,297.145,,,,,,240.71,229.28999999999996,258.81,L8
2021-05-03 22:05:08+00:00,,290.57,292.43,298.94,289.76,282.41,297.02,,,,,,225.65,232.11,,L8
2021-05-19 22:05:16+00:00,,291.6,292.45000000000005,299.555,290.56,283.24,295.11,,,,,,230.63,233.44,,L8
2021-09-24 22:06:20+00:00,284.34,291.27,291.47,298.3666666666667,290.1766666666667,283.19666666666666,292.3233333333333,,,,,,230.63,233.44,,L8
2021-12-05 22:06:01+00:00,284.34,290.61,289.51,297.0,290.095,286.75,286.75,,,,,,,208.92,245.21,L9
2022-02-23 22:06:08+00:00,284.34,290.61,289.51,297.0,290.095,286.75,286.75,,,,,,,208.92,252.515,L9
2022-03-11 22:05:39+00:00,289.475,290.46000000000004,291.43,297.99333333333334,290.9433333333333,287.04333333333335,289.5,,,,,,,208.92,252.515,L9
2022-03-27 22:05:58+00:00,296.03,290.03999999999996,294.515,299.26,291.64333333333326,288.25,292.64,,,,,,,208.92,252.515,L9
2022-05-22 22:05:34+00:00,299.93666666666667,289.77666666666664,294.4166666666667,299.1775,291.86249999999995,288.4075,293.24666666666667,,,,,,232.5,221.33499999999998,252.515,L8
2022-06-07 22:06:07+00:00,299.93666666666667,290.005,293.995,299.74,291.98499999999996,287.525,293.34499999999997,,,,,,232.5,233.75,259.82,L8
2022-06-15 22:05:39+00:00,301.135,289.82,294.038,299.45799999999997,291.76,286.86400000000003,292.774,,,,,,232.5,233.75,259.82,L9
2022-07-01 22:05:54+00:00,304.432,290.8233333333333,294.6166666666667,300.36,292.395,287.33,293.62166666666667,294.86,297.85,289.96,296.2,268.28,235.91,236.055,259.82,L9
2022-08-02 22:06:07+00:00,304.432,290.8233333333333,294.32714285714286,299.09142857142854,291.47714285714284,286.5785714285715,292.9757142857143,294.86,297.85,289.96,296.2,268.28,235.91,236.055,259.82,L9
2022-08-10 22:06:32+00:00,306.0416666666667,291.5142857142857,294.55625,299.43375000000003,291.8625,287.125,293.62874999999997,294.86,297.85,289.96,296.2,268.28,242.0533333333333,235.74666666666667,259.82,L8
2022-10-21 22:06:05+00:00,311.0475,292.104,294.57,299.28333333333336,291.7916666666667,287.1066666666666,293.9583333333333,294.86,297.85,289.96,296.2,268.28,242.0533333333333,234.28,258.58,L9
2023-02-18 22:06:13+00:00,323.78,305.21,304.21,306.37,298.25,297.64,304.6,301.03,302.91,297.77,307.45,288.36,,229.88,258.58,L8
2023-03-14 22:05:47+00:00,329.03,317.71,309.06,313.8,309.9,300.855,307.355,306.455,309.19000000000005,303.99,309.96500000000003,300.365,,229.88,258.58,L9
2023-03-22 22:05:28+00:00,329.03,317.71,309.06,313.8,309.9,300.855,307.355,306.455,309.19000000000005,303.99,309.96500000000003,300.365,,227.97,259.895,L8
2023-03-30 22:05:59+00:00,329.03,307.00666666666666,302.99,307.0,301.81666666666666,294.48333333333335,307.355,306.455,309.19000000000005,303.99,309.96500000000003,300.365,,227.97,260.41333333333336,L9
2023-04-23 22:05:09+00:00,329.03,301.93,300.135,303.77,298.34749999999997,291.8925,300.17,306.455,309.19000000000005,303.99,309.96500000000003,300.365,,226.06,261.33000000000004,L8
2023-06-10 22:05:03+00:00,315.0566666666667,299.46999999999997,298.534,302.404,296.634,290.35,297.925,306.455,309.19000000000005,303.99,309.96500000000003,300.365,,226.06,261.33000000000004,L8
2023-06-18 22:05:21+00:00,314.84499999999997,298.03,297.93,301.965,295.80833333333334,290.0683333333333,297.026,306.455,309.19000000000005,303.99,309.96500000000003,300.365,,226.06,261.33000000000004,L9
2023-07-12 22:05:44+00:00,314.84499999999997,297.3385714285714,297.7257142857143,301.79714285714283,295.37,290.28000000000003,297.00333333333333,306.455,309.19000000000005,303.99,309.96500000000003,300.365,253.94,232.095,261.33000000000004,L8
2023-07-28 22:05:27+00:00,314.294,296.3375,297.3,301.21875,294.51125,289.97625,296.3314285714286,306.455,309.19000000000005,303.99,309.96500000000003,300.365,240.16,232.08666666666667,261.33000000000004,L8
2023-08-05 22:05:23+00:00,311.56,295.51,296.73,300.7066666666667,294.0711111111111,289.18888888888887,295.44625,306.455,309.19000000000005,303.99,309.96500000000003,300.365,240.16,232.08666666666667,261.33000000000004,L9
2023-08-21 22:05:52+00:00,309.116,293.3066666666666,295.51,299.0133333333333,292.6422222222222,287.44666666666666,293.315,311.88,315.47,310.21,312.48,312.37,240.16,232.08666666666667,261.33000000000004,L9
2023-09-30 22:05:45+00:00,302.825,288.90749999999997,293.37125,296.2975,289.31125,285.85625,289.78,,,,,,240.16,235.1,,L8
2023-11-25 22:06:20+00:00,302.825,289.2228571428571,293.11625000000004,296.63875,289.245,285.94,290.46875,,,,,,240.16,235.1,,L9
2024-03-16 22:05:47+00:00,,287.31,290.8350000000001,295.35,287.6600000000001,285.2149999999999,286.56999999999994,,,,,,,,261.11,L9
2024-03-24 22:05:18+00:00,,288.475,291.88,296.69,288.48,285.12999999999994,288.02666666666664,,,,,,,,262.34000000000003,L8
2024-04-09 22:05:37+00:00,,289.64,291.75,298.09,288.765,284.875,291.125,,,,,,,225.74,262.34000000000003,L8
2024-05-03 22:05:14+00:00,,288.35,292.5566666666667,298.17,289.06333333333333,285.43,291.33,293.06,293.03,286.07,293.97,,,228.56,262.34000000000003,L9
2024-05-11 22:04:51+00:00,,287.8233333333333,291.955,297.8575,289.0075,284.39250000000004,291.4125,293.06,293.03,286.07,293.97,,,228.56,262.34000000000003,L8
2024-07-22 22:05:28+00:00,314.66,290.34749999999997,294.415,299.2325,290.7375,286.1925,292.89750000000004,293.06,293.03,286.07,293.97,,252.12,229.83666666666667,262.34000000000003,L9
2024-07-30 22:05:39+00:00,314.66,290.03000000000003,293.478,299.0,290.21999999999997,284.842,292.89750000000004,293.06,293.03,286.07,293.97,,252.12,229.83666666666667,262.34000000000003,L8
2024-09-16 22:05:57+00:00,314.66,290.03000000000003,293.478,299.0,290.21999999999997,284.842,292.89750000000004,293.06,293.03,286.07,293.97,349.65,252.12,229.83666666666667,263.57,L8
2024-09-24 22:05:49+00:00,304.46000000000004,290.08000000000004,293.674,298.608,290.202,285.896,292.6375,291.75,293.515,286.475,293.97,349.65,252.12,229.83666666666667,259.19,L9
2024-10-26 22:06:12+00:00,300.62333333333333,290.4216666666667,293.635,298.59999999999997,290.12166666666667,286.15833333333336,293.5,291.75,293.515,286.475,293.97,349.65,252.12,231.885,259.19,L9
2024-12-05 22:05:45+00:00,300.62333333333333,292.175,294.3725,299.0875,290.5575,287.2825,294.7,290.44,294.0,286.88,,349.65,252.12,230.445,259.19,L8
2025-01-14 22:06:13+00:00,304.9825,294.294,295.994,300.45,291.904,289.01800000000003,296.74749999999995,294.775,297.445,290.9,303.51,349.65,257.25,230.445,259.19,L9
2025-01-22 22:05:37+00:00,301.75666666666666,291.78,296.438,300.102,291.044,289.05,297.21,294.775,297.445,290.9,303.51,349.65,262.38,228.5,259.19,L8
2025-03-19 22:05:30+00:00,301.75666666666666,292.53499999999997,297.294,300.55,291.322,290.77,295.90999999999997,294.775,297.445,290.9,303.51,,262.38,228.5,259.59000000000003,L9
2025-08-02 22:05:57+00:00,315.72,293.13,294.88,300.81,290.975,288.45000000000005,292.865,,,,,,251.01,227.25,259.99,L8
2025-11-06 22:06:19+00:00,315.72,293.13,295.75,301.31,292.41,288.86,295.02,,,,,,251.01,225.70499999999998,,L8
2025-11-14 22:06:00+00:00,315.72,290.87,293.28,299.735,291.555,288.405,293.15999999999997,,,,,,251.01,225.70499999999998,262.29,L9
