dates,nzd0255-0000,nzd0255-0001,nzd0255-0002,nzd0255-0003,nzd0255-0004,nzd0255-0005,nzd0255-0006,nzd0255-0007,nzd0255-0008,nzd0255-0009,nzd0255-0010,nzd0255-0011,nzd0255-0012,nzd0255-0013,nzd0255-0014,nzd0255-0015,nzd0255-0016,nzd0255-0017,nzd0255-0018,nzd0255-0019,nzd0255-0020,nzd0255-0021,nzd0255-0022,satname
2018-08-17 21:53:31+00:00,,226.69,226.735,260.99,,279.71,282.54499999999996,280.70500000000004,274.27666666666664,277.42,303.8933333333334,327.705,323.03999999999996,324.16333333333336,329.59,325.8566666666666,329.90333333333336,321.69,320.90999999999997,321.39000000000004,322.77,319.8833333333334,321.855,L8
2018-10-20 21:53:56+00:00,,231.12,222.56,261.755,284.81,280.095,281.135,282.4666666666667,274.13999999999993,277.07666666666665,303.15,329.84,324.52666666666664,323.65333333333336,329.46,325.68333333333334,329.79,322.87666666666667,322.30333333333334,320.8666666666666,322.8,319.12999999999994,322.34999999999997,L8
2018-11-05 21:54:00+00:00,256.51,230.45000000000002,219.84,261.3433333333333,282.69,279.59666666666664,279.0,283.4525,275.0175,277.745,304.2925,330.445,324.28999999999996,323.45,329.86,326.235,330.2175,323.1775,322.28,321.10999999999996,323.1225,319.57,322.0825,L8
2018-12-07 21:53:57+00:00,256.51,231.72750000000002,219.3175,262.0,282.6933333333333,279.77250000000004,278.935,284.252,275.774,278.472,305.20799999999997,330.832,324.392,323.562,330.206,326.492,330.258,323.532,322.702,321.16999999999996,323.62399999999997,320.186,322.38,L8
2019-05-16 21:53:15+00:00,,230.76999999999998,222.87,263.22,282.7,280.3,278.74,287.155,278.36,283.065,314.03499999999997,332.38,329.89,328.93,333.975,332.255,332.70000000000005,328.91499999999996,326.6,324.20500000000004,326.53999999999996,324.21,326.515,L8
2019-06-17 21:53:30+00:00,,225.985,231.94,264.33500000000004,284.88,277.65,285.72,287.07500000000005,278.755,284.985,318.985,338.22,336.045,334.355,336.245,337.83000000000004,336.40999999999997,333.995,329.24,328.235,328.21000000000004,325.95,330.405,L8
2019-08-04 21:54:09+00:00,,225.51999999999998,230.27666666666664,263.82,283.305,277.605,284.99,286.14000000000004,278.48,284.3966666666667,317.33666666666664,338.22,336.045,334.15333333333336,336.49333333333334,337.36,336.23,334.17333333333335,329.24,328.2266666666667,328.66,325.99333333333334,330.34666666666664,L8
2019-10-07 21:54:03+00:00,,227.6875,228.125,263.5075,282.75333333333333,277.5233333333333,282.33,285.40250000000003,278.3275,283.9925,315.36,334.995,332.2266666666667,334.15333333333336,336.49333333333334,336.5,335.5425,332.57,328.1666666666667,326.9825,327.9675,324.96,328.64750000000004,L8
2019-11-08 21:54:26+00:00,264.3,227.724,225.68199999999996,263.006,281.76,277.3125,279.8125,285.12399999999997,278.018,283.274,313.36199999999997,333.87333333333333,330.2,331.8575,335.27750000000003,335.726,335.014,331.116,326.7375,325.986,327.32399999999996,323.914,327.206,L8
2020-01-11 21:54:15+00:00,262.39,225.995,221.29,261.705,281.0,277.035,277.3675,284.66499999999996,277.84749999999997,281.8025,309.57,331.7,324.31333333333333,329.36,334.31000000000006,333.2625,333.0975,328.04499999999996,324.75333333333333,323.6875,326.0,322.33500000000004,324.7025,L8
2020-01-27 21:54:11+00:00,261.79333333333335,226.902,222.484,261.998,281.414,277.91,279.316,285.496,278.196,282.01,309.578,331.7,324.31333333333333,328.01666666666665,333.68666666666667,332.552,332.812,327.664,325.4075,323.52,325.89,322.658,325.26800000000003,L8
2020-02-12 21:54:06+00:00,261.79333333333335,230.882,226.58199999999997,261.8,281.335,277.99750000000006,278.08,285.8025,278.2625,281.7075,308.4625,331.7,324.31333333333333,325.15,332.03499999999997,331.58500000000004,332.04749999999996,325.9475,325.4075,322.34749999999997,324.97249999999997,321.8025,324.02750000000003,L8
2020-05-18 21:53:30+00:00,260.5400000000001,230.78333333333333,231.77666666666664,261.81500000000005,282.455,278.9750000000001,281.525,281.63,279.20000000000005,272.31666666666666,309.525,313.05,319.21500000000003,319.13,321.73,321.13999999999993,321.9266666666667,317.3666666666667,326.58000000000004,322.06999999999994,324.62499999999994,322.80999999999995,325.56000000000006,L8
2020-06-03 21:53:12+00:00,260.5400000000001,231.06,231.77666666666664,261.49666666666667,282.455,278.9750000000001,281.525,281.63,278.38000000000005,272.31666666666666,312.95000000000005,328.01,325.44,325.26666666666665,321.73,321.13999999999993,321.9266666666667,317.3666666666667,326.58000000000004,322.06999999999994,324.62499999999994,322.80999999999995,325.56000000000006,L8
2020-07-21 21:53:58+00:00,242.02,235.63666666666666,226.6,253.48000000000002,271.48,272.365,287.11,275.84,274.29333333333335,267.55333333333334,314.70500000000004,324.96000000000004,321.8833333333333,322.77250000000004,322.45,318.1166666666666,319.09000000000003,314.30333333333334,322.13,318.54,319.81,317.38,321.485,L8
2020-10-25 21:54:24+00:00,238.155,231.83999999999997,214.235,252.90666666666667,264.96500000000003,270.575,277.82,274.67,273.66,266.66,313.85,324.96000000000004,323.0375,323.095,322.4033333333333,318.5933333333333,319.09999999999997,314.56333333333333,320.945,317.90999999999997,319.655,317.12,319.695,L8
2020-12-12 21:54:25+00:00,244.59666666666666,225.135,215.91333333333333,252.00666666666666,268.14000000000004,271.3633333333333,274.22,279.45666666666665,273.7033333333333,275.5,305.355,318.86,320.28000000000003,321.20000000000005,327.5566666666667,326.03000000000003,327.66333333333336,321.56,319.8566666666666,318.57666666666665,320.8533333333333,318.37666666666667,319.9733333333333,L8
2021-01-13 21:54:15+00:00,244.59666666666666,222.40333333333334,218.725,255.7225,271.8825,273.205,278.66333333333336,282.40250000000003,275.9275,277.0725,307.95,318.86,322.235,323.0525,328.92,327.54,329.01,322.685,320.46,319.7025,321.815,319.7375,321.0275,L8
2021-01-29 21:53:48+00:00,255.17499999999998,223.9475,225.52249999999998,262.305,277.31,277.32,280.175,287.88250000000005,279.9125,282.76750000000004,309.3925,,326.67,325.64,331.40999999999997,331.33000000000004,331.94,325.76750000000004,322.81,323.335,325.16249999999997,323.3575,323.58,L8
2021-04-03 21:53:50+00:00,255.17499999999998,224.936,225.80599999999998,262.15,277.60600000000005,277.32800000000003,280.175,287.692,279.59000000000003,282.65200000000004,309.618,,328.416,327.8575,332.412,331.99,332.99,326.93600000000004,322.954,322.81399999999996,325.014,323.13,323.472,L8
2021-05-05 21:53:33+00:00,259.925,224.558,226.734,262.71999999999997,280.19800000000004,277.87399999999997,281.55,287.72400000000005,279.828,283.152,311.25800000000004,337.1,330.076,329.7725,333.528,333.736,334.666,328.584,323.92199999999997,324.512,326.236,323.87600000000003,324.772,L8
2021-07-08 21:53:34+00:00,262.37,226.66,228.60000000000002,264.13599999999997,281.9440000000001,279.1075,285.36249999999995,288.684,280.732,284.97200000000004,314.416,336.56,332.40000000000003,332.8125,335.672,336.032,336.52200000000005,330.67,326.164,326.128,327.132,324.33200000000005,326.22999999999996,L8
2021-08-25 21:54:16+00:00,262.37,228.88,227.26999999999998,262.28499999999997,280.64000000000004,278.28333333333336,282.22999999999996,286.81333333333333,278.72249999999997,283.87,313.77500000000003,336.56,335.1,334.21333333333337,336.04,335.8575,337.495,331.38250000000005,326.0775,325.1175,327.0675,322.46250000000003,326.2425,L8
2021-09-10 21:54:20+00:00,262.37,229.852,226.8275,262.32399999999996,280.736,278.355,281.84999999999997,285.8825,278.33399999999995,283.27,312.56600000000003,336.56,335.1,332.4825,335.056,334.416,336.002,330.66,325.596,324.46400000000006,326.408,322.34000000000003,326.17199999999997,L8
2021-12-31 21:54:19+00:00,255.3,231.98000000000002,227.27666666666667,262.305,280.7375,275.68333333333334,280.315,285.56499999999994,277.2925,282.3675,309.53,336.02,321.48,327.82,332.185,331.0375,333.39,327.16,322.595,322.71500000000003,324.6225,319.67,325.78999999999996,L8
2022-01-08 21:53:55+00:00,255.3,232.22500000000002,228.4575,263.53,280.7825,276.03499999999997,278.4633333333333,283.09,276.59749999999997,280.075,306.675,,323.70500000000004,325.38666666666666,330.9975,328.93999999999994,331.53999999999996,324.98,320.46999999999997,320.96750000000003,323.4075,318.98,324.775,L9
2022-02-17 21:54:07+00:00,255.06,230.25,227.52200000000002,263.04200000000003,279.68600000000004,275.342,278.09000000000003,284.2,276.794,279.948,306.694,331.7,323.3066666666667,324.765,330.896,328.508,331.494,324.43,320.634,320.8,323.19,318.258,323.84999999999997,L8
2022-03-05 21:54:04+00:00,257.0466666666667,229.18400000000003,226.458,263.98199999999997,279.72,274.054,278.47249999999997,284.88,277.156,279.29,305.95799999999997,331.63,323.3425,324.764,330.328,327.454,331.06399999999996,324.094,320.39,320.442,322.792,318.26800000000003,323.77666666666664,L8
2022-03-21 21:53:31+00:00,257.0466666666667,228.04500000000002,226.6975,264.35749999999996,279.37,272.925,277.72666666666663,285.1766666666667,277.002,278.382,306.02799999999996,330.89000000000004,322.364,324.1325,330.13,327.642,331.45799999999997,323.584,320.37199999999996,320.66,322.77000000000004,317.912,322.72,L8
2022-04-30 21:53:24+00:00,257.0466666666667,230.342,228.92600000000002,264.35749999999996,279.37,272.925,277.72666666666663,285.1766666666667,277.69166666666666,280.245,306.02799999999996,330.89000000000004,322.364,325.706,331.29,329.4683333333333,332.445,323.584,320.37199999999996,320.66,323.35,318.125,322.72,L9
2022-05-24 21:54:00+00:00,257.0466666666667,230.25166666666667,229.00333333333333,265.216,279.37,272.925,279.405,285.62,277.94,280.7814285714286,307.525,332.035,323.89,326.30333333333334,331.72833333333335,330.05,332.4714285714286,324.61833333333334,321.46999999999997,320.90833333333336,323.48428571428576,318.53000000000003,323.42,L8
2022-06-25 21:53:54+00:00,257.3125,230.37000000000003,229.82571428571427,266.64,280.39,274.252,281.296,286.05,278.47625,281.66625,309.18285714285713,333.0,323.89,327.33,332.41857142857145,330.82,333.10875,326.07000000000005,322.3371428571428,321.2685714285714,323.61625000000004,318.9675,323.52250000000004,L8
