dates,satname,nzd0255-0000,nzd0255-0001,nzd0255-0002,nzd0255-0003,nzd0255-0004,nzd0255-0005,nzd0255-0006,nzd0255-0007,nzd0255-0008,nzd0255-0009,nzd0255-0010,nzd0255-0011,nzd0255-0012,nzd0255-0013,nzd0255-0014,nzd0255-0015,nzd0255-0016,nzd0255-0017,nzd0255-0018,nzd0255-0019,nzd0255-0020,nzd0255-0021,nzd0255-0022
2001-09-11 21:42:38.257000,L7,278.82,253.05,253.92,292.84,,,,,,,,,,,,,350.14,342.58,339.36,344.60,,,
2001-09-27 21:42:29.269000,L7,,,,,,,,,,,,340.05,343.54,344.30,346.02,,357.60,358.90,355.09,358.64,334.52,351.08,356.88
2001-10-13 21:42:15.922000,L7,265.17,242.25,224.14,272.62,298.36,281.75,304.83,301.46,296.20,307.29,332.42,342.92,322.08,319.01,346.12,261.83,264.06,265.01,265.21,265.62,264.35,266.03,275.08
2001-10-29 21:42:21.289000,L7,,,,,,,,,,,,,346.75,339.01,349.52,266.92,267.10,259.55,269.91,277.67,273.09,270.61,281.10
2002-01-17 21:42:52.816000,L7,265.22,249.69,233.68,271.35,294.21,295.29,305.23,301.50,301.36,320.16,325.09,354.02,349.22,358.10,359.77,273.06,267.15,253.07,259.90,265.27,275.76,268.48,275.46
2002-02-02 21:42:54.721000,L7,261.96,233.32,201.23,262.53,281.00,275.20,269.47,275.51,276.10,269.64,270.15,322.11,314.75,309.87,318.38,317.87,315.86,307.82,308.14,309.42,315.63,316.70,303.68
2002-02-18 21:42:54.191000,L7,268.97,233.51,221.96,267.26,287.89,287.58,298.55,295.31,275.43,273.65,306.88,341.87,318.73,315.17,318.48,322.67,323.79,313.19,308.22,310.01,318.77,321.42,319.55
2002-03-22 21:42:52.399000,L7,,,,,,,,,,,,,347.58,319.18,323.64,325.22,323.87,316.26,316.82,315.20,350.17,,
2002-04-07 21:42:52.870000,L7,,233.87,235.90,256.41,,266.80,228.20,284.43,280.97,278.86,316.59,357.32,325.89,316.88,319.18,325.60,327.52,325.88,345.52,342.73,363.86,316.01,312.82
2002-09-14 21:41:55.072000,L7,263.87,235.05,224.01,267.73,292.83,293.75,286.93,292.89,286.34,285.83,318.39,347.16,293.61,287.05,283.22,277.59,269.28,271.80,268.55,323.86,276.86,274.03,266.32
2002-11-01 21:41:54.382000,L7,299.13,272.74,272.38,,307.60,325.38,270.29,280.81,324.81,314.03,354.19,364.60,362.82,364.33,367.59,367.94,367.66,372.77,345.26,347.94,343.03,341.61,334.91
2003-01-20 21:42:33.373000,L7,,263.60,263.35,292.32,307.37,319.27,320.84,317.43,309.14,316.66,355.83,364.34,364.09,359.29,315.20,318.42,316.16,308.24,306.41,306.14,308.70,309.85,316.62
2003-02-05 21:42:41.878000,L7,,259.10,280.36,,247.06,261.19,246.13,275.11,268.97,260.81,292.67,317.22,310.21,311.68,312.57,315.40,312.67,304.67,303.58,306.17,302.52,303.60,302.06
2003-02-21 21:42:44.547000,L7,272.16,254.00,248.57,249.22,259.63,263.44,238.80,328.38,326.24,324.72,352.34,358.10,284.61,288.38,281.14,274.66,372.43,352.29,253.42,253.17,256.20,256.17,267.90
2003-05-12 21:42:48.091000,L7,273.47,238.96,248.55,290.47,299.17,297.96,291.63,295.47,334.44,309.79,337.28,354.35,333.32,335.92,333.48,338.77,337.89,332.03,325.02,324.99,347.97,341.03,
2003-05-28 21:42:46.560000,L7,289.99,241.22,266.29,,,,,,,,,,,,,,,,,,,,
2003-09-25 21:31:42.973000,L5,,,271.07,302.09,320.64,321.69,321.09,332.14,,,346.63,360.76,354.01,360.48,364.70,366.07,375.54,362.88,353.39,351.54,354.17,348.95,349.91
2004-05-06 21:34:22.023000,L5,276.13,259.77,246.78,285.75,304.54,304.27,308.10,314.53,303.72,304.12,331.01,350.22,349.28,354.60,353.90,359.98,364.59,357.24,354.41,351.93,349.47,343.99,341.32
2004-06-07 21:35:18.585000,L5,281.33,255.86,236.65,240.37,231.67,252.70,302.61,319.74,314.31,308.87,325.95,350.32,337.17,340.56,333.78,338.22,338.85,327.77,328.12,326.69,333.40,322.72,329.72
2004-06-23 21:35:46.683000,L5,275.10,256.16,245.67,283.98,301.34,295.82,307.93,312.81,309.77,306.85,331.20,355.14,352.19,348.25,352.87,349.85,348.97,349.73,344.91,344.51,344.17,342.50,340.52
2004-07-25 21:36:37.854000,L5,282.29,264.31,266.64,293.71,313.45,322.89,331.25,328.07,318.81,320.91,346.47,364.96,359.18,359.94,362.32,363.85,357.06,356.50,357.82,359.46,359.70,354.86,358.56
2004-09-11 21:37:49.351000,L5,273.28,242.26,228.19,277.54,289.48,294.76,303.26,304.28,295.80,294.10,315.99,345.76,336.48,332.95,338.34,337.42,338.36,331.34,332.47,333.57,331.56,330.66,335.08
2004-10-13 21:38:32.826000,L5,296.03,281.69,272.20,,,,,,331.24,314.35,340.61,365.53,352.53,355.25,354.84,360.84,373.32,372.16,366.16,367.69,366.15,360.04,352.82
2005-02-18 21:40:42.163000,L5,,,,,,,,249.13,273.60,273.34,289.51,323.47,323.48,320.58,328.18,334.43,335.54,327.44,325.58,326.03,328.78,316.53,317.75
2005-05-09 21:41:19.893000,L5,281.54,260.66,262.78,288.64,311.22,314.54,322.74,326.18,,,357.88,365.67,363.73,357.60,370.81,367.16,369.46,361.73,362.47,361.94,362.04,358.37,
2005-06-26 21:41:40.412000,L5,,,194.39,246.58,264.59,270.42,265.46,271.01,270.04,272.33,264.77,315.34,313.63,310.61,311.57,308.90,308.77,302.72,302.91,302.36,302.54,301.47,308.27
2005-07-12 21:41:47.390000,L5,,,201.70,254.06,276.90,276.45,277.36,278.45,265.42,263.91,250.49,312.06,306.99,307.80,309.97,312.70,313.66,311.88,308.20,310.11,308.76,304.10,303.21
2005-07-28 21:41:57.832000,L5,,,174.15,233.41,261.35,265.77,262.05,259.60,246.45,248.08,233.78,301.86,296.85,298.23,308.54,311.26,312.28,308.70,304.10,298.45,304.15,289.81,295.11
2005-08-13 21:42:05.358000,L5,,,179.57,232.74,260.09,261.87,264.55,276.12,264.30,270.18,260.03,320.14,315.02,307.97,308.70,305.65,306.60,304.53,298.49,300.03,303.33,304.46,306.07
2005-08-29 21:42:10.705000,L5,277.04,251.09,233.90,284.37,302.19,287.05,303.25,302.11,291.45,290.22,320.06,348.89,351.32,351.54,353.24,353.02,352.61,348.08,339.01,331.94,332.73,331.47,334.56
2006-02-21 21:44:44.561000,L5,282.50,266.96,253.92,289.70,306.01,308.11,313.18,313.39,311.45,314.50,330.15,349.78,348.08,353.24,359.88,359.95,359.82,351.69,347.19,347.01,345.12,344.49,344.43
2006-03-09 21:45:04.554000,L5,,,,,,235.34,256.82,256.72,256.81,263.94,262.04,305.90,315.56,319.61,324.77,323.20,324.46,316.83,313.25,301.81,305.86,302.52,305.06
2006-04-10 21:45:40.863000,L5,268.35,238.82,230.44,274.78,290.06,290.30,299.19,303.88,294.24,292.63,315.73,343.62,339.09,341.19,340.05,341.32,341.85,336.53,332.96,335.40,334.28,332.71,332.84
2006-04-26 21:45:56.580000,L5,286.28,272.35,265.45,295.00,316.60,311.88,311.74,320.62,315.74,325.75,340.28,361.91,355.69,367.48,371.03,,371.44,360.22,355.10,351.89,354.37,351.35,356.24
2006-06-13 21:46:37.602000,L5,276.18,260.35,258.85,288.49,310.89,311.49,319.89,326.87,315.85,313.34,342.38,363.67,363.75,364.60,359.63,360.20,360.23,355.54,356.53,355.55,352.19,352.15,346.24
2006-07-31 21:47:18.646000,L5,240.96,216.74,205.83,243.60,271.01,272.13,279.68,284.18,272.40,273.15,277.19,320.36,316.94,316.59,319.15,318.20,317.33,312.14,314.61,314.43,313.49,312.51,315.83
2006-09-01 21:47:43.231000,L5,286.29,276.84,263.08,287.96,313.82,317.99,316.76,320.26,323.38,331.63,352.70,369.84,363.77,364.51,364.44,365.00,365.47,358.20,354.92,351.60,351.57,357.48,356.27
2006-09-17 21:47:54.852000,L5,284.31,254.53,230.96,272.21,291.57,292.87,301.77,307.50,308.44,309.80,332.02,357.12,349.10,349.21,338.92,343.10,342.95,338.80,336.19,334.64,332.62,340.62,342.38
2006-12-06 21:48:41.029000,L5,259.70,251.76,256.29,278.12,291.57,311.13,310.92,309.78,314.72,329.73,335.02,352.10,346.12,340.00,343.12,342.20,342.49,334.99,328.22,333.78,350.42,360.41,353.05
2007-02-08 21:49:02.527000,L5,291.69,284.11,280.26,298.46,318.76,320.49,312.60,315.27,318.08,320.23,335.91,352.83,358.02,362.19,365.63,363.64,366.42,357.19,358.34,348.48,348.05,340.61,342.70
2011-01-02 21:43:59.020000,L5,282.57,255.79,248.64,290.52,295.15,292.62,290.94,300.69,298.22,288.08,316.13,352.15,349.37,346.93,351.12,348.53,352.66,339.27,327.94,328.60,331.15,326.86,333.04
2013-04-29 21:55:51.104000,L8,253.01,226.70,223.36,259.37,280.78,279.61,286.83,284.02,277.04,282.94,310.41,334.10,327.90,328.65,333.63,335.46,333.05,329.72,326.46,322.95,323.61,320.97,326.81
2013-05-31 21:56:07.688000,L8,260.71,232.38,231.47,263.37,284.98,281.24,289.36,286.04,279.50,284.49,316.66,335.09,330.45,331.72,335.32,338.98,337.96,332.06,326.71,323.14,326.12,323.07,329.62
2013-07-18 21:56:02.364000,L8,195.15,199.37,247.32,268.03,265.68,287.55,296.21,289.25,286.33,225.27,323.31,325.40,321.55,294.99,323.95,339.14,340.72,329.43,324.50,323.62,326.25,322.86,335.54
2013-08-19 21:55:42.209000,L8,246.45,216.64,207.69,251.99,273.13,270.30,274.70,274.69,271.17,271.94,301.46,323.54,320.59,320.15,323.37,326.44,323.34,313.90,309.79,310.75,308.65,299.23,299.82
2013-08-19 21:56:06.167000,L8,243.72,214.27,204.08,248.98,270.62,268.28,271.65,272.04,269.35,269.36,293.63,321.04,318.25,318.08,320.50,323.17,321.74,311.74,306.75,309.01,244.22,260.86,290.88
2013-10-06 21:55:33.702000,L8,271.83,250.23,245.26,279.66,291.15,289.22,297.82,289.77,287.65,288.60,330.07,349.25,339.58,337.56,337.40,340.98,340.23,335.79,329.50,330.61,334.28,335.09,342.13
2013-10-06 21:55:57.648000,L8,272.32,250.71,245.48,280.20,291.59,289.46,298.08,289.88,287.86,288.81,330.34,349.44,339.74,337.81,337.57,341.15,340.32,336.16,329.69,330.77,334.43,335.23,342.02
2013-12-09 21:55:16.438000,L8,257.50,237.53,234.25,261.31,269.55,281.20,277.53,284.68,277.63,277.85,306.75,332.36,322.96,321.74,329.05,331.32,329.85,322.57,318.02,318.32,324.01,318.57,325.79
2014-02-11 21:54:32.873000,L8,273.22,252.61,244.61,278.65,294.86,290.85,302.97,303.57,302.28,305.20,326.81,352.10,338.91,342.31,340.51,344.15,352.06,338.00,335.03,342.84,344.76,340.35,335.99
2014-02-11 21:54:56.823000,L8,265.86,237.48,230.41,267.75,285.74,280.28,291.56,289.52,280.68,281.20,314.21,337.38,326.79,325.15,332.42,334.85,332.09,324.30,325.45,321.56,326.18,322.23,327.31
2014-02-27 21:54:44.238000,L8,267.11,246.87,235.87,270.59,291.77,282.50,300.56,293.58,281.55,284.97,321.79,339.06,333.70,332.64,336.03,338.06,336.63,333.58,331.25,323.74,328.99,326.59,331.00
2014-03-15 21:54:10.286000,L8,259.01,228.17,222.72,259.42,278.62,271.60,281.43,273.03,276.41,286.07,352.23,343.68,338.01,335.23,336.74,342.96,341.48,336.30,332.61,357.23,354.30,341.08,
2014-03-15 21:54:34.241000,L8,252.49,224.17,219.28,257.09,276.34,269.69,278.94,270.67,274.95,283.71,348.45,341.08,336.04,332.66,335.24,341.52,338.70,333.93,330.41,334.54,335.01,,
2014-03-31 21:53:53.631000,L8,,,,,,,,,,,,,,,,,,,316.25,289.79,280.63,312.81,320.18
2014-05-02 21:53:22.380000,L8,242.60,206.01,200.92,246.20,263.41,262.79,258.34,261.66,257.17,260.75,244.92,300.21,239.94,295.02,279.31,303.07,304.60,307.99,302.12,258.00,,,265.79
2014-05-02 21:53:46.331000,L8,244.26,208.47,202.58,248.52,265.57,264.88,261.75,264.22,260.22,263.01,249.30,309.37,243.27,302.53,308.37,307.78,307.98,310.22,304.15,293.16,293.84,285.64,258.68
2014-05-18 21:53:11.680000,L8,256.88,229.49,230.19,265.58,284.64,282.69,286.64,285.13,279.49,284.82,316.45,335.19,332.41,330.99,335.33,339.07,334.98,331.42,328.37,324.96,325.97,321.96,329.07
2014-05-18 21:53:35.635000,L8,257.39,231.84,231.77,266.37,285.17,283.11,287.01,285.58,279.84,285.17,316.26,335.55,332.89,331.43,335.47,339.28,335.21,331.95,328.77,325.10,326.19,322.14,329.23
2014-06-19 21:53:23.387000,L8,255.37,230.02,231.44,264.27,285.01,282.59,291.83,286.89,277.84,288.08,322.61,341.46,336.95,336.00,340.98,342.66,341.65,336.41,331.56,330.82,329.18,327.52,335.48
2014-06-19 21:53:47.342000,L8,254.91,229.13,228.52,263.03,283.30,281.51,289.43,285.31,276.60,285.45,319.09,339.46,334.58,333.97,337.79,340.60,338.47,333.78,329.82,327.18,327.32,325.25,331.48
2014-07-05 21:53:29.728000,L8,261.71,230.83,233.28,270.80,285.09,281.30,289.28,289.09,280.71,285.26,320.11,339.41,334.34,334.38,338.34,340.57,337.98,333.01,329.27,328.48,327.70,323.87,332.71
2014-07-05 21:53:53.692000,L8,261.94,231.43,233.26,271.27,285.02,281.17,288.94,289.10,280.66,284.88,319.02,339.12,334.33,334.06,337.92,340.21,337.65,332.81,328.96,327.94,327.36,323.36,332.11
2014-07-21 21:53:33.067000,L8,264.15,233.45,231.83,271.14,284.72,280.81,288.36,288.59,283.05,286.99,319.15,338.70,334.69,331.86,336.72,340.34,336.16,331.58,329.04,326.50,326.13,323.67,335.52
2014-07-21 21:53:57.022000,L8,264.54,234.47,231.01,271.23,284.54,280.17,287.54,288.39,281.63,286.29,316.36,338.29,333.79,330.87,336.10,338.86,334.86,330.92,328.57,324.22,325.50,322.90,334.14
2014-08-06 21:53:41.801000,L8,263.90,241.76,245.47,275.53,297.69,290.34,293.82,291.49,289.05,300.82,327.14,348.29,344.71,340.19,345.60,347.80,346.10,343.44,346.87,338.19,342.49,336.28,343.36
2014-08-06 21:54:05.764000,L8,263.72,241.77,244.81,274.94,296.99,289.26,292.85,290.16,287.22,298.79,324.70,346.29,342.22,339.61,338.23,345.99,343.34,340.86,337.20,336.91,336.85,332.70,341.73
2014-09-07 21:53:48.789000,L8,258.67,239.00,228.80,262.19,288.55,282.78,290.89,287.57,279.23,283.43,316.69,335.91,331.67,329.46,333.92,338.43,334.69,330.28,327.37,322.68,326.18,322.66,326.73
2014-09-07 21:54:12.743000,L8,258.80,239.58,228.69,262.12,288.04,282.72,290.40,287.33,278.99,283.17,315.16,335.66,330.85,329.05,333.49,337.77,334.16,329.50,326.79,322.05,325.86,322.14,325.66
2014-09-23 21:53:45.463000,L8,260.69,240.86,232.47,262.36,287.68,283.91,291.40,286.77,279.16,284.01,312.75,335.95,329.97,328.25,333.21,336.76,333.77,328.17,326.43,323.35,326.85,322.07,327.37
2014-09-23 21:54:09.418000,L8,260.57,240.55,231.04,262.04,286.97,283.56,290.90,286.73,279.03,283.64,312.37,335.95,329.82,328.29,333.19,336.57,333.59,329.18,326.29,323.06,326.66,321.80,327.09
2014-10-25 21:53:52.818000,L8,257.71,236.59,224.77,265.23,284.45,279.86,283.27,284.66,276.86,281.92,310.00,334.61,328.44,327.36,332.31,328.56,332.28,328.02,326.38,321.58,324.43,319.57,325.04
2014-10-25 21:54:16.772000,L8,257.39,236.36,225.83,265.70,284.83,280.66,284.06,285.20,277.40,282.61,311.03,335.41,329.75,328.11,333.27,332.13,332.78,328.53,327.23,322.02,325.42,320.77,325.90
2014-11-10 21:53:54.574000,L8,260.40,233.00,220.14,260.40,278.56,275.09,276.26,282.76,276.60,281.09,305.76,329.50,322.85,323.84,329.16,327.10,329.45,324.13,318.07,319.38,322.58,315.54,320.43
2014-11-10 21:54:18.528000,L8,260.20,233.15,220.35,260.76,278.91,275.55,276.56,283.12,276.84,281.67,306.46,330.05,323.18,324.28,330.01,327.44,329.86,324.51,319.41,319.84,322.95,316.34,321.14
2014-11-26 21:53:52.081000,L8,265.38,232.68,224.97,257.53,270.87,270.79,267.19,280.85,271.36,273.24,299.64,325.64,319.24,322.34,295.90,254.91,258.93,313.87,311.85,314.33,316.69,310.25,315.16
2015-01-13 21:53:42.692000,L8,276.41,225.13,224.31,261.96,293.67,278.22,278.10,283.92,277.89,281.95,309.46,333.23,326.39,323.07,331.40,328.78,332.14,323.78,323.69,322.33,325.03,318.66,322.61
2015-01-29 21:53:37.750000,L8,271.12,247.09,225.74,266.86,289.80,281.15,291.21,289.51,281.31,282.98,313.70,336.02,326.79,324.95,331.53,330.87,332.09,322.67,323.00,322.58,325.46,321.21,325.65
2015-03-18 21:53:39.323000,L8,267.59,226.45,244.29,282.84,286.29,280.68,282.92,286.45,279.82,283.93,311.47,333.70,328.66,326.74,332.23,331.02,333.38,323.43,321.26,322.07,324.95,321.27,324.34
2015-04-03 21:53:02.921000,L8,257.16,223.41,215.61,261.70,277.01,275.84,282.39,281.45,276.95,280.30,307.79,331.50,327.76,326.16,330.98,328.25,332.33,324.08,320.08,320.16,322.40,316.77,321.83
2015-04-03 21:53:26.876000,L8,257.44,223.93,215.97,262.01,277.49,276.50,282.87,282.38,277.22,280.77,308.18,332.22,328.52,326.56,331.94,328.74,332.69,324.55,320.75,320.53,322.84,317.42,322.20
2015-04-19 21:53:02.761000,L8,253.24,229.88,217.06,261.83,279.67,277.58,286.13,284.50,277.96,283.38,310.94,334.90,328.83,327.69,333.84,330.07,333.81,326.36,325.79,324.45,325.80,322.03,325.45
2015-04-19 21:53:26.711000,L8,253.56,230.59,217.39,262.20,280.09,277.81,286.60,284.74,278.15,283.78,311.14,335.23,329.51,327.94,334.04,330.60,333.95,326.81,326.12,324.95,325.95,322.22,325.58
2015-05-05 21:52:48.765000,L8,249.74,222.21,215.01,259.59,278.29,276.30,283.68,282.69,277.21,281.84,311.01,333.31,327.03,325.95,333.75,326.03,331.82,324.85,325.21,322.19,325.80,322.57,324.35
2015-05-05 21:53:12.716000,L8,250.97,223.89,215.39,260.52,279.27,276.94,284.30,283.54,277.69,282.44,311.33,334.13,327.92,326.64,334.09,326.44,332.17,325.07,325.94,322.69,326.14,323.02,324.68
2015-06-06 21:52:52.670000,L8,251.11,232.01,244.68,270.76,286.21,286.55,298.49,290.70,285.78,305.21,325.04,343.20,337.75,335.27,342.66,346.42,352.92,340.52,332.35,332.43,333.59,328.46,334.29
2015-06-06 21:53:16.624000,L8,236.84,204.68,197.16,243.66,267.90,269.07,272.94,272.17,270.07,265.06,285.20,323.35,320.13,316.74,324.70,318.07,324.61,315.78,312.63,312.59,315.83,310.63,314.62
2015-10-12 21:53:41.053000,L8,272.27,248.29,256.62,278.80,297.85,294.04,297.90,289.30,281.39,305.40,311.55,357.72,358.87,358.99,359.12,355.52,356.37,355.71,344.92,352.84,352.12,337.36,355.90
2015-10-12 21:54:05.008000,L8,260.57,227.87,212.64,261.39,280.04,276.63,278.61,278.73,276.38,276.65,302.70,333.39,325.07,323.29,328.97,324.64,331.72,322.72,320.97,319.54,322.98,315.61,320.21
2015-10-28 21:54:10.619000,L8,,,,248.50,282.82,276.50,272.60,281.62,273.16,276.03,304.13,334.10,324.99,322.25,331.68,327.16,331.32,322.82,321.35,320.33,324.63,319.36,322.84
2015-11-29 21:54:13.512000,L8,259.24,258.21,242.94,202.66,285.59,257.00,282.95,285.09,280.60,284.35,314.64,332.94,329.80,329.73,335.62,333.61,337.54,327.29,323.84,327.02,325.79,321.34,
2015-12-15 21:54:12.402000,L8,270.91,259.62,260.39,300.29,313.40,305.77,,,,,,,,,,,,,,,,,
2016-01-16 21:53:45.577000,L8,255.08,217.60,217.01,260.62,282.46,277.61,276.74,285.94,277.55,280.54,303.22,327.58,322.03,324.66,329.39,323.20,329.76,322.19,315.51,316.34,321.88,315.16,321.05
2016-01-16 21:54:09.540000,L8,254.10,216.62,217.28,260.40,282.40,277.79,276.68,286.05,277.65,280.70,304.20,328.31,322.47,324.60,330.31,323.09,329.97,322.92,315.96,316.80,322.54,315.95,321.44
2016-02-01 21:53:43.370000,L8,254.93,226.20,218.05,264.58,283.15,279.16,278.69,286.86,279.85,282.45,309.12,329.71,319.65,320.73,330.52,323.46,328.41,321.44,319.88,318.06,322.57,317.98,321.26
2016-02-01 21:54:07.333000,L8,254.64,225.81,217.81,264.54,283.11,279.20,278.76,286.80,279.80,282.41,309.28,329.67,319.67,320.82,330.48,323.67,328.45,321.52,319.87,318.04,322.59,318.07,321.31
2016-02-17 21:53:58.323000,L8,260.54,217.18,235.04,260.30,284.18,278.52,291.15,287.19,278.81,279.56,309.77,338.05,330.11,323.50,332.22,325.05,330.03,322.61,323.34,316.88,320.21,324.61,322.07
2016-03-04 21:53:33.647000,L8,252.06,217.65,220.71,260.11,279.46,277.19,276.88,284.04,278.21,280.05,307.05,333.76,327.06,323.61,331.21,326.08,332.38,323.82,321.42,319.36,323.95,318.28,321.46
2016-03-04 21:53:57.602000,L8,251.78,217.40,219.32,259.95,279.20,277.03,276.73,283.92,278.12,279.87,306.91,333.55,326.81,323.51,331.08,325.96,332.23,323.73,321.20,319.24,323.83,318.10,321.31
2016-03-20 21:53:27.214000,L8,267.30,230.03,224.65,262.07,281.53,286.91,299.22,296.66,285.64,286.87,316.60,347.90,335.06,338.85,342.83,338.79,342.56,326.10,323.90,326.41,328.57,325.70,327.63
2016-03-20 21:53:51.169000,L8,268.79,233.52,225.96,263.07,282.54,288.15,300.41,297.80,287.23,287.56,316.87,349.26,336.00,339.50,345.16,340.79,343.59,326.94,324.53,326.83,328.53,325.95,327.77
2016-04-21 21:53:12.322000,L8,,,,297.56,303.29,276.77,279.03,288.01,280.28,299.44,317.51,335.15,333.82,330.60,333.94,332.54,334.27,324.71,325.25,323.63,325.82,321.59,326.18
2016-04-21 21:53:36.277000,L8,,,,289.52,278.80,275.05,277.45,286.72,278.74,285.68,312.68,333.78,331.69,324.84,332.62,329.83,333.11,323.53,323.84,322.26,324.21,320.30,323.79
2016-05-23 21:53:17.616000,L8,260.86,221.81,219.84,265.34,283.91,281.03,278.98,287.73,279.52,283.30,314.18,338.20,335.61,331.76,335.75,333.99,335.77,330.23,327.77,328.02,327.24,325.24,328.77
2016-05-23 21:53:41.571000,L8,263.20,225.15,223.55,268.92,284.89,281.85,281.29,288.65,280.21,284.30,315.39,338.97,337.10,333.46,336.56,335.96,337.58,331.81,328.76,329.45,328.07,326.07,329.77
2016-06-08 21:53:21.761000,L8,262.61,233.10,243.30,281.76,303.07,296.43,300.97,305.34,317.11,324.30,338.15,352.98,339.79,335.77,339.37,352.04,350.07,343.18,342.12,336.17,336.80,337.90,353.82
2016-06-08 21:53:45.728000,L8,256.67,223.55,231.73,263.51,285.89,280.73,280.52,289.47,282.19,286.67,322.03,341.85,333.36,327.93,333.93,341.08,338.86,333.26,328.93,325.61,327.01,324.85,330.10
2016-07-26 21:53:40.722000,L8,253.26,230.06,229.76,267.05,286.20,280.87,286.60,288.91,281.00,286.09,318.12,340.34,338.24,336.49,339.33,339.94,339.54,332.26,330.66,329.35,332.09,327.41,332.70
2016-07-26 21:54:04.677000,L8,251.43,227.85,227.27,263.32,283.86,278.93,281.22,287.44,279.31,283.18,313.74,337.87,335.55,333.85,336.26,335.76,335.98,329.22,328.49,327.00,328.41,324.76,329.25
2016-08-27 21:53:50.127000,L8,252.47,227.37,213.98,259.57,277.47,274.07,277.26,281.73,275.59,276.78,307.86,334.18,326.12,324.44,330.65,326.47,330.30,322.81,320.94,319.55,322.71,320.53,323.15
2016-08-27 21:54:14.090000,L8,252.46,227.39,213.24,259.08,276.96,273.25,276.76,281.03,275.13,275.93,306.89,333.68,324.99,324.09,329.82,325.91,330.03,322.56,319.30,319.23,322.13,319.88,322.08
2016-09-12 21:53:54.163000,L8,260.88,224.16,216.13,262.18,278.16,273.94,275.96,282.61,276.58,278.21,307.41,333.51,325.92,324.49,331.26,326.32,330.72,323.54,321.99,320.15,322.94,319.55,321.02
2016-09-12 21:54:18.117000,L8,260.90,224.20,216.22,262.22,278.19,273.95,276.02,282.66,276.58,278.24,307.37,333.48,326.03,324.56,331.30,326.39,330.72,323.58,321.94,320.16,322.93,319.48,321.05
