dates,nzd0147-0000,nzd0147-0001,nzd0147-0002,nzd0147-0003,nzd0147-0004,nzd0147-0005,nzd0147-0006,nzd0147-0007,nzd0147-0008,nzd0147-0009,nzd0147-0010,nzd0147-0011,nzd0147-0012,nzd0147-0013,nzd0147-0014,satname
2013-09-02 22:08:04+00:00,285.145,286.885,290.52,296.9,292.815,291.05499999999995,293.625,306.815,309.84,309.62,309.72,302.13,297.04,301.34,301.44,L8
2014-02-09 22:06:57+00:00,285.75333333333333,286.7233333333333,290.52,296.72,292.65000000000003,290.17,291.73333333333335,305.77666666666664,307.99333333333334,308.62666666666667,309.72,302.13,297.04,,,L8
2014-04-21 22:11:42+00:00,286.33500000000004,282.03499999999997,,296.36,292.32,288.4,287.95,303.7,304.3,306.64,,,,,,L8
2014-08-20 22:06:06+00:00,284.36,281.19500000000005,286.34,295.08,291.49,288.54,290.96,305.11,309.85,308.39,309.63,289.88,,,,L8
2015-02-28 22:05:48+00:00,310.02,306.41,311.89,308.67,307.06,303.74,307.22,314.8,318.73,319.56,318.16,310.17,309.78,319.58,321.03,L8
2015-07-22 22:05:37+00:00,310.02,306.41,311.89,308.67,307.06,303.74,307.22,314.8,318.73,319.56,318.16,310.17,309.78,306.835,310.095,L8
2015-07-29 22:11:25+00:00,310.02,306.41,311.89,308.67,307.06,303.74,307.22,314.8,318.73,319.56,318.16,310.17,309.78,302.8433333333333,307.6766666666667,L8
2015-08-23 22:05:48+00:00,310.02,306.41,311.89,308.67,307.06,303.74,307.22,314.8,318.73,319.56,318.16,310.17,309.78,301.2825,306.735,L8
2016-05-21 22:05:38+00:00,,,,296.11,289.01,287.33,288.17,300.63,305.41,298.07,,,,,,L8
2016-08-16 22:11:53+00:00,,,,296.11,289.01,287.33,288.17,300.63,305.41,298.07,,,,294.57,300.43,L8
2017-04-06 22:05:33+00:00,,,,295.95,292.41,287.87,291.64,302.28,307.45,302.06,,,,,,L8
2017-08-28 22:06:08+00:00,,,,295.905,291.83500000000004,287.845,291.54499999999996,302.94,307.125,300.70500000000004,,,,,,L8
2018-03-08 22:05:39+00:00,,,,294.95,291.4,286.81,288.33,301.87,,,,,,,,L8
2018-07-05 22:10:54+00:00,,,,294.95,291.4,286.81,288.33,301.87,,,,,,295.1,301.24,L8
2019-02-14 22:11:33+00:00,316.84,305.91,309.77,311.91,306.91,307.55,307.71,316.37,320.54,320.66,317.15,310.24,309.28,314.22,322.75,L8
2019-06-15 22:05:27+00:00,316.84,305.91,300.04499999999996,305.17,300.52,299.75,301.755,311.735,315.355,316.43,312.75,303.88,306.03999999999996,308.44000000000005,315.105,L8
2019-11-06 22:06:00+00:00,298.17,304.65,298.90999999999997,302.77,299.27,298.53999999999996,301.57,310.515,314.475,315.485,312.485,304.025,305.78999999999996,306.855,313.25,L8
2020-04-21 22:11:21+00:00,292.61,296.41499999999996,307.5,307.11,304.41,305.13,307.34,313.93,318.78,318.77,316.62,310.53,308.78,303.32500000000005,310.78499999999997,L8
2021-04-17 22:05:18+00:00,284.89,283.27,,,,,,,,,,,,299.69,303.55,L8
2021-05-19 22:05:40+00:00,284.125,284.435,,,,,,,,,,,,300.435,304.21500000000003,L8
2021-07-13 22:11:43+00:00,285.25,286.45666666666665,,,,,,,,,,,,300.435,304.21500000000003,L8
2022-02-14 22:12:01+00:00,286.39,285.58,,,,,,,,,,,,299.62,307.59,L9
2022-03-27 22:05:58+00:00,286.39,285.58,,,,,,,,,,,292.65,301.015,307.825,L9
2022-06-07 22:05:43+00:00,286.39,285.58,,298.37,291.82,293.3,298.31,308.78,310.81,310.65,,,292.65,300.83666666666664,306.69666666666666,L8
2022-06-22 22:11:38+00:00,286.39,285.58,,297.985,288.7,292.48,297.485,307.65999999999997,310.235,310.03499999999997,,,297.245,301.135,306.5675,L9
2022-07-08 22:11:39+00:00,286.39,285.58,,297.985,288.37333333333333,292.1566666666667,296.58,307.62,309.9766666666667,310.07,,,297.245,301.494,306.494,L9
2022-07-16 22:12:03+00:00,286.39,285.58,,297.985,288.37333333333333,292.1566666666667,296.58,307.62,309.9766666666667,310.07,,,297.245,300.3066666666667,304.855,L8
2023-01-17 22:06:18+00:00,,,,,,,,,,,,,298.25,301.25,306.27,L8
2023-05-25 22:05:20+00:00,,,,,,,,,,,,,298.25,298.45,301.775,L8
2023-06-09 22:11:12+00:00,,,,,,,,,,,,,298.25,297.6133333333333,301.1066666666666,L9
2023-06-10 22:05:27+00:00,,,,,,,,,,,,,298.25,297.3175,301.3825,L8
2023-07-12 22:05:44+00:00,,,,,,,,,,,,290.78,298.98,298.21999999999997,301.724,L8
2023-08-21 22:05:52+00:00,,290.91,293.42,300.32,296.11,291.29,294.38,308.12,310.43,310.47,,294.625,299.73,297.86,300.73799999999994,L9
2024-02-20 22:11:56+00:00,,,297.19,297.14,296.98,292.92,294.78,307.91,306.34,310.1,,,,,,L9
2024-04-16 22:11:19+00:00,,,297.19,297.14,296.98,292.92,294.78,307.91,306.34,310.1,,,,299.03,309.73,L8
2024-05-03 22:05:38+00:00,,,297.19,296.645,294.275,291.45000000000005,294.135,307.685,308.09,309.71000000000004,307.27,300.61,299.44,299.80999999999995,308.745,L9
2024-05-18 22:10:55+00:00,,,297.19,296.645,294.275,291.45000000000005,294.135,307.685,308.09,309.71000000000004,306.83,300.69,300.16999999999996,299.81,307.81,L8
2024-08-06 22:11:21+00:00,,,297.19,296.645,294.275,291.45000000000005,294.135,307.685,308.09,309.71000000000004,306.83,300.69,300.16999999999996,298.40749999999997,304.5725,L8
2025-03-26 22:11:41+00:00,290.94,,,,,,,,,,,,,,,L9
2025-04-11 22:11:41+00:00,290.94,,,,,,,,,,,,,,298.71,L9
2025-05-05 22:11:12+00:00,290.94,,,,,,,,,,,,,297.96,301.235,L8
2025-05-29 22:11:15+00:00,290.94,,,,,,,,,,,,,297.96,298.63,L9
2025-08-01 22:11:42+00:00,290.94,,,,,,,,,,,,,299.085,299.9625,L9
2025-08-02 22:05:57+00:00,290.94,,292.78,298.12,293.56,292.27,293.37,307.3,310.85,311.73,307.44,303.39,302.29,300.55,301.216,L8
2025-09-02 22:11:59+00:00,290.94,,292.78,298.12,293.56,292.27,293.37,307.3,310.85,311.73,307.44,303.39,302.29,299.5125,301.55833333333334,L9
2025-09-18 22:12:01+00:00,290.94,,292.78,298.12,293.56,292.27,293.37,307.3,310.85,311.73,307.44,303.39,302.29,299.12,301.67571428571426,L9
