dates,satname,nzd0318-0000,nzd0318-0001,nzd0318-0002,nzd0318-0003,nzd0318-0004,nzd0318-0005,nzd0318-0006,nzd0318-0007,nzd0318-0008,nzd0318-0009,nzd0318-0010,nzd0318-0011,nzd0318-0012,nzd0318-0013,nzd0318-0014,nzd0318-0015,nzd0318-0016,nzd0318-0017,nzd0318-0018,nzd0318-0019,nzd0318-0020,nzd0318-0021,nzd0318-0022,nzd0318-0023,nzd0318-0024,nzd0318-0025,nzd0318-0026,nzd0318-0027,nzd0318-0028,nzd0318-0029,nzd0318-0030,nzd0318-0031,nzd0318-0032,nzd0318-0033,nzd0318-0034,nzd0318-0035,nzd0318-0036
2013-11-03 22:20:56.205000,L8,309.70,291.90,265.86,261.66,248.53,262.46,209.80,187.29,,,,,,,,,,,256.91,253.92,249.91,185.96,287.65,276.97,265.70,239.25,237.11,281.95,248.11,224.89,191.63,282.31,262.50,241.11,214.92,185.16,
2013-11-19 22:20:49.563000,L8,308.41,293.16,271.05,267.82,250.53,269.96,268.05,283.05,180.85,,,,,,261.43,257.86,,270.81,261.23,267.00,252.79,195.29,292.92,287.26,275.39,253.61,243.20,285.26,252.62,227.92,194.13,285.18,266.20,243.13,215.88,187.58,
2013-11-28 22:14:37.848000,L8,316.71,305.80,275.54,278.17,255.50,278.89,279.72,202.57,181.91,,,,,268.50,261.00,251.50,193.18,,263.78,259.08,253.15,290.90,297.60,304.72,314.72,269.47,299.52,288.08,256.29,228.84,196.98,204.24,267.27,252.94,219.28,190.86,
2013-12-14 22:14:33.459000,L8,306.60,290.41,266.62,264.84,248.42,268.32,267.17,286.68,178.47,,,,,269.77,261.21,258.23,,,263.90,273.70,256.18,286.91,289.28,285.26,273.79,254.08,240.40,283.00,253.46,282.73,298.77,283.39,179.88,242.95,216.01,187.94,
2013-12-21 22:20:39.177000,L8,306.92,293.61,271.04,267.11,249.34,266.64,274.22,285.86,,,,,,268.94,261.05,261.55,282.25,288.93,270.82,279.65,255.40,222.80,294.33,288.22,273.94,259.27,292.17,283.00,248.52,230.66,194.53,292.58,269.40,247.81,211.50,190.62,
2013-12-30 22:14:25.215000,L8,303.89,289.52,265.77,262.24,248.75,261.90,211.07,189.30,,,,,,,,,,,262.22,246.97,246.87,186.17,175.27,276.26,252.79,238.96,240.27,280.83,247.67,223.56,194.41,281.13,263.24,242.53,215.38,186.78,
2014-01-22 22:20:19.626000,L8,305.83,297.49,266.56,267.49,248.52,269.58,273.95,286.16,277.54,254.56,267.42,261.81,265.66,268.85,267.56,268.76,283.48,288.37,277.64,281.34,267.17,286.72,291.05,292.47,280.50,266.99,297.46,288.27,258.48,302.26,303.66,288.71,269.79,250.00,226.97,201.85,
2014-02-23 22:19:56.208000,L8,309.22,295.83,268.04,264.76,247.22,266.88,272.62,284.28,275.06,252.20,,,,267.03,263.50,266.69,278.22,285.31,270.73,277.97,262.96,285.92,290.00,288.36,275.89,261.99,291.87,282.57,252.64,226.50,195.12,278.08,264.36,243.40,216.31,191.09,
2014-03-20 22:13:25.653000,L8,307.48,291.65,267.22,263.54,245.42,262.69,215.07,211.69,,,,,,,,,,,264.30,271.84,248.36,261.97,286.97,287.06,267.87,248.84,241.15,282.33,255.49,223.63,195.49,280.64,263.52,243.10,216.11,190.60,
2014-04-05 22:13:10.561000,L8,309.27,296.30,271.12,265.05,249.14,266.01,270.40,283.80,269.61,250.35,,,,263.74,264.43,268.11,244.95,282.77,269.94,283.75,263.45,275.99,291.54,291.30,277.75,262.26,247.18,287.81,258.29,227.29,198.12,282.73,266.01,244.95,218.46,195.26,
2014-04-21 22:12:54.038000,L8,313.55,308.60,281.95,267.45,252.84,269.62,276.99,287.69,279.36,261.33,252.16,261.50,273.52,274.33,269.73,272.16,283.55,284.33,273.27,282.98,211.71,288.97,294.23,299.83,282.05,266.77,302.64,290.43,264.30,293.97,304.87,287.36,268.35,247.84,222.65,200.39,187.35
2014-05-14 22:18:44.733000,L8,313.71,310.65,271.89,265.52,252.24,267.22,221.81,195.61,178.06,,,,,,,,,,,274.05,253.80,,287.95,284.98,251.04,259.54,239.43,284.42,256.80,226.47,197.52,278.40,259.67,243.99,219.31,195.55,
2014-07-17 22:19:04.091000,L8,319.86,319.54,294.05,277.20,257.16,277.15,276.88,288.00,287.42,261.27,268.98,258.92,280.96,272.44,271.33,272.43,279.13,285.33,276.64,279.66,268.80,289.20,291.14,295.30,285.16,267.79,311.36,320.73,271.83,251.60,214.07,289.25,272.18,251.87,225.38,201.94,312.37
2014-07-26 22:12:55.043000,L8,313.23,304.35,279.93,264.25,249.14,266.76,236.84,282.70,181.00,,,,,,,,,,233.59,248.76,260.36,190.62,185.91,283.00,250.71,261.36,242.89,286.55,262.74,229.57,198.14,282.14,266.57,243.36,221.86,198.06,
2014-08-11 22:13:03.844000,L8,314.54,298.36,290.18,295.78,255.05,294.43,313.42,286.49,267.26,243.49,,,,,,,,,266.20,281.29,257.61,278.01,302.45,299.50,258.15,258.98,251.29,289.13,254.17,232.99,198.42,283.93,266.59,243.10,218.05,197.09,179.06
2014-08-27 22:13:05.288000,L8,312.62,304.37,274.58,266.83,248.10,268.41,268.13,282.60,262.46,241.78,,,,,,,,,262.46,262.87,254.45,264.60,287.44,289.91,266.64,255.57,244.19,284.00,256.55,223.61,193.18,273.95,183.06,241.18,216.67,194.38,
2014-09-28 22:13:08.778000,L8,308.52,297.42,272.54,267.01,249.91,266.86,267.73,287.03,176.23,,,,,,,,,,259.65,257.18,247.02,190.64,181.61,287.05,254.73,241.38,241.32,281.25,253.60,225.53,195.03,280.39,263.15,241.50,216.65,190.14,
2014-10-14 22:13:14.573000,L8,300.27,284.86,259.64,253.06,240.42,250.27,201.91,177.53,,,,,,,,,,,,,,,270.99,257.21,236.37,217.06,208.93,205.12,186.38,212.72,180.11,271.56,240.13,229.62,204.37,180.93,
2014-10-21 22:19:25.564000,L8,308.81,294.89,269.27,264.99,250.92,267.03,241.62,280.08,,,,,,,,,,,255.97,251.40,239.14,275.69,287.58,283.36,260.10,238.18,242.34,246.75,251.14,228.59,193.76,284.77,263.98,241.78,213.45,189.41,
2014-11-06 22:19:25.282000,L8,305.91,289.37,262.51,261.42,244.65,265.04,211.68,185.79,,,,,,,,,,,253.80,241.68,243.72,272.66,280.37,276.38,266.13,239.58,237.80,242.17,245.89,277.51,295.10,279.59,260.31,237.28,209.28,186.41,
2015-01-09 22:19:14.700000,L8,304.66,287.88,261.75,258.83,243.95,267.06,271.19,282.41,,,,,,,,249.89,244.28,262.55,254.79,270.71,246.06,190.96,180.03,283.26,271.44,252.52,238.79,239.68,248.18,222.53,190.36,279.32,262.80,239.31,211.45,188.02,
2015-01-18 22:13:00.564000,L8,308.89,299.98,277.19,270.04,254.57,270.17,279.58,286.17,276.29,262.47,227.39,265.46,280.62,271.14,273.15,276.37,284.03,288.58,274.49,281.77,262.27,296.94,295.50,295.82,282.74,273.99,295.93,293.01,259.63,301.41,303.67,293.99,271.05,255.80,224.42,201.57,
2015-01-25 22:19:08.635000,L8,305.56,289.50,267.47,261.12,242.06,266.59,207.11,183.28,,,,,,,258.30,221.46,243.67,260.87,256.36,265.95,247.05,187.02,180.06,284.84,266.22,247.90,238.75,277.19,249.48,222.22,188.88,278.55,261.40,240.51,210.20,185.78,
2015-02-10 22:19:02.830000,L8,298.07,277.89,252.86,248.89,234.85,246.98,193.40,,,,,,,,,,,,,,,,265.37,252.76,231.70,210.93,214.32,199.23,184.92,207.47,176.50,264.78,241.95,225.70,197.75,,
2015-02-19 22:12:49.582000,L8,303.35,287.49,261.80,259.12,242.94,261.56,206.47,185.16,,,,,,,258.67,223.39,232.31,262.33,258.83,270.46,245.87,187.36,179.59,281.87,261.78,239.71,241.74,280.11,254.13,223.75,192.16,281.04,185.97,242.00,213.04,189.38,
2015-02-26 22:18:58.832000,L8,298.72,287.82,262.52,259.27,240.35,261.19,201.30,178.87,,,,,,,,,,,251.85,261.17,222.57,184.29,282.75,275.72,187.89,235.64,235.88,277.18,246.33,219.52,187.84,274.90,258.78,237.16,208.25,185.50,
2015-03-07 22:12:42.077000,L8,307.13,304.05,271.54,268.32,252.02,273.72,281.00,298.06,284.04,262.81,279.39,262.90,275.03,276.92,275.08,277.70,286.96,290.49,286.19,287.16,268.98,295.50,295.13,296.03,283.35,272.80,299.32,292.00,268.79,291.15,307.56,290.00,267.41,256.16,231.25,200.06,
2015-03-23 22:12:32.997000,L8,305.40,290.76,265.18,260.96,245.00,265.02,212.96,185.08,,,,,,,,,,235.51,251.42,242.57,246.58,180.15,174.54,278.82,247.04,233.69,240.06,254.02,252.36,221.29,192.85,277.67,262.15,239.74,213.01,188.15,
2015-04-15 22:18:34.670000,L8,308.28,294.92,266.46,262.62,246.12,266.87,210.52,187.69,,,,,,,,,,271.95,261.13,257.13,252.21,281.80,282.04,273.89,248.47,254.53,239.23,283.15,255.48,222.66,196.20,277.36,261.93,242.91,216.97,192.18,
2015-05-17 22:18:13.391000,L8,314.09,308.44,290.58,271.73,250.60,277.33,269.60,280.41,267.21,256.06,,,,,260.91,231.56,243.81,281.40,267.34,274.65,258.35,303.04,306.82,305.65,250.97,259.23,247.18,281.82,262.04,228.57,200.37,281.02,265.62,247.18,222.43,196.60,183.87
2015-05-26 22:12:05.002000,L8,315.45,318.93,283.91,276.24,256.92,279.55,284.23,290.34,279.52,263.99,240.42,259.49,278.38,268.23,274.88,243.60,250.04,289.73,276.71,283.89,266.69,301.43,296.93,296.59,284.56,263.83,272.95,291.73,268.13,291.71,309.41,290.43,272.19,253.64,226.70,201.86,
2015-06-27 22:12:22.174000,L8,315.34,314.54,286.03,276.15,257.48,285.70,279.76,293.63,282.96,266.02,272.25,258.81,275.91,267.14,274.16,242.90,283.11,287.18,275.43,280.91,267.64,301.33,296.53,295.41,282.07,266.46,252.84,292.95,269.37,299.65,211.97,288.07,267.60,254.10,228.05,203.98,189.28
2015-07-20 22:18:46.533000,L8,316.95,315.55,294.62,279.36,264.07,279.99,286.61,292.03,286.56,265.02,220.85,259.44,284.78,277.07,281.78,284.03,294.85,297.96,295.40,286.71,259.66,297.02,300.07,299.73,294.65,270.05,312.16,309.75,275.16,291.22,317.21,303.90,270.92,256.97,231.04,204.98,191.07
2015-08-05 22:18:48.929000,L8,323.52,316.73,288.47,272.62,254.82,273.46,276.94,284.65,281.58,261.49,188.76,256.07,283.04,251.25,267.47,273.66,245.73,275.38,265.36,278.15,254.87,292.09,294.83,295.37,282.58,262.19,298.81,291.59,262.86,231.79,199.82,175.82,266.20,246.88,222.03,198.24,181.47
2015-10-24 22:19:16.646000,L8,303.46,289.65,261.60,259.68,244.90,261.18,248.75,275.25,,,,,,,,,,255.65,217.49,246.78,250.80,267.15,276.91,274.58,259.81,236.74,236.59,211.90,206.14,220.92,188.47,211.94,254.02,236.71,210.06,186.10,
2015-12-20 22:13:09.373000,L8,304.81,287.89,265.26,263.84,248.28,269.78,269.28,286.20,262.57,251.62,211.17,259.83,261.96,189.61,205.35,253.15,249.10,281.16,262.27,277.30,259.84,290.85,291.75,292.08,276.75,245.64,294.09,284.89,252.55,225.38,190.38,283.03,265.27,244.93,213.75,189.19,
2015-12-27 22:19:19.236000,L8,300.67,290.74,264.29,261.71,245.67,266.44,267.85,283.14,,,,,,264.39,256.29,225.04,242.00,280.24,255.36,271.97,212.05,290.51,289.48,288.02,271.32,241.73,289.49,243.41,253.39,223.16,191.22,278.63,261.68,240.41,210.87,189.28,
2016-01-05 22:13:05.152000,L8,302.02,288.75,265.54,264.08,247.93,273.13,275.15,287.92,,,,,,268.73,262.70,255.36,249.12,286.20,257.99,272.89,260.29,287.68,289.63,287.98,277.19,245.02,292.60,283.50,252.64,224.67,192.80,282.94,263.99,241.50,212.85,189.51,
2016-02-06 22:13:01.784000,L8,305.61,297.51,272.28,268.47,252.78,276.14,283.22,290.51,281.09,268.28,274.35,275.42,271.62,277.22,274.81,279.66,292.55,291.66,296.73,289.87,280.12,299.26,302.85,300.81,289.60,340.63,336.64,293.67,271.53,302.19,305.63,292.08,278.28,289.67,279.41,285.18,288.28
2016-02-13 22:19:08.559000,L8,304.80,301.25,289.97,265.67,247.19,266.55,272.08,290.14,296.85,267.35,252.25,261.56,290.86,189.21,256.70,259.95,277.53,283.67,279.44,275.96,268.98,237.06,288.76,289.58,273.87,260.99,291.17,280.44,258.03,227.67,193.43,279.17,262.73,243.53,214.05,189.88,
2016-04-10 22:12:37.539000,L8,289.58,284.79,260.26,256.11,240.12,250.76,199.22,178.04,,,,,,,,,,,,,,,275.46,260.55,236.34,188.89,206.44,204.93,185.52,214.98,290.78,268.86,239.32,230.85,206.19,184.80,
2016-04-26 22:12:33.098000,L8,294.76,286.31,265.56,262.06,244.68,262.43,204.51,184.47,,,,,,,,,,269.26,257.41,260.07,205.45,,282.01,277.52,242.45,249.34,236.23,216.64,208.20,222.38,192.13,274.78,254.71,238.02,215.57,189.69,
2016-05-12 22:12:32.560000,L8,313.59,304.89,281.56,271.33,253.85,276.82,283.82,291.90,281.17,268.78,270.96,262.35,274.53,277.73,276.99,281.60,292.65,294.67,275.63,288.77,275.80,298.93,298.77,295.94,258.82,261.67,299.38,291.58,267.28,289.59,304.07,289.40,268.60,249.80,225.04,203.84,183.83
2016-06-04 22:18:52.273000,L8,306.44,291.41,245.07,223.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13 22:12:42.546000,L8,312.89,308.93,280.04,268.56,254.29,269.95,277.90,287.59,277.56,266.02,225.22,258.02,276.28,214.85,271.26,242.05,252.02,282.02,273.50,284.16,270.91,293.66,293.68,291.95,255.17,264.41,296.44,290.58,270.87,230.63,200.93,286.10,267.11,250.34,223.85,202.30,
2016-07-15 22:12:58.211000,L8,313.74,308.30,281.42,274.09,258.30,278.24,283.37,290.69,284.56,267.88,275.95,264.70,274.71,259.89,279.49,278.74,290.36,287.31,272.68,283.46,269.24,298.05,300.64,295.77,257.83,264.24,300.13,290.67,267.05,232.53,199.96,288.22,266.83,248.45,223.49,199.27,
2016-08-07 22:19:13.378000,L8,314.73,311.11,281.59,272.17,251.00,273.71,279.75,285.86,269.35,258.23,190.91,255.44,277.87,203.87,266.76,237.25,247.26,272.43,264.95,271.78,258.72,289.19,289.25,285.80,252.76,261.58,244.29,284.25,262.76,281.12,303.87,279.94,261.16,245.83,220.80,196.10,
2016-08-16 22:13:05.571000,L8,320.93,327.00,279.75,269.95,252.14,271.92,279.04,287.67,276.56,264.47,269.94,261.82,274.24,273.85,271.91,270.54,286.84,287.77,269.95,282.04,262.61,299.73,297.05,298.53,279.45,263.62,302.41,293.00,264.45,233.06,199.34,186.83,264.97,246.38,223.21,200.36,
2016-09-08 22:19:24.689000,L8,311.98,303.80,273.32,266.33,247.81,268.62,269.02,282.10,268.29,259.83,247.99,259.35,272.95,265.83,263.89,266.55,249.44,267.41,262.50,270.41,259.11,289.67,289.44,288.65,277.03,259.92,295.67,285.75,261.01,229.85,198.16,212.85,263.10,244.54,219.09,196.11,
2016-10-10 22:19:30.105000,L8,311.26,303.88,268.72,271.80,252.46,277.81,272.90,284.51,259.05,260.50,244.56,266.80,268.77,270.44,264.85,263.74,250.90,267.91,253.96,266.46,258.51,272.44,284.86,274.83,254.55,239.42,237.31,279.37,247.81,226.00,195.70,274.65,248.82,235.77,210.65,187.77,
2016-10-19 22:13:21.341000,L8,307.64,292.75,271.03,263.85,247.14,264.57,256.67,276.45,,,,,,,,,,256.58,257.95,258.13,204.19,185.27,284.84,278.11,253.36,237.48,236.88,282.74,250.86,224.15,191.57,280.83,254.71,239.31,211.29,190.04,
2016-11-20 22:13:21.277000,L8,312.95,310.68,269.26,264.58,251.92,280.01,268.34,282.31,263.91,257.96,248.44,259.03,304.20,332.60,324.40,255.39,282.43,270.29,263.96,273.84,261.84,288.52,289.76,289.87,278.43,260.04,291.52,289.14,259.17,290.75,217.34,288.07,267.77,246.66,222.59,190.31,
2016-12-22 22:13:14.982000,L8,297.41,279.48,257.30,257.25,240.87,256.11,202.70,176.41,,,,,,,,,,,,,,,269.32,258.33,243.68,219.63,225.59,203.26,188.88,215.08,182.64,271.48,237.81,229.67,202.19,,
2016-12-29 22:19:25.500000,L8,302.97,291.02,264.82,263.86,248.13,264.69,230.41,204.58,,253.68,198.66,258.56,259.87,187.79,,,,257.95,259.44,255.49,209.24,277.09,282.80,280.40,266.19,243.13,240.35,280.89,250.68,224.42,193.90,281.15,260.46,239.62,213.80,188.50,
2017-01-23 22:13:07.208000,L8,304.96,292.57,269.92,261.56,246.76,265.48,265.15,278.45,,,,,,262.56,258.12,222.17,186.26,266.31,253.08,256.55,248.92,284.35,286.64,278.59,268.10,242.13,289.10,282.32,249.08,224.78,193.70,282.77,176.83,241.08,212.24,188.18,
2017-02-08 22:12:58.815000,L8,306.36,290.45,258.42,260.84,244.49,261.13,259.45,279.12,,,,,,,,,,254.73,256.55,248.99,204.20,,,,,,,,,,,,,,,,
2017-02-15 22:19:07.687000,L8,310.20,298.95,275.04,275.07,248.93,270.67,271.58,290.28,261.89,260.71,247.59,263.16,277.05,275.43,266.02,268.32,280.72,266.57,267.31,272.98,267.67,285.92,287.53,291.42,274.14,257.18,294.29,287.00,258.96,290.84,301.37,282.06,265.18,245.10,221.10,191.52,
2017-02-24 22:12:53.892000,L8,298.45,282.33,260.44,260.26,243.00,259.03,204.79,178.70,,,,,,,,,,,,,,,276.20,265.13,250.73,230.22,229.34,211.29,196.88,218.57,186.99,275.19,252.06,235.05,207.26,185.43,
2017-03-03 22:19:01.549000,L8,311.18,297.58,274.72,274.72,253.38,271.37,274.64,287.72,283.22,264.62,271.31,262.74,274.30,274.94,273.37,276.37,281.97,284.71,260.63,273.87,265.03,288.00,287.39,294.33,273.64,259.19,291.65,283.70,256.25,229.29,195.99,281.05,264.96,242.98,219.93,191.72,
2017-05-06 22:18:31.237000,L8,310.61,309.06,278.50,268.62,252.93,270.51,275.30,286.44,274.74,261.54,252.43,263.50,274.37,272.96,269.56,241.47,252.67,236.11,274.64,276.46,270.01,292.48,292.01,291.31,266.83,264.02,292.29,288.98,269.32,231.89,202.30,284.50,267.71,249.06,225.70,201.68,
2017-06-07 22:18:51.063000,L8,313.32,313.13,286.64,276.43,258.42,276.90,278.51,290.06,287.14,267.86,271.96,262.88,276.69,278.48,275.33,277.20,285.79,285.06,278.08,279.82,278.54,293.33,295.34,297.44,284.45,271.40,302.58,298.34,278.22,293.29,312.10,293.31,272.56,253.82,227.84,207.26,187.05
2017-07-02 22:12:47.839000,L8,272.38,274.98,248.91,237.08,220.23,202.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09 22:18:59.733000,L8,522.64,502.42,307.10,306.63,302.58,308.75,298.77,297.00,291.52,294.66,299.95,296.44,295.34,291.60,296.23,319.43,322.93,323.60,323.30,323.54,318.06,302.36,300.92,300.94,301.71,310.86,323.03,328.08,318.25,306.77,320.64,325.03,315.56,311.30,305.76,302.00,314.06
2017-07-25 22:19:06.698000,L8,321.89,318.81,290.47,278.52,259.20,277.47,284.55,291.56,287.66,267.57,270.12,263.26,279.43,277.54,274.90,280.33,290.31,291.11,275.92,286.24,277.07,301.97,302.60,306.05,284.57,271.36,305.19,294.57,276.47,290.60,312.49,219.13,274.86,256.00,229.13,205.05,190.35
2017-08-03 22:12:59.825000,L8,310.91,306.87,291.04,274.77,255.73,276.86,283.17,290.43,284.97,265.07,251.42,260.65,267.99,283.85,266.75,231.13,247.76,267.43,246.65,256.99,217.42,,283.96,265.00,249.44,243.60,236.82,213.38,187.06,223.08,293.44,273.75,249.35,237.52,211.46,188.69,
2017-09-20 22:13:10.497000,L8,316.88,311.47,307.30,298.83,309.11,306.92,305.04,311.40,308.92,306.12,288.91,302.95,299.14,304.79,312.79,318.71,327.13,321.17,319.40,295.22,253.61,304.87,303.04,298.40,280.00,266.39,300.67,292.43,265.70,290.26,311.43,291.94,268.01,249.98,223.42,199.27,186.64
2017-09-27 22:19:24.491000,L8,313.92,305.63,278.25,270.31,255.08,275.96,279.51,197.86,180.94,260.55,246.30,264.15,281.44,260.12,267.13,231.33,197.30,197.59,258.94,265.63,259.49,290.59,296.32,294.40,277.07,257.98,297.69,288.73,260.36,284.67,307.44,289.15,266.03,247.45,220.83,195.31,
2017-10-13 22:19:28.919000,L8,313.42,301.43,270.49,266.53,250.68,268.51,268.55,282.76,258.54,256.18,246.40,261.37,273.71,263.30,267.75,255.96,250.08,266.78,259.13,266.68,258.37,288.74,289.22,288.52,266.48,242.97,250.37,287.02,255.77,284.62,300.76,284.63,264.25,247.71,217.85,191.98,
2017-10-22 22:13:19.023000,L8,317.23,304.16,278.56,277.16,256.13,269.98,279.66,290.60,267.29,269.00,249.69,266.61,279.25,272.54,272.49,266.03,281.79,280.59,269.67,281.48,267.46,298.15,296.70,296.34,281.84,268.24,306.97,298.47,258.10,291.99,306.69,295.65,270.22,251.16,227.36,197.65,186.54
2017-11-07 22:13:17.610000,L8,278.33,284.01,258.83,261.16,224.17,249.03,167.61,,,,,,,,,,,,,,,,269.56,260.11,244.98,223.89,229.27,211.35,,,,,,,,,
2017-11-30 22:19:20.342000,L8,299.41,284.77,261.04,260.03,245.55,260.07,204.07,178.33,,,,,,,,,,,,,,,220.50,263.95,256.34,229.85,230.09,208.47,199.96,217.34,183.61,273.13,251.71,233.06,205.87,181.61,
2017-12-16 22:19:22.554000,L8,298.05,283.05,260.23,259.02,244.25,258.50,200.43,,,,,,,,,,,,,,,,272.15,259.74,248.99,221.41,226.79,203.64,192.72,213.91,181.20,271.18,249.94,229.89,204.08,181.21,
2018-03-15 22:12:34.251000,L8,308.98,289.92,267.88,267.06,248.79,266.96,268.12,283.58,261.37,260.75,249.42,258.56,264.75,196.02,266.95,263.43,282.56,278.48,272.72,280.99,270.94,288.47,291.29,289.76,266.98,257.08,247.78,283.44,260.88,281.41,225.08,282.87,263.48,243.04,218.05,191.13,
2018-03-31 22:12:27.765000,L8,313.50,327.16,300.78,320.93,310.31,314.29,285.05,315.25,311.00,310.86,307.78,296.11,281.32,301.35,304.68,309.08,314.69,324.45,332.38,339.15,303.90,306.34,328.35,332.66,308.14,311.54,315.31,309.37,316.68,323.29,322.26,325.30,317.56,334.32,310.66,300.64,321.25
2018-04-07 22:18:34.855000,L8,313.66,299.55,274.90,273.19,251.36,271.63,282.10,292.16,283.55,270.27,277.64,265.13,283.33,276.19,277.30,278.54,289.96,290.69,293.11,282.92,273.09,294.31,298.20,298.02,282.71,266.63,300.62,289.37,274.59,235.15,199.42,177.68,267.00,250.59,221.80,199.58,
2018-05-02 22:12:09.737000,L8,297.80,287.42,263.46,261.25,244.21,258.95,202.57,181.39,,,,,,,,,,,,,,,,,,,,,,,,232.17,244.77,231.84,209.34,186.67,
2018-05-25 22:18:03.992000,L8,324.34,322.34,281.36,275.52,256.64,272.77,282.15,290.58,285.77,270.98,272.75,261.50,277.35,276.21,278.19,283.03,289.78,287.36,282.37,284.88,279.74,293.18,295.11,296.28,276.82,268.84,300.97,293.32,272.17,237.26,203.85,173.52,268.03,250.01,224.38,200.74,183.86
2018-06-19 22:11:57.514000,L8,301.86,291.58,267.41,264.27,245.62,257.37,202.89,180.12,,,,,,,,,,,,,,,285.79,273.11,245.38,250.87,210.76,222.85,193.41,223.33,189.56,276.44,259.37,238.07,210.27,190.22,
2018-06-26 22:18:12.662000,L8,320.79,323.52,310.74,280.88,260.21,276.41,286.33,296.14,291.59,274.60,277.33,263.87,277.07,281.86,281.83,286.64,293.39,294.21,291.77,288.70,285.14,252.45,299.17,303.31,293.80,272.27,307.05,299.06,279.12,295.22,316.64,291.17,273.09,254.44,227.11,205.97,189.74
2018-07-12 22:18:20.795000,L8,312.59,311.97,281.24,273.84,256.89,269.15,277.66,289.67,278.08,264.20,262.59,254.74,272.28,273.48,274.70,277.11,259.30,286.69,275.47,275.00,268.08,291.88,293.43,293.21,260.61,267.87,277.50,291.07,269.84,235.78,204.00,285.90,266.62,248.56,223.29,199.88,182.35
2018-08-06 22:12:22.164000,L8,310.08,298.06,267.67,262.63,249.06,260.91,272.45,287.23,276.01,260.84,248.63,257.21,270.49,209.41,,,,,,275.83,268.01,294.36,298.88,300.10,286.99,320.53,312.20,379.29,369.34,355.71,324.68,290.83,271.08,248.73,224.02,203.75,186.09
2018-08-13 22:18:36.864000,L8,316.63,317.10,284.40,278.28,260.51,273.86,282.10,298.79,335.80,266.94,279.60,268.74,278.48,278.25,278.61,276.98,286.80,288.02,274.93,283.49,275.90,298.07,299.87,299.65,283.31,271.51,303.15,301.18,271.73,291.98,309.84,292.77,268.43,252.51,224.67,202.40,188.17
2018-08-22 22:12:30.412000,L8,318.12,302.67,275.24,271.31,253.23,268.15,278.44,290.87,277.56,263.25,253.77,265.01,279.46,266.19,272.90,239.04,227.95,198.99,265.00,281.80,225.34,290.93,293.59,292.84,275.86,262.38,297.78,290.98,267.60,232.00,201.90,285.77,266.37,246.90,219.25,196.98,
2018-09-07 22:12:36.278000,L8,312.84,304.81,320.74,375.23,308.53,288.63,283.35,287.79,283.56,262.36,274.25,280.73,278.32,276.29,270.96,271.24,289.52,285.26,268.14,284.95,271.70,293.90,300.37,296.38,266.74,268.89,249.86,290.87,339.30,277.97,298.44,282.45,262.32,243.80,215.78,193.08,188.05
2018-09-14 22:18:48.928000,L8,312.12,299.48,270.04,265.73,248.22,268.83,273.75,285.74,263.01,260.70,247.67,268.02,282.07,199.05,263.05,228.48,246.78,264.27,259.83,268.85,261.19,192.30,180.61,279.54,254.01,244.79,239.60,282.45,257.68,246.94,292.99,284.30,264.02,243.56,217.53,211.32,
2018-09-23 22:12:41.211000,L8,263.12,280.17,261.53,260.70,245.53,259.19,214.94,275.84,255.87,227.80,331.58,380.81,356.38,261.82,230.25,274.96,264.06,245.77,265.52,272.97,310.74,235.91,229.82,285.00,264.43,247.38,244.31,284.00,256.96,228.52,195.81,279.75,263.21,241.76,214.91,188.88,
2018-09-30 22:18:55.798000,L8,310.02,295.55,272.06,267.62,250.04,269.43,278.91,288.16,275.68,260.82,256.74,261.64,275.67,269.90,267.50,267.05,283.38,283.95,283.03,274.17,262.45,293.04,296.55,294.38,266.75,256.32,293.95,284.76,256.47,230.52,195.80,191.22,261.57,241.51,214.62,189.39,
2018-11-10 22:12:56.881000,L8,307.35,287.73,261.87,264.62,245.89,262.98,262.20,280.86,,253.51,243.65,258.61,264.32,191.51,,,,230.38,260.02,260.45,260.95,284.49,281.66,279.70,262.61,238.31,239.55,280.18,223.26,223.99,193.94,279.90,261.67,239.31,212.73,184.04,
2019-01-04 22:19:03.634000,L8,306.58,282.90,261.25,261.97,245.55,263.44,265.15,283.91,267.12,255.39,245.86,260.95,263.02,188.68,261.27,225.72,251.14,280.89,265.83,273.87,265.01,247.13,285.21,282.40,267.28,243.08,289.64,282.55,250.64,222.04,191.58,277.15,260.46,237.94,211.20,180.53,
2019-01-20 22:19:00.370000,L8,294.26,278.11,255.34,254.64,240.01,251.33,199.19,,,242.60,206.39,251.94,253.11,180.21,,,,,,,,,269.83,259.88,188.68,227.45,226.87,202.20,189.90,214.55,180.79,269.39,240.98,230.91,203.27,,
2019-01-29 22:12:47.306000,L8,314.95,304.71,286.41,283.07,255.83,271.51,282.28,293.63,285.79,276.06,280.62,274.89,276.29,283.46,276.46,279.12,290.76,311.82,303.96,291.99,292.70,300.41,302.25,309.12,292.98,288.26,299.56,304.75,269.85,301.54,305.91,295.46,286.59,267.68,275.49,274.36,289.83
