dates,nzd0503-0000,nzd0503-0001,nzd0503-0002,nzd0503-0003,nzd0503-0004,nzd0503-0005,satname
2000-06-25 22:06:19+00:00,,,,288.73,310.27,,L7
2000-12-18 22:05:01+00:00,,293.82,294.35,293.18,303.30499999999995,,L7
2001-01-03 22:05:00+00:00,243.97,293.82,294.35,297.63,296.34,,L7
2003-09-30 21:52:18+00:00,276.72,276.63,293.41,295.47,287.95,,L5
2004-06-12 21:55:59+00:00,,,,286.92,294.3,307.43,L5
2004-07-14 21:56:54+00:00,,,,289.5,294.45000000000005,307.08000000000004,L5
2004-10-18 21:59:11+00:00,310.11,301.32,313.57,298.81,300.84,314.93333333333334,L5
2005-02-07 22:01:03+00:00,299.87,289.65999999999997,303.58500000000004,295.265,292.49,301.755,L5
2005-10-05 22:02:41+00:00,280.55,274.43,287.56,286.6,288.35,291.53,L5
2006-03-14 22:05:42+00:00,276.15999999999997,275.195,290.395,283.91,281.79,282.855,L5
2006-11-25 22:09:07+00:00,276.3,255.59,274.79,270.31,274.06,277.58,L5
2008-11-14 21:57:52+00:00,290.66,271.52,290.51,294.1,295.78,285.95,L5
2009-01-17 21:59:44+00:00,290.175,273.565,292.94,294.16,293.105,279.26,L5
2011-02-08 22:04:35+00:00,278.89,268.93,287.65,285.52,284.89,290.35,L5
2011-03-12 22:04:31+00:00,278.15,273.03,291.61,288.615,289.305,288.555,L5
2013-06-05 22:16:38+00:00,,,,273.78,279.41,296.74,L8
2013-07-23 22:16:34+00:00,,,254.91,276.515,281.66,310.22,L8
2013-08-08 22:16:37+00:00,,,259.54,277.57,281.91,312.81,L8
2013-09-25 22:16:28+00:00,253.98,,263.1066666666666,278.1225,283.625,309.7975,L8
2013-10-11 22:16:29+00:00,253.035,263.92,266.23,277.714,284.55,308.642,L8
2013-12-30 22:16:01+00:00,254.8166666666667,260.55,266.23400000000004,276.52599999999995,282.88800000000003,311.6175,L8
2014-02-23 22:21:32+00:00,252.2575,258.73333333333335,269.0475,272.48999999999995,279.0375,292.1666666666667,L8
2014-03-11 22:21:19+00:00,251.142,260.6825,269.852,273.53,279.044,292.0025,L8
2014-04-21 22:14:29+00:00,249.88000000000002,260.9475,269.22749999999996,272.5775,275.605,290.9166666666667,L8
2014-08-11 22:14:39+00:00,245.63000000000002,262.2033333333333,269.3725,274.2925,277.40999999999997,292.34,L8
2014-11-15 22:14:49+00:00,261.26,267.62,270.54499999999996,276.435,281.45,297.185,L8
2015-06-27 22:13:58+00:00,,,,261.87,273.25,314.03,L8
2015-07-29 22:14:13+00:00,,,244.83,262.745,271.34000000000003,301.15999999999997,L8
2015-10-17 22:14:38+00:00,,243.41,259.5,269.17333333333335,277.94666666666666,305.34999999999997,L8
2016-04-26 22:14:08+00:00,,,261.32,266.36,279.95,316.03,L8
2016-05-12 22:14:08+00:00,,,259.575,268.86,280.43,315.79499999999996,L8
2017-04-20 22:20:11+00:00,,,264.67,273.38,283.3,305.54,L8
2017-07-02 22:14:23+00:00,,,264.67,271.005,284.9,301.735,L8
2017-08-03 22:14:35+00:00,,,262.81,278.47333333333336,287.77,309.99666666666667,L8
2018-03-06 22:20:26+00:00,,238.01,272.78,277.61,283.22,293.52,L8
2018-03-15 22:14:10+00:00,,238.01,264.14,270.27,274.975,283.21,L8
2018-04-16 22:13:54+00:00,,238.01,266.51666666666665,273.78000000000003,278.31666666666666,291.84666666666664,L8
2018-05-02 22:13:45+00:00,,238.01,267.59749999999997,275.595,280.51750000000004,299.09,L8
2018-07-21 22:13:49+00:00,,238.01,265.912,280.352,285.182,303.53599999999994,L8
2019-02-05 22:20:33+00:00,,253.99,284.34,294.11,292.88,311.41,L8
2019-02-14 22:14:21+00:00,,248.195,277.68499999999995,286.65,288.13,304.47,L8
2019-02-21 22:20:30+00:00,,244.88,274.4733333333333,283.6433333333334,285.89000000000004,302.27666666666664,L8
2019-03-02 22:14:17+00:00,,244.88,271.975,280.89,283.155,298.1875,L8
2019-06-22 22:14:28+00:00,,244.88,271.975,279.62,282.952,300.422,L8
2019-09-10 22:14:51+00:00,,,251.33,271.26,273.33,294.86,L8
2019-11-13 22:14:57+00:00,,242.55,258.54,272.09666666666664,272.34,291.22333333333336,L8
2019-12-22 22:21:03+00:00,,242.55,258.55333333333334,269.63000000000005,265.66,279.46666666666664,L8
2020-01-23 22:20:55+00:00,,238.885,259.5375,270.18,265.9525,278.95,L8
2020-03-04 22:14:32+00:00,,248.11,263.61400000000003,274.64,271.23,284.162,L8
2020-03-11 22:20:40+00:00,,245.4975,265.64400000000006,275.606,272.214,283.85999999999996,L8
2020-06-08 22:14:11+00:00,,246.48000000000002,265.61750000000006,278.12600000000003,275.242,290.134,L8
2020-07-10 22:14:27+00:00,,246.48000000000002,267.96333333333337,284.006,282.916,300.304,L8
2020-07-26 22:14:32+00:00,,252.11,267.1166666666666,288.448,288.466,309.40999999999997,L8
2020-08-27 22:14:44+00:00,,252.11,265.28499999999997,286.59833333333336,286.815,307.08666666666664,L8
2020-10-14 22:14:56+00:00,,248.67,264.00333333333333,287.288,287.92600000000004,310.15999999999997,L8
2021-06-11 22:14:25+00:00,,,,277.97,279.06,309.15,L8
2021-06-27 22:14:29+00:00,,,,277.29,279.21500000000003,311.08,L8
