dates,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023,satname
2001-08-31 22:01:41+00:00,303.39,302.21500000000003,276.8733333333334,265.33666666666664,257.95,232.235,233.925,294.64,275.0,278.89,304.08000000000004,315.11,317.185,315.21500000000003,292.6,307.69500000000005,310.21,273.18,306.51,305.55,315.95,,,,L7
2001-10-02 22:01:16+00:00,318.53499999999997,293.53499999999997,274.65333333333336,264.46,258.47,239.905,239.47,285.185,266.77,295.70500000000004,300.37,308.315,313.515,319.24,290.105,309.605,327.77,275.26,294.17,313.065,317.38,261.58,251.24,251.58,L7
2001-11-03 22:01:22+00:00,321.24333333333334,296.3333333333333,279.0675,266.0525,263.51,239.905,250.72500000000002,288.80333333333334,275.25,297.82,311.19,312.90000000000003,317.51,323.81666666666666,290.51666666666665,309.48333333333335,320.085,290.055,303.39,328.8666666666667,317.12,261.58,251.24,251.58,L7
2002-01-29 22:07:57+00:00,321.24333333333334,296.3333333333333,283.3233333333333,259.145,267.72999999999996,222.09,250.72500000000002,288.80333333333334,275.25,297.82,311.19,312.90000000000003,317.51,323.81666666666666,290.51666666666665,309.48333333333335,320.085,290.055,303.39,340.525,317.70500000000004,261.58,251.24,251.58,L7
2002-03-02 22:08:08+00:00,318.1,295.975,276.9,256.5833333333333,270.19499999999994,222.09,261.98,285.88500000000005,275.375,295.0266666666667,315.52000000000004,311.795,315.91499999999996,325.02,289.47499999999997,301.64,312.4,290.055,303.39,340.525,317.70500000000004,261.58,251.24,251.58,L7
2002-07-24 22:07:26+00:00,329.46,305.27,283.76,252.955,,215.55,,,,303.295,322.985,314.7,314.07,312.19,288.94,291.19,309.75,300.12,311.52,355.45,319.55,275.94,280.58,275.84,L7
2003-03-14 22:01:44+00:00,314.55,296.33,260.11,294.14,248.8,236.34,225.58,,,283.17,299.97,301.7,313.22,309.17,297.3,288.45,290.53,276.21,300.96,321.7,315.26,278.38,279.11,269.95,L7
2003-03-21 22:07:51+00:00,314.55,296.33,260.11,294.14,286.61,236.34,225.58,,,283.17,299.97,301.7,313.22,309.17,297.3,288.45,290.53,276.21,300.96,321.7,315.26,278.38,279.11,269.95,L7
2003-04-15 22:01:45+00:00,322.395,300.015,278.915,295.53499999999997,289.69666666666666,263.99,229.31,292.06,296.01,288.83500000000004,301.63,312.29499999999996,324.285,315.42,294.805,287.6,290.24,276.12,301.065,321.7,344.9,278.38,271.25,268.91499999999996,L7
2003-09-05 21:56:31+00:00,338.2166666666667,315.74333333333334,297.19,300.25666666666666,289.2475,282.84999999999997,229.31,303.575,300.13,297.26666666666665,306.9266666666667,317.43333333333334,325.78333333333336,324.47333333333336,305.31333333333333,294.09,296.92,282.7133333333333,301.065,321.7,344.9,278.38,282.9866666666667,290.5733333333333,L5
2003-10-23 21:57:12+00:00,362.73,343.57,322.83000000000004,301.65,282.28499999999997,316.885,,311.375,299.1,311.425,318.14,327.745,333.57,338.39,321.64,306.695,308.17999999999995,290.82,296.52,334.55,342.15,,299.66499999999996,328.35,L5
2004-01-04 21:51:46+00:00,370.1133333333334,354.9166666666667,322.83000000000004,301.65,282.28499999999997,316.885,,311.375,299.1,311.425,323.27666666666664,331.94666666666666,336.49,341.14,323.21,310.2366666666667,315.1566666666667,296.96999999999997,302.15999999999997,334.55,342.15,,306.81,332.45666666666665,L5
2004-04-09 21:52:31+00:00,361.9466666666667,347.69666666666666,298.95500000000004,290.865,275.1,291.35,229.75,299.95500000000004,285.2,300.115,318.12666666666667,328.65666666666664,335.20666666666665,339.25,321.34666666666664,307.82,310.91333333333336,295.3566666666666,303.29,334.55,360.42499999999995,,302.1033333333333,332.62333333333333,L5
2004-05-18 21:59:50+00:00,349.3066666666667,321.27333333333337,278.63,278.22,266.40999999999997,258.865,229.75,276.0,276.45,246.57,317.81,312.49,318.62,328.94,315.07,296.51,296.78000000000003,283.2633333333333,294.99666666666667,323.12,354.5,237.35,290.66,324.0466666666666,L5
2004-06-12 21:54:23+00:00,349.3066666666667,321.27333333333337,278.63,278.22,266.40999999999997,258.865,229.75,276.0,276.45,246.57,317.81,312.49,318.62,328.94,315.07,296.51,296.78000000000003,265.7525,281.5625,315.61,340.70666666666665,220.19,290.66,313.47749999999996,L5
2004-07-14 21:55:18+00:00,331.52000000000004,269.87666666666667,271.5833333333333,269.90000000000003,259.48,258.865,229.75,276.0,276.45,246.57,302.07,298.55999999999995,306.765,320.09,309.43,286.105,280.615,251.24666666666667,272.81666666666666,315.61,340.70666666666665,220.19,275.43999999999994,304.4133333333333,L5
2004-08-15 21:56:01+00:00,325.71,264.4,269.7175,268.2125,257.6025,253.20000000000002,229.75,276.0,276.45,246.57,302.07,284.78999999999996,295.57666666666665,309.07666666666665,298.4533333333333,278.8233333333333,271.72666666666663,248.6925,268.71750000000003,313.28333333333336,335.67,223.48666666666668,270.56,300.3425,L5
2004-08-22 22:02:24+00:00,325.71,258.504,265.566,264.148,253.548,246.8025,229.75,276.0,276.45,246.57,302.07,273.7175,290.47249999999997,302.565,291.475,273.315,263.7975,246.06599999999997,265.85,307.81,329.6,222.3025,263.2925,295.88,L5
2005-02-14 22:05:45+00:00,338.49,234.92,267.195,266.29499999999996,254.015,244.76999999999998,244.8,291.45,282.05,,298.53,240.5,294.95500000000004,303.125,290.0,272.145,261.745,235.56,254.38,319.78999999999996,326.225,218.75,266.17,302.11,L5
2005-04-28 22:00:11+00:00,338.49,249.96,268.265,271.79999999999995,260.775,252.97499999999997,244.8,274.29499999999996,282.05,226.28,298.53,260.76,295.345,306.64,293.88,274.79499999999996,268.38,242.1,260.72,328.95,334.06,220.48,271.27,306.675,L5
2005-05-05 22:06:25+00:00,338.49,245.175,267.43666666666667,269.1433333333333,257.97999999999996,251.26333333333332,244.8,274.29499999999996,282.05,226.28,298.53,253.93,290.8433333333333,300.38000000000005,290.06333333333333,271.6066666666666,263.36,240.225,261.55,323.85999999999996,328.94,221.66,261.73,302.45666666666665,L5
2005-05-30 22:00:27+00:00,332.655,255.39666666666665,269.4675,270.8325,259.28,252.04749999999999,244.8,270.7033333333333,265.995,241.60500000000002,281.78999999999996,263.87666666666667,289.76,301.7025,291.27,273.0825,264.82,247.41333333333333,264.24,323.5575,330.2025,228.29333333333332,261.53499999999997,301.6175,L5
2005-06-15 22:00:34+00:00,326.55333333333334,251.2925,269.506,270.378,258.164,251.814,244.8,270.7033333333333,265.995,241.60500000000002,281.78999999999996,264.8975,289.15999999999997,300.86400000000003,290.954,273.46,264.726,250.76749999999998,264.27250000000004,321.936,330.164,231.635,259.38,299.38,L5
2005-09-19 22:01:08+00:00,332.17333333333335,251.2925,273.69399999999996,274.23799999999994,255.03,257.58,257.07,272.24999999999994,271.20500000000004,262.7833333333333,286.565,275.712,291.558,301.352,292.532,276.786,267.38199999999995,258.77,271.37800000000004,320.17999999999995,330.014,231.635,260.77,299.082,L5
2005-11-22 22:01:34+00:00,333.0775,257.40999999999997,282.05,280.6125,259.36666666666673,263.0,241.16,281.68,272.52333333333337,285.6766666666667,294.15000000000003,297.2325,306.52750000000003,314.9475,304.28999999999996,289.52750000000003,281.98749999999995,274.11249999999995,281.99,329.2875,338.33000000000004,241.60999999999999,272.775,307.82,L5
2006-02-26 22:03:47+00:00,343.57666666666665,,289.9066666666667,288.42333333333335,262.36000000000007,267.09,237.1,288.40999999999997,279.66333333333336,295.7333333333333,306.55,314.4433333333333,325.35333333333335,327.40333333333336,314.81666666666666,301.8866666666667,296.83,287.41333333333336,300.32666666666665,339.34,343.5733333333333,,289.38666666666666,319.23,L5
2006-06-25 22:11:56+00:00,339.59,244.79,276.75,277.82,257.52000000000004,247.49499999999995,228.98,283.71,271.36,287.1,302.25,306.13,287.18,310.85,301.825,283.53499999999997,277.215,261.74,284.495,330.82500000000005,335.7,218.76,268.59499999999997,303.24,L5
2006-08-21 22:06:31+00:00,339.59,244.03,270.8633333333333,273.58,254.02666666666673,245.5433333333333,228.98,269.31,271.36,287.1,302.25,306.13,283.1566666666667,301.7666666666667,293.22666666666663,276.5233333333333,267.60999999999996,252.01,272.26,322.6466666666667,330.40333333333336,219.33499999999998,266.96,301.52,L5
2006-08-28 22:12:47+00:00,315.02,246.25333333333333,261.9733333333333,265.31333333333333,248.29333333333338,240.86999999999998,191.68,255.73999999999998,,,,266.14,266.6066666666666,287.67,282.4833333333333,262.40333333333336,252.39333333333332,233.50666666666666,255.90666666666667,314.98,325.6033333333333,223.13333333333333,260.31333333333333,295.01666666666665,L5
2006-09-22 22:06:54+00:00,315.02,244.4525,260.26,262.99,246.55750000000003,239.43249999999998,179.23000000000002,252.56999999999996,,,,266.14,266.83,285.47,277.8725,261.9075,252.9075,234.9475,257.45,312.8075,322.2425,222.9775,261.7475,293.955,L5
2006-10-24 22:07:14+00:00,334.455,244.4525,260.26,262.99,246.55750000000003,239.43249999999998,179.23000000000002,252.56999999999996,297.29,313.23,323.23,296.54499999999996,277.8,293.644,284.716,269.6,261.56399999999996,246.52800000000002,266.998,319.348,328.99,222.9775,270.614,301.522,L5
2006-10-31 22:13:29+00:00,334.455,238.554,254.32,257.46999999999997,241.13400000000001,233.27799999999996,179.23000000000002,252.56999999999996,297.29,313.23,323.23,296.54499999999996,277.8,293.644,284.716,269.6,261.56399999999996,246.52800000000002,266.998,319.348,328.99,222.9775,270.614,301.522,L5
2006-12-11 22:08:04+00:00,337.25,238.554,254.32,257.46999999999997,241.13400000000001,233.27799999999996,198.95666666666668,257.7125,282.355,300.08,311.44500000000005,301.3566666666666,284.56666666666666,300.28333333333336,291.28666666666663,275.35833333333335,268.13,253.83666666666667,274.87,319.348,337.98833333333334,222.9775,274.48833333333334,308.21666666666664,L5
2007-09-09 22:06:09+00:00,360.26,,,,,,255.85,305.48,298.25,310.78,315.76,318.94,324.59,331.42,318.21,303.7,301.38,293.23,307.16,347.48,355.98,,312.56,329.27,L5
2007-10-02 22:12:06+00:00,360.26,237.55,248.55,249.51,237.97,221.64,255.85,305.48,298.25,310.78,315.76,318.94,324.59,331.42,318.21,303.7,301.38,293.23,307.16,325.83000000000004,328.895,226.18,287.75,309.94,L5
2009-01-24 22:04:30+00:00,343.17,,284.89,286.01,269.35,260.45,243.38,293.08,276.83,295.1,304.8,313.64,321.15,325.2,311.29,297.81,295.02,285.7,299.95,335.55,334.95,,283.04,309.18,L5
2009-02-02 21:58:34+00:00,343.17,237.41,272.525,270.87,257.68,245.95999999999998,243.38,293.08,276.83,295.1,304.8,313.64,321.15,325.2,311.29,297.81,295.02,285.7,299.95,318.135,320.065,205.73,283.04,292.045,L5
2010-11-04 22:02:50+00:00,,,,,,,,306.32,301.33,313.95,328.66,339.32,,352.47,339.8,329.09,,,320.82,,,,321.46,,L5
2011-01-07 22:02:56+00:00,,232.5,254.26,252.67,244.85,227.57,,306.32,301.33,313.95,328.66,339.32,,352.47,339.8,329.09,,,320.82,294.24,300.13,191.71,321.46,271.59,L5
2011-01-23 22:02:56+00:00,338.31,232.5,268.98,270.215,257.265,244.87,240.02,295.48,288.755,302.74,316.05,324.905,319.12,338.59000000000003,326.65,311.57,290.07,280.33,309.625,314.87,323.315,191.71,303.71,295.955,L5
2011-02-15 22:09:10+00:00,338.19,232.5,273.31666666666666,274.66,260.42333333333335,249.98333333333335,237.64,292.42,281.7133333333333,297.90000000000003,310.6433333333334,322.1033333333333,321.28999999999996,334.43666666666667,323.42333333333335,307.09,293.025,284.05499999999995,308.97333333333336,321.2966666666667,328.18333333333334,191.71,295.7966666666667,300.75666666666666,L5
2011-03-12 22:02:55+00:00,339.68666666666667,232.5,276.5075,278.3725,263.6825,253.5675,239.9,291.5675,279.1925,296.7625,308.69,319.9575,320.13,332.945,321.88,304.3175,292.03000000000003,283.1933333333333,305.8175,325.40999999999997,331.89750000000004,191.71,294.35,306.22249999999997,L5
2011-03-28 22:02:50+00:00,330.40250000000003,233.625,273.808,275.426,261.81,251.32600000000002,239.9,283.844,271.082,286.158,296.546,319.9575,320.13,319.492,309.82,294.046,292.03000000000003,268.92,295.406,321.12600000000003,326.302,203.38,283.754,301.188,L5
2013-05-11 22:21:07+00:00,,,,,,,,,,,,,,,,,,249.43,265.32,321.67,327.63,,,,L8
2013-06-05 22:15:03+00:00,331.36,242.53,262.88,267.02,254.06,252.83,,270.5,253.74,267.21,271.54,,,303.98,267.61,284.75,,252.155,268.235,321.435,327.35,228.72,265.96,297.92,L8
2013-07-07 22:15:00+00:00,332.43,242.53,262.88,260.225,252.64,244.57,,270.5,257.755,273.75,280.58500000000004,,,303.98,284.9,287.935,286.82,257.51,276.00333333333333,323.5933333333333,329.3533333333333,235.92000000000002,269.015,305.665,L8
2013-09-16 22:21:09+00:00,335.83,270.57,277.62,272.10999999999996,264.4533333333333,251.61333333333334,248.46,281.46500000000003,264.68333333333334,282.9266666666667,289.93,321.83,326.3,319.54,298.02666666666664,292.27,294.125,265.96500000000003,276.00333333333333,329.64,344.34749999999997,284.37333333333333,277.62666666666667,312.31,L8
2013-09-25 22:14:53+00:00,336.47,281.34999999999997,284.51666666666665,278.515,268.49,254.195,240.625,285.0366666666667,268.1325,286.7925,295.4775,321.91499999999996,327.76,328.88000000000005,305.85249999999996,295.0825,297.12666666666667,271.07399999999996,276.00333333333333,340.116,354.70799999999997,309.09749999999997,282.2325,317.98,L8
2013-10-18 22:21:01+00:00,338.764,293.02250000000004,295.325,282.99,268.49,254.195,239.51666666666665,287.7925,272.252,291.16999999999996,300.07,324.50333333333333,330.5566666666667,330.865,309.83599999999996,297.62,301.89,277.995,286.2725,342.33666666666664,356.81166666666667,309.09749999999997,286.12,319.698,L8
2013-11-03 22:20:56+00:00,345.0916666666667,293.02250000000004,307.748,295.94166666666666,290.574,254.195,239.51666666666665,287.7925,280.27500000000003,296.75166666666667,306.93,329.6925,341.635,330.865,315.3566666666666,303.1716666666667,307.49,277.995,286.2725,342.33666666666664,356.81166666666667,309.09749999999997,294.6933333333333,327.44166666666666,L8
2013-11-19 22:20:49+00:00,346.3314285714286,304.072,315.3883333333333,302.8142857142857,299.0133333333333,263.438,239.51666666666665,290.01800000000003,281.81,298.4814285714286,309.34000000000003,329.238,340.02,332.254,318.2314285714286,303.9614285714286,309.6483333333333,286.19,298.84000000000003,347.535,363.9683333333333,318.206,296.49142857142857,328.61857142857144,L8
2013-11-28 22:14:37+00:00,347.3175,310.8016666666667,318.3014285714286,307.92,309.0014285714286,263.438,239.51666666666665,290.01800000000003,287.37375,301.58,314.24625000000003,332.20666666666665,342.32666666666665,336.51500000000004,322.42625,308.4575,314.4057142857143,294.2185714285714,313.386,353.5857142857143,367.53428571428566,318.206,296.49142857142857,332.79625,L8
2013-12-14 22:14:33+00:00,352.35125,330.5316666666667,332.0485714285714,320.405,326.4942857142857,266.09000000000003,239.51666666666665,301.41999999999996,295.53,308.30875,320.99,332.3071428571429,344.0028571428571,343.27833333333336,332.6875,312.86625,318.63,302.6557142857143,323.945,363.0728571428572,375.6242857142857,340.5775,301.58,340.475,L8
2013-12-21 22:20:39+00:00,350.46333333333337,330.5316666666667,332.0485714285714,320.405,326.4942857142857,266.30600000000004,237.8975,301.41999999999996,294.1477777777778,307.38,320.17555555555555,330.57625,342.6575,341.3342857142857,330.9422222222222,311.2988888888889,317.04777777777775,300.64,327.092,363.0728571428572,375.795,340.5775,300.8285714285715,338.5911111111111,L8
2013-12-30 22:14:25+00:00,351.50699999999995,333.3142857142857,333.23749999999995,323.90444444444444,330.255,266.30600000000004,237.8975,311.9633333333333,294.1477777777778,308.178,320.944,331.02666666666664,341.74,342.05375,330.666,312.79200000000003,319.206,302.68111111111114,326.81166666666667,365.78375,375.9611111111111,340.5775,300.8285714285715,339.496,L8
2014-02-23 22:19:56+00:00,351.543,333.3142857142857,329.31555555555553,328.84222222222223,335.3925,276.42199999999997,237.8975,311.9633333333333,295.62111111111113,310.789,323.373,329.538,339.63,340.29777777777775,332.181,313.538,322.8044444444444,304.83,329.2316666666666,367.28749999999997,377.6066666666667,360.02,303.6257142857143,340.304,L8
2014-03-20 22:13:25+00:00,348.841,339.0983333333333,325.6333333333333,324.98,330.5,279.10249999999996,228.04749999999999,315.87,293.48333333333335,307.86199999999997,325.01222222222225,330.39444444444445,341.1111111111111,340.9475,333.05888888888893,311.21799999999996,325.47625,306.5175,329.2316666666666,362.65875,369.66555555555556,352.9333333333332,305.08833333333337,341.93777777777774,L8
2014-04-21 22:12:54+00:00,349.8833333333333,341.624,329.2342857142857,328.11,331.43,283.3075,233.78666666666663,324.48,294.60625,309.01,326.20125,331.0675,341.58,339.3957142857143,333.005,311.86777777777775,326.8771428571428,306.4142857142857,328.0916666666667,359.3757142857143,364.845,344.44,308.756,343.12,L8
2014-05-14 22:18:44+00:00,344.4166666666667,324.355,316.09285714285716,316.34875,316.27750000000003,275.804,233.78666666666663,324.48,287.2975,303.74222222222227,315.6975,316.6425,336.82428571428574,339.3957142857143,320.5,306.99,326.37499999999994,306.4142857142857,316.1542857142857,354.7725,360.77000000000004,344.44,293.65999999999997,335.27125,L8
2014-07-17 22:19:04+00:00,330.27,260.94666666666666,272.885,279.124,269.78200000000004,270.47999999999996,234.15999999999997,290.71500000000003,267.96400000000006,289.17600000000004,288.39250000000004,282.935,324.32499999999993,320.08,288.6175,291.042,288.25,292.21500000000003,279.2225,329.766,335.944,339.34,282.805,314.5175,L8
2014-07-26 22:12:55+00:00,329.99833333333333,256.885,271.32399999999996,277.35833333333335,267.5016666666667,264.0775,234.15999999999997,285.54,266.58666666666664,287.64166666666665,284.298,280.488,324.32499999999993,316.825,289.968,290.61999999999995,288.25,281.4633333333333,278.096,328.88000000000005,334.74,339.34,280.418,312.38800000000003,L8
2014-08-27 22:13:05+00:00,330.8016666666667,261.012,269.42199999999997,274.3233333333333,264.235,260.3625,239.04,286.8075,266.7866666666667,285.53833333333336,284.22200000000004,280.91,328.155,318.855,291.124,290.97166666666664,290.30333333333334,281.43,277.82800000000003,329.43666666666667,334.72,342.615,280.15600000000006,312.43,L8
2014-09-28 22:13:08+00:00,334.49,267.89166666666665,276.308,280.63500000000005,273.0083333333334,262.06800000000004,251.88666666666666,287.948,270.565,290.31166666666667,288.42833333333334,290.5733333333333,337.7866666666667,322.70799999999997,298.92333333333335,294.55833333333334,292.3675,284.03,283.5216666666667,342.6483333333333,338.092,342.615,280.15600000000006,314.68833333333333,L8
2014-10-21 22:19:25+00:00,336.845,260.57399999999996,276.308,277.026,270.002,257.89500000000004,248.2,283.2325,268.136,286.466,283.102,283.354,350.99,328.162,302.67833333333334,292.28599999999994,288.61,279.74999999999994,278.178,341.21399999999994,333.8025,327.44,272.4525,311.81000000000006,L8
2014-11-06 22:19:25+00:00,338.32000000000005,260.57399999999996,276.308,286.7633333333333,281.51666666666665,257.89500000000004,248.2,292.72400000000005,268.136,291.97499999999997,291.5916666666667,291.92333333333335,347.49,329.58666666666664,306.52714285714285,295.1083333333333,295.2925,287.7,286.255,345.22666666666663,339.57599999999996,330.425,281.97999999999996,317.635,L8
2014-11-15 22:13:13+00:00,340.15142857142854,271.724,281.648,291.19166666666666,284.72666666666663,265.965,260.50666666666666,294.21166666666664,271.71000000000004,295.6933333333333,300.90500000000003,307.9983333333333,343.786,333.09857142857146,320.42428571428576,298.12833333333333,297.24,288.928,298.4483333333333,349.76199999999994,342.4275,330.425,290.896,324.2583333333333,L8
2015-01-09 22:19:14+00:00,339.2025,273.3566666666666,283.3566666666667,291.8528571428571,283.38142857142856,266.796,260.53,293.52571428571434,272.88166666666666,295.8385714285714,302.8014285714286,309.2685714285714,340.52500000000003,332.255,319.79625,297.6242857142857,297.24333333333334,288.64166666666665,299.80285714285714,348.3733333333333,349.8,330.425,290.8983333333333,324.29571428571427,L8
2015-01-25 22:19:08+00:00,342.07142857142856,289.566,290.848,298.4583333333333,291.6333333333333,273.712,266.196,301.10833333333335,278.92600000000004,302.29499999999996,315.61833333333334,325.2783333333333,338.1614285714286,339.5142857142857,329.3828571428571,301.20166666666665,301.54166666666663,293.7883333333333,312.86,355.97,360.89250000000004,327.1933333333333,300.8,331.4733333333333,L8
2015-02-19 22:12:49+00:00,341.58125,295.52833333333336,294.555,301.86428571428576,291.6333333333333,273.712,266.196,301.10833333333335,278.92600000000004,309.1985714285714,315.61833333333334,328.34857142857146,338.24125000000004,338.6325,329.3828571428571,303.87142857142857,304.42999999999995,293.7883333333333,316.51000000000005,357.38166666666666,362.70200000000006,335.2025,304.04,332.2342857142857,L8
2015-02-26 22:18:58+00:00,341.49,298.22166666666664,294.50166666666667,302.59142857142854,294.12833333333333,275.3,275.456,302.25166666666667,283.134,311.68,315.2633333333334,328.1442857142857,337.565,337.68375000000003,328.89285714285717,303.74285714285713,304.93857142857144,294.23333333333335,316.82000000000005,356.5466666666666,361.03999999999996,333.8425,304.61,332.7071428571429,L8
2015-03-07 22:12:42+00:00,338.99666666666667,289.0157142857143,289.3128571428571,297.3725,287.7628571428571,268.69166666666666,275.456,296.5285714285714,279.0366666666667,307.54875,310.6457142857143,328.1442857142857,333.59777777777776,334.23,324.35875,300.0025,304.93857142857144,288.70714285714286,310.4225,349.98285714285714,353.84833333333336,308.88,297.9114285714286,327.33000000000004,L8
2015-03-30 22:18:37+00:00,339.15375,279.7685714285714,284.2914285714286,292.6275,280.44,262.5416666666667,282.42,290.96999999999997,274.58666666666664,304.305,304.4042857142857,326.3533333333333,330.66625000000005,328.0777777777778,318.3875,297.12625,306.0016666666667,283.12571428571425,303.87,338.73999999999995,348.85714285714283,290.5516666666667,292.33750000000003,321.48,L8
2015-05-17 22:18:13+00:00,331.99,271.6928571428571,280.31428571428575,282.82428571428574,267.0316666666667,257.10333333333335,281.52000000000004,279.72166666666664,271.8466666666667,299.5642857142857,295.91,317.938,320.02333333333337,316.9942857142857,306.69166666666666,293.21714285714285,299.95,272.3966666666667,294.4642857142857,333.0442857142857,344.0071428571428,274.3783333333334,283.12142857142857,312.81,L8
2015-05-26 22:12:05+00:00,331.04714285714283,267.57,278.125,280.8025,265.0414285714286,255.36857142857144,281.52000000000004,278.69714285714286,270.3514285714286,297.28,295.0814285714286,311.58666666666664,317.8985714285714,315.495,305.59,292.66999999999996,295.99,269.9871428571429,291.35749999999996,331.56125,342.04875,268.95,280.695,311.5625,L8
2015-06-27 22:12:22+00:00,331.04714285714283,264.8855555555556,276.55555555555554,279.5811111111111,263.935,254.65875,281.52000000000004,278.4475,269.33375,295.79999999999995,294.85,309.7371428571428,316.67875,315.40333333333336,305.33875,292.58,293.84000000000003,269.21875,290.3044444444444,330.8955555555556,340.8488888888889,265.0425,279.66555555555556,311.1277777777778,L8
2015-07-20 22:18:46+00:00,330.795,259.08000000000004,273.1122222222223,276.1555555555555,261.09625,251.42,291.9800000000001,276.88142857142856,266.77375,293.83666666666664,289.64250000000004,303.7685714285714,313.3725,312.6644444444444,302.865,291.38111111111107,289.62,265.26875,288.10125,328.15333333333336,334.9944444444444,260.1388888888889,276.18555555555554,306.0466666666667,L8
2015-08-05 22:18:48+00:00,332.3883333333333,254.87250000000003,274.2611111111111,276.2977777777778,260.48875,251.77625,283.48,276.6114285714286,267.685,293.50777777777773,292.4975,306.65142857142854,315.3475,316.41555555555556,306.90375,293.3933333333333,290.61857142857144,266.68875,288.895,326.69375,332.67375,252.565,276.31666666666666,309.4166666666667,L8
