dates,satname,nzd0199-0000,nzd0199-0001,nzd0199-0002,nzd0199-0003,nzd0199-0004,nzd0199-0005,nzd0199-0006,nzd0199-0007,nzd0199-0008,nzd0199-0009,nzd0199-0011,nzd0199-0010
2005-04-21 21:53:10.893000,L5,302.90,286.75,282.95,280.32,,,,,,,,
2005-07-19 21:47:39.248000,L5,292.60,279.59,279.65,272.67,,,,,,,,
2006-04-08 21:57:36.601000,L5,301.57,285.14,281.50,278.56,,,,,,,,
2006-07-13 21:59:02.335000,L5,302.74,291.13,286.25,276.57,,,,,,,,
2006-08-23 21:53:23.469000,L5,342.17,311.94,308.96,300.59,,,,,,,,
2006-10-10 21:53:56.892000,L5,309.73,286.13,283.52,283.59,,,,,,,,
2006-12-13 21:54:31.554000,L5,336.65,305.40,303.92,304.68,279.03,,,,,,,
2010-01-13 21:56:49.389000,L5,299.61,290.03,283.32,,,,,,,,,
2010-12-31 21:55:56.533000,L5,330.30,303.03,300.81,301.71,,,,,,,,
2011-01-16 21:55:58.174000,L5,342.78,309.65,296.01,293.98,,,,,,,,
2011-01-25 21:49:47.233000,L5,321.29,303.21,299.79,299.98,,,,,,,,
2011-10-24 21:47:48.042000,L5,313.23,287.95,287.25,291.38,,,,,,,,
2013-04-27 22:07:47.557000,L8,311.65,303.40,302.68,306.33,281.82,,,,,,,
2013-05-13 22:07:59.284000,L8,322.73,308.06,314.47,311.98,295.96,310.07,,,,,,
2013-05-29 22:08:05.425000,L8,337.04,300.64,303.46,305.73,281.17,,,,,,,
2013-06-23 22:01:46.719000,L8,312.55,300.73,302.95,304.68,,,,,,,,
2013-06-30 22:08:00.117000,L8,303.84,297.90,296.27,300.23,,,,,,,,
2013-07-09 22:01:50.636000,L8,332.29,303.37,305.63,308.86,280.58,,,,,,,
2013-07-25 22:01:49.952000,L8,326.48,314.48,315.97,315.76,283.77,,,,,,,
2013-08-17 22:08:03.120000,L8,317.03,300.16,295.86,301.20,,,,,,,,
2013-09-02 22:08:04.598000,L8,311.84,299.27,296.95,301.42,,,,,,,,
2013-09-27 22:01:43.236000,L8,283.23,280.95,277.38,285.94,,,,,,,,
2013-10-29 22:01:34.321000,L8,337.37,299.44,301.31,316.89,300.52,295.67,,,,,,
2013-11-05 22:07:46.855000,L8,311.63,305.37,312.45,324.75,325.26,323.67,324.90,319.46,321.29,321.84,402.24,317.73
2013-11-14 22:01:33.487000,L8,306.81,298.87,298.20,300.63,,,,,,,,
2013-11-21 22:07:37.752000,L8,307.29,301.70,299.33,302.93,,,,,,,,
2014-01-17 22:00:59.983000,L8,293.49,289.87,285.96,290.73,,,,,,,,
2014-01-24 22:07:09.509000,L8,308.29,300.14,295.41,301.13,,,,,,,,
2014-02-09 22:06:57.254000,L8,314.98,300.68,296.00,300.53,,,,,,,,
2014-02-25 22:06:44.447000,L8,309.31,299.96,294.47,298.72,,,,,,,,
2014-03-06 22:00:25.321000,L8,321.88,317.58,328.94,313.88,296.76,304.31,,,,,,
2014-03-22 22:00:13.558000,L8,284.31,280.11,,,,,,,,,,
2014-03-29 22:06:15.961000,L8,313.65,305.30,302.31,302.70,283.75,,,,,,,
2014-04-23 21:59:43.011000,L8,301.58,291.64,284.84,289.93,,,,,,,,
2014-05-09 21:59:27.549000,L8,331.25,306.82,304.94,302.50,,,,,,,,
2014-07-12 21:59:43.196000,L8,281.28,289.19,281.94,285.62,,,,,,,,
2014-08-20 22:06:06.726000,L8,295.32,287.37,281.56,287.02,,,,,,,,
2014-09-14 21:59:59.788000,L8,355.44,354.34,312.19,310.70,292.66,303.74,,,,,,
2014-11-08 22:06:16.124000,L8,339.85,300.45,300.62,305.09,285.39,290.95,,,,,,
2014-12-03 22:00:01.875000,L8,352.54,302.96,304.97,305.96,282.19,,,,360.94,341.71,433.75,413.55
2015-02-28 22:05:48.437000,L8,315.46,301.38,298.53,301.34,279.52,,,,,,,
2015-03-09 21:59:30.556000,L8,304.30,293.14,287.52,291.10,,,,,,,,
2015-04-10 21:59:13.702000,L8,309.39,309.30,302.67,305.45,,,,,,,,
2015-05-12 21:58:53.078000,L8,333.82,301.16,300.52,304.83,279.80,,,,,,,
2015-05-19 22:05:04.672000,L8,338.12,301.66,300.16,305.33,283.37,,,,,,,
2015-05-28 21:58:55.699000,L8,330.82,300.13,302.55,305.80,279.19,,,,,,,
2015-06-29 21:59:14.515000,L8,326.64,301.92,303.01,306.28,278.72,,,,,,,
2015-07-22 22:05:37.569000,L8,312.48,298.36,294.84,302.13,,,,,,,,
2015-08-16 21:59:34.814000,L8,322.89,304.49,307.04,301.44,,,,,,,,
2015-08-23 22:05:48.569000,L8,288.59,288.52,283.28,289.49,,,,,,,,
2015-09-01 21:59:39.995000,L8,283.52,280.76,,,,,,,,,,
2015-10-26 22:06:07.756000,L8,339.65,300.43,302.17,309.01,294.38,281.72,301.51,314.18,299.48,298.49,,306.88
2015-12-29 22:06:09.164000,L8,309.84,301.27,298.60,305.06,,,,,,,,
2016-01-23 21:59:56.211000,L8,322.08,299.99,297.30,301.90,,,,,,,,
2016-02-24 21:59:45.021000,L8,293.04,289.26,282.84,288.14,,,,,,,,
2016-03-02 22:05:55.525000,L8,297.10,297.41,294.94,301.11,,,,,,,,
2016-03-11 21:59:42.538000,L8,298.60,290.35,284.69,290.00,,,,,,,,
2016-05-14 21:59:24.184000,L8,294.62,290.92,286.83,291.58,,,,,,,,
2016-05-21 22:05:38.418000,L8,308.65,303.55,298.82,304.52,,,,,,,,
2016-07-01 21:59:42.515000,L8,334.32,305.11,303.78,307.94,282.28,,,,,,,
2016-07-17 21:59:49.332000,L8,316.75,307.43,306.57,308.01,280.52,,,,,,,
2016-09-10 22:06:15.488000,L8,306.34,299.78,294.23,302.87,,,,,,,,
2016-10-21 22:00:12.043000,L8,306.89,299.25,299.07,301.75,278.75,,,,,,,
2016-10-28 22:06:23.178000,L8,323.09,301.48,301.86,307.42,283.34,311.34,,,,,,
2016-11-22 22:00:11.776000,L8,313.73,298.11,297.49,300.30,,,,,,,,
2016-12-24 22:00:05.447000,L8,309.77,301.11,300.95,301.58,,,,,,,,
2017-01-16 22:06:11.085000,L8,317.85,303.69,296.97,301.60,,,,,,,,
2017-01-25 21:59:56.835000,L8,295.50,293.85,285.73,290.61,,,,,,,,
2017-02-10 21:59:48.586000,L8,313.58,304.09,299.83,301.30,,,,,,,,
2017-03-05 22:05:50.977000,L8,313.77,295.85,292.45,293.15,,,,,,,,
2017-03-14 21:59:34.845000,L8,317.49,298.36,295.11,300.96,,,,,,,,
2017-03-30 21:59:26.304000,L8,331.00,301.80,298.44,300.74,277.37,,,,,,,
2017-04-15 21:59:18.187000,L8,314.41,308.70,310.47,320.65,280.30,,,,,,,
2017-05-01 21:59:07.812000,L8,311.42,304.64,303.72,308.33,,,,,,,,
2017-05-08 22:05:23.284000,L8,292.18,293.71,289.26,290.04,,,,,,,,
2017-05-24 22:05:34.407000,L8,310.90,304.45,302.42,305.06,,,,,,,,
2017-06-09 22:05:42.375000,L8,306.28,297.81,292.58,300.15,,,,,,,,
2017-06-25 22:05:47.638000,L8,309.43,307.28,305.98,308.63,276.62,,,,,,,
2017-07-11 22:05:50.423000,L8,341.53,307.05,304.00,305.74,281.43,,,,,,,
2017-08-21 21:59:55.958000,L8,317.39,301.97,299.51,301.57,,,,,,,,
2017-09-22 22:00:01.938000,L8,323.19,304.28,307.40,309.09,289.52,298.31,,,,,,
2017-12-02 22:06:10.894000,L8,338.34,306.30,307.77,315.77,291.23,305.81,301.91,306.24,294.06,301.72,319.49,310.10
2017-12-27 22:00:01.778000,L8,316.85,301.67,297.92,300.77,,,,,,,,
2018-01-19 22:06:02.658000,L8,350.50,308.44,311.96,319.27,290.20,295.10,,,,,,
2018-01-28 21:59:46.257000,L8,335.21,295.70,294.92,296.99,,,,,,,,
2018-03-08 22:05:39.901000,L8,316.96,300.70,301.45,303.07,280.18,,,,,,,
2018-03-17 21:59:24.088000,L8,315.59,300.34,299.54,300.44,276.69,,,,,,,
2018-04-18 21:59:07.664000,L8,295.15,290.42,287.54,291.18,,,,,,,,
2018-04-25 22:05:14.903000,L8,293.36,289.98,284.89,290.10,,,,,,,,
2018-06-21 21:58:49.257000,L8,286.81,285.07,279.91,285.52,,,,,,,,
2018-06-28 22:05:04.262000,L8,305.65,300.31,298.45,300.41,,,,,,,,
2018-07-23 21:59:04.706000,L8,346.43,306.47,309.43,312.96,,,,,,,,
2018-08-08 21:59:13.788000,L8,292.26,290.76,285.06,291.01,,,,,,,,
2018-08-24 21:59:21.762000,L8,282.51,281.53,278.35,285.22,,,,,,,,
2018-08-31 22:05:35.273000,L8,308.91,300.57,299.61,303.60,278.88,,,,,,,
2018-09-16 22:05:39.825000,L8,293.59,290.28,286.06,292.01,,,,,,,,
2018-09-25 21:59:32.810000,L8,291.44,287.19,282.10,285.74,,,,,,,,
2018-10-02 22:05:47.245000,L8,332.22,305.08,317.67,316.51,297.12,299.50,,,,,,
2018-10-18 22:05:53.709000,L8,314.33,296.78,295.60,302.54,277.77,,,,,,,
2019-01-06 22:05:53.844000,L8,376.08,310.65,305.39,310.93,288.39,298.83,,307.77,357.38,346.34,,357.31
2019-01-22 22:05:50.255000,L8,320.60,300.01,293.99,301.41,,,,,,,,
2019-02-16 21:59:35.438000,L8,332.92,305.22,306.91,300.43,,,,,,,,
2019-02-23 22:05:44.581000,L8,300.01,297.39,286.38,291.23,,,,,,,,
2019-03-04 21:59:30.951000,L8,321.19,301.97,303.66,302.31,,,,,,,,
2019-03-11 22:05:38.980000,L8,327.05,307.51,307.64,310.13,283.61,285.59,,,,,,
2019-03-20 21:59:26.164000,L8,294.92,293.26,287.53,290.25,,,,,,,,
2019-04-12 22:05:30.743000,L8,310.26,303.01,302.25,302.37,,,,,,,,
2019-06-08 21:59:38.441000,L8,313.54,306.09,302.51,303.47,278.62,,,,,,,
2019-06-15 22:05:51.895000,L8,315.81,305.31,303.03,305.82,280.76,,,,,,,
2019-06-24 21:59:43.906000,L8,301.49,296.94,291.23,294.25,,,,,,,,
2019-07-17 22:05:59.094000,L8,323.41,311.16,311.47,302.20,278.93,,,,,,,
2019-08-02 22:06:05.991000,L8,312.85,305.10,302.83,306.59,277.28,,,,,,,
2019-08-18 22:06:11.235000,L8,328.03,305.86,302.27,306.43,283.94,284.06,,,,,,
2019-09-19 22:06:20.269000,L8,294.35,292.25,286.33,293.31,,,,,,,,
2019-10-21 22:06:25.884000,L8,289.33,296.10,284.69,289.05,,,,,,,,
2019-11-06 22:06:24.678000,L8,312.82,302.07,304.53,299.12,,,,,,,,
2019-11-22 22:06:21.092000,L8,334.23,305.66,315.28,319.49,303.93,337.16,,,,,450.79,
2019-12-08 22:06:20.730000,L8,288.78,287.83,282.36,288.00,,,,,,,,
2020-01-09 22:06:13.711000,L8,337.79,310.25,312.97,322.51,327.59,327.57,309.76,324.48,316.23,323.41,314.33,321.20
2020-01-18 22:00:00.864000,L8,301.61,294.71,286.27,290.78,,,,,,,,
2020-01-25 22:06:09.569000,L8,323.55,305.08,304.31,308.31,284.07,,,,,,,
2020-02-03 21:59:55.286000,L8,,391.40,403.87,329.62,324.12,300.54,299.45,331.29,320.35,302.39,,308.28
2020-02-10 22:06:04.888000,L8,312.20,301.38,299.50,304.33,,,,,,,,
2020-02-19 21:59:52.118000,L8,305.47,294.78,289.61,292.27,,,,,,,,
2020-03-13 22:05:54.202000,L8,327.57,303.00,301.41,305.04,276.26,,,,,,,
2020-06-10 21:59:27.584000,L8,310.39,301.84,300.64,301.45,,,,,,,,
2020-08-29 21:59:59.665000,L8,311.88,298.81,295.78,297.23,,,,,,,,
2020-09-21 22:06:18.848000,L8,322.09,302.93,301.04,305.63,281.61,,,,,,,
2020-10-16 22:00:11.491000,L8,313.38,299.55,299.09,302.85,278.06,,,,,,,
2020-12-03 22:00:12.476000,L8,307.38,299.12,298.14,300.94,,,,,,,,
2020-12-19 22:00:11.380000,L8,291.99,287.67,283.17,287.62,,,,,,,,
2021-01-04 22:00:06.608000,L8,311.86,300.04,298.24,300.03,,,,,,,,
2021-01-11 22:06:14.248000,L8,307.57,293.68,291.07,294.88,,,,,,,,
2021-01-20 21:59:59.829000,L8,312.10,301.55,298.34,300.06,,,,,,,,
2021-02-12 22:06:07.348000,L8,305.72,299.89,293.38,298.50,,,,,,,,
2021-02-21 21:59:53.544000,L8,317.90,301.99,300.58,301.66,278.23,,,,,,,
2021-04-01 22:05:48.357000,L8,303.20,296.13,291.65,294.84,,,,,,,,
2021-05-03 22:05:32.764000,L8,301.06,295.94,289.14,,,,,,,,,
2021-05-19 22:05:40.235000,L8,315.06,303.14,303.41,304.51,282.13,,,,,,,
2021-06-20 22:05:53.843000,L8,332.48,307.20,304.24,308.61,297.06,288.96,,,,,,
2021-06-29 21:59:44.847000,L8,315.07,302.45,297.04,304.05,,,,,,,,
2021-07-31 21:59:54.645000,L8,333.98,312.26,306.40,307.22,293.91,300.25,,,,,,
2021-09-01 22:00:05.226000,L8,293.87,293.59,285.97,290.05,,,,,,,,
2021-09-08 22:06:17.997000,L8,295.99,294.27,288.08,293.86,,,,,,,,
2021-09-17 22:00:08.745000,L8,333.44,307.88,305.27,309.39,296.00,314.92,288.51,293.26,287.71,300.34,307.83,309.89
2021-09-24 22:06:20.847000,L8,338.57,302.04,299.03,304.40,292.63,301.92,,,,,,
2021-11-18 21:59:23.089000,L9,330.99,303.46,308.56,310.94,297.24,311.55,293.63,298.21,295.07,305.60,316.73,313.93
2021-11-20 22:00:11.610000,L8,,,,,,317.17,288.48,302.04,333.03,312.62,,310.16
2021-12-22 22:00:09.882000,L8,320.66,297.32,296.32,301.45,286.95,298.68,,,,,,
2021-12-30 22:00:08.484000,L9,333.80,298.74,299.64,302.40,279.50,,,,,,,
2022-01-07 22:00:05.789000,L8,318.33,302.13,302.55,301.10,281.23,,,,,,,
2022-01-15 22:00:05.815000,L9,289.25,283.15,277.84,,,,,,,,,
2022-01-22 22:06:18.213000,L9,313.17,308.79,308.98,313.87,283.13,279.95,,,,,,
2022-01-31 22:00:07.787000,L9,316.00,298.61,295.85,299.36,,,,,,,,
2022-02-15 22:06:06.152000,L8,288.93,287.11,281.19,288.44,,,,,,,,
2022-02-16 22:00:02.239000,L9,336.16,299.85,297.93,302.96,281.62,,,,,,,
2022-02-23 22:06:08.091000,L9,317.03,302.86,301.81,307.05,282.08,,,,,,,
2022-02-24 21:59:52.897000,L8,287.83,284.77,280.44,286.41,,,,,,,,
2022-03-04 21:59:52.753000,L9,298.16,289.92,284.77,288.46,,,,,,,,
2022-04-13 21:59:41.496000,L8,314.45,302.31,300.18,303.12,278.58,,,,,,,
2022-05-07 21:59:32.291000,L9,286.47,285.34,281.64,285.71,,,,,,,,
2022-05-23 21:59:21.876000,L9,301.26,296.61,292.25,296.29,,,,,,,,
2022-06-07 22:06:07.543000,L8,309.99,302.21,297.79,301.57,,,,,,,,
2022-07-01 22:05:54.433000,L9,331.50,310.59,308.83,310.11,295.28,288.52,,,,,,
2022-07-02 22:00:06.048000,L8,290.08,291.59,285.33,291.39,,,,,,,,
2022-07-09 22:06:16.329000,L8,310.57,305.66,303.54,305.75,280.43,,,,,,,
2022-07-25 22:06:23.647000,L8,298.21,288.62,282.02,288.01,,,,,,,,
2022-08-02 22:06:07.308000,L9,326.23,301.49,300.18,303.66,282.43,,,,,,,
2022-08-03 22:00:18.311000,L8,298.65,294.15,287.64,289.49,,,,,,,,
2022-08-10 22:06:32.253000,L8,292.01,289.09,285.46,290.02,,,,,,,,
2022-08-11 22:00:01.791000,L9,319.07,300.62,301.82,303.69,280.44,,,,,,,
2022-08-19 22:00:23.419000,L8,316.44,305.54,307.33,309.82,283.34,,,,,,,
2022-08-27 22:00:05.491000,L9,319.42,299.45,299.15,303.48,281.40,,,,,,,
2022-10-06 22:00:26.730000,L8,337.15,299.06,301.79,304.57,281.58,,,,,,459.96,
2022-10-21 22:06:29.540000,L9,310.04,297.86,298.85,302.92,283.56,,,,,,,
2022-10-22 22:00:27.201000,L8,314.88,299.13,300.42,305.66,283.94,,,,,,,
2022-12-24 22:06:26.081000,L9,314.57,303.67,300.88,305.68,283.08,,,,,,,
2022-12-25 22:00:15.054000,L8,347.75,304.37,303.93,303.64,287.66,288.76,,,,,,
2023-02-19 22:00:13.172000,L9,306.03,298.66,292.16,299.02,,,,,,,,
2023-03-07 22:00:01.421000,L9,323.95,304.78,303.33,309.26,289.87,290.21,,,,,,
2023-03-14 22:06:11.235000,L9,311.42,305.04,301.56,308.16,294.03,289.89,,,,,,
2023-03-15 21:59:48.555000,L8,293.17,295.66,285.30,293.41,,,,,,,,
2023-03-22 22:05:52.850000,L8,339.62,301.23,299.22,306.38,291.34,290.51,,,,,,
2023-03-23 21:59:55.834000,L9,368.43,340.47,360.89,367.67,365.82,337.65,330.62,329.57,334.93,332.90,353.67,356.19
2023-03-30 22:05:59.281000,L9,311.85,302.79,301.65,308.66,291.31,293.48,,,,,,
2023-04-08 21:59:46.634000,L9,320.20,305.79,303.55,307.04,288.06,295.97,,,,,,
2023-04-24 21:59:40.381000,L9,298.71,290.47,282.47,288.29,,,,,,,,
2023-05-25 22:05:20.631000,L8,318.10,309.03,323.42,319.10,301.13,305.27,,296.97,319.23,306.51,315.76,317.50
2023-06-02 22:05:29.872000,L9,321.02,304.63,298.84,306.03,280.99,,,,,,,
2023-06-10 22:05:27.865000,L8,291.03,292.26,283.55,290.04,,,,,,,,
2023-06-11 21:59:13.590000,L9,319.66,307.11,304.94,306.77,283.80,,,,,,,
2023-06-27 21:59:14.407000,L9,302.75,294.41,286.75,289.82,,,,,,,,
2023-07-21 21:59:34.263000,L8,298.73,290.21,281.67,286.38,,,,,,,,
2023-07-28 22:05:50.970000,L8,316.14,306.77,306.75,309.88,294.97,303.14,,,,,,
2023-07-29 21:59:31.367000,L9,324.69,308.52,308.42,308.87,290.40,304.08,,,,,,
2023-08-05 22:05:47.142000,L9,347.56,306.86,313.48,311.99,302.44,308.52,294.16,296.25,292.98,301.83,306.75,311.05
2023-08-14 21:59:37.575000,L9,304.51,298.70,293.88,298.75,,,,,,,,
2023-08-21 22:05:52.129000,L9,297.81,294.94,288.41,293.00,,,,,,,,
2023-08-22 21:59:50.611000,L8,312.97,302.70,304.31,307.26,292.95,298.49,,,,,,
2023-08-30 21:59:47.581000,L9,313.74,302.98,303.41,303.95,282.79,,,,,,,
2023-09-07 21:59:49.917000,L8,321.09,307.20,307.69,311.28,294.68,299.14,,,,,,
2023-09-15 21:59:56.151000,L9,331.25,307.03,308.22,312.29,296.43,303.86,,,,,,
2023-10-01 21:59:55.343000,L9,344.97,303.85,307.16,307.91,299.38,302.25,299.48,297.26,294.57,303.97,309.48,311.92
2023-10-08 22:06:10.308000,L9,304.70,285.31,295.56,300.59,,,,,,,,
2023-11-01 22:06:14.963000,L8,308.38,300.65,302.79,316.13,281.37,,,,,,,
2023-11-09 22:06:12.836000,L9,325.74,301.38,299.79,305.29,292.10,,,,,,,
2023-11-10 21:59:59.383000,L8,305.45,297.50,294.00,300.30,,,,,,,,
2023-11-25 22:06:20.599000,L9,325.25,307.62,304.37,310.45,299.31,290.54,301.90,297.26,293.55,304.61,314.67,308.55
2023-11-26 22:00:05.887000,L8,330.97,300.40,296.11,302.47,283.23,,,,,,,
2023-12-19 22:06:15.197000,L8,291.58,292.51,288.64,293.18,,,,,,,,
2023-12-20 22:00:11.701000,L9,353.16,306.43,306.55,310.51,304.41,297.05,297.46,294.62,289.93,299.45,314.76,308.49
2024-01-05 22:00:04.390000,L9,304.29,289.58,285.65,290.10,,,,,,,,
2024-01-12 22:06:18.916000,L9,290.76,288.05,280.85,288.08,,,,,,,,
2024-01-13 21:59:59.046000,L8,304.98,296.83,287.07,292.45,,,,,,,,
2024-01-28 22:06:18.213000,L9,,,,,,,,,,399.77,509.02,350.67
2024-01-29 21:59:53.657000,L8,313.90,303.80,299.85,305.59,300.98,,,,,,,
2024-02-05 22:06:08.032000,L8,338.62,302.67,302.97,306.88,294.89,288.66,295.38,301.56,288.67,299.36,310.24,309.95
2024-02-13 22:06:17.947000,L9,379.23,326.65,348.94,352.72,385.28,371.67,387.61,367.85,323.81,355.10,365.94,353.00
2024-02-14 21:59:55.364000,L8,330.56,314.88,324.40,326.26,316.56,318.95,316.03,310.65,292.69,304.25,315.17,310.61
2024-03-09 22:00:02.127000,L9,324.62,305.94,305.14,306.57,291.13,288.79,,,,,,
2024-03-16 22:06:11.528000,L9,315.01,305.61,303.19,305.07,289.76,,,,,,,
2024-04-01 22:06:02.710000,L9,326.27,312.44,308.03,309.99,300.72,295.07,292.46,291.48,291.20,300.99,316.24,312.54
2024-04-09 22:05:37.411000,L8,301.76,297.31,292.52,297.54,,,,,,,,
2024-04-26 21:59:28.878000,L9,304.28,299.15,294.71,299.27,,,,,,,,
2024-05-03 22:05:38.004000,L9,311.09,303.96,301.23,305.88,281.67,,,,,,,
2024-05-11 22:05:15.899000,L8,320.13,307.41,304.75,312.67,291.80,291.53,,,,,,
2024-05-28 21:59:12.654000,L9,294.83,293.23,288.59,,,,,,,,,
2024-06-20 22:05:06.981000,L9,299.40,299.93,293.81,297.64,,,,,,,,
2024-06-28 22:05:19.477000,L8,286.96,292.39,283.68,,,,,,,,,
2024-07-07 21:59:13.270000,L8,339.96,311.95,313.31,314.92,294.32,295.68,,,,,,
2024-07-22 22:05:28.427000,L9,311.61,307.30,306.58,307.34,285.02,,,,,,,
2024-07-23 21:59:27.877000,L8,336.76,304.88,304.55,306.25,284.47,,,,,,,
2024-07-30 22:05:39.076000,L8,286.38,286.32,281.51,286.02,,,,,,,,
2024-08-31 22:05:51.410000,L8,309.30,300.63,297.09,302.12,,,,,,,,
2024-09-01 21:59:36.380000,L9,317.33,304.98,305.39,308.70,288.35,289.24,,,,,,
2024-09-08 22:05:48.031000,L9,319.13,307.04,306.56,313.17,296.12,294.79,,,,,,
2024-09-17 21:59:40.801000,L9,299.14,295.40,289.47,291.54,,,,,,,,
