dates,satname,nzd0550-0000,nzd0550-0001,nzd0550-0002,nzd0550-0003,nzd0550-0004,nzd0550-0005,nzd0550-0006,nzd0550-0007,nzd0550-0008,nzd0550-0009,nzd0550-0010,nzd0550-0011,nzd0550-0012,nzd0550-0013,nzd0550-0014,nzd0550-0015
2001-04-07 22:17:01.469000,L7,272.16,295.83,320.39,334.05,313.57,283.04,271.83,260.10,247.49,240.67,224.47,245.56,222.17,253.88,273.78,285.32
2001-04-16 22:10:54.636000,L7,298.63,279.68,342.88,326.74,330.69,318.30,258.72,254.51,250.94,242.07,236.09,240.80,241.34,262.50,283.63,301.00
2001-07-05 22:10:09.496000,L7,272.15,241.39,235.16,216.17,146.02,173.73,228.25,251.17,238.82,236.40,207.21,222.32,225.21,248.17,270.49,302.04
2001-11-26 22:09:21.320000,L7,355.93,305.51,295.98,297.53,284.13,273.46,273.07,271.82,261.82,262.41,252.68,244.65,238.97,257.84,335.64,344.40
2002-02-14 22:09:41.178000,L7,336.00,309.24,377.64,359.55,360.75,384.17,398.59,371.67,262.33,263.21,253.61,247.45,242.39,357.76,371.27,369.56
2002-05-21 22:09:53.053000,L7,276.97,262.08,247.52,231.41,157.63,215.35,238.70,229.21,222.22,226.26,,,,,,
2002-07-31 22:15:11.713000,L7,323.11,295.52,291.31,324.37,321.49,269.02,276.20,259.94,248.47,232.87,217.98,217.99,217.44,236.86,265.41,285.99
2002-10-03 22:14:41.164000,L7,409.01,392.44,326.69,317.14,307.14,283.08,270.41,265.83,250.97,246.62,244.24,235.46,235.30,241.71,250.80,277.24
2003-01-07 22:15:16.778000,L7,368.20,348.42,329.98,319.94,162.17,251.58,240.38,282.50,271.85,260.99,309.61,297.64,289.82,296.95,306.85,317.75
2003-02-24 22:15:37.262000,L7,235.40,163.36,158.65,190.04,252.37,195.06,,,,,176.07,181.40,205.93,223.50,,
2003-03-21 22:09:27.545000,L7,304.09,371.40,369.09,365.12,365.33,353.13,348.63,274.49,263.27,310.38,314.60,298.19,312.58,327.31,327.31,347.23
2003-04-13 22:15:43.669000,L7,437.84,421.06,349.37,344.22,318.71,276.02,273.80,261.39,252.49,242.08,227.63,228.16,239.01,257.06,272.15,301.46
2003-05-15 22:15:40.676000,L7,331.45,306.48,376.85,373.58,363.89,353.35,269.21,262.23,254.27,236.25,232.12,250.31,232.38,280.21,290.90,287.30
2003-08-11 22:03:51.447000,L5,,,,,,304.01,293.51,283.39,274.30,264.23,245.83,268.62,258.89,277.72,294.73,332.32
2003-10-07 21:58:35.519000,L5,329.54,314.42,312.80,309.64,304.89,299.66,288.96,285.13,278.24,275.56,272.97,262.42,264.17,285.57,305.89,335.24
2003-12-26 21:59:30.091000,L5,393.61,401.30,393.38,400.52,396.49,377.47,376.01,366.71,360.99,359.98,353.76,355.36,346.71,357.01,377.98,440.25
2004-01-27 21:59:38.149000,L5,356.08,357.73,355.69,345.09,345.10,341.92,334.96,324.50,319.37,310.29,306.57,311.77,303.93,315.26,331.33,428.01
2004-03-31 21:59:59.745000,L5,,,,,160.24,196.95,232.48,229.28,230.54,219.64,207.48,166.33,215.17,242.88,259.83,287.57
2004-04-23 22:06:53.682000,L5,324.09,294.61,277.76,183.23,193.06,246.65,250.12,252.32,241.60,227.64,211.62,,,,,
2004-05-02 22:00:57.398000,L5,313.26,297.40,300.13,310.71,309.13,292.85,279.45,275.35,271.74,262.42,252.06,253.74,260.66,275.29,302.60,331.60
2004-05-09 22:07:21.512000,L5,324.48,298.35,280.62,197.32,232.67,261.49,270.10,258.33,241.32,223.77,,,,,,
2004-05-18 22:01:26.569000,L5,,,,,146.65,192.29,223.16,220.93,211.85,203.26,,,,,,
2004-06-10 22:08:17.839000,L5,,,,143.84,188.45,213.45,237.48,232.56,155.23,,,,,,,
2004-08-29 22:10:22.051000,L5,351.81,333.03,333.48,328.16,303.49,282.73,284.12,265.29,,,209.84,224.30,227.88,243.09,264.70,306.36
2004-11-01 22:11:49.961000,L5,440.61,433.83,446.86,414.96,422.01,400.35,384.72,359.12,355.28,355.89,351.99,337.07,331.65,331.69,,
2005-01-13 22:06:52.927000,L5,330.43,319.27,316.31,313.39,306.61,303.89,294.83,290.90,286.12,279.63,279.75,266.28,267.63,290.04,308.42,340.26
2005-02-14 22:07:21.106000,L5,360.28,353.65,357.26,350.59,353.25,351.96,337.30,333.79,332.13,328.66,319.46,310.86,309.65,326.23,337.19,442.62
2005-05-12 22:14:14.883000,L5,363.41,341.99,355.84,348.62,337.60,298.57,284.86,275.20,272.89,267.42,246.96,254.28,248.78,269.34,286.10,325.73
2005-05-28 22:14:23.742000,L5,314.92,290.91,274.00,258.98,267.49,262.20,259.05,250.86,231.28,218.71,164.95,175.36,213.26,233.41,238.62,269.65
2005-07-15 22:14:43.392000,L5,335.84,310.94,292.73,313.16,277.01,271.70,274.01,267.42,251.13,239.29,223.96,218.09,226.19,247.10,258.30,291.45
2005-08-09 22:08:46.932000,L5,303.31,282.71,282.63,296.26,285.76,259.52,270.83,257.31,256.89,244.88,229.62,242.92,245.70,264.27,291.76,352.68
2005-09-10 22:08:55.708000,L5,350.17,351.40,354.39,357.64,348.18,350.85,344.76,344.52,345.81,333.00,322.99,318.93,317.74,322.49,334.38,427.19
2005-11-13 22:09:08.414000,L5,349.49,350.10,346.94,339.33,343.74,342.01,340.06,328.07,331.02,342.95,324.19,319.97,322.97,329.06,325.91,392.85
2006-01-23 22:16:59.639000,L5,399.30,391.86,381.02,371.06,360.72,351.13,336.01,331.40,328.14,318.83,306.13,290.79,279.46,288.12,304.91,408.22
2006-02-08 22:17:21.928000,L5,425.52,412.44,402.26,389.78,382.13,374.94,358.75,355.30,341.03,348.76,325.32,321.36,311.62,329.41,319.78,403.68
2006-02-17 22:11:22.491000,L5,385.70,380.93,383.87,381.37,377.65,367.66,366.18,359.96,358.44,351.24,343.37,333.91,326.56,340.59,364.35,447.19
2006-03-12 22:18:01.902000,L5,378.25,365.69,360.58,357.57,345.61,339.81,328.47,312.72,304.01,293.37,291.60,278.81,273.63,281.43,284.71,342.27
2006-04-13 22:18:38.042000,L5,333.88,307.26,294.14,297.90,279.83,271.75,268.59,258.46,245.36,229.28,214.37,209.27,218.07,236.64,238.61,273.78
2006-04-22 22:12:36.093000,L5,324.89,314.62,319.14,320.61,317.02,313.24,297.69,290.71,285.83,280.35,286.78,274.62,281.19,290.25,307.22,337.27
2006-04-29 22:18:53.476000,L5,328.17,301.66,276.44,230.51,274.20,265.11,267.77,258.20,247.07,225.69,210.31,188.72,213.46,230.03,240.79,271.95
2006-05-31 22:19:19.777000,L5,297.21,266.62,239.41,173.05,194.02,250.47,250.32,233.53,220.04,204.99,,,,,,
2006-07-27 22:13:58.731000,L5,306.80,287.16,295.13,312.39,306.57,266.90,270.88,271.31,263.53,253.59,243.77,242.08,266.30,276.67,303.10,366.51
2006-08-03 22:20:15.113000,L5,352.96,330.92,322.20,336.91,319.60,279.68,279.69,252.97,260.83,229.64,227.61,237.35,235.96,258.40,271.69,304.40
2006-08-28 22:14:23.601000,L5,326.26,321.98,323.39,323.28,314.49,304.13,285.04,275.50,268.77,262.47,298.60,280.10,287.58,287.89,314.08,374.99
2006-09-20 22:20:51.034000,L5,444.03,430.63,426.45,425.49,416.26,403.10,399.75,385.71,371.75,366.73,354.44,340.77,328.89,393.54,342.99,395.22
2006-12-09 22:21:36.590000,L5,,,,,346.10,338.94,334.76,328.24,316.46,308.21,297.63,280.40,281.11,284.61,300.54,337.21
2007-02-04 22:15:45.266000,L5,319.06,306.96,298.54,296.87,291.65,294.10,276.84,278.12,277.84,270.88,270.57,260.97,263.33,280.54,302.03,378.81
2008-10-27 22:10:37.958000,L5,395.06,390.62,383.45,375.70,374.74,363.31,347.46,338.74,329.98,317.90,308.35,295.52,293.56,294.37,307.09,339.76
2009-01-31 22:12:28.607000,L5,390.87,389.95,371.03,358.86,354.40,341.05,325.79,318.35,307.89,300.13,283.40,278.90,267.87,282.51,291.02,332.05
2010-11-02 22:16:48.420000,L5,371.76,356.59,356.24,345.04,337.16,326.73,316.85,306.14,297.72,287.75,278.22,260.03,261.60,275.31,284.73,320.61
2010-11-27 22:10:35.713000,L5,315.63,301.13,300.35,297.78,294.95,288.88,282.87,276.95,275.46,266.42,264.39,250.73,254.30,271.94,288.51,306.89
2010-12-20 22:16:50.270000,L5,338.98,327.09,319.25,290.14,297.93,284.20,275.01,267.65,258.45,251.26,241.63,222.65,230.42,242.04,256.74,288.20
2011-01-21 22:16:54.354000,L5,425.85,412.95,407.81,399.12,391.55,386.13,367.13,352.28,339.09,330.71,321.26,317.31,308.81,348.46,342.06,409.75
2011-02-06 22:16:56.485000,L5,358.21,344.99,341.22,332.81,323.07,316.30,302.00,288.97,280.10,267.85,257.39,245.96,257.26,266.57,279.07,385.99
2013-08-22 22:29:00.806000,L8,382.68,365.97,355.81,333.39,345.89,346.24,396.71,332.87,281.94,269.90,258.54,252.89,247.87,254.80,312.96,348.53
2013-08-31 22:22:50.245000,L8,412.48,407.50,405.22,332.61,333.04,326.86,292.60,287.55,296.27,316.49,270.06,257.68,258.16,293.27,309.11,446.11
2013-09-07 22:28:59.661000,L8,333.74,303.40,,,,249.40,268.90,266.90,231.54,219.71,,,,,,
2013-09-23 22:28:51.997000,L8,372.89,341.43,331.98,325.12,315.57,304.97,293.32,283.40,269.09,258.56,249.11,238.80,236.29,245.85,260.48,275.54
2013-10-02 22:22:40.460000,L8,326.02,302.79,289.32,293.62,289.63,281.78,277.01,275.02,265.97,263.15,257.54,246.28,248.10,261.48,281.43,297.71
2013-11-03 22:22:32.045000,L8,,,270.01,275.70,267.33,238.88,241.88,256.13,250.86,241.61,238.16,229.18,,,,
2013-11-03 22:22:56.012000,L8,,,256.81,275.00,266.57,232.64,235.01,255.67,250.40,240.90,237.36,228.63,,,,
2013-11-26 22:28:34.840000,L8,362.65,340.20,335.68,325.40,316.70,308.94,297.72,284.24,272.92,264.56,256.39,242.18,240.15,249.36,262.43,293.92
2013-12-28 22:28:23.669000,L8,363.89,344.91,340.13,334.51,324.07,313.97,304.72,292.64,281.40,274.10,273.88,253.34,247.19,252.13,278.76,348.53
2014-02-23 22:21:32.043000,L8,297.86,283.77,266.19,262.37,254.85,238.99,254.89,240.97,252.96,239.33,225.62,,,,,
2014-03-11 22:21:19.920000,L8,332.99,315.40,337.28,337.25,325.65,325.33,325.00,279.79,308.97,300.80,297.16,290.06,289.70,293.05,308.25,354.74
2014-04-12 22:20:49.109000,L8,327.80,308.28,294.01,299.00,292.64,289.55,277.39,279.13,266.74,264.89,256.85,246.52,246.30,263.86,287.62,306.01
2014-05-05 22:26:35.984000,L8,392.09,358.33,337.63,329.71,321.34,305.13,299.45,294.98,281.28,264.46,251.58,244.44,239.00,250.67,267.86,286.84
2014-07-17 22:20:39.943000,L8,278.30,250.10,246.37,225.41,158.30,236.56,235.07,246.41,247.80,235.71,225.04,230.94,208.27,254.37,259.92,294.48
2014-07-17 22:21:03.910000,L8,282.17,254.14,252.35,229.35,246.82,243.50,239.95,259.05,252.78,242.74,224.34,233.05,212.79,256.79,263.61,297.02
2014-08-02 22:20:46.799000,L8,340.79,302.07,295.79,303.39,293.73,284.88,281.08,275.76,276.25,267.58,267.72,253.56,249.69,262.65,287.99,301.99
2014-08-02 22:21:10.767000,L8,344.72,330.94,303.12,336.40,297.39,287.43,284.40,278.95,280.24,296.94,269.42,256.43,254.68,264.90,290.97,304.88
2014-08-18 22:20:51.886000,L8,297.20,287.18,279.10,278.16,274.28,251.22,267.49,262.84,,142.29,180.93,236.75,226.51,251.05,269.12,282.64
2014-08-18 22:21:15.849000,L8,298.73,291.60,280.97,279.68,276.46,255.10,267.59,265.16,,143.88,183.71,238.68,230.19,253.05,272.69,285.93
2014-09-03 22:20:54.579000,L8,315.98,307.51,291.55,288.98,291.19,281.56,274.85,271.51,262.88,259.14,249.71,248.27,240.90,256.57,274.62,299.03
2014-09-19 22:20:54.477000,L8,326.69,304.97,290.38,292.60,288.04,278.64,272.85,275.23,261.79,259.23,252.16,245.43,242.09,260.83,280.52,295.85
2014-09-19 22:21:18.444000,L8,326.95,304.87,290.57,293.47,288.70,279.23,273.17,275.42,262.17,259.37,253.02,245.86,243.10,261.35,281.47,297.10
2014-10-12 22:27:11.441000,L8,365.99,341.36,331.54,325.17,312.79,300.48,290.62,279.88,268.92,258.81,248.78,237.32,232.63,241.50,252.39,294.79
2014-10-28 22:27:08.358000,L8,363.89,340.68,333.05,326.72,318.45,303.75,294.63,282.87,272.74,263.68,251.82,240.02,238.13,246.38,254.89,268.33
2014-11-06 22:21:01.126000,L8,322.47,305.64,299.07,297.70,294.22,287.24,281.23,276.78,272.73,267.65,258.30,250.29,248.26,268.31,276.93,352.66
2014-12-15 22:27:04.889000,L8,361.23,339.79,333.36,325.15,316.87,305.96,295.09,283.51,272.74,263.55,253.30,239.33,237.12,246.05,253.79,275.54
2014-12-31 22:26:59.445000,L8,328.90,306.58,226.90,257.93,264.68,241.71,259.30,263.33,249.20,237.76,,,210.61,225.73,233.52,249.61
2015-01-16 22:26:59.157000,L8,382.82,381.26,378.15,359.34,366.33,356.98,347.22,338.87,351.15,314.34,317.41,288.18,325.98,330.20,399.79,385.36
2015-03-14 22:20:23.206000,L8,322.04,304.05,291.99,298.13,292.71,288.99,280.07,274.72,268.16,259.11,257.16,246.55,246.49,262.46,281.09,293.71
2015-03-14 22:20:47.169000,L8,323.69,304.32,292.75,298.69,293.74,289.84,281.15,275.42,268.68,259.53,258.19,247.60,247.58,263.38,282.95,295.79
2015-04-06 22:26:20.815000,L8,381.32,344.67,332.43,326.57,317.95,305.42,292.71,283.69,272.12,257.57,249.35,239.02,233.18,244.71,258.71,286.39
2015-07-11 22:26:29.559000,L8,277.28,250.50,229.78,141.37,200.08,209.83,180.94,195.77,193.20,,,,,,,
2015-08-21 22:20:33.210000,L8,339.54,312.45,295.47,300.07,291.78,284.06,276.56,282.89,268.03,266.49,257.09,248.01,247.25,262.15,285.15,299.90
2015-08-21 22:20:57.178000,L8,301.93,282.82,277.36,255.66,259.42,251.88,261.20,263.95,,,174.46,164.88,183.92,250.06,244.62,283.69
2015-09-29 22:26:59.056000,L8,367.44,344.75,333.35,326.18,314.25,303.95,291.76,282.23,271.52,258.58,249.16,237.89,237.22,248.03,253.95,272.20
2015-10-08 22:20:48.527000,L8,275.59,258.40,250.93,233.01,153.44,247.14,238.51,,,,,200.83,225.29,245.70,262.71,278.87
2015-10-24 22:20:52.499000,L8,320.89,307.41,289.99,289.54,284.41,284.58,275.19,271.42,265.61,259.51,255.18,242.93,247.32,262.04,273.15,292.06
2015-10-24 22:21:16.466000,L8,326.81,317.96,302.63,317.02,333.07,306.03,282.65,301.19,308.66,276.44,278.54,249.59,259.75,291.47,302.97,302.08
2015-12-27 22:20:55.079000,L8,319.48,302.32,296.68,299.43,293.90,289.42,285.82,276.46,273.24,267.10,261.19,253.69,260.36,277.84,290.66,378.24
2016-01-19 22:27:03.476000,L8,364.67,337.80,331.62,321.68,311.65,303.01,289.84,277.85,268.68,256.98,249.51,235.26,230.79,247.26,251.77,272.49
2016-03-16 22:20:36.438000,L8,334.63,310.44,297.31,333.03,319.69,318.66,288.90,279.24,280.20,280.02,273.16,270.50,263.35,267.37,301.61,298.85
2016-04-08 22:26:35.612000,L8,376.13,347.83,332.27,330.73,320.91,308.80,295.01,288.07,274.21,263.06,254.74,240.66,239.29,249.96,265.19,307.46
2016-05-03 22:20:25.006000,L8,341.79,329.29,343.27,369.18,336.73,329.93,319.45,310.08,287.96,330.36,322.84,330.09,322.57,284.12,340.47,363.00
2016-05-03 22:20:48.969000,L8,345.36,332.86,347.62,372.58,339.60,336.97,320.92,312.99,288.20,304.19,299.48,334.59,323.54,307.06,341.75,367.15
2016-05-10 22:26:31.116000,L8,360.40,355.21,341.01,333.65,325.22,303.24,299.21,286.90,279.02,260.93,253.63,250.00,243.79,257.15,268.24,306.28
2016-06-11 22:26:39.882000,L8,318.19,289.18,279.93,298.03,277.80,251.35,260.65,249.50,238.34,199.44,,,,,,
2016-07-06 22:20:41.229000,L8,270.26,234.41,228.50,206.40,146.90,184.97,221.85,225.87,230.00,225.84,184.93,,,,,
2016-07-06 22:21:05.197000,L8,270.24,235.23,224.34,,148.06,182.43,222.83,228.48,231.58,226.34,185.30,,,,,
2016-09-08 22:21:00.541000,L8,426.74,419.89,415.84,425.07,408.57,393.62,394.09,377.39,386.17,389.63,395.12,408.65,419.87,461.25,445.44,448.96
2016-11-11 22:21:31.069000,L8,313.99,296.90,290.42,290.24,288.47,281.77,275.98,270.30,262.79,258.58,253.84,248.06,241.13,257.02,270.77,331.23
2016-12-04 22:27:17.474000,L8,359.80,339.60,332.01,323.85,313.72,303.26,293.95,280.85,270.25,258.05,250.61,237.78,228.24,245.79,253.88,354.55
2017-01-30 22:20:50.623000,L8,319.24,301.15,295.08,297.03,291.44,287.93,278.40,273.59,267.12,259.10,259.25,246.54,247.49,265.68,284.84,306.77
2017-02-15 22:20:43.526000,L8,323.98,302.34,292.31,296.07,292.80,290.59,279.88,277.51,271.63,296.00,276.90,249.74,248.47,267.29,289.40,323.49
2017-02-22 22:26:52.098000,L8,440.74,425.38,382.59,376.35,369.49,354.08,339.81,336.49,321.12,305.86,323.10,313.13,290.06,307.92,327.92,406.17
2017-03-26 22:26:34.721000,L8,276.03,295.51,318.24,307.74,297.00,269.43,278.94,269.59,256.71,245.28,230.56,223.58,214.34,236.93,246.28,266.77
2017-04-04 22:20:20.280000,L8,333.18,311.81,332.78,326.15,320.93,317.19,281.20,284.41,273.38,270.14,285.08,330.54,334.22,343.86,360.29,357.18
2017-04-04 22:20:44.243000,L8,330.76,309.09,291.99,300.83,294.59,295.68,277.57,280.90,268.53,265.87,264.21,250.40,250.31,265.89,288.80,304.14
2017-04-20 22:20:11.117000,L8,337.81,312.79,296.13,299.56,294.86,295.17,280.39,284.74,272.83,273.51,261.49,253.73,250.57,265.30,292.44,304.51
2017-05-06 22:20:07.089000,L8,339.20,326.41,325.02,332.31,323.83,327.02,299.71,306.16,292.69,304.17,339.54,304.92,343.53,301.00,362.63,373.45
2017-06-23 22:20:32.508000,L8,,,,,,158.39,176.78,209.33,216.56,205.55,180.46,,,,,
2017-06-23 22:20:56.475000,L8,,,,,140.29,162.74,179.68,212.78,219.97,208.25,183.78,,,,,
2017-07-09 22:20:35.589000,L8,346.92,315.16,300.83,295.62,298.31,295.98,296.41,315.68,279.84,264.90,245.56,258.82,242.69,261.85,287.38,267.95
2017-07-09 22:20:59.561000,L8,417.74,420.55,315.83,309.86,309.59,317.34,324.82,347.85,304.03,280.16,270.97,307.28,258.09,270.49,301.18,287.06
2017-08-17 22:27:01.961000,L8,361.87,347.65,330.68,324.97,316.79,288.24,289.52,284.63,275.95,258.02,250.73,241.30,229.31,243.53,253.51,272.55
2017-09-02 22:27:04.783000,L8,337.20,316.18,309.51,306.89,280.95,202.33,,,261.00,250.54,234.42,219.89,,,,
2017-09-18 22:27:06.940000,L8,371.22,343.95,330.38,323.55,315.92,294.82,292.92,282.27,269.99,258.91,252.00,239.46,234.45,248.47,255.31,275.13
2017-09-27 22:21:00.343000,L8,322.63,310.39,300.05,313.12,301.52,320.74,283.61,277.56,274.08,266.06,260.35,248.86,250.08,264.99,282.86,300.18
2017-09-27 22:21:24.311000,L8,322.63,310.65,301.05,313.91,302.54,321.87,300.70,277.72,274.53,266.31,260.26,249.54,250.48,265.74,282.99,301.12
2017-10-13 22:21:28.735000,L8,279.98,263.88,256.34,249.09,263.86,237.10,249.10,260.57,248.83,244.98,155.46,224.79,,,,280.38
2017-10-20 22:27:16.389000,L8,361.08,338.81,328.98,324.56,312.58,284.20,271.19,206.31,,,,,,,,257.29
2017-10-29 22:21:05.518000,L8,318.73,302.74,293.39,295.84,293.81,289.86,281.48,272.14,270.76,264.82,263.06,251.71,247.82,263.07,278.04,367.83
2017-11-21 22:27:10.644000,L8,356.03,334.13,324.94,307.55,287.22,281.02,284.45,270.12,265.32,243.09,239.49,204.71,210.43,239.68,216.60,264.65
2018-01-01 22:20:56.342000,L8,313.48,297.28,289.65,292.01,288.44,284.75,279.39,268.14,265.61,257.91,258.90,245.55,247.76,258.72,275.15,371.47
2018-01-01 22:21:20.309000,L8,313.70,297.78,290.30,293.23,289.66,286.08,280.58,268.78,267.18,259.11,260.80,246.97,249.87,260.77,278.27,349.81
2018-03-13 22:26:32.925000,L8,371.22,340.21,327.70,322.09,314.61,303.03,295.83,284.66,272.76,259.18,247.71,236.91,231.72,240.62,250.46,271.85
2018-03-29 22:26:26.176000,L8,372.92,350.25,343.07,336.35,326.26,317.05,300.66,293.51,280.06,273.96,285.27,260.27,278.45,286.16,286.28,307.56
2018-07-12 22:19:56.652000,L8,316.11,295.89,286.89,301.59,304.55,292.31,276.80,273.77,270.92,257.82,257.69,256.07,254.50,357.41,403.68,407.25
2018-07-12 22:20:20.619000,L8,293.67,270.56,252.92,224.41,269.37,218.74,234.96,260.74,257.46,238.98,220.41,231.07,234.46,259.55,278.18,292.10
2018-09-05 22:26:33.133000,L8,377.45,349.50,333.86,325.83,325.19,301.74,294.68,285.91,272.61,258.73,250.68,240.49,235.48,248.51,256.09,280.44
2018-09-30 22:20:31.646000,L8,342.86,311.61,298.69,303.90,296.24,295.95,283.23,280.64,276.23,267.61,314.31,287.51,305.61,312.96,327.48,308.18
2019-01-11 22:26:49.169000,L8,372.34,342.28,334.08,325.18,317.25,306.74,296.63,283.03,271.18,261.86,254.20,241.57,237.03,247.30,253.24,275.36
2019-01-27 22:26:45.220000,L8,336.74,314.45,276.99,197.62,,191.45,213.21,250.15,250.03,211.89,229.89,220.94,207.84,223.90,,
2019-02-12 22:26:43.149000,L8,363.72,341.24,333.01,325.64,316.48,306.92,294.55,280.56,271.17,259.01,252.76,241.26,232.67,247.11,254.91,335.73
2019-03-16 22:26:33.688000,L8,412.62,421.77,419.91,380.13,369.90,394.12,376.87,373.10,359.89,358.49,357.23,332.40,333.15,334.30,335.46,377.60
2019-04-17 22:26:24.837000,L8,423.29,415.34,404.44,393.87,389.09,368.35,361.53,357.05,357.88,358.72,351.12,345.36,322.00,333.22,338.37,371.94
2019-06-20 22:26:49.743000,L8,280.21,274.06,269.24,217.15,202.74,230.16,254.55,235.66,227.30,183.02,211.29,159.48,,,,273.94
2019-07-31 22:21:14.547000,L8,309.18,291.32,284.28,290.70,289.28,266.59,273.36,269.40,264.24,254.97,253.08,249.24,239.52,258.06,280.93,298.50
2019-08-16 22:21:20.050000,L8,305.34,293.39,289.22,281.75,283.33,265.35,272.14,269.17,263.75,257.35,248.92,181.63,223.49,,,
2019-09-08 22:27:12.355000,L8,365.66,337.46,320.80,308.52,208.58,263.80,272.30,148.56,,,,,,,,
2020-01-14 22:27:08.860000,L8,363.30,341.49,335.81,326.41,316.96,304.27,293.50,283.32,273.01,385.87,336.59,242.81,165.70,,281.12,320.14
2020-01-23 22:20:55.593000,L8,462.19,456.69,492.85,309.64,304.53,298.58,289.53,281.24,281.00,272.24,295.80,289.51,287.09,330.88,346.51,364.35
2020-04-12 22:20:24.358000,L8,338.08,327.11,297.87,335.23,331.58,295.15,281.57,284.10,280.89,277.14,260.83,260.51,257.78,268.18,309.87,305.07
2020-04-12 22:20:48.321000,L8,338.55,327.62,298.41,334.72,333.65,296.12,281.61,285.21,283.94,277.79,261.36,260.73,259.15,269.39,311.40,306.43
2020-04-19 22:26:32.106000,L8,297.93,,187.44,233.36,226.95,227.63,244.84,221.53,214.61,218.59,206.88,,215.05,224.85,239.50,261.43
2020-05-14 22:20:12.530000,L8,293.32,246.17,244.25,218.34,182.92,249.07,241.56,260.92,251.32,246.70,219.28,233.50,180.33,208.31,232.83,284.71
2020-05-14 22:20:36.493000,L8,302.59,258.12,253.96,227.74,278.50,253.97,262.59,266.28,259.05,250.91,241.72,240.13,191.67,250.90,274.74,292.37
2020-05-21 22:26:24.857000,L8,276.92,265.03,270.42,253.96,231.44,264.05,263.64,245.79,232.02,215.47,196.59,,167.38,185.61,208.92,260.57
2020-05-30 22:20:16.612000,L8,282.27,245.92,244.89,215.17,168.02,237.85,234.35,255.88,232.93,225.42,203.95,150.98,175.35,207.10,229.78,287.51
2020-05-30 22:20:40.575000,L8,277.12,245.44,244.63,214.94,167.71,237.10,235.23,256.87,231.95,225.53,204.88,,,,,289.68
2020-06-15 22:20:50.632000,L8,302.22,255.73,251.57,222.29,182.63,252.12,239.19,261.05,255.10,239.96,224.90,191.04,183.30,253.13,241.35,292.65
2020-07-17 22:20:40.662000,L8,261.94,229.41,145.26,,,,,,,,,,,,,281.72
2020-09-10 22:27:11.587000,L8,400.47,388.89,418.12,386.42,371.51,359.93,356.00,356.73,363.43,361.32,361.19,358.68,351.04,354.77,337.87,384.05
2020-09-19 22:21:03.690000,L8,312.64,281.26,250.82,198.13,,,167.54,235.32,224.94,250.45,245.53,234.98,233.77,243.41,136.26,279.37
