dates,satname,nzd0529-0000,nzd0529-0001,nzd0529-0002,nzd0529-0003,nzd0529-0004,nzd0529-0005,nzd0529-0006,nzd0529-0007,nzd0529-0008,nzd0529-0009,nzd0529-0010,nzd0529-0011,nzd0529-0012,nzd0529-0013,nzd0529-0014,nzd0529-0015,nzd0529-0016,nzd0529-0017,nzd0529-0018,nzd0529-0019,nzd0529-0020,nzd0529-0021,nzd0529-0022,nzd0529-0023,nzd0529-0024,nzd0529-0025,nzd0529-0026,nzd0529-0027,nzd0529-0028,nzd0529-0029,nzd0529-0030,nzd0529-0031,nzd0529-0032,nzd0529-0033,nzd0529-0034,nzd0529-0035,nzd0529-0036,nzd0529-0037
2015-05-01 22:20:00.344000,L8,,307.17,317.87,321.93,322.09,329.94,345.34,344.92,343.92,333.38,329.47,328.03,333.06,334.29,338.52,338.06,339.98,343.95,345.19,342.63,345.46,342.48,338.74,347.89,344.86,329.34,331.71,328.91,330.82,332.78,323.02,318.94,315.31,290.25,273.57,272.36,273.42,274.70
2015-06-27 22:13:58.027000,L8,,,320.80,308.34,319.54,328.64,343.94,344.68,337.69,327.05,323.10,322.48,326.02,324.11,330.88,330.06,330.70,323.30,329.91,314.03,324.41,316.74,312.99,284.79,288.15,283.88,283.98,292.03,283.88,346.52,346.88,332.62,313.03,269.31,263.87,274.35,275.35,278.57
2015-07-04 22:20:14.053000,L8,,326.56,318.08,308.88,320.05,333.01,344.01,341.98,336.01,324.40,322.50,323.54,325.76,329.72,325.67,333.61,331.20,321.16,329.64,315.20,318.72,315.73,318.17,293.47,292.76,291.24,284.59,286.53,289.04,293.70,288.01,276.55,263.89,267.71,263.92,276.65,273.70,273.71
2015-07-29 22:14:13.585000,L8,,,316.05,306.07,316.75,326.15,229.75,338.37,331.83,321.53,318.93,318.39,320.20,316.53,318.17,329.22,329.13,321.07,328.30,313.36,317.94,313.80,310.73,284.34,283.35,280.48,281.33,286.56,284.24,287.11,285.81,270.66,261.39,266.07,260.98,266.05,264.47,268.53
2015-08-21 22:20:33.210000,L8,,294.83,316.35,303.71,317.57,325.60,341.10,337.17,334.67,321.64,319.94,317.85,319.40,314.36,321.37,331.11,328.78,321.62,328.27,313.59,318.41,314.71,317.21,285.04,286.83,279.70,280.88,287.26,285.28,289.14,286.67,273.61,263.69,270.52,263.50,265.97,264.39,269.71
2015-10-24 22:20:52.499000,L8,,302.28,317.56,307.00,313.36,218.65,351.09,369.22,344.22,328.19,396.90,331.98,330.01,380.58,433.70,406.22,376.24,307.91,248.11,205.57,217.01,169.75,,,,,,,,,,,,,,,,
2015-11-18 22:14:44.822000,L8,,,310.10,301.56,309.63,326.87,340.07,228.25,335.72,275.73,294.17,307.56,287.47,305.22,307.75,321.12,318.93,313.73,320.24,309.51,315.17,305.70,312.11,282.69,281.00,280.06,281.85,285.18,281.51,288.68,288.45,282.02,272.87,275.24,268.20,271.53,271.98,274.89
2015-12-20 22:14:45.217000,L8,,298.10,244.63,310.60,314.46,334.15,346.77,346.14,346.04,329.88,328.48,330.90,332.69,334.90,331.42,336.21,330.62,330.93,334.90,324.96,334.25,334.20,335.03,286.86,291.50,285.91,286.20,289.67,284.67,294.10,292.79,285.03,283.57,280.17,272.30,275.20,275.65,279.79
2016-01-05 22:14:40.992000,L8,,304.62,315.98,312.33,316.95,337.74,347.64,346.06,349.52,332.06,329.49,333.51,335.33,336.07,336.84,338.95,339.06,338.02,337.55,330.67,335.41,335.37,335.13,298.94,319.41,287.04,286.72,289.59,283.07,296.17,291.71,284.58,282.31,277.92,271.33,275.58,275.44,279.67
2016-02-22 22:14:30.292000,L8,,288.74,243.88,314.49,314.14,327.18,338.97,337.49,336.58,322.60,321.14,322.35,324.75,325.05,299.77,329.90,325.37,312.28,319.76,310.90,325.55,324.17,324.09,280.76,277.77,278.01,276.55,277.49,270.69,281.58,281.19,275.48,269.88,271.62,263.90,267.91,273.66,274.44
2016-03-16 22:20:36.438000,L8,,292.45,316.24,314.64,317.61,333.91,345.28,343.91,342.71,333.37,330.44,331.77,332.65,335.18,333.36,339.63,341.97,324.94,336.38,350.37,345.87,335.95,337.79,288.36,287.60,285.41,284.44,286.24,278.69,294.45,290.31,282.12,279.88,277.14,268.56,272.89,274.32,278.69
2016-04-26 22:14:08.933000,L8,,296.65,317.52,313.47,316.49,333.46,346.18,233.44,341.14,328.56,326.37,327.62,331.84,331.56,328.39,338.97,339.08,327.65,330.06,326.96,341.19,334.97,332.83,287.19,288.04,283.25,283.81,284.40,279.15,291.52,287.45,279.58,273.53,275.62,267.56,273.08,273.18,277.96
2016-05-03 22:20:25.006000,L8,,310.49,320.96,321.21,321.93,342.73,351.81,345.99,343.26,330.73,331.61,335.34,341.69,336.89,336.98,339.74,337.41,329.66,334.94,335.60,343.10,341.60,339.60,333.52,327.73,290.50,289.11,291.62,282.20,330.33,326.69,284.18,280.65,285.52,273.21,277.02,280.64,286.14
2016-05-12 22:14:08.416000,L8,,305.50,317.97,315.74,319.99,338.72,347.90,344.69,342.37,329.50,327.50,329.16,332.02,332.12,331.43,341.72,338.71,327.35,333.56,327.31,341.82,338.82,336.38,292.10,288.94,285.47,285.61,286.15,280.09,294.60,288.75,280.44,274.55,277.87,268.31,273.74,275.24,280.15
2016-06-04 22:20:28.125000,L8,,313.59,321.14,317.94,320.47,339.26,348.64,346.16,343.19,328.77,327.47,327.60,333.80,333.44,345.69,355.85,346.61,340.67,332.75,328.38,339.06,350.22,333.54,289.40,286.18,285.76,284.87,286.69,280.49,295.28,292.13,277.62,274.18,278.02,268.62,273.84,277.98,281.73
2016-07-31 22:14:37.742000,L8,,,277.14,288.86,299.42,316.42,324.77,314.66,,,264.29,266.99,265.69,243.77,280.50,296.41,289.85,268.29,272.56,232.07,269.00,275.36,266.94,266.41,182.61,,,,,,,,,,,,,236.65
2016-08-16 22:14:41.427000,L8,,308.43,319.00,311.05,316.60,334.42,344.64,340.06,336.75,303.76,313.36,313.54,305.65,291.29,307.00,320.55,312.90,309.45,307.68,298.18,314.66,303.57,295.96,286.85,280.73,281.11,281.86,282.58,275.48,288.70,284.69,273.60,267.04,271.81,263.01,267.44,273.41,276.57
2016-09-01 22:14:48.072000,L8,,299.50,315.46,311.69,316.37,332.55,343.33,222.62,335.83,268.58,310.96,304.33,278.38,279.22,305.40,315.07,307.57,304.47,307.14,302.90,310.95,300.95,296.26,285.71,283.14,283.60,283.70,283.14,279.79,289.40,286.19,277.26,270.49,274.13,263.87,267.61,271.10,272.44
2016-09-08 22:21:00.541000,L8,,337.78,331.76,320.64,329.96,394.90,367.36,370.08,365.32,359.29,366.16,350.59,350.66,338.90,346.32,343.44,337.52,343.46,343.28,336.13,340.18,336.17,335.02,331.08,333.15,329.39,292.18,301.57,333.81,303.46,299.68,344.28,335.95,323.01,276.03,283.55,279.82,281.38
2016-12-29 22:21:01.343000,L8,,,,,,,,,,,,172.29,234.12,281.90,303.65,311.06,311.71,302.43,313.15,294.61,303.26,309.89,291.43,264.48,,298.48,182.18,293.54,282.58,300.16,294.90,285.05,280.90,277.69,271.78,276.40,277.86,283.61
2017-01-23 22:14:43.048000,L8,,305.13,313.45,311.51,314.90,334.70,339.48,336.55,334.75,312.24,312.84,306.54,275.33,272.01,300.70,305.36,311.83,299.58,311.00,292.43,305.64,299.57,305.02,284.80,276.54,280.12,281.56,284.62,278.87,289.26,286.14,278.36,273.64,274.55,266.42,272.99,274.47,278.46
2017-02-08 22:14:34.654000,L8,,297.84,315.13,312.60,314.43,328.71,342.13,339.95,338.90,315.64,317.49,307.37,277.43,272.87,299.08,309.38,312.05,303.21,319.74,298.54,312.55,305.93,306.71,283.49,280.77,281.95,282.73,285.86,282.70,293.10,290.31,282.94,282.07,276.98,270.64,273.92,276.65,280.34
2017-02-15 22:20:43.526000,L8,,305.71,315.14,311.49,312.81,328.73,334.99,332.81,281.92,307.53,308.78,299.56,270.19,272.21,299.17,310.68,311.83,305.13,320.38,296.70,316.67,300.26,308.82,283.30,283.65,286.46,283.19,285.13,281.51,292.39,289.42,283.88,279.86,275.87,269.79,272.23,274.65,278.04
2017-04-04 22:20:20.280000,L8,,309.08,318.71,214.70,318.04,335.96,344.45,343.05,343.20,320.55,321.85,314.08,298.03,275.90,298.89,312.31,317.77,303.98,325.91,296.43,319.56,306.67,328.85,284.37,279.85,280.51,281.85,284.64,280.81,291.95,289.15,281.53,276.97,275.36,267.21,271.40,274.40,279.71
2017-04-20 22:20:11.117000,L8,,318.67,245.39,315.29,205.75,336.96,346.64,352.16,346.81,320.18,321.92,311.75,301.19,276.14,300.25,307.53,314.19,339.16,332.11,295.01,321.35,300.03,317.67,282.47,279.95,279.91,282.45,285.00,280.89,293.21,290.38,281.03,277.27,275.01,266.68,271.39,274.94,279.97
2017-05-06 22:20:07.089000,L8,,303.01,317.59,314.24,318.20,336.00,345.68,342.25,341.35,319.64,320.07,308.18,293.63,273.11,298.79,307.70,312.24,302.13,332.85,294.31,322.48,297.51,306.26,281.12,278.82,278.27,280.47,283.67,279.23,291.32,288.16,279.00,276.23,274.11,266.82,270.03,273.71,279.07
2017-06-07 22:20:26.915000,L8,,,,,,,,,,,,,,,,174.02,204.43,257.88,270.61,254.97,262.48,193.52,212.23,193.37,181.37,,,,181.07,235.08,225.61,235.35,224.51,248.79,202.85,206.21,246.32,197.07
2017-06-23 22:20:32.508000,L8,,,,,,,,,,,,246.52,251.88,254.77,273.22,262.72,269.90,258.58,269.96,270.49,267.51,229.58,247.45,235.19,197.03,176.38,235.46,259.96,251.44,202.32,213.48,205.66,203.50,199.55,156.65,,,
2017-07-02 22:14:23.696000,L8,,,283.43,310.34,210.65,328.31,351.17,348.09,354.01,332.76,344.57,377.91,358.07,356.15,356.92,343.91,351.02,328.96,327.48,312.53,327.31,335.91,320.56,290.40,333.36,323.90,329.89,311.01,336.33,323.29,317.74,313.12,308.33,296.94,300.39,282.61,318.29,341.07
2017-07-09 22:20:35.589000,L8,,278.93,282.63,297.54,293.86,317.70,232.93,348.15,348.18,319.88,322.11,310.54,279.50,280.86,298.42,307.36,314.52,306.84,313.16,298.27,301.65,295.70,284.26,285.31,274.84,286.41,281.26,285.96,281.71,295.34,292.11,272.57,268.82,273.28,259.23,265.16,268.42,275.24
2017-08-03 22:14:35.682000,L8,,,,,,,,279.44,276.26,283.09,303.73,294.93,268.03,269.06,285.16,297.46,296.55,293.02,303.08,290.57,290.47,284.67,275.83,276.85,257.26,272.76,269.53,274.16,264.91,273.19,271.80,246.06,248.10,249.22,244.06,258.50,261.48,260.69
2017-09-27 22:21:00.343000,L8,,,,,,,,,221.43,264.11,319.37,311.95,284.82,281.51,304.87,313.37,317.36,316.48,332.48,296.09,298.25,296.81,285.47,281.23,277.60,279.13,279.06,283.15,278.62,290.71,290.13,278.71,269.89,277.30,263.43,269.79,269.45,275.11
2017-10-29 22:21:05.518000,L8,,,275.41,290.14,252.04,,,,257.43,259.10,297.90,319.91,304.22,278.54,305.15,315.38,318.19,313.03,324.53,296.69,297.34,298.08,286.78,282.40,282.53,284.23,280.40,287.17,283.71,295.64,293.79,284.67,279.66,277.70,267.38,273.11,274.44,279.95
2017-11-30 22:20:56.190000,L8,,,275.65,285.57,252.83,,,,246.19,258.97,273.15,307.90,312.55,276.01,304.00,315.58,319.54,313.82,321.05,297.07,294.08,295.50,284.29,282.86,280.50,284.60,283.04,288.13,286.92,297.38,293.78,285.27,282.10,277.97,270.49,272.93,275.89,280.59
2017-12-25 22:14:47.702000,L8,145.12,226.58,218.82,248.35,240.84,411.51,463.63,,,192.88,257.27,284.01,303.66,270.13,292.86,307.37,312.74,303.82,314.16,291.74,285.87,287.67,280.38,374.83,386.07,304.78,215.64,155.59,,,,,,,,,,
2018-01-01 22:20:56.342000,L8,,,313.52,287.24,260.66,,,,257.39,253.33,261.49,300.01,319.60,273.61,301.62,311.98,316.30,311.96,317.80,293.89,290.60,291.42,279.99,279.38,274.72,281.18,281.08,285.62,282.13,295.84,291.42,282.26,280.61,275.56,267.08,268.15,272.78,278.14
2018-02-11 22:14:26.201000,L8,,,,,,,,,140.54,244.24,255.41,293.58,320.07,270.49,297.41,312.18,316.62,313.30,318.54,302.76,289.05,286.08,277.08,271.95,271.40,275.22,275.61,276.25,277.37,296.77,291.03,279.44,278.11,272.48,264.54,267.89,270.00,274.38
2018-02-27 22:14:19.470000,L8,,,,,,,,,258.11,246.94,256.62,288.81,309.92,271.90,300.25,313.01,315.77,312.41,318.46,300.01,291.63,286.66,276.29,274.17,272.39,274.19,275.84,278.16,279.68,295.08,289.57,283.35,278.36,275.00,265.69,266.72,271.16,274.19
2018-03-06 22:20:26.446000,L8,,,,,,,,,,249.67,264.73,291.95,316.58,277.96,305.26,316.66,319.89,315.43,320.26,307.25,296.53,294.54,282.41,283.43,286.22,282.05,286.75,287.64,290.66,303.05,301.45,300.69,295.37,279.65,272.19,270.18,274.59,276.83
2018-04-16 22:13:54.370000,L8,,,271.33,292.33,247.66,,,,263.07,290.69,283.79,303.31,314.74,280.43,310.53,318.96,320.97,318.43,323.38,308.43,296.44,293.70,280.57,278.67,280.45,278.05,279.80,283.59,284.64,301.11,298.16,302.12,290.13,284.16,271.50,274.55,278.10,282.50
2018-06-10 22:19:37.926000,L8,,,,,,,,,,243.69,255.78,280.50,278.77,278.11,303.16,317.08,319.44,308.87,303.23,290.68,291.29,288.14,277.72,276.60,268.01,276.45,273.70,293.57,268.87,296.05,308.79,422.09,364.60,321.91,300.24,326.68,308.37,319.92
2018-07-12 22:19:56.652000,L8,,,,,,,,,263.65,258.76,264.33,291.79,280.55,277.41,300.19,314.26,315.35,307.67,307.92,296.45,295.44,289.46,273.02,279.44,262.48,269.90,267.60,273.73,269.95,287.39,285.14,275.62,273.35,269.04,254.45,265.56,274.97,283.13
2018-07-21 22:13:49.390000,L8,,,,,,,,,264.07,262.70,259.95,289.84,299.47,273.30,300.71,310.25,312.28,300.85,303.42,291.99,290.22,287.55,271.96,274.07,263.96,270.73,268.17,272.38,269.94,288.84,281.40,275.31,270.41,270.06,255.70,262.75,266.67,272.46
2018-08-29 22:20:19.957000,L8,,,,,,,,,264.94,266.66,266.69,292.76,303.69,274.08,301.06,314.11,319.25,313.13,316.24,296.47,296.49,288.02,277.86,279.41,273.83,278.11,277.56,281.24,279.50,299.20,293.81,285.36,291.07,279.43,266.34,269.28,268.08,273.29
2018-09-07 22:14:12.130000,L8,,,273.09,288.43,276.57,,,,266.45,259.99,262.00,289.48,308.81,271.76,299.73,311.68,343.47,336.15,319.47,295.55,296.50,288.53,277.26,276.76,272.15,277.20,277.15,281.00,280.43,294.48,290.96,286.19,283.37,279.69,267.32,268.45,266.48,274.44
2018-09-30 22:20:31.646000,L8,,,,,,,,,262.81,255.29,263.30,276.99,273.14,275.04,298.31,312.84,311.14,294.55,293.20,289.76,291.45,287.09,276.39,276.63,274.02,277.59,278.19,282.29,282.14,295.30,292.39,287.14,285.10,281.46,269.74,273.96,274.66,279.70
2018-11-10 22:14:32.733000,L8,,,,,,,,,246.60,254.22,262.61,277.37,274.06,277.01,303.18,312.20,313.21,307.47,306.60,294.70,290.54,288.13,278.16,278.09,274.02,279.21,281.12,284.34,285.02,296.84,292.82,286.62,286.75,280.65,274.87,275.95,278.49,283.17
2018-12-28 22:14:29.227000,L8,153.57,,299.07,291.19,271.83,258.03,240.82,258.89,265.78,253.13,262.39,282.40,300.10,277.36,306.46,315.12,319.08,314.80,315.82,293.85,289.51,287.45,277.98,278.12,271.45,277.99,278.39,283.51,282.87,297.61,292.93,285.68,283.27,277.76,271.33,275.55,276.63,284.93
2019-02-14 22:14:21.185000,L8,,,298.88,289.91,270.44,255.04,256.90,262.82,168.48,248.65,261.65,287.67,316.74,275.25,300.98,313.64,314.88,311.20,315.16,292.40,287.04,285.50,274.05,270.58,269.46,275.18,276.83,281.79,281.28,299.03,292.15,284.48,284.41,278.08,268.98,273.04,274.88,280.90
2019-02-21 22:20:30.485000,L8,,306.34,302.21,289.96,272.91,260.09,252.81,234.12,264.78,251.38,262.84,288.36,313.11,276.74,303.95,313.81,316.01,310.98,311.53,292.07,286.48,285.95,272.67,274.25,268.79,275.05,277.81,281.91,280.80,294.53,290.48,283.88,283.70,277.68,267.49,273.02,273.02,281.57
2019-03-02 22:14:17.011000,L8,,308.38,302.13,288.94,276.26,259.44,257.46,263.45,264.45,251.15,263.33,290.57,311.84,278.14,305.71,314.79,315.57,311.60,313.84,291.20,288.26,285.21,273.05,274.98,269.29,276.16,278.56,282.07,281.76,294.05,292.58,284.87,283.45,278.58,267.37,274.01,273.61,282.15
2019-05-28 22:20:29.609000,L8,,312.17,299.52,290.95,276.69,,,,263.64,255.65,271.98,292.17,303.83,281.22,314.07,319.54,319.29,309.12,303.60,298.08,291.29,286.57,275.59,278.90,270.52,280.37,272.84,277.26,269.76,272.38,281.51,263.39,268.78,275.66,257.30,266.52,276.22,282.46
2019-07-24 22:14:36.716000,L8,,,,,,,,,,,,244.05,150.27,192.70,189.71,172.13,275.00,280.07,275.38,266.86,261.63,228.37,223.28,221.62,235.92,253.80,244.66,245.23,241.75,229.10,250.78,214.14,224.40,235.37,159.83,,228.96,245.91
2019-09-26 22:14:56.917000,L8,,302.13,299.84,288.04,266.94,249.88,,,262.54,248.34,262.67,275.06,266.08,274.40,302.52,308.83,301.36,296.00,295.72,289.96,289.13,286.02,272.96,274.86,269.01,278.42,268.52,272.18,275.83,261.07,273.18,253.24,259.25,261.28,251.87,252.14,254.78,278.14
2019-11-13 22:14:57.837000,L8,,311.14,251.54,284.97,270.13,,,,262.46,254.73,265.95,282.06,273.86,282.53,311.66,319.62,315.75,307.92,302.73,295.85,292.42,290.43,278.69,278.79,267.56,278.17,273.18,272.56,267.92,266.06,274.73,260.46,262.51,264.51,255.30,256.08,264.55,283.61
2020-03-04 22:14:32.767000,L8,,295.87,294.96,286.98,275.25,,251.46,243.17,262.91,247.44,261.87,287.15,266.66,273.99,300.89,310.24,310.76,296.15,292.49,291.83,284.73,283.82,268.80,271.08,261.93,269.60,265.15,268.84,262.42,262.13,269.40,257.43,259.04,257.43,252.92,251.40,254.26,277.68
2020-03-11 22:20:40.527000,L8,,,,,,,,,,,248.73,276.22,265.49,272.26,299.19,311.83,310.11,298.50,270.79,249.74,235.26,213.61,166.53,,214.24,216.36,,205.71,218.43,288.56,287.78,259.46,290.87,272.84,239.02,193.02,166.06,
2020-04-12 22:20:24.358000,L8,,307.94,292.84,286.21,231.24,,,,263.78,249.02,266.12,293.83,304.36,283.07,309.51,315.81,313.56,302.87,296.87,292.07,290.67,307.11,278.24,277.28,268.20,274.56,272.74,272.90,266.36,267.89,274.06,262.24,262.67,264.03,255.05,256.10,260.42,283.67
2020-05-14 22:20:12.530000,L8,,311.24,298.55,289.76,280.09,,,,250.54,251.98,263.90,270.47,271.13,278.27,300.82,312.17,301.11,297.19,298.22,292.95,288.76,288.91,274.96,275.46,262.16,273.20,260.95,268.19,262.37,263.09,269.58,251.67,257.80,262.56,254.86,258.05,266.30,278.55
2020-05-30 22:20:16.612000,L8,,310.21,301.10,287.21,275.07,,,,231.37,250.95,265.09,271.92,271.37,278.01,297.61,311.94,300.73,299.55,299.47,295.61,290.71,286.54,275.25,275.98,264.95,271.46,260.10,269.23,260.61,258.88,269.72,251.43,256.43,263.91,253.83,256.54,266.15,278.63
2020-07-10 22:14:27.456000,L8,,312.59,310.98,289.75,,,,,248.06,251.69,262.98,267.77,269.08,274.34,300.40,310.20,301.66,295.89,298.50,293.69,291.92,287.66,275.70,278.86,264.05,272.30,260.06,268.47,260.68,257.95,281.17,249.56,256.49,260.92,254.63,255.96,265.93,273.77
2020-07-26 22:14:32.385000,L8,,310.39,300.83,285.10,,,,,247.71,249.98,261.37,268.24,266.81,273.88,297.55,310.54,300.84,295.80,293.33,290.24,290.28,286.80,276.09,276.55,264.85,271.59,261.59,268.24,260.64,259.25,268.86,249.57,253.89,269.00,253.48,255.03,262.91,273.30
2020-08-27 22:14:44.105000,L8,,308.00,307.59,287.58,273.86,,,,185.13,251.94,263.47,271.59,272.11,280.39,308.56,314.91,305.47,303.43,298.01,294.33,292.01,290.45,279.23,277.59,265.08,274.84,265.17,269.82,271.15,266.39,270.17,254.09,256.90,266.24,253.64,252.98,259.88,277.50
2020-09-19 22:21:03.690000,L8,,,305.99,288.41,264.18,,,,248.98,250.45,264.24,272.19,272.26,281.35,304.88,311.99,306.24,300.82,299.81,295.46,292.50,288.14,278.72,277.86,265.11,275.19,265.61,270.03,262.99,259.08,268.54,253.18,260.82,255.01,254.07,252.16,256.70,272.03
2020-10-14 22:14:56.808000,L8,,,,,,,,,,245.74,257.35,264.78,268.76,278.12,307.09,313.70,306.10,301.21,300.98,296.80,292.19,286.90,278.67,278.12,264.23,275.76,264.60,268.43,261.42,258.22,267.92,242.89,257.89,253.51,247.45,252.60,249.90,263.28
2021-02-19 22:14:39.648000,L8,,309.36,325.00,292.06,272.86,258.82,259.45,256.74,258.18,253.19,264.08,280.68,314.93,280.86,307.33,313.49,310.82,300.38,301.64,293.94,290.36,287.46,278.86,278.81,271.53,278.54,271.23,272.59,267.04,266.71,270.89,252.11,257.89,252.96,252.03,252.69,257.88,275.76
2021-03-30 22:20:34.287000,L8,,,314.69,287.75,279.28,,254.93,254.80,258.57,253.36,263.17,287.78,312.76,280.27,308.50,313.96,310.35,313.48,329.23,361.33,315.09,405.32,309.10,282.29,271.30,272.86,266.48,263.50,253.41,253.31,259.70,243.17,256.11,251.18,249.92,250.78,255.93,277.71
2021-05-17 22:20:24.395000,L8,340.96,463.51,456.71,436.18,401.74,318.53,,,354.61,375.79,363.33,360.08,363.91,399.54,351.82,393.22,379.70,356.19,356.39,340.16,332.27,334.83,318.54,326.47,322.05,308.74,310.52,309.39,303.88,284.82,295.40,292.23,290.95,285.93,273.38,263.93,279.66,292.37
2021-06-11 22:14:25.766000,L8,,234.14,364.98,304.18,306.34,256.64,259.20,,255.33,262.36,288.15,294.86,314.06,296.28,314.91,320.32,311.40,302.62,302.82,309.82,319.61,296.34,277.23,275.00,271.18,299.51,313.71,313.52,307.20,289.12,274.37,256.55,255.35,245.45,248.77,254.04,267.14,274.12
2021-06-18 22:20:38.709000,L8,,,,,,,,,250.62,251.49,266.13,275.46,266.48,277.80,303.29,308.51,301.42,295.54,297.66,291.89,290.23,287.06,276.86,282.92,264.88,283.08,274.45,274.14,266.67,272.85,278.27,243.20,255.44,251.21,247.60,246.66,249.62,256.70
2021-06-27 22:14:29.908000,L8,,,,,,,,,,,,179.28,140.60,220.75,203.49,184.17,255.30,233.38,277.37,264.62,247.30,254.53,231.66,226.99,227.54,,,,,,,,,,,,,
2021-08-05 22:20:52.997000,L8,,332.80,239.55,293.34,283.84,251.23,,,149.90,290.99,300.48,346.56,327.60,324.19,333.94,352.11,337.05,333.85,318.78,315.89,305.80,335.10,326.27,336.93,399.34,307.98,286.55,284.57,279.68,289.70,287.74,280.24,288.63,291.51,288.47,303.07,315.18,321.74
2021-08-14 22:14:45.391000,L8,,,,,,,,,240.87,249.04,257.21,260.82,263.98,270.59,290.65,301.86,292.42,292.84,291.88,286.36,288.21,282.78,270.93,273.37,256.23,270.56,251.16,263.76,258.57,243.61,258.10,229.04,245.88,234.21,236.82,238.19,234.62,243.36
2021-08-30 22:14:49.951000,L8,,,,,,,,,245.62,249.26,261.74,265.28,266.38,274.13,302.27,315.86,297.35,296.08,296.43,291.51,291.02,287.66,278.69,278.23,265.87,274.12,265.06,270.93,264.40,259.67,266.06,234.95,250.55,240.91,245.50,246.71,241.71,248.07
2021-09-22 22:21:05.391000,L8,,307.75,304.02,288.32,276.26,261.89,254.68,,241.70,251.16,262.56,267.16,268.62,275.88,301.98,311.77,298.81,296.88,298.42,293.08,292.21,288.22,280.32,278.27,267.87,275.21,266.56,269.04,266.40,262.06,265.94,239.87,254.09,244.97,245.72,250.47,243.33,249.60
2021-11-02 22:15:01.893000,L8,,301.62,306.63,287.36,269.91,258.12,252.11,,243.09,250.18,260.44,269.94,268.71,279.59,305.40,317.70,311.77,299.21,299.36,294.14,293.38,294.12,281.55,276.06,268.76,274.03,268.67,270.17,266.13,262.14,265.57,245.45,256.66,247.97,247.81,252.71,234.94,250.29
2021-11-18 22:14:56.496000,L8,,301.71,313.48,286.33,275.25,258.49,251.52,245.33,239.64,248.29,257.83,268.25,265.71,276.24,304.00,309.63,299.06,295.19,295.93,290.72,284.22,284.47,272.66,270.87,260.74,269.57,264.16,267.02,261.50,259.71,261.17,241.43,254.76,243.45,243.81,245.68,233.42,245.57
2021-12-11 22:21:08.661000,L8,,298.58,313.61,286.80,271.62,,,,237.85,247.69,255.82,264.95,264.48,272.54,301.42,309.46,299.40,293.81,291.48,287.15,280.97,276.01,271.03,268.23,255.84,266.60,262.21,263.70,260.52,257.41,259.47,241.00,250.22,244.41,240.12,244.14,231.96,247.40
2021-12-12 22:14:55.412000,L9,,301.48,316.48,288.33,275.87,,,,239.59,248.71,258.40,272.01,266.82,275.54,301.42,309.22,303.19,295.27,294.54,290.22,283.71,281.78,273.17,268.66,261.49,268.76,263.70,267.46,261.92,260.58,261.08,244.24,251.90,244.93,244.51,247.70,234.80,248.61
2021-12-19 22:21:04.274000,L9,,302.54,320.32,237.22,274.94,232.27,253.16,245.08,240.66,250.08,259.55,282.79,269.70,279.70,304.21,309.47,302.63,296.45,295.68,291.53,284.83,285.19,275.43,270.88,261.63,270.03,265.25,269.49,262.80,262.58,262.02,247.05,256.13,245.07,246.58,247.77,237.44,249.73
2021-12-20 22:14:55.954000,L8,,313.70,321.84,288.51,213.61,259.25,255.90,247.61,244.01,249.58,259.78,275.39,266.10,280.37,304.91,310.97,301.89,295.79,297.20,290.43,285.30,285.65,274.77,272.74,263.13,269.74,264.31,268.54,262.71,262.35,263.46,245.51,256.02,245.71,247.43,248.91,235.41,249.44
2022-01-13 22:14:50.477000,L9,,315.15,327.54,287.64,276.06,261.79,254.33,,240.43,249.62,260.58,282.36,266.94,281.98,302.84,310.02,300.66,294.93,296.74,290.90,284.83,285.70,277.25,271.10,261.43,269.51,264.78,270.73,262.35,264.60,264.75,247.33,256.98,246.86,247.69,249.93,236.69,249.49
2022-01-28 22:20:55.692000,L8,,319.87,327.71,291.03,279.29,261.79,254.73,249.59,239.97,251.39,261.35,292.88,271.11,280.30,305.02,308.44,299.73,294.18,296.40,289.90,285.50,285.79,276.13,270.69,262.09,269.59,265.20,269.74,263.45,262.75,264.88,248.89,256.91,246.46,247.13,249.97,237.27,250.84
2022-02-13 22:20:52.491000,L8,,312.02,326.40,286.99,278.38,227.71,253.34,245.43,239.32,248.33,258.26,286.27,268.08,278.44,301.01,307.28,298.75,292.29,290.73,287.49,284.24,283.72,273.01,268.75,259.24,268.27,262.13,266.62,261.34,260.38,262.26,247.41,253.64,244.53,244.99,249.97,396.34,339.10
2022-02-22 22:14:38.338000,L8,,308.20,320.96,286.90,276.00,259.70,254.17,,239.08,246.26,257.59,277.37,264.62,275.12,299.68,307.32,297.95,292.25,293.10,289.21,283.88,283.48,270.08,268.60,258.33,267.52,262.45,265.53,261.14,260.30,260.43,244.39,253.12,244.74,244.20,247.55,234.89,249.47
2022-03-01 22:20:48.516000,L8,,313.04,323.27,287.88,276.30,230.37,,,240.54,249.21,259.25,283.38,268.72,278.04,306.15,310.02,301.12,294.25,295.48,290.51,285.10,286.15,273.39,270.75,260.40,268.70,265.35,268.27,262.24,263.64,263.69,247.32,256.23,244.79,245.25,249.39,236.95,251.88
