dates,nzd0131-0000,nzd0131-0001,nzd0131-0002,nzd0131-0003,nzd0131-0004,nzd0131-0005,nzd0131-0006,nzd0131-0007,nzd0131-0008,satname
1999-08-26 22:04:44+00:00,201.11,,,,,312.79,306.66,,,L7
1999-09-27 22:04:48+00:00,195.16000000000003,,233.7,245.06,216.15,319.32000000000005,312.23,,327.02,L7
1999-11-14 22:04:42+00:00,192.38666666666668,,233.37,246.29000000000002,224.42000000000002,315.33666666666664,312.23,267.12,308.565,L7
2000-05-24 22:03:46+00:00,,,,,241.72,,338.49,303.76,,L7
2000-12-11 21:56:00+00:00,187.57,,240.4,248.61,241.63,317.07,321.71,,,L7
2001-03-24 22:01:59+00:00,223.78,,240.4,248.61,241.63,317.07,309.475,309.9,,L7
2001-08-24 21:54:24+00:00,259.99,,,,,,297.24,309.9,316.07,L7
2001-09-09 21:54:12+00:00,259.99,,,,,,297.24,309.935,311.495,L7
2001-09-25 21:54:04+00:00,277.54,292.75,,,,302.51,,309.97,310.29333333333335,L7
2001-10-02 22:00:04+00:00,279.38,287.155,,,,302.51,,309.97,310.645,L7
2001-10-11 21:53:46+00:00,279.01,287.75666666666666,,,,299.16999999999996,297.66,309.255,310.645,L7
2002-01-22 22:00:40+00:00,279.01,287.75666666666666,,,,294.31333333333333,295.405,306.78000000000003,310.645,L7
2002-01-31 21:54:26+00:00,279.01,287.75666666666666,,,,299.6825,304.6133333333333,310.11,310.645,L7
2002-06-15 22:00:19+00:00,,,,,,300.19500000000005,308.0899999999999,302.08,,L7
2002-06-24 21:54:04+00:00,316.3,,,,,300.19500000000005,304.28,298.845,328.51,L7
2002-08-18 21:59:57+00:00,316.3,,,,,,291.395,291.07,323.96000000000004,L7
2002-08-27 21:53:36+00:00,333.245,299.99,,,,328.2,299.3,284.855,310.0833333333333,L7
2002-10-14 21:53:19+00:00,333.245,298.21000000000004,,285.84,,314.76,298.925,282.98,310.0833333333333,L7
2003-01-18 21:54:06+00:00,350.575,301.31,296.04,290.765,,315.56333333333333,303.6125,290.48249999999996,307.40000000000003,L7
2003-01-25 22:00:18+00:00,350.575,301.31,296.04,290.765,,308.705,301.63800000000003,293.28999999999996,307.40000000000003,L7
2003-08-13 21:48:45+00:00,,,263.98,274.78,260.29,,321.87,300.86,335.85,L5
2003-09-30 21:49:30+00:00,,329.69,263.98,300.195,260.29,327.78,320.83500000000004,318.37,338.125,L5
2003-10-25 21:43:40+00:00,381.84,329.69,263.98,321.80333333333334,260.29,327.78,341.3833333333334,338.3333333333333,352.4766666666667,L5
2003-11-17 21:50:09+00:00,386.32,329.69,263.98,335.11,260.29,327.78,347.71000000000004,345.23,355.8825,L5
2004-02-14 21:44:33+00:00,386.32,329.69,240.83,329.1175,238.98,331.145,351.80000000000007,354.7775,355.8875,L5
2004-04-18 21:45:25+00:00,386.32,,236.485,310.5225,243.51,334.51,350.96,353.98,353.09000000000003,L5
2004-05-04 21:45:52+00:00,390.8,,241.22333333333333,285.365,243.9333333333333,334.51,336.9925,342.78,340.905,L5
2004-05-20 21:46:20+00:00,,310.23,241.22333333333333,269.3975,259.765,334.51,320.64750000000004,335.0666666666666,329.5675,L5
2004-07-23 21:48:09+00:00,,310.23,241.97,270.174,264.798,334.51,322.538,334.29999999999995,331.788,L5
2004-07-30 21:54:28+00:00,,310.23,243.298,271.40333333333336,261.66333333333336,334.51,323.6666666666667,335.02599999999995,332.99833333333333,L5
2004-09-16 21:55:41+00:00,,322.75,243.915,283.17833333333334,277.95666666666665,324.57,321.49333333333334,326.82,332.424,L5
2004-09-25 21:49:43+00:00,,333.21,243.915,291.76714285714286,288.8328571428571,340.37,326.3085714285714,331.865,337.4783333333333,L5
2004-10-18 21:56:23+00:00,,333.21,247.84,298.5233333333333,300.64285714285717,341.72333333333336,331.0414285714286,336.82666666666665,342.5883333333333,L5
2005-02-07 21:58:15+00:00,390.07,356.91,,338.5,346.29499999999996,345.52250000000004,346.1575,346.03,370.63000000000005,L5
2005-02-23 21:58:31+00:00,390.07,356.91,250.76,338.5,346.29499999999996,345.52250000000004,340.8,342.512,362.0525,L5
2005-03-11 21:58:44+00:00,390.07,356.91,250.76,334.9175,343.504,342.188,338.7766666666667,341.7966666666667,358.37600000000003,L5
2005-04-12 21:58:55+00:00,390.07,381.33,248.29,337.45500000000004,342.23,343.40000000000003,334.36199999999997,347.464,353.588,L5
2005-05-23 21:53:00+00:00,390.07,381.33,248.29,331.1933333333333,342.3166666666666,342.885,326.38,340.69,347.65,L5
2005-06-08 21:53:09+00:00,390.07,381.33,253.48000000000002,324.46500000000003,336.72749999999996,342.885,324.50333333333333,338.5833333333333,344.18666666666667,L5
2005-07-17 21:59:35+00:00,390.07,381.33,253.48000000000002,324.46500000000003,326.812,333.21,324.65999999999997,337.3142857142857,343.1714285714285,L5
2005-07-26 21:53:30+00:00,390.07,381.33,256.97249999999997,315.02799999999996,319.7483333333333,323.755,324.925,336.94,342.10625,L5
2005-09-19 21:59:56+00:00,373.4,368.29,259.0433333333333,300.0766666666666,305.62749999999994,304.625,323.88166666666666,336.43,337.6333333333333,L5
2006-02-03 21:55:55+00:00,373.4,385.53,,,,,346.59,356.27,358.21,L5
2006-04-08 21:57:12+00:00,,402.77,247.86,268.47,248.2,,320.29,326.8,331.79,L5
2006-04-15 22:03:30+00:00,,402.77,247.86,268.47,248.2,,309.65,326.8,324.08500000000004,L5
2006-05-17 22:03:57+00:00,,402.77,250.53500000000003,272.06,255.0,,314.1666666666667,327.70000000000005,327.66,L5
2006-06-02 22:04:12+00:00,,402.77,250.53500000000003,280.98,277.68666666666667,315.03,317.4925,329.26666666666665,329.5975,L5
2006-06-27 21:58:24+00:00,,402.77,270.2366666666667,289.53,288.505,315.03,319.822,330.165,332.47200000000004,L5
2007-02-13 22:06:47+00:00,,,363.84,,375.09,368.29,368.84,,367.55,L5
2008-12-25 21:50:10+00:00,341.41,,328.48,323.16,337.12,328.43,,329.8,334.08,L5
2009-02-02 21:57:22+00:00,385.17,413.46,328.48,323.16,337.12,328.43,,329.8,334.08,L5
2010-02-21 22:02:44+00:00,397.1,384.75,361.73,,,373.31,366.71,376.18,,L5
2011-01-07 22:01:44+00:00,357.72,345.95,,335.7,339.17,333.33,332.56,343.55,343.09,L5
2011-02-17 21:55:37+00:00,350.635,345.95,326.72,335.7,338.77,331.83,328.075,343.55,343.09,L5
2011-04-13 22:01:34+00:00,350.635,345.95,326.72,335.7,338.77,331.83,329.34999999999997,341.02,342.375,L5
2011-09-04 22:00:27+00:00,342.66,327.95,314.15,317.34,326.1,321.92,325.465,333.515,340.14,L5
2013-04-11 22:07:51+00:00,346.11,,,,,321.49,306.58,322.81,342.16,L8
2013-04-27 22:07:23+00:00,346.11,,,,,317.83500000000004,299.15,318.495,337.975,L8
2013-05-13 22:07:59+00:00,346.11,,,328.4,334.77,320.34666666666664,309.02,322.4766666666667,339.9766666666667,L8
2013-05-20 22:13:50+00:00,361.49,352.2,338.7,338.66999999999996,346.655,328.89,320.0725,332.805,346.8625,L8
2013-05-29 22:07:41+00:00,361.49,338.87,323.41999999999996,338.66999999999996,341.54333333333335,328.11,321.596,331.142,345.736,L8
2013-08-17 22:08:03+00:00,361.49,338.87,323.41999999999996,338.66999999999996,341.54333333333335,327.6933333333333,322.425,330.2133333333333,344.91,L8
2013-09-02 22:08:04+00:00,361.49,334.57666666666665,321.45,335.0733333333333,340.59000000000003,327.36428571428576,322.76142857142855,330.2357142857143,344.1557142857143,L8
2013-11-05 22:07:46+00:00,365.6,335.64750000000004,323.23,335.47749999999996,342.002,331.585,332.915,335.81666666666666,348.05833333333334,L8
2013-11-12 22:13:32+00:00,368.8333333333333,338.82399999999996,327.98199999999997,341.5325,347.67600000000004,337.4066666666667,339.2083333333333,341.22166666666664,351.93,L8
2013-11-21 22:07:13+00:00,368.8233333333333,339.986,329.666,344.2675,349.26800000000003,338.70166666666665,340.8183333333333,342.635,353.21166666666664,L8
2013-12-14 22:13:21+00:00,369.425,344.96,335.946,346.206,354.832,344.12000000000006,345.27500000000003,348.98499999999996,357.4216666666666,L8
2013-12-30 22:13:13+00:00,369.425,344.96,335.946,332.08666666666664,354.832,333.0842857142857,345.27500000000003,348.98499999999996,351.8014285714285,L8
2014-03-20 22:12:13+00:00,369.425,349.7025,340.555,319.7133333333333,359.10749999999996,325.25333333333333,355.07500000000005,351.67999999999995,350.6983333333333,L8
2014-04-05 22:11:58+00:00,369.425,349.7025,340.555,309.55428571428575,359.10749999999996,317.56714285714287,344.328,346.01500000000004,346.3357142857143,L8
2014-04-21 22:11:42+00:00,363.04,343.948,335.544,309.55428571428575,354.05199999999996,318.055,338.89166666666665,342.8542857142857,345.23625000000004,L8
2014-04-30 22:05:22+00:00,358.57166666666666,343.948,335.544,300.885,354.05199999999996,318.86333333333334,334.25714285714287,340.7125,344.71333333333337,L8
2014-07-26 22:11:43+00:00,336.8649999999999,320.93,315.5,246.83499999999998,333.83,300.73199999999997,305.745,321.54800000000006,328.57,L8
2014-10-30 22:11:58+00:00,345.24,328.45,317.23,244.9,338.18,319.83500000000004,311.935,320.84000000000003,307.89,L8
2014-11-08 22:06:16+00:00,345.24,328.45,336.57500000000005,244.9,338.18,319.83500000000004,311.935,320.84000000000003,335.28,L8
2014-12-01 22:12:00+00:00,345.24,342.04999999999995,337.8833333333334,244.9,348.28499999999997,333.62666666666667,311.935,331.3,343.155,L8
2015-01-02 22:11:50+00:00,345.24,342.04999999999995,337.8833333333334,251.15500000000003,348.28499999999997,333.62666666666667,311.935,328.775,340.89,L8
2015-02-28 22:05:24+00:00,345.24,346.52666666666664,337.8833333333334,257.41,351.29333333333335,348.9166666666667,336.38,338.44,349.74199999999996,L8
2015-03-16 22:05:13+00:00,345.24,346.52666666666664,337.8833333333334,252.03500000000003,351.29333333333335,348.9166666666667,324.0333333333333,334.27,345.325,L8
2015-04-24 22:11:08+00:00,328.775,346.52666666666664,329.6575,252.03500000000003,351.29333333333335,328.815,319.68,331.30833333333334,343.0485714285714,L8
2015-05-10 22:10:52+00:00,310.155,355.56499999999994,315.9633333333333,252.03500000000003,357.85,309.8075,315.935,328.9433333333333,341.67,L8
