dates,satname,nzd0131-0000,nzd0131-0001,nzd0131-0002,nzd0131-0003,nzd0131-0004,nzd0131-0005,nzd0131-0006,nzd0131-0007,nzd0131-0008
2013-04-27 22:07:47.557000,L8,159.03,290.50,263.18,,326.57,321.33,297.47,317.44,328.17
2013-05-13 22:07:59.284000,L8,,,,323.81,332.85,325.39,325.02,325.70,336.88
2013-05-20 22:13:50.559000,L8,164.32,317.18,309.04,255.12,329.73,323.91,321.81,321.57,332.77
2013-05-29 22:07:41.466000,L8,,,,,327.77,320.80,323.81,320.78,331.24
2013-05-29 22:08:05.425000,L8,,,,,,,,320.61,328.34
2013-06-05 22:13:51.261000,L8,147.34,185.79,194.15,206.84,184.97,374.41,373.45,380.54,379.63
2013-06-21 22:13:43.313000,L8,,,,,,,285.52,324.67,332.56
2013-06-30 22:07:36.163000,L8,158.97,217.81,309.65,319.88,332.23,323.50,322.68,323.11,333.64
2013-06-30 22:08:00.117000,L8,,,,,,,297.67,315.96,327.46
2013-07-07 22:13:48.209000,L8,,,,,,,,,326.97
2013-08-08 22:13:49.700000,L8,364.30,217.97,213.68,202.87,199.44,355.49,360.87,363.68,377.56
2013-08-17 22:08:03.120000,L8,141.83,177.89,186.84,203.50,179.67,367.66,364.75,378.39,378.30
2013-09-02 22:07:40.639000,L8,160.07,194.61,223.33,235.73,222.48,147.16,324.69,328.45,334.84
2013-09-02 22:08:04.598000,L8,380.63,374.37,353.91,363.56,378.67,369.82,373.34,371.03,375.25
2013-11-05 22:07:22.900000,L8,160.64,188.94,235.01,241.81,234.25,151.05,325.13,326.35,344.91
2013-11-05 22:07:46.855000,L8,154.59,186.16,198.85,237.85,212.32,145.05,335.70,335.51,350.67
2013-11-12 22:13:32.202000,L8,143.93,180.68,185.52,204.90,188.39,366.13,372.44,368.40,371.41
2013-11-21 22:07:13.797000,L8,161.22,185.61,237.92,242.78,240.10,156.56,297.95,320.41,331.31
2013-11-21 22:07:37.752000,L8,126.39,168.62,184.36,191.61,184.08,,389.49,397.59,396.35
2013-12-14 22:13:21.591000,L8,149.10,185.01,189.66,208.00,188.63,355.95,357.65,360.45,369.75
2013-12-30 22:13:13.343000,L8,170.44,204.38,234.85,242.40,223.31,155.57,297.26,326.72,313.72
2014-01-24 22:06:45.554000,L8,368.75,367.05,348.43,351.53,368.19,357.91,354.70,365.59,371.11
2014-01-24 22:07:09.509000,L8,370.88,369.61,351.59,354.76,371.94,363.81,362.97,368.90,373.45
2014-01-31 22:12:52.806000,L8,,219.64,246.30,259.64,269.79,266.85,290.77,270.21,
2014-02-16 22:12:38.819000,L8,162.73,189.65,236.14,243.02,241.44,195.13,295.49,311.61,319.82
2014-03-20 22:12:13.789000,L8,150.00,185.46,223.56,236.70,229.49,151.20,310.18,330.12,325.57
2014-03-29 22:05:52.007000,L8,146.61,179.86,198.96,206.65,191.20,363.11,372.29,384.20,370.46
2014-03-29 22:06:15.961000,L8,368.74,350.33,340.94,342.98,367.79,368.75,378.31,390.00,376.08
2014-04-05 22:11:58.702000,L8,168.67,195.80,239.74,241.88,242.15,203.44,296.25,316.17,308.70
2014-04-21 22:11:42.175000,L8,163.22,210.40,240.25,238.23,241.55,184.35,300.28,318.90,318.48
2014-04-30 22:05:22.578000,L8,154.05,291.95,310.34,284.33,325.08,321.79,291.20,315.74,317.58
2014-04-30 22:05:46.536000,L8,147.47,188.39,220.19,231.97,226.03,143.13,324.90,329.31,336.27
2014-06-17 22:05:20.950000,L8,,,,,,,296.51,319.20,319.87
2014-07-03 22:05:26.160000,L8,162.36,295.73,312.48,321.94,331.03,321.16,,,
2014-07-03 22:05:50.119000,L8,162.17,295.01,311.39,321.44,330.04,320.60,,,
2014-07-26 22:11:43.162000,L8,163.20,293.70,311.98,278.21,328.17,320.23,299.21,316.11,310.23
2014-10-30 22:11:58.859000,L8,168.51,211.91,234.51,240.84,236.54,188.11,315.36,318.62,
2014-11-08 22:05:52.173000,L8,157.99,187.08,229.61,238.40,218.86,152.44,334.33,329.02,342.44
2014-11-08 22:06:16.124000,L8,153.62,185.20,198.21,234.20,208.40,143.51,342.85,338.70,348.99
2014-12-01 22:12:00.318000,L8,380.42,376.17,363.56,374.03,378.90,378.25,374.30,379.94,374.03
2015-01-02 22:11:50.958000,L8,396.93,367.39,350.00,348.93,364.94,367.22,362.43,368.11,377.03
2015-02-28 22:05:24.487000,L8,136.69,177.27,184.31,207.15,187.76,368.45,365.11,368.14,369.39
2015-02-28 22:05:48.437000,L8,137.01,177.61,184.53,207.51,188.14,368.75,365.39,368.70,369.62
2015-03-07 22:11:30.209000,L8,361.65,342.04,339.15,334.46,351.96,348.35,344.56,351.06,351.57
2015-03-16 22:05:13.611000,L8,162.79,191.49,232.41,238.10,236.35,188.42,295.02,318.50,313.52
2015-04-24 22:11:08.401000,L8,321.72,296.58,310.42,,,284.19,301.10,317.11,319.17
2015-05-03 22:04:48.802000,L8,368.14,357.64,355.60,362.08,376.53,368.87,380.15,373.86,384.45
2015-05-10 22:10:52.487000,L8,164.77,217.94,238.09,260.34,242.33,156.73,317.94,318.26,323.48
2015-05-19 22:04:40.718000,L8,,,,,248.24,247.29,294.57,313.94,318.07
2015-05-19 22:05:04.672000,L8,,,,,,,294.72,314.22,317.36
2015-06-20 22:04:57.007000,L8,,,,,,,288.44,316.95,316.99
2015-06-20 22:05:20.970000,L8,,,,,,,282.30,311.04,311.76
2015-06-27 22:11:10.298000,L8,,,,290.56,337.42,329.92,331.99,332.46,336.46
2015-07-22 22:05:13.606000,L8,161.69,220.98,307.91,,327.98,292.21,318.28,315.61,321.38
2015-07-22 22:05:37.569000,L8,,,,,,,,,317.08
2015-07-29 22:11:25.856000,L8,,,,,,,306.57,307.83,317.09
2015-08-23 22:05:24.610000,L8,142.98,181.27,190.88,211.57,196.41,337.68,341.07,344.51,354.96
2015-08-23 22:05:48.569000,L8,318.31,288.14,261.95,250.76,325.94,198.27,317.97,315.98,319.85
2015-09-24 22:06:01.750000,L8,132.90,185.36,197.41,210.85,190.01,367.89,364.79,,
2015-10-26 22:05:43.801000,L8,,,,243.82,330.21,321.96,321.25,323.75,332.27
2015-10-26 22:06:07.756000,L8,119.50,197.11,222.72,211.73,193.87,347.20,342.92,359.83,361.24
2015-12-20 22:11:57.501000,L8,167.05,194.52,231.34,237.44,220.70,153.58,319.40,328.26,336.75
2016-02-22 22:11:42.580000,L8,164.37,191.52,236.30,246.19,239.11,194.34,295.40,320.52,323.01
2016-03-09 22:11:40.902000,L8,159.20,183.22,197.25,231.59,219.41,145.25,328.13,334.01,342.28
2016-03-25 22:11:32.353000,L8,166.89,204.01,311.48,323.04,333.62,324.77,321.65,326.34,339.85
2016-04-03 22:05:16.685000,L8,422.27,383.70,366.96,370.89,380.06,371.15,370.71,390.53,387.35
2016-04-26 22:11:21.230000,L8,323.85,293.03,308.23,291.33,301.68,319.03,313.21,319.62,329.34
2016-05-12 22:11:20.683000,L8,,,,,,282.08,288.04,318.69,324.72
2016-05-21 22:05:14.459000,L8,,,,,,,,318.02,323.63
2016-05-21 22:05:38.418000,L8,,,,,,,294.58,318.32,323.28
2016-06-13 22:11:30.674000,L8,,,,,,,293.93,315.44,319.78
2016-07-15 22:11:46.335000,L8,,,,314.34,326.79,194.68,294.50,319.93,319.57
2016-07-24 22:06:01.938000,L8,,,,,,,294.23,313.68,320.07
2016-08-16 22:11:53.694000,L8,150.35,188.52,206.07,209.51,194.87,347.91,350.25,352.73,358.98
2016-09-10 22:05:51.530000,L8,143.28,183.06,193.39,211.89,199.43,99.12,338.59,341.62,351.89
2016-09-10 22:06:15.488000,L8,136.17,179.09,184.98,205.74,189.99,362.83,356.73,365.59,369.27
2016-10-12 22:05:57.250000,L8,378.39,357.64,345.32,332.26,351.64,343.86,348.21,361.91,357.22
2016-10-12 22:06:21.213000,L8,330.89,316.96,309.19,299.24,283.64,,,,
2016-10-28 22:05:59.220000,L8,,293.96,304.07,284.67,295.76,314.09,299.38,317.27,
2016-10-28 22:06:23.178000,L8,322.43,322.69,317.92,322.59,335.30,326.00,324.24,328.42,332.75
2016-11-04 22:12:09.415000,L8,168.59,197.95,233.64,243.49,246.97,200.43,320.10,325.13,335.30
2016-11-20 22:12:09.409000,L8,167.32,194.77,232.09,238.64,227.50,186.24,322.01,321.72,333.36
2016-12-22 22:12:03.110000,L8,171.56,212.48,240.40,245.24,240.20,197.35,296.35,321.74,320.82
2017-01-16 22:05:47.126000,L8,,295.49,305.78,277.36,324.11,299.57,296.79,320.48,318.82
2017-03-05 22:05:50.977000,L8,141.10,176.48,195.45,211.20,192.75,352.86,352.72,358.17,364.16
2017-04-06 22:05:33.966000,L8,126.97,385.65,351.47,359.50,375.38,365.22,366.63,360.72,367.16
2017-04-13 22:11:17.034000,L8,172.91,207.70,230.26,321.40,265.19,,,,
2017-05-08 22:04:59.325000,L8,,,,,,,286.67,316.28,316.03
2017-05-08 22:05:23.284000,L8,,,,,,,286.68,316.52,315.55
2017-05-24 22:05:10.453000,L8,328.25,293.04,310.59,318.36,330.39,323.93,321.75,323.39,328.20
2017-05-24 22:05:34.407000,L8,,,,,,,,,322.38
2017-07-11 22:05:26.464000,L8,,,,,,,319.30,315.10,323.12
2017-07-11 22:05:50.423000,L8,,,,,,,295.27,310.81,319.70
2017-08-03 22:11:47.949000,L8,152.85,183.29,192.42,206.15,176.99,373.56,372.46,380.84,377.25
2017-08-19 22:11:53.133000,L8,167.14,211.55,317.63,322.72,333.82,326.71,324.50,326.16,332.54
2017-08-28 22:05:44.051000,L8,311.84,296.89,309.89,314.26,326.87,320.80,299.36,313.37,315.25
2017-08-28 22:06:08.010000,L8,314.54,297.52,311.42,315.65,327.61,321.57,300.58,314.46,315.35
2017-09-04 22:11:55.578000,L8,167.94,211.02,227.69,237.12,224.32,195.33,322.44,323.27,334.96
2017-12-02 22:05:46.939000,L8,397.23,368.82,361.50,369.63,377.32,374.60,376.09,378.21,378.06
2017-12-02 22:06:10.894000,L8,431.96,369.90,362.71,370.67,378.78,375.99,377.20,387.87,379.48
2017-12-18 22:05:49.621000,L8,154.00,185.32,208.21,232.68,207.77,97.25,343.47,348.38,350.63
2018-01-10 22:11:54.118000,L8,136.92,180.38,184.18,204.89,183.20,370.68,367.16,377.15,375.12
2018-02-04 22:05:29.733000,L8,172.05,199.19,237.15,247.05,238.44,301.05,294.23,317.44,325.01
2018-02-20 22:05:24.255000,L8,171.86,212.30,227.80,239.48,226.67,187.18,319.47,325.52,335.86
2018-03-08 22:05:15.942000,L8,350.60,334.40,326.87,329.45,341.54,331.53,334.80,340.36,344.80
2018-03-08 22:05:39.901000,L8,329.45,302.76,312.70,311.41,327.32,319.76,300.05,322.49,327.72
2018-03-31 22:11:15.901000,L8,162.49,193.95,230.46,234.94,230.14,147.87,323.64,327.75,338.66
2018-04-16 22:11:06.667000,L8,327.61,295.30,239.18,,,,,,
2018-04-25 22:04:50.953000,L8,161.36,195.54,231.84,239.24,234.49,185.54,318.53,324.29,326.28
2018-04-25 22:05:14.903000,L8,162.47,212.54,235.21,252.09,240.98,196.34,316.30,321.67,321.83
2018-05-02 22:10:57.873000,L8,321.35,290.07,304.56,270.17,302.41,320.37,301.85,318.13,323.39
2018-06-12 22:04:30.023000,L8,165.02,316.80,314.92,243.70,,,,,
2018-07-05 22:10:54.795000,L8,316.44,291.68,307.17,,327.68,276.43,297.54,319.08,318.30
2018-08-31 22:05:11.322000,L8,,,,323.01,329.92,320.76,320.89,321.84,319.43
2018-08-31 22:05:35.273000,L8,,,,,,318.94,317.86,319.24,312.22
2018-09-07 22:11:24.397000,L8,161.03,193.74,206.89,220.41,200.92,106.46,331.38,328.52,337.66
2018-09-16 22:05:15.874000,L8,149.85,183.94,203.23,211.45,200.32,104.24,341.40,346.94,348.09
2018-09-16 22:05:39.825000,L8,372.72,364.73,352.33,361.99,369.86,364.60,366.41,364.58,369.12
2018-10-02 22:05:23.291000,L8,377.55,370.87,351.21,368.11,370.54,369.28,365.68,367.75,371.22
2018-10-02 22:05:47.245000,L8,394.25,376.10,365.06,378.16,382.45,379.29,376.75,383.29,381.60
2018-10-18 22:05:29.751000,L8,386.89,374.28,360.38,368.96,377.64,371.08,380.28,382.89,374.54
2018-10-18 22:05:53.709000,L8,161.89,190.29,227.32,236.92,217.80,182.93,319.73,321.97,328.86
2018-10-25 22:11:42.546000,L8,156.30,188.97,202.83,218.43,202.30,101.78,354.64,350.32,360.61
2018-11-03 22:05:33.462000,L8,143.71,177.86,185.35,200.93,180.77,375.28,376.18,382.63,375.49
2018-11-03 22:05:57.421000,L8,144.28,178.37,186.15,201.39,181.61,374.48,375.27,381.87,374.80
2018-12-05 22:05:56.093000,L8,333.19,313.43,313.67,302.54,329.53,320.46,313.77,319.97,332.69
2019-01-06 22:05:29.894000,L8,162.74,207.16,231.64,240.89,234.01,319.63,299.15,319.06,334.88
2019-01-06 22:05:53.844000,L8,159.53,199.41,214.95,235.20,216.24,165.54,322.23,327.00,341.96
2019-02-07 22:05:47.667000,L8,158.11,184.70,234.05,243.14,235.04,187.48,296.07,322.11,316.63
2019-02-14 22:11:33.473000,L8,158.05,189.42,234.53,240.48,234.28,187.13,297.82,322.61,312.26
2019-02-23 22:05:44.581000,L8,178.74,317.28,305.92,324.06,,,,,294.05
2019-03-02 22:11:29.304000,L8,162.49,293.96,310.17,292.13,324.59,318.01,292.58,318.27,308.64
2019-04-12 22:05:06.784000,L8,356.03,347.41,332.58,337.76,352.29,345.30,343.71,349.14,355.03
2019-04-12 22:05:30.743000,L8,332.25,297.40,318.04,323.04,332.34,325.76,319.80,323.32,329.01
2019-04-28 22:05:02.570000,L8,162.40,205.81,307.71,310.15,326.75,321.29,294.94,316.49,322.14
2019-05-14 22:05:12.306000,L8,,,307.95,312.53,325.44,321.40,292.95,315.97,321.12
2019-05-14 22:05:36.265000,L8,,351.91,354.10,350.12,379.86,372.23,363.27,345.54,376.43
2019-06-15 22:05:27.936000,L8,193.97,288.31,309.40,321.06,327.90,321.38,321.41,321.10,320.25
2019-06-15 22:05:51.895000,L8,,,,,,319.27,285.00,317.61,314.01
2019-06-22 22:11:40.996000,L8,,,,,,,296.69,302.03,319.42
2019-07-08 22:11:44.725000,L8,,,,,,,,,318.23
2019-07-17 22:05:35.131000,L8,,,,,,,284.23,313.38,315.82
2019-07-17 22:05:59.094000,L8,,,,,,,284.33,314.11,315.39
2019-08-02 22:05:42.028000,L8,345.11,297.86,,,,,,,
2019-08-02 22:06:05.991000,L8,350.77,318.66,308.02,,,,,,
2019-08-09 22:11:55.358000,L8,166.39,294.59,309.40,318.77,328.19,322.20,319.09,319.64,322.26
2019-11-06 22:06:00.727000,L8,143.30,177.74,184.27,208.03,183.53,365.05,371.70,362.28,366.66
2019-11-06 22:06:24.678000,L8,142.79,177.57,183.96,207.86,183.06,367.35,374.06,363.77,368.20
2019-11-22 22:05:57.141000,L8,143.74,176.92,176.12,200.73,183.82,372.76,376.18,377.54,375.34
2019-11-22 22:06:21.092000,L8,145.83,178.52,183.49,202.76,186.84,364.81,371.28,371.57,369.94
2020-01-09 22:05:49.761000,L8,174.91,206.82,241.34,247.28,240.69,303.20,303.11,315.73,
2020-01-09 22:06:13.711000,L8,,288.57,288.83,277.43,,,,,
2020-01-16 22:11:59.041000,L8,167.05,201.57,239.04,241.51,237.02,301.18,296.98,323.90,312.32
2020-01-25 22:05:45.614000,L8,146.87,187.56,191.69,212.38,193.08,340.74,341.84,341.74,346.41
2020-01-25 22:06:09.569000,L8,146.63,187.31,191.82,212.15,193.19,340.89,341.91,341.84,345.89
2020-02-01 22:11:53.781000,L8,329.28,296.89,313.07,292.19,298.84,297.49,295.14,323.82,311.04
2020-02-10 22:05:40.938000,L8,334.58,299.19,316.81,295.62,327.38,318.13,296.57,324.28,312.29
2020-02-10 22:06:04.888000,L8,179.98,187.04,208.65,232.57,219.13,150.42,337.64,341.24,341.02
2020-02-26 22:05:36.872000,L8,329.92,217.63,239.10,246.65,239.31,145.39,310.41,328.62,323.38
2020-03-13 22:05:30.251000,L8,155.35,180.17,197.36,233.06,231.30,139.06,326.75,335.18,333.14
2020-03-13 22:05:54.202000,L8,158.14,297.30,314.73,288.71,314.92,320.77,297.93,322.62,314.34
2020-05-16 22:05:27.607000,L8,,288.62,307.52,271.57,282.48,,286.37,317.26,310.45
2020-06-01 22:05:08.645000,L8,350.39,325.40,319.62,332.33,342.79,330.40,338.47,368.48,363.75
2020-06-01 22:05:32.600000,L8,,,,,,,,,325.01
2020-06-08 22:11:24.028000,L8,200.61,300.82,312.60,314.58,328.76,276.08,317.00,324.05,324.18
2020-07-10 22:11:39.723000,L8,,293.64,309.94,320.99,,,318.49,319.63,314.58
2020-08-27 22:11:56.368000,L8,330.03,299.27,311.75,,,,,,
2020-10-07 22:06:21.789000,L8,332.75,295.23,282.20,,309.34,324.38,318.42,,
2020-10-23 22:05:58.112000,L8,,,,,333.18,323.17,320.93,326.95,327.80
2020-12-01 22:12:09.987000,L8,167.66,192.13,240.97,246.35,241.73,206.71,297.03,318.70,315.24
2021-01-11 22:05:50.293000,L8,,,,,,295.36,291.53,313.78,308.88
2021-01-11 22:06:14.248000,L8,,,,,,,,,311.43
2021-02-03 22:11:56.237000,L8,138.01,175.30,192.22,198.66,192.51,379.56,379.79,382.03,385.54
2021-02-12 22:05:43.398000,L8,149.36,177.75,191.78,233.11,199.85,93.96,333.05,339.45,343.01
2021-02-12 22:06:07.348000,L8,148.89,177.67,191.69,233.05,199.74,93.99,333.02,339.43,342.90
2021-02-19 22:11:51.945000,L8,148.54,180.95,192.37,210.78,193.69,352.98,351.38,357.67,363.90
2021-03-23 22:11:37.336000,L8,167.28,195.16,236.34,244.00,239.67,206.97,292.43,318.75,317.40
2021-04-17 22:05:18.296000,L8,356.48,345.82,338.42,344.96,353.54,341.89,340.60,353.57,361.80
