dates,satname,nzd0142-0000,nzd0142-0001,nzd0142-0002,nzd0142-0003,nzd0142-0004
2019-12-08 22:05:56.780000,L8,303.55,311.72,304.24,306.31,324.69
2020-01-25 22:05:45.614000,L8,285.47,307.29,297.32,303.97,315.08
2020-09-21 22:05:54.893000,L8,305.57,316.65,301.10,304.44,315.74
2020-10-23 22:05:58.112000,L8,321.61,326.33,312.16,312.71,327.95
2020-11-08 22:05:55.364000,L8,272.35,297.11,286.54,288.31,294.85
2020-12-26 22:05:56.607000,L8,378.54,,,392.76,333.41
2021-02-12 22:05:43.398000,L8,314.53,325.21,307.82,313.24,327.70
2021-04-01 22:05:24.398000,L8,321.55,325.74,314.72,317.79,326.49
2021-05-03 22:05:08.805000,L8,345.08,333.75,323.29,322.63,334.19
2021-05-19 22:05:16.285000,L8,344.95,339.17,329.54,326.12,335.37
2021-09-24 22:05:56.897000,L8,273.17,298.94,290.08,289.51,301.15
2021-12-05 22:06:01.634000,L9,277.73,282.79,293.77,295.05,309.54
2021-12-29 22:05:53.312000,L8,312.00,318.71,306.33,312.13,325.63
2022-01-22 22:05:54.259000,L9,324.83,327.47,325.04,374.13,413.47
2022-02-23 22:05:44.132000,L9,276.63,297.85,291.08,295.11,306.44
2022-03-11 22:05:39.861000,L9,352.14,347.70,337.97,340.61,344.53
2022-05-22 22:05:34.636000,L8,271.35,295.73,290.79,288.79,297.73
2022-06-15 22:05:16.001000,L9,271.20,296.97,288.14,283.75,294.58
2022-08-10 22:06:08.294000,L8,269.86,296.71,286.73,285.45,299.24
2022-10-21 22:06:05.581000,L9,307.50,317.09,300.53,307.82,320.43
2022-11-30 22:06:11.965000,L8,277.25,300.56,290.57,292.07,298.55
2023-02-18 22:05:50.040000,L8,304.83,317.92,300.42,304.18,320.53
2023-03-06 22:05:38.279000,L8,291.52,308.07,297.10,300.10,317.10
2023-03-14 22:05:47.276000,L9,301.08,316.82,303.99,304.93,323.03
2023-03-22 22:05:28.899000,L8,272.99,299.34,290.27,291.03,303.74
2023-03-30 22:05:35.326000,L9,305.36,318.38,303.87,306.86,319.54
2023-04-23 22:05:09.227000,L8,288.37,305.00,297.55,294.10,310.89
2023-05-25 22:04:56.681000,L8,323.84,338.76,325.21,322.65,337.33
2023-06-02 22:05:05.917000,L9,306.61,321.97,308.54,308.89,323.27
2023-06-10 22:05:03.911000,L8,278.96,302.56,292.58,292.04,304.81
2023-06-18 22:04:57.703000,L9,278.28,300.97,292.84,288.18,305.15
2023-07-28 22:05:27.011000,L8,304.42,320.69,302.45,306.79,318.38
2023-08-05 22:05:23.191000,L9,275.38,298.29,289.41,285.25,298.81
2023-08-13 22:05:32.097000,L8,300.73,315.43,302.70,304.70,317.23
2023-08-21 22:05:28.170000,L9,273.36,302.43,292.33,291.40,306.93
2023-09-06 22:05:38.778000,L9,324.89,342.97,320.89,323.68,335.02
2023-10-08 22:05:46.354000,L9,291.09,309.86,296.21,298.06,
2023-11-09 22:05:48.886000,L9,283.18,303.82,297.15,300.10,312.34
2023-11-25 22:05:56.641000,L9,,,293.53,302.63,317.97
2023-12-19 22:05:51.242000,L8,270.77,298.68,290.50,295.52,302.77
2024-02-13 22:05:53.993000,L9,313.16,330.00,322.65,323.69,331.98
2024-02-29 22:05:47.517000,L9,302.06,313.23,305.24,308.00,323.82
2024-03-08 22:05:29.756000,L8,298.10,312.20,301.15,306.14,325.60
2024-03-16 22:05:47.569000,L9,316.80,327.01,316.15,324.30,332.01
2024-04-09 22:05:13.452000,L8,316.05,327.60,317.77,341.12,333.46
2024-05-03 22:05:14.049000,L9,347.07,328.90,317.57,321.50,332.96
2024-05-11 22:04:51.948000,L8,353.69,364.85,339.02,335.19,342.28
2024-06-20 22:04:43.026000,L9,275.49,297.94,289.67,282.42,301.62
2024-09-08 22:05:24.068000,L9,279.91,304.37,292.34,,
2024-10-26 22:05:48.252000,L9,321.10,332.05,312.64,317.08,332.77
2024-12-05 22:05:45.408000,L8,327.52,335.15,317.13,320.35,331.60
2024-12-13 22:05:46.012000,L9,315.09,327.15,307.39,314.82,331.17
2024-12-21 22:05:40.930000,L8,329.18,328.50,316.64,321.23,335.24
2024-12-29 22:05:47.037000,L9,309.04,314.87,305.26,311.02,327.07
2025-01-14 22:05:49.273000,L9,279.37,301.39,292.40,294.84,304.52
2025-02-23 22:05:31.534000,L8,319.83,326.33,311.46,316.19,332.03
2025-03-19 22:05:30.904000,L9,323.76,333.21,320.50,323.73,332.80
2025-03-27 22:05:17.003000,L8,270.93,296.74,291.20,293.05,
2025-04-04 22:05:27.976000,L9,,,279.65,296.53,312.42
2025-06-07 22:05:05.116000,L9,272.78,297.23,286.63,285.39,293.03
2025-08-02 22:05:33.990000,L8,315.93,333.62,311.80,317.05,324.84
2025-09-03 22:05:45.116000,L8,302.15,322.54,300.72,306.70,318.97
2025-10-05 22:05:52.792000,L8,275.78,300.24,288.44,291.16,300.40
