dates,nzd0142-0000,nzd0142-0001,nzd0142-0002,nzd0142-0003,nzd0142-0004,satname
1999-12-09 21:58:33+00:00,,,291.27,299.87,298.18,L7
2000-03-14 21:58:11+00:00,,,288.41499999999996,298.4,305.91499999999996,L7
2001-10-11 21:53:46+00:00,266.46,346.55,282.82,298.68,339.79,L7
2003-08-06 21:42:27+00:00,289.23,313.33,290.28,282.66,293.74,L5
2003-10-25 21:43:40+00:00,299.53,322.225,301.765,292.88,302.96000000000004,L5
2004-05-20 21:46:20+00:00,278.29,301.62,280.42,280.09,290.61,L5
2004-09-25 21:49:43+00:00,289.805,312.37,291.02,289.26,299.315,L5
2005-11-15 21:54:02+00:00,326.17,340.22,325.13,316.27,318.33,L5
2010-01-13 21:56:25+00:00,293.0,308.32,295.94,287.0,301.18,L5
2013-06-30 22:07:36+00:00,269.52,296.26,286.54,289.42,294.82,L8
2013-09-02 22:07:40+00:00,285.03999999999996,307.025,292.99,297.185,306.37,L8
2013-10-20 22:07:26+00:00,281.8,305.28333333333336,291.34666666666664,296.95,305.31333333333333,L8
2013-11-05 22:07:22+00:00,278.2725,298.20500000000004,288.36,293.65,300.9925,L8
2014-01-24 22:06:45+00:00,281.19,312.23,297.9075,301.95,311.2425,L8
2014-02-09 22:06:33+00:00,285.7875,312.51800000000003,298.67600000000004,302.65999999999997,313.63,L8
2014-02-25 22:06:20+00:00,298.252,315.69166666666666,300.25333333333333,304.4583333333333,316.9016666666667,L8
2014-03-29 22:05:52+00:00,303.63,318.44666666666666,301.99333333333334,306.25500000000005,318.91,L8
2014-04-30 22:05:22+00:00,320.84799999999996,325.88000000000005,309.23,312.8866666666667,326.075,L8
2014-05-16 22:05:09+00:00,321.62600000000003,328.93833333333333,310.3233333333333,313.42833333333334,327.16,L8
2014-10-07 22:05:49+00:00,311.47666666666663,319.3866666666667,305.1766666666667,309.22666666666663,319.15000000000003,L8
2014-11-08 22:05:52+00:00,282.89,304.72999999999996,291.46999999999997,295.02000000000004,307.3933333333334,L8
2015-02-28 22:05:24+00:00,290.76,311.3233333333333,296.87,302.59666666666664,315.1366666666667,L8
2015-07-22 22:05:13+00:00,283.74,308.03,295.81500000000005,296.5,306.39,L8
2015-08-23 22:05:24+00:00,280.84666666666664,306.0466666666667,292.96333333333337,293.0133333333333,304.48,L8
2016-04-19 22:05:11+00:00,277.86,297.09,288.71,292.48,303.02,L8
2016-05-21 22:05:14+00:00,275.775,299.955,289.47,294.21500000000003,306.82,L8
2016-09-10 22:05:51+00:00,285.64000000000004,306.0,294.40333333333336,299.74666666666667,311.68666666666667,L8
2016-10-12 22:05:57+00:00,292.125,306.0,296.84,302.2425,315.725,L8
2016-10-28 22:05:59+00:00,290.9975,308.6766666666667,297.35249999999996,304.1175,317.9125,L8
2017-01-16 22:05:47+00:00,304.585,323.5566666666667,307.6525,311.47749999999996,324.4875,L8
2017-02-01 22:05:40+00:00,306.742,324.815,308.38399999999996,312.772,325.40999999999997,L8
2017-03-05 22:05:27+00:00,314.34166666666664,331.59399999999994,308.38399999999996,317.46,327.46166666666664,L8
2017-04-06 22:05:10+00:00,316.1566666666667,333.082,309.06399999999996,317.9433333333333,329.6033333333333,L8
2017-05-08 22:04:59+00:00,326.398,337.64,316.4875,323.568,334.672,L8
2017-05-24 22:05:10+00:00,326.398,338.84,317.98,323.87666666666667,335.585,L8
2017-06-25 22:05:23+00:00,319.7816666666667,334.6671428571429,314.33833333333337,320.0828571428571,331.78285714285715,L8
2017-07-11 22:05:26+00:00,314.1471428571428,330.63,311.31857142857143,316.63125,327.1925,L8
2017-12-02 22:05:46+00:00,283.51999999999987,306.00000000000006,301.27,302.8766666666666,313.9433333333334,L8
2017-12-18 22:05:49+00:00,280.80333333333334,302.56,298.65,301.005,310.78000000000003,L8
2018-03-08 22:05:15+00:00,293.01,308.01,303.92,309.02,322.24,L8
2018-04-25 22:04:50+00:00,293.01,318.12333333333333,307.4875,312.78999999999996,326.1,L8
2018-06-28 22:04:40+00:00,293.28999999999996,320.57666666666665,305.1333333333334,310.03999999999996,323.52,L8
2018-10-02 22:05:23+00:00,275.93,325.80333333333334,309.09,312.90333333333336,324.9533333333333,L8
2018-10-18 22:05:29+00:00,284.01,322.435,306.3625,311.195,324.4675,L8
2019-01-06 22:05:29+00:00,282.115,316.3733333333333,301.6266666666666,305.70000000000005,321.4166666666667,L8
2019-01-22 22:05:26+00:00,295.34666666666664,319.51,305.315,309.49,323.8325,L8
2019-04-12 22:05:06+00:00,297.4525,314.34999999999997,301.8575,307.2825,322.22749999999996,L8
2019-06-15 22:05:27+00:00,296.24,312.69,301.4275,305.68,319.99,L8
2019-08-02 22:05:42+00:00,287.38666666666666,307.8566666666666,300.495,306.125,319.785,L8
2019-09-19 22:05:56+00:00,282.74,305.3325,296.4866666666666,301.56666666666666,312.34999999999997,L8
2019-11-06 22:06:00+00:00,284.6375,307.4625,297.1766666666667,302.83666666666664,311.8966666666667,L8
2019-11-22 22:05:57+00:00,290.242,310.40999999999997,299.385,305.6825,315.49,L8
2019-12-08 22:05:56+00:00,292.46,310.62833333333333,300.35600000000005,305.808,317.33000000000004,L8
2020-01-25 22:05:45+00:00,292.165,310.895,300.528,306.66999999999996,317.534,L8
2020-09-21 22:05:54+00:00,305.57,316.65,301.1,304.44,315.74,L8
2020-10-23 22:05:58+00:00,313.59000000000003,321.49,306.63,308.575,321.845,L8
2020-11-08 22:05:55+00:00,313.59000000000003,313.3633333333333,299.93333333333334,301.82,312.84666666666664,L8
2021-02-12 22:05:43+00:00,313.90333333333336,316.325,301.90500000000003,304.675,316.56,L8
2021-04-01 22:05:24+00:00,319.23,318.59749999999997,305.31,308.0125,319.2475,L8
2021-05-03 22:05:08+00:00,327.0533333333333,320.4525,308.0925,310.4925,320.8075,L8
2021-05-19 22:05:16+00:00,331.5275,330.9675,318.84250000000003,319.94500000000005,330.9375,L8
2021-09-24 22:05:56+00:00,337.1933333333333,324.4,314.4075,314.01250000000005,324.3,L8
2021-12-29 22:05:53+00:00,,308.825,298.205,300.82,313.39,L8
2022-02-23 22:05:44+00:00,,305.1666666666667,295.83,298.9166666666667,311.0733333333333,L9
2022-03-11 22:05:39+00:00,352.14,305.1666666666667,295.83,298.9166666666667,319.4375,L9
2022-05-22 22:05:34+00:00,311.745,304.09666666666664,296.06666666666666,298.6766666666667,318.5825,L8
2022-06-15 22:05:16+00:00,298.23,302.315,294.08500000000004,294.945,313.782,L9
2022-08-10 22:06:08+00:00,291.1375,296.815,289.185,288.275,308.504,L8
2022-10-21 22:06:05+00:00,279.9775,301.625,291.5475,291.4525,302.995,L9
2022-11-30 22:06:11+00:00,281.4525,302.8325,291.4925,292.27250000000004,303.20000000000005,L8
2023-02-18 22:05:50+00:00,296.5266666666667,311.8566666666666,297.17333333333335,301.3566666666666,313.17,L8
2023-03-06 22:05:38+00:00,295.275,310.90999999999997,297.155,301.0425,314.15250000000003,L8
2023-03-14 22:05:47+00:00,296.43600000000004,312.092,298.52200000000005,301.82,315.928,L9
2023-03-22 22:05:28+00:00,292.52833333333336,309.96666666666664,297.1466666666667,300.0216666666667,313.8966666666667,L8
2023-03-30 22:05:35+00:00,294.3614285714286,311.1685714285714,298.10714285714283,300.9985714285714,314.70285714285717,L9
2023-04-23 22:05:09+00:00,291.62857142857143,309.4414285714286,297.68142857142857,299.0385714285714,313.34000000000003,L8
2023-05-25 22:04:56+00:00,295.655,313.10625,301.1225,301.99,316.33875,L8
2023-06-02 22:05:05+00:00,299.325,315.7825,303.36875,304.0925,319.42875,L9
2023-06-10 22:05:03+00:00,297.0622222222222,314.31333333333333,302.16999999999996,302.75333333333333,317.8044444444444,L8
2023-06-18 22:04:57+00:00,295.184,312.979,301.23699999999997,301.296,316.539,L9
2023-07-28 22:05:27+00:00,296.0236363636364,313.68,301.3472727272727,301.79545454545456,316.7063636363636,L8
2023-08-05 22:05:23+00:00,294.30333333333334,312.3975,300.3525,300.4166666666667,315.215,L9
2023-08-13 22:05:32+00:00,294.7976923076923,312.63076923076926,300.5330769230769,300.74615384615385,315.36999999999995,L8
2023-08-21 22:05:28+00:00,292.3769230769231,311.4392307692308,299.91076923076923,299.76307692307694,314.32384615384615,L9
2023-11-09 22:05:48+00:00,291.64,311.65777777777777,300.3566666666667,300.0,313.80555555555554,L9
2023-12-19 22:05:51+00:00,284.64000000000004,306.5566666666667,295.75666666666666,297.2933333333333,309.41,L8
2024-02-13 22:05:53+00:00,285.1175,308.7325,300.65749999999997,302.6775,313.505,L9
2024-02-29 22:05:47+00:00,292.2925,311.4325,303.885,306.8275,317.72749999999996,L9
