dates,nzd0002-0000,nzd0002-0001,nzd0002-0002,nzd0002-0003,nzd0002-0004,nzd0002-0005,nzd0002-0006,nzd0002-0007,nzd0002-0008,nzd0002-0009,nzd0002-0010,nzd0002-0011,nzd0002-0012,nzd0002-0013,nzd0002-0014,nzd0002-0015,nzd0002-0016,nzd0002-0017,nzd0002-0018,nzd0002-0019,nzd0002-0020,nzd0002-0021,satname
2014-04-12 22:17:37+00:00,210.02666666666664,230.8225,221.0375,218.53,233.89499999999998,241.6075,247.61,255.06,263.9425,276.6275,274.77250000000004,268.486,265.216,265.47200000000004,265.18199999999996,278.52750000000003,258.905,282.9075,293.68,308.775,335.33500000000004,274.09,L8
2014-04-28 22:17:22+00:00,210.02666666666664,238.30599999999998,221.0375,218.53,233.89499999999998,241.6075,247.61,255.06,263.9425,276.6275,274.77250000000004,268.486,265.216,265.47200000000004,265.18199999999996,284.102,258.905,282.9075,293.68,308.775,335.33500000000004,274.09,L8
2014-05-14 22:17:08+00:00,208.15,235.67,218.755,217.10000000000002,233.0275,240.6675,246.6275,251.2225,262.27,274.0925,272.76,267.164,264.81000000000006,264.36800000000005,263.998,283.228,253.6225,282.4525,292.7575,308.51,334.96000000000004,271.895,L8
2014-05-30 22:17:11+00:00,208.15,235.67,218.755,217.10000000000002,233.0275,240.6675,246.6275,251.2225,270.23,281.796,272.76,275.60999999999996,264.81000000000006,264.36800000000005,263.998,288.61,253.6225,287.526,297.68399999999997,321.3066666666667,342.312,278.806,L8
2014-07-01 22:17:22+00:00,207.04,233.64166666666665,217.054,215.72600000000003,231.99200000000002,239.208,245.148,249.852,270.23,279.11833333333334,272.76,283.13399999999996,270.95750000000004,269.09250000000003,270.0225,288.61,253.6225,287.526,297.68399999999997,321.3066666666667,342.312,278.806,L8
2014-07-17 22:17:28+00:00,207.04,233.64166666666665,217.054,215.72600000000003,231.99200000000002,244.38166666666666,249.73000000000002,255.255,274.49333333333334,282.6585714285714,279.464,287.2033333333333,270.95750000000004,269.09250000000003,270.0225,289.5357142857143,253.6225,291.12833333333333,301.0883333333333,327.23749999999995,346.93,278.806,L8
2015-07-20 22:17:10+00:00,251.29,,,,,,278.59,,,,308.75,305.89,,296.77,,,,,,335.51,,314.49,L8
2015-08-05 22:17:13+00:00,251.29,,,,,,278.59,,,249.23,278.365,278.2,252.49,275.215,251.48,255.03,218.16,,271.45,311.21500000000003,301.09,281.8,L8
2015-10-24 22:17:40+00:00,251.29,224.54,211.14,212.92,226.86,236.44,260.69,250.85,259.13,259.445,275.31666666666666,276.31,260.125,272.0933333333333,258.605,263.58,218.16,278.66,279.945,309.98,315.55999999999995,279.6433333333334,L8
2015-12-11 22:17:42+00:00,236.33499999999998,227.675,220.38,218.27499999999998,231.815,241.485,258.74666666666667,253.325,263.05,264.75,274.96750000000003,276.64,264.98333333333335,272.825,264.7266666666667,270.21999999999997,218.16,283.495,286.00333333333333,310.62,315.55999999999995,280.4275,L8
2015-12-27 22:17:43+00:00,236.33499999999998,237.16666666666666,220.38,233.53333333333333,244.32000000000002,241.485,258.74666666666667,266.24,273.44,276.0475,274.96750000000003,276.64,276.085,280.608,264.7266666666667,281.6825,218.16,295.8566666666666,297.0425,317.794,332.17,287.95799999999997,L8
2016-01-12 22:17:40+00:00,236.33499999999998,237.16666666666666,220.38,233.53333333333333,244.32000000000002,241.485,258.74666666666667,266.24,273.44,269.884,274.96750000000003,270.752,270.668,274.905,260.65500000000003,281.6825,217.06,295.8566666666666,291.156,311.94166666666666,322.875,281.2366666666667,L8
2016-01-28 22:17:39+00:00,221.38,237.16666666666666,220.38,233.53333333333333,244.32000000000002,241.485,248.82500000000002,266.24,273.44,269.884,263.7066666666667,256.92199999999997,267.04,266.37333333333333,257.86800000000005,281.6825,216.06000000000003,295.8566666666666,287.99333333333334,303.825,318.36,269.89,L8
2016-04-01 22:17:14+00:00,216.35500000000002,235.79500000000002,222.00666666666666,231.425,242.47750000000002,242.13333333333333,249.43999999999997,263.2425,270.77750000000003,275.892,273.39000000000004,261.49399999999997,270.46999999999997,269.03833333333336,261.812,287.835,226.52666666666667,292.18,291.75666666666666,307.5366666666667,324.41400000000004,273.95,L8
2016-05-03 22:17:13+00:00,214.15666666666667,235.9,222.92999999999998,231.68,243.5025,242.79,249.94000000000003,262.6475,270.76250000000005,276.45200000000006,273.33666666666664,260.87800000000004,270.25333333333333,269.09166666666664,261.804,287.6125,231.82250000000002,292.28999999999996,292.38,307.62833333333333,323.302,272.75666666666666,L8
2016-07-22 22:17:35+00:00,210.54500000000002,228.32,219.58499999999998,219.51999999999998,233.95499999999998,240.92000000000002,247.48000000000002,251.35999999999996,262.18666666666667,279.0133333333334,279.25,264.78499999999997,265.3725,265.555,265.65,278.22333333333336,247.73250000000002,282.9533333333334,288.8675,304.555,323.07,269.31,L8
2016-08-07 22:17:37+00:00,210.54500000000002,228.32,219.58499999999998,230.03,233.95499999999998,240.92000000000002,247.48000000000002,251.35999999999996,262.18666666666667,279.0133333333334,279.25,274.13333333333327,276.41749999999996,277.46500000000003,271.96,282.5975,258.9566666666667,287.52250000000004,294.43,310.47,330.66,276.9433333333333,L8
2016-09-24 22:17:49+00:00,212.13,227.34666666666666,218.20000000000002,227.445,234.66,240.2166666666667,248.22,250.46666666666667,261.63,277.75,280.09499999999997,274.41249999999997,275.33799999999997,275.546,272.67,281.09800000000007,257.45000000000005,286.322,294.22249999999997,310.995,330.66,277.33500000000004,L8
2017-01-30 22:17:38+00:00,215.3,242.47000000000003,215.43,235.37,253.24,256.755,263.71999999999997,248.68,280.655,273.96,302.0,275.25,282.04999999999995,280.545,295.02,285.4100000000001,252.93,298.7366666666666,306.26,323.33500000000004,362.5,297.935,L8
2017-06-07 22:17:15+00:00,215.52,245.53500000000003,215.48,213.88,252.8,258.385,261.27,251.17,281.745,274.41,298.58000000000004,273.7,270.55,267.56,298.545,273.13,251.81,296.575,308.3,326.19500000000005,347.79499999999996,295.89,L8
2017-07-09 22:17:23+00:00,219.95,241.57000000000002,226.14,223.615,249.8066666666667,258.9766666666667,261.6433333333333,254.93,276.97333333333336,279.1350000000001,292.97333333333336,276.015,272.77,272.33500000000004,292.30333333333334,278.77,261.145,292.3633333333333,305.5,322.83,344.34999999999997,293.87333333333333,L8
2017-07-25 22:17:30+00:00,219.95,241.57000000000002,237.74666666666667,230.46,252.3675,260.7675,264.525,262.67333333333335,280.1,288.6133333333334,292.97333333333336,284.7366666666667,281.0366666666667,280.87333333333333,294.4375,278.77,274.3566666666666,296.895,312.0875,328.44500000000005,346.5725,299.7325,L8
2017-08-10 22:17:37+00:00,219.95,232.58499999999998,237.74666666666667,232.09,245.42749999999998,255.6,261.65999999999997,262.36,273.3,287.96000000000004,286.8333333333333,283.835,281.8525,282.44,286.18,280.40000000000003,276.605,292.005,311.96999999999997,327.90250000000003,344.935,295.6475,L8
2017-09-11 22:17:42+00:00,219.95,232.58499999999998,237.74666666666667,232.09,245.42749999999998,248.57599999999996,253.98199999999997,256.156,273.3,278.14000000000004,269.885,277.57599999999996,276.498,276.43600000000004,279.034,276.0625,268.11199999999997,292.005,304.134,327.90250000000003,334.782,287.37399999999997,L8
2018-05-25 22:16:28+00:00,,,,,,,,,,239.87,243.9,246.89,250.1,246.96,248.46,251.6,217.52,,260.28,,289.7,246.19,L8
2018-06-10 22:16:26+00:00,221.37,231.41,229.8,220.33,236.73,242.24,244.03,249.39,261.6,258.515,261.4,258.92499999999995,261.59499999999997,256.40500000000003,257.08,265.495,235.62,278.43,276.985,309.21,309.27,259.58000000000004,L8
2018-06-26 22:16:36+00:00,221.385,230.63,230.35000000000002,223.515,238.83499999999998,244.345,249.0,253.31,262.78,264.3866666666667,267.7,264.56666666666666,265.7633333333333,262.34,263.7966666666667,271.23,246.47000000000003,281.19,284.1466666666667,313.7,317.91333333333336,268.66333333333336,L8
2018-08-29 22:17:08+00:00,221.385,230.63,230.35000000000002,223.515,238.83499999999998,244.345,249.0,253.31,262.78,264.3866666666667,267.7,264.56666666666666,262.115,258.7825,260.375,266.11,239.2825,281.19,279.58,313.7,317.91333333333336,268.66333333333336,L8
2018-11-17 22:17:31+00:00,218.95666666666668,228.63,224.11666666666667,219.92,235.54999999999998,241.48000000000002,247.04,251.98000000000002,261.68333333333334,265.5425,266.975,267.2175,263.968,260.548,262.82800000000003,268.598,242.032,281.30333333333334,282.276,312.4066666666667,320.325,270.9,L8
2018-12-03 22:17:30+00:00,218.95666666666668,228.63,224.11666666666667,219.92,235.54999999999998,241.48000000000002,247.04,251.98000000000002,261.68333333333334,274.1,274.6666666666667,266.4225,263.66200000000003,260.502,262.35,265.47,241.75799999999998,281.30333333333334,284.108,312.4066666666667,330.5333333333333,279.1366666666666,L8
2019-02-05 22:17:21+00:00,216.77499999999998,225.36,212.43,213.915,228.48,237.375,244.53,250.84,259.56,269.65999999999997,265.645,265.2433333333334,260.9125,257.8525,260.4325,259.9325,234.825,280.725,280.3175,309.61,327.90999999999997,279.135,L8
2019-04-26 22:16:59+00:00,215.59333333333333,224.2266666666667,212.7266666666667,213.03333333333333,227.72,235.91,243.46666666666667,249.20333333333335,258.9433333333333,269.54,265.26666666666665,266.93500000000006,264.98,261.84749999999997,264.2375,265.095,243.20250000000001,278.6333333333333,286.865,309.69666666666666,327.59,279.1233333333334,L8
2019-05-12 22:17:08+00:00,215.5725,224.85500000000002,214.76,214.2125,229.435,237.70749999999998,244.615,249.33,259.4675,270.89750000000004,266.245,268.788,266.382,263.222,265.592,267.21799999999996,245.34,278.6625,288.154,309.74,326.96,279.3575,L8
2019-05-28 22:17:17+00:00,218.26,229.0675,221.64000000000001,222.9425,234.45999999999998,240.885,251.5925,256.33,265.4575,275.3775,270.89250000000004,273.01,271.534,268.528,268.49800000000005,269.2,248.132,283.7425,291.5,313.65,331.8625,283.7325,L8
2019-11-04 22:17:58+00:00,220.56333333333336,231.15,224.87666666666667,228.04666666666665,239.1866666666667,243.76666666666665,257.20666666666665,260.3433333333333,269.05,279.69666666666666,274.1366666666667,283.51,280.5366666666667,277.78333333333336,277.93,282.8533333333333,257.4166666666667,287.0,299.18333333333334,316.42,334.79,287.76000000000005,L8
2020-02-24 22:17:35+00:00,221.33,226.39499999999998,217.61,221.015,236.45,242.055,252.465,254.245,264.95500000000004,275.87,269.74,280.26,275.42500000000007,272.03499999999997,276.68000000000006,285.905,258.02,281.465,296.345,315.78999999999996,333.855,288.985,L8
2020-03-11 22:17:28+00:00,221.33,225.90333333333334,215.76666666666665,218.68999999999997,233.4,240.16,249.37666666666667,253.16333333333333,262.63000000000005,272.80333333333334,267.3933333333333,278.9766666666667,274.01000000000005,270.46666666666664,275.61000000000007,282.8533333333333,254.61666666666667,281.20666666666665,295.72,313.73333333333335,330.88666666666666,285.9266666666667,L8
2020-09-03 22:17:46+00:00,,224.92,212.08,207.79,220.82,228.655,234.005,240.57999999999998,257.98,254.2,252.135,261.945,261.95000000000005,259.3,260.96000000000004,260.475,231.775,280.69,283.78,297.255,313.41999999999996,266.235,L8
2020-09-19 22:17:52+00:00,,,,229.185,214.34,246.45,248.405,256.005,286.41,266.11,272.255,273.58500000000004,283.20000000000005,278.16499999999996,248.45,277.41499999999996,215.74,,301.16499999999996,309.06,333.21500000000003,277.65999999999997,L8
2021-01-25 22:17:44+00:00,216.27,224.17,213.55,225.81666666666663,221.63,243.29999999999998,247.40333333333334,255.06333333333336,274.73,267.67333333333335,270.4266666666667,274.84999999999997,280.48666666666674,275.51,261.19500000000005,277.1666666666667,230.995,282.08,299.69,310.17,332.24333333333334,277.0133333333333,L8
2021-02-26 22:17:35+00:00,218.435,229.42,215.33,224.3875,224.39666666666668,241.9175,247.4975,254.6925,270.2766666666667,268.82,270.19,276.1875,279.49250000000006,274.5125,265.92,277.89,237.96666666666667,282.85,299.1275,310.9325,332.0175,277.5875,L8
2021-05-01 22:17:07+00:00,218.435,229.42,215.33,219.58999999999997,229.425,237.385,246.59,265.5566666666667,262.21000000000004,271.53,268.125,278.79,275.78500000000014,270.85999999999996,274.655,290.7266666666667,249.07999999999998,295.4533333333333,297.09000000000003,324.6066666666666,330.81999999999994,277.51499999999993,L8
2021-06-18 22:17:27+00:00,218.435,229.42,215.33,219.58999999999997,229.425,233.63666666666666,243.54666666666665,259.555,256.26000000000005,267.45666666666665,264.75333333333333,272.46000000000004,271.1266666666667,267.9266666666667,270.09666666666664,284.02,244.13666666666666,287.5925,293.56666666666666,318.525,325.9,270.4866666666667,L8
2021-11-09 22:17:58+00:00,223.57,228.77,224.24,224.94,239.31,236.745,246.025,253.285,258.69,271.38,270.935,273.95500000000004,273.3750000000001,273.29499999999996,276.535,277.185,255.34000000000003,277.03,297.095,308.47,329.21000000000004,271.625,L8
2022-01-12 22:17:49+00:00,218.42000000000002,226.63,218.4,219.21499999999997,233.615,241.73000000000002,249.275,257.76,266.47,276.31499999999994,275.54,280.30500000000006,277.9650000000001,276.4649999999999,281.495,282.805,261.03000000000003,284.57500000000005,302.97,314.44500000000005,336.22,281.31499999999994,L8
2022-02-21 22:17:43+00:00,218.42000000000002,239.28,232.85666666666665,235.36999999999998,246.42666666666665,251.48000000000002,260.7733333333333,267.52,278.5933333333333,283.2033333333333,290.56,293.80333333333334,291.45000000000005,287.8166666666666,290.53333333333336,291.87,261.03000000000003,296.43333333333334,312.54333333333335,323.56,342.06,293.42333333333335,L9
2022-06-05 22:17:39+00:00,213.27,244.53500000000003,237.16499999999996,240.58499999999995,249.98499999999999,253.54500000000002,263.86499999999995,268.77,281.38,283.0799999999999,293.91,296.65000000000003,294.70500000000004,289.4599999999999,289.755,296.1133333333333,245.63,299.625,314.98,335.15000000000003,341.91,296.725,L8
2022-06-13 22:17:12+00:00,213.27,249.79000000000005,244.00333333333333,241.42999999999998,251.98333333333332,255.9666666666667,267.8733333333333,267.9166666666667,281.46,284.4266666666667,295.71333333333337,301.31333333333333,292.25000000000006,289.4599999999999,290.84,298.925,245.63,299.625,314.98,335.15000000000003,341.91,296.725,L9
2022-06-21 22:17:48+00:00,216.07999999999998,245.20000000000002,242.2125,239.14249999999998,249.1575,253.0675,265.0425,266.47249999999997,279.64,285.16999999999996,291.51,295.19,288.7925,286.22666666666663,288.305,296.93,260.245,295.63000000000005,309.8566666666667,333.8675,344.45,292.63666666666666,L8
2022-07-31 22:17:39+00:00,218.89,251.16000000000003,252.09666666666666,247.6933333333333,256.2366666666667,258.71999999999997,272.07,271.7966666666666,286.235,294.14,299.6066666666666,302.75333333333333,294.89750000000004,295.13999999999993,294.10666666666674,302.37750000000005,274.86,303.895,315.65,336.835,351.635,301.04999999999995,L9
2022-12-22 22:17:59+00:00,,248.33,,,,,,,286.3,305.06,311.4,,300.4650000000001,,,,,,,323.11,351.44,,L9
2023-01-15 22:17:53+00:00,219.28,239.77,236.2,240.97,242.88,240.83,259.9,258.67,276.66499999999996,289.9,294.09,276.99,292.0533333333334,272.89,275.96,280.75,255.36,281.56,290.88,317.50333333333333,340.735,280.93,L8
2023-01-31 22:17:58+00:00,219.28,231.21,236.2,240.97,242.88,240.83,259.9,258.67,267.03,274.74,294.09,276.99,290.3750000000001,256.835,258.69,280.75,255.36,281.56,277.13,300.49666666666667,325.25666666666666,260.66999999999996,L8
2023-02-16 22:17:50+00:00,214.175,229.47500000000002,232.47,231.59999999999997,242.46999999999997,244.59500000000003,257.485,259.83500000000004,267.16999999999996,277.4,288.8233333333333,277.54,285.94000000000005,259.99999999999994,262.74,276.355,261.45500000000004,282.825,283.06666666666666,306.7825,325.25666666666666,264.7466666666666,L8
2023-03-28 22:17:33+00:00,214.65666666666667,228.42,228.35333333333332,228.2933333333333,241.2733333333333,242.69333333333336,252.94666666666663,256.4066666666667,265.03999999999996,275.6233333333333,284.155,276.7766666666667,282.94000000000005,261.74249999999995,263.89,273.77666666666664,259.97,282.15000000000003,283.91499999999996,306.27,325.725,267.37749999999994,L9
2023-05-15 22:17:12+00:00,213.66,228.565,226.6175,228.21499999999997,240.075,244.1575,254.11,255.905,264.7425,275.03999999999996,282.68999999999994,275.83000000000004,280.958,263.17999999999995,265.742,272.8975,259.32500000000005,281.8025,285.23400000000004,306.3,326.256,268.628,L9
2023-05-31 22:17:04+00:00,213.21599999999998,228.516,226.6175,227.26,239.02799999999996,243.098,252.10399999999998,259.294,264.526,274.21799999999996,281.88666666666666,275.61400000000003,281.8266666666667,264.425,269.8883333333333,273.3,259.244,281.546,286.09166666666664,307.18857142857144,328.085,273.0883333333333,L9
2023-06-08 22:17:00+00:00,211.42666666666665,227.235,224.82399999999998,224.88166666666666,236.72,241.905,250.54333333333332,256.7683333333334,263.2283333333333,272.8383333333333,279.57714285714286,273.56666666666666,279.2771428571429,265.1271428571428,270.8885714285714,273.9583333333333,262.8066666666667,282.0833333333333,287.15714285714284,307.81125,329.8085714285714,276.61,L8
2023-06-16 22:16:54+00:00,211.42666666666665,227.235,224.82399999999998,224.88166666666666,236.72,241.905,250.54333333333332,256.7683333333334,263.2283333333333,268.34714285714284,273.525,269.17857142857144,275.38500000000005,262.8175,267.3875,268.7242857142857,262.8066666666667,282.0833333333333,287.15714285714284,307.81125,329.8085714285714,276.61,L9
2023-06-24 22:17:06+00:00,211.27714285714288,227.02142857142857,224.28333333333333,227.32999999999998,236.72,242.4257142857143,250.53,256.5314285714286,263.35857142857145,268.34714285714284,268.1142857142857,269.2025,272.23125000000005,266.52,267.3875,268.7242857142857,264.9942857142857,282.89,287.34875,306.2325,327.57,276.3075,L8
2023-07-02 22:17:05+00:00,211.92374999999998,228.19875000000002,226.0257142857143,228.325,237.61285714285714,243.88875000000002,251.31875,257.04,263.36125,269.01375,268.1142857142857,269.98777777777775,272.53555555555556,267.473,268.5577777777778,268.7242857142857,267.45,284.02875,288.6166666666667,307.3877777777778,329.1925,278.00444444444446,L9
2023-07-10 22:17:17+00:00,211.92374999999998,228.19875000000002,226.0257142857143,228.325,237.61285714285714,243.88875000000002,251.31875,257.04,263.36125,269.01375,263.3125,269.98777777777775,268.99,264.6390909090909,268.5577777777778,262.1275,267.45,284.02875,288.6166666666667,307.3877777777778,329.1925,278.00444444444446,L8
2023-07-18 22:17:12+00:00,210.87285714285713,227.76857142857145,224.33,231.59249999999997,236.73499999999999,244.32571428571433,250.09285714285716,260.52125,262.83714285714285,268.1957142857143,261.3885714285715,269.11249999999995,268.2966666666667,263.81399999999996,267.6325,259.46714285714285,269.1771428571428,284.38142857142856,288.33375,307.52500000000003,329.0728571428572,277.63875,L9
2023-09-20 22:17:40+00:00,218.07714285714286,231.8814285714286,230.17499999999998,237.48499999999999,240.23999999999998,246.59285714285716,253.18,263.74125,267.27285714285716,271.21714285714285,265.49571428571426,272.7225,267.2,266.37874999999997,275.39428571428573,257.385,269.4483333333333,286.62285714285713,296.07857142857137,313.22285714285715,338.2642857142857,288.75142857142856,L9
2023-10-14 22:17:45+00:00,218.48666666666665,232.81000000000003,232.186,239.7428571428571,240.512,247.8766666666667,254.73166666666668,265.7685714285714,268.355,271.075,264.71999999999997,272.3614285714286,264.0425,263.7025,272.31857142857143,249.53,271.938,287.5933333333333,297.6816666666666,314.72333333333336,340.11999999999995,290.9983333333333,L8
2023-10-22 22:17:50+00:00,218.48666666666665,232.81000000000003,232.186,239.7428571428571,240.512,247.8766666666667,254.73166666666668,265.7685714285714,268.355,271.075,264.71999999999997,272.3614285714286,264.0425,263.7025,272.31857142857143,249.53,271.938,287.5933333333333,303.4428571428571,319.65285714285716,340.11999999999995,290.9983333333333,L9
2023-11-15 22:17:47+00:00,221.4366666666667,234.88333333333333,236.06799999999998,241.6,243.32999999999998,250.40666666666667,257.64,267.1442857142857,269.685,272.72999999999996,266.69666666666666,273.82428571428574,265.74125000000004,265.87624999999997,273.6471428571429,251.54333333333332,277.324,289.78833333333336,307.25428571428574,323.91285714285715,344.91,295.6733333333333,L8
2024-01-10 22:17:52+00:00,243.935,254.30999999999997,255.17,250.37999999999997,257.84666666666664,262.2966666666667,275.6066666666666,281.3425,284.3,289.62666666666667,297.0566666666667,294.09,270.1600000000001,272.7033333333333,277.48,261.28,275.165,294.82,319.7575,332.855,350.88333333333327,300.21,L9
2024-02-11 22:17:53+00:00,243.935,256.0875,254.3825,244.80333333333328,257.84666666666664,265.87,275.6066666666666,278.855,284.3,289.385,298.735,295.4975,277.80250000000007,280.41999999999996,282.48400000000004,269.1975,281.9766666666667,294.82,321.88599999999997,335.48400000000004,354.54999999999995,303.34999999999997,L9
2024-04-15 22:17:28+00:00,218.845,248.615,245.38750000000002,226.0666666666666,249.59333333333328,259.59000000000003,275.06999999999994,276.22,277.27,285.4433333333333,295.9666666666667,291.67333333333335,287.51000000000005,292.03999999999996,289.2166666666667,285.09999999999997,281.9766666666667,292.34000000000003,315.68199999999996,331.992,350.22,299.97999999999996,L9
2024-04-23 22:17:03+00:00,218.845,248.615,245.38750000000002,226.0666666666666,249.59333333333328,259.59000000000003,275.06999999999994,276.22,277.27,285.4433333333333,295.9666666666667,291.67333333333335,287.51000000000005,292.03999999999996,293.33000000000004,285.09999999999997,288.63250000000005,292.34000000000003,311.712,329.358,350.22,304.2075,L8
2024-05-09 22:16:51+00:00,216.41,243.712,239.43400000000003,223.10249999999996,245.34749999999997,255.204,264.2466666666666,269.16499999999996,271.09,281.625,288.7525,285.7375,283.4325,285.985,287.822,280.7025,280.97,287.97333333333336,307.1433333333333,324.68833333333333,344.72,296.66999999999996,L8
2024-07-12 22:17:00+00:00,213.93999999999997,236.635,232.8175,217.30666666666664,238.10666666666665,249.34499999999997,249.63500000000002,261.43333333333334,262.44,279.6466666666667,283.90333333333336,281.8066666666667,281.9933333333334,280.4533333333333,286.07500000000005,278.3766666666667,278.07250000000005,279.84000000000003,303.77,322.67999999999995,340.855,292.62499999999994,L8
