dates,satname,nzd0512-0000,nzd0512-0001,nzd0512-0002,nzd0512-0003,nzd0512-0004,nzd0512-0005,nzd0512-0006,nzd0512-0007,nzd0512-0008,nzd0512-0009,nzd0512-0010,nzd0512-0011,nzd0512-0012,nzd0512-0013,nzd0512-0014,nzd0512-0015,nzd0512-0016,nzd0512-0017,nzd0512-0018,nzd0512-0019,nzd0512-0020,nzd0512-0021,nzd0512-0022,nzd0512-0023,nzd0512-0024,nzd0512-0025,nzd0512-0026,nzd0512-0027,nzd0512-0028,nzd0512-0029,nzd0512-0030,nzd0512-0031,nzd0512-0032,nzd0512-0033,nzd0512-0034,nzd0512-0035,nzd0512-0036,nzd0512-0037,nzd0512-0038,nzd0512-0039,nzd0512-0040,nzd0512-0041,nzd0512-0042,nzd0512-0043,nzd0512-0044,nzd0512-0045,nzd0512-0046,nzd0512-0047
2013-08-31 22:22:50.245000,L8,305.95,287.03,284.86,290.27,286.30,289.66,291.00,289.32,287.18,284.28,286.47,281.72,283.90,280.76,278.36,284.88,283.66,282.21,287.76,292.65,291.55,282.16,289.28,295.48,304.91,309.26,311.71,315.37,312.56,309.28,311.90,309.18,304.85,308.81,307.26,304.12,299.98,303.16,310.41,307.39,307.44,306.99,309.75,306.99,319.97,319.40,305.37,309.02
2013-09-25 22:16:28.938000,L8,298.45,279.91,279.17,281.53,279.66,282.07,282.32,284.53,281.98,277.44,278.08,275.17,278.39,277.74,272.79,273.78,280.22,275.59,282.08,284.07,284.55,269.91,283.98,285.17,296.35,302.61,307.37,307.39,304.94,304.58,299.62,298.62,296.27,305.36,300.92,299.20,294.81,300.01,302.76,297.18,299.77,298.21,306.00,308.56,317.86,320.86,287.73,243.66
2013-10-02 22:22:40.460000,L8,297.80,283.48,280.58,283.54,277.54,284.16,284.95,286.99,283.80,278.69,282.77,276.44,279.28,278.66,274.87,278.51,281.94,276.91,282.70,286.18,282.98,269.25,284.67,288.36,297.94,299.18,307.79,303.75,303.49,304.44,304.84,292.83,297.43,302.91,298.98,293.34,291.28,296.60,297.44,294.98,298.55,296.92,304.48,303.13,313.29,309.20,307.78,
2013-10-11 22:16:29.291000,L8,303.36,286.88,283.44,285.00,284.88,285.35,290.10,288.27,289.37,281.72,289.90,280.34,280.78,265.35,257.52,263.02,264.80,278.95,288.15,290.45,287.10,265.66,262.33,276.51,290.83,291.59,306.09,308.71,307.94,308.58,306.52,301.39,300.56,306.11,304.17,303.44,299.20,302.17,303.78,300.61,302.52,313.19,308.81,309.48,322.85,320.27,285.43,292.03
2013-10-18 22:22:37.411000,L8,298.39,284.75,280.62,284.00,281.85,283.72,287.75,286.18,284.51,279.29,284.80,277.15,281.87,280.97,277.37,280.83,282.63,279.79,285.47,285.11,281.76,269.75,280.68,284.78,292.85,297.80,304.07,302.43,301.45,301.63,297.00,291.15,291.06,300.57,299.08,298.46,298.21,301.57,304.74,302.92,301.93,301.90,306.96,307.09,316.74,314.34,,291.58
2013-11-12 22:16:19.914000,L8,296.67,278.87,278.68,284.14,277.73,281.92,285.17,285.86,285.84,279.84,283.01,278.77,279.95,280.13,275.62,278.49,281.68,278.22,280.65,284.85,281.92,265.39,282.12,288.09,293.12,301.20,305.75,310.52,302.28,304.91,297.84,292.18,288.87,300.45,297.53,295.58,290.98,299.04,301.43,296.11,299.79,300.11,304.45,304.76,314.42,318.79,,
2013-11-19 22:22:25.407000,L8,297.19,278.27,275.40,282.28,276.70,279.95,282.15,285.36,284.17,277.72,282.52,276.78,276.17,278.94,272.32,276.77,279.99,276.88,280.18,282.80,281.60,262.28,279.63,286.77,292.45,296.20,301.14,302.19,299.95,302.80,295.29,289.88,287.86,294.98,293.50,291.46,286.48,295.18,298.70,294.22,297.89,298.60,301.17,302.17,312.65,270.47,,
2014-02-23 22:21:32.043000,L8,299.83,281.16,281.18,281.31,278.87,281.11,282.59,284.86,281.57,278.54,278.14,271.30,275.46,275.43,274.22,275.29,279.17,276.78,280.93,283.12,282.18,269.03,282.82,287.16,294.63,299.22,299.68,301.04,302.09,303.86,297.35,289.17,292.65,299.99,294.85,293.87,291.28,299.35,302.29,298.55,300.49,302.70,306.97,305.91,322.30,273.74,299.20,285.38
2014-03-11 22:21:19.920000,L8,299.86,280.54,278.37,279.68,276.25,280.98,282.68,284.65,280.82,277.44,277.68,271.05,273.58,274.80,273.71,276.59,279.40,275.83,280.65,284.01,284.62,270.17,283.18,285.11,294.91,295.96,299.74,300.28,301.58,300.87,292.21,289.92,294.40,297.61,294.50,293.17,288.61,298.85,301.92,296.89,300.66,298.91,305.21,305.58,315.06,277.51,292.56,244.88
2014-03-20 22:15:01.497000,L8,297.64,277.23,274.91,277.35,272.28,276.70,279.84,279.06,278.06,273.48,273.27,269.08,269.22,271.91,270.19,272.29,276.43,273.94,279.14,281.61,280.58,267.07,282.49,282.67,293.16,294.25,298.61,299.32,299.68,295.74,288.76,290.22,291.71,296.30,295.80,291.50,286.52,296.61,301.11,294.93,298.68,297.08,303.24,304.02,313.71,272.95,,
2014-04-21 22:14:29.865000,L8,306.46,288.58,283.59,287.11,283.66,286.53,291.22,289.30,285.44,285.15,285.17,274.06,280.50,278.73,278.64,283.43,282.42,279.66,287.63,292.95,291.52,282.24,291.03,295.02,304.70,307.03,310.58,309.71,313.21,307.97,312.02,310.63,307.51,323.74,309.68,302.57,304.90,306.65,312.45,304.54,306.92,307.85,310.22,312.88,324.72,323.41,322.00,311.10
2014-05-30 22:20:22.872000,L8,289.49,280.79,274.99,269.23,261.14,263.97,262.47,261.33,260.02,262.46,264.08,264.95,263.52,261.65,256.19,261.70,265.52,270.19,283.92,284.29,283.00,266.76,287.79,283.95,300.95,303.35,304.79,304.71,304.22,302.31,301.23,304.28,301.15,305.02,299.42,293.74,294.30,299.47,306.63,299.11,302.67,299.38,307.89,313.19,317.27,307.64,,
2014-07-17 22:20:39.943000,L8,,,,,,,242.24,237.57,242.79,240.71,241.34,251.63,241.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-02 22:20:46.799000,L8,305.31,289.72,284.09,287.45,283.28,283.60,289.77,289.05,282.98,280.74,284.72,275.80,277.71,276.03,278.17,281.99,282.41,279.36,291.50,295.26,291.63,282.54,293.51,295.48,306.31,307.81,311.21,312.77,312.51,308.89,308.86,308.19,307.09,308.22,306.25,300.61,300.87,304.41,310.58,307.40,308.14,311.37,315.89,316.50,322.14,321.33,324.80,294.67
2014-08-11 22:14:39.696000,L8,277.83,272.06,267.19,260.87,257.03,257.93,267.40,255.37,251.67,249.74,249.00,252.01,244.70,,,,,,,,,,,,,,,,,,,,,,263.30,283.46,284.22,292.88,295.54,291.11,295.27,294.80,301.74,299.10,305.56,,,
2014-08-18 22:20:51.886000,L8,297.46,279.24,269.41,267.82,260.56,260.24,265.30,260.88,261.32,255.40,264.45,261.66,261.88,259.82,253.64,261.10,267.96,267.08,276.72,280.04,277.67,,278.55,277.52,294.78,290.42,295.73,295.47,295.28,294.36,288.86,,289.66,293.47,285.52,287.17,286.92,292.43,297.04,292.05,295.81,296.90,301.61,304.91,308.36,,,
2014-09-03 22:20:54.579000,L8,300.08,282.84,277.88,280.62,274.98,279.19,284.49,283.84,278.58,275.66,279.75,272.70,277.23,273.95,272.64,276.39,279.33,277.01,284.41,288.08,286.95,270.70,284.16,286.71,300.71,299.51,305.02,303.20,303.71,304.08,302.88,299.79,298.78,301.68,302.64,295.29,294.93,299.02,303.36,300.27,301.75,301.56,306.24,308.08,318.47,319.79,306.22,242.55
2014-09-19 22:20:54.477000,L8,301.66,283.94,283.72,284.94,281.17,285.89,287.82,288.32,283.88,279.98,279.26,276.11,280.18,278.43,275.04,281.68,282.42,282.69,287.63,290.94,289.79,274.64,287.68,292.74,304.55,306.91,308.38,313.64,309.23,308.64,309.76,303.18,302.41,307.05,305.00,302.49,300.95,303.75,306.84,302.99,303.48,302.51,307.37,308.96,317.28,317.39,314.54,303.50
2014-09-28 22:14:44.621000,L8,297.38,276.56,273.37,279.31,273.17,280.21,280.84,283.33,278.67,275.31,276.81,270.80,274.26,272.07,271.41,272.59,278.20,275.69,280.93,284.59,281.03,268.39,280.68,282.95,296.71,300.21,302.78,301.43,302.61,301.23,296.53,294.95,294.00,298.21,295.78,293.50,290.66,296.84,301.84,297.65,299.40,299.16,305.32,306.36,314.01,276.07,299.70,242.29
2014-11-06 22:21:01.126000,L8,294.45,276.26,274.63,280.08,277.07,281.19,282.36,282.30,279.83,276.17,278.02,271.46,275.59,276.59,271.16,273.48,276.00,274.42,278.11,282.27,279.38,257.48,274.78,282.98,292.22,295.95,299.72,299.78,300.06,298.92,296.50,286.32,288.23,295.57,293.62,292.68,287.61,297.04,299.16,296.13,298.01,298.28,302.61,303.26,312.37,273.97,,
2015-01-02 22:14:38.674000,L8,297.48,277.64,275.63,281.61,277.75,279.43,281.50,283.66,281.62,278.69,277.44,270.77,273.24,275.33,274.49,273.25,279.05,276.38,280.68,283.26,279.89,263.53,277.10,285.11,291.52,292.54,296.82,296.73,297.36,296.18,296.50,287.45,285.32,291.71,291.06,287.71,286.03,296.52,300.48,296.35,298.41,298.41,303.96,304.41,312.55,275.90,,245.17
2015-03-14 22:20:23.206000,L8,304.98,287.35,286.41,288.50,285.63,282.87,282.26,286.48,283.64,282.29,279.54,273.51,275.88,275.02,274.45,280.25,281.96,280.25,286.02,285.81,288.88,275.01,287.23,294.64,301.74,299.57,305.39,301.99,306.37,308.31,306.39,304.59,299.50,303.74,301.85,297.72,296.53,301.93,304.00,301.43,301.73,303.49,308.83,308.48,320.95,310.41,306.79,296.04
2015-04-15 22:20:10.505000,L8,,,,,,,,251.59,251.41,248.85,249.09,253.26,248.24,244.21,235.76,248.96,248.72,252.36,235.83,,,,,,,,,,,,,,,260.54,252.85,274.75,274.92,284.30,286.62,,,,,,,,,
2015-05-01 22:20:00.344000,L8,300.94,282.83,274.44,269.29,263.90,264.97,264.22,259.59,261.98,264.06,262.07,264.37,265.00,262.98,258.97,261.78,270.15,269.91,278.13,282.66,279.29,,279.90,282.48,295.20,293.89,298.95,295.34,297.86,298.65,293.52,286.81,293.03,296.10,269.39,288.40,289.37,295.89,299.22,295.68,298.35,303.32,306.07,308.59,314.14,,,
2015-06-27 22:13:58.027000,L8,306.45,289.57,286.16,285.48,276.15,290.15,291.59,289.68,272.95,272.47,275.55,272.69,270.19,266.22,277.14,278.82,282.82,286.49,295.20,295.27,291.69,289.93,302.42,304.24,307.79,310.52,309.90,314.39,315.66,308.23,311.00,310.17,314.91,309.91,305.17,308.58,307.83,314.16,310.92,307.60,310.14,308.71,316.86,319.57,324.54,320.26,320.69,319.59
2015-07-04 22:20:14.053000,L8,291.95,280.14,273.98,272.09,260.71,265.66,262.52,260.12,260.94,261.41,261.98,265.81,262.40,260.76,256.65,256.67,262.37,265.96,283.75,283.76,278.95,270.21,289.91,291.59,305.03,310.00,306.00,306.83,310.75,310.37,309.48,307.11,303.49,308.85,299.34,295.29,297.71,301.61,309.27,300.55,306.26,306.17,313.67,317.40,320.39,319.04,,
2015-07-29 22:14:13.585000,L8,289.62,280.45,273.51,266.56,261.05,262.03,265.07,256.84,258.57,258.22,258.87,262.93,259.56,258.01,254.64,260.01,260.50,267.34,276.44,286.75,280.15,262.29,282.46,287.04,298.05,300.77,303.12,299.21,304.46,302.07,294.00,303.11,299.67,300.70,297.57,291.42,293.39,299.55,300.83,294.25,302.45,297.96,309.85,316.22,315.22,305.40,,
2015-08-21 22:20:33.210000,L8,297.08,280.29,271.17,270.97,264.00,270.89,273.00,259.79,263.73,260.83,263.81,264.34,263.90,260.17,261.18,259.96,269.79,268.14,277.15,280.14,281.83,266.40,279.20,283.13,295.97,293.20,299.92,296.71,300.63,298.66,288.73,259.23,301.30,296.19,285.55,290.47,289.88,295.77,296.86,291.84,295.39,291.66,302.09,308.22,312.14,267.68,,
2015-10-17 22:14:38.194000,L8,296.72,282.79,281.15,284.05,280.11,282.91,283.91,277.03,270.12,268.78,275.68,272.44,270.95,271.85,271.32,271.05,270.66,274.73,275.19,282.42,282.68,269.21,283.61,289.21,293.85,296.83,307.00,309.31,305.66,304.59,298.42,304.35,297.11,297.83,300.14,297.36,297.58,299.96,296.83,291.47,282.59,280.43,303.80,311.75,321.31,320.56,308.30,286.84
2015-11-18 22:14:44.822000,L8,294.29,280.65,278.40,281.39,277.29,281.94,282.75,276.86,270.66,267.31,273.41,271.09,269.37,266.78,269.53,268.58,267.15,271.94,271.00,276.50,279.63,264.16,276.55,284.54,289.37,292.35,305.01,300.69,303.84,301.35,287.20,288.85,285.78,288.09,288.69,290.39,292.07,295.86,287.54,285.70,278.25,270.01,299.49,310.74,310.37,273.26,,252.01
2015-12-27 22:20:55.079000,L8,341.81,279.18,278.26,281.61,276.22,282.31,281.02,275.13,268.42,266.10,268.86,268.30,266.80,265.83,268.17,264.59,266.22,267.83,269.70,273.99,278.86,258.90,274.41,283.72,282.87,283.21,289.46,293.58,293.52,292.54,286.48,280.82,276.01,281.97,289.43,285.71,286.57,289.38,285.13,283.46,275.08,267.08,295.54,306.68,315.77,271.94,325.47,286.62
2016-01-05 22:14:40.992000,L8,296.41,282.98,285.17,283.09,280.00,284.16,281.91,276.47,311.82,326.85,316.11,322.20,269.35,266.87,272.99,269.97,266.56,272.36,272.31,277.73,280.29,267.90,279.79,285.69,287.97,285.13,290.78,294.58,295.14,294.41,284.02,284.36,275.01,283.41,285.57,286.24,288.11,292.83,286.52,285.32,279.00,268.01,295.78,308.33,317.65,273.49,305.17,287.35
2016-02-22 22:14:30.292000,L8,294.48,279.44,279.72,278.83,275.27,275.00,277.52,272.93,265.56,264.95,266.50,268.19,265.48,263.68,268.67,265.62,265.43,267.77,270.22,271.79,276.39,266.93,277.31,282.39,286.08,288.24,294.09,295.53,295.36,294.08,285.80,285.92,281.11,284.67,287.12,285.69,285.55,290.97,286.61,285.08,278.94,268.61,296.65,306.27,316.46,273.45,,
2016-03-16 22:20:36.438000,L8,302.03,286.18,286.35,284.58,285.13,282.14,281.39,282.57,270.50,271.73,274.65,272.18,274.53,269.66,273.29,270.51,272.65,275.37,275.07,281.54,285.27,272.89,285.19,292.35,292.73,295.17,299.60,300.05,302.84,301.28,291.93,294.59,290.93,290.66,292.62,294.15,295.62,298.85,296.21,294.95,284.76,279.66,304.49,313.92,314.31,280.03,308.92,289.13
2016-03-25 22:14:20.047000,L8,300.58,,,260.95,270.35,278.13,275.24,275.89,268.02,268.37,271.41,269.49,268.00,267.09,269.76,267.63,268.88,271.80,271.49,278.56,281.70,270.37,282.31,288.27,289.99,291.53,296.43,296.58,298.28,297.04,287.53,291.98,286.14,279.19,287.70,289.37,291.47,294.80,291.40,289.31,282.52,277.75,303.33,307.32,314.65,310.71,,
2016-04-26 22:14:08.933000,L8,303.00,284.49,281.46,279.09,280.24,281.49,282.82,282.03,266.62,269.40,270.55,268.31,272.50,267.96,269.62,265.62,272.16,273.65,278.29,281.90,286.17,276.37,285.69,289.83,296.24,295.51,301.26,299.82,303.87,301.44,295.99,299.35,297.15,293.62,296.14,293.72,291.87,291.87,297.71,294.89,290.65,281.40,302.87,314.99,267.08,,,
2016-05-03 22:20:25.006000,L8,,,,,,,,,,,240.91,253.35,250.68,246.45,251.12,253.45,258.90,260.51,260.17,265.74,,,279.11,283.19,291.63,288.29,295.55,294.73,296.95,296.14,285.70,288.09,249.55,283.81,287.15,287.37,287.15,293.85,292.11,289.76,285.73,278.38,298.19,307.33,310.19,260.09,,
2016-05-12 22:14:08.416000,L8,288.86,280.94,273.39,267.40,255.74,258.27,260.06,258.01,255.27,258.92,258.94,258.88,258.77,257.14,255.43,253.82,260.29,267.56,276.30,276.45,275.11,265.19,281.88,284.75,296.18,293.02,299.71,296.10,299.02,298.45,289.13,290.47,291.31,291.17,290.34,288.82,289.04,292.99,294.89,291.43,284.02,280.45,300.07,308.09,313.32,,,
2016-06-04 22:20:28.125000,L8,283.31,280.65,273.24,261.96,257.19,260.20,261.11,256.74,256.94,261.82,260.45,262.20,259.40,256.58,255.79,253.08,255.78,263.82,268.95,278.20,272.10,249.89,281.23,282.51,297.56,298.54,302.68,300.38,303.00,300.65,290.68,,292.94,295.80,261.27,289.69,291.22,297.81,296.15,290.86,289.01,278.07,302.54,316.45,320.43,,,
2016-07-06 22:20:41.229000,L8,290.73,281.48,275.70,271.44,259.28,266.77,263.11,260.78,260.65,263.60,263.78,265.68,261.81,260.88,256.65,257.10,261.67,266.82,279.13,278.89,276.97,270.78,288.40,286.58,301.04,302.10,304.78,303.96,307.62,303.38,299.57,303.44,296.46,299.06,297.82,296.62,294.56,296.97,301.64,293.66,293.47,284.54,305.47,317.01,322.27,317.77,,
2016-07-15 22:14:34.059000,L8,306.30,290.93,284.78,292.10,286.19,287.36,288.58,285.95,271.61,273.19,274.32,272.22,271.33,271.54,274.61,274.44,277.43,275.69,296.54,302.06,289.68,285.70,295.91,293.25,305.64,307.80,312.46,301.94,308.63,308.32,292.89,,,,,,,,,,,,,,,,,
2016-08-16 22:14:41.427000,L8,299.03,282.95,278.33,274.72,266.68,277.29,281.63,274.67,266.72,268.59,267.88,268.41,266.98,264.04,265.31,266.18,271.70,271.61,276.96,280.82,285.00,271.35,283.20,285.40,296.65,294.33,302.10,300.14,302.94,302.39,293.67,299.16,294.83,294.17,298.09,295.64,293.68,294.52,296.11,291.09,288.81,282.11,297.06,307.59,316.38,309.48,,
2016-09-08 22:21:00.541000,L8,294.39,279.40,267.59,264.17,254.82,271.89,273.08,263.37,261.55,260.29,264.99,263.45,261.08,259.85,257.98,259.75,261.65,264.92,266.20,274.10,274.78,,,,,,,,,,,,,,,,,,,276.39,277.22,271.95,289.71,296.95,310.36,262.91,,
2016-12-29 22:21:01.343000,L8,287.97,270.87,270.88,272.50,267.37,273.34,275.20,270.65,264.02,260.39,264.12,262.99,263.58,261.62,260.04,260.34,261.30,261.14,262.05,262.71,271.22,,265.93,278.39,279.14,277.62,286.67,285.09,288.97,290.16,274.03,260.29,,,,,,,,274.46,268.66,258.29,285.47,292.68,304.16,,,
2017-01-23 22:14:43.048000,L8,352.02,339.19,341.32,310.87,285.89,322.34,313.31,330.76,328.23,328.53,328.98,325.34,317.73,319.86,329.06,269.46,265.90,269.73,272.84,277.67,280.07,269.42,278.63,293.08,291.50,291.08,294.70,295.56,295.96,293.46,283.37,287.62,283.91,283.89,287.33,292.24,293.61,290.83,287.73,286.62,281.03,270.45,293.58,312.00,334.23,335.34,323.45,319.85
2017-01-30 22:20:50.623000,L8,294.51,278.70,275.95,280.50,275.93,275.46,278.48,274.12,268.14,265.64,267.00,267.80,266.40,264.40,265.48,264.98,265.25,265.39,270.64,272.48,278.10,264.76,275.89,284.18,284.80,289.71,296.45,296.73,298.35,298.77,291.61,291.31,285.36,289.80,292.76,291.55,286.24,288.34,287.41,280.29,278.30,266.23,291.14,300.89,318.77,275.56,,
2017-02-08 22:14:34.654000,L8,296.31,280.37,277.12,281.71,275.42,278.08,278.92,275.59,268.47,266.07,269.93,268.84,266.94,265.44,267.26,266.80,265.15,267.07,271.24,274.15,278.52,262.57,278.01,283.55,283.73,288.94,295.91,296.06,298.43,299.90,291.45,289.55,284.90,290.77,293.21,291.66,286.85,289.62,287.52,280.59,279.44,266.67,291.09,300.84,318.50,274.01,,286.41
2017-02-15 22:20:43.526000,L8,286.25,270.48,269.48,271.39,265.86,268.18,271.12,267.82,261.01,259.72,261.13,259.96,260.22,258.53,258.69,258.35,259.32,260.32,263.08,266.39,272.43,,268.19,276.96,278.30,282.36,289.64,287.46,290.52,291.10,279.90,273.28,279.38,281.75,281.51,283.32,282.07,285.86,281.57,274.61,271.07,260.07,285.71,293.56,304.09,261.45,,
2017-04-20 22:20:11.117000,L8,303.58,286.11,284.31,285.54,282.38,281.94,281.46,283.60,270.24,271.45,273.76,270.71,272.58,268.65,271.44,269.58,273.53,275.64,280.56,283.65,287.63,277.01,286.36,293.19,297.76,296.32,303.80,301.69,306.49,305.83,297.76,300.79,297.70,300.56,303.48,296.42,297.84,300.65,300.97,294.36,293.61,282.45,301.65,314.72,320.22,312.84,,289.17
2017-05-06 22:20:07.089000,L8,299.03,282.63,275.83,272.66,263.72,269.83,267.70,262.32,260.52,263.67,263.21,263.35,262.31,259.12,258.33,261.40,263.51,268.44,273.02,280.56,282.80,267.29,282.11,285.27,295.43,294.24,300.79,297.89,301.07,301.32,290.39,296.97,292.08,293.53,291.31,292.06,292.16,297.10,297.53,291.07,291.38,280.70,296.47,313.39,317.82,263.42,,
2017-07-02 22:14:23.696000,L8,313.62,297.53,288.25,282.28,282.09,271.55,272.05,278.13,271.45,271.03,274.47,270.04,267.71,265.04,267.09,261.69,269.44,277.20,291.31,287.50,286.73,278.74,293.99,296.65,310.53,312.86,310.12,310.69,312.16,313.15,306.50,309.46,301.73,308.43,303.47,303.71,303.51,308.01,310.77,301.86,299.86,289.37,306.61,317.65,320.35,312.16,,
2017-08-03 22:14:35.682000,L8,299.79,282.28,273.37,269.81,261.39,265.16,264.19,258.32,256.11,263.54,262.67,262.86,260.85,257.84,255.76,256.15,264.49,268.76,276.65,280.96,283.34,273.56,281.88,282.33,295.73,294.25,301.46,297.49,300.05,300.56,285.34,296.72,256.01,296.00,293.61,290.36,291.12,295.85,297.60,291.34,291.06,281.68,294.49,307.64,316.85,264.89,,
2017-09-27 22:21:00.343000,L8,289.90,273.93,271.13,275.78,265.18,273.40,272.12,268.98,261.94,260.14,264.80,263.59,262.06,260.52,259.24,263.03,262.55,266.03,267.21,271.98,273.67,251.66,271.97,279.57,285.22,287.51,293.23,292.37,294.00,292.23,278.65,263.21,282.17,281.27,283.70,284.75,285.09,287.78,285.35,,,,,,,,,
2017-10-29 22:21:05.518000,L8,297.31,283.79,283.50,288.20,279.00,283.27,282.72,280.54,269.74,269.28,275.39,271.59,269.94,270.08,273.13,270.55,268.34,274.00,274.92,281.14,281.46,269.51,282.53,288.30,290.13,292.13,298.43,299.11,302.22,302.84,292.99,290.62,288.09,290.11,293.34,294.79,293.69,296.22,290.42,290.79,282.68,271.08,294.25,301.79,315.18,279.00,,
2017-11-30 22:20:56.190000,L8,297.21,284.82,286.17,290.20,281.40,282.83,281.78,277.26,269.22,268.09,273.86,270.98,272.11,268.27,273.57,270.31,266.67,273.64,273.58,279.97,281.05,268.28,283.37,289.87,289.01,288.07,294.67,294.69,296.53,294.69,290.37,286.14,285.00,286.33,286.91,286.68,289.96,291.19,287.16,286.02,281.12,268.01,293.10,301.21,315.19,276.89,,288.19
2017-12-25 22:14:47.702000,L8,295.76,281.62,286.75,284.63,278.00,279.70,279.55,276.01,268.73,267.26,272.65,268.47,269.62,265.73,272.93,267.85,265.60,272.50,273.60,278.46,279.37,267.94,282.60,288.10,286.55,284.45,290.30,288.63,290.62,292.91,284.74,279.82,281.78,282.32,281.13,286.80,287.34,293.81,289.07,286.28,281.09,267.68,291.31,300.98,316.71,269.38,,286.06
2018-01-01 22:20:56.342000,L8,296.68,281.29,287.85,286.07,277.78,279.15,280.32,277.14,268.26,267.97,270.75,269.07,268.86,267.84,270.74,266.07,265.02,271.18,273.95,277.29,279.35,264.67,281.17,288.39,283.01,283.98,290.75,289.85,355.47,353.53,347.62,343.72,344.76,342.20,285.82,286.44,285.75,290.41,288.53,284.40,281.10,266.91,291.51,298.62,312.64,273.65,,244.63
2018-02-11 22:14:26.201000,L8,395.69,287.05,289.21,285.20,284.73,283.02,280.04,280.31,269.90,273.37,273.28,272.55,269.45,272.09,274.59,269.78,268.31,275.15,274.95,280.58,280.19,271.73,354.92,362.52,358.64,345.44,298.52,298.35,301.33,299.91,294.19,295.06,290.90,289.00,295.03,293.77,293.07,299.13,292.47,290.96,282.85,275.22,296.30,307.85,316.28,278.13,,287.01
2018-02-27 22:14:19.470000,L8,297.53,284.11,286.21,282.61,278.20,280.43,277.96,274.19,267.92,265.16,272.43,269.03,267.98,264.87,271.46,269.02,265.82,274.07,273.25,278.89,278.03,269.22,281.67,286.70,290.40,291.15,298.90,297.90,302.06,300.36,292.18,292.45,287.35,291.65,296.05,293.19,290.38,294.53,289.82,287.26,281.51,271.58,291.91,301.36,312.57,276.03,,243.70
2018-03-06 22:20:26.446000,L8,297.61,285.53,286.26,282.31,277.87,281.28,278.50,274.25,267.59,266.65,272.59,269.84,267.89,266.85,271.56,269.36,266.02,274.14,272.84,280.39,278.67,269.40,283.87,286.87,290.63,293.36,299.82,300.32,302.91,302.63,294.41,292.79,288.53,291.68,294.83,295.72,290.97,298.33,289.38,288.88,281.47,273.52,292.28,302.24,312.46,272.77,,242.58
2018-04-16 22:13:54.370000,L8,304.31,285.14,286.67,284.53,284.70,276.91,273.51,279.32,264.84,264.47,266.94,268.53,266.73,264.76,266.00,266.99,271.33,274.51,279.13,281.85,287.25,275.47,286.22,291.21,295.55,295.29,303.86,302.72,306.92,307.49,296.32,298.76,296.48,294.23,299.22,295.93,297.73,299.47,299.38,293.29,291.58,281.44,297.53,311.15,320.43,318.29,,241.63
2018-05-02 22:13:45.572000,L8,297.63,281.41,273.80,272.77,259.47,255.03,258.31,254.65,255.91,254.35,257.59,258.23,258.15,255.84,250.76,258.47,259.49,268.60,274.68,276.80,277.29,266.33,280.31,285.81,292.56,292.01,298.31,296.66,301.19,302.85,288.10,292.77,291.32,280.80,287.45,289.84,290.93,294.60,294.76,289.87,285.47,276.28,293.52,308.92,313.28,,,
2018-05-18 22:13:34.690000,L8,312.19,292.35,292.12,293.77,296.42,295.01,291.23,292.52,273.78,273.09,274.84,273.54,272.39,267.35,268.44,278.69,278.20,286.37,292.94,296.15,293.05,287.64,298.85,299.21,306.15,310.38,312.30,315.71,317.96,322.10,311.65,309.71,304.89,314.43,309.29,310.94,307.61,312.85,311.28,298.99,306.67,292.81,311.50,324.06,328.09,323.12,309.49,327.86
2018-07-12 22:19:56.652000,L8,294.34,283.82,275.09,270.27,263.19,257.54,256.53,255.05,261.31,262.29,261.19,262.91,260.97,258.84,253.88,254.99,262.22,267.63,278.31,280.15,271.85,267.02,285.31,287.78,298.75,300.35,305.89,305.63,306.88,302.46,293.90,302.68,293.55,298.95,299.29,294.82,294.23,299.41,299.84,291.96,291.78,282.30,303.81,319.11,323.02,265.34,,
2018-07-21 22:13:49.390000,L8,308.12,293.66,288.89,293.24,294.50,290.41,290.57,286.56,273.28,272.93,274.13,272.94,270.45,266.29,266.57,277.69,277.23,287.77,293.40,294.17,292.61,356.19,371.67,383.04,387.76,311.11,311.57,314.91,316.62,320.36,312.46,310.08,304.00,308.49,305.83,314.16,307.57,311.48,311.45,298.85,306.29,292.26,306.81,321.78,325.65,319.53,312.62,319.53
2018-08-29 22:20:19.957000,L8,305.13,288.46,287.95,291.81,287.46,283.67,281.83,281.32,269.84,270.34,274.54,271.62,271.88,266.67,269.76,271.57,277.65,278.35,285.40,285.93,289.75,280.26,287.75,297.23,302.07,308.23,310.94,310.14,313.71,309.00,305.18,303.53,300.90,304.96,304.94,306.69,304.22,301.54,303.70,298.33,296.14,284.95,302.76,308.92,317.62,316.75,300.51,302.57
2018-09-07 22:14:12.130000,L8,300.57,286.58,283.84,286.96,283.72,274.16,275.10,263.85,266.23,264.74,268.99,268.48,266.84,263.02,263.15,270.39,268.75,275.36,277.63,283.22,282.54,272.16,285.79,290.29,295.30,296.53,305.88,302.80,306.03,304.76,299.91,299.69,296.40,298.87,302.53,296.03,296.79,297.37,296.02,291.82,284.70,279.63,297.91,305.72,314.44,312.09,,280.81
