dates,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133,nzd0463-0089,nzd0463-0090,nzd0463-0091,satname
2001-08-15 22:03:02+00:00,313.84000000000003,174.24,,,,,,,313.64,311.3566666666666,311.7,329.745,,,,,,,286.68666666666667,295.50333333333333,302.25333333333333,297.25333333333333,295.18,293.5733333333333,302.03,305.34,322.58666666666664,320.3233333333333,314.8633333333333,311.7966666666667,305.89000000000004,310.73333333333335,,293.025,216.75666666666666,188.16333333333333,287.615,312.21,,337.515,,,,,300.13,323.01,,323.07,,336.84,329.64,,313.94,,,335.25,,342.97,330.94,338.88,325.5,319.195,301.45500000000004,320.185,332.88,287.18,258.32,265.75,297.8,313.9,339.4866666666667,345.64000000000004,339.15333333333336,343.0566666666667,322.5266666666667,309.13,301.31333333333333,313.49333333333334,300.72,324.38,317.2,320.46666666666664,326.7033333333333,322.47333333333336,294.27666666666664,258.71,325.97,,,204.07,328.69500000000005,336.53499999999997,306.6566666666667,330.42,339.20500000000004,313.64,216.66000000000003,292.275,322.99,284.775,289.425,320.5,302.33500000000004,,,171.175,306.93,310.28499999999997,309.53999999999996,305.12,304.76,308.195,332.145,,,334.61,335.26,321.01,311.37333333333333,314.56333333333333,294.99,308.175,261.59,306.1766666666667,315.945,325.71,331.265,322.19,324.16,,,,,,L7
2002-04-12 22:03:01+00:00,321.58,,,,,337.14,341.58,,,,,357.48,,,340.3,,,,,,,,315.31,316.49,323.56,318.39,331.14,336.92,341.06,339.06,,,,,,,297.64,,,,,,,,,,,,,,,,,,,,,,,,,,335.54,337.17,346.6,,,,,,,,,,,,,347.81,331.13,332.07,332.88,279.63,338.64,327.71,309.2,333.73,343.58,340.41,349.23,,,,,,,,348.24,338.08,325.57,314.67,317.26,316.71,307.16,,,,282.35,,318.24,314.93,318.41,324.27,335.75,,,,,,,,304.94,324.62,,316.13,289.31,323.32,312.04,,,,,,340.51,,L7
2002-05-14 22:02:55+00:00,324.775,,,,,332.48,332.94,325.87,335.2,336.74,,348.625,,,340.3,,,,291.27,294.08,303.39,300.04,307.28499999999997,306.33500000000004,313.55,318.39,330.505,332.745,341.06,335.025,328.74,324.95,326.01,327.44,,211.69,298.735,,,,,,,,,,,,,,,,,,,,,,,338.32,335.68,319.57,325.495,333.885,341.44,,,,,,,,,348.29,339.92,303.72,295.11,332.56,327.15,334.22,325.09000000000003,283.14,339.475,329.325,316.81,339.995,343.685,338.89,349.23,215.45,,,344.65,346.4,341.91,344.09,346.735,332.195,312.78499999999997,307.89,305.45,313.325,302.46500000000003,272.2,167.91,173.35,281.52,310.35,306.815,306.155,309.385,313.23,336.14,335.7,338.54,337.77,336.68,313.8,298.63,295.48,301.515,314.615,272.89,306.4,298.21500000000003,321.82,321.935,331.02,,,,285.33,340.51,,L7
2002-05-30 22:02:49+00:00,325.95666666666665,,316.48,317.24,206.74,332.48,332.94,325.87,328.235,328.15999999999997,,347.37000000000006,232.42,,340.3,,,,300.44,299.725,302.42499999999995,303.02,306.43333333333334,305.11333333333334,314.84666666666664,316.335,328.12666666666667,330.8666666666667,332.675,331.00666666666666,326.32500000000005,325.605,324.455,323.355,232.4,210.1,296.43333333333334,,,,,,,,,,,,,,,,,,,,,,342.05,333.755,328.72,313.73,309.8666666666667,330.41333333333336,338.5233333333333,,,,353.16,,352.15,346.96,348.24,346.35,335.03,299.795,289.62,323.89000000000004,320.50333333333333,322.4533333333333,321.79333333333335,284.08666666666664,336.49666666666667,325.40333333333336,315.28333333333336,341.0233333333333,342.4066666666667,338.89,349.23,216.475,329.85,,340.25,347.04999999999995,340.345,342.11,341.03000000000003,327.4433333333333,300.8233333333333,298.37333333333333,297.74333333333334,309.73,294.4166666666667,259.615,167.91,166.13,281.01,306.975,303.39000000000004,301.8433333333333,302.6233333333334,305.19,333.2833333333333,331.935,334.13,331.345,331.89,309.92,295.425,291.4,299.2633333333333,309.76666666666665,259.765,301.49333333333334,295.45666666666665,316.3633333333333,319.2266666666667,325.22,,,,285.33,340.51,,L7
2002-06-15 22:02:43+00:00,325.95666666666665,,316.48,317.24,206.74,332.48,332.94,325.87,328.21999999999997,328.15999999999997,,347.37000000000006,232.42,,340.3,,,,300.44,299.725,302.42499999999995,303.02,306.43333333333334,305.11333333333334,314.84666666666664,316.16333333333336,328.12666666666667,331.6175,330.79333333333335,331.1675,327.36,327.19666666666666,325.91,323.5133333333333,230.66500000000002,207.8033333333333,296.6175,,,,,,,,,,,,,,,,,,,,,,342.05,333.755,328.72,320.2033333333333,311.6075,330.21250000000003,338.335,,,,353.16,,352.15,346.96,348.24,346.35,335.03,298.53000000000003,293.92,323.815,320.0175,322.9525,320.9625,293.4075,337.1375,326.8775,314.6575,341.0233333333333,343.9275,337.06,349.23,227.65333333333334,337.34000000000003,,339.51,347.04999999999995,339.92,342.1766666666667,339.195,327.14,302.2725,298.37333333333333,297.74333333333334,309.73,294.4166666666667,259.615,167.91,166.13,281.01,306.975,303.39000000000004,301.8433333333333,302.6233333333334,305.19,333.2833333333333,331.935,334.13,331.345,332.84999999999997,313.74333333333334,299.17333333333335,291.4,299.2633333333333,310.1925,258.30333333333334,302.52250000000004,297.27750000000003,316.9325,320.43,327.1366666666667,,,,271.525,340.51,,L7
2002-07-01 22:02:38+00:00,325.95666666666665,,316.48,317.24,206.74,332.48,332.94,325.87,328.21999999999997,328.15999999999997,,347.37000000000006,232.42,,340.3,,,,300.44,299.725,302.42499999999995,303.02,306.43333333333334,305.11333333333334,314.84666666666664,316.16333333333336,330.3975,331.6175,329.92,331.1675,327.6825,327.19666666666666,325.7025,317.34,227.6,206.89,294.92600000000004,,,,,,,,,,,,,,,,,,,,,,342.05,333.7966666666667,327.59,316.7025,310.47799999999995,329.11800000000005,336.93199999999996,,,,351.535,,352.15,346.96,348.22,346.35,335.03,297.78,290.3625,323.412,319.64,317.61,318.36,291.586,337.748,327.77,307.71,341.005,343.604,337.06,349.23,223.2875,326.06666666666666,,339.51,347.04999999999995,331.94,342.1766666666667,339.195,325.058,302.2725,298.37333333333333,297.74333333333334,309.73,294.4166666666667,259.615,167.91,166.13,281.01,306.975,303.39000000000004,301.8433333333333,302.6233333333334,305.19,333.2833333333333,331.935,334.13,331.345,332.045,313.74333333333334,297.90250000000003,294.61333333333334,299.7375,309.322,256.0375,301.07399999999996,294.378,319.694,319.338,327.1366666666667,329.29,,,271.525,340.51,,L7
2002-12-08 22:02:27+00:00,,227.92,,,233.39,,,,328.19,,,,,,,,,,,,,,,,,315.82,337.21,333.87,327.165,331.65,329.03999999999996,330.38,326.95,311.32499999999993,225.2,203.67999999999998,292.6650000000001,,,,,,,,,,,,,,,,,,,,,,,333.88,325.33,319.67499999999995,311.3949999999999,327.17500000000007,334.54499999999996,,,,349.91,,,,348.2,,,295.76499999999993,291.105,322.69499999999994,318.345,310.34499999999997,313.21,302.83500000000004,339.625,331.31999999999994,296.34999999999997,340.95,345.4,333.4,,230.1,324.175,,338.03,,323.53499999999997,342.31,333.69,321.48,306.62,,,,,,,,,,,,,,,,,,332.20000000000005,321.39,300.38000000000005,301.04,301.16,308.6550000000001,252.31000000000006,300.44499999999994,292.75999999999993,324.69000000000005,319.505,330.97,329.29,,,257.72,,,L7
2002-12-24 22:02:33+00:00,,227.92,,,233.39,,,,,,,,,,,,,,,,,,,,,,337.21,,327.3,,328.65,,325.08,298.82,221.47,204.15,288.16,,,,,,,,,,,,,,,,,,,,,,,333.88,325.33,306.2,305.96,324.74,331.32,,,,349.91,,344.31,,348.2,,,295.53,279.69,321.8,318.13,296.24,307.95,284.3,340.19,331.34,279.92,340.95,342.31,,299.19,210.19,297.06,,,,308.0,,,316.73,,,,,,224.06,179.52,,,,,,,,,,,,329.63,,294.09,301.04,301.16,305.84,249.24,295.28,282.78,330.74,314.97,,329.29,,,,307.26,300.85,L7
2003-08-29 21:51:26+00:00,,,,,,,,,,318.89,,,204.42,,,,,288.55,311.21,309.54,305.66,302.84,303.02,307.46,,,336.47,,330.36,328.91,325.17,326.19,323.21,314.52,234.98,212.94,289.18,,234.01,,220.33,222.95,224.58,,,,,,,,,,,,,,,,,,,,,320.53,330.0,337.72,,,,,,,,,337.51,330.97,,,335.69,334.6,326.58,325.9,335.81,327.17,316.4,,343.31,,,204.2,226.63,328.14,316.09,338.16,330.58,329.27,309.96,313.95,287.67,281.29,284.11,287.76,273.9,,,171.35,281.05,306.71,301.49,300.17,299.16,302.88,324.7,333.13,329.8,324.55,319.49,319.83,298.31,290.3,,,,,,318.32,316.31,312.3,,,,,,,L5
2004-02-05 21:53:05+00:00,,,,,,,,,331.27,321.6,338.92,350.6,204.42,,331.22,233.53,300.25,288.55,298.945,298.13,296.285,294.05499999999995,298.46500000000003,303.365,321.75,330.61,326.06500000000005,331.66,326.485,318.15,315.755,320.0,313.895,300.815,243.935,219.385,287.57,,234.01,,220.33,222.95,224.58,,,,,,,,,,,,,,,,331.2,331.87,322.41,309.97,311.17,309.24,323.425,340.21500000000003,,,350.74,,358.78,355.83,344.17,345.23,332.185,321.155,312.86,312.61,322.48,327.63,323.185,319.245,333.97,325.625,316.5,327.49,343.03499999999997,,,204.2,206.54500000000002,333.53,323.5,338.275,333.35,333.27,319.31,314.29499999999996,295.115,289.33000000000004,290.06,290.885,270.355,,,168.52499999999998,275.655,300.84000000000003,295.70000000000005,294.64,298.155,303.5,321.445,331.16499999999996,324.95000000000005,320.045,315.09000000000003,316.69,294.99,291.12,303.6,303.57,255.94,291.06,311.23,317.405,309.44,312.255,324.17,331.5,320.56,,,,L5
2004-07-14 21:56:31+00:00,,,,,,,,,331.935,322.655,343.38,355.83500000000004,,,331.22,233.53,300.25,,294.28499999999997,290.54,290.98,285.97,293.21500000000003,294.66999999999996,321.78,326.33000000000004,317.31,323.55,318.15999999999997,303.41999999999996,300.74,306.73,301.26,271.61,226.8,202.745,276.81,,,,,,,,326.02,331.29,,286.48,,332.35,340.4,340.66,335.58,346.28,,327.47,,338.9,323.735,331.87,322.41,309.97,311.17,283.255,312.58500000000004,332.9,265.22,289.57,350.74,,352.02,349.04999999999995,337.72,338.725,318.18,311.34,312.86,295.28499999999997,290.71500000000003,302.69000000000005,306.87,301.03499999999997,317.38,303.41499999999996,316.6,327.49,342.76,,,,186.46,338.92,330.91,338.39,336.12,337.27,328.66,314.64,302.56,297.37,296.01,294.01,266.81,,,165.7,258.205,289.615,281.58500000000004,281.52,289.89,299.275,309.16999999999996,320.005,314.16,315.54,310.69,313.55,291.67,291.94,298.47,296.63,239.5,290.75,306.5,298.58500000000004,299.89,316.205,326.26,331.5,326.97,,,,L5
2004-07-30 21:56:51+00:00,328.93,,,,,,,,329.07666666666665,323.3666666666667,343.7133333333333,355.08,217.79,201.31,331.22,235.565,298.53,289.91,299.07,293.81,293.8866666666667,289.45,296.0933333333333,297.1666666666667,324.17333333333335,326.33000000000004,317.31,323.55,321.56666666666666,312.5333333333333,309.51666666666665,315.30333333333334,308.2733333333333,287.89000000000004,228.61333333333334,205.23000000000002,280.45666666666665,,,,,,,,326.02,331.29,,286.48,,332.35,340.4,340.66,335.58,346.28,,327.47,,338.9,323.735,331.87,322.41,313.70000000000005,311.17,296.1766666666667,319.18666666666667,336.7733333333333,308.15,319.85,350.74,,352.02,350.92,337.72,338.725,322.9433333333333,315.615,314.07500000000005,302.28,296.24,308.9666666666667,309.57,305.63666666666666,319.2833333333333,307.56666666666666,316.635,335.3,323.445,,,,195.03,338.92,330.91,338.39,335.56,338.84000000000003,331.05,318.29999999999995,308.875,297.445,298.325,302.16999999999996,276.72,254.65,245.52,170.62,265.12333333333333,293.2966666666667,286.3,287.2966666666667,290.6033333333333,299.22333333333336,314.64,320.005,321.7966666666667,321.665,310.69,313.49,292.96500000000003,289.7,299.98,298.50333333333333,243.97,295.12,309.94,308.7033333333333,307.9066666666667,320.99666666666667,326.26,331.5,326.97,,,,L5
2004-08-15 21:57:13+00:00,328.93,,,,,,,,327.98,322.895,346.1099999999999,357.32,209.32,205.075,,237.6,296.81,289.91,304.61999999999995,300.53333333333336,300.13666666666666,292.59666666666664,297.18499999999995,298.36,325.385,322.05,318.96,315.44,321.63,315.10499999999996,311.105,316.04999999999995,313.5833333333333,297.2266666666667,218.36333333333334,195.79999999999998,265.1966666666667,,,,,,,,326.02,331.29,,286.48,,332.35,340.4,340.66,335.58,346.28,,327.47,,338.9,316.27,,,317.21500000000003,,295.28999999999996,320.35499999999996,333.80499999999995,308.15,319.85,,,345.26,348.46500000000003,331.27,332.22,320.985,319.89,315.29,303.82666666666665,300.33,310.5833333333333,310.66333333333336,308.70666666666665,312.85999999999996,307.8833333333334,306.225,342.395,316.745,,,205.82,209.70999999999998,,333.36,,335.0,336.13,338.775,320.745,312.395,290.015,280.7,310.33,286.63,254.65,245.52,166.51,269.76,296.71,289.42,289.48333333333335,290.71666666666664,296.98,316.59,318.5,324.3566666666666,322.89,,314.53,296.19,289.79499999999996,300.15333333333336,297.68,243.93999999999997,295.56,307.8066666666667,312.11333333333334,310.57500000000005,325.77,328.35,,333.38,,,,L5
2004-10-18 21:58:47+00:00,328.93,,,,,,,,327.98,322.895,346.1099999999999,357.32,209.32,205.075,,237.6,296.81,289.91,304.61999999999995,300.53333333333336,300.13666666666666,292.59666666666664,297.18499999999995,298.36,325.385,322.05,318.96,315.44,321.63,315.10499999999996,311.105,316.04999999999995,313.5833333333333,297.2266666666667,218.36333333333334,195.79999999999998,265.1966666666667,,,,,,,,326.02,331.29,,286.48,,332.35,340.4,340.66,335.58,346.28,,327.47,,338.9,316.27,,,317.21500000000003,,295.28999999999996,320.35499999999996,333.80499999999995,308.15,319.85,,,345.26,348.46500000000003,331.27,332.22,320.985,319.89,315.29,303.82666666666665,300.33,310.5833333333333,310.66333333333336,308.70666666666665,312.85999999999996,307.8833333333334,306.225,342.395,316.745,,,205.82,209.70999999999998,,333.36,,335.0,336.13,338.775,320.745,312.395,290.015,280.7,310.33,286.63,264.16,261.26,166.51,269.76,296.71,289.42,289.48333333333335,290.71666666666664,296.98,316.59,318.5,324.3566666666666,322.89,,314.53,296.19,289.79499999999996,300.15333333333336,297.68,243.93999999999997,295.56,307.8066666666667,312.11333333333334,310.57500000000005,325.77,328.35,,333.38,,,,L5
