dates,satname,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133,nzd0463-0089,nzd0463-0090,nzd0463-0091
2007-02-13 22:09:11.063000,L5,362.85,353.04,370.18,389.06,377.27,373.36,369.02,373.33,375.83,383.21,383.38,395.01,387.34,394.66,399.45,394.95,405.77,415.44,400.66,413.69,381.87,393.72,378.28,387.29,381.13,388.28,382.75,406.81,399.27,391.37,386.47,367.94,390.41,366.04,368.55,392.13,387.95,384.98,390.14,385.63,376.25,382.83,393.66,392.62,371.93,373.59,371.02,377.74,384.41,379.14,391.91,388.51,391.51,389.64,395.98,386.44,380.54,381.71,378.72,373.34,367.66,376.62,378.24,366.23,366.71,375.29,394.25,390.70,391.39,392.48,389.64,393.23,398.35,388.82,373.77,382.81,373.66,372.96,368.04,368.65,383.62,394.09,389.65,379.95,380.32,385.50,382.00,368.94,371.21,420.83,405.80,408.66,395.58,393.60,400.02,400.96,398.51,412.47,394.81,402.83,401.38,398.62,404.04,389.18,400.34,385.07,395.96,385.62,398.44,405.54,385.27,399.92,379.55,381.03,374.98,388.68,376.36,370.48,381.39,372.62,389.41,385.03,401.41,436.19,409.61,407.62,386.68,384.04,398.99,391.65,398.01,400.94,405.92,419.03
2007-09-09 22:07:21.190000,L5,,231.20,230.53,241.07,320.00,315.60,320.66,,,,245.91,247.73,240.82,,,,,,,,,,302.53,300.28,320.96,325.90,329.49,329.06,307.63,301.59,319.37,314.04,312.69,297.52,268.62,217.57,286.21,223.12,188.14,219.44,149.86,,142.76,289.73,332.44,309.48,352.13,351.45,365.64,361.59,372.12,354.98,352.01,357.32,354.12,353.39,171.31,219.12,340.03,349.79,343.17,337.61,343.16,341.51,354.51,358.31,357.80,358.48,364.53,371.17,380.32,371.56,372.98,367.61,365.49,329.27,329.29,330.88,332.72,333.76,324.22,325.14,333.45,347.10,320.33,273.12,329.00,,,,,342.45,332.93,336.63,337.41,337.83,315.31,328.21,301.97,316.68,319.28,320.25,304.42,140.18,,228.98,197.46,195.02,286.79,300.80,309.19,315.12,330.73,334.79,342.68,337.47,346.18,338.12,349.96,347.37,326.88,315.06,292.25,308.95,315.35,320.50,324.15,337.75,366.48,365.42,359.41,,,
2008-02-16 22:04:45.714000,L5,,,,,,,,,327.40,310.08,329.06,338.84,177.64,,,228.84,298.31,287.53,306.61,295.12,293.44,290.23,292.52,294.02,309.30,318.66,319.49,319.11,313.84,310.81,310.70,311.76,313.49,303.02,234.42,214.94,288.70,339.53,241.35,244.22,236.17,226.84,210.00,211.15,220.50,226.47,340.53,345.05,346.96,346.07,346.43,350.10,339.26,342.13,234.76,246.96,242.51,216.13,334.71,332.99,330.08,325.83,319.26,314.80,322.55,336.67,340.53,335.09,338.95,335.15,345.07,347.23,342.23,343.90,323.87,319.98,311.04,322.11,317.09,322.24,312.85,309.04,317.42,309.86,273.55,318.13,323.99,,,,,338.34,325.44,329.59,329.06,314.34,324.56,310.79,307.36,312.24,311.19,314.88,301.56,271.81,286.86,238.96,253.45,282.51,281.91,276.38,285.60,292.83,316.72,324.00,326.25,329.93,320.15,316.26,291.42,290.16,301.67,296.78,245.06,300.54,313.08,311.82,312.17,318.35,331.98,334.25,327.97,,,
2008-10-29 21:57:48.288000,L5,372.12,362.43,361.71,370.88,360.58,372.79,382.70,373.96,382.73,399.73,408.18,409.28,403.44,403.78,403.48,398.42,388.70,392.95,401.83,390.01,390.11,366.08,361.21,362.77,384.79,385.25,392.75,384.20,392.48,387.56,374.37,378.84,374.25,372.34,369.70,401.94,387.51,393.54,397.38,394.75,393.57,394.30,400.95,390.03,387.49,374.19,383.04,397.47,388.81,380.81,384.88,410.34,414.27,408.59,396.17,407.68,404.32,396.38,398.10,390.13,372.72,369.14,380.23,370.41,380.25,376.35,396.41,403.24,396.96,405.31,408.66,410.35,405.14,408.66,388.67,392.27,384.45,393.24,392.73,385.74,385.16,392.29,396.61,390.71,393.21,386.71,388.29,382.68,370.35,401.44,377.93,377.70,395.27,406.02,400.01,406.33,390.23,412.14,398.27,385.14,385.73,390.51,404.43,396.75,382.47,380.39,374.24,386.81,377.18,372.56,372.40,383.86,377.00,371.52,377.06,386.01,369.93,368.41,369.77,369.06,374.21,392.56,400.91,382.25,393.89,384.59,394.71,383.54,382.76,368.36,388.79,381.18,388.56,399.01
2008-11-14 21:57:28.308000,L5,376.13,378.83,382.81,380.19,382.76,376.78,377.72,376.84,388.54,395.17,393.71,393.60,393.82,390.44,395.21,388.78,393.83,385.56,376.18,377.05,369.62,369.22,364.16,360.10,371.25,381.54,396.32,388.00,392.15,382.24,390.59,379.06,380.26,371.47,374.04,388.75,383.49,379.84,387.63,388.68,397.79,389.38,392.23,385.51,379.50,382.90,387.35,391.72,405.28,384.94,394.11,389.20,383.75,392.90,395.64,401.10,400.67,395.03,390.46,389.96,391.66,381.44,374.31,387.22,384.09,385.86,389.62,387.38,395.87,396.05,405.68,404.03,396.90,407.90,399.39,396.74,399.49,396.41,393.30,407.62,393.87,406.41,391.28,400.56,388.15,402.49,394.15,392.06,391.39,375.78,373.59,381.03,375.41,386.82,387.81,394.85,398.08,388.20,386.35,378.52,388.47,379.93,379.10,373.30,376.70,381.58,369.06,369.11,379.56,369.01,389.52,379.33,388.04,379.83,384.01,384.12,374.19,372.30,377.34,386.58,386.01,374.65,383.09,392.19,381.89,385.85,384.90,384.00,380.26,378.70,375.59,386.49,376.14,376.79
2009-01-01 21:58:55.309000,L5,330.93,323.56,332.06,335.00,315.59,,,,323.29,315.85,332.99,338.44,203.62,,,209.90,308.82,294.36,302.46,299.95,294.47,295.63,291.92,286.42,300.80,319.22,313.78,312.05,301.85,306.04,307.89,311.09,310.81,309.84,243.46,210.45,281.93,328.23,344.87,343.62,335.95,341.03,340.28,336.41,336.57,339.54,339.52,343.30,348.63,346.03,344.16,343.56,343.72,342.56,339.75,339.44,339.35,341.65,336.57,339.87,325.04,320.21,315.70,308.96,325.98,338.28,336.76,332.94,337.90,256.70,264.85,262.21,255.89,261.00,261.37,254.88,242.16,237.84,222.22,162.52,306.34,313.59,310.18,294.64,250.12,237.95,178.36,,,,,332.31,328.15,326.57,326.91,312.79,321.03,306.32,305.25,312.89,313.82,315.07,306.08,300.60,307.86,269.12,254.74,289.12,285.29,283.94,292.89,296.39,314.13,325.69,325.70,325.46,318.96,309.78,290.49,283.93,291.59,289.36,246.18,292.78,308.56,307.52,309.60,319.32,326.17,331.75,331.76,,,
2009-12-03 22:04:43.760000,L5,403.77,380.86,390.06,457.38,445.41,389.08,382.47,402.43,406.67,519.82,,,,,,,431.29,424.41,438.63,405.37,387.29,373.38,373.00,372.82,368.48,371.66,372.52,375.20,373.27,376.22,382.68,379.66,383.14,382.42,377.20,389.35,381.66,384.17,386.12,384.01,377.21,379.92,384.97,377.16,372.14,393.72,394.89,409.06,407.69,400.19,400.27,398.26,390.76,385.98,385.08,386.19,379.80,377.49,375.37,382.86,390.06,384.08,397.61,394.12,383.79,400.91,394.24,388.46,379.64,392.15,394.64,401.69,399.42,391.17,393.69,401.64,393.68,397.92,389.14,398.52,395.06,384.66,369.92,375.09,380.67,375.97,374.65,380.80,384.52,386.67,386.93,392.41,382.13,376.17,397.49,387.75,414.78,393.31,398.28,412.75,414.61,405.18,424.35,401.23,422.42,400.04,375.64,379.08,369.10,377.59,369.49,381.50,366.47,393.27,390.80,396.58,395.54,407.05,393.46,392.00,377.66,388.82,378.26,386.66,389.05,513.00,,,,,,385.27,379.32,382.31
2010-12-22 22:04:05.307000,L5,381.45,370.57,378.45,394.51,389.96,393.62,393.00,395.75,416.04,415.30,417.37,411.12,402.79,401.40,405.25,,409.27,411.90,397.35,400.44,388.69,396.19,383.58,390.65,398.77,407.03,397.82,395.59,395.60,407.62,386.60,392.14,399.38,407.45,411.01,418.06,405.50,427.92,412.30,396.92,395.72,390.90,395.56,396.13,387.21,389.26,396.02,398.39,406.67,414.75,407.27,409.37,413.56,418.18,406.48,399.40,407.31,394.84,411.33,396.28,397.48,406.88,419.94,408.74,414.64,414.62,422.15,416.11,409.48,404.84,411.10,412.31,429.58,419.67,417.49,421.16,426.94,420.82,428.37,427.32,423.42,420.06,410.64,411.66,412.26,413.26,405.16,411.22,403.00,405.70,414.22,405.00,411.12,414.82,398.49,394.93,399.23,397.19,415.63,408.15,413.32,421.34,417.63,419.23,418.39,405.00,414.16,408.39,391.63,388.94,388.95,401.57,399.56,403.76,399.40,414.32,406.15,420.25,410.72,413.13,408.85,413.37,405.18,408.44,409.75,413.08,420.32,410.84,403.78,416.52,412.44,432.77,404.29,409.19
2011-01-07 22:04:08.243000,L5,,,,,,,,246.19,327.12,323.78,337.11,324.37,,,257.94,335.33,316.62,295.81,313.80,304.97,301.43,301.21,301.68,293.29,317.31,327.83,324.38,324.53,310.79,313.10,319.01,319.26,317.14,310.90,284.31,219.77,288.32,335.63,353.49,348.91,344.73,349.89,351.22,344.74,344.15,348.81,347.96,351.58,350.95,351.71,354.26,353.47,348.61,347.31,347.49,344.52,344.69,339.61,340.49,346.59,335.74,326.46,326.43,320.59,331.25,340.46,339.88,339.62,339.10,343.15,345.79,344.87,344.15,353.56,327.17,327.20,326.70,332.45,325.38,332.03,319.55,317.67,323.02,310.95,291.57,293.35,316.64,,,,,345.16,332.63,333.86,332.07,326.42,322.49,318.81,317.16,328.87,325.09,327.76,325.96,314.30,310.44,279.50,268.38,288.31,289.11,292.99,301.14,306.27,318.79,329.68,328.47,329.39,324.65,326.55,312.31,302.06,305.98,304.35,258.14,304.19,319.43,320.44,323.62,329.70,338.13,336.88,339.80,,,
2011-01-23 22:04:08.795000,L5,,,,,,,,,320.63,314.59,337.35,318.39,,,223.83,234.87,302.89,288.54,307.97,299.64,298.01,295.64,296.12,292.96,311.72,317.92,320.42,318.75,314.44,315.55,318.94,314.30,315.03,304.38,219.32,196.59,271.36,336.15,351.04,346.97,342.96,348.54,346.07,343.30,342.12,343.26,342.91,345.96,350.66,349.10,343.76,344.38,341.82,337.98,341.79,343.75,338.97,335.31,338.70,334.29,326.72,323.95,321.66,321.04,330.69,336.21,338.07,337.87,342.50,340.73,341.29,341.53,344.62,346.36,329.20,328.39,327.68,333.26,330.49,333.55,319.13,320.23,329.41,314.17,280.78,263.96,227.71,,,,,336.01,332.08,335.33,334.37,326.35,328.58,319.60,312.79,318.01,318.49,310.68,303.81,240.16,291.41,260.96,249.56,285.32,286.58,288.88,299.96,305.33,322.49,322.17,328.35,328.31,329.03,325.54,310.30,300.12,305.17,300.38,251.94,293.86,312.56,321.89,322.08,328.68,329.54,337.14,334.74,,,
2011-02-08 22:04:11.186000,L5,,,,,,,,,,,,,,,338.07,341.28,322.56,300.91,320.23,314.47,299.41,302.25,300.75,297.78,322.78,331.61,333.63,338.75,330.52,336.22,332.96,330.74,325.03,314.80,230.44,208.15,283.38,343.75,357.64,354.72,344.13,358.69,362.02,367.43,352.38,358.17,352.48,358.18,362.13,350.77,351.30,350.81,354.43,354.09,319.18,309.44,369.21,355.94,362.63,347.31,305.98,159.23,189.02,156.10,235.09,354.95,345.90,341.40,,,,251.76,341.37,320.01,335.84,257.37,361.10,348.56,332.21,322.60,311.55,315.77,287.51,241.85,236.52,226.76,232.37,,,,,294.69,316.17,338.90,314.93,286.69,304.93,300.48,256.46,248.36,251.72,287.53,290.20,264.81,258.37,261.59,238.06,292.49,285.76,289.37,313.35,331.62,331.13,336.27,340.30,337.32,335.10,323.78,308.51,303.46,314.62,307.83,268.17,303.61,328.01,342.70,343.42,343.16,347.78,350.55,349.55,,,
2011-03-12 22:04:07.249000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,230.10,294.86,296.91,313.68,321.34,323.74,325.30,326.04,316.07,229.91,312.91,357.27,368.65,366.44,369.10,366.12,364.84,361.89,376.54,216.34,202.60,360.73,362.03,376.22,358.33,332.90,230.29,300.63,355.84,354.29,352.32,353.77,350.01,344.77,343.01,340.64,342.28,342.71,353.68,351.82,358.01,360.44,364.61,363.48,360.01,361.44,361.97,362.92,345.99,344.11,335.59,345.10,351.24,361.14,364.83,373.13,355.52,346.50,368.26,356.80,340.62,211.56,153.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-28 22:04:02.070000,L5,368.45,382.03,376.39,377.74,393.15,382.88,385.77,383.69,389.54,389.61,401.96,398.65,388.11,395.68,395.33,390.15,397.27,384.39,384.39,391.09,392.81,380.62,388.06,377.35,379.01,381.17,402.50,391.63,381.37,375.75,393.97,387.56,382.49,388.81,388.21,379.39,393.20,398.39,412.70,404.76,387.18,383.81,387.96,400.77,416.39,412.42,425.47,421.89,423.17,424.43,410.26,429.26,413.11,431.52,423.48,401.04,395.60,392.63,407.35,405.99,395.65,407.11,391.53,396.94,399.43,402.60,400.50,404.78,404.83,409.50,405.28,402.84,399.14,398.87,401.93,411.99,410.14,400.79,403.34,402.50,423.73,426.74,415.18,402.09,400.55,389.16,392.92,518.00,492.88,400.73,396.79,401.17,392.66,406.92,399.07,396.89,400.63,394.69,403.13,408.03,397.12,400.30,406.28,404.31,398.92,395.00,398.82,394.26,393.31,386.99,386.01,376.81,385.61,392.92,403.78,385.91,391.05,393.54,391.60,388.32,387.02,387.94,398.72,387.19,402.08,410.03,394.61,398.64,392.86,393.13,392.72,496.99,402.24,400.76
2013-06-05 22:16:15.001000,L8,265.43,313.95,,320.88,321.53,,,,351.75,334.31,353.35,373.95,159.00,186.56,202.56,205.67,198.72,214.27,324.86,317.81,318.51,317.54,315.03,318.86,350.48,350.55,352.50,332.43,325.63,325.91,321.69,340.28,333.50,346.04,312.30,348.26,356.22,371.57,365.54,362.87,357.79,365.91,367.88,358.01,351.09,359.67,363.18,363.77,368.97,363.63,360.79,364.21,370.68,360.58,355.59,363.75,363.13,355.69,357.90,352.34,355.78,346.96,355.57,351.64,330.87,365.72,362.86,376.26,371.25,364.58,363.57,371.26,361.11,366.14,369.72,373.36,369.53,371.62,377.50,376.57,361.42,372.47,367.27,364.04,358.45,358.39,366.27,307.70,299.56,357.27,356.02,369.46,373.59,380.12,367.52,362.79,364.81,340.65,323.62,309.01,309.46,310.81,299.71,280.90,294.76,167.59,240.29,305.61,290.51,292.81,305.91,319.03,350.52,345.69,350.43,336.05,330.30,327.25,308.03,305.09,298.76,299.43,258.22,306.63,318.77,330.07,326.58,358.21,362.64,361.10,360.54,324.54,321.82,355.20
2013-07-07 22:16:11.966000,L8,326.56,,,,,,,,311.96,264.32,334.88,299.82,191.65,,,,,,298.87,291.50,291.65,289.46,294.99,296.99,310.81,321.11,323.44,314.55,311.36,307.61,309.31,307.48,305.07,289.18,226.97,207.00,280.94,340.14,355.30,354.86,338.86,347.04,326.37,280.45,325.57,341.73,334.17,340.96,344.58,340.58,337.68,339.10,341.68,337.34,337.93,331.67,331.16,326.98,327.42,330.49,322.10,310.20,305.95,318.31,317.22,332.87,339.76,342.10,335.80,334.63,338.77,338.65,340.55,343.10,312.54,294.66,280.19,322.70,315.61,315.63,309.03,303.54,317.67,310.14,271.91,319.54,278.38,,,,,332.35,331.72,328.77,316.60,273.51,274.07,304.27,283.88,280.11,,,,,,,,,,140.10,293.16,299.17,321.63,328.39,327.52,321.90,312.88,174.74,192.26,241.37,,,,,,,,,,,,,,
2013-07-23 22:16:10.674000,L8,343.01,325.29,349.39,356.07,353.87,342.84,344.77,330.49,341.74,353.69,363.69,376.89,379.79,379.22,376.36,328.18,316.98,315.31,327.80,319.03,319.26,314.37,318.69,316.08,347.84,353.62,350.64,343.29,328.04,329.08,327.01,329.54,327.26,326.55,315.59,302.69,313.91,364.32,369.05,360.35,359.72,361.14,368.40,357.99,348.53,353.35,358.91,360.47,375.97,363.72,374.06,366.44,375.28,374.67,371.43,369.42,365.59,363.37,357.78,356.98,350.40,345.21,334.26,340.46,344.55,369.80,367.90,371.72,370.42,371.92,376.73,374.40,371.78,373.70,340.89,329.10,323.80,346.59,344.81,340.07,330.80,339.08,341.60,338.39,335.66,356.48,351.78,308.35,191.29,349.15,342.66,363.74,357.42,361.07,352.57,347.19,343.81,330.40,320.60,315.82,316.53,315.31,304.34,,,180.19,251.36,301.16,299.37,299.01,314.22,328.00,341.15,352.10,346.76,352.09,340.99,328.75,318.15,325.77,326.83,307.70,270.38,312.52,334.15,343.56,346.60,365.27,347.10,370.23,341.83,,,
2013-08-08 22:16:13.474000,L8,218.39,225.45,207.80,206.29,199.30,,,142.53,250.69,306.01,329.66,273.20,,,297.95,233.27,289.94,293.41,300.45,296.01,299.09,292.88,297.05,299.32,321.36,325.57,325.16,324.40,309.95,313.90,313.58,311.82,308.88,292.55,283.07,239.24,295.61,354.11,356.40,352.95,330.87,349.25,354.43,349.07,343.07,347.12,347.77,352.60,367.55,368.70,356.59,370.12,366.31,363.82,365.24,362.07,356.58,356.96,365.36,353.82,336.62,319.81,326.29,335.27,360.45,357.18,364.72,372.60,376.91,372.64,366.95,369.98,370.15,352.31,328.42,318.78,377.70,337.15,334.76,329.28,325.37,330.39,332.35,322.00,332.68,343.37,326.98,303.16,183.20,211.60,186.22,209.64,218.41,241.77,225.86,312.35,316.23,320.59,308.32,293.88,291.09,296.95,280.82,,141.06,272.44,294.73,297.00,275.97,280.55,294.82,350.26,350.97,316.13,330.96,326.82,328.12,330.29,370.24,298.65,236.73,208.36,212.97,306.22,240.24,277.74,322.98,226.46,252.60,218.79,304.66,,,
2013-09-25 22:16:04.975000,L8,391.53,337.77,386.17,385.75,395.84,404.62,410.10,422.28,431.81,425.74,426.50,428.70,415.42,391.72,374.94,367.42,363.06,366.74,353.01,358.20,351.10,378.30,333.14,388.25,401.88,408.65,402.22,367.31,400.04,399.47,397.16,405.90,413.45,412.60,414.11,412.42,426.07,425.47,371.88,368.16,360.78,374.21,366.98,403.27,390.38,399.17,363.44,401.20,421.58,415.98,422.11,466.41,465.33,465.18,459.75,480.09,449.55,470.19,428.96,378.62,381.30,462.31,459.25,448.15,477.85,445.88,465.69,436.34,433.83,419.48,417.32,424.14,423.52,374.00,426.17,423.64,429.52,427.91,422.47,389.16,427.91,420.43,411.28,400.24,363.49,368.82,412.43,416.51,354.63,364.56,361.57,363.87,379.83,356.44,365.34,365.41,407.17,358.32,426.28,422.12,416.51,412.66,375.32,365.78,347.21,191.39,291.10,345.96,347.10,344.90,398.95,409.97,411.86,410.45,421.39,423.77,414.60,412.10,411.16,363.86,415.39,411.41,413.02,419.42,424.57,421.47,369.99,357.85,399.50,415.54,411.16,355.63,357.93,362.68
2013-10-11 22:16:05.328000,L8,374.21,362.39,370.11,373.89,370.64,376.57,376.61,386.87,381.51,393.50,392.79,411.33,408.96,408.80,403.23,417.13,408.44,410.97,400.54,387.63,385.04,387.43,370.10,369.75,394.85,401.67,390.63,396.45,390.30,393.55,387.52,401.04,404.80,404.71,411.79,408.68,415.89,401.75,406.52,408.52,400.63,395.56,399.88,384.52,385.88,392.60,388.47,388.92,392.43,395.57,415.21,416.31,407.13,410.42,406.92,391.71,404.79,407.10,394.28,405.55,399.41,416.63,400.99,410.50,407.35,408.32,416.70,416.32,421.35,406.56,407.97,416.56,407.08,407.25,413.50,390.83,391.73,415.54,395.63,402.13,403.68,413.47,419.32,415.46,401.25,398.97,398.53,390.00,393.00,399.12,388.03,390.67,384.03,384.17,405.75,408.43,407.30,393.85,393.68,403.78,394.63,390.58,397.34,377.84,394.49,398.76,380.66,394.14,396.41,405.64,394.41,398.51,379.72,410.54,410.24,405.12,399.84,387.08,389.04,391.60,399.38,399.99,394.66,408.86,411.96,403.22,408.09,412.39,415.57,410.37,397.53,394.38,402.05,398.33
2013-10-27 22:15:55.590000,L8,330.31,323.19,326.66,333.95,338.55,333.90,333.32,325.38,319.74,319.44,339.63,334.72,357.11,363.49,364.44,326.02,309.01,296.74,303.46,294.68,296.10,293.27,296.41,296.34,318.98,321.60,320.21,315.58,310.47,312.67,310.36,309.64,307.91,294.17,278.11,233.37,285.33,345.08,357.99,352.57,349.68,349.93,352.60,351.30,343.24,345.23,344.82,348.85,348.10,352.21,353.46,348.88,349.85,358.22,349.60,351.09,346.97,337.21,329.23,334.36,326.54,319.72,317.85,320.89,322.95,334.35,346.21,346.56,349.94,335.13,349.81,342.87,343.35,347.96,326.68,320.13,309.49,331.96,325.82,324.82,316.85,316.71,322.15,322.65,312.71,222.99,,,,,265.63,343.08,338.82,339.94,334.45,348.22,314.03,325.60,336.51,300.57,301.62,300.93,294.57,226.38,,,,,,,,,,,197.12,219.54,264.62,305.43,297.11,301.21,301.81,302.65,255.74,295.50,307.56,317.64,317.71,315.84,321.08,329.40,325.15,,,
2013-11-12 22:15:55.951000,L8,364.92,372.58,354.75,356.88,346.29,338.50,350.56,345.30,357.95,362.66,380.17,379.49,377.36,373.84,369.40,363.81,368.35,364.10,350.88,339.18,332.36,329.97,324.83,337.08,341.24,347.02,354.05,355.36,346.66,340.80,338.52,345.77,339.89,338.62,349.93,323.49,358.24,358.84,368.20,365.70,362.18,358.67,366.71,362.96,355.48,357.36,362.44,356.61,364.33,365.86,361.37,364.70,362.98,370.04,358.60,366.43,361.99,356.63,353.16,358.70,355.12,360.02,359.07,362.21,357.82,369.30,369.98,365.18,374.79,368.41,371.76,368.73,367.69,366.56,364.13,360.71,363.40,360.92,362.45,365.16,368.59,368.98,361.40,362.17,368.92,362.89,362.74,349.47,357.23,351.37,354.81,365.16,362.83,360.56,355.09,361.36,365.37,363.02,360.53,354.13,360.25,370.54,361.43,358.49,364.25,350.58,345.04,344.22,340.20,344.30,344.76,355.40,355.26,360.69,363.64,362.42,370.93,367.14,362.01,367.67,429.52,422.47,479.22,473.64,464.01,464.41,436.01,425.91,417.11,360.54,360.69,356.30,357.09,348.60
2013-12-30 22:15:37.096000,L8,364.31,378.47,349.61,392.79,381.20,393.24,398.62,362.25,393.61,434.81,437.59,445.38,425.39,411.37,398.33,470.80,424.98,411.39,408.34,407.33,408.04,394.51,387.56,395.94,388.53,416.14,384.04,398.35,421.22,417.82,420.10,433.28,423.26,418.97,411.81,425.37,412.41,422.27,405.75,410.68,376.59,415.51,394.56,396.14,413.87,362.65,402.72,399.67,418.69,418.43,423.93,430.66,402.52,426.62,428.96,421.44,422.24,419.20,418.65,369.12,365.35,437.47,439.18,441.98,438.75,436.40,449.74,437.13,429.93,445.29,438.05,449.81,435.22,435.51,429.23,448.94,437.81,453.39,435.54,446.82,448.26,444.80,449.52,428.30,441.27,427.04,427.88,416.43,443.09,407.24,431.72,426.31,430.99,426.80,426.13,373.72,380.03,435.05,376.30,424.61,431.67,432.28,410.73,416.58,409.58,367.05,405.43,398.63,409.89,415.99,418.72,420.69,424.95,433.61,436.05,432.19,418.57,429.51,421.80,428.39,429.99,424.29,422.09,422.02,427.95,408.36,391.00,420.52,420.20,416.59,419.50,429.97,367.21,431.06
2014-03-20 22:14:37.534000,L8,322.37,307.52,313.53,318.51,310.85,,,304.02,317.36,319.09,335.94,301.70,331.53,333.96,339.55,307.93,298.48,292.54,303.67,301.77,297.23,294.11,295.40,294.00,320.26,325.56,323.83,318.31,309.27,307.69,308.22,309.10,307.04,301.38,289.14,239.11,291.26,339.18,354.40,347.12,336.42,344.90,353.40,342.35,332.79,338.37,333.15,341.15,345.23,339.23,335.05,337.89,339.66,342.63,338.77,327.70,203.65,213.17,262.09,309.18,290.02,234.26,317.36,325.79,306.63,376.94,336.23,337.69,337.92,338.84,338.37,330.31,245.99,333.04,321.99,323.39,311.62,326.83,321.27,304.70,316.49,263.88,334.19,328.39,285.59,290.84,289.53,,,,,,247.92,338.53,327.69,320.06,318.57,313.13,301.75,207.97,,,,217.51,222.28,193.30,236.84,273.03,337.98,299.78,307.80,313.89,295.36,320.80,317.93,315.29,315.09,302.69,285.53,187.63,,,,,305.01,307.54,307.08,181.13,173.41,218.33,311.17,,,
2014-05-23 22:13:42.455000,L8,327.98,315.20,319.56,316.34,322.53,318.77,283.61,310.01,320.92,325.10,348.06,329.61,333.13,340.79,335.46,307.46,300.31,291.15,307.96,302.30,302.34,295.29,298.62,298.87,322.53,326.60,327.12,326.06,314.64,314.38,313.91,315.10,311.50,307.48,271.61,224.79,290.70,345.38,358.09,351.91,345.87,351.72,348.15,342.30,338.90,338.80,342.60,342.46,346.55,342.15,339.17,340.93,345.91,346.06,347.08,340.18,330.39,336.05,335.78,337.07,335.97,323.48,319.22,327.54,326.67,342.52,350.20,353.11,350.39,342.39,347.63,344.58,344.81,348.66,324.93,322.93,312.41,325.10,328.85,329.03,322.33,325.80,331.03,320.96,312.82,338.36,328.70,,,,,347.16,340.02,340.63,337.41,335.72,322.09,316.60,302.53,301.26,301.16,303.98,293.91,,,162.44,249.34,297.72,293.41,268.58,279.76,305.05,327.19,340.97,335.07,336.42,330.59,329.94,307.86,312.47,285.92,,253.55,297.34,319.43,320.44,321.98,315.55,312.54,,,,,
