dates,satname,nzd0374-0000,nzd0374-0009,nzd0374-0010,nzd0374-0014,nzd0374-0015,nzd0374-0016,nzd0374-0017,nzd0374-0018,nzd0374-0019,nzd0374-0020,nzd0374-0021,nzd0374-0022,nzd0374-0023,nzd0374-0024,nzd0374-0025,nzd0374-0026,nzd0374-0027,nzd0374-0028,nzd0374-0029,nzd0374-0030,nzd0374-0001,nzd0374-0002,nzd0374-0003,nzd0374-0004,nzd0374-0005,nzd0374-0006,nzd0374-0007,nzd0374-0008,nzd0374-0011,nzd0374-0012,nzd0374-0013,nzd0374-0031,nzd0374-0032,nzd0374-0033,nzd0374-0034,nzd0374-0035,nzd0374-0036,nzd0374-0037
2001-02-13 21:57:39.607000,L7,,,,,,,,,371.40,385.55,367.91,364.06,352.93,350.71,374.51,365.75,384.44,364.55,338.41,325.98,,,,,,,,,,,,329.15,309.58,307.18,299.29,296.87,289.43,
2001-05-20 21:57:04.892000,L7,,,,,356.88,326.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-08 21:56:12.984000,L7,,,,362.19,362.68,334.18,337.20,330.54,347.03,316.44,320.63,,,,,,,,363.18,347.27,,,,,,,,,,,357.48,341.81,,,,,,
2001-08-24 21:56:00.447000,L7,,,,,,,344.00,345.71,323.73,325.01,314.29,314.04,328.58,412.52,418.25,423.79,421.67,437.28,420.28,402.84,,,,,,,,,,,,402.14,393.43,389.41,371.27,356.28,339.67,
2001-09-25 21:55:40.572000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.35,402.68,376.22,353.22,361.73,352.55
2001-10-11 21:55:21.747000,L7,281.49,264.94,345.68,334.88,,,,,,,,,,,,,,,,,294.85,308.92,297.54,341.37,243.01,365.39,345.91,383.55,358.69,344.99,343.78,,,,,,,
2001-12-30 21:55:49.115000,L7,,,,387.47,369.22,367.17,360.45,347.14,343.51,339.13,326.90,323.74,334.78,416.27,420.86,416.67,422.56,436.25,426.10,307.48,,,,,,,,,,,391.52,349.38,310.90,335.08,283.03,,,
2002-03-04 21:56:09.860000,L7,,,,,364.76,360.04,347.82,339.91,333.16,316.45,311.96,303.13,323.35,307.32,315.39,318.05,319.83,365.17,355.30,345.68,,,,,,,,,,,,,,,,,,
2002-05-07 21:56:03.729000,L7,,,,363.96,360.54,359.95,345.58,344.91,332.48,316.63,315.79,315.36,324.55,,,,,,,,,,,,,,,,,,373.70,,,,,,,
2002-09-12 21:55:07.575000,L7,,,,389.96,365.70,359.87,371.85,,,387.61,386.81,337.09,345.57,311.58,347.17,375.99,374.24,353.51,342.58,332.75,,,,,,,,,,,,329.10,317.65,308.77,297.05,287.84,,
2002-10-14 21:54:55.882000,L7,,,,,381.73,375.92,366.77,357.25,354.41,345.06,330.68,336.51,338.04,331.49,335.54,341.24,390.95,374.90,353.13,,,,,,,,,,,,,,,,,,,
2002-10-30 21:55:01.471000,L7,,,,,,,,,,366.77,360.31,387.53,347.17,357.86,353.08,350.09,345.16,337.61,328.23,317.37,,,,,,,,,,,,333.81,311.10,304.51,291.19,,,
2003-01-02 21:55:34.113000,L7,,,,,,,,370.70,373.13,373.90,386.04,357.52,343.63,380.24,345.07,347.16,380.82,360.09,320.86,329.07,,,,,,,,,,,,303.30,312.38,305.32,294.86,,,
2003-01-18 21:55:42.118000,L7,,,,,396.37,386.13,378.01,370.89,357.57,346.73,338.79,336.26,343.62,378.23,384.30,384.50,378.33,361.38,356.34,314.49,,,,,,,,,,,,,,,,,,
2003-02-19 21:55:54.479000,L7,,,,,376.10,373.07,366.47,358.29,357.67,329.89,345.46,325.81,335.81,361.80,371.74,363.63,,,,,,,,,,,,,,,,,,,,,,
2003-03-23 21:55:52.571000,L7,,,,,,,395.82,393.68,393.96,375.32,385.86,349.54,364.31,363.55,366.18,377.65,368.27,354.89,355.84,347.97,,,,,,,,,,,,350.44,326.09,321.82,322.49,299.53,344.25,324.50
2003-04-08 21:55:59.443000,L7,,,,325.48,329.69,319.19,319.16,302.52,,,,,,,,,,,,,,,,,,,,,,,355.75,,,,,,,
2003-07-21 21:43:45.776000,L5,,,,356.42,360.31,360.58,348.89,341.86,336.42,303.19,313.78,289.05,,,,,,,,,,,,,,,,,,,366.52,,,,,,,
2003-07-30 21:37:45.389000,L5,,,,343.55,352.40,353.08,347.47,348.60,343.90,337.40,339.82,332.17,,,,,,,,,,,,,,,,,,355.56,352.02,,,,,291.91,336.48,307.10
2003-10-18 21:39:00.182000,L5,,,,,350.52,348.43,346.21,338.96,339.60,335.00,336.80,316.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-19 21:39:26.321000,L5,,341.79,342.82,341.13,342.31,334.24,335.80,327.22,295.01,,,,,,,,,,,,,,,,,,,,334.63,350.57,350.55,,,,,,,
2003-12-28 21:45:57.554000,L5,,,,,,,,,,,393.38,382.75,365.38,369.73,376.83,384.06,386.26,363.68,345.14,357.48,,,,,,,,,,,,356.24,347.29,333.20,326.01,315.70,312.17,
2004-04-02 21:46:30.745000,L5,,,,360.88,359.84,352.09,343.81,330.32,322.60,309.93,316.54,303.14,280.89,,,,,,,,,,,,,,,,388.47,375.23,374.34,,,,,,,
2004-05-04 21:47:27.968000,L5,,,,367.99,364.58,353.85,344.97,332.96,331.09,314.94,319.51,305.17,,,,,,,,,,,,,,,,,379.05,375.56,376.23,,,,,,,
2004-05-20 21:47:56.357000,L5,,,,,,,,,,354.85,351.05,349.87,350.40,344.97,357.12,358.10,357.67,350.64,339.44,323.79,,,,,,,,,,,,356.98,319.66,304.24,302.94,,,
2004-06-05 21:48:24.950000,L5,,,,316.30,363.42,357.28,344.48,340.99,334.17,311.22,320.89,309.81,,,,,,,,,,,,,,,,,,,377.25,,,,,,,
2004-07-07 21:49:21.098000,L5,,,,321.63,358.46,354.28,344.44,337.16,322.75,302.26,315.14,290.97,,,,,,,,,,,,,,,,,,,374.64,,,,,,,
2004-08-24 21:50:29.935000,L5,,,,,,385.74,375.89,383.07,363.28,383.57,342.88,335.37,345.34,332.34,352.41,346.29,345.31,333.84,310.95,,,,,,,,,,,,,,,,,,,
2004-09-18 21:44:58.764000,L5,,,378.67,380.66,384.47,379.92,378.79,,,,,,,,,,,,,,,,,,,,,,379.31,379.10,387.72,,,,,,,
2004-09-25 21:51:19.231000,L5,,,,393.15,383.59,380.77,367.66,360.11,358.38,344.11,338.52,329.10,344.83,328.72,339.94,338.83,351.04,336.06,318.32,311.24,,,,,,,,,,,,,,,,,,
2004-10-20 21:45:40.625000,L5,,,,,376.49,378.84,369.37,370.90,365.20,364.71,361.23,355.80,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-27 21:51:59.516000,L5,,,362.56,348.25,342.57,339.95,333.47,318.68,310.68,305.25,305.94,274.66,,,,,,,,,,,,,,,,,363.18,357.11,364.10,,,,,,,
2004-11-12 21:52:15.232000,L5,,,,380.32,366.00,355.00,346.67,331.01,325.57,318.83,313.55,298.02,282.66,,,,,,,,,,,,,,,,,389.46,386.74,,,,,,,
2005-01-15 21:53:21.356000,L5,,,,376.66,376.22,368.99,356.47,350.52,342.41,330.76,321.15,296.71,303.27,,,,,,,,,,,,,,,,383.00,369.34,384.70,,,,,,,
2005-03-04 21:54:04.136000,L5,,,,365.41,368.24,357.66,352.15,344.11,331.14,314.59,302.95,298.87,304.96,,,,,,,,,,,,,,,,387.80,375.46,377.56,,,,,,,
2005-03-13 21:47:59.531000,L5,,,,354.21,359.27,354.60,352.47,349.83,339.59,335.16,327.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-05 21:54:19.058000,L5,,,,366.22,364.18,351.06,345.37,338.36,326.24,313.96,312.90,303.18,301.84,,,,,,,,,,,,,,,,383.75,373.83,377.73,,,,,,,
2005-04-21 21:54:22.812000,L5,,,,368.73,361.90,349.32,341.57,328.21,315.81,307.94,309.60,288.45,,,,,,,,,,,,,,,,,381.03,372.11,381.96,,,,,,,
2005-05-23 21:54:36.577000,L5,,,,362.17,365.75,347.93,339.26,327.94,314.81,,,,,,,,,,,,,,,,,,,,,,375.09,,,,,,,
2005-06-08 21:54:44.925000,L5,,,,359.89,360.78,349.63,341.03,338.88,329.55,310.76,318.93,299.20,293.64,,,,,,,,,,,,,,,,,,374.26,,,,,,,
2005-08-20 21:49:06.970000,L5,,376.30,368.06,383.57,379.66,377.27,376.56,368.36,371.77,367.30,369.87,364.52,381.14,376.38,384.45,394.46,404.65,402.22,384.87,387.14,,,,,,,,392.23,385.13,377.71,380.22,380.70,379.24,380.44,384.68,372.68,368.27,351.46
2005-08-27 21:55:20.007000,L5,,,,,383.16,382.00,376.95,364.55,360.40,352.95,342.27,339.43,344.50,324.25,338.06,340.45,342.06,332.53,314.09,,,,,,,,,,,,,,,,,,,
2005-09-28 21:55:20.450000,L5,,,,382.72,388.48,383.35,371.86,359.58,361.33,348.21,339.21,330.14,338.66,329.52,341.61,339.76,344.70,337.69,317.78,308.56,,,,,,,,,,,,302.12,299.67,300.37,287.48,,,
2005-10-07 21:49:06.876000,L5,,,,,375.25,376.05,371.74,364.65,364.86,364.78,357.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-08 21:49:16.532000,L5,,,,359.76,364.03,358.66,354.07,346.80,343.34,,,,,,,,,,,,,,,,,,,,,363.78,365.77,,,,,,,
2006-02-19 21:57:51.685000,L5,,,,383.29,382.68,380.31,372.94,366.08,362.02,348.61,340.46,334.46,351.00,325.98,348.01,338.36,342.34,328.77,318.20,308.38,,,,,,,,,,,,,,,,,,
2006-06-27 22:00:00.431000,L5,,,,383.41,388.51,389.50,380.19,374.60,365.55,363.12,345.97,348.94,342.93,330.75,348.19,370.19,349.78,349.71,332.92,318.89,,,,,,,,,,,,307.30,307.54,302.56,303.70,,,
2006-10-10 21:55:08.811000,L5,,,,358.45,359.77,358.90,354.65,345.03,342.08,343.03,339.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-02 22:01:32.743000,L5,,,,391.28,389.64,375.25,365.42,351.01,348.57,341.13,333.34,324.39,329.86,330.03,342.70,342.18,345.89,335.45,316.07,311.46,,,,,,,,,,,,295.24,,,,,,
2006-11-27 21:55:35.233000,L5,,,372.76,379.94,382.19,381.97,376.65,372.28,363.79,360.65,357.25,354.44,366.68,366.20,380.88,385.52,403.87,397.72,389.18,387.21,,,,,,,,,383.02,379.37,382.10,390.10,384.45,375.58,379.75,357.68,354.36,342.41
2006-12-29 21:55:50.726000,L5,,361.94,347.04,325.42,332.48,333.59,332.43,321.55,323.99,320.87,333.36,325.52,336.76,344.61,349.46,361.75,361.81,353.89,339.75,329.99,,,,,360.02,356.06,362.75,375.46,343.53,337.72,332.71,327.49,334.60,333.08,337.59,321.08,324.48,315.02
2007-01-05 22:02:04.371000,L5,,,,362.19,367.42,362.53,352.99,342.08,331.67,323.71,314.51,307.19,294.17,,,,,,,,,,,,,,,,384.52,376.28,374.98,,,,,,,
2007-01-21 22:02:09.591000,L5,,,,362.24,361.25,353.33,353.65,344.37,334.86,323.52,311.88,305.98,299.60,,,,,,,,,,,,,,,,386.00,374.16,373.87,,,,,,,
2007-01-30 21:56:00.553000,L5,,369.11,363.42,355.29,361.86,350.94,345.43,341.51,334.58,331.03,319.46,320.28,306.49,316.92,339.75,369.21,373.50,365.11,362.36,359.66,,,,,,338.01,362.78,379.30,362.54,358.63,359.35,348.94,342.67,,,,321.72,319.83
2007-02-06 22:02:11.997000,L5,,,,355.31,360.47,355.03,349.18,336.53,328.59,315.87,295.58,301.74,282.78,,,,,,,,,,,,,,,,383.40,366.42,367.53,,,,,,,
2008-02-25 21:57:37.029000,L5,,,,357.40,360.52,353.15,344.23,334.73,323.52,312.26,290.61,297.00,,,,,,,,,,,,,,,,,388.23,374.83,373.93,,,,,,,
2008-12-09 21:51:18.382000,L5,,,,379.42,385.67,376.84,365.03,360.52,355.57,348.88,330.89,332.23,334.97,330.96,337.61,339.19,342.43,327.62,312.74,,,,,,,,,,,,394.76,,,,,,,
2008-12-25 21:51:46.135000,L5,,,,372.54,376.22,368.50,359.78,361.08,357.75,341.52,331.94,330.86,332.75,327.43,335.14,326.04,331.06,,,,,,,,,,,,,386.26,390.11,,,,,,,
2010-01-29 21:58:05.346000,L5,,,,344.81,361.19,350.69,342.00,335.80,328.43,308.42,300.17,300.79,285.04,,,,,,,,,,,,,,,,383.12,372.23,368.86,,,,,,,
2010-10-12 21:57:13.086000,L5,,,,385.72,389.51,388.44,374.46,363.66,368.06,362.56,351.87,350.74,354.93,338.53,352.73,359.11,349.29,339.23,319.05,312.62,,,,,,,,,,,397.01,309.51,304.22,299.60,306.39,,,
2011-02-17 21:57:12.898000,L5,,,,329.10,356.51,349.58,344.84,337.12,321.31,306.52,298.34,300.51,292.92,,,,,,,,,,,,,,,,387.13,371.09,368.75,,,,,,,
2011-09-13 21:55:45.838000,L5,,,,390.99,387.62,384.56,376.15,365.74,367.82,350.67,350.32,348.96,361.07,350.97,348.32,346.31,347.40,339.00,318.91,316.44,,,,,,,,,,,,301.35,,,,,,
2013-04-11 22:09:26.995000,L8,,,,377.28,374.34,371.05,360.28,355.15,350.79,338.38,332.21,331.78,335.62,326.63,337.93,337.63,341.24,328.74,310.29,,,,,,,,,,,387.00,387.11,,,,,,,
2013-05-13 22:09:11.169000,L8,,,,370.08,373.46,358.13,344.61,316.66,305.73,310.21,304.10,281.16,315.58,,,,,,,,,,,,,,,,,,364.28,,,,,,,
2013-05-29 22:09:17.297000,L8,,,,347.70,353.59,334.76,334.57,316.92,315.28,313.07,306.20,294.71,,,,,,,,,,,,,,,,,,360.10,371.50,,,,,,,
2013-06-30 22:09:11.994000,L8,,,,355.02,358.48,344.63,342.99,337.06,329.44,312.25,312.08,312.93,316.17,,,,,,,,,,,,,,,,,357.04,371.11,,,,,,,
2013-09-02 22:09:16.475000,L8,,,,372.69,369.48,365.88,358.87,349.70,344.50,331.71,329.44,323.44,330.58,319.02,332.99,330.55,331.70,321.69,,,,,,,,,,,,379.96,381.24,,,,,,,
2013-12-07 22:08:50.709000,L8,,,,372.52,366.49,364.52,350.98,343.55,337.35,329.16,321.78,317.36,327.02,317.21,323.26,326.66,327.60,,,,,,,,,,,,,383.15,379.60,,,,,,,
2014-01-24 22:08:21.364000,L8,,,,371.82,368.55,364.02,355.20,342.95,339.35,327.72,321.54,317.27,323.93,304.19,324.58,324.35,328.70,,,,,,,,,,,,,382.28,383.01,,,,,,,
2014-03-13 22:07:45.256000,L8,,,,382.16,377.79,376.27,362.87,358.74,351.69,341.52,338.54,329.47,335.16,328.59,336.18,336.57,338.24,326.83,,,,,,,,,,,,,392.09,,,,,,,
2014-04-30 22:06:58.400000,L8,,,375.61,364.18,361.64,341.43,342.76,329.20,321.62,320.64,312.99,300.75,,,,,,,,,,,,,,,,,378.73,369.15,377.45,,,,,,,
2014-05-16 22:06:45.666000,L8,,,,366.42,358.77,342.01,344.07,333.13,327.57,320.13,315.34,304.17,318.41,,,,,,,,,,,,,,,,372.53,367.69,376.71,,,,,,,
2014-07-03 22:07:01.995000,L8,,,,347.12,355.29,336.46,339.44,320.37,319.79,316.03,304.86,300.22,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04 22:07:14.381000,L8,,,,381.24,373.72,373.25,366.81,357.58,358.62,339.72,335.37,332.16,337.90,329.06,346.04,344.52,347.77,333.06,,,,,,,,,,,,,385.07,,,,,,,
2014-10-07 22:07:25.795000,L8,,,,371.52,367.54,363.27,353.22,345.29,338.36,329.97,321.69,317.76,322.87,316.24,328.33,319.59,327.82,,,,,,,,,,,,,383.53,381.32,,,,,,,
2014-11-08 22:07:28.004000,L8,,,,377.79,373.48,370.64,360.69,349.25,345.79,336.36,329.54,322.37,329.33,321.00,331.13,329.92,331.97,321.72,,,,,,,,,,,,387.88,386.23,,,,,,,
2014-12-26 22:07:18.944000,L8,,,,382.57,374.49,369.43,359.69,351.52,346.33,335.90,329.86,324.77,332.62,326.49,334.08,337.96,337.53,326.33,,,,,,,,,,,,388.42,387.71,,,,,,,
2015-01-11 22:07:16.745000,L8,,,,377.17,365.23,363.12,348.40,347.33,333.39,322.75,312.07,313.40,323.07,308.08,323.12,320.17,330.34,,,,,,,,,,,,,386.03,383.90,,,,,,,
2015-02-12 22:07:03.113000,L8,,,,378.92,377.38,375.21,361.90,354.15,348.23,338.94,331.07,326.91,332.45,327.54,335.27,339.84,338.66,331.44,309.02,,,,,,,,,,,389.61,386.00,,,,,,,
2015-02-28 22:07:00.305000,L8,,,,380.81,376.12,373.14,363.24,355.52,353.02,338.03,333.79,328.25,334.62,330.02,337.21,338.42,339.29,329.28,311.71,302.70,,,,,,,,,,389.68,387.37,,,,,,,
2015-04-01 22:06:37.659000,L8,,,,384.13,388.29,377.19,370.87,360.49,355.27,349.33,341.62,337.92,342.21,339.00,346.85,348.61,348.88,337.03,320.20,319.08,,,,,,,,,,,,,,,,,,
2015-06-20 22:06:32.847000,L8,,,,,342.17,326.57,327.25,307.77,304.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22 22:06:49.445000,L8,,246.61,,328.20,347.30,326.00,326.48,302.94,,,,,,,,,,,,,,,,,,,344.95,330.72,,,,,,,,,,
2015-08-23 22:07:00.453000,L8,,285.80,363.48,351.42,353.23,336.16,337.29,316.34,315.97,315.06,302.06,291.64,,,,,,,,,,,,,,,,,367.14,360.47,363.66,,,,,,,
2015-09-08 22:07:06.448000,L8,,,377.09,365.61,358.33,343.62,347.81,326.98,321.62,320.51,308.81,296.14,,,,,,,,,,,,,,,,,373.58,366.08,367.98,,,,,,,
2015-10-10 22:07:14.813000,L8,,,378.89,358.78,356.44,342.14,340.76,323.13,320.65,318.17,308.13,291.27,,,,,,,,,,,,,,,,,376.24,366.86,371.05,,,,,,,
2015-11-27 22:07:23.156000,L8,,,,,,380.75,375.53,370.96,385.20,395.64,388.48,386.68,383.85,384.20,382.38,382.11,378.01,366.84,350.22,341.80,,,,,,,,,,,,326.64,315.46,311.73,300.21,292.85,,
2015-12-13 22:07:21.432000,L8,,,,379.23,377.13,371.25,365.91,355.35,354.01,342.58,337.74,330.67,338.88,331.73,337.52,339.29,340.62,328.02,311.92,,,,,,,,,,,,387.88,,,,,,,
2015-12-29 22:07:21.036000,L8,,,,,,,,,300.29,335.45,290.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15 22:07:09.441000,L8,,,,375.60,371.35,366.02,356.18,349.49,343.53,331.14,325.73,320.94,325.95,313.55,325.65,321.03,329.00,314.39,,,,,,,,,,,,381.20,381.10,,,,,,,
2016-03-02 22:07:07.398000,L8,340.48,,,352.53,358.15,345.76,339.95,328.09,317.33,316.90,303.31,297.37,,,,,,,,,,,,,,,,,382.04,370.07,370.82,,,,,,,
2016-03-18 22:07:01.867000,L8,,,,377.48,374.97,368.60,360.66,353.39,345.80,335.02,328.35,326.27,332.78,313.56,331.67,330.95,333.11,320.54,,,,,,,,,,,,383.96,384.75,,,,,,,
2016-04-19 22:06:46.856000,L8,,,377.21,352.88,354.03,334.76,335.81,314.89,312.88,312.76,303.27,287.49,,,,,,,,,,,,,,,,,380.09,364.11,370.33,,,,,,,
2016-05-05 22:06:50.290000,L8,,,376.31,370.94,362.11,345.17,343.89,335.88,324.93,320.91,315.02,311.35,304.80,,,,,,,,,,,,,,,,384.14,373.89,377.57,,,,,,,
2016-06-06 22:06:54.973000,L8,,,,,351.64,329.31,329.94,310.86,305.55,302.30,294.91,289.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-24 22:07:13.819000,L8,,,,373.80,368.05,366.99,360.42,351.77,335.77,326.25,331.03,324.02,330.95,309.72,337.05,317.93,321.01,,,,,,,,,,,,,386.25,381.41,,,,,,,
2016-09-10 22:07:27.365000,L8,,,,368.72,365.08,352.37,349.49,333.15,327.22,321.74,314.89,299.76,,,,,,,,,,,,,,,,,387.28,375.81,379.75,,,,,,,
2016-10-12 22:07:33.085000,L8,,,,381.27,377.05,373.04,362.69,356.75,351.28,340.80,336.93,329.88,334.82,331.71,335.35,340.62,337.36,328.39,,,,,,,,,,,,,389.47,,,,,,,
2016-12-15 22:07:29.991000,L8,,,,382.84,372.68,371.75,357.75,353.41,347.87,337.87,330.98,328.60,331.62,329.08,331.01,334.30,334.36,324.69,,,,,,,,,,,,,,,,,,,,
2017-01-16 22:07:22.953000,L8,,,,382.40,376.22,373.32,362.64,355.37,351.14,340.76,339.29,330.95,340.51,332.33,338.05,340.96,340.62,329.34,317.61,309.78,,,,,,,,,,390.24,385.37,,,,,,,
2017-03-05 22:07:02.841000,L8,,,,375.71,374.71,370.54,361.86,354.15,350.74,336.56,333.96,330.42,333.75,328.15,336.81,340.55,339.33,325.59,312.12,,,,,,,,,,,389.98,382.85,,,,,,,
2017-04-06 22:06:45.830000,L8,,,,382.74,379.32,373.99,368.59,357.20,355.38,343.28,378.88,389.94,392.26,395.03,386.94,402.55,398.94,384.51,376.03,361.34,,,,,,,,,,,390.77,369.66,,,,,,
2017-04-22 22:06:36.244000,L8,,,,378.14,380.77,370.70,359.51,357.97,350.99,340.49,336.65,335.08,335.58,331.60,337.53,345.79,340.24,330.99,,,,,,,,,,,387.25,383.05,383.92,,,,,,,
2017-05-08 22:06:35.164000,L8,,,,385.21,376.55,368.46,359.57,352.90,348.54,340.31,332.96,336.25,335.79,328.71,338.63,344.04,341.26,327.37,,,,,,,,,,,,385.06,386.24,,,,,,,
2017-05-24 22:06:46.292000,L8,,,,371.49,375.26,368.31,355.31,354.87,347.56,337.31,336.99,334.27,333.24,327.79,343.52,340.01,339.00,327.62,309.45,,,,,,,,,,,389.57,385.84,,,,,,,
2017-06-09 22:06:54.260000,L8,,,338.25,370.29,371.79,367.59,354.92,352.37,346.05,334.37,334.21,332.56,330.58,326.38,338.77,341.78,341.20,333.84,392.54,387.65,,,,,,,,,374.62,382.64,382.79,,,,,,,
2017-08-28 22:07:19.886000,L8,,,,369.57,374.52,368.12,354.06,357.65,354.24,340.89,339.14,333.09,335.58,330.21,337.02,336.83,329.61,326.03,,,,,,,,,,,,388.00,383.67,,,,,,,
2017-10-31 22:07:31.844000,L8,,,,366.13,373.15,363.36,339.95,349.48,342.19,335.42,330.02,323.17,325.78,323.09,327.30,327.26,329.54,318.85,,,,,,,,,,,,384.66,380.79,,,,,,,
2017-11-16 22:07:28.249000,L8,,,,363.12,369.51,360.20,337.77,347.97,341.19,333.49,326.00,323.36,326.78,323.35,326.54,329.55,330.41,,,,,,,,,,,,,383.77,379.17,,,,,,,
2017-12-02 22:07:22.770000,L8,,,,366.90,374.89,362.27,353.19,348.01,344.13,332.87,328.13,323.09,328.74,322.89,330.19,329.24,332.91,318.83,,,,,,,,,,,,383.94,378.26,,,,,,,
2018-01-19 22:07:14.526000,L8,,,,372.35,370.26,361.10,353.16,348.76,341.53,331.61,326.84,324.26,327.27,322.22,328.11,329.33,331.21,320.57,,,,,,,,,,,,383.50,378.42,,,,,,,
2018-03-24 22:06:44.096000,L8,,,,374.98,381.84,368.83,368.22,358.19,362.59,343.68,342.38,340.87,337.79,331.64,350.06,349.64,346.54,331.67,315.80,303.27,,,,,,,,,,389.22,387.68,,,,,,,
