dates,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0009,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0026,nzd0314-0027,nzd0314-0059,nzd0314-0065,nzd0314-0066,nzd0314-0075,nzd0314-0076,nzd0314-0140,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0133,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0010,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0064,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0087,nzd0314-0088,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0141,nzd0314-0024,nzd0314-0025,nzd0314-0040,nzd0314-0047,nzd0314-0048,nzd0314-0008,nzd0314-0012,nzd0314-0023,nzd0314-0034,nzd0314-0035,nzd0314-0045,nzd0314-0020,nzd0314-0022,nzd0314-0007,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0011,nzd0314-0085,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0052,nzd0314-0074,nzd0314-0084,nzd0314-0041,nzd0314-0051,nzd0314-0063,nzd0314-0086,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0046,nzd0314-0049,nzd0314-0050,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0095,nzd0314-0122,nzd0314-0123,nzd0314-0124,satname
2005-02-23 21:59:43.397,,,,,219.85,189.57,178.8,207.11,183.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.19,,,,240.22,,,,,,,,,,,192.77,,,,,,,,,,,,,L5
2005-04-28 22:00:11.734,,,,,230.51,193.345,184.76,209.075,182.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.595,,,,241.475,,,,,,,,,,,199.5,,,,,,,,,,,,,L5
2005-05-30 22:00:27.276,,,,,240.60333333333332,200.80666666666664,202.86666666666667,222.71,188.46,,165.78,184.88,183.28,180.35,187.62,181.03,,,,,,,,175.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.97,,,,249.79333333333332,,,,,,,,,,,210.79999999999998,,,,,,,,,,,,,L5
2006-02-26 22:03:47.179,,,,,241.85,212.51,218.08,222.04,204.17,169.01,,,,,,,,,173.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.03,,,,252.36,,,,,,,,,,,221.11,,,,,,,,,,,,,L5
2006-05-17 22:05:09.745,,,,,237.505,208.82999999999998,202.835,221.095,193.535,169.01,,,,,,,,,173.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.965,,,,242.525,,,,,,,,,,,210.91000000000003,,,,,,,,,,,,,L5
2006-08-21 22:06:31.405,,,,,237.49666666666667,209.66666666666666,196.29999999999998,224.20333333333335,195.62333333333333,170.415,,,,,,,,,175.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.41666666666666,,,,245.46,,,,,,,,,,,212.79,,,,,,,,,,,,,L5
2006-09-22 22:06:54.827,,,,,227.96,197.95000000000002,182.76999999999998,218.41,187.60333333333335,171.82,,,,,,,,,178.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.12666666666667,,,,240.95666666666668,,,,,,,,,,,198.20333333333335,,,,,,,,,,,,,L5
2006-12-11 22:07:39.980,,,,,227.73333333333335,197.81333333333336,185.48000000000002,220.05666666666664,192.98666666666668,171.82,162.85,169.98,184.14,176.84,170.36,186.78,,,178.46,,,,,177.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.53,,,,240.77666666666667,,,,,,,,,,,196.95,,,,,,,,,,,,,L5
2008-10-29 21:56:36.227,,,,,218.6,195.62,184.01,212.26,190.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.06,,,,227.32,,,,,,,,,,,,,,,,,,,,,,,,L5
2009-02-02 21:58:34.187,,,,,222.57999999999998,194.91,187.865,211.89499999999998,190.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.55,,,,230.16,,,,,,,,,,,166.2,,,,,,,,,,,,,L5
2010-02-21 22:03:56.549,,,,,229.62,203.32,205.05,218.26,187.99,173.93,,,,,,,,,174.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.41,,,,242.85,,,,,,,,,,,,,,,,,,,,,,,,L5
2010-10-03 22:03:04.727,,,,,285.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.09,174.37,182.35,,,,,,,,,,,,,,,,,,,177.28,,,,,195.6,181.66,,,,,,,,,,,,,,216.5,,,,,,,,,,,,,,,212.82,200.61,200.06,189.26,191.53,194.02,,,194.76,205.17,209.3,197.16,218.78,203.01,195.96,202.05,,,,,,,,,,,,,,,,,,,,,,,,,,164.36,171.68,191.05,L5
2010-11-04 22:02:50.090,,,,,266.45000000000005,202.85,209.32,225.97,201.27,169.2,169.76,179.32,184.31,176.89,170.17,174.75,,,168.95,,,,,173.04,,,,,,,,,,243.09,174.37,182.35,,,,,,,,,,,,,,,,,,,177.28,,,,,195.6,181.66,,,,,,,,,,,,,,216.5,,,,,,,,,,,,,,,212.82,200.61,200.06,189.26,191.53,194.02,,,194.76,205.17,209.3,197.16,218.78,203.01,195.96,202.05,226.06,,,,228.25,,,,,,,,,,,,,,,,,,,,,164.36,171.68,191.05,L5
2010-12-22 22:02:53.389,,,,,258.75333333333333,201.89999999999998,209.915,221.87,197.78500000000003,177.975,169.76,179.32,184.31,176.89,170.17,174.75,,,173.6,,,,,173.04,,,,,,,,,,243.09,174.37,182.35,,,,,,,,,,,,,,,,,,,177.28,,,,,195.6,181.66,,,,,,,,,,,,,,216.5,,,,,,,,,,,,,,,212.82,200.61,200.06,189.26,191.53,194.02,,,194.76,205.17,209.3,197.16,218.78,203.01,195.96,202.05,223.73000000000002,,,,233.535,,,,,,,,,,,,,,,,,,,,,164.36,171.68,191.05,L5
2011-02-08 22:02:59.125,,,,,249.5025,198.64333333333332,208.91,221.02666666666667,194.30000000000004,177.975,169.76,179.32,184.31,176.89,170.17,174.75,,,173.6,,,,,173.04,,,,,,,,,,243.09,174.37,182.35,,,,,,,,,,,,,,,,,,,177.28,,,,,195.6,181.66,,,,,,,,,,,,,,216.5,,,,,,,,,,,,,,,212.82,200.61,200.06,189.26,191.53,194.02,,,194.76,205.17,209.3,197.16,218.78,203.01,195.96,202.05,222.73333333333335,,,,235.16,,,,,,,,,,,,,,,,,,,,,164.36,171.68,191.05,L5
2011-03-12 22:02:55.330,,,,,247.93,197.38,206.6825,219.155,196.755,177.975,169.76,179.32,184.31,176.89,170.17,174.75,,,173.6,,,,,173.04,,,,,,,,,,243.09,174.37,182.35,,,,,,,,,,,,,,,,,,,177.28,,,,,195.6,181.66,,,,,,,,,,,,,,216.5,,,,,,,,,,,,,,,212.82,200.61,200.06,189.26,191.53,194.02,,,194.76,205.17,209.3,197.16,218.78,203.01,195.96,202.05,220.87,,,,235.6675,,,,,,,,,,,,,,,,,,,,,164.36,171.68,191.05,L5
2013-06-05 22:15:03.120,,,,362.5,234.86,,245.06,241.14,229.25,198.56,176.57,183.11,180.02,174.03,185.38,171.98,,,163.96,,,,,168.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-07-07 22:15:00.081,,,,362.5,234.85000000000002,,243.885,239.045,207.6,198.56,175.04,181.135,180.365,171.75,182.01999999999998,169.53,,,163.96,,,,,165.85500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-09-25 22:14:53.099,,,,362.5,231.48666666666668,187.55,240.71666666666667,236.73666666666668,210.76666666666665,195.425,175.04,181.135,180.365,171.75,182.01999999999998,169.53,,,163.96,,,,,165.85500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.69333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-10-27 22:14:43.714,,,,343.395,229.695,201.43,239.32,235.53,215.3175,194.65333333333334,175.04,181.135,180.365,171.75,182.01999999999998,169.53,,,163.96,,,,,165.85500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-11-28 22:14:37.848,,,,343.395,228.68400000000003,210.02333333333334,238.26999999999998,235.642,218.11399999999998,201.7425,175.04,181.135,180.365,171.75,182.01999999999998,169.53,,,163.945,,,,,165.85500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.87600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-12-14 22:14:33.459,,,,324.29,226.43199999999996,205.58,236.51800000000003,234.052,217.994,209.555,173.51,179.16,180.71,169.47,178.66,167.08,,,160.22,,,,,163.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-12-30 22:14:25.215,,,,324.29,226.73833333333334,203.58200000000002,237.74166666666667,233.595,219.8166666666667,212.67200000000003,173.51,179.16,180.71,169.47,178.66,167.08,,,164.67666666666665,,,,,163.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.07000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-01-31 22:14:04.661,,,,324.29,225.56000000000003,206.64333333333335,237.08333333333334,233.215,226.74833333333333,215.8516666666667,,,,,,,,,166.7575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.8066666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-02-16 22:13:50.683,,,,324.29,223.06,210.11999999999998,236.23000000000002,232.9928571428571,226.32999999999998,216.77428571428572,,,,,,,,,167.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.4057142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-03-20 22:13:25.653,,,,324.29,224.00375000000003,212.33125,236.5875,234.14749999999998,227.3875,216.77428571428572,,,,,,,,,167.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.62625,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-04-05 22:13:10.561,,,,324.29,224.55625,217.92125000000001,237.42749999999998,235.11625,228.7625,223.26000000000002,,,,,,,,,167.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.70250000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-05-07 22:12:37.911,,,,,225.90625,221.33249999999998,238.67000000000002,239.6125,230.47625,229.66714285714286,181.18,184.95,184.97,173.43,184.37,173.0,,,171.285,,,,,166.43,,,,,,,,,,261.71,169.0,211.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.92714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-26 22:12:55.043,,,,,227.81166666666664,232.83666666666667,239.99166666666667,243.23000000000002,233.2833333333333,226.16,178.745,183.985,183.175,174.865,184.38,172.48000000000002,,,174.8675,,,,,166.95499999999998,,,,,,,,,,261.71,169.0,211.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-08-27 22:13:05.288,,,,,232.754,235.704,242.37399999999997,247.11399999999998,237.51799999999997,228.14499999999998,177.3033333333333,182.75,181.50666666666666,172.98333333333335,183.04,169.89333333333335,,,175.08333333333334,,,,,166.95499999999998,,,,,,,,,,261.71,169.0,211.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.47666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-09-28 22:13:08.778,,,,,231.296,234.93200000000002,242.118,247.02200000000002,238.166,228.14499999999998,177.3033333333333,182.75,181.50666666666666,172.98333333333335,183.04,169.89333333333335,,,175.08333333333334,,,,,166.95499999999998,,,,,,,,,,261.71,169.0,211.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.64666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-10-14 22:13:14.573,,,,,230.43199999999996,231.994,241.55,245.41799999999998,239.13600000000002,227.84750000000003,177.3033333333333,182.75,181.50666666666666,172.98333333333335,183.04,169.89333333333335,,,170.6225,439.95,,,,166.95499999999998,,,,,,,,,,261.71,169.0,211.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-11-15 22:13:13.466,,,,,227.902,221.964,239.342,238.032,236.28199999999998,224.2125,175.36499999999998,181.65,179.77499999999998,172.76000000000002,182.375,168.34,,,163.9,439.95,,327.92,,167.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.45,,,,,,,,,,190.78,219.92,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-12-01 22:13:12.181,,,,276.62,227.53666666666666,217.44333333333336,239.25166666666667,237.48333333333335,236.33166666666668,225.37399999999997,175.36499999999998,181.65,179.77499999999998,172.76000000000002,182.375,168.34,,,165.94,435.92499999999995,,337.64,,167.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.45,,,,,,,,,,190.60750000000002,220.175,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-01-02 22:13:02.831,,,,276.62,228.5,220.43142857142857,240.04857142857145,237.89714285714285,237.0842857142857,225.625,175.36499999999998,181.65,179.77499999999998,172.76000000000002,182.375,168.34,,,169.25166666666667,435.92499999999995,,337.64,,167.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.45,,,,,,,,,,203.268,220.175,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-03-07 22:12:42.077,,,,296.175,226.49666666666667,216.02499999999998,238.42,237.22500000000002,236.54666666666665,222.378,173.27,181.62,178.23,169.55,180.0,170.27,,,169.8775,435.92499999999995,,337.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.45,,,,,,,,,,206.18,220.175,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-05-10 22:12:04.351,,,,296.175,230.272,218.63400000000001,240.32999999999998,244.426,238.888,223.166,180.42000000000002,184.53,181.985,172.69,182.965,173.69,,,181.98499999999999,431.9,165.24,337.64,,168.58,,,,,,,,,,265.23,196.64,214.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.45,,,,,,,,,,222.0,220.175,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-05-26 22:12:05.002,,,,315.32,232.8,228.97600000000003,242.704,251.54000000000002,245.12600000000003,227.75799999999998,181.37666666666667,184.91333333333333,182.61666666666667,173.36,183.43999999999997,174.12333333333333,,,187.92,431.9,165.24,347.36,,167.765,,,,,,,,,,265.23,196.64,214.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,220.43,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-06-27 22:12:22.174,,,,340.12,235.342,238.32200000000003,244.344,258.16999999999996,247.64600000000002,231.43199999999996,183.01999999999998,185.8975,183.7925,174.5475,185.7475,175.07750000000001,367.79,,193.97499999999997,,171.68,,,168.52333333333334,,,,,174.05,,,,,280.18,196.64,214.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.42,,,,,,,,,,,,,,,,,,,,,,,,,253.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-10-01 22:13:01.841,,,,352.315,235.1575,239.85750000000002,245.3775,261.83,248.7,243.84249999999997,186.26999999999998,187.32333333333335,185.64666666666665,176.21333333333337,187.66333333333333,176.68000000000004,367.79,,187.905,,171.68,,,168.52333333333334,,,,,174.05,,,,,280.18,196.64,214.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-12-04 22:13:09.054,,,,351.02,229.01,223.59333333333333,241.20666666666668,247.6,242.98666666666668,238.20333333333335,187.95,188.85,187.32,178.11,192.67,177.94,367.79,,181.04,,178.12,315.42,,170.04,,,,,174.05,,,,,295.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-12-20 22:13:09.373,,,,309.71500000000003,227.415,220.3725,240.52,245.15,242.5875,234.9075,187.95,188.85,187.32,178.11,192.67,177.94,367.79,,182.015,460.22,178.12,315.42,,170.04,,,,,174.05,,,,,295.13,,,,347.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-01-05 22:13:05.152,,,,268.41,222.76999999999998,217.58750000000003,237.91750000000002,238.1975,241.09750000000003,228.825,,,,,,,,,184.72750000000002,425.475,,297.625,,,,,,,,,,,,,180.02,202.74,,347.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-01-21 22:13:05.936,,,,265.8,222.368,212.67200000000003,238.132,237.248,240.478,228.152,,,,,,,,,184.77800000000002,425.475,,297.625,,,,,,,,,,,,,180.02,202.74,,333.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-02-06 22:13:01.784,,,,265.8,222.1883333333333,215.15833333333333,237.91,237.40666666666667,240.49166666666667,227.6816666666667,,,,,,,,,185.56333333333336,425.475,,297.625,,,,,,,,,,,,,180.02,202.74,,333.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-02-22 22:12:54.448,,,,265.8,222.4857142857143,211.91428571428574,238.00857142857143,236.9857142857143,240.07,229.0171428571429,,,,,,,,,183.9114285714286,425.475,,297.625,,,,,,,,,,,,,180.02,202.74,,333.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-03-09 22:12:52.770,,,,265.8,223.0725,209.99875,237.785,237.4,240.40125,229.5525,,,,,,,,,187.08,412.41333333333336,,297.625,,,,,,,,,,,,,180.02,202.74,,333.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-05-12 22:12:32.560,,,,274.5466666666667,222.57714285714286,211.17,238.54375,241.22875,243.89749999999998,230.605,190.62,191.18,188.18,180.76,188.76,181.05,,,194.04875,412.41333333333336,180.54,297.625,,172.7,,,,,170.27,,,,,263.86,186.525,224.42000000000002,,333.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-06-13 22:12:42.546,,,,274.5466666666667,224.55714285714288,217.59125,240.11999999999998,245.46625,246.72125,233.40625,189.24,190.92000000000002,187.305,181.18,189.615,179.815,,,198.4525,412.41333333333336,180.54,279.83,,172.005,,,,,170.79500000000002,,,,,263.86,186.525,224.42000000000002,,333.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-07-15 22:12:58.211,,,,286.7833333333333,227.42333333333332,221.1685714285714,242.23,250.8057142857143,252.01,238.23428571428573,191.20000000000002,191.95333333333335,189.26666666666665,182.70666666666668,191.04333333333332,184.5566666666667,381.77,379.73,199.43,386.29,180.54,,,179.91,,,,,173.49333333333334,,,,,263.86,196.26999999999998,251.14,,319.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.27,472.74,477.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.84,,486.61,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-08-16 22:13:05.571,,,,298.58,229.286,228.07666666666668,244.18999999999997,254.67166666666665,255.81000000000003,242.06999999999996,189.245,190.4725,187.835,181.185,190.3875,182.3075,381.77,379.73,201.23666666666665,386.29,180.54,,,177.055,,,,,173.49333333333334,,,,,263.86,196.26999999999998,251.14,,,422.78,443.84,455.28,472.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.27,472.74,477.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.84,,486.61,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-10-19 22:13:21.341,,,,298.58,223.5,233.532,245.152,258.192,258.46400000000006,244.33199999999997,189.245,190.4725,187.835,181.185,190.3875,182.3075,381.77,379.73,206.03999999999996,,180.54,,,177.055,,,,,173.49333333333334,,,,,263.86,196.26999999999998,251.14,,,422.78,443.84,455.28,472.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.27,472.74,477.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.84,,486.61,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-11-20 22:13:21.277,,,,305.12,220.70999999999998,228.762,243.31199999999998,252.48000000000002,255.38600000000002,242.952,185.6825,188.22750000000002,185.43,178.8275,188.535,180.455,381.77,359.86,203.4775,399.08,,267.37,,176.345,,,,,175.10500000000002,,,,,,199.51,256.18,,,422.78,443.84,455.28,472.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.27,472.74,477.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.84,,486.61,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-12-22 22:13:14.982,,,,305.12,213.76999999999998,223.99200000000002,241.24,246.31200000000004,251.08800000000002,239.93400000000003,181.85750000000002,185.8475,183.39249999999998,175.665,185.7325,178.38,381.77,359.86,197.14499999999998,399.08,,267.37,,178.02333333333334,,,,,178.89,,,,,,199.51,256.18,,,422.78,443.84,455.28,472.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.27,472.74,477.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.84,,486.61,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-01-23 22:13:07.208,,,,,212.32800000000003,218.51399999999998,238.89600000000002,239.92399999999998,247.25799999999998,239.48600000000002,177.4366666666667,183.12333333333333,180.12666666666664,172.29999999999998,183.01,173.16,,339.99,195.82999999999998,417.395,,266.115,398.67,169.175,,,,,,,,,,,,,,,422.78,443.84,455.28,472.29,,,,,,,,,,,,,,,,183.67,,,,412.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.14,,,,,,,,,,,,,,,,,,,,,,,,,,L8
