dates,nzd0346-0000,nzd0346-0001,nzd0346-0002,nzd0346-0003,nzd0346-0011,nzd0346-0004,nzd0346-0005,nzd0346-0006,nzd0346-0007,nzd0346-0008,nzd0346-0009,nzd0346-0010,satname
2003-05-03 21:49:49+00:00,,,253.43,329.9,,321.06333333333333,319.98,324.23,307.52,317.09999999999997,303.6225,,L7
2003-07-23 21:31:26+00:00,,,,,,315.6333333333334,322.8566666666667,321.12,304.27666666666664,314.775,306.0075,,L5
2003-07-30 21:37:45+00:00,331.26,335.67,308.5,320.67,,309.615,322.8566666666667,321.12,304.27666666666664,314.6575,304.11,,L5
2003-11-28 21:33:21+00:00,331.26,335.67,321.83500000000004,320.67,,302.94,321.96,314.9,310.28,317.4150000000001,305.74500000000006,323.42,L5
2003-12-14 21:33:26+00:00,332.435,334.65,320.26666666666665,329.01,,302.94,321.96,314.9,310.28,322.7366666666667,311.3233333333333,314.175,L5
2003-12-30 21:33:36+00:00,327.77,327.43,312.255,323.16333333333336,,312.79499999999996,322.065,320.345,316.47,321.51,311.615,314.175,L5
2004-01-22 21:39:52+00:00,327.77,327.43,314.386,323.16333333333336,,322.65,322.17,325.79,325.55,326.8725,317.8475,309.7166666666667,L5
2004-02-23 21:40:02+00:00,326.025,323.30999999999995,317.72400000000005,324.40999999999997,,322.65,322.17,325.79,325.55,326.6666666666667,318.5133333333334,310.4525,L5
2004-06-23 21:36:34+00:00,319.185,312.99,311.115,309.3,,319.02,323.135,326.13,323.38000000000005,322.31333333333333,316.2133333333333,306.72999999999996,L5
2004-09-18 21:44:58+00:00,319.93,,308.14,307.13,,315.39,324.1,326.47,319.04,320.32,315.58,333.5,L5
2004-10-13 21:39:20+00:00,320.43,322.6,302.655,308.675,,320.555,324.1,326.47,319.04,318.90999999999997,313.755,333.5,L5
2004-12-16 21:40:34+00:00,318.2866666666667,315.99,295.68,306.6666666666667,,318.70666666666665,319.97,321.8,314.21500000000003,315.0933333333333,309.09666666666664,333.5,L5
2005-01-17 21:41:01+00:00,322.04,315.99,294.03333333333336,306.435,,320.365,315.84,317.13,309.39,319.42,311.8833333333334,319.03,L5
2005-02-18 21:41:30+00:00,324.83000000000004,315.99,296.5125,306.435,,320.365,315.84,326.15,321.44,322.1725,314.02750000000003,316.59666666666664,L5
2005-07-28 21:42:45+00:00,333.2,,303.95,,,,323.51,326.65999999999997,320.19,316.42,313.09000000000003,311.73,L5
2005-08-29 21:42:58+00:00,324.93,334.06,305.48,314.97,,317.29,329.225,324.79999999999995,316.65999999999997,310.57500000000005,310.62,282.69,L5
2005-09-30 21:42:58+00:00,324.93,334.06,305.48,314.97,310.49,317.29,329.225,324.79999999999995,316.65999999999997,310.57500000000005,310.62,282.69,L5
2006-01-27 21:51:10+00:00,331.495,334.06,313.385,314.97,310.49,317.29,334.94,331.45,326.43,325.32,318.1,282.69,L5
2006-04-26 21:46:44+00:00,330.78999999999996,319.7,308.75,310.14,,323.46,,332.66,,325.90999999999997,315.11,,L5
2006-09-01 21:48:31+00:00,323.52,319.7,296.21,310.14,,323.46,,332.66,,319.92,309.54,333.06,L5
2006-09-17 21:48:42+00:00,323.52,319.7,296.21,310.14,,323.46,,332.66,,319.92,309.54,333.27,L5
2006-11-20 21:49:20+00:00,325.32,320.04,291.62,306.06,,317.78,330.62,,,324.75,319.2,333.27,L5
2006-12-06 21:49:29+00:00,327.69,323.425,296.905,313.11,,324.865,330.62,,,324.75,319.2,323.77,L5
2011-01-25 21:50:59+00:00,334.95,330.12,294.45,327.34,,320.09,300.64,304.02,303.96,302.7,297.43,293.2,L5
2013-07-25 22:02:37+00:00,326.65,327.57,329.77,330.47,,,,,323.34,321.07,317.48,309.37,L8
2013-10-29 22:02:46+00:00,337.78,333.615,333.975,334.14,,346.6,,,334.9,331.17499999999995,324.31,298.21500000000003,L8
2013-11-14 22:02:21+00:00,329.65000000000003,323.71,315.0933333333333,327.70666666666665,,335.03,330.02,328.78,326.41,328.0333333333333,321.43333333333334,298.21500000000003,L8
2013-11-30 22:02:16+00:00,329.65000000000003,321.1175,307.16999999999996,326.065,,336.93666666666667,336.04499999999996,336.585,326.41,326.85249999999996,323.9425,298.21500000000003,L8
2014-02-18 22:01:51+00:00,322.0466666666667,311.0675,290.5025,318.24,,330.90250000000003,330.8,330.09999999999997,320.9766666666667,323.0325,319.365,287.06,L8
2014-03-06 22:01:37+00:00,323.985,313.756,293.422,317.92600000000004,,329.556,329.56,329.135,322.6025,325.086,320.448,299.9,L8
2014-08-13 22:00:42+00:00,322.86,314.71,295.17,316.93333333333334,,318.485,323.07500000000005,321.685,322.2033333333333,325.46333333333337,315.5933333333333,306.64,L8
2014-11-01 22:00:50+00:00,339.675,332.25,323.595,335.71,,,,,332.14,335.90999999999997,322.745,300.54,L8
2014-11-17 22:00:50+00:00,341.6966666666667,332.25,327.1433333333334,335.71,,,,,332.14,335.71999999999997,322.745,300.8,L8
2015-01-04 22:00:41+00:00,333.575,312.895,313.1,324.06333333333333,,315.96,317.57,309.65,323.08666666666664,325.615,315.91333333333336,300.8,L8
2015-03-09 22:00:42+00:00,327.935,300.61,302.39750000000004,320.71333333333337,,316.87,318.13,309.855,313.2866666666667,315.995,306.86666666666673,294.58500000000004,L8
2015-05-12 22:00:04+00:00,322.525,310.16,293.92,316.09,,319.49333333333334,322.87666666666667,316.36999999999995,310.5566666666667,314.9125,305.75,294.58500000000004,L8
2015-05-28 21:59:43+00:00,318.005,314.7575,284.21500000000003,317.2425,,319.9625,322.87666666666667,320.61,315.90250000000003,313.8125,309.5,288.11,L8
2015-06-13 21:59:55+00:00,320.396,314.7575,286.06800000000004,317.2425,,319.9625,322.87666666666667,322.44399999999996,315.90250000000003,317.45799999999997,313.16999999999996,288.11,L8
2015-06-29 22:00:26+00:00,320.396,314.7575,286.06800000000004,317.2425,,315.87199999999996,320.585,319.75,312.22200000000004,313.3016666666667,309.03000000000003,288.11,L8
2015-07-15 22:00:12+00:00,321.476,321.5975,289.026,323.075,,315.84999999999997,323.90500000000003,321.77,314.0325,316.92,309.86833333333334,288.11,L8
2015-12-06 22:01:10+00:00,325.89000000000004,321.705,290.29333333333335,329.49,,316.7,323.75666666666666,318.03000000000003,308.09000000000003,315.855,307.82,,L8
2016-02-24 22:00:56+00:00,321.365,314.98,281.245,328.49,,325.53499999999997,318.89,308.41,308.545,307.58000000000004,290.79,,L8
2016-03-27 22:00:21+00:00,320.1033333333333,314.98,282.22,327.0366666666667,,325.53499999999997,318.11999999999995,309.985,312.1166666666667,314.12,304.69500000000005,308.48,L8
2016-04-28 22:00:13+00:00,317.9375,314.23,280.5825,320.6625,,322.48,318.1775,310.88000000000005,311.70500000000004,310.89750000000004,300.9433333333333,308.48,L8
2016-05-07 21:54:27+00:00,316.654,313.6925,279.202,316.852,,320.6925,318.576,311.985,310.95,308.706,299.1325,308.48,L8
2016-06-15 22:00:21+00:00,312.5425,310.75333333333333,276.0925,312.345,,316.29333333333335,314.412,309.4,305.944,301.888,295.754,308.48,L8
2016-07-01 22:00:54+00:00,312.5425,304.7875,274.794,307.172,,315.09749999999997,315.88666666666666,310.7083333333333,306.2233333333333,302.2033333333333,295.855,308.48,L8
2016-11-22 22:01:23+00:00,,286.89,269.6,286.48,,311.51,314.575,308.155,307.8233333333333,304.88000000000005,299.8633333333334,312.88,L8
2017-01-09 22:00:50+00:00,310.66,308.15,274.6,323.29,,332.03,333.0,,325.485,325.73,319.03999999999996,312.88,L8
2017-02-10 22:01:00+00:00,306.63,297.685,266.355,312.865,,324.89,325.815,315.22,318.7366666666667,321.57,313.80333333333334,312.88,L8
2017-04-15 22:00:30+00:00,311.6366666666667,304.94666666666666,278.9766666666667,315.46,,324.63666666666666,325.815,315.22,318.7366666666667,322.77750000000003,316.18,303.395,L8
2017-05-01 22:00:19+00:00,312.8525,309.7075,282.08750000000003,313.47,,322.41499999999996,325.5833333333333,318.605,321.245,321.8,315.688,296.8933333333334,L8
2017-07-04 22:00:26+00:00,312.8525,309.7075,282.08750000000003,307.44,,318.89,322.375,311.86333333333334,312.495,314.188,307.098,288.90000000000003,L8
2017-09-06 22:01:09+00:00,318.98333333333335,321.48333333333335,295.67333333333335,305.1975,,315.96000000000004,318.935,310.185,307.985,309.77666666666664,305.02333333333337,288.90000000000003,L8
2017-09-22 22:01:13+00:00,318.98333333333335,321.48333333333335,295.67333333333335,305.1975,,315.96000000000004,318.935,310.185,307.985,315.3975,311.7575,296.9266666666667,L8
2018-05-20 21:59:59+00:00,322.44,325.85,293.76,318.15,,,328.94,325.98,316.07,315.08,313.71,282.92,L8
2018-08-08 22:00:01+00:00,322.44,325.85,293.76,318.15,,288.26,326.435,321.14,312.23,308.6,305.80499999999995,282.92,L8
2018-08-24 22:00:09+00:00,321.3,321.55,291.405,311.98,,303.645,326.1933333333333,322.5466666666667,317.41,309.5466666666667,305.44,282.92,L8
2018-10-27 22:00:57+00:00,327.2866666666667,325.63000000000005,291.405,311.98,,303.645,326.1933333333333,322.5466666666667,317.41,313.24,309.59999999999997,296.59000000000003,L8
2019-03-04 22:00:42+00:00,326.08,322.315,283.79,319.93,,326.49,311.33,309.74,306.14,314.18,311.815,310.26,L8
2019-05-23 22:00:18+00:00,316.59,319.93499999999995,288.44500000000005,324.365,,329.48,323.115,323.08500000000004,318.2,317.865,311.76,,L8
2019-06-08 22:00:26+00:00,319.59999999999997,320.71,295.04333333333335,323.72,,328.4266666666667,325.9266666666667,322.58666666666664,319.3633333333333,319.33666666666664,312.13000000000005,307.81,L8
2019-07-10 22:00:35+00:00,319.59999999999997,320.71,295.04333333333335,318.46000000000004,,325.2975,324.855,320.895,316.565,317.1075,309.99,307.81,L8
2019-07-26 22:01:04+00:00,322.8275,320.71,299.01,319.196,,325.2975,324.855,320.895,316.565,318.748,312.51,304.22,L8
2019-08-27 22:00:50+00:00,325.17999999999995,323.2675,300.11600000000004,319.196,,325.2975,328.646,324.796,316.565,319.87833333333333,313.6383333333333,298.44666666666666,L8
2019-10-30 22:01:02+00:00,324.696,319.85,297.392,316.48999999999995,,323.96500000000003,332.40999999999997,326.868,318.3025,319.81333333333333,312.6166666666667,298.44666666666666,L8
2020-05-09 22:00:02+00:00,332.76,333.01,319.3,334.72,,338.38,339.17,,,336.93,331.14,320.91,L8
2020-06-10 22:00:39+00:00,326.485,329.75,307.385,323.53,,332.46000000000004,338.33500000000004,332.07,330.68,334.735,324.78,301.91,L8
2020-07-28 22:00:35+00:00,323.26,326.23333333333335,302.33666666666664,322.3233333333333,,329.67333333333335,336.79333333333335,331.655,329.405,332.31333333333333,322.3533333333333,301.91,L8
2020-08-29 22:01:11+00:00,323.85749999999996,327.095,301.7075,323.8575,,329.67333333333335,338.22249999999997,331.655,331.13,332.56,322.63,301.91,L8
2020-09-30 22:00:57+00:00,326.3,327.095,301.7075,323.8575,,329.67333333333335,338.22249999999997,334.17333333333335,331.13,333.60600000000005,322.63,297.07,L8
2021-01-04 22:01:18+00:00,323.6475,320.22333333333336,294.3066666666667,323.28000000000003,,323.6,334.3633333333333,331.6,323.55333333333334,329.095,318.1366666666667,287.39,L8
2021-02-21 22:01:05+00:00,322.445,322.69,295.34000000000003,328.97333333333336,,329.71500000000003,331.0933333333333,330.5,323.6133333333333,323.625,312.8966666666667,283.595,L8
2021-03-25 22:00:51+00:00,319.58,319.195,292.11,329.23,,329.25666666666666,325.10999999999996,327.685,315.83666666666664,317.71500000000003,307.47999999999996,283.6466666666667,L8
2021-04-10 22:00:46+00:00,314.145,319.195,292.3333333333333,327.68333333333334,,327.375,325.10999999999996,323.84333333333336,315.83666666666664,311.02333333333337,307.47999999999996,296.59,L8
2021-09-01 22:00:53+00:00,313.87666666666667,314.74,291.3966666666667,314.23,,322.0433333333333,327.655,323.08500000000004,315.895,313.99,309.525,304.985,L8
2021-11-18 22:00:10+00:00,313.11,314.74,288.05,303.87,342.97,316.06,330.75,326.93,320.54,318.32,311.84,,L9
2021-12-30 22:00:56+00:00,312.05,310.485,286.99,318.20500000000004,342.97,322.66499999999996,329.46500000000003,323.78,316.40999999999997,314.695,311.445,,L9
2022-01-07 22:01:17+00:00,317.94,315.84666666666664,295.76,320.45,342.97,324.18,329.81333333333333,325.0566666666667,318.18666666666667,320.4733333333333,312.8066666666667,317.36,L8
2022-01-31 22:01:19+00:00,319.6875,316.62,294.825,320.45,342.97,324.18,329.225,326.1675,316.65999999999997,317.92499999999995,312.7,317.36,L9
2022-02-16 22:01:14+00:00,317.91400000000004,315.264,293.386,318.0825,342.97,323.49,327.834,323.058,314.18,315.272,310.322,317.36,L9
2022-03-12 22:01:00+00:00,320.116,317.54200000000003,294.794,322.82,342.97,325.9666666666667,326.534,322.962,311.842,313.552,309.404,303.405,L8
2022-04-22 21:54:40+00:00,318.51166666666666,316.49833333333333,293.71166666666664,317.4275,342.97,323.925,326.8333333333333,322.945,313.02000000000004,313.95666666666665,309.49666666666667,303.405,L8
2022-04-29 22:00:49+00:00,320.1914285714286,316.49833333333333,294.13,317.4275,342.97,323.925,326.8333333333333,322.945,313.02000000000004,317.2814285714286,312.9485714285714,302.74333333333334,L8
2022-05-07 22:00:20+00:00,320.51374999999996,316.49833333333333,294.13,317.4275,342.97,323.774,326.8333333333333,324.6471428571428,315.8771428571428,319.35375,314.72625,301.44,L9
2022-05-23 22:00:33+00:00,321.54555555555555,318.25857142857143,297.11625,317.4275,,323.774,326.8333333333333,324.6471428571428,318.705,321.16333333333336,316.84444444444443,303.776,L9
2022-05-31 22:01:02+00:00,321.54555555555555,318.25857142857143,299.75333333333333,317.4275,,323.774,326.8333333333333,324.6471428571428,319.58000000000004,322.115,317.398,305.50166666666667,L8
2022-06-09 21:54:59+00:00,322.142,318.25857142857143,301.271,317.4275,,323.774,326.8333333333333,324.6471428571428,319.58000000000004,322.115,317.398,306.13714285714286,L8
2022-06-17 21:54:31+00:00,320.58272727272725,317.61625,299.9145454545455,313.802,,323.5183333333334,326.96,324.32,319.27200000000005,321.3118181818182,316.38181818181823,306.13714285714286,L9
2022-06-25 21:55:06+00:00,320.2575,317.61625,299.45250000000004,313.802,,323.5183333333334,326.96,324.32,319.27200000000005,322.0883333333333,317.0566666666667,304.52875,L8
2022-07-02 22:00:53+00:00,321.5116666666667,319.24285714285713,300.6818181818182,312.92,,322.36800000000005,326.7566666666666,324.84714285714284,320.0488888888889,323.09,317.6027272727273,304.52875,L8
2022-07-03 21:54:44+00:00,321.5116666666667,319.24285714285713,300.6818181818182,309.6333333333334,,319.92,326.75857142857143,324.57874999999996,319.393,321.7341666666667,316.44166666666666,304.52875,L9
2022-08-03 22:01:30+00:00,319.7827272727273,317.7683333333333,299.337,307.1666666666667,,319.0166666666667,327.24666666666667,324.37142857142857,320.30444444444447,321.85,316.939,302.69571428571425,L8
2022-08-04 21:54:58+00:00,319.255,318.4857142857143,298.59999999999997,306.8957142857143,,318.6357142857143,328.0242857142857,324.81624999999997,320.18500000000006,321.85,316.939,302.69571428571425,L9
2022-09-12 22:01:19+00:00,319.61199999999997,318.68600000000004,300.2088888888889,306.215,,318.1716666666667,329.93,326.90999999999997,323.59250000000003,326.7077777777778,320.16625000000005,309.0371428571429,L9
2022-10-22 22:01:39+00:00,319.747,317.318,300.04333333333335,305.9266666666667,,320.1,330.33,327.71999999999997,324.2614285714286,328.04875,321.62428571428575,309.0371428571429,L8
2022-11-07 22:01:40+00:00,317.08222222222224,313.99,298.4555555555556,304.82571428571424,,319.6816666666667,330.33,325.93499999999995,322.8016666666667,325.55,318.10800000000006,312.862,L8
2022-11-23 22:01:36+00:00,317.0111111111111,312.07666666666665,295.77111111111117,304.82571428571424,,319.6816666666667,330.33,325.93499999999995,319.66200000000003,323.53200000000004,314.18750000000006,312.7975,L8
2023-02-03 22:01:08+00:00,316.7699999999999,306.37666666666667,287.6733333333334,298.8699999999999,,325.0150000000001,,,359.54,336.25,,333.84,L9
2023-02-19 22:01:25+00:00,315.6025,309.045,288.2375,304.99,,325.0150000000001,334.76,348.37,341.775,328.1,315.86,333.84,L9
2023-03-07 22:01:13+00:00,314.538,310.718,288.88199999999995,306.875,,325.0150000000001,331.875,342.655,333.7133333333333,321.62666666666667,311.47,333.84,L9
2023-03-15 22:01:00+00:00,313.86,310.6933333333333,289.26,307.106,,323.4433333333334,329.94666666666666,334.03,325.935,308.71,306.9266666666667,,L8
2023-04-24 22:00:28+00:00,314.264,311.944,295.4733333333333,314.394,,325.7633333333333,332.205,337.5075,325.935,308.71,306.9266666666667,343.48,L9
2023-07-06 21:54:25+00:00,310.95000000000005,315.01000000000005,299.15749999999997,311.11,,320.43666666666667,329.002,337.5075,321.128,306.4675,303.7375,343.48,L9
2023-07-29 22:00:19+00:00,316.56,315.01000000000005,306.348,311.11,,320.43666666666667,329.002,341.658,326.12166666666667,313.912,309.01,328.53499999999997,L9
2023-07-30 21:54:42+00:00,316.56,315.01000000000005,306.348,309.8333333333333,,319.40250000000003,329.0983333333333,339.015,324.53000000000003,314.42833333333334,309.27500000000003,328.53499999999997,L8
2023-08-14 22:00:25+00:00,320.968,323.645,306.348,309.8333333333333,,319.40250000000003,329.0983333333333,340.83,318.695,314.42833333333334,309.27500000000003,328.53499999999997,L9
2023-08-30 22:00:59+00:00,323.36,325.27750000000003,307.87199999999996,311.81333333333333,,322.704,330.44,339.52714285714285,317.632,316.07166666666666,310.1066666666666,328.53499999999997,L9
2023-09-07 22:01:01+00:00,324.05,325.7825,308.204,312.41833333333335,,323.32166666666666,332.005,338.7314285714286,318.51000000000005,315.7633333333334,309.59499999999997,328.53499999999997,L8
2023-09-15 22:01:08+00:00,324.988,328.38750000000005,308.31800000000004,313.575,,325.175,334.925,341.25,323.322,317.68833333333333,311.07666666666665,328.53499999999997,L9
2023-11-10 22:00:47+00:00,323.035,325.162,301.73400000000004,308.6816666666667,,322.9616666666667,328.6433333333334,334.7114285714286,323.322,317.68833333333333,311.07666666666665,313.59,L8
2023-12-20 22:00:59+00:00,321.37142857142857,322.93,299.71833333333336,308.5628571428571,,322.57000000000005,328.8971428571429,334.08375,324.12666666666667,317.90142857142854,311.73,313.59,L9
2024-01-13 22:00:46+00:00,319.72249999999997,321.16857142857145,298.00428571428574,312.0028571428571,,323.7428571428572,330.4742857142857,333.6955555555556,328.4716666666667,320.4157142857143,314.5057142857143,313.59,L8
2024-02-14 22:00:43+00:00,315.2471428571429,317.86999999999995,295.21714285714285,316.60857142857145,245.61,326.93285714285713,329.8614285714286,327.73,324.73199999999997,318.625,314.1766666666667,273.38,L8
2024-03-01 22:00:36+00:00,314.24142857142857,317.7485714285714,294.69428571428574,317.1328571428572,245.61,323.7742857142857,325.74142857142857,323.51714285714286,321.41333333333336,314.46500000000003,311.18666666666667,273.38,L8
2024-03-09 22:01:13+00:00,314.1614285714286,317.3157142857143,294.3885714285715,316.7957142857143,245.61,321.8757142857143,321.8771428571429,319.99571428571426,317.56333333333333,314.5516666666667,311.285,273.38,L9
2024-03-18 21:55:01+00:00,318.65142857142854,320.8971428571428,294.8333333333333,320.55285714285714,245.61,323.07714285714286,321.7471428571429,320.49857142857144,317.06,316.23,313.83833333333337,285.33500000000004,L9
2024-04-02 22:00:15+00:00,317.59875,319.84375,293.4414285714286,318.245,245.61,321.7175,321.84749999999997,319.98875000000004,316.2157142857142,312.94,310.93,285.33500000000004,L8
2024-04-18 22:00:06+00:00,317.00555555555553,320.3255555555555,292.97875,319.93888888888887,245.61,320.97444444444443,321.25333333333333,319.6466666666667,315.5725,313.4175,310.95250000000004,279.3066666666667,L8
2024-04-26 22:00:40+00:00,317.00555555555553,320.3255555555555,292.97875,317.943,245.61,320.025,320.04499999999996,318.6,314.1222222222222,312.6722222222222,310.0288888888889,279.3066666666667,L9
2024-05-04 21:59:58+00:00,317.00555555555553,320.3255555555555,292.97875,316.3481818181818,245.61,319.28,319.94272727272727,318.7490909090909,313.395,312.326,309.538,279.3066666666667,L8
2024-07-23 22:00:39+00:00,320.03499999999997,324.71666666666664,300.435,319.9375,245.61,319.49,320.05375,317.97375,309.72875,310.84250000000003,308.26625,286.365,L8
2024-08-17 21:54:35+00:00,318.3433333333333,322.16333333333336,295.54,315.6425,,316.61375,319.0725,317.28000000000003,308.51624999999996,308.64375,305.855,290.6933333333333,L8
2024-09-02 21:54:44+00:00,324.49333333333334,322.05,295.87,313.1942857142857,,317.01571428571424,319.8014285714286,318.3542857142857,309.0442857142857,309.1857142857143,306.27571428571434,290.6933333333333,L8
2024-09-09 22:00:32+00:00,327.47666666666663,324.342,299.82,315.07714285714286,,319.22428571428566,323.31714285714287,320.29333333333335,310.7383333333333,311.44714285714286,308.6228571428572,292.39750000000004,L8
2024-09-10 21:54:40+00:00,325.07857142857137,323.0566666666667,298.25166666666667,314.035,,319.09499999999997,322.64125,319.48285714285714,310.5785714285715,311.91875,308.02125,292.39750000000004,L9
2024-09-17 22:00:52+00:00,320.8528571428571,319.51000000000005,297.9271428571428,311.0975,,317.83875,322.50375,318.98285714285714,310.7714285714286,313.12625,307.1625,290.7666666666667,L9
2024-10-11 22:00:38+00:00,325.19,323.46333333333337,304.26000000000005,315.5175,,321.30625000000003,324.18125000000003,321.9971428571429,313.9328571428572,317.9475,310.65999999999997,292.99,L8
2024-11-29 21:55:08+00:00,325.31,323.32000000000005,305.11428571428576,318.054,,326.422,329.77200000000005,325.962,319.118,320.67333333333335,313.4683333333333,301.57,L9
2024-12-06 22:01:11+00:00,324.06125,322.34833333333336,303.5325,318.51,,327.48499999999996,329.7283333333333,325.0983333333333,318.9433333333333,321.54571428571427,313.5357142857143,301.57,L9
2024-12-14 22:00:39+00:00,324.06125,322.34833333333336,303.5325,318.51,,327.48499999999996,329.7283333333333,326.2314285714286,320.55571428571426,322.76625,313.5357142857143,301.57,L8
2025-02-08 22:00:47+00:00,322.5788888888889,321.0357142857143,298.6575,317.63142857142856,,326.8128571428571,329.89285714285717,326.79999999999995,320.40375,321.4166666666667,312.83625,298.585,L9
2025-02-24 22:01:09+00:00,322.6933333333333,321.5242857142857,299.27750000000003,319.2014285714286,,327.1014285714286,330.5828571428571,326.43874999999997,319.81,321.1777777777778,313.35875000000004,298.585,L9
2025-05-07 22:00:25+00:00,312.73999999999995,315.07000000000005,291.92,311.7425,,321.08500000000004,324.02750000000003,322.09,315.7183333333333,314.13166666666666,307.508,,L8
2025-05-15 22:00:35+00:00,316.008,318.8625,296.298,311.7425,,321.08500000000004,324.02750000000003,323.71857142857147,318.3128571428571,314.13166666666666,307.508,330.8,L9
2025-05-16 21:54:17+00:00,316.008,318.8625,296.298,309.658,,319.38,324.466,322.02,317.18625000000003,311.5728571428571,305.1583333333333,330.8,L8
2025-05-23 22:00:06+00:00,315.3533333333333,317.632,294.6066666666666,308.4683333333333,,318.02833333333336,323.89000000000004,321.61777777777775,316.4422222222222,310.9675,304.4614285714286,330.8,L8
2025-06-17 21:54:32+00:00,315.92499999999995,317.6675,294.865,302.49666666666667,,313.1133333333333,321.47333333333336,318.6614285714286,312.73857142857145,303.315,300.09499999999997,330.8,L8
2025-08-28 21:54:59+00:00,320.5799999999999,321.475,299.97999999999996,297.575,,306.92600000000004,316.072,314.15166666666664,310.99,298.428,294.476,330.8,L9
2025-09-29 21:55:08+00:00,323.9433333333333,325.1933333333333,304.9766666666667,303.586,,310.5883333333333,316.072,317.2885714285714,312.9114285714286,304.16333333333336,299.81166666666667,315.78499999999997,L9
2025-10-30 22:00:56+00:00,323.9433333333333,326.85249999999996,309.0725,307.19166666666666,,310.5883333333333,318.765,318.935,315.52125,307.68142857142857,303.5457142857143,316.04333333333335,L8
